CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COALICION_PRI_PVEM,COMUN_PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1888,2,10,194,263,7,5,21,2,30,5,1,1,0,0,0,539,30,569,912
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1889,1,11,189,191,3,7,11,1,23,5,3,2,1,0,0,447,11,458,688
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1890,1,3,24,8,0,0,0,0,1,0,0,0,0,0,0,36,1,37,154
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1892,1,1,9,96,4,0,3,0,0,0,0,0,0,0,0,113,4,117,173
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1893,1,0,11,114,2,1,4,0,1,0,0,0,0,0,0,133,0,133,150
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1894,1,7,55,119,0,3,0,0,11,0,0,0,0,0,0,195,3,198,369
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1895,1,1,11,41,2,1,0,0,0,0,0,0,0,0,0,56,0,56,121
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1896,1,0,28,62,0,3,0,0,0,0,0,0,2,0,0,95,2,97,142
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1897,1,1,50,76,3,1,2,0,0,0,0,0,0,0,0,133,11,144,286
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1898,1,0,15,133,1,2,2,0,6,0,0,0,1,0,0,160,3,163,260
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1900,1,0,14,99,3,0,3,0,1,0,0,0,0,0,0,120,2,122,191
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1901,1,0,45,65,0,0,0,0,0,0,0,0,0,0,0,110,5,115,218
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1902,1,5,34,171,0,0,0,1,0,0,0,0,0,0,0,211,4,215,357
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1903,1,2,75,86,1,28,2,1,0,0,0,0,1,0,0,196,4,200,408
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1906,1,1,28,51,3,0,3,0,1,0,0,0,0,0,0,87,5,92,146
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1907,1,7,70,138,1,38,0,2,3,1,0,0,5,0,0,265,23,288,575
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1908,1,1,109,79,1,1,1,2,1,0,0,0,0,0,0,195,6,201,328
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1909,3,4,293,361,19,22,32,3,10,3,0,1,3,0,0,751,49,800,1520
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1910,2,14,162,288,32,34,29,4,20,4,3,0,2,0,0,592,32,624,1197
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1911,2,3,245,377,7,9,29,2,8,2,2,0,2,0,0,686,11,697,1195
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1912,2,3,122,255,1,0,40,4,12,1,2,5,140,0,0,585,25,610,922
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1913,2,2,158,240,55,5,14,2,2,0,0,1,0,0,1,479,13,493,1167
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1914,1,0,91,108,0,3,5,0,1,0,0,0,1,0,1,209,7,217,319
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1915,1,1,78,171,3,7,1,0,0,0,0,0,0,0,0,261,3,264,384
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1916,1,1,73,55,0,4,1,0,0,0,0,0,1,0,0,135,3,138,185
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1917,1,27,94,111,0,18,11,0,0,0,0,0,3,0,0,264,0,264,470
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1918,1,1,20,90,1,3,1,0,1,0,0,1,0,0,0,118,0,118,157
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1920,1,4,19,96,3,22,5,0,4,1,1,0,0,0,0,155,8,163,305
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1921,1,1,20,139,0,0,0,0,1,1,0,0,0,0,0,162,3,165,170
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1922,1,4,26,38,3,7,2,0,0,0,1,0,0,0,0,81,1,82,147
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1924,1,2,42,38,2,7,7,1,4,0,1,0,0,0,0,104,7,111,176
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1925,1,3,84,132,4,14,8,5,45,3,3,3,2,0,0,306,17,323,542
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1926,1,9,96,92,4,6,6,5,5,1,0,0,0,0,0,224,7,231,393
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1927,1,5,56,44,2,6,0,5,2,0,0,0,0,0,0,120,5,125,171
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1928,1,1,65,85,4,4,3,7,0,0,0,0,1,0,3,170,4,177,252
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1929,2,4,260,314,1,57,6,6,4,5,0,1,0,0,0,658,16,674,1225
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1930,1,2,47,194,3,4,1,8,0,0,0,0,1,0,0,260,1,261,273
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1931,1,0,92,125,0,25,3,7,2,0,1,0,2,0,0,257,2,259,382
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1932,1,0,0,102,1,0,2,0,0,0,0,0,0,0,0,105,10,115,126
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2275,1,1,78,102,2,4,1,1,0,0,1,0,0,0,0,190,1,191,262
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2276,1,2,85,122,3,3,8,1,1,2,2,0,0,0,0,229,10,239,568
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2277,2,1,112,74,4,2,5,0,4,9,0,0,0,0,0,211,9,220,490
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2278,1,0,92,33,2,3,4,0,15,0,0,0,0,0,0,149,2,151,284
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2279,2,0,186,118,3,0,4,1,2,0,3,0,1,0,1,318,4,323,484
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2281,1,2,93,26,1,2,4,2,29,0,0,0,0,0,0,159,2,161,226
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2284,1,0,55,11,4,0,3,0,3,0,0,0,0,0,0,76,3,79,150
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2286,1,0,138,83,5,5,4,2,42,2,0,0,0,0,0,281,25,306,545
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,2287,1,0,36,94,8,5,2,1,7,0,1,0,0,0,0,154,2,156,200
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2288,1,0,64,26,0,0,1,0,1,0,0,0,0,0,0,92,1,93,111
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2289,1,0,12,164,0,3,8,2,1,1,3,0,0,0,3,194,5,202,408
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2290,2,0,225,133,2,0,0,4,20,0,1,2,0,0,0,387,7,394,559
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2291,1,2,97,5,1,0,2,0,1,0,1,0,0,0,0,109,0,109,164
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2292,2,3,141,149,1,3,38,149,5,1,21,1,1,0,0,513,9,522,949
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2293,1,3,74,139,3,2,37,48,16,1,16,0,1,0,0,340,34,374,681
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2294,1,0,103,93,0,1,44,38,6,1,8,1,1,0,0,296,0,296,515
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2295,1,0,70,48,0,0,0,1,6,0,0,1,0,0,0,126,3,129,200
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2296,1,0,59,36,3,1,1,2,2,1,0,0,0,0,0,105,5,110,175
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2301,1,3,29,55,2,3,36,0,16,0,3,2,0,0,0,149,5,154,234
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2302,1,10,119,46,41,8,78,5,27,4,2,6,1,0,0,347,25,372,720
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2303,1,0,98,30,6,4,21,5,11,0,2,3,0,0,0,180,7,187,331
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2304,2,3,248,178,22,4,10,9,42,0,2,3,0,0,0,521,17,538,1057
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2305,2,5,242,60,26,2,12,4,42,2,1,2,0,0,1,398,11,410,825
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2306,2,3,233,66,41,4,27,3,95,3,1,2,2,0,0,480,13,493,981
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2307,2,2,155,50,7,4,18,9,67,0,4,1,1,0,1,318,25,344,806
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2308,2,2,191,239,10,11,9,3,45,1,1,12,2,0,1,526,31,558,1276
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2309,2,3,169,136,6,8,17,5,16,0,1,2,0,0,1,363,22,386,789
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2311,1,0,28,47,3,2,10,1,5,0,0,1,0,0,0,97,4,101,223
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2312,1,2,44,52,10,4,9,0,7,0,8,0,0,0,0,136,9,145,307
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2313,1,5,105,148,4,6,44,12,8,1,40,4,2,0,0,379,36,415,617
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,789,1,1,17,225,1,215,9,10,0,0,0,2,0,0,0,480,5,485,533
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,790,1,0,0,183,0,192,1,17,2,1,1,1,0,0,0,398,6,404,617
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,791,1,1,6,108,0,95,0,0,0,0,0,0,3,0,0,213,0,213,259
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,792,2,0,0,162,0,322,0,0,0,0,0,0,0,0,0,484,2,486,714
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,793,3,0,5,279,0,77,0,2,0,0,0,0,0,0,0,363,10,373,526
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,794,1,1,0,131,0,244,7,0,1,0,0,0,0,0,0,384,10,394,520
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,795,1,0,2,137,0,123,1,0,3,3,0,0,0,0,0,269,0,269,353
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,796,1,0,57,6,0,125,0,0,2,0,0,0,0,0,0,190,0,190,208
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,797,1,0,2,149,0,102,1,7,0,0,0,0,0,0,0,261,5,266,317
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,798,1,0,5,108,0,10,0,0,0,0,0,0,0,0,0,123,0,123,150
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,799,1,0,7,132,0,43,2,0,0,0,0,0,1,0,0,185,0,185,227
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,800,1,2,4,217,0,153,1,1,0,0,1,1,0,0,0,380,1,381,494
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,801,1,0,0,92,0,63,0,0,0,0,1,0,0,0,0,156,1,157,237
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,802,1,0,3,95,0,90,0,1,0,1,0,0,1,0,0,191,0,191,229
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,803,1,1,2,46,2,45,0,0,0,0,0,0,2,0,0,98,1,99,123
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,804,1,0,1,78,0,114,0,0,0,0,0,0,0,0,0,193,0,193,272
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,805,1,1,0,92,0,100,0,0,0,0,1,0,0,0,0,194,1,195,271
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,806,1,0,3,27,1,88,1,0,0,0,0,0,1,0,0,121,1,122,168
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,807,1,0,7,43,0,67,1,0,0,0,0,0,0,0,0,118,0,118,211
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,808,1,0,3,467,2,142,1,4,4,0,0,3,1,0,0,627,2,629,446
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,809,1,0,2,22,0,76,0,0,0,0,0,0,0,0,0,100,0,100,156
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,810,1,1,1,5,0,24,1,0,0,0,0,0,0,0,0,32,2,34,129
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,811,1,0,2,230,24,2,0,0,0,0,0,0,0,0,0,258,1,259,136
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,812,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,1,16,110
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,813,1,0,4,112,0,44,0,0,1,0,1,0,0,0,0,162,2,164,208
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,814,1,0,5,75,0,88,2,0,1,0,0,0,0,0,0,171,1,172,234
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,815,1,0,12,61,0,136,0,2,0,0,0,0,0,0,0,211,4,215,357
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,817,1,1,7,29,0,104,1,2,0,0,0,0,2,0,0,146,2,148,228
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,818,1,0,2,17,0,37,0,0,0,0,0,0,0,0,0,56,0,56,139
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,819,2,0,4,119,1,289,2,9,6,0,0,1,1,0,0,432,13,445,804
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1589,4,25,313,348,80,34,92,27,61,34,23,17,1,0,0,1055,38,1093,2488
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1590,8,59,683,713,43,58,260,72,277,103,98,38,3,0,1,2407,148,2556,5692
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1591,1,6,41,82,21,7,23,1,12,8,4,0,0,0,0,205,13,218,459
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1592,3,34,281,246,14,21,78,13,40,20,13,9,4,0,1,773,56,830,2206
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1593,4,26,367,346,22,25,84,18,55,20,13,24,3,0,6,1003,70,1079,2640
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1594,4,23,227,395,19,18,121,12,51,24,29,10,3,0,0,932,194,1126,2275
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1595,3,26,224,384,29,17,117,16,59,26,30,17,7,0,0,952,57,1009,2025
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1596,1,6,107,105,5,11,47,8,41,9,16,5,2,0,0,362,23,385,699
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1597,2,10,108,87,10,13,51,13,23,10,8,9,3,0,1,345,23,369,886
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1598,2,23,141,127,15,13,80,16,29,16,19,6,8,0,0,493,29,522,1223
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1599,3,30,230,242,6,16,91,16,61,41,27,22,3,0,0,785,62,847,1816
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1600,2,8,114,111,9,10,43,12,28,12,6,7,1,0,0,361,8,369,903
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1601,1,11,77,98,5,5,6,14,29,12,14,4,0,0,0,275,16,291,740
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1604,1,5,67,71,4,3,28,7,33,27,6,5,1,0,0,257,23,280,526
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1605,1,3,76,85,12,5,25,11,20,14,11,5,1,0,0,268,14,282,539
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1606,2,26,141,143,11,3,89,14,51,17,35,8,0,0,0,538,15,553,1118
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1607,3,25,145,175,6,8,56,13,68,16,19,6,3,0,0,540,22,562,993
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1608,1,6,100,113,1,5,51,5,40,13,13,1,0,0,0,348,23,371,678
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1609,4,28,282,392,26,23,112,43,139,46,30,30,4,0,3,1155,62,1220,2688
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1610,2,11,231,160,11,29,54,22,53,20,31,14,4,0,0,640,46,686,1312
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1617,3,20,212,326,16,118,90,14,58,27,23,17,2,0,0,923,41,964,1811
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1618,1,5,76,113,5,4,38,13,18,17,2,4,0,0,0,295,9,304,685
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1619,3,12,241,225,26,8,105,12,69,30,23,15,4,0,1,770,47,818,1807
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1620,2,13,115,207,5,11,49,6,44,18,9,13,0,0,0,490,27,517,1065
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1621,2,6,88,77,4,2,40,6,35,10,12,1,0,0,0,281,19,300,489
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1622,1,9,60,74,5,3,31,1,21,8,3,2,1,0,0,218,7,225,387
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1624,1,5,79,93,3,8,27,3,11,13,3,3,0,0,0,248,10,258,530
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1625,2,15,147,134,9,10,32,6,25,9,8,7,0,0,0,402,19,421,754
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1630,1,0,36,72,1,1,12,0,2,1,0,0,0,0,0,125,8,133,202
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1632,1,3,0,145,9,0,30,0,12,21,5,2,0,0,0,227,14,241,713
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1633,1,2,74,132,15,2,10,3,5,9,0,0,0,0,0,252,9,261,443
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1635,3,7,202,318,24,10,121,16,17,33,5,5,3,0,0,761,24,785,1816
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1636,3,10,210,298,9,8,104,6,15,31,1,2,1,0,1,695,29,725,1649
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1638,6,32,378,415,13,23,276,79,40,26,18,10,4,0,0,1314,50,1364,3320
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1639,2,7,131,199,12,5,48,37,15,24,17,5,5,0,0,505,24,529,1162
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1640,3,9,218,299,7,0,140,29,46,22,13,2,0,0,0,785,39,824,1898
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1641,3,9,303,365,8,16,116,17,32,13,15,12,6,0,0,912,46,958,2207
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1644,3,53,140,117,8,11,65,18,42,41,32,2,3,0,2,532,33,567,1292
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2622,3,4,413,407,2,3,31,74,6,2,2,2,2,0,0,948,12,960,1396
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2623,2,1,306,307,0,3,12,100,12,0,2,1,0,0,0,744,16,760,1080
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2624,2,2,278,276,0,4,19,99,7,1,2,1,2,0,0,691,9,700,1013
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2625,1,2,108,152,3,0,1,3,0,0,0,0,0,0,0,269,1,270,333
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2626,2,1,150,156,0,1,1,0,0,0,0,0,0,0,0,309,2,311,439
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2627,1,0,62,148,0,0,0,3,0,0,0,0,0,0,0,213,2,215,303
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2628,2,0,45,172,0,0,0,10,0,1,0,0,0,0,0,228,1,229,299
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2629,2,0,77,114,0,1,5,21,1,0,0,1,1,0,0,221,5,226,292
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2630,2,0,131,184,0,0,4,7,0,0,0,1,1,0,0,328,6,334,449
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2631,1,0,96,166,0,0,0,0,0,0,0,0,0,0,0,262,1,263,336
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2632,1,0,151,281,0,0,6,29,0,0,0,1,0,0,0,468,5,473,667
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2633,1,0,166,113,1,1,2,10,0,0,0,0,0,0,0,293,2,295,365
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2634,1,0,122,188,3,2,0,6,4,0,0,0,0,0,0,325,3,328,476
4,12,GUERRERO,12,ZIHUATANEJO DE AZUETA,69,LA UNION DE ISIDORO MONTES DE OCA,2635,1,2,141,195,0,0,2,22,5,0,0,0,1,0,0,368,11,379,488
