Distrito,Municipio,Numero,Sección,Casilla,PAN,PRI,PRD,PFCRN,PT,NoReg,Nulos
10,HIDALGO,34,545,B,,,,,,,
10,HIDALGO,34,546,B,,,,,,,
10,HIDALGO,34,546,C,,,,,,,
10,HIDALGO,34,547,B,,,,,,,
10,HIDALGO,34,548,B,,,,,,,
10,HIDALGO,34,549,B,,,,,,,
10,HIDALGO,34,549,C,,,,,,,
10,HIDALGO,34,550,B,,,,,,,
10,HIDALGO,34,551,B,,,,,,,
10,HIDALGO,34,552,B,,,,,,,
10,HIDALGO,34,553,B,,,,,,,
10,HIDALGO,34,554,B,,,,,,,
10,HIDALGO,34,555,B,,,,,,,
10,HIDALGO,34,556,B,,,,,,,
10,A. OBREGON.,3,26,B,,,,,,,
10,A. OBREGON.,3,26,C,,,,,,,
10,A. OBREGON.,3,26,ESP.,,,,,,,
10,A. OBREGON.,3,27,B,,,,,,,
10,A. OBREGON.,3,27,C,,,,,,,
10,A. OBREGON.,3,27,EXT.,,,,,,,
10,A. OBREGON.,3,28,B,,,,,,,
10,A. OBREGON.,3,28,C,,,,,,,
10,A. OBREGON.,3,29,B,,,,,,,
10,A. OBREGON.,3,30,B,,,,,,,
10,A. OBREGON.,3,31,B,,,,,,,
10,A. OBREGON.,3,31,C,,,,,,,
10,A. OBREGON.,3,32,B,,,,,,,
10,A. OBREGON.,3,32,C,,,,,,,
10,A. OBREGON.,3,33,B,,,,,,,
10,A. OBREGON.,3,34,B,,,,,,,
10,A. OBREGON.,3,35,B,,,,,,,
10,A. OBREGON.,3,35,C,,,,,,,
10,A. OBREGON.,3,36,B,,,,,,,
10,A. OBREGON.,3,37,B,,,,,,,
10,INDAPARAPEO,40,651,B,,,,,,,
10,INDAPARAPEO,40,651,C,,,,,,,
10,INDAPARAPEO,40,652,B,,,,,,,
10,INDAPARAPEO,40,652,C,,,,,,,
10,INDAPARAPEO,40,653,B,,,,,,,
10,INDAPARAPEO,40,653,C,,,,,,,
10,INDAPARAPEO,40,654,B,,,,,,,
10,INDAPARAPEO,40,654,C,,,,,,,
10,INDAPARAPEO,40,655,B,,,,,,,
10,INDAPARAPEO,40,656,B,,,,,,,
10,INDAPARAPEO,40,657,B,,,,,,,
10,INDAPARAPEO,40,658,B,,,,,,,
10,INDAPARAPEO,40,659,B,,,,,,,
10,INDAPARAPEO,40,659,C,,,,,,,
10,INDAPARAPEO,40,660,B,,,,,,,
10,INDAPARAPEO,40,661,B,,,,,,,
10,INDAPARAPEO,40,662,B,,,,,,,
10,INDAPARAPEO,40,663,B,,,,,,,
10,INDAPARAPEO,40,664,B,,,,,,,
10,IRIMBO,41,665,B,,,,,,,
10,IRIMBO,41,665,C,,,,,,,
10,IRIMBO,41,666,B,,,,,,,
10,IRIMBO,41,666,C,,,,,,,
10,IRIMBO,41,667,B,,,,,,,
10,IRIMBO,41,668,B,,,,,,,
10,IRIMBO,41,669,B,,,,,,,
10,IRIMBO,41,669,C,,,,,,,
10,IRIMBO,41,670,B,,,,,,,
10,IRIMBO,41,671,B,,,,,,,
10,IRIMBO,41,672,B,,,,,,,
10,IRIMBO,41,672,C,,,,,,,
10,QUERENDARO,73,1647,B,,,,,,,
10,QUERENDARO,73,1647,C,,,,,,,
10,QUERENDARO,73,1648,B,,,,,,,
10,QUERENDARO,73,1649,B,,,,,,,
10,QUERENDARO,73,1650,B,,,,,,,
10,QUERENDARO,73,1651,B,,,,,,,
10,QUERENDARO,73,1651,C,,,,,,,
10,QUERENDARO,73,1652,B,,,,,,,
10,QUERENDARO,73,1653,EXT.,,,,,,,
10,QUERENDARO,73,1654,B,,,,,,,
10,QUERENDARO,73,1655,B,,,,,,,
10,QUERENDARO,73,1656,B,,,,,,,
10,QUERENDARO,73,1656,C,,,,,,,
10,QUERENDARO,73,1657,B,,,,,,,
10,QUERENDARO,73,1658,B,,,,,,,
10,QUERENDARO,73,1659,B,,,,,,,
10,QUERENDARO,73,1660,B,,,,,,,
10,TZITZIO,102,2160,B,,,,,,,
10,TZITZIO,102,2161,B,,,,,,,
10,TZITZIO,102,2162,B,,,,,,,
10,TZITZIO,102,2163,B,,,,,,,
10,TZITZIO,102,2164,B,,,,,,,
10,TZITZIO,102,2165,B,,,,,,,
10,TZITZIO,102,2166,B,,,,,,,
10,TZITZIO,102,2167,B,,,,,,,
10,TZITZIO,102,2167,EXT.,,,,,,,
10,TZITZIO,102,2168,B,,,,,,,
10,TZITZIO,102,2169,B,,,,,,,
10,TZITZIO,102,2170,B,,,,,,,
10,TZITZIO,102,2171,B,,,,,,,
10,TZITZIO,102,2172,B,,,,,,,
10,TZITZIO,102,2173,B,,,,,,,
10,TZITZIO,102,2174,B,,,,,,,
10,ZINAPECUARO,111,2538,B,,,,,,,
10,ZINAPECUARO,111,2539,B,,,,,,,
10,ZINAPECUARO,111,2540,B,,,,,,,
10,ZINAPECUARO,111,2540,C,,,,,,,
10,ZINAPECUARO,111,2541,B,,,,,,,
10,ZINAPECUARO,111,2541,C,,,,,,,
10,ZINAPECUARO,111,2542,B,,,,,,,
10,ZINAPECUARO,111,2542,C,,,,,,,
10,ZINAPECUARO,111,2543,B,,,,,,,
10,ZINAPECUARO,111,2543,C,,,,,,,
10,ZINAPECUARO,111,2544,B,,,,,,,
10,ZINAPECUARO,111,2544,C,,,,,,,
10,ZINAPECUARO,111,2544,ESP.,,,,,,,
10,ZINAPECUARO,111,2545,B,,,,,,,
10,ZINAPECUARO,111,2545,C,,,,,,,
10,ZINAPECUARO,111,2546,B,,,,,,,
10,ZINAPECUARO,111,2546,C,,,,,,,
10,ZINAPECUARO,111,2547,B,,,,,,,
10,ZINAPECUARO,111,2548,B,,,,,,,
10,ZINAPECUARO,111,2549,B,,,,,,,
10,ZINAPECUARO,111,2549,C,,,,,,,
10,ZINAPECUARO,111,2550,B,,,,,,,
10,ZINAPECUARO,111,2550,C,,,,,,,
10,ZINAPECUARO,111,2550,EXT.,,,,,,,
10,ZINAPECUARO,111,2551,B,,,,,,,
10,ZINAPECUARO,111,2552,B,,,,,,,
10,ZINAPECUARO,111,2552,C,,,,,,,
10,ZINAPECUARO,111,2553,B,,,,,,,
10,ZINAPECUARO,111,2554,B,,,,,,,
10,ZINAPECUARO,111,2555,B,,,,,,,
10,ZINAPECUARO,111,2555,EXT.,,,,,,,
10,ZINAPECUARO,111,2556,B,,,,,,,
10,ZINAPECUARO,111,2557,B,,,,,,,
10,ZINAPECUARO,111,2557,C,,,,,,,
10,ZINAPECUARO,111,2558,B,,,,,,,
10,ZINAPECUARO,111,2559,B,,,,,,,
10,ZINAPECUARO,111,2560,B,,,,,,,
10,ZINAPECUARO,111,2560,C,,,,,,,
10,ZINAPECUARO,111,2560,EXT.,,,,,,,
10,ZINAPECUARO,111,2561,B,,,,,,,
10,ZINAPECUARO,111,2562,B,,,,,,,
10,ZINAPECUARO,111,2563,B,,,,,,,
10,ZINAPECUARO,111,2564,B,,,,,,,
10,ZINAPECUARO,111,2564,C,,,,,,,
10,ZINAPECUARO,111,2564,EXT.,,,,,,,
10,ZINAPECUARO,111,2565,B,,,,,,,
10,ZINAPECUARO,111,2565,C,,,,,,,
10,ZINAPECUARO,111,2566,B,,,,,,,
10,ZINAPECUARO,111,2567,B,,,,,,,
10,ZINAPECUARO,111,2567,EXT.,,,,,,,
10,ZINAPECUARO,111,2568,B,,,,,,,
10,ZINAPECUARO,111,2568,C,,,,,,,
10,ZINAPECUARO,111,2569,B,,,,,,,
11,ZACAPU,108,2389,B,101,116,81,31,30,0,10
11,ZACAPU,108,2389,C,100,106,63,36,29,0,9
11,ZACAPU,108,2390,B,29,93,107,11,19,0,5
11,ZACAPU,108,2390,C,41,96,110,9,18,0,0
11,ZACAPU,108,2391,B,22,126,111,16,12,0,13
11,ZACAPU,108,2391,C,43,123,124,18,10,0,0
11,ZACAPU,108,2392,B,37,95,112,23,15,0,10
11,ZACAPU,108,2392,C,48,101,105,24,18,0,11
11,ZACAPU,108,2393,B,33,64,126,31,12,0,0
11,ZACAPU,108,2393,C,57,62,97,29,15,0,7
11,ZACAPU,108,2394,B,104,84,63,27,29,0,7
11,ZACAPU,108,2394,C,83,85,94,40,24,0,5
11,ZACAPU,108,2395,B,126,119,58,54,29,0,0
11,ZACAPU,108,2396,B,113,120,101,32,35,0,17
11,ZACAPU,108,2397,B,57,58,65,18,40,0,8
11,ZACAPU,108,2397,C,48,58,63,22,30,0,6
11,ZACAPU,108,2398,B,57,63,62,44,19,0,4
11,ZACAPU,108,2398,C,50,60,69,47,26,0,6
11,ZACAPU,108,2399,B,128,104,91,69,38,0,9
11,ZACAPU,108,2399,C,143,130,72,51,30,0,12
11,ZACAPU,108,2399,ESP,,,,,,,
11,ZACAPU,108,2400,B,82,124,93,63,22,0,9
11,ZACAPU,108,2401,B,107,119,98,80,29,0,5
11,ZACAPU,108,2402,B,58,140,112,39,21,0,0
11,ZACAPU,108,2403,B,66,133,59,57,22,0,0
11,ZACAPU,108,2403,C,91,124,52,62,15,0,2
11,ZACAPU,108,2404,B,96,130,57,42,24,0,11
11,ZACAPU,108,2404,C,116,101,76,53,24,0,3
11,ZACAPU,108,2405,B,50,60,60,40,17,0,6
11,ZACAPU,108,2405,C,50,59,67,23,16,0,4
11,ZACAPU,108,2406,B,76,113,91,26,48,0,10
11,ZACAPU,108,2406,C,92,121,78,31,30,0,11
11,ZACAPU,108,2407,B,34,73,85,32,13,0,6
11,ZACAPU,108,2407,C,37,75,72,30,15,0,3
11,ZACAPU,108,2408,B,72,92,60,46,21,0,8
11,ZACAPU,108,2408,C,53,87,62,54,17,0,10
11,ZACAPU,108,2409,B,77,72,43,59,26,0,3
11,ZACAPU,108,2409,C,98,88,29,47,14,0,7
11,ZACAPU,108,2410,B,61,98,61,51,18,0,4
11,ZACAPU,108,2410,C,62,90,51,45,18,0,5
11,ZACAPU,108,2411,B,85,115,72,55,21,0,0
11,ZACAPU,108,2411,C,74,112,76,33,24,1,15
11,ZACAPU,108,2412,B,63,82,104,34,25,0,14
11,ZACAPU,108,2412,C,76,64,98,43,26,0,21
11,ZACAPU,108,2413,B,35,126,116,21,22,0,25
11,ZACAPU,108,2414,B,48,78,101,32,13,0,10
11,ZACAPU,108,2415,B,54,103,78,25,33,0,7
11,ZACAPU,108,2416,B,40,127,76,30,21,0,12
11,ZACAPU,108,2416,C,41,149,74,28,23,,
11,ZACAPU,108,2417,B,22,90,129,6,11,0,23
11,ZACAPU,108,2418,B,34,42,100,4,3,0,20
11,ZACAPU,108,2418,C,25,51,101,5,4,0,9
11,ZACAPU,108,2419,B,39,146,199,16,12,0,9
11,ZACAPU,108,2420,B,23,72,121,8,2,0,12
11,ZACAPU,108,2420,C,31,78,106,10,7,0,17
11,ZACAPU,108,2421,B,15,86,162,1,6,0,9
11,ZACAPU,108,2421,C,12,94,159,61,5,0,8
11,ZACAPU,108,2422,B,23,69,177,8,18,1,15
11,ZACAPU,108,2422,C,35,68,190,13,17,0,14
11,ZACAPU,108,2423,B,17,57,163,7,4,0,8
11,ZACAPU,108,2423,C,26,53,152,5,8,0,16
11,ZACAPU,108,2424,B,6,122,98,2,1,0,0
11,ZACAPU,108,2425,B,9,138,154,1,1,0,0
11,ZACAPU,108,2426,B,6,132,140,5,4,0,3
11,ZACAPU,108,2427,B,15,106,201,3,7,0,12
11,ZACAPU,108,2428,B,6,174,185,6,1,0,3
11,ZACAPU,108,2429,B,1,69,50,12,8,0,0
11,ZACAPU,108,2430,B,4,133,121,0,4,0,0
11,ZACAPU,108,2431,B,19,72,141,11,0,0,7
11,ZACAPU,108,2432,B,10,63,99,2,10,0,13
11,ZACAPU,108,2433,B,39,89,164,7,5,0,5
11,ZACAPU,108,2434,B,23,121,91,8,8,0,7
11,ZACAPU,108,2435,B,5,101,36,0,1,0,2
11,CHILCHOTA,25,380,B,58,137,70,1,0,0,5
11,CHILCHOTA,25,380,C,58,117,89,1,1,0,5
11,CHILCHOTA,25,381,B,75,170,115,0,2,0,0
11,CHILCHOTA,25,381,C,50,165,92,0,1,0,7
11,CHILCHOTA,25,382,B,56,199,61,1,2,0,4
11,CHILCHOTA,25,382,C,42,188,106,0,1,0,3
11,CHILCHOTA,25,383,B,15,185,168,1,1,0,0
11,CHILCHOTA,25,384,B,12,129,120,2,0,0,6
11,CHILCHOTA,25,384,C,18,119,133,0,0,0,6
11,CHILCHOTA,25,385,B,,,,,,0,7
11,CHILCHOTA,25,386,B,36,174,68,0,0,0,4
11,CHILCHOTA,25,386,C,40,150,95,0,0,0,3
11,CHILCHOTA,25,387,B,20,102,166,0,0,0,0
11,CHILCHOTA,25,387,C,16,97,173,2,1,0,8
11,CHILCHOTA,25,388,B,16,99,113,1,3,0,9
11,CHILCHOTA,25,388,C,13,121,134,2,2,0,8
11,CHILCHOTA,25,389,B,2,90,266,2,1,0,7
11,CHILCHOTA,25,389,C,1,96,294,2,0,0,5
11,CHILCHOTA,25,390,B,22,128,134,15,3,0,6
11,CHILCHOTA,25,391,B,9,70,104,0,2,0,4
11,CHILCHOTA,25,391,C,16,85,101,0,0,0,2
11,CHILCHOTA,25,392,B,21,168,143,2,0,0,9
11,CHILCHOTA,25,393,B,20,102,110,2,2,0,14
11,CHILCHOTA,25,393,C,31,108,81,1,0,0,14
11,CHILCHOTA,25,394,B,19,153,122,0,0,0,4
11,CHILCHOTA,25,394,C,7,150,153,0,0,0,8
11,CHILCHOTA,25,395,B,11,96,113,0,1,0,3
11,CHILCHOTA,25,395,EXT,10,70,52,0,0,0,0
11,CHILCHOTA,25,396,B,6,194,4,0,0,0,7
11,JIMENEZ,44,712,B,36,154,102,2,3,0,12
11,JIMENEZ,44,712,C,36,151,96,1,1,0,7
11,JIMENEZ,44,713,B,72,198,186,0,0,0,0
11,JIMENEZ,44,714,B,36,99,64,0,0,0,7
11,JIMENEZ,44,714,C,30,138,68,0,0,0,10
11,JIMENEZ,44,714,EXT,44,93,49,3,0,0,4
11,JIMENEZ,44,715,B,23,93,123,1,0,0,0
11,JIMENEZ,44,715,C,27,86,110,0,1,,
11,JIMENEZ,44,716,B,48,87,124,0,0,0,6
11,JIMENEZ,44,716,C,42,94,115,1,3,0,0
11,JIMENEZ,44,717,B,71,128,157,2,4,0,7
11,JIMENEZ,44,718,B,10,181,38,1,1,0,10
11,JIMENEZ,44,719,B,22,199,52,0,3,,
11,JIMENEZ,44,720,B,20,184,6,0,0,,
11,JIMENEZ,44,721,B,2,8,257,0,1,0,3
11,JIMENEZ,44,721,EXT,0,4,54,0,0,0,1
11,JIMENEZ,44,722,B,23,69,81,0,1,0,3
11,JIMENEZ,44,722,C,20,77,70,0,0,0,2
11,JIMENEZ,44,722,EXT,29,92,47,1,1,0,3
11,JIMENEZ,44,723,B,31,187,97,3,0,0,3
11,JIMENEZ,44,724,B,32,88,17,2,0,0,3
11,JIMENEZ,44,725,B,11,97,56,4,1,,
11,PUREPERO,71,1590,B,50,243,188,0,0,0,6
11,PUREPERO,71,1591,B,34,219,109,0,0,0,6
11,PUREPERO,71,1592,B,57,153,160,0,2,0,11
11,PUREPERO,71,1592,C,65,181,130,,0,0,0
11,PUREPERO,71,1593,B,48,167,180,4,0,0,5
11,PUREPERO,71,1593,C,49,140,192,0,0,0,13
11,PUREPERO,71,1594,B,29,105,151,1,0,0,7
11,PUREPERO,71,1594,C,29,121,128,1,1,0,9
11,PUREPERO,71,1595,B,59,120,109,0,0,0,7
11,PUREPERO,71,1595,C,49,178,75,0,0,0,3
11,PUREPERO,71,1596,B,26,99,177,0,0,0,0
11,PUREPERO,71,1596,C,21,118,133,0,0,0,9
11,PUREPERO,71,1597,B,40,177,166,0,0,0,6
11,PUREPERO,71,1597,C,41,207,161,0,1,0,0
11,PUREPERO,71,1598,B,46,204,125,0,1,0,5
11,PUREPERO,71,1598,C,24,173,164,0,0,0,0
11,PUREPERO,71,1599,B,35,54,96,0,0,0,9
11,PUREPERO,71,1600,B,9,15,203,0,0,0,10
11,TANGANCI,86,1912,B,23,158,67,0,0,0,0
11,TANGANCI,86,1912,C,22,149,56,0,1,0,0
11,TANGANCI,86,1913,B,116,203,130,1,2,0,4
11,TANGANCI,86,1914,B,51,112,43,0,1,0,4
11,TANGANCI,86,1914,C,74,107,54,0,0,0,11
11,TANGANCI,86,1914,EXT,57,57,17,0,2,0,4
11,TANGANCI,86,1915,B,115,158,175,2,1,0,6
11,TANGANCI,86,1916,B,55,112,95,0,0,2,4
11,TANGANCI,86,1916,C,49,121,104,0,3,0,2
11,TANGANCI,86,1917,B,90,159,95,0,0,0,6
11,TANGANCI,86,1918,B,76,144,85,0,0,0,0
11,TANGANCI,86,1919,B,75,116,77,0,0,0,3
11,TANGANCI,86,1919,C,81,99,73,1,1,0,2
11,TANGANCI,86,1920,B,58,224,98,1,3,0,7
11,TANGANCI,86,1920,C,51,234,124,0,0,0,8
11,TANGANCI,86,1921,B,58,217,107,0,0,0,14
11,TANGANCI,86,1922,B,60,96,63,0,0,0,5
11,TANGANCI,86,1922,C,47,130,62,0,0,0,3
11,TANGANCI,86,1923,B,52,175,116,1,0,0,10
11,TANGANCI,86,1924,B,47,30,15,0,0,0,0
11,TANGANCI,86,1925,B,63,53,35,2,3,0,5
11,TANGANCI,86,1926,B,20,6,54,1,4,0,2
11,TANGANCI,86,1927,B,13,10,98,1,0,0,5
11,TANGANCI,86,1928,B,11,6,72,1,2,0,2
11,TANGANCI,86,1929,B,19,70,79,0,5,0,0
11,TANGANCI,86,1929,C,17,78,73,1,1,0,0
11,TANGANCI,86,1930,B,61,184,79,3,2,0,12
11,TANGANCI,86,1931,B,162,33,42,1,0,0,10
11,TANGANCI,86,1932,B,59,53,144,0,0,0,9
11,TANGANCI,86,1933,B,2,15,69,0,0,0,0
11,TANGANCI,86,1934,B,52,107,53,0,1,0,6
11,TANGANCI,86,1934,C,32,137,62,0,0,0,0
11,TANGANCI,86,1935,B,7,184,20,0,3,0,7
11,TANGANCI,86,1936,B,42,39,55,0,2,1,4
11,TANGANCI,86,1936,EXT,26,37,21,1,0,0,0
11,TANGANCI,86,1937,B,1,55,94,3,2,0,0
11,TANGANCI,86,1938,B,4,54,111,1,0,0,0
11,TANGANCI,86,1938,EXT,9,82,10,0,0,0,0
11,TLAZAZALCA,95,2040,B,,,,,,,
11,TLAZAZALCA,95,2041,B,,,,,,,
11,TLAZAZALCA,95,2042,B,,,,,,,
11,TLAZAZALCA,95,2043,B,,,,,,,
11,TLAZAZALCA,95,2044,B,,,,,,,
11,TLAZAZALCA,95,2044,C,,,,,,,
11,TLAZAZALCA,95,2045,B,,,,,,,
11,TLAZAZALCA,95,2046,B,,,,,,,
11,TLAZAZALCA,95,2047,B,,,,,,,
11,TLAZAZALCA,95,2048,B,10,64,276,4,1,0,3
11,TLAZAZALCA,95,2049,B,3,127,148,3,1,0,5
11,TLAZAZALCA,95,2050,B,1,60,165,1,1,0,3
11,TLAZAZALCA,95,2051,B,2,144,196,1,1,0,5
12,PURUANDIRO ,72,1601,B,79,122,130,3,4,0,7
12,PURUANDIRO ,72,1602,B,186,86,135,0,12,0,13
12,PURUANDIRO ,72,1602,C,171,101,149,1,10,0,2
12,PURUANDIRO ,72,1603,B,117,53,67,0,9,0,2
12,PURUANDIRO ,72,1603,C,122,73,84,0,1,0,4
12,PURUANDIRO ,72,1604,B,99,33,89,1,5,0,0
12,PURUANDIRO ,72,1604,C,106,34,105,0,4,0,3
12,PURUANDIRO ,72,1605,B,155,92,132,0,7,0,8
12,PURUANDIRO ,72,1606,B,166,38,73,0,12,0,7
12,PURUANDIRO ,72,1606,C,144,45,91,0,11,0,4
12,PURUANDIRO ,72,1606,ES,0,0,0,0,0,0,0
12,PURUANDIRO ,72,1607,B,132,129,172,1,14,0,7
12,PURUANDIRO ,72,1607,C,122,157,134,2,7,0,4
12,PURUANDIRO ,72,1608,B,72,83,123,1,11,0,6
12,PURUANDIRO ,72,1608,C,78,93,124,0,5,0,1
12,PURUANDIRO ,72,1609,B,73,124,142,3,10,0,0
12,PURUANDIRO ,72,1609,C,101,136,143,1,3,0,4
12,PURUANDIRO ,72,1610,B,133,115,155,0,15,0,13
12,PURUANDIRO ,72,1611,B,125,118,90,0,11,0,13
12,PURUANDIRO ,72,1611,C,120,122,122,0,8,0,0
12,PURUANDIRO ,72,1612,B,172,130,147,4,6,0,10
12,PURUANDIRO ,72,1613,B,81,89,90,0,11,0,73
12,PURUANDIRO ,72,1613,C,110,79,122,0,10,0,3
12,PURUANDIRO ,72,1614,B,71,106,131,0,6,0,0
12,PURUANDIRO ,72,1615,B,26,113,101,1,13,0,0
12,PURUANDIRO ,72,1615,c,26,140,92,1,4,0,36
12,PURUANDIRO ,72,1616, B,26,217,122,4,4,0,0
12,PURUANDIRO ,72,1617,B,17,62,147,0,1,0,0
12,PURUANDIRO ,72,1618,B,14,42,88,0,4,0,8
12,PURUANDIRO ,72,1618,C,17,69,54,0,3,0,14
12,PURUANDIRO ,72,1619,B,9,47,264,2,3,0,1
12,PURUANDIRO ,72,1620,B,19,109,205,0,4,0,0
12,PURUANDIRO ,72,1621,B,54,85,81,2,3,0,0
12,PURUANDIRO ,72,1622,B,22,59,46,0,3,0,0
12,PURUANDIRO ,72,1623,B,6,54,133,1,1,0,0
12,PURUANDIRO ,72,1623,C,6,72,125,0,2,0,6
12,PURUANDIRO ,72,1623,EX,5,22,36,0,1,0,4
12,PURUANDIRO ,72,1624,B,5,19,175,1,5,0,4
12,PURUANDIRO ,72,1624,C,7,32,181,0,7,0,4
12,PURUANDIRO ,72,1625,B,49,193,140,0,5,0,14
12,PURUANDIRO ,72,1625,C,48,187,131,4,5,0,0
12,PURUANDIRO ,72,1626,B,11,5,241,0,2,0,0
12,PURUANDIRO ,72,1627,B,4,41,130,0,0,0,5
12,PURUANDIRO ,72,1628,B,6,114,167,0,0,0,1
12,PURUANDIRO ,72,1629,B,6,111,80,0,1,0,0
12,PURUANDIRO ,72,1629,C,12,101,57,0,0,0,0
12,PURUANDIRO ,72,1630,B,4,45,458,1,1,0,0
12,PURUANDIRO ,72,1631,B,2,29,264,0,1,0,5
12,PURUANDIRO ,72,1632,B,8,135,200,0,6,0,27
12,PURUANDIRO ,72,1633,B,10,169,51,0,2,0,0
12,PURUANDIRO ,72,1633,C,20,142,66,0,1,0,4
12,PURUANDIRO ,72,1634,B,16,210,114,1,1,0,9
12,PURUANDIRO ,72,1635,B,13,160,85,1,0,0,4
12,PURUANDIRO ,72,1635,C,22,128,43,0,0,0,0
12,PURUANDIRO ,72,1636,B,9,170,13,0,1,0,3
12,PURUANDIRO ,72,1636,C,16,164,12,1,0,1,3
12,PURUANDIRO ,72,1636,EX,31,82,49,1,1,0,3
12,PURUANDIRO ,72,1637,B,10,45,166,1,1,0,0
12,PURUANDIRO ,72,1637,C,17,40,142,3,2,0,10
12,PURUANDIRO ,72,1637,EX,45,63,104,0,4,0,32
12,PURUANDIRO ,72,1638,B,82,107,40,0,8,0,4
12,PURUANDIRO ,72,1638,C,56,0,121,47,0,2,0
12,PURUANDIRO ,72,1638,EX,166,28,47,0,4,0,0
12,PURUANDIRO ,72,1639,B,30,75,53,0,6,0,7
12,PURUANDIRO ,72,1639,EX,37,31,21,1,1,2,5
12,PURUANDIRO ,72,1640,B,96,166,73,0,0,0,0
12,PURUANDIRO ,72,1641,B,7,177,150,1,0,0,5
12,PURUANDIRO ,72,1641,EX,1,80,53,1,0,0,2
12,PURUANDIRO ,72,1642,B,10,247,88,2,1,0,7
12,PURUANDIRO ,72,1643,B,31,61,255,0,1,0,3
12,PURUANDIRO ,72,1644,B,10,88,211,0,0,0,0
12,PURUANDIRO ,72,1645,B,20,191,120,0,1,0,16
12,PURUANDIRO ,72,1646,B,28,252,36,0,1,0,9
12,PURUANDIRO ,72,1646,C,26,215,50,0,2,0,8
12,PANINDICUARO,64,1407,B,1,34,22,2,0,0,        
12,PANINDICUARO,64,1408,B,3,41,24,0,0,0,1
12,PANINDICUARO,64,1409,B,16,248,143,0,1,0,0
12,PANINDICUARO,64,1410,B,10,229,53,0,0,0,2
12,PANINDICUARO,64,1411,B,47,314,85,0,0,0,7
12,PANINDICUARO,64,1412,B,27,250,182,0,0,0,10
12,PANINDICUARO,64,1413,B,26,135,104,0,1,0,0
12,PANINDICUARO,64,1413,C,21,138,105,0,0,0,0
12,PANINDICUARO,64,1413,ES,0,0,0,0,0,0,0
12,PANINDICUARO,64,1414,B,12,250,112,2,0,,
12,PANINDICUARO,64,1415,B,5,138,120,3,0,,
12,PANINDICUARO,64,1416,B,0,48,9,0,0,0,0
12,PANINDICUARO,64,1417,B,17,116,257,0,2,0,9
12,PANINDICUARO,64,1418,B,4,42,71,3,2,0,0
12,PANINDICUARO,64,1418,EX,5,40,89,0,0,0,0
12,PANINDICUARO,64,1419,B,3,52,209,0,0,0,1
12,PANINDICUARO,64,1420,B,5,69,79,0,0,0,8
12,PANINDICUARO,64,1421,B,3,39,222,1,0,0,4
12,PANINDICUARO,64,1421,C,3,31,242,0,1,0,7
12,PANINDICUARO,64,1422,B,59,167,0,0,1,1,0
12,PANINDICUARO,64,1423,B,21,117,132,1,1,0,0
12,PANINDICUARO,64,1424,B,2,77,229,0,2,0,16
12,PANINDICUARO,64,1424,EX,0,41,86,0,0,0,0
12,PANINDICUARO,64,1425,B,4,89,206,0,1,0,20
12,MORELOS,55,1288,B,260,121,14,,,0,12
12,MORELOS,55,1289,B,131,112,18,,,0,8
12,MORELOS,55,1289,C,127,101,18,1,7,0,11
12,MORELOS,55,1290,B,202,131,10,,,0,7
12,MORELOS,55,1291,B,53,121,21,,,0,14
12,MORELOS,55,1292,B,31,147,23,0,0,0,6
12,MORELOS,55,1292,C,31,130,13,,,0,11
12,MORELOS,55,1293,B,49,78,12,0,0,0,4
12,MORELOS,55,1293,EX,42,189,9,,,0,7
12,MORELOS,55,1294,B,22,215,40,,,0,24
12,MORELOS,55,1295,B,54,202,77,,,0,13
12,MORELOS,55,1296,B,22,122,58,,,0,11
12,JOSE SIXTO VERDUZCO,46,756,B,44,69,136,0,6,0,2
12,JOSE SIXTO VERDUZCO,46,756,C,43,50,137,1,5,0,5
12,JOSE SIXTO VERDUZCO,46,757,B,37,113,143,3,2,0,2
12,JOSE SIXTO VERDUZCO,46,758,B,23,183,246,2,4,0,4
12,JOSE SIXTO VERDUZCO,46,758,C,25,157,262,12,4,0,6
12,JOSE SIXTO VERDUZCO,46,759,B,22,113,103,0,4,0,0
12,JOSE SIXTO VERDUZCO,46,759,C,27,104,122,1,7,0,0
12,JOSE SIXTO VERDUZCO,46,759,EX,3,81,64,1,0,1,0
12,JOSE SIXTO VERDUZCO,46,760,B,29,116,69,0,3,0,2
12,JOSE SIXTO VERDUZCO,46,760,C,18,102,125,0,3,0,1
12,JOSE SIXTO VERDUZCO,46,760,EX,6,111,42,0,5,0,3
12,JOSE SIXTO VERDUZCO,46,760,EX,2,139,165,0,1,0,0
12,JOSE SIXTO VERDUZCO,46,761,B,9,64,139,2,6,0,0
12,JOSE SIXTO VERDUZCO,46,761,C,17,61,146,0,4,0,6
12,JOSE SIXTO VERDUZCO,46,762,B,7,77,147,3,4,0,6
12,JOSE SIXTO VERDUZCO,46,762,C,18,76,132,1,8,0,6
12,JOSE SIXTO VERDUZCO,46,763,B,9,178,121,1,9,0,8
12,JOSE SIXTO VERDUZCO,46,764,B,5,75,123,1,7,0,0
12,JOSE SIXTO VERDUZCO,46,764,C,19,96,85,0,5,1,8
12,JOSE SIXTO VERDUZCO,46,764,EX,1,97,97,1,1,0,0
12,JOSE SIXTO VERDUZCO,46,765,B,5,75,128,1,11,0,1
12,JOSE SIXTO VERDUZCO,46,765,C,2,104,122,0,2,0,9
