CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRS,PRI,PRI_PVEM,PRD_PT_MC,PVEM,NVA_ALIANZA,MORENA,PH,ES,BS,FACA,JLCM,JRM,ISRM,MARM,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,C01,105,25,,51,4,5,21,5,14,,,,,,,0,0,1,0,3,234,12,246,641,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,C02,95,29,,49,7,7,14,12,10,,,,,,,0,0,0,0,1,224,12,236,641,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,B,80,12,,67,2,5,11,2,5,,,,,,,0,1,0,0,3,188,2,190,520,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,C01,78,16,,59,4,1,12,3,7,,,,,,,0,1,0,0,2,183,8,191,519,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,C02,83,17,,54,4,3,12,4,10,,,,,,,1,0,0,0,0,188,14,202,519,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,B,71,20,,58,4,4,19,4,8,,,,,,,0,0,0,0,0,188,7,195,518,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,C01,80,24,,48,3,3,19,1,2,,,,,,,0,2,0,0,0,182,6,188,518,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,C02,79,37,,47,0,1,24,5,11,,,,,,,0,0,0,0,0,204,6,210,518,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,323,B,121,32,,73,2,1,13,10,10,,,,,,,1,0,0,0,0,263,10,273,686,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,323,C01,108,37,,60,4,0,18,4,5,,,,,,,0,1,0,0,1,238,11,249,685,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,324,B,81,24,,81,6,7,29,2,11,,,,,,,0,2,0,0,0,243,3,246,673,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,324,C01,83,21,,70,4,3,14,2,6,,,,,,,1,2,0,0,0,206,12,218,673,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,324,C02,73,33,,79,2,2,13,5,10,,,,,,,1,2,0,0,0,220,10,230,672,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,325,B,65,37,,79,7,1,29,7,3,,,,,,,4,1,0,0,1,234,9,243,712,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,325,C01,71,17,,88,4,1,17,2,4,,,,,,,0,3,0,0,0,207,10,217,711,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,325,C02,59,25,,72,3,4,23,9,6,,,,,,,2,0,0,0,1,204,12,216,711,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,326,B,107,28,,65,2,3,11,3,3,,,,,,,0,0,0,0,0,222,17,239,609,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,326,C01,109,23,,56,6,5,13,3,11,,,,,,,0,2,0,0,0,228,6,234,609,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,B,89,23,,68,1,4,7,9,4,,,,,,,1,0,0,0,0,206,6,212,577,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,C01,101,28,,50,0,0,17,8,9,,,,,,,0,0,0,0,0,213,14,227,576,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,C02,102,20,,44,7,2,17,7,6,,,,,,,0,0,0,0,1,206,6,212,576,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,290,B,148,79,,62,14,10,22,8,13,,,,,,,0,2,0,0,2,360,12,372,749,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,290,C01,157,53,,48,13,4,22,3,3,,,,,,,0,1,1,0,0,305,10,315,749,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,291,B,101,59,,191,3,5,22,6,9,,,,,,,0,1,1,0,1,399,16,415,666,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,291,C01,93,76,,133,0,0,21,6,7,,,,,,,0,0,0,0,0,336,14,350,666,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,291,C02,94,51,,158,0,0,33,8,11,,,,,,,0,0,0,0,0,355,14,369,666,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,292,B,129,66,,119,4,8,29,6,6,,,,,,,4,2,1,0,0,374,3,377,673,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,293,B,79,33,,147,2,2,15,3,6,,,,,,,2,3,0,0,0,292,14,306,504,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,293,C01,73,29,,130,0,11,7,6,4,,,,,,,3,3,3,0,0,269,5,274,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,294,B,110,39,,117,6,4,18,2,11,,,,,,,0,0,0,0,0,307,6,313,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,294,C01,113,52,,76,9,4,14,10,11,,,,,,,5,1,1,0,1,297,9,306,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,294,C02,143,44,,67,7,8,26,9,16,,,,,,,2,0,0,0,0,322,7,329,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,295,B,113,49,,139,10,7,31,6,6,,,,,,,1,2,0,0,0,364,14,378,629,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,295,C01,89,50,,110,6,7,23,8,9,,,,,,,0,1,0,0,2,305,16,321,628,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,295,C02,92,40,,90,7,5,44,11,11,,,,,,,2,1,0,0,2,305,8,313,628,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,295,C03,106,36,,89,7,2,29,7,14,,,,,,,0,0,0,0,0,290,13,303,628,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,296,B,105,49,,171,4,4,28,9,12,,,,,,,0,0,0,0,1,383,8,391,614,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,296,C01,73,42,,159,9,5,28,7,9,,,,,,,0,3,0,0,0,335,8,343,613,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,296,C02,102,40,,155,4,3,36,10,11,,,,,,,2,1,1,1,1,367,4,371,613,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,297,B,59,22,,140,6,4,6,3,4,,,,,,,0,1,0,0,2,247,7,254,406,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,297,C01,69,26,,116,5,4,20,0,7,,,,,,,0,0,0,0,0,247,3,250,406,Acta casilla,,,
