CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PCU,MORENA,PH,ES,MVC,PRI_PVEM_NVA_ALIANZA_PCU,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PCU,PRI_NVA_ALIANZA_PCU,PVEM_NVA_ALIANZA_PCU,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PCU,PVEM_NVA_ALIANZA,PVEM_PCU,NVA_ALIANZA_PCU,PT_MC,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1641,B,183,20,1,0,35,7,4,1,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,266,5,272,614,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1641_B.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1641,C01,184,14,2,1,27,7,2,0,6,0,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,259,5,264,614,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1641_C1.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1641,C02,183,16,5,0,30,6,2,1,16,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,272,6,278,614,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1641_C2.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1641,C03,200,13,2,2,29,2,1,0,7,0,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,266,6,272,614,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1641_C3.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1642,B,147,17,12,0,51,3,1,1,15,3,2,2,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,267,6,273,573,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1642_B.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1642,C01,134,23,16,0,49,0,0,3,24,1,2,1,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,268,4,272,574,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1642_C1.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1643,B,152,29,2,4,76,2,2,0,24,1,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,308,5,313,718,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1643_B.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1643,C01,142,25,1,7,64,2,3,1,21,1,4,2,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,291,5,296,718,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1643_C1.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1644,B,132,19,2,2,30,2,0,1,12,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,214,5,219,538,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1644_B.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1644,C01,142,18,1,3,38,3,3,0,16,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,242,2,244,539,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1644_C1.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1644,C02,164,13,3,1,35,0,1,0,16,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,251,5,256,539,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1644_C2.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1645,B,165,14,1,2,52,7,2,0,12,1,2,6,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,277,3,280,515,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1645_B.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1645,C01,164,12,3,4,40,6,0,1,14,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,259,2,262,515,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1645_C1.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1645,C02,160,16,1,3,45,3,1,0,13,2,3,6,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,268,5,275,516,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1645_C2.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1646,B,141,6,1,1,10,1,0,1,8,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,183,2,185,622,ACTA CASILLA,ANULADA,"TEECH/JNE-M/083/2015 y acumulados 091,092,093,094",actas_tepjf/TEECH-JNE-M-083-2015final.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1646,C01,200,13,2,1,27,1,0,2,16,0,1,3,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,20,0,0,290,4,294,622,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1646_C1.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1646,C02,194,15,0,4,33,5,1,0,17,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,280,7,287,622,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1646_C2.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1647,B,145,27,0,1,47,1,0,0,26,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,269,10,280,632,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1647_B.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1647,C01,104,19,0,2,58,2,0,0,36,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,232,10,242,633,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1647_C1.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1647,C02,152,18,3,2,37,3,0,3,30,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,263,6,269,633,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1647_C2.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1648,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1648_B.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1648,C01,177,20,5,5,48,7,4,0,22,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,6,303,672,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1648_C1.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1649,B,204,30,5,9,51,0,0,3,18,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,329,7,338,727,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1649_B.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1649,C01,235,24,8,1,30,3,2,0,18,0,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,339,11,350,727,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1649_C1.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1650,B,88,23,10,4,44,0,1,1,17,2,2,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,209,7,216,508,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1650_B.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1650,C01,84,34,8,2,33,3,0,1,18,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,195,9,204,508,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1650_C1.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1651,B,115,23,6,2,46,25,1,1,25,3,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,259,8,268,622,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1651_B.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1651,C01,110,18,12,6,67,7,2,1,16,5,2,1,0,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,263,9,272,622,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1651_C1.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1651,C02,108,24,4,2,54,1,5,1,29,0,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,244,7,251,622,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1651_C2.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1652,B,160,49,4,2,57,4,5,4,29,2,2,4,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,337,7,344,697,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1652_B.pdf
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1652,C01,151,41,2,1,68,2,1,2,16,6,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,305,7,312,697,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1652_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1653,B,190,14,4,3,42,0,3,1,31,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,299,4,303,635,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1653_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1653,C01,168,17,3,6,48,3,6,0,39,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,2,302,1,305,635,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1653_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1653,C02,186,20,2,1,38,3,2,2,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,295,6,302,635,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1653_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1654,B,175,16,1,4,67,3,1,0,32,0,2,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,316,9,325,695,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1654_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1654,C01,174,13,1,5,51,0,0,1,22,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,283,7,290,695,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1654_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1655,B,139,9,0,8,55,4,2,2,28,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,258,9,267,532,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1655_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1655,C01,106,12,2,2,62,9,1,1,30,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,245,16,261,533,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1655_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1655,C02,141,11,1,2,56,7,2,3,14,1,1,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,255,3,258,533,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_circunstanciales/municipios/ACTA CIRCUNSTANCIADA TUXTLA MPAL.PDF
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1656,B,136,7,3,2,47,3,0,2,29,5,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,246,8,254,618,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1656_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1656,C01,149,9,0,3,46,2,4,3,33,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,263,12,275,618,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1656_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1657,B,141,16,1,5,47,3,4,4,20,1,0,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,15,0,0,264,5,269,607,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1657_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1657,C01,114,18,0,6,59,1,3,0,26,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,240,2,242,608,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1657_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1657,C02,128,8,4,2,41,4,3,3,20,2,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,228,6,234,608,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1657_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1657,C03,120,10,1,2,48,4,2,2,22,2,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,232,13,245,608,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1657_C3.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1657,C04,139,14,2,3,43,6,2,2,17,0,3,1,2,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,245,9,254,608,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1657_C4.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1658,B,190,9,4,2,16,1,2,2,10,1,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,256,2,258,559,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1658_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1658,C01,185,5,5,0,25,4,3,0,6,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,247,5,253,560,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1658_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1658,C02,214,12,2,2,24,2,2,0,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,278,6,284,560,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1658_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1658,E01,95,25,1,2,157,3,0,3,16,0,5,3,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,328,12,340,726,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1658_E1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1658,E01C01,108,24,3,4,141,1,0,4,17,1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,317,11,328,726,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1658_E1C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1659,B,132,13,4,6,60,4,1,0,40,1,5,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,274,8,282,670,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1659_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1659,C01,112,13,4,2,54,1,1,3,29,2,5,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,241,5,246,670,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1659_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1659,E01,74,16,4,4,73,6,4,1,49,4,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,254,8,262,697,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1659_E1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1659,E01C01,94,21,6,1,61,4,4,1,43,3,5,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,250,10,260,698,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1659_E1C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1660,B,63,28,5,4,87,2,1,2,25,2,2,0,2,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,232,4,236,622,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1660_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1660,C01,58,20,6,4,83,3,0,6,29,3,5,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,232,10,242,623,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1660_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1660,C02,39,28,8,4,80,3,2,2,19,2,0,1,0,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,208,14,222,623,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1660_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1660,C03,51,22,5,2,86,3,2,0,27,3,0,1,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,216,10,226,623,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1660_C3.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1661,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_circunstanciales/municipios/ACTA CIRCUNSTANCIADA TUXTLA MPAL.PDF
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1661,C01,53,31,3,0,102,1,1,2,21,2,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,14,236,609,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1661_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1661,C02,47,25,2,3,90,1,1,0,19,0,1,2,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200,14,214,610,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1661_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1661,C03,36,23,1,1,84,2,3,1,26,1,5,5,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,200,9,209,610,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1661_C3.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1661,C04,43,36,4,3,92,3,1,4,21,1,1,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,220,13,233,610,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1661_C4.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1662,B,156,9,2,8,36,5,1,4,18,3,3,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,256,7,263,591,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1662_B.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1662,C01,157,6,4,5,41,1,2,1,16,2,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,249,6,257,591,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1662_C1.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1662,C02,136,10,4,3,44,4,2,2,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,234,7,241,592,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1662_C2.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1662,C03,171,5,0,0,32,2,2,0,16,5,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,240,8,249,592,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1662_C3.pdf
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1663,B,142,12,3,2,43,4,3,2,23,1,2,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,255,0,255,653,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas/TUXTLA GUTIERREZ/1663_B.pdf
