CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,PUP,NVA_ALIANZA,PSD,MORENA,PRS,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,16,CHALCATONGO DE HIDALGO,109,2,4,73,131,67,168,12,48,6,78,1,2,1,6,0,3,0,600,28,628,783
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,16,CHALCATONGO DE HIDALGO,110,2,6,37,113,22,19,3,6,8,65,1,1,0,1,0,0,0,282,15,297,815
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,40,IXPANTEPEC NIEVES,255,2,10,36,43,2,3,2,2,4,53,4,0,0,0,0,1,0,160,9,169,831
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,40,IXPANTEPEC NIEVES,256,1,3,39,30,1,2,0,1,0,3,1,0,0,0,0,0,0,80,7,87,144
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,40,IXPANTEPEC NIEVES,257,1,3,53,31,8,18,2,5,6,169,6,0,0,4,0,0,0,305,20,325,161
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,49,MAGDALENA PEÑASCO,375,2,13,89,168,6,26,6,3,8,77,3,6,0,2,0,0,0,407,16,423,912
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,49,MAGDALENA PEÑASCO,376,2,10,71,138,10,28,11,5,8,136,10,3,0,0,0,1,0,431,23,454,806
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,49,MAGDALENA PEÑASCO,377,2,4,179,164,8,15,6,2,4,156,2,2,0,0,0,0,0,542,25,567,858
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,78,SAN AGUSTIN ATENANGO,712,2,9,216,162,3,7,4,1,2,132,1,0,0,2,0,0,0,539,29,568,1208
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,78,SAN AGUSTIN ATENANGO,713,1,1,19,20,2,2,57,1,2,27,1,1,0,1,0,0,0,134,3,137,370
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,83,SAN AGUSTIN TLACOTEPEC,734,1,6,38,47,4,3,48,3,1,31,0,1,1,0,0,0,0,183,7,190,287
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,83,SAN AGUSTIN TLACOTEPEC,735,1,3,27,84,1,7,0,0,3,40,0,2,0,0,0,0,0,167,12,179,387
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,102,SAN ANTONINO MONTE VERDE,772,3,30,203,411,18,47,7,13,7,63,2,5,0,3,0,0,0,809,59,868,1709
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,102,SAN ANTONINO MONTE VERDE,773,1,1,384,3,17,2,3,0,4,2,1,0,0,3,0,0,0,420,13,433,573
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,102,SAN ANTONINO MONTE VERDE,774,3,11,517,186,17,26,5,7,4,21,2,2,0,12,2,0,1,812,29,842,1367
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,102,SAN ANTONINO MONTE VERDE,775,2,6,123,104,5,13,3,0,5,18,2,1,0,6,0,0,0,286,19,305,1159
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,107,SAN ANTONIO SINICAHUA,789,4,14,122,131,16,25,4,7,10,144,10,6,0,5,0,1,0,495,32,527,1010
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,118,SAN BARTOLOME YUCUAÑE,810,1,4,14,16,2,12,4,2,3,92,5,1,0,1,0,0,0,156,8,164,284
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,124,SAN CRISTOBAL AMOLTEPEC,835,2,8,26,38,3,20,81,6,5,215,4,2,0,0,0,0,0,408,23,431,840
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,130,SAN ESTEBAN ATATLAHUCA,847,2,14,49,224,15,21,138,2,4,129,2,4,0,0,0,0,0,602,33,635,854
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,130,SAN ESTEBAN ATATLAHUCA,848,1,2,87,37,3,2,64,2,4,44,1,1,0,1,0,0,1,248,15,264,531
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,130,SAN ESTEBAN ATATLAHUCA,849,2,5,38,108,7,13,110,2,4,49,2,0,0,0,0,0,0,338,15,353,773
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,130,SAN ESTEBAN ATATLAHUCA,850,2,4,54,138,3,15,32,3,1,93,5,2,3,0,0,0,0,353,16,369,527
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,171,SAN JUAN ACHIUTLA,978,1,8,126,80,2,7,62,1,5,30,2,2,0,2,0,0,0,327,29,356,337
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,210,SAN JUAN ÑUMI,1205,2,8,263,52,10,15,76,2,3,68,1,2,0,2,0,0,0,502,23,525,1238
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,210,SAN JUAN ÑUMI,1206,2,8,275,41,15,17,5,4,2,33,1,0,0,3,0,0,0,404,13,417,1200
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,210,SAN JUAN ÑUMI,1207,2,4,163,155,9,11,58,3,3,97,2,1,2,3,1,0,0,512,7,519,975
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,210,SAN JUAN ÑUMI,1208,2,4,203,91,10,22,78,5,6,54,0,1,0,2,0,0,0,476,23,499,946
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,210,SAN JUAN ÑUMI,1209,1,6,88,20,6,2,2,2,2,92,4,0,0,0,0,1,0,225,9,234,504
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,218,SAN JUAN TEITA,1225,1,7,26,22,2,17,2,3,1,121,3,0,0,0,0,0,0,204,8,212,428
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,239,SAN MARTIN HUAMELULPAM,1283,2,5,139,17,3,12,17,1,4,89,5,0,1,4,2,0,0,299,22,321,771
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,250,SAN MATEO PEÑASCO,1304,2,9,123,162,17,38,26,13,8,116,7,8,3,2,0,1,0,533,34,567,983
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,250,SAN MATEO PEÑASCO,1305,1,3,21,97,5,2,57,1,4,16,2,0,0,0,0,0,0,208,15,223,522
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,253,SAN MATEO SINDIHUI,1314,3,17,134,173,8,11,113,11,7,60,2,0,0,2,0,0,0,538,32,570,1511
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,257,SAN MIGUEL ACHIUTLA,1319,1,2,77,47,0,17,51,2,1,96,0,1,2,2,0,0,0,298,7,305,550
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,268,SAN MIGUEL EL GRANDE,1354,1,7,49,64,2,26,25,8,0,140,2,4,0,0,0,0,0,327,16,343,516
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,268,SAN MIGUEL EL GRANDE,1355,1,4,8,20,3,7,8,6,2,219,3,1,0,0,0,0,0,281,5,286,649
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,268,SAN MIGUEL EL GRANDE,1356,1,3,45,50,1,8,10,1,3,150,2,0,0,1,0,0,0,274,5,279,524
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,268,SAN MIGUEL EL GRANDE,1357,1,2,38,67,4,55,11,5,1,112,2,1,0,0,0,0,0,298,19,317,523
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,268,SAN MIGUEL EL GRANDE,1358,1,10,30,23,1,3,2,2,7,71,0,1,0,1,0,0,0,151,8,159,519
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,284,SAN MIGUEL TLACOTEPEC,1411,2,23,95,77,9,7,4,11,11,167,2,5,1,1,0,0,0,413,21,434,907
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,284,SAN MIGUEL TLACOTEPEC,1412,1,3,43,6,4,2,1,3,4,49,1,0,0,1,0,0,0,117,3,120,716
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,284,SAN MIGUEL TLACOTEPEC,1413,1,9,20,54,4,8,0,2,4,20,1,2,0,1,0,0,0,125,2,127,311
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,284,SAN MIGUEL TLACOTEPEC,1414,1,2,14,31,3,167,117,7,0,12,0,0,0,0,0,0,0,353,19,372,526
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,295,SAN PABLO TIJALTEPEC,1438,2,6,24,48,5,24,32,4,3,55,1,1,0,0,0,0,0,203,14,217,807
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,295,SAN PABLO TIJALTEPEC,1439,2,14,63,65,7,28,10,7,5,129,6,1,0,0,0,0,0,335,16,351,758
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,315,SAN PEDRO MARTIR YUCUXACO,1496,1,10,38,10,1,10,7,1,2,67,2,1,0,1,0,0,0,150,9,159,667
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,315,SAN PEDRO MARTIR YUCUXACO,1497,1,4,60,42,8,41,10,5,1,91,0,0,0,2,0,0,0,264,5,269,347
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,318,SAN PEDRO MOLINOS,1512,1,6,32,78,1,4,0,2,0,22,1,1,0,0,0,0,0,147,4,151,525
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,343,SAN SEBASTIAN NICANANDUTA,1613,2,13,135,117,10,21,1,5,0,115,1,4,0,2,0,0,1,424,9,434,1241
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,371,SANTA CATARINA TAYATA,1677,1,4,50,23,14,17,2,1,2,25,0,0,0,2,1,0,0,141,6,147,501
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,372,SANTA CATARINA TICUA,1678,1,17,50,45,19,24,3,1,7,70,0,0,0,2,0,0,0,238,14,252,261
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,372,SANTA CATARINA TICUA,1679,1,2,8,21,3,7,21,4,7,173,3,1,0,0,0,0,0,250,10,260,456
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,373,SANTA CATARINA YOSONOTU,1680,1,3,8,24,1,7,29,2,1,42,0,1,0,0,0,0,0,118,2,120,497
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,373,SANTA CATARINA YOSONOTU,1681,1,1,1,37,2,7,19,1,1,44,0,2,0,0,0,0,0,115,8,123,243
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,373,SANTA CATARINA YOSONOTU,1682,2,6,39,58,8,31,3,5,4,118,5,5,0,1,0,0,0,283,20,303,404
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,380,SANTA CRUZ NUNDACO,1702,4,11,143,200,18,70,12,10,11,178,5,12,0,0,0,0,0,670,37,707,2063
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,383,SANTA CRUZ TACAHUA,1707,2,13,188,63,6,31,1,2,3,106,2,1,0,3,0,0,0,419,14,433,856
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,384,SANTA CRUZ TAYATA,1708,2,9,86,56,6,46,3,2,7,167,4,0,0,0,1,0,0,387,27,414,408
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,394,SANTA LUCIA MONTEVERDE,1771,1,4,13,78,4,7,10,2,3,154,1,0,0,0,0,0,0,276,18,294,718
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,394,SANTA LUCIA MONTEVERDE,1772,1,5,88,59,4,164,4,4,1,33,1,0,0,0,0,0,0,363,35,398,622
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,394,SANTA LUCIA MONTEVERDE,1773,2,5,20,115,7,14,6,5,6,153,5,4,0,3,0,0,0,343,27,370,913
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,394,SANTA LUCIA MONTEVERDE,1774,2,6,39,103,7,130,12,4,3,185,2,1,0,0,0,0,0,492,35,527,1124
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,394,SANTA LUCIA MONTEVERDE,1775,2,6,106,47,8,150,2,4,3,55,1,3,0,0,0,0,0,385,20,405,898
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,409,SANTA MARIA DEL ROSARIO,1828,1,9,54,20,6,10,0,2,0,26,1,1,0,0,0,0,0,129,3,132,358
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,424,SANTA MARIA NDUAYACO,1880,1,6,29,11,4,2,0,0,1,10,0,1,0,1,0,0,0,65,0,65,202
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,424,SANTA MARIA NDUAYACO,1881,2,4,123,14,1,20,0,2,5,21,1,2,0,2,0,0,0,195,8,203,213
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,431,SANTA MARIA TATALTEPEC,1905,1,1,21,171,5,5,1,1,1,11,1,3,0,0,0,0,0,221,8,229,176
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,445,SANTA MARIA YOLOTEPEC,1935,1,3,41,24,10,48,133,3,5,71,1,1,0,0,0,0,0,340,8,348,314
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,446,SANTA MARIA YOSOYUA,1936,3,5,82,33,8,101,16,4,7,165,2,1,0,6,0,0,0,430,19,449,1139
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,447,SANTA MARIA YUCUHITI,1937,3,35,174,124,20,61,89,9,19,232,8,5,0,3,0,0,0,779,51,830,1498
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,447,SANTA MARIA YUCUHITI,1938,3,18,114,110,21,46,200,7,28,309,5,3,1,1,0,0,0,863,40,903,1839
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,447,SANTA MARIA YUCUHITI,1939,2,11,156,69,12,39,32,6,1,147,2,2,1,4,1,0,1,483,31,515,1331
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,482,SANTIAGO NUNDICHE,2084,1,3,41,44,2,29,3,4,1,61,4,0,0,0,0,0,0,192,7,199,403
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,482,SANTIAGO NUNDICHE,2085,1,10,44,86,6,21,0,0,4,106,2,0,0,1,0,0,0,280,17,297,346
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,483,SANTIAGO NUYOO,2086,1,5,27,78,3,14,4,3,1,51,3,0,0,0,0,0,0,189,9,198,623
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,483,SANTIAGO NUYOO,2087,2,28,41,107,2,32,3,5,1,94,59,3,5,0,0,0,0,380,9,389,848
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,500,SANTIAGO YOLOMECATL,2156,2,42,51,41,3,45,2,4,1,149,1,7,0,3,1,0,0,350,7,357,759
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,500,SANTIAGO YOLOMECATL,2157,2,41,102,120,9,43,4,2,2,179,3,4,0,3,0,0,0,512,14,526,765
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,501,SANTIAGO YOSONDUA,2158,2,21,82,371,13,49,4,6,5,110,4,6,0,1,0,0,0,672,39,711,1230
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,501,SANTIAGO YOSONDUA,2159,1,4,23,77,4,15,1,1,2,35,0,3,0,0,0,0,0,165,176,341,616
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,501,SANTIAGO YOSONDUA,2160,2,12,36,148,7,18,1,0,4,65,1,9,0,0,0,0,0,301,14,315,910
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,501,SANTIAGO YOSONDUA,2161,1,20,36,143,4,26,1,2,4,51,0,7,0,3,0,0,0,297,32,329,309
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,501,SANTIAGO YOSONDUA,2162,2,7,101,137,17,17,2,7,5,40,3,3,0,4,0,0,0,343,22,365,858
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,501,SANTIAGO YOSONDUA,2163,1,5,102,53,6,18,2,5,2,82,1,0,0,1,0,0,0,277,11,288,620
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,501,SANTIAGO YOSONDUA,2164,3,15,208,228,10,28,2,8,2,92,3,6,4,3,0,0,0,609,31,640,1022
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,510,SANTO DOMINGO IXCATLAN,2185,1,4,45,86,3,6,43,5,5,89,2,1,0,2,0,0,0,291,20,311,523
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,528,SANTO TOMAS OCOTEPEC,2262,2,1,80,88,9,15,136,8,7,188,5,2,0,1,0,0,0,540,22,562,1276
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,528,SANTO TOMAS OCOTEPEC,2263,2,7,91,104,3,6,69,1,5,78,49,2,0,0,0,0,0,415,12,427,1351
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,532,SANTOS REYES TEPEJILLO,2273,2,72,161,156,8,35,2,2,4,97,3,3,0,3,0,0,0,546,22,568,842
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",2339,2,117,283,131,7,59,4,1,0,74,2,1,0,4,0,0,0,683,14,697,1397
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",2340,1,52,130,42,0,41,1,1,5,16,0,0,0,0,0,0,0,288,12,300,461
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",2341,2,79,166,115,6,88,1,0,1,42,0,1,0,2,0,0,0,501,14,515,955
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",2342,1,3,54,55,0,4,2,0,1,8,0,2,0,1,0,0,0,130,5,135,396
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",2343,2,54,99,101,4,66,0,4,2,87,2,1,0,0,1,0,0,421,33,454,487
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",2344,1,0,34,30,3,59,2,0,1,40,2,0,0,1,0,0,0,172,3,175,651
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",2345,2,8,58,97,5,178,3,32,3,32,4,2,0,0,0,0,0,422,14,436,766
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",2346,3,10,95,153,5,347,1,0,4,86,5,1,0,5,0,0,0,712,36,748,1888
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",2347,1,5,116,94,1,42,0,1,2,44,1,1,0,0,0,0,0,307,7,314,266
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",2348,1,12,11,15,5,14,1,1,0,28,0,1,0,0,0,0,0,88,2,90,656
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",2349,1,4,123,37,3,28,0,1,0,28,2,0,0,1,0,0,0,227,8,235,178
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",2350,1,9,46,29,3,13,4,2,4,34,4,2,0,0,0,0,0,150,12,162,595
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,549,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",2351,1,10,45,49,2,51,23,11,14,193,2,0,0,0,0,0,0,400,7,407,587
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2367,5,30,325,220,12,274,107,61,40,763,14,13,2,15,1,0,0,1877,63,1940,3485
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2368,5,43,281,183,27,253,129,37,42,836,18,3,2,12,1,0,0,1867,42,1909,1671
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2369,2,10,102,67,7,68,27,10,13,244,5,0,0,1,0,0,0,554,15,569,1423
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2370,2,9,137,72,2,87,48,6,12,250,5,3,0,4,0,0,0,635,11,646,969
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2371,3,32,226,150,7,161,63,19,23,390,9,5,4,8,2,0,0,1099,21,1120,1614
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2372,2,14,88,85,6,88,50,17,13,374,5,0,0,2,0,0,0,742,8,750,1316
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2373,6,50,334,246,25,266,132,43,34,1042,15,10,2,8,1,0,0,2208,68,2276,3930
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2374,4,30,291,172,19,171,122,24,19,626,5,2,0,8,2,0,0,1491,34,1525,2685
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2375,4,22,353,123,22,219,174,26,26,420,10,6,1,11,4,0,0,1417,31,1448,2678
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2376,3,23,132,50,40,36,86,68,24,124,69,5,2,1,2,0,0,662,26,688,1660
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2377,1,9,58,64,4,51,34,7,6,122,1,1,0,2,1,0,0,360,15,375,450
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2378,1,9,175,21,12,15,26,9,7,44,1,1,0,3,0,0,0,323,5,328,148
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2379,1,9,130,61,13,33,46,15,5,50,0,0,0,5,1,0,0,368,17,385,600
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2380,2,8,100,77,12,37,94,15,12,273,7,3,0,0,1,0,0,639,36,675,1177
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2381,2,4,59,73,4,14,130,14,68,1252,1,0,1,0,0,0,0,1620,24,1644,1178
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2382,3,11,59,72,10,60,129,21,10,333,1,2,1,3,0,0,0,712,44,756,1450
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2383,2,6,15,78,3,69,3,4,2,72,1,0,0,1,0,0,0,254,112,366,1167
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2384,1,16,39,34,1,26,0,27,17,3,6,2,0,0,0,0,0,171,6,177,144
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2385,1,5,36,16,8,13,3,0,0,83,2,2,0,1,0,1,0,170,3,173,270
3,20,OAXACA,8,HEROICA CIUDAD DE TLAXIACO,553,HEROICA CIUDAD DE TLAXIACO,2452,1,13,44,37,2,29,18,5,6,183,3,2,0,0,0,0,0,342,6,348,343
3,20,OAXACA,9,IXTLAN DE JUAREZ,1,ABEJONES,1,2,22,23,28,17,55,8,8,17,105,16,2,0,0,1,0,0,302,26,328,877
3,20,OAXACA,9,IXTLAN DE JUAREZ,34,GUELATAO DE JUAREZ,193,1,18,53,27,2,54,4,1,13,88,4,3,0,0,0,0,0,267,7,274,433
3,20,OAXACA,9,IXTLAN DE JUAREZ,42,IXTLAN DE JUAREZ,276,3,69,154,62,13,90,42,3,46,353,14,6,0,1,0,0,0,853,19,872,1057
3,20,OAXACA,9,IXTLAN DE JUAREZ,42,IXTLAN DE JUAREZ,277,2,55,146,43,11,54,35,2,16,206,9,6,0,4,0,0,0,587,18,605,1201
3,20,OAXACA,9,IXTLAN DE JUAREZ,42,IXTLAN DE JUAREZ,278,2,107,198,53,2,11,2,0,5,180,5,6,0,2,0,0,4,571,13,588,896
3,20,OAXACA,9,IXTLAN DE JUAREZ,42,IXTLAN DE JUAREZ,279,2,28,95,38,5,6,28,2,1,11,0,4,0,1,0,0,0,219,12,231,392
3,20,OAXACA,9,IXTLAN DE JUAREZ,42,IXTLAN DE JUAREZ,280,1,20,26,33,4,5,21,2,14,75,2,5,0,0,0,0,0,207,11,218,347
3,20,OAXACA,9,IXTLAN DE JUAREZ,42,IXTLAN DE JUAREZ,281,1,16,64,30,6,17,63,3,13,121,7,2,0,1,0,0,0,343,17,360,716
3,20,OAXACA,9,IXTLAN DE JUAREZ,42,IXTLAN DE JUAREZ,282,2,43,94,44,11,10,33,8,35,124,6,5,0,1,0,0,0,414,11,425,663
3,20,OAXACA,9,IXTLAN DE JUAREZ,45,MAGDALENA APASCO,365,2,35,120,42,11,142,42,7,32,151,9,6,0,2,0,0,0,599,17,616,1230
3,20,OAXACA,9,IXTLAN DE JUAREZ,45,MAGDALENA APASCO,366,4,99,275,109,19,198,49,6,48,379,11,21,2,4,1,0,1,1221,27,1249,2693
3,20,OAXACA,9,IXTLAN DE JUAREZ,45,MAGDALENA APASCO,367,1,13,68,17,5,35,4,0,28,110,3,1,0,0,0,0,1,284,6,291,549
3,20,OAXACA,9,IXTLAN DE JUAREZ,45,MAGDALENA APASCO,368,1,21,46,11,4,47,3,0,30,46,3,0,1,0,0,0,0,212,5,217,543
