MUNICIPIO,SECCION,CASILLA,TIPO,PAN,PRI,PRD-PC,PT,PVEM,VALIDOS,NULOS,TOTAL
RIO BRAVO,1166,61,CONT,27,103,53,81,,264,9,273
RIO BRAVO,1167,62,BAS,31,59,24,67,,181,7,188
RIO BRAVO,1167,63,CONT,35,64,17,74,,190,11,201
RIO BRAVO,1168,64,BAS,16,111,36,97,,260,221,481
RIO BRAVO,1168,65,CONT,21,104,32,71,,228,5,233
RIO BRAVO,1169,66,BAS,33,164,58,119,,374,4,378
RIO BRAVO,1169,67,CONT,40,148,72,107,,367,4,371
RIO BRAVO,1170,68,BAS,34,129,80,115,,358,10,368
RIO BRAVO,1170,69,CONT,26,138,81,108,,353,9,362
RIO BRAVO,1171,70,BAS,55,150,80,144,,429,9,438
RIO BRAVO,1171,71,CONT,40,174,76,124,,414,8,422
RIO BRAVO,1172,72,BAS,32,97,71,112,,312,17,329
RIO BRAVO,1172,73,CONT1,25,93,65,101,,284,36,320
RIO BRAVO,1172,74,CONT2,35,89,79,114,,317,10,327
RIO BRAVO,1173,75,BAS,30,113,60,138,,341,4,345
RIO BRAVO,1173,76,CONT,23,97,79,126,,325,9,334
RIO BRAVO,1174,77,BAS,20,125,84,142,,371,10,381
RIO BRAVO,1174,78,CONT1,35,131,80,122,,368,8,376
RIO BRAVO,1174,79,CONT2,42,117,77,121,,357,0,357
RIO BRAVO,1174,80,CONT3,28,120,72,153,,373,7,380
RIO BRAVO,1174,81,CONT4,44,117,87,149,,397,9,406
RIO BRAVO,1175,82,BAS,32,85,73,101,,291,13,304
RIO BRAVO,1175,83,CONT1,22,102,58,74,,256,17,273
RIO BRAVO,1175,84,CONT2,25,101,84,86,,296,9,305
RIO BRAVO,1176,85,BAS,20,104,58,84,,266,7,273
RIO BRAVO,1176,86,CONT,19,101,66,76,,262,7,269
RIO BRAVO,1177,87,BAS,26,121,66,76,,289,12,301
RIO BRAVO,1177,88,CONT,35,122,63,98,,318,10,328
RIO BRAVO,1178,89,BAS,42,139,36,103,,320,9,329
RIO BRAVO,1178,90,CONT1,35,130,52,110,,327,4,331
RIO BRAVO,1178,91,CONT2,38,152,65,102,,357,11,368
RIO BRAVO,1179,92,BAS,33,90,40,68,,231,6,237
RIO BRAVO,1180,93, BAS†,55,172,71,123,,421,12,433
RIO BRAVO,1181,94,BAS,31,103,30,77,,241,3,244
RIO BRAVO,1181,95,CONT,22,91,33,64,,210,4,214
RIO BRAVO,1182,96,BAS,23,120,61,149,,353,8,361
RIO BRAVO,1183,97,BAS,14,73,46,65,,198,5,203
RIO BRAVO,1183,98,CONT,19,77,44,68,,208,6,214
RIO BRAVO,1184,99,BAS,37,102,49,117,,305,12,317
RIO BRAVO,1184,100,CONT,38,92,51,116,,297,12,309
RIO BRAVO,1185,101,BAS,15,87,58,70,,230,7,237
RIO BRAVO,1185,102,CONT,20,70,55,90,,235,10,245
RIO BRAVO,1186,103,BAS,32,120,66,88,,306,14,320
RIO BRAVO,1187,104,BAS,28,73,43,67,,211,9,220
RIO BRAVO,1188,105,BAS,25,78,44,101,,248,3,251
RIO BRAVO,1189,106,BAS,16,95,41,73,,225,15,240
RIO BRAVO,1189,107,CONT,28,86,66,76,,256,7,263
RIO BRAVO,1190,108,BAS,7,98,32,66,,203,9,212
RIO BRAVO,1190,109,EXT,5,89,16,20,,130,3,133
RIO BRAVO,1191,110,BAS,26,165,78,23,,292,11,303
RIO BRAVO,1191,111,CONT,17,160,75,44,,296,17,313
RIO BRAVO,1192,112,BAS,9,155,37,43,,244,13,257
RIO BRAVO,1192,113,CONT1,22,145,48,37,,252,8,260
RIO BRAVO,1192,114,CONT2,23,159,45,34,,261,10,271
RIO BRAVO,1193,115,BAS,11,159,63,33,,266,14,280
RIO BRAVO,1193,116,CONT1,14,152,69,31,,266,17,283
RIO BRAVO,1193,117,CONT2,12,140,85,31,,268,15,283
RIO BRAVO,1194,118,BAS,22,175,61,47,,305,17,322
RIO BRAVO,1194,119,CONT1,24,199,74,44,,341,11,352
RIO BRAVO,1194,120,CONT2,25,184,50,50,,309,10,319
RIO BRAVO,1195,121,BAS,14,149,45,50,,258,16,274
RIO BRAVO,1195,122,CONT,16,122,41,65,,244,17,261
RIO BRAVO,1196,123,BAS,21,116,29,80,,246,19,265
RIO BRAVO,1196,124,CONT,25,122,30,91,,268,13,281
RIO BRAVO,1197,125,BAS,11,71,50,74,,206,9,215
RIO BRAVO,1197,126,CONT,18,56,50,60,,184,10,194
RIO BRAVO,1198,127,BAS,13,31,23,78,,145,7,152
RIO BRAVO,1199,128,BAS,11,36,51,58,,156,23,179
RIO BRAVO,1200,129,BAS,11,84,33,85,,213,14,227
RIO BRAVO,1200,130,CONT,13,97,33,82,,225,11,236
RIO BRAVO,1201,131,BAS,11,49,47,73,,180,27,207
RIO BRAVO,1202,132,BAS,4,74,63,44,,185,6,191
RIO BRAVO,1203,133,BAS,14,108,115,73,,310,12,322
RIO BRAVO,1204,134,BAS,14,83,62,56,,215,10,225
RIO BRAVO,1204,135,CONT,18,67,64,53,,202,15,217
RIO BRAVO,1205,136,BAS,12,74,43,29,,158,42,200
RIO BRAVO,1205,137,CONT,20,64,52,42,,178,7,185
RIO BRAVO,1206,138,BAS,10,117,97,46,,270,14,284
RIO BRAVO,1206,139,CONT,11,67,125,37,,240,14,254
RIO BRAVO,1207,140,BAS,35,66,73,69,,243,15,258
RIO BRAVO,1208,141,BAS,19,81,33,30,,163,9,172
RIO BRAVO,1209,142,BAS,12,87,82,44,,225,10,235
RIO BRAVO,1209,143,CONT,21,79,75,66,,241,8,249
RIO BRAVO,1210,144,BAS,28,85,38,55,,206,0,206
,,,,,,,,,,,
SAN CARLOS,1211,,BAS,81,190,2,13,0,286,3,289
SAN CARLOS,1212,,BAS,70,207,1,4,0,282,4,286
SAN CARLOS,1213,,BAS,32,50,3,0,0,85,1,86
SAN CARLOS,1214,,BAS,35,112,2,1,0,150,1,151
SAN CARLOS,1214,,EXT,20,49,3,1,1,74,0,74
SAN CARLOS,1215,,BAS,52,92,2,5,0,151,4,155
SAN CARLOS,1215,,EXT,41,93,1,1,0,136,4,140
SAN CARLOS,1216,,BAS,30,256,15,4,0,305,7,312
SAN CARLOS,1217,,BAS,65,187,71,2,0,325,9,334
SAN CARLOS,1218,,BAS,80,242,2,2,0,326,2,328
SAN CARLOS,1219,,BAS,25,261,2,1,0,289,3,292
SAN CARLOS,1219,,EXT,6,88,2,1,0,97,2,99
SAN CARLOS,1220,,BAS,78,158,1,0,0,237,8,245
SAN CARLOS,1220,,CONT,82,162,4,0,0,248,3,251
SAN CARLOS,1221,,BAS,76,171,8,7,0,262,11,273
SAN CARLOS,1221,,CONT,65,121,11,12,0,209,10,219
SAN CARLOS,1221,,EXT,31,123,4,8,0,166,5,171
SAN CARLOS,1222,,BAS,161,256,1,3,0,421,11,432
SAN CARLOS,1222,,EXT,88,222,1,1,0,312,8,320
,,,,,,,,,,,
SAN FERNANDO,1223,1,BAS,39,133,50,4,0,226,7,233
SAN FERNANDO,1223,1,CONT,29,123,50,2,0,204,9,213
SAN FERNANDO,1224,1,BAS,49,159,111,6,0,325,10,335
SAN FERNANDO,1225,1,BAS,39,187,95,7,0,328,6,334
SAN FERNANDO,1225,1,CONT,53,150,104,10,0,317,11,328
SAN FERNANDO,1226,1,BAS,72,229,62,5,0,368,13,381
SAN FERNANDO,1226,1,CONT,82,155,71,7,0,315,10,325
SAN FERNANDO,1227,1,BAS,40,108,79,7,0,234,6,240
SAN FERNANDO,1227,1,CONT,64,84,62,9,0,219,5,224
SAN FERNANDO,1228,1,BAS,54,159,87,9,0,309,8,317
SAN FERNANDO,1229,1,BAS,41,168,46,9,0,264,12,276
SAN FERNANDO,1229,1,CONT,47,163,50,6,0,266,8,274
SAN FERNANDO,1230,1,BAS,48,154,58,6,0,266,8,274
SAN FERNANDO,1230,1,CONT,42,165,61,4,0,272,4,276
SAN FERNANDO,1231,1,BAS,54,230,80,7,0,371,15,386
SAN FERNANDO,1232,1,BAS,66,257,86,6,0,415,7,422
SAN FERNANDO,1232,1,CONT,53,222,95,5,0,375,11,386
SAN FERNANDO,1233,1,BAS,54,163,85,5,0,307,6,313
SAN FERNANDO,1233,1,CONT,58,186,60,5,0,309,6,315
SAN FERNANDO,1234,1,BAS,76,262,82,6,0,426,9,435
SAN FERNANDO,1235,1,BAS,143,182,44,14,0,383,10,393
SAN FERNANDO,1235,1,EXT,33,117,52,3,0,205,5,210
SAN FERNANDO,1236,1,BAS,56,158,64,5,0,283,3,286
SAN FERNANDO,1236,1,CONT,59,188,44,4,0,295,4,299
SAN FERNANDO,1237,1,BAS,64,251,66,4,0,385,12,397
SAN FERNANDO,1237,1,CONT,79,271,76,6,0,432,10,442
SAN FERNANDO,1238,1,BAS,86,261,59,18,0,424,17,441
SAN FERNANDO,1238,1,CONT,77,233,80,8,0,398,11,409
SAN FERNANDO,1239,1,BAS,56,142,87,7,0,292,16,308
SAN FERNANDO,1239,1,CONT,68,130,83,3,1,285,13,298
SAN FERNANDO,1240,1,BAS,59,131,42,11,0,243,10,253
SAN FERNANDO,1241,1,BAS,100,168,54,7,0,329,13,342
SAN FERNANDO,1242,1,BAS,43,133,45,4,0,225,6,231
SAN FERNANDO,1242,1,CONT,41,144,34,5,0,224,13,237
SAN FERNANDO,1243,1,BAS,89,216,73,12,0,390,15,405
SAN FERNANDO,1244,1,BAS,106,226,50,22,0,404,10,414
SAN FERNANDO,1244,1,EXT,11,34,8,4,0,57,6,63
SAN FERNANDO,1245,1,BAS,60,128,51,8,0,247,3,250
SAN FERNANDO,1246,1,BAS,18,127,95,8,0,248,14,262
SAN FERNANDO,1246,1,CONT,24,143,67,3,0,237,4,241
SAN FERNANDO,1247,1,BAS,18,274,110,7,0,409,15,424
SAN FERNANDO,1248,1,BAS,18,83,35,3,0,139,3,142
SAN FERNANDO,1248,1,EXT,36,163,65,6,0,270,9,279
SAN FERNANDO,1249,1,BAS,44,203,110,7,2,366,15,381
SAN FERNANDO,1249,1,EXT,4,69,49,1,0,123,3,126
SAN FERNANDO,1250,1,BAS,25,176,25,3,0,229,7,236
SAN FERNANDO,1251,1,BAS,46,130,37,3,0,216,9,225
SAN FERNANDO,1252,1,BAS,18,116,150,4,0,288,24,312
SAN FERNANDO,1252,1,CONT,11,89,165,4,0,269,10,279
SAN FERNANDO,1253,1,BAS,33,237,129,5,0,404,26,430
SAN FERNANDO,1254,1,BAS,15,172,134,7,0,328,14,342
SAN FERNANDO,1254,1,CONT,16,118,211,4,0,349,26,375
SAN FERNANDO,1255,1,BAS,31,147,75,10,0,263,24,287
SAN FERNANDO,1256,1,BAS,14,116,45,3,1,179,5,184
SAN FERNANDO,1256,1,EXT,13,128,36,2,0,179,5,184
SAN FERNANDO,1257,1,BAS,139,177,6,2,0,324,8,332
SAN FERNANDO,1258,1,BAS,48,126,39,4,0,217,9,226
SAN FERNANDO,1258,1,EXT,72,124,14,1,0,211,8,219
SAN FERNANDO,1259,1,BAS,34,113,149,7,0,303,14,317
SAN FERNANDO,1259,1,EXT,48,179,133,6,0,366,11,377
SAN FERNANDO,1260,1,BAS,30,225,117,5,0,377,16,393
SAN FERNANDO,1260,1,EXT,18,91,65,0,0,174,5,179
SAN FERNANDO,1261,1,BAS,13,53,57,5,0,128,12,140
SAN FERNANDO,1261,1,EXT,5,63,80,2,0,150,13,163
SAN FERNANDO,1262,1,BAS,112,167,32,8,0,319,9,328
SAN FERNANDO,1262,1,EXT,7,58,61,2,0,128,2,130
SAN FERNANDO,1263,1,BAS,81,140,91,12,0,324,21,345
SAN FERNANDO,1263,1,CONT,71,158,81,11,0,321,22,343
SAN FERNANDO,1264,1,BAS,45,91,58,8,0,202,18,220
SAN FERNANDO,1264,1,CONT,179,328,173,28,0,708,0,708
SAN FERNANDO,1265,1,BAS,53,158,135,5,0,351,16,367
SAN FERNANDO,1266,1,BAS,7,33,6,1,0,47,3,50
SAN FERNANDO,1267,1,BAS,21,23,14,0,0,58,2,60
SAN FERNANDO,1268,1,BAS,63,140,104,4,0,311,14,325
SAN FERNANDO,1268,1,EXT,29,78,67,1,1,176,4,180
SAN FERNANDO,1269,1,BAS,29,94,68,0,0,191,12,203
SAN FERNANDO,1270,1,BAS,16,48,49,4,0,117,8,125
SAN FERNANDO,1271,1,BAS,90,260,70,9,2,431,18,449
SAN FERNANDO,1272,1,BAS,70,156,21,7,0,254,13,267
SAN FERNANDO,1272,1,CONT,56,157,48,6,0,267,5,272
SAN FERNANDO,1273,1,BAS,6,26,6,1,0,39,4,43
SAN FERNANDO,1274,1,BAS,8,161,8,3,0,180,3,183
SAN FERNANDO,1275,1,BAS,17,79,49,0,0,145,7,152
SAN FERNANDO,1276,1,BAS,70,167,24,7,0,268,8,276
SAN FERNANDO,1277,1,BAS,106,118,49,2,0,275,10,285
SAN FERNANDO,1277,1,CONT,130,91,55,6,0,282,10,292
,,,,,,,,,,,
SAN NICOLAS,1278,,BAS,148,153,0,0,,301,7,308
SAN NICOLAS,1278,,EXT,94,88,0,0,,182,4,186
SAN NICOLAS,1279,,BAS,30,62,0,0,,92,0,92
SAN NICOLAS,1279,,EXT,28,153,0,0,,181,1,182
,,,,,,,,,,,
SOTO LA MARINA,1280,,BAS,239,168,20,1,,428,5,433
SOTO LA MARINA,1280,,CONT,200,171,29,1,,401,13,414
SOTO LA MARINA,1281,,BAS,162,160,21,3,,346,3,349
SOTO LA MARINA,1281,,CONT,168,179,6,3,,356,2,358
SOTO LA MARINA,1282,,BAS,222,143,15,1,,381,6,387
SOTO LA MARINA,1282,,CONT,216,160,18,1,,395,4,399
SOTO LA MARINA,1283,,BAS,180,158,14,0,,352,5,357
SOTO LA MARINA,1283,,CONT,193,161,10,0,,364,2,366
SOTO LA MARINA,1284,,BAS,150,121,12,1,,284,2,286
SOTO LA MARINA,1284,,CONT,169,105,14,1,,289,5,294
SOTO LA MARINA,1285,,BAS,152,130,10,3,,295,8,303
SOTO LA MARINA,1285,,CONT,146,118,9,5,,278,6,284
SOTO LA MARINA,1286,,BAS,24,48,1,0,,73,0,73
SOTO LA MARINA,1286,,EXT,89,167,77,5,,338,13,351
SOTO LA MARINA,1287,,BAS,72,93,4,0,,169,1,170
SOTO LA MARINA,1287,,EXT,32,186,2,0,,220,4,224
SOTO LA MARINA,1288,,BAS,94,45,5,1,,145,6,151
SOTO LA MARINA,1288,,EXT,122,80,5,1,,208,5,213
SOTO LA MARINA,1289,,BAS,71,46,1,0,,118,1,119
SOTO LA MARINA,1290,,BAS,261,166,19,2,,448,8,456
SOTO LA MARINA,1291,,BAS,108,117,3,0,,228,4,232
SOTO LA MARINA,1291,,EXT,32,52,5,0,,89,0,89
SOTO LA MARINA,1292,,BAS,54,184,12,3,,253,8,261
SOTO LA MARINA,1293,,BAS,89,83,25,1,,198,2,200
SOTO LA MARINA,1294,,BAS,70,388,51,2,,511,5,516
SOTO LA MARINA,1294,,CONT,92,363,20,0,,475,5,480
SOTO LA MARINA,1295,,BAS,77,88,49,0,,214,2,216
SOTO LA MARINA,1296,,BAS,136,88,18,0,,242,7,249
SOTO LA MARINA,1297,,BAS,71,40,16,1,,128,7,135
SOTO LA MARINA,1298,,BAS,132,146,34,4,,316,13,329
SOTO LA MARINA,1298,,EXT,52,44,2,0,,98,2,100
SOTO LA MARINA,1299,,BAS,158,150,38,1,,347,34,381
SOTO LA MARINA,1299,,EXT,112,94,4,0,,210,4,214
SOTO LA MARINA,1300,,BAS,57,68,4,1,,130,130,260
SOTO LA MARINA,1301,,BAS,69,116,43,3,,231,3,234
SOTO LA MARINA,1301,,EXT,67,38,13,1,,119,1,120
SOTO LA MARINA,1302,,BAS,69,115,11,0,,195,6,201
SOTO LA MARINA,1302,,EXT,72,160,2,1,,235,4,239
SOTO LA MARINA,1303,,BAS,155,146,20,1,,322,6,328
,,,,,,,,,,,
TAMPICO,1304,,BAS,197,160,5,3,,365,5,370
TAMPICO,1304,,CONT1,161,187,6,9,,363,7,370
TAMPICO,1304,,CONT2,166,190,10,6,,372,7,379
TAMPICO,1305,,BAS,150,197,9,8,,364,1,365
TAMPICO,1305,,CONT,156,180,4,7,,347,7,354
TAMPICO,1306,,BAS,97,132,1,1,,231,4,235
TAMPICO,1306,,CONT,88,140,1,5,,234,4,238
TAMPICO,1307,,BAS,156,124,3,10,,293,0,293
TAMPICO,1307,,CONT,162,143,5,10,,320,0,320
TAMPICO,1308,,BAS,123,134,4,9,,270,5,275
TAMPICO,1308,,CONT,125,156,6,8,,295,5,300
TAMPICO,1309,,BAS,155,111,7,5,,278,11,289
TAMPICO,1309,,CONT,172,108,6,6,,292,4,296
TAMPICO,1310,,BAS,93,169,8,7,,277,8,285
TAMPICO,1310,,CONT1,84,153,5,3,,245,11,256
TAMPICO,1310,,CONT2,96,139,3,6,,244,2,246
TAMPICO,1311,,BAS,81,135,10,2,,228,5,233
TAMPICO,1311,,CONT,100,131,7,5,,243,2,245
TAMPICO,1312,,BAS,86,129,7,6,,228,6,234
TAMPICO,1312,,CONT,121,115,7,3,,246,3,249
TAMPICO,1313,,BAS,137,142,4,9,,292,5,297
TAMPICO,1313,,CONT,148,149,11,7,,315,6,321
TAMPICO,1314,,BAS,127,158,2,7,,294,5,299
TAMPICO,1314,,CONT1,140,189,1,8,,338,4,342
TAMPICO,1314,,CONT2,130,172,4,3,,309,5,314
TAMPICO,1314,,CONT3,137,169,4,3,,313,5,318
TAMPICO,1315,,BAS,123,157,3,4,,287,3,290
TAMPICO,1315,,CONT,137,164,5,3,,309,5,314
TAMPICO,1316,,BAS,150,133,2,3,,288,0,288
TAMPICO,1316,,CONT,160,132,3,6,,301,5,306
TAMPICO,1317,,BAS,143,130,3,15,,291,3,294
TAMPICO,1317,,CONT,143,165,3,12,,323,4,327
TAMPICO,1318,,BAS,123,151,8,7,,289,8,297
TAMPICO,1318,,CONT1,117,168,11,13,,309,6,315
TAMPICO,1318,,CONT2,151,117,10,5,,283,4,287
TAMPICO,1319,,BAS,177,184,5,5,,371,3,374
TAMPICO,1319,,CONT,163,181,10,8,,362,6,368
TAMPICO,1320,,BAS,137,208,8,6,,359,9,368
TAMPICO,1320,,CONT,151,197,6,3,,357,8,365
TAMPICO,1321,,BAS,128,136,15,3,,282,6,288
TAMPICO,1321,,CONT,131,124,4,3,,262,8,270
TAMPICO,1322,,BAS,113,147,2,5,,267,9,276
TAMPICO,1322,,CONT,120,174,6,6,,306,8,314
TAMPICO,1323,,BAS,112,116,3,9,,240,8,248
TAMPICO,1323,,CONT1,123,135,11,3,,272,6,278
TAMPICO,1323,,CONT2,132,134,6,2,,274,2,276
TAMPICO,1324,,BAS,136,133,7,1,,277,1,278
TAMPICO,1324,,CONT,138,113,10,10,,271,6,277
TAMPICO,1325,,BAS,132,187,6,3,,328,2,330
TAMPICO,1325,,CONT,121,185,6,5,,317,8,325
TAMPICO,1326,,BAS,134,140,3,7,,284,5,289
TAMPICO,1326,,CONT1,131,134,5,5,,275,9,284
TAMPICO,1326,,CONT2,139,118,3,5,,265,5,270
TAMPICO,1327,,BAS,109,129,7,2,,247,6,253
TAMPICO,1327,,CONT1,121,136,11,2,,270,3,273
TAMPICO,1327,,CONT2,94,150,16,6,,266,4,270
TAMPICO,1328,,BAS,139,150,4,8,,301,4,305
TAMPICO,1328,,CONT1,117,132,6,8,,263,4,267
TAMPICO,1328,,CONT2,151,121,4,6,,282,2,284
TAMPICO,1329,,BAS,132,120,2,8,,262,6,268
TAMPICO,1329,,CONT1,116,172,7,9,,304,2,306
TAMPICO,1329,,CONT2,122,170,3,4,,299,1,300
TAMPICO,1330,,BAS,135,187,5,7,,334,4,338
TAMPICO,1330,,CONT1,149,162,11,10,,332,4,336
TAMPICO,1330,,CONT2,155,169,2,4,,330,5,335
TAMPICO,1331,,BAS,125,96,4,7,,232,6,238
TAMPICO,1331,,CONT1,146,110,2,6,,264,3,267
TAMPICO,1331,,CONT2,132,93,5,3,,233,2,235
TAMPICO,1332,,BAS,199,162,7,6,,374,9,383
TAMPICO,1332,,CONT,173,179,4,11,,367,6,373
TAMPICO,1333,,BAS,149,146,4,9,,308,1,309
TAMPICO,1333,,CONT1,157,170,10,5,,342,4,346
TAMPICO,1333,,CONT2,159,142,6,10,,317,5,322
TAMPICO,1334,,BAS,144,163,11,8,,326,3,329
TAMPICO,1334,,CONT1,132,159,9,7,,307,6,313
TAMPICO,1334,,CONT2,133,157,8,3,,301,5,306
TAMPICO,1335,,BAS,140,169,14,4,,327,7,334
TAMPICO,1335,,CONT,111,219,5,1,,336,7,343
TAMPICO,1336,,BAS,113,150,3,3,,269,5,274
TAMPICO,1336,,CONT1,119,145,9,7,,280,12,292
TAMPICO,1336,,CONT2,125,113,4,6,,248,16,264
TAMPICO,1337,,BAS,175,175,5,6,,361,1,362
TAMPICO,1337,,CONT,153,160,12,9,,334,1,335
TAMPICO,1338,,BAS,138,100,18,0,,256,4,260
TAMPICO,1338,,CONT,125,131,7,13,,276,5,281
TAMPICO,1339,,BAS,122,162,11,5,,300,6,306
TAMPICO,1339,,CONT,120,181,9,6,,316,2,318
TAMPICO,1340,,BAS,114,149,3,3,,269,9,278
TAMPICO,1340,,CONT1,98,179,4,3,,284,1,285
TAMPICO,1340,,CONT2,100,159,5,12,,276,4,280
TAMPICO,1341,,BAS,150,188,8,3,,349,9,358
TAMPICO,1341,,CONT,142,185,7,6,,340,6,346
TAMPICO,1342,,BAS,119,160,2,8,,289,6,295
TAMPICO,1342,,CONT,132,155,5,5,,297,1,298
TAMPICO,1343,,BAS,193,191,7,6,,397,4,401
TAMPICO,1344,,BAS,136,229,9,10,,384,8,392
TAMPICO,1344,,CONT,141,233,5,10,,389,4,393
TAMPICO,1345,,BAS,156,269,7,8,,440,5,445
TAMPICO,1345,,CONT,129,276,4,5,,414,4,418
TAMPICO,1346,,BAS,110,210,1,9,,330,7,337
TAMPICO,1346,,CONT,138,173,2,6,,319,3,322
TAMPICO,1347,,BAS,160,190,3,16,,369,3,372
TAMPICO,1347,,CONT1,152,175,9,6,,342,7,349
TAMPICO,1347,,CONT2,137,212,5,7,,361,2,363
TAMPICO,1347,,CONT,154,169,4,9,,336,2,338
TAMPICO,1348,,BAS,166,228,4,11,,409,1,410
TAMPICO,1348,,CONT,178,176,7,15,,376,4,380
TAMPICO,1349,,BAS,133,193,4,7,,337,0,337
TAMPICO,1349,,CONT,148,165,3,8,,324,3,327
TAMPICO,1350,,BAS,129,142,6,4,,281,7,288
TAMPICO,1350,,CONT1,121,155,7,2,,285,7,292
TAMPICO,1350,,CONT2,151,168,6,3,,328,1,329
TAMPICO,1350,,CONT3,114,146,11,8,,279,5,284
TAMPICO,1351,,BAS,146,184,4,4,,338,0,338
TAMPICO,1351,,CONT,167,175,4,8,,354,7,361
TAMPICO,1351,,EXT,70,74,1,8,,153,1,154
TAMPICO,1352,,BAS,124,155,11,8,,298,14,312
TAMPICO,1352,,CONT,129,161,9,7,,306,11,317
TAMPICO,1353,,BAS,136,118,11,2,,267,7,274
TAMPICO,1353,,CONT,107,144,17,6,,274,4,278
TAMPICO,1354,,BAS,155,186,17,6,,364,13,377
TAMPICO,1354,,CONT,172,172,10,11,,365,7,372
TAMPICO,1355,,BAS,93,134,9,7,,243,4,247
TAMPICO,1355,,CONT,112,126,5,7,,250,8,258
TAMPICO,1356,,BAS,150,160,5,10,,325,19,344
TAMPICO,1356,,CONT,152,121,5,10,,288,0,288
TAMPICO,1357,,BAS,17,27,2,0,,46,1,47
TAMPICO,1358,,BAS,146,169,3,3,,321,6,327
TAMPICO,1358,,CONT1,116,186,4,4,,310,5,315
TAMPICO,1358,,CONT2,104,181,2,5,,292,7,299
TAMPICO,1359,,BAS,110,196,3,8,,317,6,323
TAMPICO,1359,,CONT1,112,204,3,6,,325,2,327
TAMPICO,1359,,CONT2,139,194,4,6,,343,1,344
TAMPICO,1359,,CONT3,137,172,4,5,,318,3,321
TAMPICO,1359,,EXT,77,123,5,3,,208,2,210
TAMPICO,1360,,BAS,171,133,6,7,,317,4,321
TAMPICO,1360,,CONT1,144,161,3,5,,313,5,318
TAMPICO,1360,,CONT2,167,155,6,4,,332,5,337
TAMPICO,1361,,BAS,105,137,1,2,,245,1,246
TAMPICO,1361,,CONT,136,129,6,2,,273,2,275
TAMPICO,1362,,BAS,117,158,4,7,,286,5,291
TAMPICO,1362,,CONT1,124,161,3,7,,295,4,299
TAMPICO,1362,,CONT2,159,135,2,11,,307,1,308
TAMPICO,1363,,BAS,109,153,6,6,,274,6,280
TAMPICO,1363,,CONT,92,189,7,10,,298,5,303
TAMPICO,1364,,BAS,121,169,5,5,,300,5,305
TAMPICO,1364,,CONT,159,168,7,9,,343,0,343
TAMPICO,1365,,BAS,102,153,2,5,,262,5,267
TAMPICO,1365,,CONT1,84,176,6,6,,272,4,276
TAMPICO,1365,,CONT2,120,163,6,6,,295,6,301
TAMPICO,1366,,BAS,106,149,4,5,,264,5,269
TAMPICO,1366,,CONT,143,142,5,4,,294,2,296
TAMPICO,1367,,BAS,125,209,4,7,,345,2,347
TAMPICO,1367,,CONT,157,211,6,5,,379,6,385
TAMPICO,1368,,BAS,142,194,6,7,,349,0,349
TAMPICO,1368,,CONT,151,182,5,11,,349,1,350
TAMPICO,1369,,BAS,110,143,6,4,,263,8,271
TAMPICO,1369,,CONT,113,160,7,6,,286,0,286
TAMPICO,1370,,BAS,130,144,11,6,,291,4,295
TAMPICO,1370,,CONT,130,143,6,2,,281,5,286
TAMPICO,1371,,BAS,147,152,6,7,,312,2,314
TAMPICO,1371,,CONT,155,154,6,7,,322,5,327
TAMPICO,1372,,BAS,127,166,3,11,,307,3,310
TAMPICO,1372,,CONT,126,171,4,11,,312,2,314
TAMPICO,1373,,BAS,128,177,1,6,,312,3,315
TAMPICO,1374,,BAS,85,90,4,8,,187,4,191
TAMPICO,1374,,CONT,55,130,2,6,,193,1,194
TAMPICO,1375,,BAS,151,212,6,3,,372,4,376
TAMPICO,1376,,BAS,240,168,6,17,,431,2,433
TAMPICO,1376,,CONT,234,184,6,17,,441,2,443
TAMPICO,1377,,BAS,114,140,8,6,,268,4,272
TAMPICO,1377,,CONT1,144,120,8,4,,276,4,280
TAMPICO,1377,,CONT2,129,143,0,7,,279,3,282
TAMPICO,1378,,BAS,168,182,9,8,,367,3,370
TAMPICO,1378,,CONT,160,220,8,14,,402,3,405
TAMPICO,1379,,BAS,133,167,7,7,,314,4,318
TAMPICO,1379,,CONT,149,156,1,5,,311,7,318
TAMPICO,1380,,BAS,160,211,6,6,,383,9,392
TAMPICO,1380,,CONT1,166,172,3,5,,346,7,353
TAMPICO,1380,,CONT2,167,197,2,6,,372,1,373
TAMPICO,1381,,BAS,76,133,8,7,,224,3,227
TAMPICO,1381,,CONT,70,135,6,4,,215,2,217
TAMPICO,1382,,BAS,63,179,3,4,,249,2,251
TAMPICO,1382,,CONT,73,180,1,2,,256,1,257
TAMPICO,1383,,BAS,85,182,3,5,,275,6,281
TAMPICO,1383,,CONT,109,164,2,4,,279,2,281
TAMPICO,1384,,BAS,93,166,7,3,,269,5,274
TAMPICO,1384,,CONT,123,159,6,5,,293,2,295
TAMPICO,1385,,BAS,179,201,8,10,,398,5,403
TAMPICO,1385,,CONT,149,205,3,8,,365,5,370
TAMPICO,1386,,BAS,121,190,7,4,,322,2,324
TAMPICO,1386,,CONT,112,180,6,8,,306,4,310
TAMPICO,1387,,BAS,230,166,6,14,,416,2,418
TAMPICO,1387,,CONT1,189,169,7,13,,378,10,388
TAMPICO,1387,,CONT2,204,145,8,23,,380,3,383
TAMPICO,1388,,BAS,147,135,7,8,,297,5,302
TAMPICO,1388,,CONT,159,130,6,7,,302,6,308
