Anulada,Distrito,Municipio,SECCION,CASILLA,PAN,PRI-PANAL,PRD,PT,PVEM,PC,PAS,NO REGISTRADOS,NULOS,PRI-PANAL-PRD,PRD-PT-PC,PRD-PT,PRI-PANAL-PC,PT-PAS
0,15,NAVOLATO,3767,3767B,27,122,2,1,1,1,0,0,3,,,,,0
0,15,NAVOLATO,3768,3768B,101,165,8,2,3,1,1,0,3,,,,,0
0,15,NAVOLATO,3768,3768C1,94,162,7,0,4,0,0,0,6,,,,,0
0,15,NAVOLATO,3770,3770B,32,47,3,0,0,1,0,0,0,,,,,0
0,15,NAVOLATO,3772,3772B,26,40,3,0,1,0,0,0,5,,,,,0
0,15,NAVOLATO,3773,3773B,52,108,1,4,0,0,0,0,3,,,,,0
0,15,NAVOLATO,3774,3774B,29,73,0,1,0,0,1,0,0,,,,,0
0,15,NAVOLATO,3775,3775B,25,61,3,2,0,0,0,0,2,,,,,0
0,15,NAVOLATO,3776,3776B,78,141,8,1,1,0,0,0,11,,,,,0
0,15,NAVOLATO,3777,3777B,31,56,0,0,0,0,0,0,0,,,,,0
0,15,NAVOLATO,3778,3778B,115,177,3,0,0,0,1,1,4,,,,,0
0,15,NAVOLATO,3779,3779B,117,46,3,0,3,0,0,0,4,,,,,0
0,15,NAVOLATO,3780,3780B,27,115,0,0,0,0,0,0,5,,,,,0
0,15,NAVOLATO,3781,3781B,94,187,8,0,1,3,0,0,5,,,,,0
0,15,NAVOLATO,3782,3782B,22,73,1,0,0,0,0,0,2,,,,,0
0,15,NAVOLATO,3783,3783B,41,64,0,1,0,1,0,0,2,,,,,0
0,15,NAVOLATO,3784,3784B,64,88,0,0,1,0,0,0,3,,,,,0
0,15,NAVOLATO,3785,3785B,157,209,1,2,0,2,0,0,2,,,,,0
0,15,NAVOLATO,3786,3786B,167,185,0,2,0,0,0,0,11,,,,,0
0,15,NAVOLATO,3787,3787B,108,110,0,0,1,2,0,0,0,,,,,0
0,15,NAVOLATO,3788,3788B,115,156,0,5,0,4,0,0,4,,,,,0
0,15,NAVOLATO,3789,3789B,122,214,4,12,0,1,0,0,4,,,,,0
,,,,,,,,,,,,,,,,,,
0,16,COSALA,675,0675B,92,187,11,4,,,,0,11,,,,,
0,16,COSALA,676,0676B,75,195,34,8,,,,0,5,,,,,
0,16,COSALA,677,0677B,114,192,21,3,,,,0,11,,,,,
0,16,COSALA,678,0678B,117,133,6,3,,,,0,4,,,,,
0,16,COSALA,679,0679B,112,113,7,1,,,,0,11,,,,,
0,16,COSALA,680,0680B,150,157,13,4,,,,0,11,,,,,
0,16,COSALA,681,0681B,98,97,10,4,,,,1,3,,,,,
0,16,COSALA,682,0682B,68,145,1,0,,,,0,6,,,,,
0,16,COSALA,682,0682C1,87,122,5,2,,,,0,9,,,,,
0,16,COSALA,683,0683B,19,66,1,0,,,,1,3,,,,,
0,16,COSALA,683,0683EXT1,12,43,0,0,,,,0,1,,,,,
0,16,COSALA,684,0684B,3,35,0,0,,,,0,0,,,,,
0,16,COSALA,685,0685B,22,61,0,1,,,,0,3,,,,,
0,16,COSALA,686,0686B,57,129,2,0,,,,1,3,,,,,
0,16,COSALA,687,0687B,14,60,1,2,,,,0,3,,,,,
0,16,COSALA,688,0688B,15,36,1,0,,,,0,0,,,,,
0,16,COSALA,689,0689B,10,41,0,0,,,,0,0,,,,,
0,16,COSALA,690,0690B,19,38,1,1,,,,0,0,,,,,
0,16,COSALA,690,0690EXT1,71,66,2,19,,,,0,3,,,,,
0,16,COSALA,691,0691B,40,145,3,2,,,,0,1,,,,,
0,16,COSALA,692,0692B,50,88,2,0,,,,0,1,,,,,
0,16,COSALA,693,0693B,26,28,2,2,,,,0,1,,,,,
0,16,COSALA,694,0694B,64,140,52,4,,,,0,8,,,,,
0,16,COSALA,695,0695B,26,100,1,2,,,,0,2,,,,,
0,16,COSALA,696,0696B,20,71,0,2,,,,0,2,,,,,
0,16,COSALA,697,0697B,30,67,2,0,,,,0,0,,,,,
0,16,COSALA,698,0698B,45,89,0,2,,,,1,2,,,,,
0,16,COSALA,698,0698EXT1,35,139,3,0,,,,0,3,,,,,
0,16,COSALA,699,0699B,25,59,2,32,,,,0,5,,,,,
0,16,COSALA,700,0700B,43,103,0,26,,,,0,4,,,,,
0,16,COSALA,701,0701B,99,101,5,0,,,,0,1,,,,,
0,16,COSALA,702,0702B,6,157,12,0,,,,0,1,,,,,
0,16,COSALA,703,0703B,131,101,3,1,,,,0,8,,,,,
0,16,COSALA,704,0704B,66,82,1,2,,,,0,5,,,,,
0,16,COSALA,705,0705B,104,81,6,16,,,,0,7,,,,,
0,16,COSALA,706,0706B,34,80,2,2,,,,0,3,,,,,
0,16,COSALA,707,0707B,22,58,4,0,,,,0,2,,,,,
0,16,COSALA,708,0708B,30,36,3,0,,,,0,2,,,,,
0,16,COSALA,709,0709B,16,87,0,0,,,,0,0,,,,,
0,16,COSALA,709,0709EXT1,21,53,0,0,,,,0,1,,,,,
,,,,,,,,,,,,,,,,,,
0,17,ELOTA,1799,1799B,121,145,5,,7,0,0,1,4,,,,,
0,17,ELOTA,1799,1799C1,112,145,3,,11,0,1,0,10,,,,,
0,17,ELOTA,1800,1800B,131,149,9,,20,0,9,0,6,,,,,
0,17,ELOTA,1801,1801B,125,174,4,,16,2,1,0,4,,,,,
0,17,ELOTA,1802,1802B,111,204,9,,15,1,0,0,3,,,,,
0,17,ELOTA,1802,1802C1,136,193,8,,16,2,0,0,3,,,,,
0,17,ELOTA,1803,1803B,46,100,2,,18,1,0,0,3,,,,,
0,17,ELOTA,1804,1804B,184,248,11,,24,6,3,0,12,,,,,
0,17,ELOTA,1805,1805B,100,132,5,,22,1,1,0,3,,,,,
0,17,ELOTA,1805,1805C1,101,137,10,,5,1,0,0,3,,,,,
0,17,ELOTA,1806,1806B,72,149,8,,13,0,0,0,4,,,,,
0,17,ELOTA,1807,1807B,68,107,10,,2,0,0,0,0,,,,,
0,17,ELOTA,1808,1808B,58,56,9,,22,2,0,0,0,,,,,
0,17,ELOTA,1809,1809B,35,53,4,,16,0,0,0,2,,,,,
0,17,ELOTA,1810,1810B,41,95,3,,8,2,0,0,0,,,,,
0,17,ELOTA,1811,1811B,141,250,9,,30,2,2,0,3,,,,,
0,17,ELOTA,1812,1812B,142,118,4,,13,0,0,0,5,,,,,
0,17,ELOTA,1813,1813B,169,184,7,,8,0,0,0,10,,,,,
0,17,ELOTA,1814,1814B,139,147,2,,5,0,0,0,9,,,,,
0,17,ELOTA,1815,1815B,24,39,0,,1,0,1,0,0,,,,,
0,17,ELOTA,1816,1816B,35,31,0,,0,0,0,0,0,,,,,
0,17,ELOTA,1817,1817B,54,61,0,,0,0,0,0,1,,,,,
0,17,ELOTA,1818,1818B,29,37,0,,0,0,0,0,1,,,,,
0,17,ELOTA,1819,1819B,20,11,0,,4,1,0,1,1,,,,,
0,17,ELOTA,1820,1820B,56,96,2,,0,0,0,0,1,,,,,
0,17,ELOTA,1821,1821B,23,90,0,,0,0,0,0,1,,,,,
0,17,ELOTA,1822,1822B,122,181,2,,0,4,0,0,7,,,,,
0,17,ELOTA,1823,1823B,112,73,3,,1,8,0,0,4,,,,,
0,17,ELOTA,1824,1824B,67,99,0,,2,20,0,0,6,,,,,
0,17,ELOTA,1825,1825B,98,87,1,,3,1,0,0,3,,,,,
0,17,ELOTA,1826,1826B,19,77,1,,1,0,0,0,4,,,,,
0,17,ELOTA,1827,1827B,68,92,2,,0,0,0,0,4,,,,,
0,17,ELOTA,1828,1828B,53,66,1,,1,0,0,1,1,,,,,
0,17,ELOTA,1829,1829B,47,51,0,,0,0,0,1,0,,,,,
0,17,ELOTA,1829,1829EXT1,29,31,1,,2,1,1,0,0,,,,,
0,17,ELOTA,1830,1830B,77,114,1,,0,2,1,0,6,,,,,
0,17,ELOTA,1831,1831B,22,79,2,,1,0,0,0,1,,,,,
0,17,ELOTA,1832,1832B,60,45,1,,3,1,0,0,1,,,,,
0,17,ELOTA,1833,1833B,63,127,1,,1,1,1,0,0,,,,,
0,17,ELOTA,1834,1834B,86,221,3,,1,0,0,0,0,,,,,
0,17,ELOTA,1835,1835B,123,199,7,,3,1,0,1,11,,,,,
0,17,ELOTA,1836,1836B,152,78,1,,1,0,0,0,3,,,,,
0,17,ELOTA,1837,1837B,204,165,5,,1,0,0,0,7,,,,,
0,17,ELOTA,1838,1838B,87,97,7,,4,0,0,0,5,,,,,
0,17,ELOTA,1839,1839B,94,121,26,,3,2,0,0,1,,,,,
0,17,ELOTA,1840,1840B,78,165,4,,1,0,1,0,12,,,,,
0,17,ELOTA,1841,1841B,59,164,1,,5,0,0,0,6,,,,,
0,17,ELOTA,1842,1842B,59,127,2,,2,1,1,0,1,,,,,
0,17,ELOTA,1843,1843B,164,102,2,,3,1,0,1,6,,,,,
0,17,ELOTA,1844,1844B,52,80,1,,0,0,0,1,2,,,,,
0,17,ELOTA,1845,1845B,60,71,2,,0,1,0,0,3,,,,,
0,17,ELOTA,1846,1846B,59,242,0,,0,0,1,0,9,,,,,
0,17,ELOTA,1847,1847B,257,174,6,,0,1,0,0,4,,,,,
0,17,ELOTA,1848,1848B,22,19,3,,0,0,0,0,0,,,,,
0,17,ELOTA,1849,1849B,38,86,1,,3,0,0,0,2,,,,,
0,17,ELOTA,1850,1850B,123,155,4,,13,0,0,0,8,,,,,
0,17,ELOTA,1851,1851B,103,166,1,,2,0,2,0,4,,,,,
0,17,ELOTA,1852,1852B,22,66,1,,0,0,0,0,3,,,,,
0,17,ELOTA,1853,1853B,129,160,8,,8,0,0,0,11,,,,,
0,17,ELOTA,1854,1854B,143,116,57,,2,1,0,1,8,,,,,
0,17,ELOTA,1855,1855B,73,128,15,,7,0,0,0,4,,,,,
0,17,ELOTA,1856,1856B,99,194,5,,5,1,2,0,7,,,,,
0,17,ELOTA,1857,1857B,86,82,2,,0,2,0,0,3,,,,,
0,17,ELOTA,1858,1858B,90,108,49,,1,0,0,0,6,,,,,
0,17,ELOTA,1859,1859B,103,150,3,,2,0,2,1,6,,,,,
0,17,ELOTA,1859,1859EXT1,44,136,7,,4,0,0,0,4,,,,,
,,,,,,,,,,,,,,,,,,
0,18,SAN IGNACIO,3370,3370B,123,278,7,1,,3,1,0,13,,,,,
0,18,SAN IGNACIO,3370,3370C1,122,268,10,1,,0,0,0,8,,,,,
0,18,SAN IGNACIO,3371,3371B,156,163,10,1,,0,0,0,23,,,,,
0,18,SAN IGNACIO,3372,3372B,207,276,21,2,,0,0,0,6,,,,,
0,18,SAN IGNACIO,3373,3373B,116,129,4,1,,0,4,0,6,,,,,
0,18,SAN IGNACIO,3374,3374B,142,208,17,0,,1,1,1,7,,,,,
0,18,SAN IGNACIO,3374,3374C1,113,149,6,2,,2,2,1,13,,,,,
0,18,SAN IGNACIO,3382,3382B,45,16,5,3,,0,0,0,0,,,,,
0,18,SAN IGNACIO,3382,3382EXT1,2,22,6,0,,0,0,0,0,,,,,
0,18,SAN IGNACIO,3383,3383B,32,22,20,1,,0,0,0,7,,,,,
0,18,SAN IGNACIO,3385,3385B,80,72,4,1,,2,0,3,9,,,,,
0,18,SAN IGNACIO,3387,3387B,59,99,4,1,,0,0,0,4,,,,,
0,18,SAN IGNACIO,3389,3389B,50,18,1,0,,0,0,0,3,,,,,
0,18,SAN IGNACIO,3390,3390B,18,10,1,0,,0,0,0,3,,,,,
0,18,SAN IGNACIO,3392,3392B,90,101,3,0,,0,0,0,9,,,,,
0,18,SAN IGNACIO,3393,3393B,25,37,0,0,,0,0,0,3,,,,,
0,18,SAN IGNACIO,3394,3394B,76,146,1,0,,0,2,1,6,,,,,
0,18,SAN IGNACIO,3395,3395B,15,98,84,0,,0,0,0,12,,,,,
0,18,SAN IGNACIO,3396,3396B,62,156,13,6,,0,1,0,11,,,,,
0,18,SAN IGNACIO,3396,3396EXT1,40,38,4,1,,0,0,0,11,,,,,
0,18,SAN IGNACIO,3397,3397B,54,14,3,0,,0,0,0,1,,,,,
0,18,SAN IGNACIO,3398,3398B,54,87,1,0,,0,0,0,4,,,,,
0,18,SAN IGNACIO,3399,3399B,37,41,13,0,,0,0,1,1,,,,,
0,18,SAN IGNACIO,3400,3400B,123,109,2,0,,0,0,0,1,,,,,
0,18,SAN IGNACIO,3401,3401B,76,125,27,0,,1,0,0,13,,,,,
0,18,SAN IGNACIO,3402,3402B,132,184,32,0,,1,0,1,10,,,,,
0,18,SAN IGNACIO,3403,3403B,150,141,21,1,,1,1,0,6,,,,,
0,18,SAN IGNACIO,3404,3404B,84,165,3,1,,1,0,0,2,,,,,
0,18,SAN IGNACIO,3405,3405B,27,92,4,3,,1,0,0,5,,,,,
0,18,SAN IGNACIO,3406,3406B,159,172,4,2,,0,0,0,20,,,,,
0,18,SAN IGNACIO,3407,3407B,27,52,1,1,,0,0,0,0,,,,,
0,18,SAN IGNACIO,3407,3407EXT1,31,23,0,3,,0,0,0,1,,,,,
0,18,SAN IGNACIO,3408,3408B,66,107,1,1,,0,0,0,2,,,,,
0,18,SAN IGNACIO,3409,3409B,98,159,6,3,,0,0,0,2,,,,,
0,18,SAN IGNACIO,3409,3409C1,84,144,7,4,,0,0,1,7,,,,,
0,18,SAN IGNACIO,3410,3410B,132,197,17,7,,0,3,0,6,,,,,
0,18,SAN IGNACIO,3411,3411B,66,58,82,3,,0,13,0,4,,,,,
0,18,SAN IGNACIO,3412,3412B,17,71,79,0,,1,13,0,6,,,,,
0,18,SAN IGNACIO,3413,3413B,53,52,98,1,,1,26,0,10,,,,,
0,18,SAN IGNACIO,3414,3414B,71,104,94,0,,1,9,0,9,,,,,
0,18,SAN IGNACIO,3415,3415B,93,86,157,2,,4,9,0,7,,,,,
0,18,SAN IGNACIO,3416,3416B,40,72,122,1,,3,13,0,4,,,,,
0,18,SAN IGNACIO,3416,3416C1,42,72,139,1,,1,12,0,4,,,,,
0,18,SAN IGNACIO,3417,3417B,69,31,60,0,,1,6,0,3,,,,,
0,18,SAN IGNACIO,3418,3418B,19,45,29,0,,7,0,0,5,,,,,
0,18,SAN IGNACIO,3418,3418EXT1,24,19,0,0,,0,0,0,1,,,,,
0,18,SAN IGNACIO,3419,3419B,42,100,4,1,,0,0,0,1,,,,,
,,,,,,,,,,,,,,,,,,
0,19,MAZATLÁN,2667,2667B,122,77,29,8,6,0,2,0,5,,,1,2,
0,19,MAZATLÁN,2667,2667C1,114,109,23,5,5,1,0,0,5,,,3,1,
0,19,MAZATLÁN,2667,2667C2,131,74,21,8,1,4,0,0,3,,,2,0,
0,19,MAZATLÁN,2668,2668B,50,144,4,1,1,0,0,0,1,,,0,0,
0,19,MAZATLÁN,2669,2669B,46,101,2,0,0,0,0,0,3,,,0,0,
0,19,MAZATLÁN,2670,2670B,107,105,4,1,3,0,0,1,6,,,0,1,
0,19,MAZATLÁN,2671,2671B,74,64,0,1,1,0,1,0,8,,,0,0,
0,19,MAZATLÁN,2672,2672B,110,151,4,1,4,3,0,0,7,,,1,1,
0,19,MAZATLÁN,2672,2672C1,106,143,9,9,4,1,0,0,5,,,1,2,
0,19,MAZATLÁN,2672,2672C2,100,145,8,6,4,0,0,0,4,,,0,0,
0,19,MAZATLÁN,2672,2672C3,107,156,0,10,4,0,0,1,2,,,0,0,
0,19,MAZATLÁN,2672,2672C4,111,124,14,7,6,0,1,0,2,,,1,1,
0,19,MAZATLÁN,2672,2672C5,113,123,12,6,4,2,0,0,2,,,0,0,
0,19,MAZATLÁN,2672,2672C6,100,116,17,4,4,3,0,0,4,,,1,0,
0,19,MAZATLÁN,2672,2672C7,103,142,12,3,2,0,1,0,3,,,2,1,
0,19,MAZATLÁN,2672,2672C8,125,135,5,3,2,2,0,0,7,,,0,2,
0,19,MAZATLÁN,2672,2672C9,118,114,17,8,2,1,1,0,1,,,0,1,
0,19,MAZATLÁN,2672,2672C10,140,131,8,5,3,3,2,0,3,,,0,0,
0,19,MAZATLÁN,2672,2672C11,132,133,8,7,2,0,0,0,6,,,0,0,
0,19,MAZATLÁN,2672,2672C12,113,132,15,5,3,2,0,0,5,,,0,1,
0,19,MAZATLÁN,2672,2672C13,118,139,10,5,4,0,0,1,3,,,2,2,
0,19,MAZATLÁN,2672,2672C14,113,136,10,3,4,2,4,0,0,,,0,0,
0,19,MAZATLÁN,2672,2672C15,120,151,8,4,3,1,1,0,3,,,0,1,
0,19,MAZATLÁN,2673,2673B,117,125,8,2,2,2,0,0,6,,,1,1,
0,19,MAZATLÁN,2673,2673C1,114,119,12,3,5,3,3,0,4,,,0,1,
0,19,MAZATLÁN,2673,2673C2,150,93,7,0,0,0,0,1,4,,,0,0,
0,19,MAZATLÁN,2674,2674B,86,58,7,10,5,0,3,1,7,,,1,0,
0,19,MAZATLÁN,2674,2674C1,100,67,7,2,3,0,1,0,1,,,2,2,
0,19,MAZATLÁN,2675,2675B,85,59,1,0,3,0,0,0,7,,,0,0,
0,19,MAZATLÁN,2675,2675C1,79,69,8,2,3,0,0,0,2,,,0,0,
0,19,MAZATLÁN,2676,2676B,89,94,3,0,5,0,0,0,2,,,0,0,
0,19,MAZATLÁN,2676,2676C1,79,98,1,3,1,1,0,0,6,,,0,2,
0,19,MAZATLÁN,2677,2677B,134,100,26,6,3,0,0,0,2,,,4,0,
0,19,MAZATLÁN,2678,2678B,101,50,8,9,5,0,0,0,1,,,5,0,
0,19,MAZATLÁN,2678,2678C1,94,50,5,15,1,0,0,0,2,,,2,1,
0,19,MAZATLÁN,2679,2679B,116,74,17,10,3,3,0,0,1,,,1,1,
0,19,MAZATLÁN,2680,2680B,117,63,16,12,4,0,1,1,1,,,0,1,
0,19,MAZATLÁN,2681,2681B,104,49,12,6,3,1,0,2,2,,,2,1,
0,19,MAZATLÁN,2682,2682B,143,85,29,19,1,0,1,0,0,,,2,0,
0,19,MAZATLÁN,2683,2683B,137,85,22,9,3,1,0,0,3,,,1,1,
0,19,MAZATLÁN,2683,2683C1,126,94,14,3,1,3,0,1,2,,,0,1,
0,19,MAZATLÁN,2684,2684B,120,97,26,6,4,1,1,0,2,,,1,1,
0,19,MAZATLÁN,2684,2684C1,122,114,14,11,3,0,0,0,2,,,0,2,
0,19,MAZATLÁN,2684,2684C2,132,104,28,7,7,0,1,0,1,,,2,1,
0,19,MAZATLÁN,2685,2685B,147,147,25,9,14,2,1,0,4,,,0,1,
0,19,MAZATLÁN,2685,2685C1,141,170,24,9,4,0,0,0,4,,,2,1,
0,19,MAZATLÁN,2685,2685C2,154,150,28,9,5,3,1,0,7,,,3,1,
0,19,MAZATLÁN,2686,2686B,87,105,10,0,2,0,1,0,7,,,0,0,
0,19,MAZATLÁN,2686,2686C1,74,113,7,0,0,0,0,0,4,,,0,0,
0,19,MAZATLÁN,2687,2687B,98,68,9,5,9,0,1,0,2,,,0,0,
0,19,MAZATLÁN,2687,2687C1,87,83,4,1,7,0,1,0,8,,,0,0,
0,19,MAZATLÁN,2688,2688B,114,95,7,3,2,2,0,0,5,,,0,0,
0,19,MAZATLÁN,2688,2688C1,130,95,6,3,0,0,0,0,6,,,0,0,
0,19,MAZATLÁN,2689,2689B,94,84,5,0,0,0,1,0,2,,,0,0,
0,19,MAZATLÁN,2689,2689C1,108,92,7,3,1,0,1,0,3,,,0,0,
0,19,MAZATLÁN,2690,2690B,92,105,9,10,3,0,2,0,3,,,0,0,
0,19,MAZATLÁN,2690,2690C1,114,100,16,5,2,0,1,0,3,,,2,0,
0,19,MAZATLÁN,2691,2691B,114,113,13,8,3,1,0,0,3,,,0,1,
0,19,MAZATLÁN,2691,2691C1,120,133,18,8,1,0,1,0,1,,,1,1,
0,19,MAZATLÁN,2691,2691C2,127,123,15,8,2,0,0,0,3,,,1,0,
0,19,MAZATLÁN,2691,2691C3,129,133,14,5,3,1,0,0,1,,,0,0,
0,19,MAZATLÁN,2691,2691EXT1,102,109,12,6,3,3,1,0,3,,,1,0,
0,19,MAZATLÁN,2691,2691EXT1C1,98,118,14,4,2,1,0,0,4,,,0,1,
0,19,MAZATLÁN,2692,2692B,86,93,24,9,3,0,0,0,0,,,3,1,
0,19,MAZATLÁN,2693,2693B,71,163,8,1,1,0,0,0,2,,,0,0,
0,19,MAZATLÁN,2693,2693C1,108,147,13,1,1,0,1,0,4,,,0,0,
0,19,MAZATLÁN,2694,2694B,116,148,16,7,3,0,2,0,5,,,1,0,
0,19,MAZATLÁN,2694,2694C1,113,145,13,3,4,0,0,0,7,,,1,1,
0,19,MAZATLÁN,2694,2694C2,124,146,7,9,3,0,0,0,4,,,0,0,
0,19,MAZATLÁN,2694,2694C3,106,140,11,8,5,0,1,0,2,,,1,0,
0,19,MAZATLÁN,2694,2694C4,115,141,7,10,6,1,1,0,3,,,1,2,
0,19,MAZATLÁN,2694,2694C5,113,156,10,4,4,0,2,0,1,,,0,0,
0,19,MAZATLÁN,2694,2694C6,102,169,9,5,2,0,0,1,3,,,0,1,
0,19,MAZATLÁN,2695,2695B,96,136,12,5,4,4,1,1,3,,,1,0,
0,19,MAZATLÁN,2695,2695C1,105,147,12,4,3,0,3,1,4,,,0,0,
0,19,MAZATLÁN,2696,2696B,74,74,5,0,0,0,0,0,4,,,0,0,
0,19,MAZATLÁN,2696,2696C1,96,59,9,6,3,1,0,0,5,,,0,0,
0,19,MAZATLÁN,2697,2697B,72,110,9,4,3,0,0,0,0,,,0,1,
0,19,MAZATLÁN,2698,2698B,98,158,19,3,5,2,1,0,3,,,0,0,
0,19,MAZATLÁN,2698,2698C1,104,148,13,6,1,1,1,0,2,,,1,0,
0,19,MAZATLÁN,2698,2698C2,100,155,9,4,4,1,1,0,1,,,1,2,
0,19,MAZATLÁN,2698,2698C3,105,145,18,5,2,2,4,0,5,,,1,1,
0,19,MAZATLÁN,2698,2698C4,103,176,13,4,3,2,0,0,4,,,3,2,
0,19,MAZATLÁN,2699,2699B,94,119,15,4,3,1,2,0,1,,,0,0,
0,19,MAZATLÁN,2700,2700B,146,184,20,13,0,4,0,0,0,,,6,0,
0,19,MAZATLÁN,2701,2701B,113,139,25,9,4,0,0,0,1,,,2,5,
0,19,MAZATLÁN,2702,2702B,62,114,6,3,1,0,0,0,3,,,0,0,
0,19,MAZATLÁN,2702,2702C1,66,109,7,4,2,2,0,0,1,,,2,1,
0,19,MAZATLÁN,2703,2703B,118,129,11,7,2,2,1,0,3,,,3,0,
0,19,MAZATLÁN,2704,2704B,128,127,10,3,1,1,0,0,5,,,1,1,
0,19,MAZATLÁN,2705,2705B,78,118,3,4,1,0,0,0,3,,,0,2,
0,19,MAZATLÁN,2706,2706B,117,127,6,5,4,0,1,1,3,,,2,1,
0,19,MAZATLÁN,2707,2707B,124,134,17,3,5,0,0,0,2,,,0,0,
0,19,MAZATLÁN,2708,2708B,115,140,21,6,3,0,0,0,7,,,0,2,
0,19,MAZATLÁN,2708,2708C1,119,144,18,3,7,2,0,0,3,,,0,4,
0,19,MAZATLÁN,2709,2709B,57,120,9,8,3,0,2,0,2,,,6,0,
0,19,MAZATLÁN,2710,2710B,109,148,10,1,5,0,0,0,2,,,0,0,
0,19,MAZATLÁN,2711,2711B,111,85,25,10,2,0,1,2,3,,,1,2,
0,19,MAZATLÁN,2712,2712B,114,139,15,8,11,0,3,0,3,,,0,0,
0,19,MAZATLÁN,2713,2713B,20,49,4,1,1,0,0,0,0,,,0,1,
0,19,MAZATLÁN,2714,2714B,41,120,5,4,5,1,0,0,8,,,1,1,
0,19,MAZATLÁN,2715,2715B,76,98,5,2,2,0,0,0,5,,,0,3,
0,19,MAZATLÁN,2715,2715C1,88,95,9,1,4,0,0,0,3,,,0,0,
0,19,MAZATLÁN,2716,2716B,51,89,10,2,1,0,1,0,3,,,0,2,
0,19,MAZATLÁN,2716,2716C1,65,95,5,1,0,1,1,0,1,,,0,1,
0,19,MAZATLÁN,2717,2717B,122,0,0,0,1,0,1,0,3,,,31,149,
0,19,MAZATLÁN,2717,2717C1,114,131,9,4,1,2,2,0,7,,,2,1,
0,19,MAZATLÁN,2718,2718B,97,181,9,8,6,9,0,0,9,,,0,0,
0,19,MAZATLÁN,2719,2719B,94,115,14,4,1,2,0,1,6,,,0,0,
0,19,MAZATLÁN,2720,2720B,116,142,16,6,2,1,0,0,11,,,0,0,
0,19,MAZATLÁN,2721,2721B,78,98,6,3,1,4,0,1,4,,,0,0,
0,19,MAZATLÁN,2721,2721C1,79,76,9,5,1,1,1,2,0,,,0,0,
0,19,MAZATLÁN,2722,2722B,138,129,18,6,4,1,0,0,2,,,0,2,
0,19,MAZATLÁN,2722,2722C1,129,135,16,6,1,0,0,0,2,,,0,0,
0,19,MAZATLÁN,2723,2723B,70,103,7,3,3,0,0,0,6,,,0,0,
0,19,MAZATLÁN,2724,2724B,91,99,4,1,0,0,5,0,0,,,0,0,
0,19,MAZATLÁN,2725,2725B,105,179,10,4,2,0,1,1,8,,,2,0,
0,19,MAZATLÁN,2726,2726B,55,76,3,5,4,0,0,0,3,,,0,0,
0,19,MAZATLÁN,2727,2727B,54,104,2,1,1,0,0,0,4,,,0,0,
0,19,MAZATLÁN,2728,2728B,57,69,5,2,2,1,0,0,0,,,1,0,
0,19,MAZATLÁN,2729,2729B,82,95,3,3,1,0,0,0,9,,,0,0,
0,19,MAZATLÁN,2730,2730B,67,91,13,0,1,0,1,0,2,,,0,0,
0,19,MAZATLÁN,2730,2730C1,88,71,2,3,1,2,0,0,1,,,0,2,
0,19,MAZATLÁN,2731,2731B,109,132,15,2,1,3,0,0,5,,,0,2,
0,19,MAZATLÁN,2732,2732B,103,126,14,6,1,3,0,0,3,,,0,0,
0,19,MAZATLÁN,2733,2733B,118,158,14,7,0,7,1,0,3,,,0,0,
0,19,MAZATLÁN,2734,2734B,119,128,4,3,1,1,1,0,4,,,1,2,
0,19,MAZATLÁN,2735,2735B,78,149,3,11,6,1,1,2,5,,,0,0,
0,19,MAZATLÁN,2736,2736B,100,118,15,2,2,0,1,3,6,,,1,2,
0,19,MAZATLÁN,2737,2737B,73,114,4,4,5,0,1,0,6,,,0,0,
0,19,MAZATLÁN,2737,2737C1,69,126,10,7,2,0,0,0,4,,,0,0,
0,19,MAZATLÁN,2737,2737C2,82,109,4,4,3,1,0,0,6,,,2,3,
0,19,MAZATLÁN,2738,2738B,36,76,5,4,1,0,0,0,3,,,1,1,
0,19,MAZATLÁN,2738,2738C1,44,70,1,4,1,1,0,0,2,,,3,0,
0,19,MAZATLÁN,2739,2739B,60,99,7,5,3,0,3,0,4,,,0,0,
0,19,MAZATLÁN,2740,2740B,81,108,10,3,0,0,1,0,1,,,1,0,
0,19,MAZATLÁN,2740,2740C1,74,109,6,4,3,0,0,0,3,,,0,0,
0,19,MAZATLÁN,2740,2740C2,96,99,8,4,3,0,0,0,4,,,0,1,
0,19,MAZATLÁN,2741,2741B,105,110,4,0,4,1,2,1,0,,,0,1,
0,19,MAZATLÁN,2741,2741C1,84,111,11,0,0,1,0,0,0,,,0,0,
0,19,MAZATLÁN,2742,2742B,78,91,7,3,5,0,0,0,1,,,0,0,
0,19,MAZATLÁN,2742,2742C1,71,90,7,4,2,5,0,0,2,,,0,0,
0,19,MAZATLÁN,2742,2742C2,68,91,6,6,2,0,0,0,4,,,1,0,
0,19,MAZATLÁN,2743,2743B,80,130,15,8,2,1,1,0,5,,,1,2,
0,19,MAZATLÁN,2743,2743C1,93,126,8,4,3,0,2,0,3,,,0,0,
0,19,MAZATLÁN,2743,2743C2,95,164,9,3,2,0,2,0,5,,,2,0,
0,19,MAZATLÁN,2744,2744B,99,127,17,6,4,2,3,0,5,,,0,3,
0,19,MAZATLÁN,2744,2744C1,95,103,20,10,7,0,3,0,5,,,1,1,
0,19,MAZATLÁN,2745,2745B,55,96,4,1,0,0,2,0,5,,,0,1,
