CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,170,C01,79,26,6,16,1,10,2,5,10,8,4,3,0,0,6,,,0,176,4,180,638,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0073-A0074.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,797,B,171,54,10,4,3,0,3,18,3,18,1,2,0,0,,,,0,287,5,292,397,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3771-A3772.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,170,C02,106,42,7,20,1,3,0,10,14,7,0,1,0,0,3,,,0,214,8,222,638,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0075-A0076.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,674,C01,105,29,21,4,2,7,0,39,25,3,0,1,0,0,,,,0,236,2,238,617,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2407-A2408.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,170,C03,91,33,12,16,1,9,1,10,7,7,0,2,0,0,0,,,0,189,0,189,638,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0077-A0078.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,797,C01,124,64,10,6,2,3,2,23,10,15,1,4,1,0,,,,0,265,1,266,396,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3773-A3774.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,674,C02,124,26,17,5,1,4,6,42,15,11,0,0,0,0,,,,0,251,12,263,617,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2409-A2410.JPG
1,23,QUINTANA ROO,9,TULUM,9,TULUM,959,B,61,191,58,12,4,12,5,41,5,27,0,7,0,0,,,,0,423,16,439,678,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2383-A2384.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,251,E02,10,101,54,4,3,1,14,33,70,12,3,6,0,0,,,,0,311,22,333,488,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3029-A3030.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,798,B,187,78,15,6,8,5,1,36,11,34,0,1,1,0,,,,1,383,3,387,612,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3775-A3776.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,172,B,29,44,6,76,2,0,3,22,11,5,3,16,0,0,1,,,1,218,15,234,502,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1831-A1832.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,675,B,64,47,19,1,2,5,4,68,19,9,0,1,0,0,,,,0,239,5,244,610,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2411-A2412.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,799,B,195,119,18,1,1,3,3,37,4,28,0,1,0,0,,,,0,410,2,412,603,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3777-A3778.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,172,C01,29,48,13,74,1,0,2,21,11,4,5,19,0,0,0,,,0,227,13,240,486,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1833-A1834.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,173,B,34,77,18,103,1,10,0,28,35,6,3,11,0,1,5,,,0,332,8,340,631,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1835-A1836.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,800,B,114,42,12,6,6,1,5,15,9,16,0,1,0,0,,,,0,227,2,229,377,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3779-A3780.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,173,C01,39,71,24,103,5,5,1,17,23,7,1,7,0,0,2,,,0,305,5,310,631,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1837-A1838.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,800,C01,119,50,6,5,4,2,2,26,8,4,0,2,0,0,,,,0,228,3,231,376,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3781-A3782.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,173,C02,44,48,22,102,6,4,1,22,17,9,1,17,0,0,5,,,0,298,7,305,631,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1839-A1840.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,173,C03,36,46,16,110,1,4,1,24,21,4,0,12,1,1,4,,,2,281,9,292,631,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1841-A1842.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,801,B,100,50,9,0,4,2,1,25,5,21,0,3,0,0,,,,1,220,7,228,391,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3783-A3784.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,173,C04,42,63,12,105,3,4,2,17,17,10,0,12,0,0,4,,,0,291,6,297,631,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1843-A1844.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,801,C01,116,44,6,1,5,0,4,18,5,12,0,1,0,0,,,,0,212,7,219,391,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3785-A3786.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,675,C01,77,42,31,4,5,3,1,54,18,5,0,3,0,0,,,,0,243,4,247,610,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2413-A2414.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,802,B,157,66,16,5,12,6,8,27,7,14,0,2,0,0,,,,0,320,11,331,566,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3787-A3788.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,174,B,63,54,21,86,2,9,4,29,25,7,4,9,0,1,4,,,0,318,12,330,690,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1845-A1846.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,802,C01,162,78,19,4,5,3,1,31,8,24,0,0,0,0,,,,0,335,0,335,565,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3789-A3790.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,174,C01,45,58,16,103,4,8,1,21,30,12,4,10,0,0,1,,,0,313,16,329,689,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1847-A1848.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,803,B,129,50,17,2,6,1,4,27,3,20,0,1,0,0,,,,0,260,4,264,462,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3791-A3792.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,174,C02,51,73,15,85,3,13,1,26,34,20,1,11,0,0,7,,,0,340,10,350,689,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1849-A1850.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,675,C02,63,37,18,6,7,18,1,53,18,4,4,0,0,0,,,,0,229,5,234,609,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2415-A2416.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,804,B,179,80,19,5,7,5,4,39,7,27,0,1,0,0,,,,0,373,6,379,569,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3793-A3794.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,174,C03,61,78,15,99,2,5,5,32,28,11,1,12,0,0,6,,,0,355,9,364,689,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1851-A1852.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,175,B,85,60,19,68,5,18,3,29,25,6,1,3,0,0,6,,,1,328,11,340,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1853-A1854.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,804,C01,152,75,13,4,5,3,3,53,3,17,0,4,0,0,,,,0,332,10,342,568,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3795-A3796.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,175,C01,113,57,20,65,1,13,4,27,18,19,1,4,0,0,4,,,0,346,10,356,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1855-A1856.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,175,C02,85,50,20,112,6,8,1,20,21,9,0,7,0,0,3,,,0,342,16,358,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1857-A1858.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,805,B,154,67,16,9,4,3,5,51,2,0,0,0,0,0,,,,0,311,37,348,555,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3797-A3798.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,676,B,44,40,25,4,4,3,1,56,2,6,0,2,0,0,,,,0,187,2,189,445,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2417-A2418.JPG
1,23,QUINTANA ROO,13,BACALAR,5,JOSÉ MARÍA MORELOS,262,B,7,164,76,12,3,1,2,2,127,6,2,4,0,0,,,40,0,446,12,458,568,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3063-A3064.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,175,C03,112,48,20,92,2,18,4,18,21,10,2,7,0,0,7,,,1,361,9,371,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1859-A1860.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,805,C01,169,51,18,4,4,2,3,53,2,27,2,1,0,0,,,,0,336,12,348,555,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3799-A3800.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,175,C04,98,37,15,94,5,8,4,34,22,8,6,2,0,0,7,,,0,340,11,351,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1861-A1862.JPG
1,23,QUINTANA ROO,13,BACALAR,5,JOSÉ MARÍA MORELOS,262,C01,11,163,78,7,3,9,4,4,117,10,1,4,0,0,,,43,0,454,16,470,568,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3065-A3066.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,175,C05,75,65,20,107,8,11,5,20,28,4,0,7,0,0,7,,,0,357,10,367,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1863-A1864.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,806,B,116,39,22,2,3,3,0,28,8,17,0,0,1,0,,,,0,239,5,244,383,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3801-A3802.JPG
1,23,QUINTANA ROO,13,BACALAR,5,JOSÉ MARÍA MORELOS,262,C02,16,161,78,15,7,0,5,3,114,8,2,4,0,0,,,50,0,463,8,471,567,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3067-A3068.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,175,C06,100,53,16,115,2,11,2,28,24,12,0,8,0,0,7,,,1,378,9,388,749,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1865-A1866.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,806,C01,129,27,13,3,2,3,1,21,1,18,0,1,0,0,,,,0,219,5,224,383,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3803-A3804.JPG
1,23,QUINTANA ROO,13,BACALAR,5,JOSÉ MARÍA MORELOS,262,C03,12,154,72,7,4,5,7,3,115,6,2,6,0,1,,,49,0,443,10,453,567,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3069-A3070.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSÉ MARÍA MORELOS,263,C01,18,161,69,7,4,4,5,2,157,5,2,6,0,0,,,70,0,510,7,517,673,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3033-A3034.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSÉ MARÍA MORELOS,263,C02,13,197,72,7,2,12,3,3,137,11,0,3,1,0,,,48,0,509,5,514,673,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3035-A3036.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,175,C07,99,52,21,80,3,14,1,28,27,9,0,10,0,0,10,,,0,354,8,362,749,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1867-A1868.JPG
1,23,QUINTANA ROO,13,BACALAR,5,JOSÉ MARÍA MORELOS,264,B,13,143,61,9,4,3,3,1,141,12,1,5,1,0,,,55,0,452,17,469,604,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3071-A3072.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,175,C08,104,58,14,67,3,8,5,29,15,8,0,9,0,0,5,,,0,325,9,334,748,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1869-A1870.JPG
1,23,QUINTANA ROO,13,BACALAR,5,JOSÉ MARÍA MORELOS,264,C01,11,152,57,9,6,2,3,0,143,7,1,5,0,0,,,52,0,448,15,463,603,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3073-A3074.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,676,C01,30,48,26,0,6,4,1,59,7,8,2,5,0,0,,,,0,196,5,201,444,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2419-A2420.JPG
1,23,QUINTANA ROO,13,BACALAR,5,JOSÉ MARÍA MORELOS,264,C02,4,183,72,6,8,0,1,1,124,5,0,4,0,0,,,45,0,453,10,463,603,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3075-A3076.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,175,C10,130,46,16,81,2,6,6,32,24,5,1,5,0,0,0,,,0,354,10,364,748,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1873-A1874.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,677,B,42,44,41,5,3,5,3,63,8,17,1,1,0,0,,,,1,233,19,253,561,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2421-A2422.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSÉ MARÍA MORELOS,265,C01,9,145,56,12,2,5,4,4,106,13,2,3,1,0,,,84,0,446,15,461,586,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3039-A3040.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,175,C11,105,57,14,86,2,12,8,21,24,6,2,10,0,0,14,,,1,361,13,375,748,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1875-A1876.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSÉ MARÍA MORELOS,265,C02,9,166,45,13,5,2,2,2,146,7,2,3,0,0,,,59,0,461,14,475,586,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3041-A3042.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,678,B,39,39,23,6,1,9,3,35,15,7,0,2,0,0,,,,0,179,5,184,433,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2423-A2424.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,181,B,52,50,22,51,9,4,4,34,59,2,0,5,0,0,7,,,0,299,8,307,702,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1405-A1406.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSÉ MARÍA MORELOS,265,C03,4,142,68,12,1,3,4,7,119,8,2,9,0,0,,,57,3,436,13,452,586,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3043-A3044.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,181,C01,58,46,19,68,4,2,3,38,82,13,4,10,0,0,4,,,0,351,9,360,702,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1407-A1408.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,181,C04,53,60,14,60,5,7,3,37,63,5,0,3,0,0,7,,,0,317,8,325,702,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1413-A1414.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSÉ MARÍA MORELOS,266,B,15,279,45,4,1,4,3,1,57,4,1,2,0,0,,,133,0,549,30,579,691,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3045-A3046.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSÉ MARÍA MORELOS,267,B,10,248,146,12,2,0,4,5,5,17,0,9,0,0,,,53,0,511,13,524,675,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3047-A3048.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,181,C05,43,41,21,35,5,7,8,33,69,9,0,5,0,0,5,,,0,281,8,289,702,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1415-A1416.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,181,C06,41,49,27,57,4,9,1,59,59,11,2,4,0,0,10,,,0,333,1,334,701,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1417-A1418.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,678,C01,49,41,18,3,1,7,1,61,13,14,0,0,0,0,,,,0,208,7,215,432,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2425-A2426.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSÉ MARÍA MORELOS,268,B,19,247,43,5,2,0,6,12,53,7,1,6,0,0,,,131,0,532,40,572,734,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3049-A3050.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,451,B,24,44,8,70,2,1,1,3,6,2,0,6,0,0,2,,,0,169,7,176,624,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0859-A0860.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,679,B,44,37,30,5,2,2,0,39,4,7,1,0,0,0,,,,0,171,4,175,396,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2427-A2428.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,451,C01,20,31,10,64,5,7,2,16,40,2,1,10,0,0,3,,,0,211,7,218,623,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0861-A0862.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSÉ MARÍA MORELOS,268,C01,23,276,44,5,3,2,7,11,41,5,4,6,0,0,,,132,0,559,31,590,733,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3051-A3052.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSÉ MARÍA MORELOS,269,B,4,119,21,6,2,7,8,3,12,3,3,2,0,0,,,96,0,286,20,306,387,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3055-A3056.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,452,B,21,45,6,60,0,1,0,28,42,1,0,8,0,0,1,,,0,213,7,220,432,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0863-A0864.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,452,C01,13,54,9,64,7,2,0,23,44,0,0,7,0,0,4,,,0,227,5,232,432,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0865-A0866.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,679,C01,48,43,24,8,2,1,1,36,8,3,0,1,0,0,,,,0,175,4,179,395,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2429-A2430.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,453,B,15,43,11,83,0,3,0,23,30,3,0,8,0,0,2,,,0,221,9,230,463,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0867-A0868.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,5,JOSÉ MARÍA MORELOS,269,C01,10,110,40,1,2,4,7,4,21,2,1,3,0,1,,,92,0,298,22,320,386,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3057-A3058.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,453,C01,16,74,16,98,5,4,0,19,36,5,0,14,0,0,1,,,0,288,3,291,463,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0869-A0870.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,680,B,68,62,28,6,0,10,4,71,16,8,0,2,1,0,,,,0,276,8,284,673,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2431-A2432.JPG
1,23,QUINTANA ROO,9,TULUM,9,TULUM,208,B,58,54,76,3,7,6,3,68,5,26,0,2,0,0,,,,0,308,15,323,620,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2007-A2008.JPG
1,23,QUINTANA ROO,13,BACALAR,5,JOSÉ MARÍA MORELOS,270,B,0,0,0,0,2,2,0,11,59,53,175,0,0,0,,,126,0,428,25,453,599,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3077-A3078.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,680,C01,64,70,26,6,1,8,3,76,14,10,0,2,0,0,,,,0,280,11,291,673,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2433-A2434.JPG
1,23,QUINTANA ROO,13,BACALAR,5,JOSÉ MARÍA MORELOS,271,B,10,129,20,7,3,1,4,11,70,0,0,5,0,0,,,115,0,375,13,388,502,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3081-A3082.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,454,B,25,42,14,82,2,7,1,18,59,3,2,11,0,0,2,,,0,268,19,287,498,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0871-A0872.JPG
1,23,QUINTANA ROO,13,BACALAR,5,JOSÉ MARÍA MORELOS,271,C01,5,139,13,9,1,2,7,4,69,0,0,6,0,0,,,103,0,358,19,377,501,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3083-A3084.JPG
