CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_NVA_ALIANZA_PSD,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,PLANILLA_UNICA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,200,SAN JUAN IHUALTEPEC,1163,1,101,76,3,0,0,47,,,,7,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,19,259,184
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,237,SAN MARCOS ARTEAGA,1278,1,7,138,213,0,0,2,,,2,23,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,397,8,405,648
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,237,SAN MARCOS ARTEAGA,1279,1,6,100,122,0,0,0,,,1,8,,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,245,2,247,369
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,237,SAN MARCOS ARTEAGA,1281,1,1,118,45,1,0,0,,,0,6,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,172,1,173,249
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,245,SAN MARTIN ZACATEPEC,1294,2,1,301,304,0,1,,,,,21,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,10,649,849
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,245,SAN MARTIN ZACATEPEC,1295,1,0,86,128,0,0,,,,,7,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,227,5,232,374
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,258,SAN MIGUEL AHUEHUETITLAN,1320,3,411,380,12,3,189,,,,,55,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1062,29,1091,1549
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,258,SAN MIGUEL AHUEHUETITLAN,1321,1,102,91,16,0,11,,,,,4,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,230,1,231,334
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1324,2,411,136,7,0,161,1,,1,0,5,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,725,9,734,909
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1325,2,271,114,23,4,89,0,,5,0,34,,,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,549,23,572,953
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1326,2,308,313,10,3,82,1,,4,1,7,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,733,17,750,1012
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1327,2,261,67,2,0,93,1,,2,1,17,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,444,19,463,644
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1328,1,61,30,11,0,14,0,,0,0,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,117,0,117,152
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1329,1,61,52,3,0,44,0,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,160,3,163,245
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1330,1,144,65,3,1,15,0,,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,229,1,230,302
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1331,1,45,86,105,0,142,0,,0,0,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,379,8,387,537
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,260,SAN MIGUEL AMATITLAN,1332,1,30,33,2,1,2,0,,1,0,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73,3,76,147
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,288,SAN NICOLAS HIDALGO,1418,2,3,118,224,2,2,129,,,,70,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,551,9,561,786
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,382,SANTA CRUZ TACACHE DE MINA,1704,2,148,236,193,7,0,0,,,,18,,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,15,627,927
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,382,SANTA CRUZ TACACHE DE MINA,1705,2,136,264,79,3,0,0,,,,20,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,508,13,521,756
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,382,SANTA CRUZ TACACHE DE MINA,1706,1,20,97,83,0,0,1,,,,24,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226,2,228,368
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,456,SANTIAGO AYUQUILILLA,1971,2,401,347,9,4,4,0,,,,15,,,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,797,24,821,1348
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,456,SANTIAGO AYUQUILILLA,1972,1,90,119,21,2,1,0,,,,8,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,243,11,254,474
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1978,2,4,323,263,9,3,0,,,4,63,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,672,15,687,986
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1979,1,5,248,163,3,3,0,,,2,55,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,479,3,482,692
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1980,1,1,89,86,0,2,1,,,4,52,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,235,3,238,323
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1981,1,3,61,34,4,0,1,,,1,9,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,113,3,116,194
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1982,1,0,65,104,1,3,1,,,0,19,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,193,4,197,293
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1983,1,2,61,43,1,1,0,,,1,30,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,140,3,143,191
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1984,1,0,6,3,0,0,1,,,4,67,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,81,3,84,107
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1985,1,1,15,12,2,2,2,,,8,131,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,173,3,176,233
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,459,VILLA DE SANTIAGO CHAZUMBA,1986,1,38,96,23,1,1,2,,,1,42,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,206,5,211,294
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,463,SANTIAGO HUAJOLOTITLAN,1995,3,415,340,271,61,5,9,,,,73,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1197,26,1225,1843
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,463,SANTIAGO HUAJOLOTITLAN,1996,1,60,66,48,5,1,1,,,,41,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,224,5,229,377
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,463,SANTIAGO HUAJOLOTITLAN,1997,1,46,71,16,34,0,5,,,,18,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,192,17,209,406
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,463,SANTIAGO HUAJOLOTITLAN,1998,1,81,226,108,18,1,20,,,,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,460,12,472,701
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2117,2,37,256,167,1,1,1,,,1,1,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,477,9,486,752
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2118,2,87,311,124,0,0,0,,,0,4,,,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,543,15,558,822
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2119,1,28,167,31,0,2,1,,,0,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,233,0,233,379
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2120,1,0,66,78,0,4,0,,,0,0,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,152,2,154,254
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2121,1,3,87,105,0,1,0,,,16,6,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,221,5,226,341
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,486,SANTIAGO TAMAZOLA,2122,1,5,194,155,1,0,2,,,0,16,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,375,10,385,535
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2237,1,2,117,82,1,155,0,,,,0,,,2,0,,,,,,,,,,,,,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,380,5,385,649
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2238,1,7,109,322,1,15,0,,,,4,,,4,0,,,,,,,,,,,,,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,485,10,502,739
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2239,2,9,171,315,2,29,0,,,,12,,,6,0,,,,,,,,,,,,,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,569,20,589,838
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2240,1,0,141,174,0,24,1,,,,0,,,1,3,,,,,,,,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,354,13,367,663
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2241,1,0,21,25,1,3,0,,,,1,,,0,0,,,,,,,,,,,,,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,69,10,79,147
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2242,3,5,113,163,6,356,1,,,,7,,,1,2,,,,,,,,,,,,,84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,742,45,787,1890
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,520,SANTO DOMINGO TONALA,2243,2,5,164,43,0,207,1,,,,13,,,0,2,,,,,,,,,,,,,80,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,531,10,541,982
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2275,2,6,364,398,3,30,1,,,,25,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,838,13,851,1293
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2276,2,10,335,319,1,26,1,,,,39,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,736,19,755,1094
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2277,1,1,118,30,1,2,0,,,,10,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,165,8,173,320
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2278,1,5,29,65,4,5,1,,,,17,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,126,4,130,344
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2279,1,2,22,69,5,6,0,,,,56,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,161,10,171,374
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2280,1,1,21,37,0,1,0,,,,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,2,65,108
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2281,1,1,42,33,0,6,0,,,,7,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,89,10,99,317
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2282,1,4,46,53,0,5,2,,,,11,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,5,128,269
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2283,1,0,75,22,1,2,1,,,,3,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,107,1,108,182
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2284,1,4,53,58,2,7,0,,,,19,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,143,9,152,228
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2285,1,0,71,42,0,1,3,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,122,3,125,288
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2286,1,1,36,53,1,3,0,,,,11,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,107,2,109,203
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2287,1,1,34,47,0,3,0,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,85,7,92,150
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2288,1,2,23,17,1,1,0,,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,9,55,102
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,534,SILACAYOAPAM,2289,1,1,16,83,0,2,0,,,,4,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,107,8,115,236
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,568,ZAPOTITLAN LAGUNAS,2432,2,61,167,11,4,352,25,,,,13,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,639,26,665,1064
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,568,ZAPOTITLAN LAGUNAS,2433,1,49,223,4,3,161,16,,,,9,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,472,10,482,713
3,20,OAXACA,6,HEROICA CIUDAD DE HUAJUAPAN DE LEON,568,ZAPOTITLAN LAGUNAS,2434,1,14,45,4,4,154,10,,,,29,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,261,18,279,532
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,643,4,5,51,64,2,118,143,6,4,50,150,,153,0,3,,,,,,,,,,,,,,,423,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1202,63,1265,2149
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,644,3,5,29,43,7,147,143,13,2,14,152,,98,1,5,,,,,,,,,,,,,,,200,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,901,38,939,1611
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,645,4,8,63,41,6,197,183,14,0,15,136,,137,1,1,,,,,,,,,,,,,,,452,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1319,53,1372,2302
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,646,5,1,81,36,4,207,148,8,5,4,148,,107,0,3,,,,,,,,,,,,,,,332,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1109,49,1158,1816
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,647,2,0,37,28,2,146,108,14,3,8,152,,108,0,7,,,,,,,,,,,,,,,271,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,906,17,923,1499
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,648,4,11,42,113,10,155,230,12,3,28,153,,123,1,3,,,,,,,,,,,,,,,352,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1275,47,1323,2277
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,649,2,0,58,45,0,7,102,3,4,10,59,,22,1,1,,,,,,,,,,,,,,,135,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,495,54,549,844
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,650,2,0,54,5,9,10,86,1,5,16,79,,30,0,1,,,,,,,,,,,,,,,99,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,554,41,595,911
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,651,1,2,46,5,4,7,41,4,0,34,28,,16,0,1,,,,,,,,,,,,,,,14,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,268,31,299,384
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,652,1,1,29,11,3,28,49,6,2,16,46,,18,0,1,,,,,,,,,,,,,,,107,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,367,29,396,601
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,653,1,1,0,1,1,2,19,4,1,0,542,,0,0,0,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,572,3,575,617
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,654,2,3,49,35,5,35,160,5,4,7,71,,56,1,4,,,,,,,,,,,,,,,244,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,702,29,731,1232
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,655,2,1,25,55,5,95,48,21,6,9,128,,71,0,0,,,,,,,,,,,,,,,179,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,736,27,763,1256
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,656,2,2,15,17,7,42,151,4,5,6,219,,25,0,2,,,,,,,,,,,,,,,64,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,694,45,739,1203
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,657,2,0,21,16,5,71,115,36,3,9,74,,84,1,0,,,,,,,,,,,,,,,118,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,692,20,712,1333
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,658,1,2,9,26,3,3,18,5,3,2,20,,25,0,0,,,,,,,,,,,,,,,57,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,227,14,241,441
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,659,3,0,77,34,11,75,151,37,1,21,157,,82,0,0,,,,,,,,,,,,,,,88,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,841,49,890,1522
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,660,2,1,56,9,3,1,88,0,3,23,10,,52,0,0,,,,,,,,,,,,,,,243,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,524,53,577,967
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,85,SAN ANDRES CABECERA NUEVA,738,2,4,321,10,11,189,,,,,35,,,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,605,14,619,835
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,85,SAN ANDRES CABECERA NUEVA,739,1,0,58,6,8,251,,,,,26,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,350,15,365,497
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,85,SAN ANDRES CABECERA NUEVA,740,1,1,180,9,12,224,,,,,19,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,454,18,472,655
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,298,SAN PEDRO AMUZGOS,1449,3,0,699,613,3,6,,6,,45,134,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1513,33,1546,2122
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,298,SAN PEDRO AMUZGOS,1450,2,1,400,377,2,2,,5,,6,63,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,862,11,873,1194
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,298,SAN PEDRO AMUZGOS,1451,2,1,438,320,1,3,,3,,18,84,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,873,17,890,1195
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1691,2,5,476,209,22,3,,,,,43,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,766,19,785,1020
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1692,1,1,241,172,23,1,,,,,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442,9,451,545
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1693,2,0,305,496,12,4,,,,,60,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,887,12,899,1237
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1694,2,1,424,88,7,5,,,,,30,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,561,17,578,778
