NOMBRE,SECCION,CASILLAS,LISTADONOMINAL,PAN,PRI,PRD,PT,PV,PC,PSD,Alianza,PRI-Alianza,PRD-PT,VALIDOS,NULOSNOREGISTRADOS,TOTAL
IXMIQUILPAN,607,0607B,649,128,,143,1,5,3,4,,57,,341,19,360
IXMIQUILPAN,607,0607C1,649,138,,128,2,4,3,7,,51,,333,5,338
IXMIQUILPAN,607,0607X,570,71,,144,2,0,2,53,,15,,287,8,295
JACALA DE LEDEZMA,608,0608B,609,35,,204,0,0,13,0,,121,,373,9,382
JACALA DE LEDEZMA,608,0608C1,609,34,,214,0,0,10,0,,139,,397,7,404
JACALA DE LEDEZMA,608,0608C2,610,52,,219,0,0,8,0,,106,,385,12,397
JACALA DE LEDEZMA,609,0609B,672,50,,228,0,0,18,0,,125,,421,14,435
JACALA DE LEDEZMA,609,0609C1,673,53,,216,0,0,12,0,,126,,407,7,414
JACALA DE LEDEZMA,610,0610B,479,32,,101,0,0,2,0,,93,,228,22,250
JACALA DE LEDEZMA,611,0611B,494,10,,114,0,0,1,0,,154,,279,15,294
JACALA DE LEDEZMA,612,0612B,485,14,,106,0,0,0,0,,104,,224,28,252
JACALA DE LEDEZMA,613,0613B,573,34,,109,0,0,3,0,,204,,350,11,361
JACALA DE LEDEZMA,614,0614B,750,33,,292,0,0,7,0,,90,,422,14,436
JACALA DE LEDEZMA,615,0615B,146,7,,49,0,0,3,0,,18,,77,4,81
JACALA DE LEDEZMA,616,0616B,182,5,,88,0,0,3,0,,15,,111,8,119
JACALA DE LEDEZMA,617,0617B,123,1,,17,0,0,3,0,,49,,70,3,73
JACALA DE LEDEZMA,618,0618B,339,20,,74,0,0,4,0,,87,,185,12,197
JACALA DE LEDEZMA,619,0619B,96,3,,17,0,0,3,0,,27,,50,2,52
JACALA DE LEDEZMA,620,0620B,456,10,,91,0,0,3,0,,114,,218,0,218
JACALA DE LEDEZMA,620,0620C1,457,15,,124,0,0,3,0,,66,,208,24,232
JACALA DE LEDEZMA,621,0621B,151,1,,37,0,0,1,0,,47,,86,4,90
JACALA DE LEDEZMA,622,0622B,357,3,,120,0,0,4,0,,113,,240,7,247
JACALA DE LEDEZMA,623,0623B,73,2,,11,0,0,1,0,,25,,39,2,41
JACALA DE LEDEZMA,624,0624B,70,12,,14,0,0,0,0,,22,,48,1,49
JACALA DE LEDEZMA,625,0625B,150,6,,23,0,0,0,0,,56,,85,1,86
JACALA DE LEDEZMA,626,0626B,182,5,,39,0,0,1,0,,43,,88,3,91
JACALA DE LEDEZMA,627,0627B,439,12,,109,0,0,1,0,,149,,271,4,275
JACALA DE LEDEZMA,628,0628B,301,9,,69,0,0,0,0,,86,,164,6,170
JACALA DE LEDEZMA,629,0629B,500,7,,140,0,0,1,0,,159,,307,13,320
JALTOCAN,630,0630B,662,50,,253,0,0,1,3,,168,,475,187,662
JALTOCAN,631,0631B,587,25,,196,0,0,1,9,,215,,446,0,446
JALTOCAN,631,0631C1,587,6,,200,0,0,0,3,,194,,403,22,425
JALTOCAN,631,0631C2,587,14,,215,0,0,0,10,,200,,439,10,449
JALTOCAN,632,0632B,590,18,,189,0,0,0,7,,198,,412,15,427
JALTOCAN,632,0632C1,591,27,,186,0,0,0,6,,225,,444,28,472
JALTOCAN,632,0632C2,591,36,,173,0,0,0,10,,195,,414,19,433
JALTOCAN,633,0633B,379,6,,157,0,0,0,1,,119,,283,14,297
JALTOCAN,634,0634B,314,12,,125,0,0,0,0,,97,,234,9,243
JALTOCAN,635,0635B,180,8,,68,0,0,0,3,,61,,140,5,145
JALTOCAN,636,0636B,226,108,,38,0,0,0,3,,34,,183,0,183
JALTOCAN,637,0637B,209,3,,73,0,0,0,1,,76,,153,3,156
JALTOCAN,638,0638B,279,6,,113,0,0,0,2,,71,,192,11,203
JALTOCAN,639,0639B,351,2,,188,0,0,0,1,,56,,247,12,259
JALTOCAN,640,0640B,626,21,,208,0,0,3,5,,183,,420,20,440
JALTOCAN,641,0641B,529,34,,159,0,0,3,0,,133,,329,0,329
JUAREZ HIDALGO,642,0642B,378,0,,161,0,0,0,0,,121,,282,6,288
JUAREZ HIDALGO,642,0642C1,378,0,,179,0,0,0,0,,106,,285,3,288
JUAREZ HIDALGO,643,0643B,380,0,,153,0,0,0,0,,100,,253,18,271
JUAREZ HIDALGO,644,0644B,582,0,,255,0,0,0,0,,141,,396,16,412
JUAREZ HIDALGO,645,0645B,454,0,,217,0,0,0,0,,113,,330,8,338
JUAREZ HIDALGO,645,0645C1,454,0,,192,0,0,0,0,,138,,330,6,336
LA MISION,646,0646B,453,8,,168,0,0,0,0,,104,,280,16,296
LA MISION,646,0646C1,454,9,,188,0,0,0,0,,90,,287,19,306
LA MISION,647,0647B,388,4,,156,0,0,0,0,,58,,218,22,240
LA MISION,647,0647C1,389,6,,104,0,0,0,0,,82,,192,17,209
LA MISION,648,0648B,488,3,,122,0,0,0,0,,157,,282,23,305
LA MISION,649,0649B,387,5,,113,0,0,0,0,,83,,201,18,219
LA MISION,649,0649C1,387,8,,118,0,0,0,0,,82,,208,17,225
LA MISION,650,0650B,633,1,,229,0,0,0,0,,159,,389,30,419
LA MISION,650,0650C1,633,0,,189,0,0,0,0,,187,,376,19,395
LA MISION,651,0651B,354,1,,117,0,0,0,0,,104,,222,11,233
LA MISION,652,0652B,379,11,,112,0,0,0,0,,102,,225,12,237
LA MISION,653,0653B,484,9,,176,0,0,0,0,,101,,286,17,303
LA MISION,654,0654B,475,3,,200,0,0,0,0,,84,,287,7,294
LA MISION,654,0654C1,476,2,,186,0,0,0,0,,89,,277,11,288
LA MISION,655,0655B,574,4,,198,0,0,0,0,,102,,304,16,320
LA MISION,655,0655C1,575,3,,229,0,0,0,0,,108,,340,12,352
LA MISION,656,0656B,460,3,,121,0,0,0,0,,120,,244,16,260
LOLOTLA,657,0657B,709,174,193,5,0,0,0,3,85,,,460,20,480
LOLOTLA,658,0658B,377,62,162,9,0,0,0,1,15,,,249,28,277
LOLOTLA,659,0659B,493,54,121,16,0,0,0,0,105,,,296,14,310
LOLOTLA,659,0659C1,493,72,144,23,0,0,0,2,89,,,330,16,346
LOLOTLA,660,0660B,535,11,258,49,0,0,0,0,32,,,350,177,527
LOLOTLA,660,0660C1,536,17,231,63,0,0,0,0,52,,,363,22,385
LOLOTLA,661,0661B,395,72,114,16,0,0,0,4,62,,,268,28,296
LOLOTLA,661,0661C1,395,79,108,16,0,0,0,3,48,,,254,15,269
LOLOTLA,662,0662B,404,17,166,4,0,0,0,2,98,,,287,25,312
LOLOTLA,662,0662C1,404,11,158,6,0,0,0,0,100,,,275,21,296
LOLOTLA,663,0663B,456,37,206,8,0,0,0,4,92,,,347,9,356
LOLOTLA,663,0663C1,457,14,177,5,0,0,0,2,107,,,305,47,352
LOLOTLA,664,0664B,402,30,149,10,0,0,0,0,83,,,272,20,292
LOLOTLA,664,0664C1,403,32,159,12,0,0,0,1,77,,,281,28,309
METEPEC,665,0665B,632,78,139,129,0,0,2,1,88,,,437,10,447
METEPEC,665,0665C1,632,60,100,161,0,0,3,2,106,,,432,199,631
METEPEC,665,0665C2,633,61,141,143,0,0,2,1,120,,,468,8,476
METEPEC,666,0666B,192,2,30,58,0,0,0,0,55,,,145,3,148
METEPEC,667,0667B,588,77,76,133,1,3,1,1,96,,,388,6,394
METEPEC,667,0667C1,589,76,59,139,0,0,0,1,113,,,388,17,405
METEPEC,668,0668B,644,124,78,187,0,0,2,1,52,,,444,12,456
METEPEC,668,0668C1,644,134,45,210,0,0,1,0,55,,,445,7,452
METEPEC,668,0668C2,645,96,76,223,0,0,2,0,47,,,444,6,450
METEPEC,669,0669B,298,10,30,201,0,0,0,0,8,,,249,6,255
METEPEC,670,0670B,705,23,166,208,5,3,1,9,68,,,483,16,499
METEPEC,671,0671B,454,28,44,101,0,0,1,1,107,,,282,12,294
METEPEC,671,0671C1,455,22,32,96,0,0,1,1,138,,,290,8,298
METEPEC,672,0672B,290,19,29,85,5,2,0,1,42,,,183,3,186
METEPEC,673,0673B,536,11,129,133,0,0,2,1,73,,,349,13,362
METZTITLAN,674,0674B,545,4,,276,0,0,9,1,,97,,387,4,391
METZTITLAN,674,0674C1,545,2,,250,0,0,4,1,,98,,355,6,361
METZTITLAN,675,0675B,668,4,,264,0,0,3,3,,144,,418,6,424
METZTITLAN,675,0675C1,669,5,,259,1,0,1,4,,165,,435,0,435
METZTITLAN,676,0676B,571,2,,270,0,0,0,2,,91,,365,0,365
METZTITLAN,677,0677B,291,2,,108,1,0,1,0,,71,,183,6,189
METZTITLAN,678,0678B,730,17,,83,0,0,0,3,,336,,439,24,463
METZTITLAN,679,0679B,315,0,,86,0,0,0,2,,73,,161,11,172
METZTITLAN,679,0679X,380,0,,86,5,4,2,0,,97,,194,1,195
METZTITLAN,680,0680B,650,0,,266,0,0,1,0,,114,,381,10,391
METZTITLAN,680,0680C1,651,3,,260,0,0,1,2,,118,,384,8,392
METZTITLAN,681,0681B,486,2,,201,0,0,0,1,,94,,298,12,310
METZTITLAN,681,0681C1,486,1,,212,0,0,0,1,,79,,293,7,300
METZTITLAN,681,0681X,280,2,,88,0,0,1,1,,75,,167,2,169
METZTITLAN,682,0682B,173,0,,70,0,0,0,0,,24,,94,3,97
METZTITLAN,683,0683B,295,0,,59,0,0,0,0,,88,,147,7,154
METZTITLAN,684,0684B,531,2,,272,0,0,0,0,,92,,366,7,373
METZTITLAN,685,0685B,309,1,,138,0,0,1,1,,47,,188,121,309
METZTITLAN,686,0686B,666,1,,364,4,1,0,0,,58,,428,4,432
METZTITLAN,687,0687B,407,16,,100,0,0,0,0,,123,,239,17,256
METZTITLAN,688,0688B,401,2,,145,0,0,0,1,,90,,238,2,240
METZTITLAN,689,0689B,750,5,,409,0,0,0,3,,62,,479,9,488
METZTITLAN,690,0690B,85,0,,26,0,0,1,0,,26,,53,2,55
METZTITLAN,690,0690X,180,1,,81,0,0,0,0,,32,,114,4,118
METZTITLAN,691,0691B,589,2,,226,0,0,2,1,,99,,330,27,357
METZTITLAN,692,0692B,298,0,,47,2,4,0,0,,110,,163,3,166
METZTITLAN,693,0693B,625,2,,242,0,0,1,0,,122,,367,12,379
METZTITLAN,694,0694B,626,4,,235,0,0,0,0,,122,,361,19,380
METZTITLAN,695,0695B,424,3,,49,0,0,1,0,,102,,155,30,185
METZTITLAN,695,0695C1,425,2,,62,0,0,4,0,,92,,160,35,195
METZTITLAN,696,0696B,160,0,,14,3,1,0,0,,85,,103,1,104
METZTITLAN,697,0697B,472,2,,207,0,0,0,1,,77,,287,9,296
METZTITLAN,697,0697C1,473,2,,213,0,0,0,0,,79,,294,5,299
METZTITLAN,698,0698B,559,1,,193,0,0,1,0,,112,,307,9,316
METZTITLAN,699,0699B,166,4,,8,1,0,0,0,,80,,93,7,100
MINERAL DE LA REFORMA,725,0725B,596,17,182,40,13,8,0,6,91,,,357,5,362
MINERAL DE LA REFORMA,725,0725C1,596,29,185,28,8,7,0,1,98,,,356,6,362
MINERAL DE LA REFORMA,725,0725C2,596,24,181,27,5,10,0,4,80,,,331,261,592
MINERAL DE LA REFORMA,725,0725X,741,30,120,36,5,12,0,0,47,,,250,7,257
MINERAL DE LA REFORMA,725,0725X1,742,31,133,28,6,7,0,2,46,,,253,11,264
MINERAL DE LA REFORMA,725,0725X2,742,29,126,42,7,12,0,2,60,,,278,8,286
MINERAL DE LA REFORMA,725,0725X3,742,37,117,30,4,13,0,5,46,,,252,9,261
MINERAL DE LA REFORMA,725,0725X4,742,33,137,28,3,11,0,5,58,,,275,18,293
MINERAL DE LA REFORMA,725,0725X5,742,41,119,36,4,9,0,2,44,,,255,19,274
MINERAL DE LA REFORMA,725,0725X6,742,26,123,21,3,3,0,3,53,,,232,10,242
MINERAL DE LA REFORMA,725,0725X7,742,26,129,35,8,8,0,3,45,,,254,9,263
MINERAL DE LA REFORMA,725,0725X8,742,33,122,44,4,9,0,5,52,,,269,5,274
MINERAL DE LA REFORMA,725,0725X9,742,28,139,38,9,7,0,2,50,,,273,6,279
MINERAL DE LA REFORMA,726,0726B,637,16,224,23,25,6,0,3,98,,,395,8,403
MINERAL DE LA REFORMA,726,0726C1,638,20,180,14,30,4,0,4,107,,,359,12,371
MINERAL DE LA REFORMA,726,0726C2,638,19,233,19,17,9,0,2,113,,,412,7,419
MINERAL DE LA REFORMA,727,0727B,605,49,108,5,3,7,0,10,59,,,241,9,250
MINERAL DE LA REFORMA,727,0727C1,606,44,114,12,3,3,0,9,59,,,244,9,253
MINERAL DE LA REFORMA,727,0727C2,606,47,88,8,1,4,0,13,61,,,222,380,602
MINERAL DE LA REFORMA,727,0727C3,606,46,114,11,2,5,0,19,53,,,250,6,256
MINERAL DE LA REFORMA,727,0727C4,606,31,100,16,2,7,0,10,54,,,220,10,230
MINERAL DE LA REFORMA,728,0728B,587,43,121,8,5,2,0,1,62,,,242,0,242
MINERAL DE LA REFORMA,728,0728C1,587,33,110,21,1,4,0,1,60,,,230,18,248
MINERAL DE LA REFORMA,728,0728C2,587,26,136,13,5,6,0,4,61,,,251,10,261
MINERAL DE LA REFORMA,728,0728C3,588,32,140,16,3,3,0,3,54,,,251,7,258
MINERAL DE LA REFORMA,729,0729B,718,98,139,34,0,6,0,5,46,,,328,12,340
MINERAL DE LA REFORMA,729,0729C1,718,72,135,22,3,6,0,4,43,,,285,433,718
MINERAL DE LA REFORMA,729,0729C2,719,72,143,38,4,6,0,3,52,,,318,8,326
MINERAL DE LA REFORMA,730,0730B,697,18,163,31,9,14,0,4,120,,,359,3,362
MINERAL DE LA REFORMA,730,0730C1,698,21,164,28,6,14,0,7,117,,,357,11,368
MINERAL DE LA REFORMA,731,0731B,704,46,113,17,8,9,0,8,70,,,271,12,283
MINERAL DE LA REFORMA,731,0731C1,704,32,113,17,10,8,0,2,82,,,264,6,270
MINERAL DE LA REFORMA,731,0731C10,704,45,92,15,9,5,0,7,89,,,262,7,269
MINERAL DE LA REFORMA,731,0731C2,704,46,114,24,3,3,0,1,70,,,261,6,267
MINERAL DE LA REFORMA,731,0731C3,704,57,103,22,4,3,0,3,68,,,260,9,269
MINERAL DE LA REFORMA,731,0731C4,704,37,119,11,8,4,0,7,68,,,254,5,259
MINERAL DE LA REFORMA,731,0731C5,705,55,119,17,1,3,0,7,70,,,272,3,275
MINERAL DE LA REFORMA,731,0731C6,705,51,102,26,1,8,0,3,64,,,255,12,267
MINERAL DE LA REFORMA,731,0731C7,705,32,130,10,4,5,0,6,75,,,262,3,265
MINERAL DE LA REFORMA,731,0731C8,705,45,122,14,7,5,0,2,69,,,264,9,273
MINERAL DE LA REFORMA,731,0731C9,705,50,109,22,3,7,0,6,85,,,282,5,287
MINERAL DE LA REFORMA,732,0732B,510,25,99,16,2,6,0,6,85,,,239,6,245
MINERAL DE LA REFORMA,732,0732C1,510,34,108,16,2,4,0,3,64,,,231,6,237
MINERAL DE LA REFORMA,732,0732C2,511,30,112,15,5,3,0,4,50,,,219,292,511
MINERAL DE LA REFORMA,733,0733B,424,30,94,14,1,6,0,1,69,,,215,5,220
MINERAL DE LA REFORMA,733,0733C1,424,20,98,12,5,4,0,1,76,,,216,6,222
MINERAL DE LA REFORMA,734,0734B,643,35,110,19,7,4,0,1,41,,,217,8,225
MINERAL DE LA REFORMA,734,0734C1,643,39,105,14,3,4,0,3,41,,,209,4,213
MINERAL DE LA REFORMA,734,0734C2,643,42,112,19,4,6,0,0,67,,,250,3,253
MINERAL DE LA REFORMA,734,0734C3,644,37,107,16,3,10,0,1,53,,,227,5,232
MINERAL DE LA REFORMA,734,0734C4,644,43,101,20,0,6,0,2,52,,,224,4,228
MINERAL DE LA REFORMA,734,0734C5,644,33,93,11,0,2,0,1,76,,,216,3,219
MINERAL DE LA REFORMA,735,0735B,471,18,81,18,4,6,0,3,128,,,258,12,270
MINERAL DE LA REFORMA,735,0735C1,471,28,103,8,2,4,0,1,104,,,250,6,256
MINERAL DE LA REFORMA,736,0736B,637,48,135,18,8,10,0,4,115,,,338,10,348
MINERAL DE LA REFORMA,736,0736C1,638,53,131,23,4,9,0,6,109,,,335,13,348
MINERAL DE LA REFORMA,737,0737B,727,35,150,14,3,7,0,2,87,,,298,15,313
MINERAL DE LA REFORMA,737,0737C1,727,36,122,12,4,11,0,8,81,,,274,18,292
MINERAL DE LA REFORMA,737,0737C2,727,28,136,10,8,11,0,0,106,,,299,8,307
MINERAL DE LA REFORMA,737,0737C3,727,33,146,9,5,8,0,11,74,,,286,10,296
MINERAL DE LA REFORMA,738,0738B,440,20,78,15,5,4,0,8,66,,,196,5,201
MINERAL DE LA REFORMA,738,0738C1,441,17,74,11,3,7,0,6,78,,,196,0,196
MINERAL DE LA REFORMA,739,0739B,724,43,125,13,2,3,0,6,78,,,270,7,277
MINERAL DE LA REFORMA,739,0739C1,724,43,109,13,6,7,0,4,81,,,263,7,270
MINERAL DE LA REFORMA,739,0739C2,724,47,105,15,9,6,0,1,67,,,250,9,259
MINERAL DE LA REFORMA,739,0739C3,724,50,98,9,7,2,0,0,73,,,239,10,249
MINERAL DE LA REFORMA,739,0739C4,724,51,125,12,2,8,0,5,79,,,282,7,289
MINERAL DE LA REFORMA,739,0739C5,724,42,111,16,5,3,0,7,67,,,251,4,255
MINERAL DE LA REFORMA,739,0739C6,724,53,138,15,7,7,0,5,52,,,277,3,280
MINERAL DE LA REFORMA,739,0739C7,724,44,130,18,9,5,0,1,56,,,263,8,271
MINERAL DE LA REFORMA,739,0739C8,724,41,123,16,5,8,0,5,57,,,255,6,261
MINERAL DE LA REFORMA,739,0739C9,724,50,124,13,8,1,0,0,55,,,251,3,254
MINERAL DE LA REFORMA,739,0739X,746,40,134,18,2,6,0,7,53,,,260,8,268
MINERAL DE LA REFORMA,739,0739X1,746,41,120,30,4,14,0,8,47,,,264,9,273
MINERAL DE LA REFORMA,739,0739X2,746,65,123,15,1,7,0,3,63,,,277,5,282
MINERAL DE LA REFORMA,739,0739X3,746,31,103,20,1,3,0,5,34,,,197,2,199
MINERAL DE LA REFORMA,739,0739X4,747,25,94,23,3,6,0,2,45,,,198,3,201
MINERAL DE LA REFORMA,739,0739X5,747,37,117,20,5,5,0,8,43,,,235,2,237
MINERAL DE LA REFORMA,740,0740B,630,20,123,38,8,6,0,27,60,,,282,30,312
MINERAL DE LA REFORMA,740,0740C1,630,16,133,16,2,6,0,17,51,,,241,3,244
MINERAL DE LA REFORMA,740,0740C2,630,29,155,25,5,7,0,16,46,,,283,346,629
MINERAL DE LA REFORMA,741,0741B,419,16,144,1,4,2,0,10,60,,,237,6,243
MINERAL DE LA REFORMA,741,0741C1,420,20,158,6,3,4,0,3,37,,,231,7,238
MINERAL DE LA REFORMA,929,0929B,583,34,129,10,8,10,0,9,46,,,246,10,256
MINERAL DE LA REFORMA,929,0929C1,583,51,130,17,13,3,0,5,42,,,261,6,267
MINERAL DE LA REFORMA,937,0937B,421,32,101,12,2,6,0,2,49,,,204,6,210
MINERAL DE LA REFORMA,937,0937C1,421,34,97,10,4,5,0,4,55,,,209,4,213
MINERAL DE LA REFORMA,938,0938B,485,29,63,11,8,6,0,0,24,,,141,7,148
MINERAL DE LA REFORMA,1708,1708B,454,46,94,20,5,0,0,3,18,,,186,3,189
MINERAL DE LA REFORMA,1709,1709B,464,47,93,8,3,8,0,8,60,,,227,7,234
MINERAL DE LA REFORMA,1709,1709C1,464,35,101,7,3,11,0,5,44,,,206,12,218
MINERAL DE LA REFORMA,1710,1710B,695,45,95,15,11,11,0,7,87,,,271,30,301
MINERAL DE LA REFORMA,1710,1710C1,696,63,125,24,10,18,0,13,86,,,339,14,353
MINERAL DE LA REFORMA,1711,1711B,411,30,91,12,5,7,0,2,27,,,174,4,178
MINERAL DE LA REFORMA,1711,1711C1,412,32,72,13,0,3,0,1,35,,,156,6,162
MINERAL DE LA REFORMA,1712,1712B,523,22,100,6,3,3,0,2,12,,,148,3,151
MINERAL DE LA REFORMA,1712,1712C1,523,38,106,7,3,6,0,1,21,,,182,0,182
MINERAL DE LA REFORMA,1713,1713B,475,32,70,9,4,4,0,1,16,,,136,3,139
MINERAL DE LA REFORMA,1713,1713C1,476,26,73,7,1,7,0,3,26,,,143,2,145
MINERAL DE LA REFORMA,1714,1714B,541,58,165,12,2,7,0,2,28,,,274,9,283
MINERAL DE LA REFORMA,1715,1715B,410,31,85,15,2,2,0,4,16,,,155,7,162
MINERAL DE LA REFORMA,1716,1716B,607,34,103,20,3,6,0,4,117,,,287,4,291
MINERAL DE LA REFORMA,1716,1716C1,608,30,102,25,8,5,0,5,138,,,313,6,319
MINERAL DE LA REFORMA,1717,1717B,709,46,98,8,16,0,0,5,36,,,209,5,214
MINERAL DE LA REFORMA,1717,1717C1,709,48,101,2,15,6,0,1,40,,,213,5,218
MINERAL DEL CHICO,700,0700B,681,91,,169,0,0,0,10,,181,,451,6,457
MINERAL DEL CHICO,701,0701B,90,1,,32,0,0,0,1,,21,,55,2,57
MINERAL DEL CHICO,702,0702B,309,3,,107,4,1,0,0,,82,,197,4,201
MINERAL DEL CHICO,703,0703B,88,1,,18,0,0,0,0,,34,,53,0,53
MINERAL DEL CHICO,704,0704B,636,50,,130,0,0,0,1,,234,,415,17,432
MINERAL DEL CHICO,704,0704C1,637,38,,134,1,3,0,2,,228,,406,9,415
MINERAL DEL CHICO,705,0705B,103,3,,27,2,0,0,1,,31,,64,0,64
MINERAL DEL CHICO,706,0706B,87,3,,11,0,0,0,0,,39,,53,2,55
MINERAL DEL CHICO,707,0707B,212,7,,54,0,0,0,0,,76,,137,14,151
MINERAL DEL CHICO,708,0708B,425,10,,110,2,1,0,0,,176,,299,6,305
MINERAL DEL CHICO,709,0709B,118,0,,50,0,1,0,0,,36,,87,1,88
MINERAL DEL CHICO,710,0710B,663,37,,256,0,0,0,3,,158,,454,4,458
MINERAL DEL CHICO,710,0710C1,663,52,,216,0,0,0,2,,188,,458,9,467
MINERAL DEL CHICO,711,0711B,219,2,,49,0,3,0,1,,87,,142,4,146
MINERAL DEL CHICO,712,0712B,744,19,,188,1,0,0,4,,271,,483,8,491
MINERAL DEL MONTE,713,0713B,456,110,53,,,8,1,0,52,,11,235,5,240
MINERAL DEL MONTE,713,0713C1,457,88,64,,,3,1,0,55,,10,221,24,245
MINERAL DEL MONTE,714,0714B,541,137,47,,,4,1,0,41,,24,254,3,257
MINERAL DEL MONTE,714,0714C1,542,135,75,,,5,1,0,38,,25,279,5,284
MINERAL DEL MONTE,715,0715B,634,172,98,,,6,4,0,42,,21,343,6,349
MINERAL DEL MONTE,715,0715C1,634,163,113,,,9,3,0,36,,18,342,4,346
MINERAL DEL MONTE,716,0716B,564,165,75,,,9,7,0,37,,21,314,0,314
MINERAL DEL MONTE,716,0716C1,564,146,91,,,11,2,0,45,,35,330,5,335
MINERAL DEL MONTE,717,0717B,405,106,70,,,5,4,0,31,,40,256,4,260
MINERAL DEL MONTE,717,0717C1,405,94,72,,,1,1,0,46,,31,245,1,246
MINERAL DEL MONTE,718,0718B,540,96,81,,,2,2,0,63,,18,262,6,268
MINERAL DEL MONTE,718,0718C1,541,103,93,,,6,3,0,38,,29,272,12,284
MINERAL DEL MONTE,719,0719B,529,93,69,,,12,2,0,44,,33,253,5,258
MINERAL DEL MONTE,719,0719C1,529,88,71,,,13,5,0,33,,43,253,2,255
MINERAL DEL MONTE,720,0720B,747,157,139,,,9,2,0,54,,41,402,7,409
MINERAL DEL MONTE,720,0720C1,747,141,148,,,9,3,0,83,,42,426,8,434
MINERAL DEL MONTE,721,0721B,493,75,105,,,9,2,0,52,,23,266,20,286
MINERAL DEL MONTE,722,0722B,196,51,67,,,8,0,0,4,,4,134,3,137
MINERAL DEL MONTE,723,0723B,438,50,63,,,42,4,0,82,,6,247,15,262
MINERAL DEL MONTE,723,0723C1,439,61,56,,,27,3,0,64,,12,223,11,234
MINERAL DEL MONTE,724,0724B,203,52,25,,,5,2,0,33,,1,118,0,118
MIXQUIAHUALA DE JUAREZ,743,0743B,612,25,,22,141,11,26,6,,123,,354,2,356
MIXQUIAHUALA DE JUAREZ,743,0743C1,612,49,,15,131,8,21,8,,92,,324,3,327
MIXQUIAHUALA DE JUAREZ,743,0743C2,612,33,,5,134,11,23,9,,107,,322,6,328
MIXQUIAHUALA DE JUAREZ,744,0744B,555,27,,8,119,8,24,7,,102,,295,6,301
MIXQUIAHUALA DE JUAREZ,744,0744C1,556,30,,18,97,13,25,4,,97,,284,4,288
MIXQUIAHUALA DE JUAREZ,744,0744C2,556,39,,22,112,10,21,7,,92,,303,3,306
MIXQUIAHUALA DE JUAREZ,745,0745B,692,21,,22,130,8,20,8,,137,,346,5,351
MIXQUIAHUALA DE JUAREZ,745,0745C1,692,25,,21,153,17,19,10,,169,,414,7,421
MIXQUIAHUALA DE JUAREZ,746,0746B,504,8,,9,109,5,4,3,,166,,304,2,306
MIXQUIAHUALA DE JUAREZ,746,0746C1,505,9,,17,117,15,7,5,,138,,308,3,311
MIXQUIAHUALA DE JUAREZ,746,0746C2,505,6,,12,111,6,11,2,,162,,310,4,314
MIXQUIAHUALA DE JUAREZ,747,0747B,547,9,,17,139,4,5,1,,118,,293,7,300
MIXQUIAHUALA DE JUAREZ,747,0747C1,547,15,,22,137,17,4,4,,116,,315,1,316
MIXQUIAHUALA DE JUAREZ,748,0748B,556,18,,17,177,4,5,1,,87,,309,4,313
MIXQUIAHUALA DE JUAREZ,748,0748C1,557,23,,27,174,5,4,2,,71,,306,2,308
MIXQUIAHUALA DE JUAREZ,748,0748C2,557,27,,11,140,6,4,8,,117,,313,6,319
MIXQUIAHUALA DE JUAREZ,749,0749B,502,23,,12,128,9,19,25,,88,,304,1,305
MIXQUIAHUALA DE JUAREZ,749,0749C1,502,22,,13,106,5,18,9,,84,,257,3,260
MIXQUIAHUALA DE JUAREZ,749,0749C2,503,23,,19,117,12,12,9,,99,,291,1,292
MIXQUIAHUALA DE JUAREZ,750,0750B,651,37,,27,119,10,36,14,,121,,364,5,369
MIXQUIAHUALA DE JUAREZ,750,0750C1,652,25,,43,115,11,53,3,,102,,352,3,355
MIXQUIAHUALA DE JUAREZ,750,0750C2,652,19,,39,104,17,41,4,,138,,362,9,371
MIXQUIAHUALA DE JUAREZ,751,0751B,650,14,,28,123,13,24,3,,105,,310,8,318
MIXQUIAHUALA DE JUAREZ,751,0751C1,651,12,,19,152,18,15,4,,138,,358,10,368
MIXQUIAHUALA DE JUAREZ,751,0751C2,651,25,,31,156,19,11,5,,103,,350,10,360
MIXQUIAHUALA DE JUAREZ,752,0752B,636,14,,43,108,9,25,6,,89,,294,8,302
MIXQUIAHUALA DE JUAREZ,752,0752C1,637,19,,40,132,9,33,3,,105,,341,6,347
MIXQUIAHUALA DE JUAREZ,753,0753B,506,12,,27,122,9,26,12,,87,,295,2,297
MIXQUIAHUALA DE JUAREZ,753,0753C1,506,9,,25,101,7,17,16,,82,,257,1,258
MIXQUIAHUALA DE JUAREZ,753,0753C2,507,11,,13,114,8,26,28,,84,,284,5,289
MIXQUIAHUALA DE JUAREZ,754,0754B,626,50,,15,64,3,1,2,,211,,346,6,352
MIXQUIAHUALA DE JUAREZ,755,0755B,704,18,,8,86,4,7,7,,265,,395,7,402
MIXQUIAHUALA DE JUAREZ,756,0756B,697,40,,47,45,8,2,60,,126,,328,7,335
MIXQUIAHUALA DE JUAREZ,756,0756C1,697,39,,41,38,6,1,54,,143,,322,4,326
MIXQUIAHUALA DE JUAREZ,757,0757B,519,37,,6,68,6,28,5,,94,,244,9,253
MIXQUIAHUALA DE JUAREZ,757,0757C1,520,25,,15,39,11,29,1,,88,,208,9,217
MIXQUIAHUALA DE JUAREZ,758,0758B,558,12,,7,76,3,8,65,,114,,285,6,291
