mun,state,uniqueid,section,year,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,total,valid,listanominal,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2
Calkiní,CAMPECHE,4001,156,2000,148,156,13,NA,NA,0,NA,NA,352,352,571,12,0,2,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,157,2000,31,352,3,NA,NA,0,NA,NA,395,395,474,4,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,158,2000,91,213,31,NA,NA,0,NA,NA,404,404,570,4,1,2,1,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,159,2000,180,244,2,NA,NA,0,NA,NA,426,426,625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,160,2000,239,266,3,NA,NA,0,NA,NA,515,515,687,2,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,161,2000,201,260,7,NA,NA,0,NA,NA,473,473,714,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,162,2000,219,185,4,NA,NA,0,NA,NA,431,431,608,1,0,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,163,2000,249,163,6,NA,NA,0,NA,NA,435,435,604,0,0,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,164,2000,213,258,14,NA,NA,0,NA,NA,494,494,682,0,1,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,165,2000,6,133,0,NA,NA,0,NA,NA,157,157,170,0,1,1,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,166,2000,220,694,121,NA,NA,0,NA,NA,1072,1072,1363,33,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,167,2000,127,386,90,NA,NA,0,NA,NA,626,626,819,18,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,168,2000,139,416,66,NA,NA,0,NA,NA,649,649,836,15,0,0,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,169,2000,281,391,44,NA,NA,0,NA,NA,727,727,1010,6,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,170,2000,117,212,56,NA,NA,0,NA,NA,434,434,616,5,17,3,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,171,2000,80,218,14,NA,NA,0,NA,NA,329,329,451,1,0,0,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,172,2000,112,284,22,NA,NA,0,NA,NA,493,493,788,1,0,0,11,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,173,2000,128,377,57,NA,NA,0,NA,NA,668,668,1068,100,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,174,2000,155,327,29,NA,NA,0,NA,NA,554,554,859,38,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,175,2000,134,420,94,NA,NA,1,NA,NA,766,766,1223,105,0,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,176,2000,145,395,98,NA,NA,0,NA,NA,720,720,1235,80,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,177,2000,172,369,50,NA,NA,0,NA,NA,696,696,1064,102,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,178,2000,38,82,6,NA,NA,0,NA,NA,166,166,236,16,0,0,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,179,2000,143,336,10,NA,NA,0,NA,NA,544,544,823,30,0,0,3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,180,2000,105,609,48,NA,NA,0,NA,NA,794,794,1106,13,3,8,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,181,2000,2,150,1,NA,NA,0,NA,NA,182,182,238,1,0,2,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calkiní,CAMPECHE,4001,182,2000,10,45,9,NA,NA,0,NA,NA,80,80,110,0,0,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,1,2000,117,160,21,NA,NA,5,NA,NA,331,331,437,16,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,2,2000,172,157,24,NA,NA,4,NA,NA,418,418,602,16,1,24,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,3,2000,155,207,38,NA,NA,5,NA,NA,435,435,618,11,1,4,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,4,2000,402,543,108,NA,NA,12,NA,NA,1154,1154,2576,47,4,16,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,5,2000,248,185,56,NA,NA,6,NA,NA,550,550,768,23,0,8,5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,6,2000,168,155,32,NA,NA,3,NA,NA,385,385,562,9,0,1,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,7,2000,181,242,61,NA,NA,9,NA,NA,526,526,749,18,1,3,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,8,2000,188,127,37,NA,NA,9,NA,NA,401,401,592,23,2,3,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,9,2000,336,330,48,NA,NA,12,NA,NA,796,796,1203,38,1,5,15,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,10,2000,205,226,62,NA,NA,5,NA,NA,549,549,919,40,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,11,2000,204,209,49,NA,NA,10,NA,NA,538,538,757,35,2,2,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,12,2000,361,419,74,NA,NA,13,NA,NA,983,983,1412,81,2,0,17,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,13,2000,222,278,72,NA,NA,7,NA,NA,633,633,1005,33,3,4,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,14,2000,153,202,32,NA,NA,10,NA,NA,434,434,835,25,1,3,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,15,2000,177,257,30,NA,NA,5,NA,NA,491,491,787,12,0,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,16,2000,106,180,43,NA,NA,6,NA,NA,360,360,640,15,0,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,17,2000,173,172,30,NA,NA,3,NA,NA,405,405,629,10,0,7,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,18,2000,130,169,34,NA,NA,2,NA,NA,378,378,551,20,1,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,19,2000,102,177,37,NA,NA,4,NA,NA,344,344,601,14,0,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,20,2000,153,252,32,NA,NA,4,NA,NA,471,471,828,17,1,3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,21,2000,160,166,32,NA,NA,14,NA,NA,414,414,889,20,2,2,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,22,2000,163,233,50,NA,NA,4,NA,NA,512,512,817,25,4,17,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,23,2000,157,177,60,NA,NA,3,NA,NA,461,461,692,37,1,13,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,24,2000,271,340,73,NA,NA,8,NA,NA,752,752,1056,37,1,4,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,25,2000,168,216,43,NA,NA,4,NA,NA,450,450,658,10,0,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,26,2000,348,374,61,NA,NA,6,NA,NA,858,858,1199,39,0,2,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,27,2000,266,402,68,NA,NA,18,NA,NA,832,832,1173,51,1,5,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,28,2000,144,314,39,NA,NA,11,NA,NA,560,560,836,32,2,4,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,29,2000,211,315,37,NA,NA,11,NA,NA,675,675,961,83,0,2,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,30,2000,202,259,37,NA,NA,3,NA,NA,570,570,794,51,1,1,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,31,2000,201,280,49,NA,NA,7,NA,NA,578,578,790,20,1,4,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,32,2000,245,230,54,NA,NA,4,NA,NA,620,620,890,44,0,26,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,33,2000,170,193,50,NA,NA,5,NA,NA,455,455,854,22,0,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,34,2000,176,313,74,NA,NA,8,NA,NA,622,622,1049,31,1,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,35,2000,152,204,51,NA,NA,7,NA,NA,438,438,757,16,0,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,36,2000,204,244,57,NA,NA,5,NA,NA,541,541,929,20,1,4,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,37,2000,99,173,36,NA,NA,5,NA,NA,345,345,597,19,1,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,38,2000,158,167,14,NA,NA,4,NA,NA,373,373,572,14,1,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,39,2000,244,388,85,NA,NA,8,NA,NA,786,786,1313,38,1,6,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,40,2000,153,199,58,NA,NA,6,NA,NA,447,447,680,12,3,5,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,41,2000,161,211,49,NA,NA,3,NA,NA,451,451,707,16,1,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,42,2000,298,254,65,NA,NA,12,NA,NA,710,710,1077,42,1,4,20,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,43,2000,260,247,52,NA,NA,9,NA,NA,650,650,972,57,8,1,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,44,2000,219,150,47,NA,NA,6,NA,NA,511,511,804,60,0,3,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,45,2000,212,244,36,NA,NA,7,NA,NA,557,557,840,43,1,0,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,46,2000,274,294,33,NA,NA,6,NA,NA,674,674,979,43,3,0,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,47,2000,215,364,60,NA,NA,10,NA,NA,708,708,931,26,1,6,10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,48,2000,252,315,56,NA,NA,10,NA,NA,695,695,1032,31,0,2,17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,49,2000,282,355,54,NA,NA,13,NA,NA,809,809,1184,76,1,2,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,50,2000,226,312,68,NA,NA,9,NA,NA,683,683,1020,34,3,2,9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,51,2000,252,420,65,NA,NA,10,NA,NA,824,824,1197,43,1,2,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,52,2000,200,299,44,NA,NA,3,NA,NA,601,601,840,36,0,0,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,53,2000,315,347,95,NA,NA,11,NA,NA,875,875,1164,51,0,1,42,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,54,2000,196,296,55,NA,NA,9,NA,NA,648,648,953,51,0,5,23,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,55,2000,359,422,127,NA,NA,14,NA,NA,1003,1003,1444,52,6,7,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,56,2000,216,250,66,NA,NA,11,NA,NA,620,620,944,47,3,2,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,57,2000,230,275,72,NA,NA,9,NA,NA,646,646,916,40,5,6,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,58,2000,299,300,92,NA,NA,8,NA,NA,746,746,1160,22,1,5,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,59,2000,275,329,63,NA,NA,10,NA,NA,726,726,1037,20,2,8,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,60,2000,241,233,59,NA,NA,8,NA,NA,615,615,906,46,4,8,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,61,2000,253,250,37,NA,NA,5,NA,NA,603,603,911,43,0,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,62,2000,163,257,54,NA,NA,4,NA,NA,512,512,866,22,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,63,2000,197,303,60,NA,NA,7,NA,NA,604,604,1027,27,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,64,2000,217,282,43,NA,NA,11,NA,NA,598,598,919,28,0,1,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,65,2000,262,375,59,NA,NA,7,NA,NA,746,746,1256,22,3,3,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,66,2000,219,245,86,NA,NA,9,NA,NA,619,619,924,44,5,1,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,67,2000,270,221,65,NA,NA,8,NA,NA,633,633,924,41,1,3,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,68,2000,200,208,52,NA,NA,9,NA,NA,502,502,840,21,0,1,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,69,2000,241,264,67,NA,NA,4,NA,NA,620,620,873,27,0,3,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,70,2000,301,292,77,NA,NA,2,NA,NA,711,711,1035,24,1,0,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,71,2000,267,287,82,NA,NA,11,NA,NA,707,707,1014,36,5,0,12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,72,2000,272,473,62,NA,NA,15,NA,NA,929,929,1277,58,1,20,21,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,73,2000,224,463,58,NA,NA,6,NA,NA,806,806,1185,35,3,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,74,2000,346,416,71,NA,NA,8,NA,NA,959,959,1401,57,10,7,36,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,75,2000,307,308,73,NA,NA,8,NA,NA,790,790,1203,66,5,4,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,76,2000,218,277,118,NA,NA,5,NA,NA,689,689,963,50,4,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,77,2000,228,287,80,NA,NA,7,NA,NA,648,648,873,26,1,1,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,78,2000,236,224,63,NA,NA,10,NA,NA,565,565,867,20,1,0,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,79,2000,227,267,73,NA,NA,8,NA,NA,622,622,1088,28,2,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,80,2000,241,248,43,NA,NA,7,NA,NA,582,582,817,27,2,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,81,2000,717,675,162,NA,NA,30,NA,NA,1719,1719,2988,76,5,7,22,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,82,2000,179,292,40,NA,NA,6,NA,NA,557,557,837,30,0,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,83,2000,447,549,86,NA,NA,10,NA,NA,1168,1168,1884,40,5,7,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Campeche,CAMPECHE,4002,84,2000,159,171,23,NA,NA,0,NA,NA,392,392,668,22,8,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
