uniqueid,year,state,mun,section,incumbent_party_magar,incumbent_candidate_magar,final_incumbent,incumbent_vote,party_component,mutually_exclusive,researched_incumbent,source_researched_incumbent,incumbent_party_JL,incumbent_candidate_JL,incumbent_party_Horacio,incumbent_party_inafed,incumbent_candidate_inafed,state_incumbent_party,state_incumbent_vote,state_incumbent_vote_party_component,PRI_vote,PRI_vote_party_component,PRD_vote,PRD_vote_party_component,PAN_vote,PAN_vote_party_component,MORENA_vote,MORENA_vote_party_component,runnerup_party_magar,runnerup_candidate_magar,runnerup_vote,runnerup_party_component,margin,listanominal,valid,total,turnout,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2
4007,2015,CAMPECHE,PALIZADA,434,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI_PVEM,70,PRI_PVEM,TRUE,NA,NA,PRI,RAUL DEL RIVERO QUINTERO,PRI_PVEM,PRI,ING. RAUL DEL RIVERO QUINTERO,PRI,70,PRI_PVEM,70,PRI_PVEM,NA,NA,83,PAN,NA,NA,PAN,NA,83,PAN,0.0098098098,177,154,154,0.8700564971751412,83,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,70,NA,0,0,0,0,NA,NA,NA,NA,NA
4007,2015,CAMPECHE,PALIZADA,435,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI_PVEM,143,PRI_PVEM,TRUE,NA,NA,PRI,RAUL DEL RIVERO QUINTERO,PRI_PVEM,PRI,ING. RAUL DEL RIVERO QUINTERO,PRI,143,PRI_PVEM,143,PRI_PVEM,1,PRD,289,PAN,1,MORENA,PAN,NA,289,PAN,0.0098098098,601,434,442,0.7354409317803661,289,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0,NA,NA,143,NA,0,1,0,0,NA,NA,NA,NA,NA
4007,2015,CAMPECHE,PALIZADA,436,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI_PVEM,41,PRI_PVEM,TRUE,NA,NA,PRI,RAUL DEL RIVERO QUINTERO,PRI_PVEM,PRI,ING. RAUL DEL RIVERO QUINTERO,PRI,41,PRI_PVEM,41,PRI_PVEM,NA,NA,51,PAN,1,MORENA,PAN,NA,51,PAN,0.0098098098,103,93,94,0.912621359223301,51,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,41,NA,0,1,0,0,NA,NA,NA,NA,NA
4007,2015,CAMPECHE,PALIZADA,439,PRI_PVEM,RAUL DEL RIVERO QUINTERO,PRI_PVEM,242,PRI_PVEM,TRUE,NA,NA,PRI,RAUL DEL RIVERO QUINTERO,PRI_PVEM,PRI,ING. RAUL DEL RIVERO QUINTERO,PRI,242,PRI_PVEM,242,PRI_PVEM,NA,NA,349,PAN,NA,NA,PAN,NA,349,PAN,0.0098098098,696,591,592,0.8505747126436781,349,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,242,NA,0,0,0,0,NA,NA,NA,NA,NA
4008,2015,CAMPECHE,TENABO,440,PRI_PVEM,DANIEL EDIBERTO CALAN CANUL,PRI_PVEM,536,PRI_PVEM,TRUE,NA,NA,PRI,DANIEL EDILBERTO CALAN CANUL,PRI_PVEM,PRI,C. DANIEL EDILBERTO CALAN CANUL,PRI,536,PRI_PVEM,536,PRI_PVEM,2,PRD,579,PAN,15,MORENA,PAN,NA,579,PAN,0.1819285467,1393,1156,1158,0.8312993539124193,579,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,20,NA,NA,536,NA,1,15,1,2,NA,NA,NA,NA,NA
4008,2015,CAMPECHE,TENABO,441,PRI_PVEM,DANIEL EDIBERTO CALAN CANUL,PRI_PVEM,701,PRI_PVEM,TRUE,NA,NA,PRI,DANIEL EDILBERTO CALAN CANUL,PRI_PVEM,PRI,C. DANIEL EDILBERTO CALAN CANUL,PRI,701,PRI_PVEM,701,PRI_PVEM,2,PRD,547,PAN,20,MORENA,PAN,NA,547,PAN,0.1819285467,1514,1305,1318,0.8705416116248349,547,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,28,NA,NA,701,NA,0,20,0,6,NA,NA,NA,NA,NA
4008,2015,CAMPECHE,TENABO,442,PRI_PVEM,DANIEL EDIBERTO CALAN CANUL,PRI_PVEM,645,PRI_PVEM,TRUE,NA,NA,PRI,DANIEL EDILBERTO CALAN CANUL,PRI_PVEM,PRI,C. DANIEL EDILBERTO CALAN CANUL,PRI,645,PRI_PVEM,645,PRI_PVEM,4,PRD,589,PAN,8,MORENA,PAN,NA,589,PAN,0.1819285467,1526,1267,1281,0.8394495412844036,589,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,13,NA,NA,645,NA,1,8,1,4,NA,NA,NA,NA,NA
4008,2015,CAMPECHE,TENABO,443,PRI_PVEM,DANIEL EDIBERTO CALAN CANUL,PRI_PVEM,720,PRI_PVEM,TRUE,NA,NA,PRI,DANIEL EDILBERTO CALAN CANUL,PRI_PVEM,PRI,C. DANIEL EDILBERTO CALAN CANUL,PRI,720,PRI_PVEM,720,PRI_PVEM,3,PRD,515,PAN,18,MORENA,PAN,NA,515,PAN,0.1819285467,1597,1281,1305,0.8171571696931748,515,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,15,NA,NA,720,NA,0,18,0,10,NA,NA,NA,NA,NA
4008,2015,CAMPECHE,TENABO,444,PRI_PVEM,DANIEL EDIBERTO CALAN CANUL,PRI_PVEM,67,PRI_PVEM,TRUE,NA,NA,PRI,DANIEL EDILBERTO CALAN CANUL,PRI_PVEM,PRI,C. DANIEL EDILBERTO CALAN CANUL,PRI,67,PRI_PVEM,67,PRI_PVEM,1,PRD,76,PAN,NA,NA,PAN,NA,76,PAN,0.1819285467,161,146,146,0.906832298136646,76,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,NA,NA,67,NA,0,0,0,0,NA,NA,NA,NA,NA
4008,2015,CAMPECHE,TENABO,445,PRI_PVEM,DANIEL EDIBERTO CALAN CANUL,PRI_PVEM,324,PRI_PVEM,TRUE,NA,NA,PRI,DANIEL EDILBERTO CALAN CANUL,PRI_PVEM,PRI,C. DANIEL EDILBERTO CALAN CANUL,PRI,324,PRI_PVEM,324,PRI_PVEM,6,PRD,340,PAN,18,MORENA,PAN,NA,340,PAN,0.1819285467,886,724,749,0.845372460496614,340,NA,6,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,22,NA,NA,324,NA,3,18,0,0,NA,NA,NA,NA,NA
4008,2015,CAMPECHE,TENABO,447,PRI_PVEM,DANIEL EDIBERTO CALAN CANUL,PRI_PVEM,158,PRI_PVEM,TRUE,NA,NA,PRI,DANIEL EDILBERTO CALAN CANUL,PRI_PVEM,PRI,C. DANIEL EDILBERTO CALAN CANUL,PRI,158,PRI_PVEM,158,PRI_PVEM,NA,NA,183,PAN,3,MORENA,PAN,NA,183,PAN,0.1819285467,380,354,355,0.9342105263157895,183,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9,NA,NA,158,NA,0,3,0,1,NA,NA,NA,NA,NA
4001,2018,CAMPECHE,CALKINI,147,MORENA,JOSE EMILIANO CANUL AKE,MORENA,302,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,525,PRI_PVEM_PANAL,525,PRI_PVEM_PANAL,227,PRD,126,PAN_MC,302,MORENA,PRI_PVEM,NA,525,PRI_PVEM_PANAL,0.0487644948,1630,1282,1323,0.8116564417177914,NA,NA,227,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,302,NA,4,126,525,2,29,0
4001,2018,CAMPECHE,CALKINI,148,MORENA,JOSE EMILIANO CANUL AKE,MORENA,177,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,333,PRI_PVEM_PANAL,333,PRI_PVEM_PANAL,181,PRD,95,PAN_MC,177,MORENA,PRI_PVEM,NA,333,PRI_PVEM_PANAL,0.0487644948,1074,835,859,0.7998137802607076,NA,NA,181,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,177,NA,2,95,333,11,15,0
4001,2018,CAMPECHE,CALKINI,149,MORENA,JOSE EMILIANO CANUL AKE,MORENA,160,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,447,PRI_PVEM_PANAL,447,PRI_PVEM_PANAL,161,PRD,74,PAN_MC,160,MORENA,PRI_PVEM,NA,447,PRI_PVEM_PANAL,0.0487644948,1127,896,912,0.8092280390417036,NA,NA,161,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,160,NA,4,74,447,6,9,0
4001,2018,CAMPECHE,CALKINI,150,MORENA,JOSE EMILIANO CANUL AKE,MORENA,206,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,225,PRI_PVEM_PANAL,225,PRI_PVEM_PANAL,74,PRD,76,PAN_MC,206,MORENA,PRI_PVEM,NA,225,PRI_PVEM_PANAL,0.0487644948,781,628,638,0.8169014084507042,NA,NA,74,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,206,NA,3,76,225,15,11,0
4001,2018,CAMPECHE,CALKINI,151,MORENA,JOSE EMILIANO CANUL AKE,MORENA,151,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,289,PRI_PVEM_PANAL,289,PRI_PVEM_PANAL,119,PRD,72,PAN_MC,151,MORENA,PRI_PVEM,NA,289,PRI_PVEM_PANAL,0.0487644948,828,675,689,0.8321256038647343,NA,NA,119,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,151,NA,2,72,289,2,12,0
4001,2018,CAMPECHE,CALKINI,152,MORENA,JOSE EMILIANO CANUL AKE,MORENA,209,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,339,PRI_PVEM_PANAL,339,PRI_PVEM_PANAL,105,PRD,104,PAN_MC,209,MORENA,PRI_PVEM,NA,339,PRI_PVEM_PANAL,0.0487644948,1016,795,824,0.8110236220472441,NA,NA,105,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,209,NA,1,104,339,2,12,0
4001,2018,CAMPECHE,CALKINI,153,MORENA,JOSE EMILIANO CANUL AKE,MORENA,233,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,273,PRI_PVEM_PANAL,273,PRI_PVEM_PANAL,177,PRD,89,PAN_MC,233,MORENA,PRI_PVEM,NA,273,PRI_PVEM_PANAL,0.0487644948,1038,851,871,0.8391136801541426,NA,NA,177,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,233,NA,6,89,273,9,17,0
4001,2018,CAMPECHE,CALKINI,154,MORENA,JOSE EMILIANO CANUL AKE,MORENA,304,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,506,PRI_PVEM_PANAL,506,PRI_PVEM_PANAL,232,PRD,167,PAN_MC,304,MORENA,PRI_PVEM,NA,506,PRI_PVEM_PANAL,0.0487644948,1742,1355,1382,0.7933409873708381,NA,NA,232,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,304,NA,5,167,506,11,48,0
4001,2018,CAMPECHE,CALKINI,155,MORENA,JOSE EMILIANO CANUL AKE,MORENA,259,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,330,PRI_PVEM_PANAL,330,PRI_PVEM_PANAL,169,PRD,128,PAN_MC,259,MORENA,PRI_PVEM,NA,330,PRI_PVEM_PANAL,0.0487644948,1375,963,987,0.7178181818181818,NA,NA,169,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,259,NA,6,128,330,5,26,0
4001,2018,CAMPECHE,CALKINI,156,MORENA,JOSE EMILIANO CANUL AKE,MORENA,180,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,223,PRI_PVEM_PANAL,223,PRI_PVEM_PANAL,127,PRD,66,PAN_MC,180,MORENA,PRI_PVEM,NA,223,PRI_PVEM_PANAL,0.0487644948,887,665,698,0.7869222096956031,NA,NA,127,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,180,NA,3,66,223,5,36,0
4001,2018,CAMPECHE,CALKINI,157,MORENA,JOSE EMILIANO CANUL AKE,MORENA,60,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,280,PRI_PVEM_PANAL,280,PRI_PVEM_PANAL,110,PRD,116,PAN_MC,60,MORENA,PRI_PVEM,NA,280,PRI_PVEM_PANAL,0.0487644948,719,595,608,0.8456189151599444,NA,NA,110,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,60,NA,1,116,280,3,6,0
4001,2018,CAMPECHE,CALKINI,158,MORENA,JOSE EMILIANO CANUL AKE,MORENA,104,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,394,PRI_PVEM_PANAL,394,PRI_PVEM_PANAL,142,PRD,37,PAN_MC,104,MORENA,PRI_PVEM,NA,394,PRI_PVEM_PANAL,0.0487644948,827,724,756,0.9141475211608222,NA,NA,142,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,104,NA,8,37,394,2,7,0
4001,2018,CAMPECHE,CALKINI,159,MORENA,JOSE EMILIANO CANUL AKE,MORENA,185,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,227,PRI_PVEM_PANAL,227,PRI_PVEM_PANAL,39,PRD,63,PAN_MC,185,MORENA,PRI_PVEM,NA,227,PRI_PVEM_PANAL,0.0487644948,792,574,595,0.7512626262626263,NA,NA,39,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,185,NA,8,63,227,11,10,0
4001,2018,CAMPECHE,CALKINI,160,MORENA,JOSE EMILIANO CANUL AKE,MORENA,189,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,235,PRI_PVEM_PANAL,235,PRI_PVEM_PANAL,40,PRD,83,PAN_MC,189,MORENA,PRI_PVEM,NA,235,PRI_PVEM_PANAL,0.0487644948,788,613,636,0.8071065989847716,NA,NA,40,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,189,NA,7,83,235,17,17,0
4001,2018,CAMPECHE,CALKINI,161,MORENA,JOSE EMILIANO CANUL AKE,MORENA,212,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,201,PRI_PVEM_PANAL,201,PRI_PVEM_PANAL,50,PRD,81,PAN_MC,212,MORENA,PRI_PVEM,NA,201,PRI_PVEM_PANAL,0.0487644948,799,591,610,0.7634543178973717,NA,NA,50,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,212,NA,7,81,201,9,6,0
4001,2018,CAMPECHE,CALKINI,162,MORENA,JOSE EMILIANO CANUL AKE,MORENA,215,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,264,PRI_PVEM_PANAL,264,PRI_PVEM_PANAL,42,PRD,108,PAN_MC,215,MORENA,PRI_PVEM,NA,264,PRI_PVEM_PANAL,0.0487644948,989,728,745,0.7532861476238625,NA,NA,42,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,215,NA,5,108,264,9,27,0
4001,2018,CAMPECHE,CALKINI,163,MORENA,JOSE EMILIANO CANUL AKE,MORENA,185,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,236,PRI_PVEM_PANAL,236,PRI_PVEM_PANAL,60,PRD,106,PAN_MC,185,MORENA,PRI_PVEM,NA,236,PRI_PVEM_PANAL,0.0487644948,822,636,645,0.7846715328467153,NA,NA,60,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,185,NA,2,106,236,15,0,0
4001,2018,CAMPECHE,CALKINI,164,MORENA,JOSE EMILIANO CANUL AKE,MORENA,226,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,232,PRI_PVEM_PANAL,232,PRI_PVEM_PANAL,71,PRD,58,PAN_MC,226,MORENA,PRI_PVEM,NA,232,PRI_PVEM_PANAL,0.0487644948,843,652,679,0.8054567022538552,NA,NA,71,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,226,NA,5,58,232,11,14,0
4001,2018,CAMPECHE,CALKINI,165,MORENA,JOSE EMILIANO CANUL AKE,MORENA,1,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,218,PRI_PVEM_PANAL,218,PRI_PVEM_PANAL,33,PRD,2,PAN_MC,1,MORENA,PRI_PVEM,NA,218,PRI_PVEM_PANAL,0.0487644948,269,256,263,0.9776951672862454,NA,NA,33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,218,0,1,0
4001,2018,CAMPECHE,CALKINI,166,MORENA,JOSE EMILIANO CANUL AKE,MORENA,528,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,828,PRI_PVEM_PANAL,828,PRI_PVEM_PANAL,85,PRD,239,PAN_MC,528,MORENA,PRI_PVEM,NA,828,PRI_PVEM_PANAL,0.0487644948,2086,1700,1727,0.8279002876318312,NA,NA,85,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,528,NA,6,239,828,4,1,0
4001,2018,CAMPECHE,CALKINI,167,MORENA,JOSE EMILIANO CANUL AKE,MORENA,307,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,437,PRI_PVEM_PANAL,437,PRI_PVEM_PANAL,66,PRD,144,PAN_MC,307,MORENA,PRI_PVEM,NA,437,PRI_PVEM_PANAL,0.0487644948,1184,972,999,0.84375,NA,NA,66,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,307,NA,4,144,437,4,0,0
4001,2018,CAMPECHE,CALKINI,168,MORENA,JOSE EMILIANO CANUL AKE,MORENA,326,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,508,PRI_PVEM_PANAL,508,PRI_PVEM_PANAL,66,PRD,112,PAN_MC,326,MORENA,PRI_PVEM,NA,508,PRI_PVEM_PANAL,0.0487644948,1284,1038,1059,0.8247663551401869,NA,NA,66,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,326,NA,4,112,508,10,4,0
4001,2018,CAMPECHE,CALKINI,169,MORENA,JOSE EMILIANO CANUL AKE,MORENA,428,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,570,PRI_PVEM_PANAL,570,PRI_PVEM_PANAL,124,PRD,34,PAN_MC,428,MORENA,PRI_PVEM,NA,570,PRI_PVEM_PANAL,0.0487644948,1514,1193,1239,0.8183619550858653,NA,NA,124,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,428,NA,10,34,570,0,4,0
4001,2018,CAMPECHE,CALKINI,170,MORENA,JOSE EMILIANO CANUL AKE,MORENA,129,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,484,PRI_PVEM_PANAL,484,PRI_PVEM_PANAL,127,PRD,55,PAN_MC,129,MORENA,PRI_PVEM,NA,484,PRI_PVEM_PANAL,0.0487644948,951,837,848,0.8916929547844374,NA,NA,127,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,129,NA,9,55,484,4,0,0
4001,2018,CAMPECHE,CALKINI,171,MORENA,JOSE EMILIANO CANUL AKE,MORENA,125,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,288,PRI_PVEM_PANAL,288,PRI_PVEM_PANAL,79,PRD,18,PAN_MC,125,MORENA,PRI_PVEM,NA,288,PRI_PVEM_PANAL,0.0487644948,657,549,568,0.8645357686453576,NA,NA,79,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,125,NA,3,18,288,3,9,0
4001,2018,CAMPECHE,CALKINI,172,MORENA,JOSE EMILIANO CANUL AKE,MORENA,255,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,373,PRI_PVEM_PANAL,373,PRI_PVEM_PANAL,156,PRD,118,PAN_MC,255,MORENA,PRI_PVEM,NA,373,PRI_PVEM_PANAL,0.0487644948,1379,962,991,0.7186366932559826,NA,NA,156,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,255,NA,2,118,373,4,12,0
4001,2018,CAMPECHE,CALKINI,173,MORENA,JOSE EMILIANO CANUL AKE,MORENA,443,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,462,PRI_PVEM_PANAL,462,PRI_PVEM_PANAL,125,PRD,225,PAN_MC,443,MORENA,PRI_PVEM,NA,462,PRI_PVEM_PANAL,0.0487644948,1844,1383,1412,0.7657266811279827,NA,NA,125,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,443,NA,9,225,462,3,10,0
4001,2018,CAMPECHE,CALKINI,174,MORENA,JOSE EMILIANO CANUL AKE,MORENA,242,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,370,PRI_PVEM_PANAL,370,PRI_PVEM_PANAL,78,PRD,204,PAN_MC,242,MORENA,PRI_PVEM,NA,370,PRI_PVEM_PANAL,0.0487644948,1219,939,964,0.7908121410992617,NA,NA,78,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,242,NA,0,204,370,7,1,0
4001,2018,CAMPECHE,CALKINI,175,MORENA,JOSE EMILIANO CANUL AKE,MORENA,415,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,641,PRI_PVEM_PANAL,641,PRI_PVEM_PANAL,88,PRD,302,PAN_MC,415,MORENA,PRI_PVEM,NA,641,PRI_PVEM_PANAL,0.0487644948,2014,1545,1592,0.7904667328699106,NA,NA,88,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,415,NA,5,302,641,6,3,0
4001,2018,CAMPECHE,CALKINI,176,MORENA,JOSE EMILIANO CANUL AKE,MORENA,379,MORENA,TRUE,NA,NA,MORENA,JOSE EMILIANO CANUL AKE,MORENA,MORENA,C. JOSE EMILIANO CANUL AKE,PRI,629,PRI_PVEM_PANAL,629,PRI_PVEM_PANAL,112,PRD,201,PAN_MC,379,MORENA,PRI_PVEM,NA,629,PRI_PVEM_PANAL,0.0487644948,2063,1449,1502,0.7280659234125061,NA,NA,112,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,379,NA,8,201,629,10,6,0
