state,mun,section,uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,final_incumbent,incumbent_vote,party_component,mutually_exclusive,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,runnerup_vote,runnerup_party_component,margin,listanominal,valid,total,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2
CAMPECHE,Campeche,7,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,166,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,216,PAN,0.2456672943,670,514,514,216,166,107,1,15,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,8,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,102,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,165,PAN,0.2456672943,570,417,417,165,102,126,2,18,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,9,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,216,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,246,PAN,0.2456672943,953,686,686,246,216,185,1,26,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,10,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,223,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,239,PAN,0.2456672943,906,718,718,239,223,168,2,80,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,11,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,154,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,198,PAN,0.2456672943,721,537,537,198,154,118,4,54,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,12,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,263,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,403,PAN,0.2456672943,1355,985,985,403,263,210,1,96,5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,13,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,266,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,123,PAN,0.2456672943,984,657,657,123,266,195,5,63,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,14,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,232,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,83,PAN,0.2456672943,788,538,538,83,232,167,5,46,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,15,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,231,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,70,PAN,0.2456672943,697,497,497,70,231,140,0,43,12,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,16,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,152,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,44,PAN,0.2456672943,602,352,352,44,152,123,2,27,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,17,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,121,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,121,PAN,0.2456672943,562,388,388,121,121,127,0,14,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,18,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,124,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,126,PAN,0.2456672943,524,361,361,126,124,96,0,10,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,19,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,181,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,37,PAN,0.2456672943,549,368,368,37,181,95,0,50,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,20,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,260,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,67,PAN,0.2456672943,785,544,544,67,260,136,0,79,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,21,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,258,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,74,PAN,0.2456672943,794,551,551,74,258,112,3,98,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,22,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,183,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,115,PAN,0.2456672943,787,521,521,115,183,179,3,33,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,23,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,175,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,116,PAN,0.2456672943,662,483,483,116,175,156,3,32,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,24,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,204,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,334,PAN,0.2456672943,1025,737,737,334,204,145,3,46,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,25,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,127,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,210,PAN,0.2456672943,659,475,475,210,127,113,0,20,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,26,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,212,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,396,PAN,0.2456672943,1124,833,833,396,212,193,1,24,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,27,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,236,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,447,PAN,0.2456672943,1168,898,898,447,236,196,1,10,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,28,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,229,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,261,PAN,0.2456672943,827,611,611,261,229,98,3,14,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,29,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,199,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,378,PAN,0.2456672943,955,762,762,378,199,169,1,9,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,30,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,218,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,181,PAN,0.2456672943,772,625,625,181,218,207,3,12,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,31,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,174,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,198,PAN,0.2456672943,755,583,583,198,174,166,3,32,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,32,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,165,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,250,PAN,0.2456672943,881,633,633,250,165,176,2,32,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,33,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,205,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,105,PAN,0.2456672943,835,579,579,105,205,177,1,83,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,34,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,313,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,107,PAN,0.2456672943,1015,674,674,107,313,174,2,71,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,35,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,180,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,61,PAN,0.2456672943,707,489,489,61,180,130,7,96,11,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,36,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,234,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,97,PAN,0.2456672943,895,614,614,97,234,145,2,131,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,37,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,154,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,55,PAN,0.2456672943,543,335,335,55,154,75,0,43,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,38,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,129,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,128,PAN,0.2456672943,530,371,371,128,129,101,0,8,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,39,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,374,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,133,PAN,0.2456672943,1118,752,752,133,374,200,2,34,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,40,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,170,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,119,PAN,0.2456672943,678,446,446,119,170,124,2,26,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,41,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,182,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,131,PAN,0.2456672943,724,522,522,131,182,160,3,36,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,42,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,204,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,255,PAN,0.2456672943,1050,748,748,255,204,202,11,46,12,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,43,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,221,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,206,PAN,0.2456672943,942,715,715,206,221,235,3,39,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,44,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,148,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,176,PAN,0.2456672943,798,574,574,176,148,208,1,39,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,45,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,183,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,209,PAN,0.2456672943,849,596,596,209,183,159,1,38,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,46,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,208,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,276,PAN,0.2456672943,958,701,701,276,208,172,0,33,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,47,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,209,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,334,PAN,0.2456672943,884,716,716,334,209,137,0,25,9,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,48,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,213,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,330,PAN,0.2456672943,1012,737,737,330,213,173,0,12,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,49,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,213,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,374,PAN,0.2456672943,1149,791,791,374,213,192,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,50,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,242,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,380,PAN,0.2456672943,1059,765,765,380,242,114,2,23,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,51,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,331,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,408,PAN,0.2456672943,1204,887,887,408,331,123,0,22,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,52,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,207,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,354,PAN,0.2456672943,855,686,686,354,207,104,2,12,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,53,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,245,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,459,PAN,0.2456672943,1138,909,909,459,245,164,1,27,11,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,54,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,185,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,382,PAN,0.2456672943,938,686,686,382,185,103,1,3,7,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,55,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,278,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,425,PAN,0.2456672943,1365,978,978,425,278,235,0,26,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,56,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,181,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,254,PAN,0.2456672943,926,640,640,254,181,166,0,25,13,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,57,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,151,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,284,PAN,0.2456672943,855,624,624,284,151,156,0,22,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,58,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,221,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,330,PAN,0.2456672943,1102,795,795,330,221,202,1,37,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,59,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,197,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,358,PAN,0.2456672943,1020,716,716,358,197,147,3,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,60,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,183,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,196,PAN,0.2456672943,874,643,643,196,183,193,1,55,12,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,61,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,181,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,196,PAN,0.2456672943,852,590,590,196,181,187,1,18,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,62,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,230,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,109,PAN,0.2456672943,827,541,541,109,230,139,1,54,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,63,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,279,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,138,PAN,0.2456672943,996,656,656,138,279,175,3,49,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,64,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,205,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,215,PAN,0.2456672943,891,633,633,215,205,183,1,17,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,65,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,362,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,119,PAN,0.2456672943,1124,752,752,119,362,207,4,47,7,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,66,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,209,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,172,PAN,0.2456672943,886,618,618,172,209,173,1,42,9,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,67,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,194,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,208,PAN,0.2456672943,911,659,659,208,194,212,0,37,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,68,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,190,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,142,PAN,0.2456672943,778,524,524,142,190,122,0,58,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,69,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,208,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,210,PAN,0.2456672943,811,602,602,210,208,146,2,31,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,70,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,175,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,328,PAN,0.2456672943,935,747,747,328,175,208,1,29,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,71,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,228,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,304,PAN,0.2456672943,957,727,727,304,228,152,4,23,12,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,72,4002,1997,PRI,ANTONIO GONZALEZ CURI,PRI,323,PRI,TRUE,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,NA,440,PAN,0.2456672943,1218,921,921,440,323,132,1,13,9,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
