CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,CAND_IND38,CAND_IND39,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,349,2,145,148,11,1,3,4,52,29,45,24,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,5,122,,,,,,,,,,,,,1,590,28,619,972
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,350,3,143,175,31,3,4,4,45,63,87,18,1,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,31,120,,,,,,,,,,,,,1,727,31,759,987
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,351,1,109,91,15,3,11,2,29,61,35,11,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,10,90,,,,,,,,,,,,,0,469,22,491,744
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,352,2,180,181,30,8,12,4,64,76,60,19,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,32,164,,,,,,,,,,,,,0,832,37,869,1467
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,353,1,141,88,3,2,15,11,4,15,11,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,8,,,,,,,,,,,,,0,303,17,320,400
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,354,1,48,54,3,1,8,9,0,30,14,0,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,9,16,,,,,,,,,,,,,0,195,9,204,272
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,355,1,22,53,4,0,6,0,11,10,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,37,,,,,,,,,,,,,0,155,8,163,239
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,356,2,124,63,7,2,7,2,16,39,108,5,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,103,,,,,,,,,,,,,0,481,22,503,797
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,357,1,137,61,7,4,4,0,5,15,81,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,4,78,,,,,,,,,,,,,0,397,14,411,593
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,358,1,15,50,5,2,0,8,3,16,14,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,4,95,,,,,,,,,,,,,0,213,18,231,312
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,359,1,53,114,6,2,25,5,10,38,24,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,2,108,,,,,,,,,,,,,0,394,19,413,650
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,360,2,45,138,5,8,25,4,6,64,32,3,0,0,0,0,0,1,4,0,0,1,0,,,,,,,,,,,4,102,,,,,,,,,,,,,0,442,40,482,763
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,361,2,70,127,10,4,13,1,17,102,21,6,1,0,0,0,0,0,2,1,0,0,0,,,,,,,,,,,8,173,,,,,,,,,,,,,0,556,43,599,897
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,362,1,24,47,0,5,8,0,2,5,16,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,5,45,,,,,,,,,,,,,0,162,6,168,259
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,363,1,7,8,0,3,0,0,2,12,10,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,14,,,,,,,,,,,,,0,60,3,63,99
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,364,1,25,27,9,1,2,1,2,1,2,3,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1,16,,,,,,,,,,,,,0,92,6,98,131
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,365,1,22,59,4,2,7,2,21,22,39,16,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,37,,,,,,,,,,,,,0,234,17,251,406
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,366,1,69,46,9,3,2,3,10,44,38,8,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,14,70,,,,,,,,,,,,,0,318,34,352,536
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,367,2,118,184,10,9,13,3,40,38,30,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,5,122,,,,,,,,,,,,,0,575,40,615,1147
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,368,1,51,45,0,2,12,0,7,17,11,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,47,,,,,,,,,,,,,0,200,9,209,313
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,369,1,45,82,6,7,11,1,10,27,17,1,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,94,,,,,,,,,,,,,0,305,29,334,502
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,370,1,66,67,4,7,21,5,11,62,5,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,6,60,,,,,,,,,,,,,0,315,17,332,473
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,372,1,52,27,0,1,4,1,14,3,6,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,26,,,,,,,,,,,,,0,137,5,142,203
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,373,1,27,84,1,4,2,1,18,21,13,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,5,45,,,,,,,,,,,,,0,223,13,236,377
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,374,1,13,29,1,2,1,0,5,15,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,4,,,,,,,,,,,,,0,78,6,84,163
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,375,1,3,49,2,0,0,1,9,6,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,13,,,,,,,,,,,,,0,90,2,92,144
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,376,2,218,225,5,5,8,1,15,8,45,6,3,0,0,0,0,2,1,1,0,0,1,,,,,,,,,,,12,128,,,,,,,,,,,,,0,684,55,739,1048
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,377,1,4,12,0,0,1,0,4,9,17,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,3,21,,,,,,,,,,,,,0,72,6,78,103
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,378,1,10,58,0,2,0,0,8,36,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,47,,,,,,,,,,,,,0,172,13,185,269
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,380,1,12,20,6,1,1,1,11,13,3,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,37,,,,,,,,,,,,,0,112,7,119,150
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,381,1,15,25,1,2,1,10,2,18,5,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,20,,,,,,,,,,,,,0,100,8,108,155
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,382,2,60,237,25,5,12,4,13,115,47,7,2,0,0,0,0,2,0,1,1,1,0,,,,,,,,,,,5,83,,,,,,,,,,,,,0,620,36,656,1041
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,383,2,40,127,16,9,4,1,27,121,43,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,55,39,,,,,,,,,,,,,0,486,25,511,838
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,384,1,16,40,2,1,1,0,3,65,16,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,66,,,,,,,,,,,,,0,214,14,228,352
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,385,2,102,123,1,4,4,2,17,52,25,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7,120,,,,,,,,,,,,,0,467,28,495,761
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,386,2,54,199,4,2,5,1,33,142,50,12,2,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,8,179,,,,,,,,,,,,,0,693,30,723,1148
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,387,2,76,106,23,7,19,2,9,189,34,5,2,2,1,0,0,1,0,0,0,0,0,,,,,,,,,,,3,83,,,,,,,,,,,,,0,562,53,615,933
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,388,1,42,105,19,10,11,1,9,88,24,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,54,,,,,,,,,,,,,0,366,28,394,572
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,389,1,42,96,11,8,13,1,1,80,32,0,0,1,0,0,0,1,3,0,0,0,0,,,,,,,,,,,3,70,,,,,,,,,,,,,0,362,37,399,636
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,390,2,60,93,22,11,26,3,7,184,42,3,3,1,0,0,0,3,0,0,1,0,0,,,,,,,,,,,2,112,,,,,,,,,,,,,0,573,34,607,972
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,391,1,15,67,0,1,2,1,2,10,18,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,3,49,,,,,,,,,,,,,0,169,11,180,312
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,392,1,89,62,3,4,1,3,21,187,23,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,5,39,,,,,,,,,,,,,0,441,21,462,688
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,393,1,31,55,7,0,3,0,15,99,26,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,42,,,,,,,,,,,,,0,284,18,302,441
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,394,1,17,31,36,2,3,5,5,21,7,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,37,,,,,,,,,,,,,1,172,15,188,273
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,395,2,44,125,6,3,5,2,21,193,20,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,2,106,,,,,,,,,,,,,0,531,35,566,944
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,396,1,19,33,2,1,3,0,74,19,7,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,36,,,,,,,,,,,,,0,195,14,209,323
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,398,2,195,89,13,6,104,1,8,1,56,0,0,1,0,0,0,2,2,1,0,0,0,,,,,,,,,,,,,68,,,,,,,,,,,,0,547,19,566,802
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,399,2,226,106,10,2,78,2,2,2,31,0,5,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,84,,,,,,,,,,,,0,550,19,569,785
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,400,1,200,122,10,1,63,1,4,1,24,0,2,1,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,26,,,,,,,,,,,,0,457,16,473,699
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,401,2,274,138,27,4,38,0,19,0,45,0,1,0,0,0,0,5,1,0,0,0,0,,,,,,,,,,,,,35,,,,,,,,,,,,0,587,12,599,864
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,402,1,43,72,0,0,36,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,9,,,,,,,,,,,,0,167,6,173,194
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,403,1,94,22,3,1,44,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,7,,,,,,,,,,,,0,186,8,194,272
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,404,1,83,70,4,5,21,2,2,0,12,0,1,1,0,0,0,0,0,0,1,0,2,,,,,,,,,,,,,23,,,,,,,,,,,,0,227,5,232,324
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,406,1,121,95,2,1,64,2,10,2,43,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,25,,,,,,,,,,,,0,366,18,384,593
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,407,1,53,29,1,0,13,0,1,2,20,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,44,,,,,,,,,,,,0,165,5,170,239
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,408,1,136,62,6,3,27,1,1,0,35,0,2,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,36,,,,,,,,,,,,0,311,18,329,449
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,409,1,62,72,2,1,31,0,1,1,42,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,34,,,,,,,,,,,,0,247,9,256,324
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,410,1,133,109,4,1,97,0,5,2,50,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,46,,,,,,,,,,,,0,448,25,473,671
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,411,3,73,268,33,68,29,5,68,284,167,0,0,0,0,0,0,3,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1002,60,1062,1533
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,412,4,94,405,75,95,38,4,164,307,224,0,0,2,0,0,0,2,2,0,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1417,58,1476,2027
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,413,1,8,48,8,8,10,3,13,38,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,153,14,167,260
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,414,2,51,143,60,18,18,1,57,115,31,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,496,27,523,744
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,415,1,69,115,74,39,19,6,34,87,49,0,7,1,0,0,0,2,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,506,24,530,741
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,416,2,89,229,76,36,9,3,97,156,71,0,2,1,1,0,0,1,2,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,776,49,825,1214
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,417,2,12,87,9,17,8,1,8,68,17,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,229,20,249,340
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,418,1,17,94,4,8,3,3,23,72,36,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,261,16,277,399
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,419,1,14,139,4,31,9,0,88,18,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,306,15,321,530
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,420,1,23,38,39,7,7,1,66,48,24,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,254,14,268,389
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,421,3,83,258,157,29,30,5,250,242,83,0,0,1,0,0,0,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1142,54,1197,1782
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,422,1,32,140,31,28,11,0,20,133,36,0,5,2,0,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,443,26,469,685
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,423,1,15,190,4,56,6,0,10,122,18,0,1,0,0,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,425,43,468,673
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,424,1,2,44,3,10,2,0,15,188,12,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,277,36,313,443
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,425,1,20,115,32,8,2,1,19,54,116,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,369,22,391,572
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,426,1,12,65,8,3,2,1,12,11,20,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0,136,7,143,208
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,427,2,36,159,21,70,64,2,70,172,34,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,630,35,666,869
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,428,1,14,31,0,2,6,0,14,9,4,0,0,1,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,83,3,86,138
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,429,2,63,331,16,26,34,1,51,49,66,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,640,39,679,958
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,430,1,86,46,9,51,18,1,38,46,18,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,314,13,327,551
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,431,1,88,68,8,9,55,2,29,72,17,0,0,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,351,12,363,608
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,432,1,15,19,3,9,9,1,21,9,5,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,93,4,97,142
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,433,3,124,379,26,52,82,9,92,126,205,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1098,32,1130,1591
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,435,2,161,101,86,33,2,12,19,9,45,0,7,5,0,0,1,6,0,1,1,0,0,,,,,,,,,,,,,,26,,,,,,,,,,,1,515,16,532,859
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,436,2,199,154,151,37,5,3,12,8,46,0,12,2,0,0,0,5,3,1,1,0,0,,,,,,,,,,,,,,23,,,,,,,,,,,0,662,20,682,1008
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,437,3,331,263,204,62,3,13,30,3,87,1,12,8,1,0,0,10,2,0,2,0,0,,,,,,,,,,,,,,30,,,,,,,,,,,0,1062,25,1087,1634
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,438,2,166,133,86,18,7,3,19,0,32,7,7,1,0,0,0,8,0,0,1,0,0,,,,,,,,,,,,,,15,,,,,,,,,,,1,503,17,521,815
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,439,1,88,86,42,21,1,3,5,2,20,1,4,2,0,0,1,2,1,0,0,0,1,,,,,,,,,,,,,,3,,,,,,,,,,,0,283,4,287,432
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,440,1,112,99,59,18,2,6,6,1,10,1,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,4,,,,,,,,,,,0,321,3,324,464
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,441,2,157,120,106,22,1,8,19,4,24,8,8,2,0,0,1,1,0,0,1,0,0,,,,,,,,,,,,,,50,,,,,,,,,,,0,532,13,545,1001
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,442,2,189,171,91,85,5,5,13,12,48,3,15,5,0,0,0,2,0,0,1,1,0,,,,,,,,,,,,,,74,,,,,,,,,,,0,720,13,733,1153
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,443,1,77,125,60,39,1,4,5,6,24,1,12,4,1,1,0,2,0,0,4,0,0,,,,,,,,,,,,,,32,,,,,,,,,,,0,398,24,422,610
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,444,1,65,57,40,26,1,5,2,1,16,2,9,2,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,23,,,,,,,,,,,0,252,4,256,325
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,445,1,44,65,24,17,0,3,3,2,16,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,10,,,,,,,,,,,0,189,4,193,248
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,446,1,92,86,58,23,3,0,3,3,38,3,2,3,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,20,,,,,,,,,,,0,336,8,344,454
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,447,1,114,112,73,27,0,4,1,3,49,1,4,2,0,0,0,2,1,0,2,0,0,,,,,,,,,,,,,,21,,,,,,,,,,,0,416,10,426,652
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,448,1,116,97,68,17,1,2,4,10,44,1,3,1,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,11,,,,,,,,,,,0,378,11,389,623
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,449,1,58,44,17,9,0,1,6,6,14,2,2,3,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,6,,,,,,,,,,,0,169,5,174,241
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,450,1,103,90,43,28,1,5,14,4,35,0,7,3,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,12,,,,,,,,,,,0,346,7,353,512
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,451,2,144,136,75,58,4,8,34,7,92,4,6,0,0,0,0,2,2,0,1,0,0,,,,,,,,,,,,,,31,,,,,,,,,,,0,604,16,620,967
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,452,2,72,102,36,25,3,4,8,4,26,1,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,12,,,,,,,,,,,0,296,9,305,342
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,453,1,52,46,24,11,0,3,8,2,19,1,4,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,11,,,,,,,,,,,0,183,1,184,229
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,454,1,35,29,24,18,0,1,0,3,16,1,3,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,6,,,,,,,,,,,0,139,2,141,200
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,455,1,81,87,52,36,2,5,7,1,25,1,8,1,0,1,0,3,0,0,0,0,0,,,,,,,,,,,,,,12,,,,,,,,,,,0,322,4,326,444
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,456,1,44,76,32,29,2,4,1,1,29,4,1,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,13,,,,,,,,,,,0,238,7,245,365
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,457,2,221,252,17,6,1,3,4,13,4,3,6,0,0,0,0,2,1,0,1,0,0,,,,,,,,,,,,,,52,,,,,,,,,,,0,586,18,604,922
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,458,1,253,304,32,4,1,0,0,1,4,0,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,15,,,,,,,,,,,0,617,3,620,748
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,459,2,195,380,117,3,1,13,6,1,16,0,5,1,0,0,0,12,1,1,1,0,0,,,,,,,,,,,,,,35,,,,,,,,,,,0,788,16,804,1044
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,460,2,160,137,113,17,1,8,5,1,7,1,1,1,0,0,0,6,1,0,1,0,0,,,,,,,,,,,,,,46,,,,,,,,,,,0,506,24,530,857
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,461,1,95,142,47,7,2,2,7,2,3,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,58,,,,,,,,,,,0,367,14,381,522
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,462,1,42,41,9,2,1,3,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,5,,,,,,,,,,,0,109,8,117,173
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,463,1,210,181,14,32,2,4,5,1,11,1,6,1,1,3,0,2,2,0,1,0,0,,,,,,,,,,,,,,15,,,,,,,,,,,0,492,9,501,651
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,464,1,78,92,44,11,1,11,2,0,2,4,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,29,,,,,,,,,,,0,277,1,278,377
