CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,26,SONORA,5,NOGALES SUR,30,NOGALES,207,3,382,300,36,10,17,7,29,8,13,2,4,2,0,1,810,21,832,1999
1,26,SONORA,5,NOGALES SUR,30,NOGALES,208,2,227,270,6,13,8,8,7,12,7,9,4,1,0,4,572,26,602,1376
1,26,SONORA,5,NOGALES SUR,30,NOGALES,209,2,315,268,27,14,22,10,10,6,14,3,3,1,0,2,693,17,712,1497
1,26,SONORA,5,NOGALES SUR,30,NOGALES,210,3,364,344,42,10,35,10,24,9,14,5,1,1,0,1,859,31,891,1910
1,26,SONORA,4,NOGALES NORTE,30,NOGALES,211,3,251,287,10,7,22,11,18,6,9,5,3,2,1,7,632,13,652,1562
1,26,SONORA,5,NOGALES SUR,30,NOGALES,212,2,300,297,12,2,7,0,12,10,3,0,3,0,0,0,646,10,656,1358
1,26,SONORA,5,NOGALES SUR,30,NOGALES,213,2,157,214,7,6,12,11,13,7,3,1,4,0,0,0,435,13,448,1163
1,26,SONORA,5,NOGALES SUR,30,NOGALES,214,10,1324,1005,115,57,92,43,139,44,79,7,15,3,0,5,2923,54,2982,7008
1,26,SONORA,5,NOGALES SUR,30,NOGALES,215,4,385,403,33,9,21,15,48,26,20,4,6,0,0,10,970,21,1001,2349
1,26,SONORA,5,NOGALES SUR,30,NOGALES,216,5,798,663,70,15,38,28,61,49,42,5,2,0,0,6,1771,44,1821,3691
1,26,SONORA,5,NOGALES SUR,30,NOGALES,217,17,2098,1835,132,68,117,78,150,101,81,14,30,8,0,5,4712,114,4831,12213
1,26,SONORA,5,NOGALES SUR,30,NOGALES,218,3,427,436,22,3,18,4,26,8,8,3,2,0,0,2,957,15,974,1867
1,26,SONORA,5,NOGALES SUR,30,NOGALES,219,2,221,174,10,12,32,12,26,12,5,1,2,2,0,0,509,8,517,1486
1,26,SONORA,5,NOGALES SUR,30,NOGALES,220,4,360,375,21,14,43,14,30,15,21,4,6,2,0,1,905,23,929,2431
1,26,SONORA,5,NOGALES SUR,30,NOGALES,221,10,1448,986,95,40,88,36,104,42,60,13,4,5,2,2,2923,79,3004,7054
1,26,SONORA,5,NOGALES SUR,30,NOGALES,222,6,674,650,38,24,52,22,60,46,25,10,8,5,2,3,1616,51,1670,4244
1,26,SONORA,5,NOGALES SUR,30,NOGALES,223,13,1804,1829,128,50,112,46,144,84,85,8,13,4,2,6,4309,69,4384,8715
1,26,SONORA,5,NOGALES SUR,30,NOGALES,225,3,322,332,30,6,19,4,19,21,10,8,3,1,0,2,775,25,802,1619
1,26,SONORA,5,NOGALES SUR,30,NOGALES,226,3,370,305,21,7,20,9,18,16,13,0,1,0,0,3,780,25,808,1894
1,26,SONORA,5,NOGALES SUR,30,NOGALES,228,1,96,179,4,2,4,10,0,3,1,2,8,1,1,0,311,6,317,510
1,26,SONORA,5,NOGALES SUR,30,NOGALES,229,2,230,223,16,7,7,12,17,7,13,3,1,1,0,0,537,19,556,1124
1,26,SONORA,5,NOGALES SUR,30,NOGALES,231,3,281,301,31,10,22,15,19,10,12,2,1,0,0,6,704,18,728,1717
1,26,SONORA,3,CABORCA,31,OQUITOA,232,1,167,269,1,0,0,8,0,1,0,0,1,0,0,0,447,5,452,532
1,26,SONORA,18,OBREGON NORTE,32,SAHUARIPA,233,2,442,451,1,9,0,21,4,1,1,19,6,2,0,0,957,16,973,1419
1,26,SONORA,18,OBREGON NORTE,32,SAHUARIPA,234,1,187,242,2,3,0,30,1,0,0,10,3,3,0,0,481,7,488,702
1,26,SONORA,18,OBREGON NORTE,32,SAHUARIPA,235,2,367,405,2,6,1,26,1,0,0,14,13,8,0,0,843,7,850,1260
1,26,SONORA,18,OBREGON NORTE,32,SAHUARIPA,236,1,47,79,0,1,0,8,0,0,0,4,0,4,0,0,143,4,147,182
1,26,SONORA,18,OBREGON NORTE,32,SAHUARIPA,238,1,50,30,1,0,0,1,0,0,0,0,0,0,0,0,82,5,87,108
1,26,SONORA,18,OBREGON NORTE,32,SAHUARIPA,239,1,26,70,0,1,0,2,0,0,0,1,1,1,0,0,102,0,102,130
1,26,SONORA,18,OBREGON NORTE,32,SAHUARIPA,240,1,113,90,2,6,0,2,0,0,1,1,1,0,0,0,216,3,219,328
1,26,SONORA,18,OBREGON NORTE,32,SAHUARIPA,243,1,14,81,0,0,0,0,0,0,0,0,1,1,0,0,97,4,101,179
1,26,SONORA,18,OBREGON NORTE,32,SAHUARIPA,245,1,25,50,1,0,0,0,0,0,0,0,0,0,0,0,76,1,77,107
1,26,SONORA,18,OBREGON NORTE,32,SAHUARIPA,246,1,39,63,0,0,0,1,0,0,0,2,1,3,0,0,109,4,113,166
1,26,SONORA,6,CANANEA,33,SAN FELIPE DE JESUS,247,1,211,203,3,3,0,4,3,1,3,5,2,1,0,0,439,3,442,508
1,26,SONORA,18,OBREGON NORTE,34,SAN JAVIER,248,2,221,273,161,1,3,2,0,0,0,0,5,0,0,0,666,13,679,776
1,26,SONORA,18,OBREGON NORTE,35,SAN PEDRO DE LA CUEVA,249,3,558,721,7,1,0,1,2,2,2,0,4,1,0,0,1299,17,1316,1609
1,26,SONORA,18,OBREGON NORTE,35,SAN PEDRO DE LA CUEVA,250,1,52,40,0,0,0,0,0,0,0,0,0,0,0,0,92,2,94,113
1,26,SONORA,18,OBREGON NORTE,35,SAN PEDRO DE LA CUEVA,251,1,176,129,2,1,1,0,1,0,0,0,4,0,0,0,314,4,318,379
1,26,SONORA,3,CABORCA,36,SANTA ANA,252,1,198,171,3,1,4,6,4,3,1,0,2,0,0,0,393,8,401,675
1,26,SONORA,3,CABORCA,36,SANTA ANA,253,2,252,301,3,1,9,4,1,1,0,3,7,0,0,1,582,10,593,1026
1,26,SONORA,3,CABORCA,36,SANTA ANA,254,2,346,360,2,4,20,3,2,7,0,2,3,0,0,0,749,15,764,1137
1,26,SONORA,3,CABORCA,36,SANTA ANA,255,5,783,782,16,6,31,8,13,9,5,11,14,2,0,2,1680,36,1718,2852
1,26,SONORA,3,CABORCA,36,SANTA ANA,256,2,301,358,7,1,5,14,3,5,1,5,5,1,0,0,706,5,711,1101
1,26,SONORA,3,CABORCA,36,SANTA ANA,257,2,395,351,7,4,8,15,4,7,4,1,1,0,0,0,797,15,812,1222
1,26,SONORA,3,CABORCA,36,SANTA ANA,258,1,55,69,1,0,0,2,9,1,0,0,1,0,0,0,138,4,142,206
1,26,SONORA,3,CABORCA,36,SANTA ANA,259,1,103,149,1,2,0,1,16,0,0,12,0,0,0,0,284,2,286,458
1,26,SONORA,3,CABORCA,36,SANTA ANA,260,1,136,236,3,0,2,11,5,1,0,3,1,1,0,0,399,0,399,637
1,26,SONORA,3,CABORCA,36,SANTA ANA,261,2,265,337,2,2,7,2,0,1,1,2,5,0,0,0,624,10,634,887
1,26,SONORA,3,CABORCA,36,SANTA ANA,262,2,186,237,1,4,17,5,2,5,0,9,3,1,0,0,470,4,474,834
1,26,SONORA,3,CABORCA,36,SANTA ANA,263,2,301,289,2,4,7,5,4,1,0,1,14,1,0,0,629,13,642,1005
1,26,SONORA,5,NOGALES SUR,37,SANTA CRUZ,264,3,279,473,137,3,4,9,12,1,0,4,1,0,0,0,923,14,937,1347
1,26,SONORA,3,CABORCA,38,SARIC,265,2,182,398,3,202,1,6,1,0,0,0,22,0,0,0,815,10,825,1031
1,26,SONORA,3,CABORCA,38,SARIC,266,2,123,317,2,81,1,0,1,3,1,1,2,0,0,0,532,23,555,768
1,26,SONORA,18,OBREGON NORTE,39,SOYOPA,267,1,240,144,2,39,1,2,0,0,0,0,0,0,0,0,428,10,438,581
1,26,SONORA,18,OBREGON NORTE,39,SOYOPA,268,1,158,67,1,18,0,0,0,1,0,0,0,0,0,0,245,7,252,295
1,26,SONORA,18,OBREGON NORTE,39,SOYOPA,269,1,164,100,1,0,0,0,1,1,0,0,0,0,0,0,267,7,274,316
1,26,SONORA,18,OBREGON NORTE,39,SOYOPA,270,1,172,178,3,45,0,4,0,0,0,0,5,0,0,0,407,11,418,498
1,26,SONORA,18,OBREGON NORTE,39,SOYOPA,272,1,169,129,1,38,0,8,5,0,1,0,0,0,0,0,351,2,353,393
1,26,SONORA,18,OBREGON NORTE,40,SUAQUI GRANDE,273,2,535,636,6,3,0,0,4,0,0,0,0,0,0,0,1184,7,1191,1395
1,26,SONORA,18,OBREGON NORTE,41,TEPACHE,274,1,297,256,4,0,0,1,3,0,0,0,1,0,0,0,562,11,573,749
1,26,SONORA,18,OBREGON NORTE,41,TEPACHE,275,1,290,206,2,4,0,2,0,0,0,0,2,0,0,0,506,17,523,696
1,26,SONORA,3,CABORCA,42,TRINCHERAS,278,2,535,581,1,1,0,8,8,1,0,9,4,0,0,0,1148,13,1161,1432
1,26,SONORA,3,CABORCA,42,TRINCHERAS,279,1,96,94,0,0,0,0,0,0,0,1,0,0,0,0,191,1,192,245
1,26,SONORA,3,CABORCA,43,TUBUTAMA,281,1,96,153,2,4,1,5,4,2,0,1,2,1,0,0,271,7,278,429
1,26,SONORA,3,CABORCA,43,TUBUTAMA,283,1,19,67,0,0,2,1,5,0,0,1,1,0,0,0,96,4,100,125
1,26,SONORA,3,CABORCA,43,TUBUTAMA,284,1,25,47,0,0,0,0,2,0,0,0,2,0,0,0,76,0,76,110
1,26,SONORA,3,CABORCA,43,TUBUTAMA,285,2,267,299,5,0,4,1,53,0,1,0,2,2,0,0,634,2,636,790
1,26,SONORA,7,AGUA PRIETA,44,VILLA HIDALGO,286,1,211,174,26,0,1,4,2,1,0,4,4,7,0,0,434,3,437,563
1,26,SONORA,7,AGUA PRIETA,44,VILLA HIDALGO,287,2,266,200,117,13,1,0,9,0,0,0,0,0,0,0,606,21,627,820
1,26,SONORA,7,AGUA PRIETA,44,VILLA HIDALGO,288,1,64,90,29,2,1,3,2,1,0,0,0,0,0,0,192,9,201,253
1,26,SONORA,18,OBREGON NORTE,45,VILLA PESQUEIRA,289,2,459,353,5,5,4,49,10,5,1,13,2,1,0,0,907,8,915,1006
1,26,SONORA,18,OBREGON NORTE,45,VILLA PESQUEIRA,290,1,139,110,0,1,0,28,0,0,0,2,0,0,0,0,280,0,280,309
1,26,SONORA,18,OBREGON NORTE,45,VILLA PESQUEIRA,291,1,119,118,0,3,0,8,0,0,0,0,1,3,0,0,252,4,256,285
1,26,SONORA,3,CABORCA,46,CABORCA,292,3,319,341,14,1,22,18,61,10,17,1,2,1,0,0,807,21,828,1737
1,26,SONORA,3,CABORCA,46,CABORCA,293,3,366,428,6,6,34,12,58,5,19,3,1,1,0,0,939,24,963,1993
1,26,SONORA,3,CABORCA,46,CABORCA,294,3,356,356,17,6,35,18,47,6,14,3,6,1,0,0,865,18,883,1700
1,26,SONORA,3,CABORCA,46,CABORCA,295,7,843,1248,39,20,35,106,145,10,31,5,9,6,0,0,2497,54,2551,4140
1,26,SONORA,3,CABORCA,46,CABORCA,296,5,501,670,38,12,26,35,93,5,9,2,4,1,0,0,1396,25,1421,3088
1,26,SONORA,3,CABORCA,46,CABORCA,297,7,640,791,33,19,49,60,108,16,39,11,1,1,0,0,1768,46,1814,4590
1,26,SONORA,3,CABORCA,46,CABORCA,298,3,417,477,17,10,29,18,70,5,19,6,2,1,0,0,1071,31,1102,2199
1,26,SONORA,3,CABORCA,46,CABORCA,299,2,86,121,9,0,7,0,19,2,2,0,0,0,0,0,246,4,250,530
1,26,SONORA,3,CABORCA,46,CABORCA,300,1,130,178,5,0,5,2,21,3,5,0,0,0,0,0,349,2,351,651
1,26,SONORA,3,CABORCA,46,CABORCA,301,2,159,220,11,2,18,11,28,4,7,2,2,2,0,0,466,5,471,829
1,26,SONORA,3,CABORCA,46,CABORCA,302,2,219,235,12,3,10,13,30,2,6,3,1,8,1,0,543,13,556,986
1,26,SONORA,3,CABORCA,46,CABORCA,303,2,182,257,8,7,11,8,26,5,3,1,0,0,0,0,508,10,518,935
1,26,SONORA,3,CABORCA,46,CABORCA,304,4,531,524,16,12,39,16,69,6,11,4,4,2,0,0,1234,34,1268,2653
1,26,SONORA,3,CABORCA,46,CABORCA,305,2,265,354,14,7,29,28,30,0,9,0,2,0,0,0,738,20,758,1408
1,26,SONORA,3,CABORCA,46,CABORCA,306,3,429,471,20,9,27,13,69,4,10,2,3,2,0,0,1059,23,1082,1976
1,26,SONORA,3,CABORCA,46,CABORCA,307,1,120,183,6,0,10,7,25,1,1,1,2,0,0,1,356,8,365,674
1,26,SONORA,3,CABORCA,46,CABORCA,308,3,362,412,16,12,31,11,75,8,6,2,2,3,0,0,940,19,959,1887
1,26,SONORA,3,CABORCA,46,CABORCA,309,2,102,109,5,0,5,0,6,1,1,0,0,0,0,0,229,4,233,430
1,26,SONORA,3,CABORCA,46,CABORCA,310,2,301,388,8,2,8,8,26,6,7,3,4,1,0,0,762,16,778,1392
1,26,SONORA,3,CABORCA,46,CABORCA,311,2,265,283,16,5,10,19,39,4,12,7,0,1,0,0,661,18,679,1334
1,26,SONORA,3,CABORCA,46,CABORCA,312,2,211,328,13,6,15,18,39,4,4,6,1,1,0,0,646,14,660,1186
1,26,SONORA,3,CABORCA,46,CABORCA,313,2,232,298,12,2,13,18,60,5,5,2,4,1,0,2,652,10,664,1245
1,26,SONORA,3,CABORCA,46,CABORCA,314,3,432,579,14,9,25,21,72,6,16,5,4,1,0,0,1184,23,1207,2161
1,26,SONORA,3,CABORCA,46,CABORCA,315,1,175,203,5,0,15,6,20,3,8,0,0,0,0,0,435,10,445,740
1,26,SONORA,3,CABORCA,46,CABORCA,316,4,540,605,31,13,53,11,104,5,18,2,0,0,0,0,1382,33,1415,2956
1,26,SONORA,3,CABORCA,46,CABORCA,317,2,265,357,12,3,18,13,65,2,12,1,0,0,0,0,748,14,762,1363
1,26,SONORA,3,CABORCA,46,CABORCA,319,6,416,600,14,7,30,27,94,2,29,0,3,0,0,0,1222,26,1248,3721
1,26,SONORA,3,CABORCA,46,CABORCA,320,4,252,388,14,11,34,6,69,6,4,0,0,0,0,0,784,33,817,1857
1,26,SONORA,3,CABORCA,46,CABORCA,321,2,129,89,50,5,7,4,19,0,3,0,0,0,0,0,306,19,325,772
1,26,SONORA,3,CABORCA,46,CABORCA,322,2,218,177,5,11,22,11,24,1,6,0,4,1,0,0,480,11,491,1142
1,26,SONORA,3,CABORCA,46,CABORCA,323,2,76,159,5,8,17,3,76,3,2,0,2,0,0,0,351,10,361,838
1,26,SONORA,3,CABORCA,46,CABORCA,324,3,281,138,9,8,8,10,40,1,1,0,0,0,0,0,496,19,515,1256
1,26,SONORA,3,CABORCA,46,CABORCA,325,2,76,46,2,0,0,0,26,0,0,2,0,0,0,0,152,6,158,359
1,26,SONORA,3,CABORCA,46,CABORCA,326,2,231,201,4,3,3,6,14,7,5,0,0,0,0,0,474,10,484,1248
1,26,SONORA,3,CABORCA,46,CABORCA,327,1,63,45,0,1,0,0,0,0,1,0,0,0,0,0,110,4,114,467
1,26,SONORA,3,CABORCA,46,CABORCA,328,2,91,84,9,1,4,1,2,2,1,3,1,0,0,0,199,3,202,511
1,26,SONORA,6,CANANEA,47,CARBO,329,4,776,411,12,8,153,141,6,8,4,8,3,5,0,0,1535,42,1577,2396
1,26,SONORA,6,CANANEA,47,CARBO,330,2,323,134,11,8,92,80,1,2,1,10,2,1,0,0,665,9,674,977
1,26,SONORA,18,OBREGON NORTE,48,LA COLORADA,331,1,212,235,54,8,4,5,3,1,0,1,1,0,0,0,524,7,531,663
1,26,SONORA,18,OBREGON NORTE,48,LA COLORADA,332,2,201,262,61,89,0,0,3,1,0,0,9,0,0,0,626,8,634,819
1,26,SONORA,18,OBREGON NORTE,48,LA COLORADA,333,1,84,74,24,6,0,0,2,0,0,0,2,0,0,0,192,3,195,253
1,26,SONORA,18,OBREGON NORTE,48,LA COLORADA,334,1,152,215,29,20,1,1,6,0,0,0,14,0,0,0,438,5,443,530
1,26,SONORA,18,OBREGON NORTE,48,LA COLORADA,335,1,84,51,17,10,1,0,2,0,0,0,0,0,0,0,165,9,174,214
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,336,8,1177,1088,40,41,49,23,40,22,30,17,54,5,0,5,2586,56,2647,5969
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,337,5,694,499,31,16,25,10,40,11,26,6,19,8,0,0,1385,49,1434,3528
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,338,7,844,949,47,21,25,29,54,17,28,23,39,2,0,0,2078,42,2120,4758
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,339,4,587,535,56,28,20,20,36,13,17,14,21,0,0,1,1347,44,1392,2998
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,340,12,1558,1628,86,42,61,29,74,41,56,52,27,3,0,2,3657,78,3737,7665
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,341,19,2787,2918,198,72,86,94,169,75,90,50,58,12,1,9,6610,151,6770,13790
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,342,7,812,1075,63,22,31,64,41,28,21,22,22,1,0,1,2202,51,2254,4504
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,343,6,937,980,60,33,47,24,50,22,20,14,25,2,0,3,2214,52,2269,4409
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,344,8,1611,1680,112,48,25,15,81,34,49,20,22,1,0,11,3698,108,3817,5786
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,345,4,752,649,40,14,25,8,36,21,20,6,8,0,0,0,1579,42,1621,2975
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,346,2,207,225,6,4,4,4,7,2,2,2,0,0,0,0,463,5,468,1008
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,347,3,506,438,25,6,5,10,14,8,8,19,20,1,0,1,1060,18,1079,2090
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,348,2,288,256,8,8,22,2,11,3,4,11,8,1,0,0,622,16,638,1263
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,349,2,237,154,14,4,9,3,8,5,3,1,2,0,0,0,440,4,444,981
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,350,3,481,319,23,12,19,7,17,3,12,0,10,2,0,1,905,26,932,2145
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,351,4,365,398,29,22,14,14,29,12,6,13,17,4,0,0,923,25,948,2314
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,353,2,188,221,8,11,6,7,20,3,5,9,7,0,0,0,485,17,502,1065
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,354,2,306,201,7,9,13,1,13,1,8,4,14,2,0,1,579,10,590,1220
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,355,2,350,244,14,9,7,7,17,5,7,2,8,0,0,0,670,8,678,1274
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,356,2,246,260,7,4,10,7,5,4,11,5,6,4,0,0,569,21,590,1193
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,357,3,377,295,18,11,14,9,22,4,13,2,23,0,0,3,788,23,814,1670
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,358,3,334,262,10,5,11,6,20,5,11,8,14,13,1,1,700,15,716,1541
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,359,6,1027,1215,91,23,28,25,79,23,26,24,18,1,0,6,2580,70,2656,4265
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,360,3,413,399,20,13,21,17,21,4,16,5,18,2,0,0,949,16,965,1842
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,361,2,229,212,17,8,7,4,10,2,2,6,1,0,0,0,498,21,519,952
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,362,2,318,268,15,9,9,3,12,5,8,5,12,0,0,0,664,24,688,1462
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,363,1,193,171,6,2,3,10,8,0,2,5,6,0,0,0,406,8,414,734
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,364,2,255,253,17,2,14,5,17,7,8,5,13,0,0,0,596,24,620,1246
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,365,3,373,331,18,5,18,5,11,14,7,4,9,3,0,0,798,32,830,1565
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,366,2,352,243,12,9,9,4,26,6,8,3,8,0,1,0,681,12,693,1465
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,367,3,441,378,37,20,14,17,29,2,13,7,4,1,0,0,963,14,977,1911
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,368,2,195,156,12,2,7,7,9,3,2,6,3,0,0,0,402,27,429,861
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,369,2,293,297,25,6,13,7,26,9,11,4,10,0,0,3,701,12,716,1315
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,370,2,282,380,19,7,14,9,27,7,6,3,11,0,0,0,765,18,783,1355
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,371,2,243,202,13,9,10,10,15,7,4,20,4,0,0,0,537,10,547,1017
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,372,2,322,213,14,5,15,6,11,6,4,11,0,0,0,0,607,9,616,1196
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,373,2,348,281,9,7,14,1,25,10,10,3,6,0,0,0,714,14,728,1401
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,374,12,1392,1557,99,30,59,33,69,37,51,26,40,1,0,3,3394,76,3473,8591
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,375,4,491,486,32,7,21,18,44,16,15,6,12,1,0,0,1149,30,1179,2303
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,376,4,545,458,45,8,12,15,28,12,10,9,6,0,0,0,1148,32,1180,2251
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,377,2,307,245,28,4,8,9,27,6,6,4,4,1,0,0,649,25,674,1354
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,378,2,347,307,16,9,10,10,23,6,8,7,8,1,0,0,752,29,781,1373
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,379,2,307,244,13,10,9,4,15,3,8,1,13,1,0,0,628,31,659,1335
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,380,2,328,356,26,7,15,20,13,6,5,2,8,3,0,0,789,36,825,1464
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,381,2,253,250,16,5,13,3,13,5,14,1,13,2,0,1,588,12,601,1145
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,382,2,343,284,25,6,15,12,8,6,10,5,8,1,0,1,723,22,746,1442
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,383,1,134,156,14,5,4,2,10,5,2,3,4,1,0,1,340,10,351,691
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,384,3,296,403,28,9,13,7,19,9,12,15,8,0,0,2,819,19,840,1740
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,385,2,326,325,37,7,10,7,18,6,15,8,2,0,0,0,761,20,781,1425
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,386,3,367,381,32,7,9,13,24,13,9,10,11,2,0,0,878,31,909,1566
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,387,3,421,419,36,19,13,3,22,14,12,1,7,0,0,1,967,28,996,1762
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,388,2,236,248,10,3,6,13,24,3,8,4,4,0,0,1,559,17,577,984
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,389,2,305,235,21,3,7,18,17,13,6,3,3,2,0,2,633,15,650,1178
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,390,3,467,374,30,9,13,11,22,8,7,7,16,0,0,1,964,30,995,1823
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,391,1,60,34,2,8,1,1,4,4,3,0,0,0,0,0,117,2,119,731
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,392,3,480,473,38,6,15,17,46,11,12,7,5,2,0,0,1112,40,1152,1804
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,393,3,481,498,58,12,13,13,35,10,11,5,10,1,0,1,1147,29,1177,1779
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,394,3,421,397,22,14,8,16,28,13,10,14,5,1,0,0,949,31,980,1544
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,395,2,219,182,11,7,8,1,20,7,6,4,4,0,0,0,469,17,486,889
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,396,2,308,211,23,8,12,4,15,3,10,3,3,1,0,1,601,32,634,1246
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,397,2,296,312,31,7,6,11,17,9,12,4,12,2,0,1,719,23,743,1265
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,398,2,322,276,19,5,10,12,12,6,4,7,5,1,0,1,679,16,696,1343
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,399,2,261,270,16,4,11,19,20,5,3,7,1,0,0,2,617,10,629,1128
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,400,3,312,359,27,9,10,8,18,6,6,5,10,2,0,0,772,12,784,1821
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,401,3,464,400,88,14,22,10,13,6,19,20,8,1,0,0,1065,28,1093,2070
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,402,4,547,620,51,16,14,27,30,11,20,7,12,1,0,1,1356,41,1398,2547
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,403,2,312,323,29,10,9,15,27,5,5,4,2,2,0,0,743,27,770,1322
1,26,SONORA,8,HERMOSILLO NOROESTE,49,HERMOSILLO,404,2,340,317,24,8,19,11,26,10,10,7,6,1,0,2,779,29,810,1368
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,405,2,270,134,17,4,10,11,7,6,5,2,2,0,0,2,468,14,484,880
1,26,SONORA,9,HERMOSILLO CENTRO,49,HERMOSILLO,406,2,326,260,25,8,11,15,22,2,14,6,7,5,0,0,701,7,708,1086
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,407,2,221,216,18,5,7,7,18,3,4,6,4,2,1,1,512,9,522,992
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,408,2,250,202,20,4,8,3,20,5,4,3,7,0,0,2,526,20,548,1021
1,26,SONORA,10,HERMOSILLO NORESTE,49,HERMOSILLO,409,2,337,322,25,4,7,11,19,6,8,4,8,3,1,1,755,26,782,1357
