CIRCUNSCRIPCION,﻿ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MC,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CC_PAN_PRI_PRD_NVA_ALIANZA_PH_ES,CC_PAN_PRI_PVEM,CC_PAN_PRD_NVA_ALIANZA,CC_PAN_PRD,CC_PAN_PRD_PT,CC_PAN_PRD_PT_NVA_ALIANZA_ES,CC_PAN_PRD_PT_NVA_ALIANZA_PH,CC_PAN_PT,CC_PAN_MC,CC_PAN_PH,CC_PRI_PVEM_PT,CC_PRI_PVEM,CC_PRD_PT,CC_PRD_PT_NVA_ALIANZA,CC_PRD_PT_NVA_ALIANZA_ES,CC_PRD_PT_NVA_ALIANZA_PH,CC_PRD_PT_ES,CC_PRD_PT_PH,CC_PRD_NVA_ALIANZA,CC_PRD_NVA_ALIANZA_ES,CC_PRD_ES,CC_PT_NVA_ALIANZA_PH,CC_PT_MC,CC_PT_ES,CC_PT_PH,CC_PT_PH_ES,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1569,2,110,153,26,5,11,17,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,16,355,879
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1570,2,118,197,40,7,7,17,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,5,408,960
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1571,5,422,584,157,19,27,63,0,80,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,42,1415,3615
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1572,5,450,535,207,13,18,76,0,33,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,41,1383,3229
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1573,3,343,300,58,8,13,44,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,783,28,811,1791
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1574,1,64,100,11,2,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,9,202,356
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1575,1,30,48,37,3,6,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,3,136,386
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1576,1,163,88,52,1,12,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,15,355,728
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1577,2,103,332,88,8,16,8,0,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,15,583,1087
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1578,1,87,60,73,2,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,21,254,513
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1579,1,91,76,65,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,10,258,574
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1580,2,141,126,64,1,8,37,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,14,403,787
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1581,1,53,80,23,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,6,167,274
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1582,1,41,114,10,0,3,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2,179,293
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1583,3,336,385,90,16,26,35,0,24,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,38,964,2134
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1584,3,146,155,48,8,16,23,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,15,423,1672
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1585,1,19,73,48,1,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,14,169,357
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1586,2,42,71,127,6,10,19,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,8,299,809
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1587,3,143,161,141,10,8,19,0,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,25,536,1577
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1588,1,25,69,21,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,5,136,276
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1589,2,84,172,111,6,19,26,0,72,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,18,516,1343
5,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1939,3,248,342,353,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,965,22,987,1879
5,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1940,1,91,123,134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,355,3,358,646
5,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1941,2,182,174,138,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,504,8,512,908
5,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1942,2,266,237,233,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,761,22,783,1491
5,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1943,2,141,158,168,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,489,13,502,866
5,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1944,3,175,196,276,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,668,13,681,1312
5,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1945,2,89,216,181,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,500,28,529,1112
5,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1946,2,188,146,123,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,474,12,486,906
5,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1947,2,29,219,292,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,550,12,562,1034
5,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1948,1,54,140,51,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,257,21,278,621
5,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1949,1,75,43,38,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,163,4,167,356
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2370,2,53,175,38,2,7,12,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,548,10,558,873
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2371,2,33,169,37,9,5,4,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,530,8,540,770
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2372,1,39,135,26,0,1,3,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,415,12,428,692
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2373,2,62,184,127,6,1,2,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,742,19,761,1267
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2374,2,41,188,88,7,13,12,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,819,22,841,1337
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2375,2,61,218,102,7,14,5,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,822,30,852,1343
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2376,1,46,143,29,5,1,3,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,442,9,451,659
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2377,2,60,178,41,5,11,4,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,6,590,873
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2378,2,60,245,157,0,2,1,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,698,7,706,1111
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2379,3,95,267,291,18,13,16,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,26,1171,1923
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2380,6,129,540,670,26,21,19,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2215,61,2276,3993
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2381,2,94,157,322,11,6,6,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,726,16,744,1286
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2382,1,5,33,40,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2,138,234
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2383,2,13,82,174,8,5,3,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,391,3,394,965
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2384,2,37,193,184,11,3,5,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,582,22,604,966
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2385,2,40,132,111,14,4,7,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,11,577,916
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2386,2,9,166,185,17,6,6,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,520,10,530,891
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2387,1,4,58,45,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,4,120,376
5,16,MICHOACAN,1,LA PIEDAD,107,YURÉCUARO,2388,1,20,32,59,10,2,10,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,256,8,264,609
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2531,1,99,166,93,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,365,8,374,599
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2532,1,79,231,130,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,448,11,459,721
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2533,1,67,132,86,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,290,7,297,499
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2534,1,5,42,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,177,1,178,249
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2535,1,13,69,62,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,152,304
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2536,1,38,135,96,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,277,6,283,450
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2537,1,43,144,165,2,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,364,11,375,637
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,38,2,55,250,284,13,1,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,9,638,882
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,39,2,54,282,242,8,0,1,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,11,619,844
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,40,2,96,250,434,35,3,1,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,875,18,894,1300
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,41,2,37,216,481,40,1,4,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,820,23,843,1290
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,42,2,26,91,295,8,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,439,13,456,769
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,43,2,27,102,359,44,0,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,13,561,938
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,44,1,38,73,330,21,1,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,8,496,688
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,45,3,28,315,1011,27,3,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,27,1446,2221
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,46,1,8,132,335,20,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,6,511,663
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,47,1,5,18,27,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,63,106
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,48,1,7,90,163,5,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,2,285,398
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,49,1,3,107,114,39,0,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,14,326,485
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,50,1,6,171,266,13,1,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,17,486,734
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,51,2,14,176,330,14,3,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,20,581,972
5,16,MICHOACAN,2,PURUÁNDIRO,18,COPÁNDARO,299,2,122,172,99,142,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,18,585,970
5,16,MICHOACAN,2,PURUÁNDIRO,18,COPÁNDARO,300,2,190,124,129,149,5,2,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,627,17,644,960
5,16,MICHOACAN,2,PURUÁNDIRO,18,COPÁNDARO,301,2,318,211,112,173,2,6,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,32,867,1398
5,16,MICHOACAN,2,PURUÁNDIRO,18,COPÁNDARO,302,2,186,208,124,208,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,34,780,1256
5,16,MICHOACAN,2,PURUÁNDIRO,18,COPÁNDARO,303,2,106,125,354,304,1,4,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,907,12,919,1253
5,16,MICHOACAN,2,PURUÁNDIRO,18,COPÁNDARO,304,2,170,235,221,100,4,2,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,22,774,1232
5,16,MICHOACAN,2,PURUÁNDIRO,27,CHUCÁNDIRO,405,2,147,146,166,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,471,13,485,784
5,16,MICHOACAN,2,PURUÁNDIRO,27,CHUCÁNDIRO,406,2,87,137,200,1,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,452,10,462,791
5,16,MICHOACAN,2,PURUÁNDIRO,27,CHUCÁNDIRO,407,2,83,138,289,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,522,23,545,937
5,16,MICHOACAN,2,PURUÁNDIRO,27,CHUCÁNDIRO,408,2,10,145,209,3,3,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,445,15,460,666
5,16,MICHOACAN,2,PURUÁNDIRO,27,CHUCÁNDIRO,409,2,54,280,192,2,5,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,566,14,580,1233
5,16,MICHOACAN,2,PURUÁNDIRO,27,CHUCÁNDIRO,410,1,5,47,214,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,1,271,475
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,580,2,205,110,289,0,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,658,23,682,1090
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,581,2,161,110,228,0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,25,570,885
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,582,1,73,93,95,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,11,313,515
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,583,2,144,114,153,0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,458,16,474,756
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,584,2,222,172,277,0,53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,732,32,765,1193
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,585,1,104,91,110,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,4,343,554
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,586,2,234,197,211,0,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,17,744,1196
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,587,1,106,103,65,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,10,303,610
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,588,2,181,123,434,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,31,798,1144
