"source_file","district","municipality","# iddistritolocal","nombredistrito","idmunicipio","nombremunicipio","seccion","numcasilla","tipocasilla","ex_contigua","PAN","PRI","PRD","PT","PVEM","MC","MORENA","PNAH","PAN_PRI_PRD","MORENA_PNAH","CI_01","CI_02","CNR","VN","TOTAL"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","571","1","B","0",NA,NA,NA,"21","9","3",NA,NA,"46","47",NA,NA,"0","3","129"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","558","1","B","0",NA,NA,NA,"60","13","27",NA,NA,"99","136",NA,NA,"2","11","348"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","555","2","C","0",NA,NA,NA,"92","13","13",NA,NA,"95","140",NA,NA,"1","7","361"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","558","1","C","0",NA,NA,NA,"71","15","19",NA,NA,"108","143",NA,NA,"1","13","370"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","568","1","C","0",NA,NA,NA,"63","29","8",NA,NA,"12","92",NA,NA,"0","13","217"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","559","1","B","0",NA,NA,NA,"80","24","12",NA,NA,"93","133",NA,NA,"1","12","355"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","559","1","C","0",NA,NA,NA,"68","29","12",NA,NA,"92","127",NA,NA,"2","11","341"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","560","1","B","0",NA,NA,NA,"61","28","11",NA,NA,"49","133",NA,NA,"0","15","297"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","560","1","C","0",NA,NA,NA,"68","17","6",NA,NA,"75","139",NA,NA,"0","16","321"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","560","2","C","0",NA,NA,NA,"92","19","7",NA,NA,"76","126",NA,NA,"0","10","330"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","562","1","B","0",NA,NA,NA,"119","39","20",NA,NA,"113","173",NA,NA,"1","11","476"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","574","1","B","0",NA,NA,NA,"120","16","8",NA,NA,"102","114",NA,NA,"0","21","381"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","575","1","B","0",NA,NA,NA,"182","11","13",NA,NA,"38","158",NA,NA,"2","15","419"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","561","2","C","0",NA,NA,NA,"98","15","14",NA,NA,"46","149",NA,NA,"0","24","346"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","562","1","C","0",NA,NA,NA,"98","49","14",NA,NA,"110","179",NA,NA,"0","20","470"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","563","1","B","0",NA,NA,NA,"98","25","15",NA,NA,"63","142",NA,NA,"1","8","352"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","563","1","C","0",NA,NA,NA,"104","25","8",NA,NA,"52","142",NA,NA,"0","21","352"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","563","2","C","0",NA,NA,NA,"73","28","13",NA,NA,"88","147",NA,NA,"3","16","368"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","563","1","S","0",NA,NA,NA,"13","4","0",NA,NA,"11","19",NA,NA,"0","6","53"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","564","1","B","0",NA,NA,NA,"21","25","3",NA,NA,"6","54",NA,NA,"0","12","121"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","578","1","B","0",NA,NA,NA,"78","47","51",NA,NA,"20","73",NA,NA,"0","17","286"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","565","1","B","0",NA,NA,NA,"58","13","6",NA,NA,"7","88",NA,NA,"2","12","186"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","575","1","C","0",NA,NA,NA,"158","16","8",NA,NA,"56","151",NA,NA,"1","16","406"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","570","1","B","0",NA,NA,NA,"146","9","1",NA,NA,"5","27",NA,NA,"0","6","194"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","569","1","B","0",NA,NA,NA,"119","31","4",NA,NA,"16","181",NA,NA,"0","24","375"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","568","1","B","0",NA,NA,NA,"59","21","8",NA,NA,"13","95",NA,NA,"0","10","206"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","572","1","B","0",NA,NA,NA,"44","7","2",NA,NA,"11","165",NA,NA,"0","8","237"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","573","1","B","0",NA,NA,NA,"10","4","2",NA,NA,"7","45",NA,NA,"0","2","70"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","575","1","E","0",NA,NA,NA,"72","31","8",NA,NA,"6","107",NA,NA,"0","21","245"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","581","1","E","0",NA,NA,NA,"150","51","7",NA,NA,"9","140",NA,NA,"0","22","379"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","576","1","B","0",NA,NA,NA,"133","39","4",NA,NA,"28","81",NA,NA,"0","15","300"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","577","1","B","0",NA,NA,NA,"21","78","26",NA,NA,"6","97",NA,NA,"0","12","240"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","577","1","C","0",NA,NA,NA,"27","58","25",NA,NA,"10","89",NA,NA,"1","12","222"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","581","1","E","1",NA,NA,NA,"130","65","11",NA,NA,"25","135",NA,NA,"0","22","388"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","579","1","B","0",NA,NA,NA,"64","31","18",NA,NA,"13","116",NA,NA,"0","18","260"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","579","1","C","0",NA,NA,NA,"58","37","11",NA,NA,"25","137",NA,NA,"0","12","280"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","580","1","B","0",NA,NA,NA,"253","18","13",NA,NA,"12","115",NA,NA,"0","19","430"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","580","1","C","0",NA,NA,NA,"192","13","7",NA,NA,"20","131",NA,NA,"0","16","379"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","581","1","B","0",NA,NA,NA,"137","13","6",NA,NA,"12","107",NA,NA,"1","13","289"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","589","1","B","0",NA,NA,NA,"92","22","7",NA,NA,"13","104",NA,NA,"0","22","260"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","590","1","B","0",NA,NA,NA,"121","13","10",NA,NA,"25","122",NA,NA,"0","15","306"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","581","1","C","0",NA,NA,NA,"109","15","8",NA,NA,"7","129",NA,NA,"0","20","288"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","582","1","B","0",NA,NA,NA,"206","16","14",NA,NA,"11","169",NA,NA,"0","24","440"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","583","1","B","0",NA,NA,NA,"106","27","3",NA,NA,"12","100",NA,NA,"1","5","254"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","583","1","C","0",NA,NA,NA,"121","26","2",NA,NA,"4","92",NA,NA,"0","14","259"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","593","1","C","0",NA,NA,NA,"124","17","13",NA,NA,"50","177",NA,NA,"0","21","402"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","584","1","B","0",NA,NA,NA,"66","17","4",NA,NA,"10","96",NA,NA,"1","6","200"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","585","1","B","0",NA,NA,NA,"48","26","37",NA,NA,"25","241",NA,NA,"1","28","406"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","586","1","B","0",NA,NA,NA,"151","29","18",NA,NA,"21","181",NA,NA,"3","23","426"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","586","1","E","0",NA,NA,NA,"100","14","7",NA,NA,"8","78",NA,NA,"0","7","214"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","594","1","B","0",NA,NA,NA,"129","24","9",NA,NA,"31","189",NA,NA,"0","22","404"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","587","1","B","0",NA,NA,NA,"128","12","19",NA,NA,"19","237",NA,NA,"0","14","429"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","588","1","B","0",NA,NA,NA,"83","45","9",NA,NA,"18","57",NA,NA,"0","11","223"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","588","1","C","0",NA,NA,NA,"76","41","10",NA,NA,"7","58",NA,NA,"1","14","207"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","597","1","B","0",NA,NA,NA,"159","34","14",NA,NA,"30","172",NA,NA,"0","16","425"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","590","1","C","0",NA,NA,NA,"150","12","6",NA,NA,"16","129",NA,NA,"1","10","324"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","598","1","B","0",NA,NA,NA,"96","31","7",NA,NA,"32","109",NA,NA,"0","16","291"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","591","1","B","0",NA,NA,NA,"43","16","6",NA,NA,"23","100",NA,NA,"2","8","198"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","591","1","C","0",NA,NA,NA,"47","23","7",NA,NA,"24","124",NA,NA,"2","15","242"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","592","1","B","0",NA,NA,NA,"169","41","11",NA,NA,"10","80",NA,NA,"0","27","338"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","593","1","B","0",NA,NA,NA,"114","28","13",NA,NA,"38","211",NA,NA,"1","30","435"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","601","1","B","0",NA,NA,NA,"84","37","10",NA,NA,"48","220",NA,NA,"0","15","414"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","593","2","C","0",NA,NA,NA,"134","11","16",NA,NA,"45","175",NA,NA,"0","20","401"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","607","1","E","0",NA,NA,NA,"136","26","7",NA,NA,"65","171",NA,NA,"0","23","428"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","593","1","E","0",NA,NA,NA,"74","19","10",NA,NA,"27","107",NA,NA,"1","10","248"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","607","1","B","0",NA,NA,NA,"41","53","3",NA,NA,"86","181",NA,NA,"0","29","393"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","593","1","E","1",NA,NA,NA,"82","23","10",NA,NA,"21","111",NA,NA,"1","14","262"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","1859","2","C","0",NA,NA,NA,"93","30","9",NA,NA,"62","174",NA,NA,"0","19","387"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","1860","2","C","0",NA,NA,NA,"74","17","11",NA,NA,"38","167",NA,NA,"0","11","318"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","594","1","C","0",NA,NA,NA,"116","32","6",NA,NA,"34","170",NA,NA,"2","26","386"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","1861","1","B","0",NA,NA,NA,"138","17","1",NA,NA,"6","111",NA,NA,"0","17","290"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","594","2","C","0",NA,NA,NA,"106","19","11",NA,NA,"49","188",NA,NA,"0","26","399"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","594","3","C","0",NA,NA,NA,"126","23","9",NA,NA,"45","176",NA,NA,"1","21","401"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","1862","1","B","0",NA,NA,NA,"147","13","6",NA,NA,"9","127",NA,NA,"0","14","316"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","1862","1","E","0",NA,NA,NA,"137","16","9",NA,NA,"5","80",NA,NA,"0","14","261"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","596","1","B","0",NA,NA,NA,"59","26","10",NA,NA,"46","184",NA,NA,"0","17","342"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","596","1","C","0",NA,NA,NA,"58","17","6",NA,NA,"43","209",NA,NA,"0","16","349"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","597","1","C","0",NA,NA,NA,"168","24","8",NA,NA,"27","148",NA,NA,"0","20","395"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","1864","1","C","0",NA,NA,NA,"80","20","5",NA,NA,"16","224",NA,NA,"0","15","360"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","597","2","C","0",NA,NA,NA,"180","25","15",NA,NA,"45","148",NA,NA,"0","27","440"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","597","3","C","0",NA,NA,NA,"163","20","10",NA,NA,"40","185",NA,NA,"0","18","436"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","1864","1","B","0",NA,NA,NA,"79","25","8",NA,NA,"20","215",NA,NA,"0","13","360"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","607","1","C","0",NA,NA,NA,"62","62","3",NA,NA,"93","166",NA,NA,"0","14","400"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","607","2","C","0",NA,NA,NA,"48","70","5",NA,NA,"112","138",NA,NA,"0","19","392"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","606","1","B","0",NA,NA,NA,"33","77","6",NA,NA,"12","162",NA,NA,"0","10","300"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","605","1","B","0",NA,NA,NA,"37","214","9",NA,NA,"3","97",NA,NA,"0","32","392"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","1859","1","C","0",NA,NA,NA,"103","30","13",NA,NA,"81","177",NA,NA,"0","11","415"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","1859","1","B","0",NA,NA,NA,"101","23","11",NA,NA,"69","175",NA,NA,"0","28","407"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","1860","1","C","0",NA,NA,NA,"67","14","10",NA,NA,"38","167",NA,NA,"0","12","308"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","1862","1","C","0",NA,NA,NA,"178","16","7",NA,NA,"3","119",NA,NA,"0","13","336"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","1860","1","B","0",NA,NA,NA,"61","18","8",NA,NA,"25","168",NA,NA,"0","21","301"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","567","1","B","0",NA,NA,NA,"51","3","0",NA,NA,"8","28",NA,NA,"0","1","91"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","602","1","C","0",NA,NA,NA,"73","31","9",NA,NA,"36","111",NA,NA,"0","16","276"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","596","2","C","0",NA,NA,NA,"70","24","5",NA,NA,"43","180",NA,NA,"0","13","335"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","598","1","C","0",NA,NA,NA,"103","34","3",NA,NA,"18","145",NA,NA,"0","16","319"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","601","1","C","0",NA,NA,NA,"68","23","7",NA,NA,"38","292",NA,NA,"0","7","435"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","599","1","B","0",NA,NA,NA,"90","6","1",NA,NA,"15","60",NA,NA,"0","10","182"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","602","1","B","0",NA,NA,NA,"75","26","4",NA,NA,"32","116",NA,NA,"0","19","272"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","600","1","C","0",NA,NA,NA,"147","36","6",NA,NA,"16","124",NA,NA,"0","13","342"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","604","1","B","0",NA,NA,NA,"40","9","1",NA,NA,"3","10",NA,NA,"0","9","72"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","600","1","B","0",NA,NA,NA,"200","46","7",NA,NA,"13","71",NA,NA,"0","15","352"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","601","3","C","0",NA,NA,NA,"63","30","15",NA,NA,"58","244",NA,NA,"0","25","435"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","603","1","C","0",NA,NA,NA,"100","40","17",NA,NA,"38","174",NA,NA,"0","16","385"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","603","1","B","0",NA,NA,NA,"94","40","6",NA,NA,"48","144",NA,NA,"0","24","356"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","601","2","C","0",NA,NA,NA,"94","28","6",NA,NA,"41","302",NA,NA,"1","6","478"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","0","VA","MEC","0",NA,NA,NA,"1","0","0",NA,NA,"0","0",NA,NA,"0","0","1"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN","5","IXMIQUILPAN","30","IXMIQUILPAN","1863","1","B","0",NA,NA,NA,"94","20","3",NA,NA,"7","36",NA,NA,"0","5","165"
"30 Ixmiquilpan.xlsx","Distrito 05","IXMIQUILPAN",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","13386","3647","1502","0","0","5760","19535","0","0","50","2124","46004"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1067","1","B","0","19","14",NA,"74","7","12",NA,NA,NA,"270",NA,NA,"2","6","404"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1067","1","C","0","22","27",NA,"70","12","7",NA,NA,NA,"260",NA,NA,"1","9","408"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1068","1","B","0","4","5",NA,"187","1","3",NA,NA,NA,"78",NA,NA,"0","20","298"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1068","1","C","0","7","4",NA,"169","5","8",NA,NA,NA,"68",NA,NA,"0","20","281"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1068","1","E","0","8","1",NA,"343","30","4",NA,NA,NA,"90",NA,NA,"0","21","497"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1069","1","B","0","6","10",NA,"109","7","3",NA,NA,NA,"36",NA,NA,"0","18","189"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1070","1","B","0","30","48",NA,"88","59","13",NA,NA,NA,"237",NA,NA,"0","25","500"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1072","1","B","0","18","90",NA,"42","16","5",NA,NA,NA,"181",NA,NA,"0","12","364"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1072","1","C","0","9","47",NA,"45","8","4",NA,NA,NA,"207",NA,NA,"0","20","340"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1073","1","B","0","39","37",NA,"57","21","24",NA,NA,NA,"185",NA,NA,"2","22","387"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1073","1","C","0","32","24",NA,"60","31","17",NA,NA,NA,"191",NA,NA,"5","20","380"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1074","1","C","0","43","8",NA,"68","10","12",NA,NA,NA,"163",NA,NA,"0","14","318"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1075","1","B","0","37","21",NA,"97","21","6",NA,NA,NA,"200",NA,NA,"0","7","389"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1076","1","B","0","9","17",NA,"83","13","5",NA,NA,NA,"152",NA,NA,"1","11","291"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1077","1","B","0","62","17",NA,"118","22","7",NA,NA,NA,"229",NA,NA,"0","19","474"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1078","1","B","0","75","29",NA,"77","22","10",NA,NA,NA,"251",NA,NA,"0","20","484"
"54 San Salvador.xlsx","Distrito 05","SAN SALVADOR","5","IXMIQUILPAN","54","SAN SALVADOR","1078","1","C","0","70","26",NA,"101","23","6",NA,NA,NA,"249",NA,NA,"0","13","488"
