CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PVEM,NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PRD,PT,MC,PSD,MORENA,ES,PH,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,526,3,48,197,27,52,,,,,73,76,60,221,138,33,57,0,982,36,1018,1675
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,527,2,9,80,21,15,,,,,145,23,38,77,80,19,7,0,514,28,542,945
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,528,2,12,49,9,9,,,,,42,25,17,41,56,16,8,0,284,22,306,1154
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,529,3,16,95,31,29,,,,,125,82,26,108,98,16,15,2,641,39,682,2065
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,530,3,43,204,45,30,,,,,239,125,26,207,159,40,116,0,1234,52,1286,2176
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,531,3,14,188,27,44,,,,,142,98,25,206,98,35,64,3,941,51,995,1761
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,532,2,14,139,25,41,,,,,107,42,20,71,20,13,12,0,504,28,532,953
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,533,3,30,162,33,33,,,,,120,142,23,195,22,17,51,4,828,54,886,1679
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,534,2,59,127,35,47,,,,,106,65,23,225,46,23,43,0,799,45,844,1482
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,535,3,36,117,28,33,,,,,141,83,39,276,59,30,59,0,901,67,968,1709
,17,MORELOS,11,JOJUTLA,12,JOJUTLA,536,2,18,89,15,22,,,,,104,30,19,51,19,12,18,0,397,31,428,921
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,734,3,23,115,20,43,,,,,101,107,41,52,142,29,14,1,687,25,713,1844
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,735,3,22,69,15,24,,,,,76,86,16,79,127,15,9,0,538,31,569,1533
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,736,2,17,64,15,40,,,,,104,88,18,66,81,21,11,0,525,29,554,954
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,737,5,38,113,31,48,,,,,173,402,87,69,231,232,36,0,1460,74,1534,2463
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,738,3,30,94,29,65,,,,,134,170,57,73,213,55,30,1,950,48,999,1634
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,739,3,24,143,29,46,,,,,140,150,45,66,179,42,12,0,876,43,919,1514
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,740,4,33,187,48,57,,,,,206,224,53,117,244,109,28,0,1306,69,1375,2312
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,741,3,41,85,11,31,,,,,79,97,30,33,135,25,23,0,590,40,630,1608
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,742,3,29,71,29,44,0,0,0,0,94,139,34,64,144,70,31,0,749,36,785,1158
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,743,3,28,116,15,54,,,,,156,168,29,69,165,25,22,0,847,46,893,1717
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,744,1,5,104,4,27,,,,,40,59,8,37,63,10,5,0,362,14,376,614
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,745,3,13,56,20,63,,,,,123,188,24,84,84,71,9,0,735,31,766,1170
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,746,1,6,53,6,15,,,,,82,71,8,68,14,49,4,0,376,20,396,665
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,747,1,4,12,7,14,,,,,36,108,3,25,5,15,8,0,237,8,245,339
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,748,1,4,58,9,16,,,,,46,135,9,33,5,71,5,0,391,19,410,563
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,749,2,5,83,4,40,,,,,73,156,17,141,13,26,13,0,571,27,598,869
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,750,1,1,23,7,10,,,,,21,106,22,24,13,56,3,0,286,17,303,484
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,751,1,5,50,9,3,,,,,47,71,8,24,10,4,3,0,234,10,244,396
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,752,1,3,39,5,5,,,,,27,38,4,10,9,3,1,1,144,12,157,242
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,753,1,3,37,6,8,,,,,73,22,2,19,4,16,3,0,193,10,203,389
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,754,1,1,26,4,6,,,,,5,49,11,6,2,12,3,1,125,6,132,210
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,755,1,0,19,1,10,,,,,74,39,2,51,0,2,2,0,200,9,209,284
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,756,2,13,65,7,32,,,,,72,131,9,31,15,41,13,0,429,26,455,800
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,757,2,5,34,2,8,,,,,20,100,4,8,1,5,0,0,187,13,200,270
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,758,1,1,19,0,2,,,,,10,25,3,8,0,0,0,0,68,4,72,109
,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,759,1,0,16,1,0,,,,,38,21,3,20,2,0,0,0,101,6,107,160
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,670,2,86,64,24,16,,,,,160,23,129,94,144,14,52,1,806,51,858,1458
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,671,2,41,109,36,25,,,,,161,16,105,61,109,16,82,1,761,65,827,1359
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,672,1,21,18,12,2,,,,,67,12,46,16,50,10,30,3,284,26,313,530
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,673,3,103,104,24,18,,,,,209,21,109,92,141,28,79,1,928,100,1029,1593
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,674,2,118,76,18,12,,,,,170,12,80,61,82,19,35,2,683,53,738,1136
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,675,3,97,93,46,18,,,,,221,31,153,93,126,30,84,0,992,80,1072,1888
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,676,4,50,86,31,18,,,,,226,24,151,111,142,14,63,2,916,71,989,1529
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,677,2,53,75,35,13,,,,,208,15,79,57,120,10,59,0,724,64,788,1350
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,678,2,46,91,53,18,,,,,204,43,96,51,121,8,30,1,761,48,810,1429
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,679,2,76,116,27,12,,,,,176,30,72,100,98,17,52,1,776,57,834,1454
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,680,2,84,117,74,9,,,,,147,187,91,49,52,14,30,1,854,58,913,1468
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,681,2,32,131,27,11,,,,,177,60,111,48,41,9,31,0,678,26,704,1175
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,682,4,73,207,43,14,,,,,162,59,199,70,51,16,70,0,964,78,1042,2810
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,683,3,45,111,31,14,,,,,142,57,160,68,60,16,28,0,732,63,795,1682
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,684,2,39,60,17,5,,,,,88,55,45,30,60,9,16,0,424,31,455,904
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,685,2,38,91,62,10,,,,,105,7,56,63,74,10,28,0,544,34,578,1051
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,686,5,111,171,73,43,,,,,262,141,118,90,127,57,79,2,1272,86,1360,2785
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,687,2,12,56,18,23,,,,,61,55,28,61,122,24,18,1,478,31,510,961
,17,MORELOS,12,YAUTEPEC PONIENTE ,20,TEPOZTLAN,688,2,20,20,19,51,,,,,95,53,28,41,42,5,4,2,378,18,398,892
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,799,4,102,185,60,49,,,,,271,44,114,229,159,37,46,3,1296,68,1367,2885
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,800,3,61,125,35,32,,,,,200,45,94,120,196,18,27,0,953,59,1012,1721
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,801,3,72,134,56,40,,,,,243,24,91,135,136,38,36,0,1005,54,1059,1888
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,802,3,142,142,27,51,,,,,246,31,65,123,60,39,33,0,959,44,1003,1898
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,803,2,66,142,31,38,,,,,104,12,68,114,80,30,38,1,723,43,767,1297
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,804,2,53,151,32,25,,,,,180,37,84,111,113,17,22,0,825,29,854,1481
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,805,2,72,105,21,41,,,,,183,16,89,88,154,27,12,0,808,27,835,1437
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,806,2,60,95,29,32,,,,,135,13,29,103,82,21,28,2,627,18,647,1080
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,807,2,51,54,20,28,,,,,70,12,65,49,41,18,10,1,418,17,436,800
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,808,3,69,81,19,33,,,,,108,10,51,79,77,29,20,0,576,47,623,1011
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,809,2,59,117,10,21,,,,,87,7,44,52,85,14,11,2,507,28,537,902
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,810,3,85,198,29,40,,,,,199,28,73,119,135,30,20,1,956,57,1014,1810
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,811,5,134,209,63,73,,,,,260,66,146,272,132,50,39,0,1444,73,1517,3278
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,812,3,69,127,40,54,,,,,166,16,44,160,97,37,28,0,838,48,886,1564
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,813,2,96,121,40,48,,,,,111,28,49,103,72,17,24,0,709,41,750,1476
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,814,1,37,57,16,22,,,,,36,9,29,56,29,10,7,0,308,20,328,656
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,815,2,78,117,21,37,,,,,124,5,44,68,30,14,12,1,550,34,585,1048
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,816,3,131,148,35,35,,,,,167,33,82,105,61,21,35,1,853,36,890,1692
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,817,8,281,346,113,124,,,,,429,79,208,544,212,88,66,0,2490,148,2638,5632
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,818,4,149,186,61,53,,,,,235,42,72,231,119,33,38,0,1219,67,1286,2466
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,819,2,29,41,17,28,,,,,174,6,24,52,56,19,8,1,454,41,496,1079
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,820,2,34,49,33,27,,,,,161,10,32,35,52,13,16,1,462,28,491,1136
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,821,2,20,50,15,33,,,,,137,1,22,31,19,20,7,0,355,18,373,814
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,822,3,29,66,28,55,,,,,215,9,41,136,66,21,12,0,678,47,725,1622
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,823,2,37,44,33,14,,,,,108,4,47,74,50,28,15,0,454,25,479,1107
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,824,2,41,43,15,15,,,,,57,6,71,56,42,16,12,0,374,25,399,1203
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,825,2,33,87,22,8,,,,,96,5,86,68,24,13,12,0,454,22,476,1057
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,826,2,45,73,33,12,,,,,108,7,83,88,39,19,16,1,523,32,556,1268
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,827,2,41,40,18,3,,,,,82,6,56,116,30,3,11,0,406,21,427,886
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,848,2,77,135,32,46,,,,,263,12,22,117,53,11,17,0,785,29,814,1448
,17,MORELOS,12,YAUTEPEC PONIENTE ,29,YAUTEPEC,849,1,93,19,19,27,,,,,98,12,14,55,20,5,3,0,365,30,395,636
,17,MORELOS,13,YAUTEPEC ORIENTE,2,ATLATLAHUCAN,12,4,268,68,53,118,0,0,1,0,173,73,168,86,227,34,242,1,1511,65,1577,2283
,17,MORELOS,13,YAUTEPEC ORIENTE,2,ATLATLAHUCAN,13,3,161,59,34,75,1,2,0,0,60,40,95,86,114,19,81,0,827,34,861,1766
,17,MORELOS,13,YAUTEPEC ORIENTE,2,ATLATLAHUCAN,14,2,207,35,26,91,0,0,0,0,88,55,93,94,118,20,118,0,945,48,993,1395
,17,MORELOS,13,YAUTEPEC ORIENTE,2,ATLATLAHUCAN,15,3,272,50,23,69,0,0,0,0,103,71,193,98,148,19,101,0,1147,101,1248,1979
,17,MORELOS,13,YAUTEPEC ORIENTE,2,ATLATLAHUCAN,16,1,136,21,6,22,0,0,0,0,56,19,30,29,24,9,58,0,410,10,420,718
,17,MORELOS,13,YAUTEPEC ORIENTE,2,ATLATLAHUCAN,17,2,122,46,14,39,0,0,0,0,195,46,54,86,100,20,161,0,883,37,920,1366
,17,MORELOS,13,YAUTEPEC ORIENTE,2,ATLATLAHUCAN,18,2,94,21,8,17,0,0,0,0,35,12,49,64,265,13,92,0,670,45,715,1008
,17,MORELOS,13,YAUTEPEC ORIENTE,2,ATLATLAHUCAN,19,5,432,106,38,83,0,1,0,0,81,84,135,109,208,35,336,1,1648,93,1742,3176
,17,MORELOS,13,YAUTEPEC ORIENTE,2,ATLATLAHUCAN,20,1,62,30,9,2,0,0,0,0,2,1,9,0,30,4,11,1,160,29,190,432
,17,MORELOS,13,YAUTEPEC ORIENTE,2,ATLATLAHUCAN,21,1,66,24,23,3,0,0,0,0,2,1,12,2,33,10,14,2,190,21,213,464
,17,MORELOS,13,YAUTEPEC ORIENTE,2,ATLATLAHUCAN,22,1,74,27,21,5,1,0,0,0,5,4,12,4,29,8,17,2,207,22,231,584
,17,MORELOS,13,YAUTEPEC ORIENTE,2,ATLATLAHUCAN,23,1,42,22,10,4,0,0,0,0,5,0,13,3,24,3,16,0,142,20,162,318
,17,MORELOS,13,YAUTEPEC ORIENTE,23,TLALNEPANTLA,703,3,134,126,37,20,1,0,0,0,173,379,161,19,45,3,3,0,1101,69,1170,1632
,17,MORELOS,13,YAUTEPEC ORIENTE,23,TLALNEPANTLA,704,3,94,124,36,13,1,1,0,0,189,338,169,6,90,12,1,0,1074,62,1136,1588
,17,MORELOS,13,YAUTEPEC ORIENTE,23,TLALNEPANTLA,705,2,79,46,6,7,0,0,0,0,43,89,13,23,13,1,0,0,320,16,336,949
,17,MORELOS,13,YAUTEPEC ORIENTE,23,TLALNEPANTLA,706,1,71,65,2,6,0,0,0,0,63,143,31,9,25,2,2,0,419,19,438,582
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,760,2,22,84,11,87,0,0,0,0,391,45,174,6,201,5,9,0,1035,20,1055,1302
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,761,3,34,207,17,136,1,0,0,0,542,95,263,4,280,10,6,0,1595,43,1638,2125
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,762,3,29,174,16,107,1,1,0,0,451,51,155,7,244,8,8,0,1252,74,1326,1767
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,763,2,17,60,17,98,0,0,1,0,335,26,110,2,175,5,4,0,850,37,887,1089
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,764,2,11,95,7,67,0,0,0,0,139,120,103,4,215,0,4,0,765,34,799,1044
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,765,1,7,75,10,45,0,0,0,0,104,29,30,2,176,0,4,0,482,26,508,644
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,766,2,29,85,15,71,0,2,1,0,239,225,95,9,198,7,4,0,980,49,1029,1396
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,767,3,27,111,15,129,1,2,2,0,297,35,104,9,225,13,7,0,977,56,1033,1700
,17,MORELOS,13,YAUTEPEC ORIENTE,26,TLAYACAPAN,768,3,14,180,35,122,1,3,0,0,350,35,239,23,147,11,21,0,1181,81,1262,2139
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,769,3,328,131,22,31,0,0,0,0,417,22,265,29,180,8,16,0,1449,66,1515,2140
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,770,2,176,23,3,8,0,0,0,0,125,10,75,12,36,2,0,0,470,28,498,1433
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,771,3,320,112,20,17,1,1,0,0,309,26,137,11,134,11,11,0,1110,44,1154,1678
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,772,1,43,12,4,2,0,0,0,0,45,17,19,7,23,2,1,0,175,4,179,250
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,773,3,152,58,16,17,0,0,0,0,243,153,185,5,150,8,5,2,992,39,1033,1531
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,774,1,17,14,4,2,0,0,0,0,71,18,26,11,70,0,3,0,236,7,243,340
,17,MORELOS,13,YAUTEPEC ORIENTE,27,TOTOLAPAN,775,1,11,2,3,3,0,0,0,0,73,19,1,1,75,0,0,0,188,0,188,218
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,828,2,26,95,16,31,0,0,0,0,141,14,110,35,166,12,22,2,668,40,710,1217
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,829,2,6,32,14,9,0,0,0,0,45,9,64,17,54,6,14,0,270,17,287,1046
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,830,2,27,97,21,8,0,0,1,0,75,5,55,33,166,9,13,1,510,36,547,1133
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,831,3,26,128,19,13,3,0,0,1,104,8,98,46,287,15,16,0,764,49,813,1741
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,832,1,17,32,3,1,0,0,0,0,17,4,25,21,57,4,6,0,187,14,201,440
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,833,2,23,69,11,10,0,0,0,1,68,2,30,31,174,11,8,0,438,20,458,888
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,834,5,50,192,22,27,4,0,0,1,102,16,141,69,266,13,9,1,912,54,967,1842
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,835,2,38,103,7,7,1,1,0,0,36,5,56,11,60,12,15,1,352,23,376,784
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,836,2,74,92,16,27,0,0,0,0,142,9,79,45,117,13,15,0,629,18,647,1134
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,837,2,38,132,27,20,0,0,0,0,201,32,104,30,86,9,13,0,692,35,727,1458
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,838,2,72,85,12,27,0,0,0,1,102,9,81,21,99,11,7,0,527,21,548,962
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,839,3,105,226,23,19,1,1,0,0,173,15,83,61,181,11,21,1,920,42,963,1648
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,840,2,75,157,12,23,1,0,1,1,125,6,49,35,150,9,3,1,647,28,676,1068
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,841,1,11,61,7,8,0,0,0,0,59,2,29,10,44,3,7,0,241,11,252,451
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,842,2,24,182,26,8,0,0,0,0,159,3,58,19,90,19,28,1,616,13,630,1075
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,843,3,151,79,30,24,0,0,0,0,314,10,81,43,103,32,22,0,889,40,929,1558
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,844,5,248,123,76,58,0,0,0,0,509,12,125,91,231,66,55,3,1594,67,1664,3148
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,845,2,40,54,56,10,1,0,1,0,75,71,41,43,110,8,16,0,526,28,554,1064
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,846,2,21,118,18,12,1,0,0,0,111,5,23,50,92,9,29,0,489,33,522,848
,17,MORELOS,13,YAUTEPEC ORIENTE,29,YAUTEPEC,847,2,35,64,35,57,0,0,0,0,136,7,51,53,142,19,24,0,623,30,653,1176
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,97,6,182,270,88,88,,,,,345,143,252,35,142,75,98,1,1718,79,1798,3785
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,98,2,46,152,9,17,,,,,85,28,37,4,91,13,55,2,537,31,570,972
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,99,3,81,168,32,57,,,,,248,184,123,15,82,22,69,1,1081,56,1138,1969
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,100,4,57,232,37,54,,,,,242,138,131,5,164,23,50,1,1133,71,1205,2427
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,101,2,48,129,16,23,,,,,67,28,45,5,143,18,62,0,584,37,621,1060
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,102,5,157,194,70,99,,,,,295,104,121,12,132,56,50,2,1290,79,1371,3169
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,103,2,118,98,14,40,,,,,98,68,63,13,67,31,39,0,649,46,695,1327
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,104,2,45,100,20,16,,,,,65,24,54,15,30,30,19,1,418,13,432,852
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,105,1,21,53,11,17,,,,,44,29,37,8,18,20,11,0,269,29,298,632
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,106,2,58,98,18,17,,,,,112,27,61,14,46,27,20,1,498,39,538,1147
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,107,2,67,84,21,28,,,,,78,22,43,14,51,47,25,3,480,28,511,1060
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,108,3,94,111,41,22,,,,,148,39,78,50,83,48,29,1,743,47,791,1724
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,109,5,87,272,70,48,,,,,291,76,102,43,103,46,26,4,1164,91,1259,3415
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,110,3,73,150,66,50,,,,,144,50,79,32,56,44,30,0,774,48,822,1750
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,111,3,79,114,45,66,,,,,169,78,82,38,62,49,19,2,801,61,864,2011
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,112,3,45,164,21,21,,,,,102,28,188,14,44,19,21,1,667,44,712,1640
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,113,5,82,186,83,82,,,,,425,71,246,26,112,61,54,0,1428,68,1496,3527
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,114,4,140,202,62,46,,,,,243,74,238,31,80,29,33,1,1178,64,1243,2794
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,115,2,37,130,28,21,,,,,108,47,93,15,18,17,27,0,541,32,573,1165
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,116,2,45,90,32,27,,,,,100,60,67,25,56,46,27,1,575,46,622,1280
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,117,2,60,96,21,22,,,,,72,50,56,13,46,25,18,3,479,33,515,1059
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,118,2,83,124,29,33,,,,,142,44,72,25,57,29,33,0,671,35,706,1444
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,119,2,61,101,29,14,,,,,125,44,78,14,38,24,22,0,550,26,576,1223
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,120,2,36,78,36,39,,,,,94,37,99,42,46,35,27,2,569,45,616,1264
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,121,1,25,47,24,8,,,,,78,29,74,11,17,11,7,0,331,31,362,678
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,122,2,43,56,17,19,,,,,86,34,102,38,24,15,18,1,452,29,482,984
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,123,3,59,104,48,32,,,,,130,43,309,26,31,39,27,0,848,55,903,1756
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,124,2,63,79,32,25,,,,,83,31,62,25,46,29,31,1,506,29,536,1120
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,125,4,170,157,67,94,,,,,240,77,176,46,74,38,46,0,1185,88,1273,2652
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,126,4,97,140,67,75,,,,,222,54,124,23,100,96,36,2,1034,60,1096,2321
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,127,2,58,133,24,26,,,,,143,20,88,10,61,47,28,1,638,38,677,1467
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,128,2,37,103,32,27,,,,,83,29,138,19,57,63,29,2,617,47,666,1243
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,129,2,54,61,35,30,,,,,177,45,67,17,34,38,23,1,581,39,621,1256
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,130,4,111,211,85,56,,,,,261,82,142,51,90,96,49,2,1234,91,1327,2975
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,131,3,69,171,45,29,,,,,148,36,77,18,62,57,34,5,746,62,813,1727
,17,MORELOS,14,CUAUTLA NORTE ,6,CUAUTLA,132,2,39,108,41,22,,,,,86,14,67,12,37,57,29,1,512,42,555,1207
