muni,NOMBRE,seccion,PAN,PRI,PRD,PT,PVEM,CD,PCD,PSN,PARM,PAS,DS,No Reg.,Nulos,Total
105,TLALNEPANTLA,4783,404,248,114,12,13,0,5,1,3,0,12,0,21,833
105,TLALNEPANTLA,4784,441,166,108,13,20,0,6,1,2,0,19,0,10,786
105,TLALNEPANTLA,4785,274,137,61,3,5,1,15,1,2,0,7,0,26,532
105,TLALNEPANTLA,4786,486,236,241,17,16,7,5,0,3,1,13,0,22,1047
105,TLALNEPANTLA,4787,542,419,209,9,21,3,6,5,6,25,7,1,33,1286
105,TLALNEPANTLA,4788,622,471,197,15,22,4,5,1,4,18,11,0,70,1440
105,TLALNEPANTLA,4789,402,168,109,5,8,0,10,2,1,0,2,0,22,729
105,TLALNEPANTLA,4790,361,259,92,13,11,6,2,0,7,2,3,0,46,802
105,TLALNEPANTLA,4791,705,287,165,13,16,1,8,2,6,3,22,0,36,1264
105,TLALNEPANTLA,4792,287,209,159,13,5,0,9,1,5,6,4,0,24,722
105,TLALNEPANTLA,4793,415,217,113,6,21,0,1,2,1,6,31,0,11,824
105,TLALNEPANTLA,4794,342,202,114,2,8,2,6,1,5,2,17,0,14,715
105,TLALNEPANTLA,4795,372,201,142,8,14,0,5,0,3,3,18,0,22,788
105,TLALNEPANTLA,4796,309,179,87,2,15,1,1,0,4,2,11,0,22,633
105,TLALNEPANTLA,4797,510,246,90,5,9,2,6,0,2,3,13,0,23,909
105,TLALNEPANTLA,4798,627,307,128,9,16,0,6,1,5,2,12,1,29,1143
105,TLALNEPANTLA,4799,603,290,203,13,31,2,5,0,5,3,27,0,40,1222
105,TLALNEPANTLA,4800,417,228,116,7,7,0,5,1,2,3,13,0,22,821
105,TLALNEPANTLA,4801,317,165,132,14,10,2,3,1,3,2,10,0,17,676
105,TLALNEPANTLA,4802,503,261,140,7,29,0,6,1,2,0,18,0,33,1000
105,TLALNEPANTLA,4803,520,258,170,6,16,1,3,1,2,3,13,0,17,1010
105,TLALNEPANTLA,4804,560,364,221,15,19,1,7,0,3,0,23,0,39,1252
105,TLALNEPANTLA,4805,617,369,154,11,19,4,14,5,4,1,12,0,49,1259
105,TLALNEPANTLA,4806,377,168,177,11,11,1,2,0,0,2,9,0,12,770
105,TLALNEPANTLA,4807,292,250,147,13,15,4,2,0,3,2,14,0,18,760
105,TLALNEPANTLA,4808,614,381,217,16,21,2,11,0,8,3,21,0,21,1315
105,TLALNEPANTLA,4809,353,206,137,12,17,1,5,1,1,5,11,0,8,757
105,TLALNEPANTLA,4810,310,196,100,11,14,1,7,0,4,0,15,0,30,688
105,TLALNEPANTLA,4811,236,92,84,5,10,3,1,0,1,3,5,0,7,447
105,TLALNEPANTLA,4812,465,217,152,14,13,0,2,2,3,8,17,0,13,906
105,TLALNEPANTLA,4813,480,145,110,4,12,2,8,0,6,1,16,0,14,798
105,TLALNEPANTLA,4814,431,202,239,9,21,1,5,1,8,8,20,0,22,967
105,TLALNEPANTLA,4815,503,183,344,13,28,1,4,2,2,5,27,0,20,1132
105,TLALNEPANTLA,4816,571,244,155,13,22,0,5,2,4,7,30,0,21,1074
105,TLALNEPANTLA,4817,359,201,121,7,12,2,6,0,1,2,16,0,11,738
105,TLALNEPANTLA,4818,341,154,153,4,8,0,0,1,3,2,10,0,10,686
105,TLALNEPANTLA,4819,365,154,106,4,14,1,7,0,4,1,8,0,11,675
105,TLALNEPANTLA,4820,268,204,100,6,4,0,3,0,2,0,9,0,12,608
105,TLALNEPANTLA,4821,310,164,166,14,13,0,11,1,2,14,16,0,8,719
105,TLALNEPANTLA,4822,380,162,173,9,13,2,6,1,5,1,11,0,14,777
105,TLALNEPANTLA,4823,499,217,207,14,13,4,4,3,0,1,17,0,12,991
105,TLALNEPANTLA,4824,449,307,163,10,29,0,10,1,6,4,10,0,14,1003
105,TLALNEPANTLA,4825,341,195,238,5,19,0,9,1,13,2,31,0,12,866
105,TLALNEPANTLA,4826,477,195,242,10,26,0,6,1,7,4,19,0,21,1008
105,TLALNEPANTLA,4827,461,289,236,8,22,0,3,3,3,6,20,0,21,1072
105,TLALNEPANTLA,4828,330,284,168,18,12,0,7,0,6,3,8,0,15,851
105,TLALNEPANTLA,4829,258,154,138,12,6,0,1,0,10,0,16,0,19,614
105,TLALNEPANTLA,4830,557,322,317,19,25,2,2,0,9,3,51,1,23,1331
105,TLALNEPANTLA,4831,517,331,205,11,22,2,7,0,8,5,12,0,15,1135
105,TLALNEPANTLA,4832,472,333,174,15,22,2,3,4,6,9,38,2,20,1100
105,TLALNEPANTLA,4833,337,221,160,12,13,0,5,0,6,6,15,0,29,804
105,TLALNEPANTLA,4834,461,275,127,12,19,0,6,0,4,4,8,0,36,952
105,TLALNEPANTLA,4835,302,246,106,12,14,0,6,0,5,1,17,0,25,734
105,TLALNEPANTLA,4836,938,202,93,6,21,0,7,0,1,0,28,0,5,1301
105,TLALNEPANTLA,4837,906,190,91,4,28,1,34,1,0,0,24,0,4,1283
105,TLALNEPANTLA,4838,1059,177,96,9,25,0,6,0,2,0,25,0,10,1409
105,TLALNEPANTLA,4839,791,248,77,10,28,1,14,0,1,0,23,0,10,1203
105,TLALNEPANTLA,4840,585,137,88,7,21,2,1,0,1,0,27,0,4,873
105,TLALNEPANTLA,4841,940,190,63,9,27,0,6,0,3,0,30,0,17,1285
105,TLALNEPANTLA,4842,789,227,102,5,30,1,9,1,2,2,17,0,14,1199
105,TLALNEPANTLA,4843,900,208,120,6,20,2,8,0,3,0,26,0,10,1303
105,TLALNEPANTLA,4844,273,50,41,3,4,0,2,0,0,0,4,0,2,379
105,TLALNEPANTLA,4845,970,178,76,1,19,0,7,0,2,2,27,0,5,1287
105,TLALNEPANTLA,4846,1000,178,107,5,19,1,9,1,2,3,36,0,13,1374
105,TLALNEPANTLA,4847,571,162,84,3,18,1,5,1,3,2,10,0,27,887
105,TLALNEPANTLA,4848,625,143,86,3,39,14,5,2,2,0,15,0,13,947
105,TLALNEPANTLA,4849,877,172,95,7,32,3,4,0,1,0,30,0,11,1232
105,TLALNEPANTLA,4850,665,142,88,3,22,5,2,1,1,1,20,0,30,980
105,TLALNEPANTLA,4851,922,199,125,11,32,1,10,0,1,5,33,1,5,1345
105,TLALNEPANTLA,4852,814,243,106,8,25,0,17,1,6,0,26,0,17,1263
105,TLALNEPANTLA,4853,736,152,109,3,20,2,20,2,1,1,15,0,18,1079
105,TLALNEPANTLA,4854,753,219,103,4,19,1,7,0,4,1,34,0,10,1155
105,TLALNEPANTLA,4855,512,149,77,10,21,0,6,1,1,1,18,0,24,820
105,TLALNEPANTLA,4856,649,174,82,9,21,2,9,1,4,0,30,0,10,991
105,TLALNEPANTLA,4857,536,210,89,1,17,1,3,1,0,3,12,1,11,885
105,TLALNEPANTLA,4858,722,306,85,7,26,3,17,1,4,1,15,0,14,1201
105,TLALNEPANTLA,4859,422,146,49,2,13,1,2,0,0,1,7,0,3,646
105,TLALNEPANTLA,4860,328,197,61,9,13,3,3,0,0,2,15,0,22,653
105,TLALNEPANTLA,4861,539,245,120,16,18,12,8,1,3,2,10,4,25,1003
105,TLALNEPANTLA,4862,632,186,105,3,12,20,6,0,2,0,25,0,13,1004
105,TLALNEPANTLA,4863,442,124,66,1,12,6,2,0,1,2,6,1,13,676
105,TLALNEPANTLA,4864,333,97,32,6,12,3,5,0,0,1,7,0,8,504
105,TLALNEPANTLA,4865,795,148,69,5,19,0,5,1,2,0,25,0,5,1074
105,TLALNEPANTLA,4866,749,247,60,11,15,11,6,1,3,1,19,0,33,1156
105,TLALNEPANTLA,4867,377,176,72,3,13,4,4,0,2,2,16,0,7,676
105,TLALNEPANTLA,4868,550,480,126,6,11,1,6,1,3,3,14,0,19,1220
105,TLALNEPANTLA,4869,363,293,45,4,10,0,5,0,1,0,5,0,5,731
105,TLALNEPANTLA,4870,563,511,109,7,9,1,4,3,4,3,12,0,45,1271
105,TLALNEPANTLA,4871,397,156,76,12,11,0,2,0,2,3,14,0,20,693
105,TLALNEPANTLA,4872,855,241,118,14,19,1,5,4,5,0,14,0,34,1310
105,TLALNEPANTLA,4873,578,211,93,5,16,0,1,2,7,2,15,0,14,944
105,TLALNEPANTLA,4874,573,139,88,15,8,0,1,0,2,1,13,0,22,862
105,TLALNEPANTLA,4875,628,240,92,6,9,1,3,0,3,2,13,0,4,1001
105,TLALNEPANTLA,4876,642,386,94,10,17,0,5,1,6,4,23,0,45,1233
105,TLALNEPANTLA,4877,434,415,100,5,12,0,4,1,2,1,15,0,23,1012
105,TLALNEPANTLA,4878,420,513,88,13,7,1,6,1,4,1,13,0,47,1114
105,TLALNEPANTLA,4879,143,83,28,4,3,0,0,0,0,0,4,0,3,268
105,TLALNEPANTLA,4880,138,51,23,3,4,1,1,0,0,0,4,0,2,227
105,TLALNEPANTLA,4881,211,148,51,7,13,0,6,0,2,1,17,1,4,461
105,TLALNEPANTLA,4882,339,319,67,10,7,1,0,0,2,2,8,0,11,766
105,TLALNEPANTLA,4883,367,326,54,6,5,1,4,2,4,1,2,0,9,781
105,TLALNEPANTLA,4884,396,164,61,8,7,0,1,0,1,1,8,0,22,669
105,TLALNEPANTLA,4885,422,216,97,6,11,1,7,1,0,3,16,1,13,794
105,TLALNEPANTLA,4886,560,253,93,5,12,1,3,2,4,0,14,0,21,968
105,TLALNEPANTLA,4887,476,190,85,12,7,0,8,0,2,1,13,1,8,803
105,TLALNEPANTLA,4888,551,219,90,8,8,0,3,0,5,1,9,1,13,908
105,TLALNEPANTLA,4889,313,130,87,5,6,0,3,0,2,2,7,0,3,558
105,TLALNEPANTLA,4890,582,290,166,11,13,0,5,1,5,1,12,0,31,1117
105,TLALNEPANTLA,4891,361,149,81,4,7,0,2,0,2,0,13,0,15,634
105,TLALNEPANTLA,4892,271,149,88,9,10,2,5,2,4,0,19,0,11,570
105,TLALNEPANTLA,4893,349,174,101,3,10,5,4,1,4,1,4,0,21,677
105,TLALNEPANTLA,4894,607,310,114,15,10,0,4,1,0,2,17,1,18,1099
105,TLALNEPANTLA,4895,423,270,86,11,13,1,5,5,5,1,3,1,14,838
105,TLALNEPANTLA,4896,316,148,79,8,7,0,3,2,2,0,6,0,12,583
105,TLALNEPANTLA,4897,342,140,119,5,12,0,2,0,1,1,14,0,12,648
105,TLALNEPANTLA,4898,546,167,118,8,12,0,5,1,7,1,13,0,12,890
105,TLALNEPANTLA,4899,352,190,80,3,12,3,2,0,1,0,7,0,7,657
105,TLALNEPANTLA,4900,292,126,64,6,9,3,2,0,4,1,4,0,14,525
105,TLALNEPANTLA,4901,412,132,54,4,15,3,4,1,1,0,12,0,7,645
105,TLALNEPANTLA,4902,209,92,32,0,6,0,0,0,0,0,13,0,3,355
105,TLALNEPANTLA,4903,277,76,49,5,12,0,5,0,3,0,8,0,6,441
105,TLALNEPANTLA,4904,280,115,50,3,12,0,0,0,3,1,15,0,14,493
105,TLALNEPANTLA,4905,516,175,96,8,14,0,6,0,3,1,18,0,7,844
105,TLALNEPANTLA,4906,752,136,115,8,19,1,9,0,1,3,29,0,15,1088
105,TLALNEPANTLA,4907,535,217,38,4,11,0,3,0,3,3,21,0,6,841
105,TLALNEPANTLA,4908,377,221,66,6,13,1,1,0,3,1,20,0,8,717
105,TLALNEPANTLA,4909,654,260,145,3,12,4,2,1,1,2,13,0,17,1114
105,TLALNEPANTLA,4910,590,240,136,12,12,1,4,1,0,2,10,0,14,1022
105,TLALNEPANTLA,4911,550,175,51,4,10,0,4,0,2,1,7,1,20,825
105,TLALNEPANTLA,4912,738,237,111,6,38,1,11,0,1,0,18,1,21,1183
105,TLALNEPANTLA,4913,207,152,26,3,4,0,0,0,5,1,7,0,0,405
105,TLALNEPANTLA,4914,570,320,90,16,12,0,6,0,6,1,12,0,19,1052
105,TLALNEPANTLA,4915,771,338,72,5,18,0,3,1,3,1,19,0,14,1245
105,TLALNEPANTLA,4916,430,224,56,2,10,1,2,1,0,1,7,0,7,741
105,TLALNEPANTLA,4917,528,482,63,9,21,0,1,0,7,0,10,0,13,1134
105,TLALNEPANTLA,4918,478,322,66,2,6,0,5,0,0,1,9,0,9,898
105,TLALNEPANTLA,4919,431,320,57,4,12,2,2,0,4,0,13,0,13,858
105,TLALNEPANTLA,4920,591,335,77,14,21,2,8,1,2,1,11,0,17,1080
105,TLALNEPANTLA,4921,636,224,89,6,20,2,10,1,1,1,19,0,10,1019
105,TLALNEPANTLA,4922,260,291,36,2,7,0,2,0,1,0,3,0,2,604
105,TLALNEPANTLA,4923,496,321,67,7,8,0,5,1,1,0,14,0,9,929
105,TLALNEPANTLA,4924,244,157,41,1,13,0,1,0,3,0,5,0,8,473
105,TLALNEPANTLA,4925,737,226,128,8,26,0,7,1,1,1,21,8,24,1188
105,TLALNEPANTLA,4926,917,207,172,11,20,0,6,1,3,2,29,2,12,1382
105,TLALNEPANTLA,4927,628,144,83,6,13,0,2,3,5,0,11,0,12,907
105,TLALNEPANTLA,4928,664,123,127,3,15,0,8,0,2,0,11,0,7,960
105,TLALNEPANTLA,4929,751,224,128,6,15,1,6,1,4,1,25,0,12,1174
105,TLALNEPANTLA,4930,365,290,85,9,9,0,0,0,1,2,8,1,16,786
105,TLALNEPANTLA,4931,338,110,78,4,9,0,4,2,2,2,13,0,6,568
105,TLALNEPANTLA,4932,211,91,44,2,9,2,3,0,0,0,11,0,6,379
105,TLALNEPANTLA,4933,293,131,46,7,6,0,1,0,3,0,14,0,5,506
105,TLALNEPANTLA,4934,251,105,83,4,4,0,2,0,1,0,9,0,0,459
105,TLALNEPANTLA,4935,501,290,157,7,17,1,13,1,4,3,27,0,23,1044
105,TLALNEPANTLA,4936,297,174,49,7,5,0,3,0,2,0,7,0,15,559
105,TLALNEPANTLA,4937,531,366,95,6,12,0,6,1,4,0,12,0,21,1054
105,TLALNEPANTLA,4938,562,302,123,14,13,1,12,3,3,0,22,0,16,1071
105,TLALNEPANTLA,4939,437,158,57,3,11,1,3,0,4,1,13,0,8,696
105,TLALNEPANTLA,4940,321,210,61,9,7,1,4,1,1,1,8,2,17,643
105,TLALNEPANTLA,4941,525,213,117,12,14,1,9,1,2,0,11,0,23,928
105,TLALNEPANTLA,4942,572,280,102,8,14,3,3,2,3,0,14,0,20,1021
105,TLALNEPANTLA,4943,630,212,95,6,16,0,1,0,3,1,21,2,18,1005
105,TLALNEPANTLA,4944,519,275,78,6,18,1,1,0,3,0,4,0,23,928
105,TLALNEPANTLA,4945,598,166,86,9,15,1,5,6,6,1,10,0,8,911
105,TLALNEPANTLA,4946,735,375,75,8,9,3,6,2,6,0,21,0,17,1257
105,TLALNEPANTLA,4947,552,156,92,6,11,2,10,0,1,1,18,0,4,853
105,TLALNEPANTLA,4948,811,206,131,12,16,3,5,1,0,1,23,0,12,1221
105,TLALNEPANTLA,4949,756,183,172,7,23,1,2,1,7,2,16,1,16,1187
105,TLALNEPANTLA,4950,363,240,68,5,11,0,3,2,3,2,2,0,15,714
105,TLALNEPANTLA,4951,321,231,38,9,11,2,4,0,9,2,8,1,4,640
105,TLALNEPANTLA,4952,427,143,38,12,4,0,6,0,1,1,6,0,18,656
105,TLALNEPANTLA,4953,666,154,133,8,25,0,5,0,4,0,12,0,6,1013
105,TLALNEPANTLA,4954,583,178,139,12,24,0,7,1,3,2,24,0,4,977
105,TLALNEPANTLA,4955,499,167,110,3,14,1,5,0,0,1,17,0,11,828
105,TLALNEPANTLA,4956,484,237,89,22,20,1,0,2,1,1,11,0,12,880
105,TLALNEPANTLA,4957,410,227,72,8,13,0,3,0,6,2,14,0,13,768
105,TLALNEPANTLA,4958,598,300,109,4,14,0,4,1,4,2,12,1,21,1070
105,TLALNEPANTLA,4959,570,187,114,12,16,0,9,1,3,2,21,0,13,948
105,TLALNEPANTLA,4960,409,182,117,8,11,0,5,0,1,0,6,1,16,756
105,TLALNEPANTLA,4961,468,269,152,12,18,0,8,1,5,1,23,0,18,975
105,TLALNEPANTLA,4962,514,199,142,5,16,0,1,0,1,0,11,0,10,899
105,TLALNEPANTLA,4963,723,139,74,2,21,2,6,1,1,0,17,0,10,996
105,TLALNEPANTLA,4964,1026,185,88,5,25,0,4,0,4,0,23,0,8,1368
105,TLALNEPANTLA,4965,756,186,89,4,26,0,4,1,1,4,18,0,10,1099
105,TLALNEPANTLA,4966,728,169,72,3,15,2,4,0,1,0,14,0,3,1011
105,TLALNEPANTLA,4967,532,92,58,4,13,0,1,0,1,3,20,0,7,731
105,TLALNEPANTLA,4968,437,122,38,3,8,2,1,1,0,2,13,0,6,633
105,TLALNEPANTLA,4969,398,130,55,7,3,0,1,1,1,1,10,0,8,615
105,TLALNEPANTLA,4970,487,129,41,1,12,0,1,0,1,0,13,0,6,691
105,TLALNEPANTLA,4971,448,147,51,4,4,0,2,0,3,0,4,0,8,671
105,TLALNEPANTLA,4972,510,96,75,1,5,1,1,3,1,0,16,0,13,722
105,TLALNEPANTLA,4973,876,167,54,2,25,1,5,0,5,2,15,0,5,1157
105,TLALNEPANTLA,4974,906,164,67,6,31,1,4,0,5,1,20,0,6,1211
105,TLALNEPANTLA,4975,717,295,76,5,33,0,6,3,7,0,22,0,13,1177
105,TLALNEPANTLA,4976,708,133,61,0,18,0,4,0,1,1,18,0,6,950
105,TLALNEPANTLA,4977,806,164,62,8,17,3,9,0,1,0,19,0,6,1095
105,TLALNEPANTLA,4978,1121,226,81,5,27,0,10,0,1,0,21,1,12,1505
105,TLALNEPANTLA,4979,872,153,80,4,20,2,8,0,3,0,23,0,5,1170
105,TLALNEPANTLA,4980,914,159,94,4,26,1,4,0,1,1,29,0,7,1240
105,TLALNEPANTLA,4981,590,112,32,0,18,0,4,0,1,3,13,0,5,778
105,TLALNEPANTLA,4982,835,179,81,1,15,1,1,0,0,2,18,0,8,1141
105,TLALNEPANTLA,4983,602,201,127,9,18,1,6,1,5,0,14,0,8,992
105,TLALNEPANTLA,4984,333,153,72,1,6,0,7,0,1,0,6,0,5,584
105,TLALNEPANTLA,4985,731,333,186,14,23,0,8,2,2,2,33,0,26,1360
105,TLALNEPANTLA,4986,696,277,152,6,21,0,7,1,6,1,12,0,11,1190
105,TLALNEPANTLA,4987,640,256,147,6,21,3,11,4,6,3,16,0,28,1141
105,TLALNEPANTLA,4988,681,307,181,9,12,1,4,0,4,0,20,0,12,1231
105,TLALNEPANTLA,4989,704,370,126,7,21,3,6,0,8,3,32,0,13,1293
105,TLALNEPANTLA,4990,536,324,214,12,18,1,8,0,8,1,13,1,18,1154
105,TLALNEPANTLA,4991,536,202,149,2,16,0,5,0,1,2,15,0,10,938
105,TLALNEPANTLA,4992,369,211,70,7,5,0,1,8,3,1,21,0,9,705
105,TLALNEPANTLA,4993,382,135,108,4,17,0,4,0,3,2,9,0,10,674
105,TLALNEPANTLA,4994,376,60,40,1,3,0,4,0,1,1,16,0,4,506
105,TLALNEPANTLA,4995,345,162,43,3,4,1,1,1,1,1,7,0,10,579
105,TLALNEPANTLA,4996,785,171,59,7,16,2,9,0,0,1,22,0,5,1077
105,TLALNEPANTLA,4997,980,250,70,8,27,0,8,1,2,0,41,0,12,1399
105,TLALNEPANTLA,4998,911,181,96,15,19,1,9,0,0,0,39,0,12,1283
105,TLALNEPANTLA,4999,862,162,55,31,28,1,10,2,1,2,23,0,5,1182
105,TLALNEPANTLA,5000,888,208,73,8,18,2,9,1,1,0,14,0,16,1238
105,TLALNEPANTLA,5001,842,200,76,4,16,2,10,3,4,0,19,0,2,1178
105,TLALNEPANTLA,5002,483,224,61,2,6,0,3,0,1,0,8,0,12,800
105,TLALNEPANTLA,5003,553,224,79,3,10,0,7,2,1,1,17,0,12,909
105,TLALNEPANTLA,5004,645,182,97,2,21,1,1,0,0,0,18,0,15,982
105,TLALNEPANTLA,5005,673,247,86,5,12,3,2,0,2,1,16,0,9,1056
105,TLALNEPANTLA,5006,516,218,64,0,10,1,2,0,3,0,9,0,4,827
105,TLALNEPANTLA,5007,248,127,32,1,7,0,1,0,0,0,6,0,4,426
105,TLALNEPANTLA,5008,582,180,66,8,18,0,7,0,0,0,18,0,15,894
105,TLALNEPANTLA,5009,613,221,56,8,7,1,4,0,3,2,9,0,25,949
105,TLALNEPANTLA,5010,372,145,43,5,7,1,1,0,1,0,7,0,4,586
105,TLALNEPANTLA,5011,872,201,90,3,15,0,3,2,4,1,25,0,10,1226
105,TLALNEPANTLA,5012,839,196,114,9,29,0,16,1,3,8,13,2,7,1237
105,TLALNEPANTLA,5013,705,164,67,3,21,3,8,1,4,0,16,1,20,1013
105,TLALNEPANTLA,5014,759,179,101,12,19,1,5,0,1,0,33,0,7,1117
105,TLALNEPANTLA,5015,762,203,66,4,19,12,9,0,3,0,19,0,12,1109
105,TLALNEPANTLA,5016,439,181,51,8,14,1,8,1,1,1,6,8,16,735
105,TLALNEPANTLA,5017,346,152,45,5,14,0,11,0,2,1,9,0,15,600
105,TLALNEPANTLA,5018,410,133,56,4,11,6,1,0,0,0,9,0,5,635
105,TLALNEPANTLA,5019,386,249,29,4,6,1,1,0,6,0,12,0,9,703
105,TLALNEPANTLA,5020,440,144,88,4,12,0,3,0,1,1,8,0,9,710
105,TLALNEPANTLA,5021,413,131,63,2,7,0,0,0,3,0,12,0,5,636
105,TLALNEPANTLA,5022,790,212,159,8,25,0,5,0,13,1,20,0,21,1254
105,TLALNEPANTLA,5023,505,122,59,5,18,0,2,0,1,0,13,0,6,731
105,TLALNEPANTLA,5024,503,130,69,2,7,0,1,1,1,0,8,0,3,725
105,TLALNEPANTLA,5025,721,209,103,6,21,1,9,1,2,1,20,0,15,1109
105,TLALNEPANTLA,5026,346,190,66,4,5,0,7,0,5,2,9,0,5,639
105,TLALNEPANTLA,5027,316,155,70,6,10,1,5,0,1,1,7,0,33,605
105,TLALNEPANTLA,5028,783,247,136,8,39,1,6,0,1,0,26,0,8,1255
105,TLALNEPANTLA,5029,327,84,36,1,9,0,15,0,0,0,4,1,8,485
105,TLALNEPANTLA,5030,445,98,40,3,14,0,18,0,3,0,15,0,4,640
105,TLALNEPANTLA,5031,436,104,33,0,7,1,21,1,1,0,20,0,6,630
105,TLALNEPANTLA,5032,450,131,53,5,16,0,19,3,0,2,21,0,7,707
105,TLALNEPANTLA,5033,289,101,33,7,6,0,1,0,1,1,2,0,10,451
105,TLALNEPANTLA,5034,585,250,143,6,8,1,7,1,0,1,19,0,28,1049
105,TLALNEPANTLA,5035,591,233,106,6,15,1,5,0,7,3,17,0,25,1009
105,TLALNEPANTLA,5036,702,253,156,9,17,1,5,1,3,1,26,0,21,1195
105,TLALNEPANTLA,5037,480,148,69,5,9,0,6,0,3,4,4,0,5,733
105,TLALNEPANTLA,5038,755,204,97,5,16,1,3,1,1,0,22,0,14,1119
105,TLALNEPANTLA,5039,689,187,124,14,15,0,3,0,2,0,28,0,9,1071
105,TLALNEPANTLA,5040,447,174,40,9,14,0,1,0,4,0,8,0,7,704
105,TLALNEPANTLA,5041,327,115,55,6,5,1,5,0,1,1,7,0,3,526
105,TLALNEPANTLA,5042,678,256,184,5,23,0,4,1,6,1,25,0,23,1206
105,TLALNEPANTLA,5043,508,206,71,4,16,0,2,1,1,0,16,0,17,842
105,TLALNEPANTLA,5044,779,153,139,8,20,1,10,0,2,2,23,0,10,1147
105,TLALNEPANTLA,5045,664,174,92,4,19,0,6,1,1,0,9,0,9,979
105,TLALNEPANTLA,5046,590,152,90,4,16,0,7,0,1,1,18,1,24,904
105,TLALNEPANTLA,5047,424,112,88,5,5,0,3,0,11,0,24,0,10,682
105,TLALNEPANTLA,5048,632,202,93,7,18,0,1,0,4,2,16,0,12,987
105,TLALNEPANTLA,5049,428,196,102,7,18,0,3,0,2,1,15,3,31,806
105,TLALNEPANTLA,5050,434,129,97,4,16,1,7,1,3,1,12,0,3,708
105,TLALNEPANTLA,5051,500,120,105,7,16,0,2,0,1,1,23,0,5,780
105,TLALNEPANTLA,5052,699,214,140,4,25,0,2,1,3,2,20,0,15,1125
105,TLALNEPANTLA,5053,642,188,187,9,16,1,8,0,2,0,22,1,18,1094
105,TLALNEPANTLA,5054,588,223,167,11,16,0,6,2,6,1,32,1,16,1069
105,TLALNEPANTLA,5055,791,165,206,7,21,1,11,2,3,0,40,1,15,1263
105,TLALNEPANTLA,5056,711,248,148,14,20,4,13,0,3,1,18,0,20,1200
105,TLALNEPANTLA,5057,546,257,157,10,13,2,4,5,4,0,21,1,18,1038
105,TLALNEPANTLA,5058,194,187,90,4,8,0,2,0,3,0,12,0,6,506
105,TLALNEPANTLA,5059,721,229,180,7,23,0,6,0,5,1,17,0,8,1197
105,TLALNEPANTLA,5060,453,256,132,8,7,0,11,0,3,3,22,0,23,918
105,TLALNEPANTLA,5061,639,355,120,11,14,0,8,0,1,0,16,0,12,1176
105,TLALNEPANTLA,5062,427,184,107,7,9,2,8,0,6,0,18,0,16,784
105,TLALNEPANTLA,5063,511,159,127,8,14,1,5,0,1,0,20,0,20,866
105,TLALNEPANTLA,5064,621,184,147,11,12,1,4,2,3,1,13,0,20,1019
105,TLALNEPANTLA,5065,592,227,152,7,16,2,7,1,3,0,19,0,8,1034
105,TLALNEPANTLA,5066,861,296,213,11,29,1,3,3,3,5,37,0,25,1487
105,TLALNEPANTLA,5067,675,214,164,8,22,1,9,1,3,0,21,1,47,1166
105,TLALNEPANTLA,5068,655,243,222,12,22,1,4,11,2,3,23,0,25,1223
105,TLALNEPANTLA,5069,635,175,141,11,30,0,10,2,3,0,31,0,79,1117
105,TLALNEPANTLA,5070,468,330,139,8,11,1,9,0,0,0,18,0,19,1003
105,TLALNEPANTLA,5071,508,131,121,7,21,0,7,0,2,1,15,0,4,817
105,TLALNEPANTLA,5072,772,210,149,8,27,2,6,0,8,1,26,0,16,1225
105,TLALNEPANTLA,5073,654,211,162,6,35,0,13,3,5,1,34,0,8,1132
105,TLALNEPANTLA,5074,361,143,180,17,15,1,7,1,0,0,13,0,9,747
105,TLALNEPANTLA,5075,350,200,127,5,15,1,0,0,1,1,21,0,11,732
105,TLALNEPANTLA,5076,596,243,226,18,28,0,14,1,3,5,24,0,12,1170
105,TLALNEPANTLA,5077,494,233,184,15,12,2,8,0,6,4,14,0,21,993
105,TLALNEPANTLA,5078,621,216,165,8,23,1,7,1,2,1,18,0,16,1079
105,TLALNEPANTLA,5079,858,265,177,11,28,1,7,1,1,1,30,0,19,1399
105,TLALNEPANTLA,5080,393,183,129,6,10,0,11,0,1,0,22,0,10,765
105,TLALNEPANTLA,5081,344,149,106,9,5,0,0,1,7,0,10,0,10,641
105,TLALNEPANTLA,5082,297,140,95,4,5,1,5,0,2,2,9,0,8,568
105,TLALNEPANTLA,5083,349,171,101,7,11,0,7,1,3,2,14,0,10,676
105,TLALNEPANTLA,5084,285,159,110,9,10,0,4,1,0,0,15,0,13,606
105,TLALNEPANTLA,5085,325,211,89,3,10,0,1,2,4,1,10,0,12,668
105,TLALNEPANTLA,5086,370,104,92,7,8,1,2,0,1,0,4,0,10,599
105,TLALNEPANTLA,5087,376,181,117,5,15,1,6,0,3,1,21,0,5,731
105,TLALNEPANTLA,5088,542,175,95,8,11,0,7,2,2,0,24,0,9,875
105,TLALNEPANTLA,5089,454,170,97,5,12,1,9,0,3,1,18,0,9,779
105,TLALNEPANTLA,5090,511,218,141,10,14,0,7,0,2,1,11,0,11,926
105,TLALNEPANTLA,5091,419,232,101,7,9,0,4,0,4,0,20,0,26,822
105,TLALNEPANTLA,5092,359,247,132,9,12,0,8,1,1,4,17,0,14,804
105,TLALNEPANTLA,5093,388,165,46,2,5,1,0,0,0,1,6,0,25,639
105,TLALNEPANTLA,5094,452,166,64,4,14,1,3,1,2,1,10,0,9,727
105,TLALNEPANTLA,5095,434,300,52,8,4,0,5,1,6,0,10,0,10,830
