CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,PRI_PVEM_NVA_ALIANZA,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,31,YUCATAN,15,IZAMAL,60,QUINTANA ROO,765,2,424,481,3,2,1,1,1,7,1,1,0,,0,0,922,8,930,1035
,31,YUCATAN,10,TIZIMIN,61,RIO LAGARTOS,766,2,321,464,3,0,5,5,5,9,3,0,2,,,0,817,22,839,894
,31,YUCATAN,10,TIZIMIN,61,RIO LAGARTOS,767,2,372,462,1,0,3,3,3,11,1,1,2,,,0,859,15,874,953
,31,YUCATAN,10,TIZIMIN,61,RIO LAGARTOS,768,2,351,339,2,2,6,0,5,3,0,0,2,,,0,710,7,717,813
,31,YUCATAN,13,TICUL,62,SACALUM,769,2,425,519,0,171,2,55,9,13,6,2,0,,,0,1202,19,1221,1339
,31,YUCATAN,13,TICUL,62,SACALUM,770,3,537,684,4,197,1,38,24,17,5,1,0,,,0,1508,27,1535,1686
,31,YUCATAN,13,TICUL,62,SACALUM,771,1,106,246,1,39,0,7,11,1,0,0,0,,,0,411,9,420,450
,31,YUCATAN,8,UMAN,63,SAMAHIL,772,3,307,972,579,8,0,4,3,12,4,0,0,,0,0,1889,30,1919,2140
,31,YUCATAN,8,UMAN,63,SAMAHIL,773,1,86,341,183,5,3,0,0,2,5,0,0,,0,0,625,5,630,669
,31,YUCATAN,8,UMAN,63,SAMAHIL,774,2,117,340,299,2,1,0,4,1,24,0,0,,1,0,789,18,807,939
,31,YUCATAN,14,TIXKOKOB,64,SANAHCAT,775,2,532,684,39,7,0,0,0,4,1,0,,3,,1,1270,13,1284,1365
,31,YUCATAN,10,TIZIMIN,65,SAN FELIPE,776,2,374,533,0,1,3,6,3,5,0,0,4,,,0,929,10,939,996
,31,YUCATAN,10,TIZIMIN,65,SAN FELIPE,777,1,261,328,4,2,2,1,3,2,0,1,2,,,0,606,11,617,641
,31,YUCATAN,13,TICUL,66,SANTA ELENA,778,3,572,749,2,0,0,1,1,4,1,0,1,,,0,1331,10,1341,1614
,31,YUCATAN,13,TICUL,66,SANTA ELENA,779,2,405,401,2,1,2,0,2,3,0,2,1,,,0,819,7,826,976
,31,YUCATAN,13,TICUL,66,SANTA ELENA,780,1,102,127,1,0,0,0,0,1,0,0,0,,,0,231,0,231,249
,31,YUCATAN,14,TIXKOKOB,67,SEYE,781,3,453,486,331,13,3,17,3,212,15,0,,1,,0,1534,32,1566,1819
,31,YUCATAN,14,TIXKOKOB,67,SEYE,782,2,261,345,140,13,1,9,1,112,6,0,,2,,0,890,16,906,1033
,31,YUCATAN,14,TIXKOKOB,67,SEYE,783,3,512,617,248,16,3,23,3,187,5,0,,3,,0,1617,31,1648,1946
,31,YUCATAN,14,TIXKOKOB,67,SEYE,784,2,284,486,282,17,0,8,1,140,3,0,,0,,0,1221,27,1248,1465
,31,YUCATAN,14,TIXKOKOB,67,SEYE,785,2,243,190,87,7,0,2,3,38,2,0,,0,,0,572,6,578,672
,31,YUCATAN,10,TIZIMIN,68,SINANCHE,786,2,323,420,15,3,2,1,4,90,2,1,3,,,0,864,16,880,1012
,31,YUCATAN,10,TIZIMIN,68,SINANCHE,787,2,373,424,15,2,5,3,2,70,2,1,0,,,0,897,9,906,1027
,31,YUCATAN,10,TIZIMIN,68,SINANCHE,788,1,120,150,10,5,4,1,0,48,0,0,0,,,0,338,9,347,399
,31,YUCATAN,15,IZAMAL,69,SOTUTA,789,2,212,347,218,11,4,43,2,8,0,0,1,,0,0,846,18,864,1092
,31,YUCATAN,15,IZAMAL,69,SOTUTA,790,1,71,282,113,10,3,21,2,4,2,1,0,,0,0,509,12,521,626
,31,YUCATAN,15,IZAMAL,69,SOTUTA,791,2,154,294,182,11,0,14,0,10,1,0,0,,0,0,666,10,676,839
,31,YUCATAN,15,IZAMAL,69,SOTUTA,792,2,168,434,227,11,0,18,4,3,2,1,0,,0,0,868,20,888,1175
,31,YUCATAN,15,IZAMAL,69,SOTUTA,793,2,79,333,437,11,5,4,0,0,0,0,1,,0,0,870,11,881,1081
,31,YUCATAN,15,IZAMAL,69,SOTUTA,794,1,43,115,139,3,5,6,2,0,0,0,0,,0,1,313,7,321,438
,31,YUCATAN,15,IZAMAL,69,SOTUTA,795,1,62,104,101,15,3,6,3,0,1,0,2,,1,0,298,13,311,420
,31,YUCATAN,10,TIZIMIN,70,SUCILA,796,2,491,584,1,0,0,0,3,1,1,0,0,,,0,1081,11,1092,1210
,31,YUCATAN,10,TIZIMIN,70,SUCILA,797,3,626,820,6,0,5,1,2,13,0,1,4,,,0,1478,19,1497,1659
,31,YUCATAN,15,IZAMAL,71,SUDZAL,798,2,349,376,32,299,1,2,1,9,1,0,3,,0,0,1073,13,1086,1170
,31,YUCATAN,15,IZAMAL,71,SUDZAL,799,1,71,121,1,93,1,0,0,0,0,0,0,,0,0,287,0,287,319
,31,YUCATAN,15,IZAMAL,72,SUMA,800,2,86,395,184,5,1,5,6,15,1,2,0,,0,0,700,19,719,844
,31,YUCATAN,15,IZAMAL,72,SUMA,801,2,80,380,161,10,3,1,3,12,4,1,1,,0,0,656,21,677,784
,31,YUCATAN,12,TEKAX,73,TAHDZIU,802,4,120,1274,995,4,1,1,1,16,0,0,8,,,0,2420,26,2446,2597
,31,YUCATAN,14,TIXKOKOB,74,TAHMEK,803,2,128,456,138,428,4,2,15,5,6,0,,0,,0,1182,17,1199,1344
,31,YUCATAN,14,TIXKOKOB,74,TAHMEK,804,3,167,581,167,497,0,1,19,6,3,0,,0,,0,1441,10,1451,1633
,31,YUCATAN,12,TEKAX,75,TEABO,805,3,473,1005,11,11,3,4,8,18,0,0,13,,,0,1546,29,1575,1769
,31,YUCATAN,12,TEKAX,75,TEABO,806,4,765,1430,10,0,1,2,11,22,0,0,0,,,0,2241,28,2269,2562
,31,YUCATAN,14,TIXKOKOB,76,TECOH,807,4,749,1056,124,108,12,7,6,9,1,0,,12,,0,2084,35,2119,2569
,31,YUCATAN,14,TIXKOKOB,76,TECOH,808,2,333,474,37,33,6,11,10,7,4,0,,0,,1,915,22,938,1123
,31,YUCATAN,14,TIXKOKOB,76,TECOH,809,3,461,651,40,75,7,8,9,4,1,0,,2,,0,1258,26,1284,1551
,31,YUCATAN,14,TIXKOKOB,76,TECOH,810,3,535,734,36,95,12,1,3,2,3,0,,1,,0,1422,25,1447,1769
,31,YUCATAN,14,TIXKOKOB,76,TECOH,811,1,130,280,2,18,0,0,1,0,0,0,,0,,0,431,10,441,498
,31,YUCATAN,14,TIXKOKOB,76,TECOH,812,2,306,412,10,25,0,1,1,0,1,0,,0,,0,756,19,775,873
,31,YUCATAN,14,TIXKOKOB,76,TECOH,813,1,122,184,4,12,1,0,3,0,0,0,,1,,0,327,6,333,371
,31,YUCATAN,14,TIXKOKOB,76,TECOH,814,3,554,685,16,43,4,1,1,10,5,0,,3,,0,1322,36,1358,1634
,31,YUCATAN,14,TIXKOKOB,76,TECOH,815,2,382,488,3,8,0,2,0,0,0,3,,0,,0,886,17,903,1080
,31,YUCATAN,14,TIXKOKOB,76,TECOH,816,1,130,105,1,0,0,1,0,0,0,0,,0,,0,237,0,237,267
,31,YUCATAN,15,IZAMAL,77,TEKAL DE VENEGAS,817,3,670,535,31,1,1,1,0,48,0,0,2,,0,0,1289,5,1294,1511
,31,YUCATAN,15,IZAMAL,77,TEKAL DE VENEGAS,818,2,335,226,32,2,0,1,1,16,0,0,0,,0,0,613,11,624,770
,31,YUCATAN,15,IZAMAL,78,TEKANTO,819,2,369,382,3,4,2,2,1,8,0,2,0,,0,0,773,7,780,892
,31,YUCATAN,15,IZAMAL,78,TEKANTO,820,1,131,182,3,0,0,0,0,4,0,0,3,,0,0,323,4,327,372
,31,YUCATAN,15,IZAMAL,78,TEKANTO,821,1,126,179,0,0,0,0,0,4,1,0,0,,0,0,310,2,312,341
,31,YUCATAN,15,IZAMAL,78,TEKANTO,822,2,367,459,3,6,0,3,4,2,2,0,0,,0,0,846,7,853,940
,31,YUCATAN,15,IZAMAL,78,TEKANTO,824,1,135,140,1,1,0,0,0,6,0,0,0,,0,0,283,2,285,306
,31,YUCATAN,15,IZAMAL,78,TEKANTO,825,1,58,52,0,0,0,0,0,0,0,0,0,,0,0,110,0,110,109
,31,YUCATAN,12,TEKAX,79,TEKAX,826,3,395,570,450,8,50,4,49,16,1,1,12,,,0,1556,47,1603,2223
,31,YUCATAN,12,TEKAX,79,TEKAX,827,3,283,640,435,9,31,3,108,29,3,7,10,,,0,1558,56,1614,2163
,31,YUCATAN,12,TEKAX,79,TEKAX,828,3,178,459,349,6,56,5,41,13,3,3,9,,,0,1122,32,1154,1587
,31,YUCATAN,12,TEKAX,79,TEKAX,829,3,232,556,552,10,61,2,37,15,1,2,2,,,0,1470,66,1536,2015
,31,YUCATAN,12,TEKAX,79,TEKAX,830,3,202,459,364,1,34,1,68,10,1,3,1,,,0,1144,39,1183,1539
,31,YUCATAN,12,TEKAX,79,TEKAX,831,2,187,393,220,6,15,2,46,8,1,2,5,,,1,885,31,917,1131
,31,YUCATAN,12,TEKAX,79,TEKAX,832,2,243,326,231,5,15,1,45,11,1,4,6,,,0,888,27,915,1121
,31,YUCATAN,12,TEKAX,79,TEKAX,833,2,260,344,275,10,11,2,45,29,3,1,3,,,0,983,31,1014,1312
,31,YUCATAN,12,TEKAX,79,TEKAX,834,2,105,261,228,11,8,1,94,30,2,2,0,,,0,742,19,761,920
,31,YUCATAN,12,TEKAX,79,TEKAX,835,3,242,631,406,13,35,3,96,44,0,8,0,,,1,1478,53,1532,1925
,31,YUCATAN,12,TEKAX,79,TEKAX,836,3,249,633,405,6,97,4,51,29,4,8,13,,,0,1499,31,1530,2023
,31,YUCATAN,12,TEKAX,79,TEKAX,837,2,20,326,286,3,4,1,13,3,0,1,1,,,0,658,5,663,765
,31,YUCATAN,12,TEKAX,79,TEKAX,838,2,70,473,331,8,7,0,9,5,1,1,4,,,0,909,13,922,1127
,31,YUCATAN,12,TEKAX,79,TEKAX,839,2,201,497,195,1,3,1,6,1,1,0,6,,,0,912,22,934,1070
,31,YUCATAN,12,TEKAX,79,TEKAX,840,5,280,1255,610,3,9,1,2,4,2,0,11,,,0,2177,44,2221,2626
,31,YUCATAN,12,TEKAX,79,TEKAX,841,1,82,162,94,0,4,0,6,2,0,0,3,,,0,353,5,358,391
,31,YUCATAN,12,TEKAX,79,TEKAX,842,3,191,478,296,3,3,1,101,17,1,1,4,,,0,1096,44,1140,1427
,31,YUCATAN,12,TEKAX,79,TEKAX,843,2,90,260,225,0,11,6,0,4,0,0,0,,,0,596,32,628,870
,31,YUCATAN,12,TEKAX,79,TEKAX,844,2,153,431,337,2,47,1,1,2,1,0,4,,,0,979,46,1025,1339
,31,YUCATAN,12,TEKAX,79,TEKAX,845,1,14,33,13,0,5,0,0,0,0,0,0,,,0,65,2,67,110
,31,YUCATAN,14,TIXKOKOB,80,TEKIT,846,4,1130,1021,12,11,2,3,0,7,3,0,,5,,0,2194,19,2213,2405
,31,YUCATAN,14,TIXKOKOB,80,TEKIT,847,3,650,717,8,5,1,2,2,5,1,0,,5,,0,1396,15,1411,1523
,31,YUCATAN,14,TIXKOKOB,80,TEKIT,848,4,1056,952,5,7,1,2,3,5,0,0,,10,,0,2041,17,2058,2251
,31,YUCATAN,14,TIXKOKOB,80,TEKIT,849,2,497,505,13,0,0,1,0,6,1,0,,0,,0,1023,9,1032,1256
,31,YUCATAN,15,IZAMAL,81,TEKOM,851,2,561,444,1,3,0,1,0,13,1,0,0,,0,0,1024,2,1026,1114
,31,YUCATAN,15,IZAMAL,81,TEKOM,852,2,395,552,4,4,1,2,5,10,0,1,3,,0,1,977,0,978,1040
,31,YUCATAN,15,IZAMAL,81,TEKOM,853,1,83,110,0,1,1,0,0,1,0,0,0,,0,0,196,2,198,215
,31,YUCATAN,15,IZAMAL,81,TEKOM,854,1,69,79,0,0,0,0,0,0,0,0,0,,0,0,148,0,148,159
,31,YUCATAN,9,PROGRESO,82,TELCHAC PUEBLO,855,2,192,467,1,0,6,5,8,2,4,34,,,0,0,719,18,737,891
,31,YUCATAN,9,PROGRESO,82,TELCHAC PUEBLO,856,1,132,330,6,2,3,3,2,1,1,16,,,2,0,498,8,506,592
,31,YUCATAN,9,PROGRESO,82,TELCHAC PUEBLO,857,1,187,312,3,1,0,2,5,1,1,5,,,1,0,518,9,527,634
,31,YUCATAN,9,PROGRESO,82,TELCHAC PUEBLO,858,2,155,412,3,1,8,2,10,1,2,11,,,1,0,606,15,621,757
,31,YUCATAN,9,PROGRESO,83,TELCHAC PUERTO,859,2,226,207,2,0,68,1,211,0,0,16,,,0,0,731,19,750,856
,31,YUCATAN,9,PROGRESO,83,TELCHAC PUERTO,860,2,208,245,3,3,82,9,151,1,0,9,,,3,0,714,18,732,801
,31,YUCATAN,10,TIZIMIN,84,TEMAX,861,3,959,542,0,1,0,2,3,3,1,0,1,,,0,1512,11,1523,1720
,31,YUCATAN,10,TIZIMIN,84,TEMAX,862,2,460,338,0,0,1,2,2,7,0,1,0,,,0,811,6,817,940
,31,YUCATAN,10,TIZIMIN,84,TEMAX,863,2,682,309,1,0,4,2,0,9,0,0,1,,,0,1008,9,1017,1123
,31,YUCATAN,10,TIZIMIN,84,TEMAX,864,2,624,361,0,2,0,0,1,6,1,0,0,,,0,995,10,1005,1180
,31,YUCATAN,10,TIZIMIN,84,TEMAX,865,1,75,62,0,0,0,0,0,0,0,0,0,,,0,137,2,139,158
,31,YUCATAN,10,TIZIMIN,84,TEMAX,866,1,126,86,0,0,1,0,0,2,0,0,0,,,0,215,3,218,234
,31,YUCATAN,11,VALLADOLID,85,TEMOZON,867,3,531,575,108,2,2,0,382,24,0,3,4,,,0,1631,28,1659,1883
,31,YUCATAN,11,VALLADOLID,85,TEMOZON,868,2,315,534,75,9,0,1,245,29,1,0,0,,,0,1209,34,1243,1410
,31,YUCATAN,11,VALLADOLID,85,TEMOZON,869,3,416,473,96,7,2,3,335,39,3,2,1,,,0,1377,46,1423,1633
,31,YUCATAN,11,VALLADOLID,85,TEMOZON,870,2,257,466,306,3,1,2,202,4,0,0,10,,,0,1251,31,1282,1488
,31,YUCATAN,11,VALLADOLID,85,TEMOZON,871,1,56,108,28,1,0,0,71,1,0,0,3,,,0,268,4,272,313
,31,YUCATAN,11,VALLADOLID,85,TEMOZON,872,1,40,92,30,1,1,0,26,1,0,0,3,,,0,194,11,205,225
,31,YUCATAN,11,VALLADOLID,85,TEMOZON,873,1,249,324,55,0,0,0,51,3,0,0,0,,,0,682,8,690,745
,31,YUCATAN,11,VALLADOLID,85,TEMOZON,874,4,251,469,952,6,11,2,225,17,1,2,5,,,0,1941,42,1983,2251
,31,YUCATAN,15,IZAMAL,86,TEPAKAN,875,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,556
,31,YUCATAN,15,IZAMAL,86,TEPAKAN,876,2,77,523,567,9,2,1,3,12,1,2,1,,0,0,1198,12,1210,1352
,31,YUCATAN,15,IZAMAL,86,TEPAKAN,877,1,3,72,59,2,0,0,0,0,0,0,0,,0,0,136,0,136,140
,31,YUCATAN,8,UMAN,87,TETIZ,878,3,328,695,511,89,1,3,3,8,0,0,1,,0,0,1639,29,1668,1912
,31,YUCATAN,8,UMAN,87,TETIZ,879,3,334,682,306,48,2,2,4,7,2,0,1,,3,0,1391,23,1414,1654
,31,YUCATAN,15,IZAMAL,88,TEYA,880,1,75,304,59,7,2,1,2,2,1,0,5,,0,0,458,24,482,625
,31,YUCATAN,15,IZAMAL,88,TEYA,881,2,102,530,75,3,2,2,2,3,0,3,3,,0,0,725,39,764,934
,31,YUCATAN,13,TICUL,89,TICUL,882,4,781,931,5,9,7,5,23,60,6,1,3,,,2,1831,34,1867,2518
,31,YUCATAN,13,TICUL,89,TICUL,883,2,363,453,9,2,1,6,32,44,5,1,8,,,0,924,14,938,1315
,31,YUCATAN,13,TICUL,89,TICUL,884,3,524,672,6,4,1,9,22,35,4,1,3,,,0,1281,29,1310,1680
,31,YUCATAN,13,TICUL,89,TICUL,885,3,467,577,7,2,1,14,27,54,6,4,2,,,1,1161,27,1189,1526
,31,YUCATAN,13,TICUL,89,TICUL,886,2,407,564,6,3,0,4,17,39,3,2,8,,,0,1053,23,1076,1472
,31,YUCATAN,13,TICUL,89,TICUL,887,3,535,726,6,8,4,4,13,78,14,2,2,,,0,1392,36,1428,1914
,31,YUCATAN,13,TICUL,89,TICUL,888,2,348,525,1,0,1,5,15,18,1,1,3,,,0,918,22,940,1178
,31,YUCATAN,13,TICUL,89,TICUL,889,2,275,440,4,4,5,5,8,28,0,0,2,,,0,771,23,794,1050
,31,YUCATAN,13,TICUL,89,TICUL,890,3,460,637,4,2,1,4,31,31,2,2,0,,,1,1174,18,1193,1516
,31,YUCATAN,13,TICUL,89,TICUL,891,3,482,806,4,7,0,5,22,61,3,3,4,,,0,1397,16,1413,1877
,31,YUCATAN,13,TICUL,89,TICUL,892,3,418,700,6,8,3,6,25,31,0,1,0,,,0,1198,20,1218,1682
,31,YUCATAN,13,TICUL,89,TICUL,893,4,571,719,8,6,4,9,37,62,3,3,0,,,0,1422,32,1454,1795
,31,YUCATAN,13,TICUL,89,TICUL,894,3,547,645,8,4,0,12,22,54,13,5,2,,,0,1312,26,1338,1739
,31,YUCATAN,13,TICUL,89,TICUL,895,3,521,760,6,6,2,5,21,26,1,3,1,,,5,1352,15,1372,1866
,31,YUCATAN,13,TICUL,89,TICUL,896,3,538,757,7,4,3,1,21,30,15,1,0,,,0,1377,20,1397,1792
,31,YUCATAN,13,TICUL,89,TICUL,897,3,647,597,4,4,3,2,6,8,1,1,1,,,0,1274,16,1290,1635
,31,YUCATAN,14,TIXKOKOB,90,TIMUCUY,898,3,663,850,81,8,0,1,2,10,0,0,,3,,0,1618,11,1629,1808
,31,YUCATAN,14,TIXKOKOB,90,TIMUCUY,899,3,678,818,31,0,2,2,0,24,1,0,,2,,0,1558,13,1571,1737
,31,YUCATAN,14,TIXKOKOB,90,TIMUCUY,900,2,555,646,21,5,0,0,1,3,0,0,,3,,0,1234,12,1246,1378
,31,YUCATAN,15,IZAMAL,91,TINUM,901,2,126,513,29,4,2,1,3,28,0,1,3,,0,0,710,8,718,868
,31,YUCATAN,15,IZAMAL,91,TINUM,902,1,65,392,23,6,0,0,0,35,2,1,2,,0,0,526,6,532,639
,31,YUCATAN,15,IZAMAL,91,TINUM,903,3,977,664,144,4,2,1,1,13,0,2,0,,0,0,1808,21,1829,2154
,31,YUCATAN,15,IZAMAL,91,TINUM,904,4,829,498,169,6,3,1,2,17,3,2,0,,0,0,1530,13,1543,1762
,31,YUCATAN,15,IZAMAL,91,TINUM,905,2,340,479,37,4,0,1,3,13,0,1,0,,0,0,878,7,885,1009
,31,YUCATAN,15,IZAMAL,91,TINUM,906,1,181,177,4,1,0,0,1,0,0,0,0,,0,0,364,0,364,376
,31,YUCATAN,15,IZAMAL,91,TINUM,907,2,347,444,26,1,1,0,0,9,0,0,0,,0,0,828,33,861,970
,31,YUCATAN,15,IZAMAL,92,TIXCACALCUPUL,908,2,411,655,6,4,2,1,0,14,2,0,6,,0,0,1101,17,1118,1265
,31,YUCATAN,15,IZAMAL,92,TIXCACALCUPUL,909,2,320,574,2,4,0,2,0,5,0,0,5,,0,0,912,9,921,1075
,31,YUCATAN,15,IZAMAL,92,TIXCACALCUPUL,910,1,181,275,1,2,0,2,1,9,0,0,0,,0,0,471,3,474,521
,31,YUCATAN,15,IZAMAL,92,TIXCACALCUPUL,911,2,520,671,3,1,2,2,0,4,0,0,3,,0,0,1206,10,1216,1403
,31,YUCATAN,14,TIXKOKOB,93,TIXKOKOB,912,2,323,489,21,32,6,2,11,38,24,0,,1,,0,947,22,969,1143
,31,YUCATAN,14,TIXKOKOB,93,TIXKOKOB,913,3,621,649,45,38,15,4,17,51,47,0,,0,,0,1487,36,1523,1848
,31,YUCATAN,14,TIXKOKOB,93,TIXKOKOB,914,2,383,488,23,52,23,2,12,35,28,0,,7,,0,1053,31,1084,1340
,31,YUCATAN,14,TIXKOKOB,93,TIXKOKOB,915,2,374,379,23,25,6,6,8,36,45,0,,2,,0,904,29,933,1162
,31,YUCATAN,14,TIXKOKOB,93,TIXKOKOB,916,3,429,676,26,19,14,10,12,63,46,0,,2,,0,1297,35,1332,1650
,31,YUCATAN,14,TIXKOKOB,93,TIXKOKOB,917,3,475,584,20,34,8,10,10,22,55,0,,0,,0,1218,39,1257,1547
,31,YUCATAN,14,TIXKOKOB,93,TIXKOKOB,918,2,356,419,22,16,6,2,47,14,42,0,,1,,0,925,17,942,1137
,31,YUCATAN,14,TIXKOKOB,93,TIXKOKOB,919,2,265,357,55,77,4,3,9,13,9,0,,0,,0,792,8,800,918
,31,YUCATAN,14,TIXKOKOB,93,TIXKOKOB,920,3,567,689,43,72,4,6,23,32,25,0,,0,,0,1461,19,1480,1761
,31,YUCATAN,14,TIXKOKOB,93,TIXKOKOB,921,1,135,96,10,4,1,0,3,6,0,0,,1,,0,256,5,261,292
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,922,2,50,445,292,1,1,1,3,7,2,1,0,,,0,803,11,814,888
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,923,2,34,523,390,2,3,0,3,2,1,5,2,,,0,965,10,975,1033
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,924,1,25,243,144,1,0,0,1,0,0,0,2,,,0,416,2,418,442
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,925,2,3,546,425,0,0,1,0,0,0,0,0,,,0,975,5,980,1062
,31,YUCATAN,14,TIXKOKOB,95,TIXPEUAL,926,2,225,276,119,46,0,2,41,23,2,0,,0,,0,734,8,742,823
,31,YUCATAN,14,TIXKOKOB,95,TIXPEUAL,927,1,99,116,31,7,0,4,45,13,2,0,,0,,1,317,11,329,365
,31,YUCATAN,14,TIXKOKOB,95,TIXPEUAL,928,3,600,522,211,100,1,4,109,26,0,0,,0,,0,1573,26,1599,1873
,31,YUCATAN,14,TIXKOKOB,95,TIXPEUAL,929,1,155,90,62,68,1,0,17,1,0,0,,0,,0,394,0,394,451
,31,YUCATAN,14,TIXKOKOB,95,TIXPEUAL,930,1,97,99,16,12,2,1,23,2,0,1,,0,,0,253,5,258,304
,31,YUCATAN,14,TIXKOKOB,95,TIXPEUAL,931,1,121,90,13,72,0,0,10,0,0,0,,0,,0,306,7,313,348
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,932,2,308,423,8,4,5,15,8,24,3,0,14,,,0,812,15,827,1251
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,933,2,352,418,13,0,13,32,6,19,0,0,8,,,3,861,35,899,1344
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,934,2,292,382,11,0,8,11,17,21,1,0,5,,,0,748,14,762,1107
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,935,4,513,867,36,6,10,111,51,50,0,0,14,,,2,1658,55,1715,2432
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,936,3,271,317,8,2,4,24,3,12,1,0,4,,,2,646,15,663,906
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,937,3,413,506,6,2,10,39,37,33,2,0,19,,,0,1067,18,1085,1550
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,938,2,421,489,8,9,14,40,6,24,2,1,11,,,1,1025,19,1045,1487
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,939,2,388,442,11,3,16,35,20,14,1,0,5,,,0,935,30,965,1374
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,940,2,152,313,3,2,5,20,21,14,0,0,2,,,0,532,19,551,775
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,941,2,311,347,13,0,2,23,5,18,2,0,3,,,3,724,16,743,1125
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,942,2,250,442,6,6,8,28,11,27,0,0,7,,,0,785,16,801,1118
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,943,1,173,245,4,0,5,23,39,18,0,0,0,,,4,507,16,527,712
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,944,2,227,239,9,3,0,29,13,17,4,1,2,,,0,544,19,563,767
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,945,2,379,398,9,4,8,93,21,20,2,1,0,,,0,935,34,969,1397
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,946,3,424,594,26,7,9,69,27,33,2,1,10,,,0,1202,36,1238,1810
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,947,2,346,463,15,3,8,32,10,19,0,0,5,,,3,901,36,940,1299
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,948,2,255,548,17,7,8,37,11,18,0,1,4,,,1,906,17,924,1294
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,949,2,402,415,12,4,5,46,14,29,0,0,1,,,0,928,30,958,1413
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,950,2,255,374,17,4,6,38,10,16,0,0,7,,,3,727,23,753,1020
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,951,2,195,323,5,3,5,39,11,16,3,0,10,,,1,610,20,631,847
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,952,2,359,435,7,3,8,18,7,24,2,2,3,,,1,868,19,888,1296
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,953,3,404,583,8,5,10,30,10,36,3,2,8,,,0,1099,21,1120,1685
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,954,3,468,531,21,1,13,21,14,25,3,0,9,,,0,1106,21,1127,1653
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,955,3,436,503,15,5,10,30,13,15,0,1,3,,,1,1031,28,1060,1535
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,956,3,396,470,21,2,6,40,9,22,1,0,10,,,0,977,20,997,1501
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,957,2,248,343,12,2,4,21,3,14,0,0,6,,,0,653,6,659,990
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,958,2,415,283,10,5,10,42,9,15,2,2,2,,,0,795,22,817,1060
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,959,3,573,578,22,4,7,11,9,3,1,0,11,,,0,1219,28,1247,1602
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,960,2,236,366,7,2,6,10,1,1,0,0,1,,,0,630,14,644,826
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,961,2,297,239,8,4,7,6,5,48,0,0,1,,,1,615,22,638,827
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,962,1,80,63,3,0,1,2,0,1,0,0,0,,,0,150,4,154,173
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,963,1,69,62,0,1,1,1,6,2,0,0,0,,,0,142,7,149,191
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,964,2,276,384,17,4,8,32,9,15,2,0,10,,,1,757,19,777,978
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,965,1,156,218,6,3,2,8,3,5,0,0,0,,,0,401,7,408,504
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,966,2,449,430,9,3,14,33,8,0,0,0,5,,,0,951,49,1000,1374
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,967,1,90,153,3,0,3,2,10,9,0,3,0,,,1,273,19,293,427
