CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND24,CAND_IND25,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND32,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1594,C,2,0,C02,33,156,6,29,4,77,24,46,1,1,0,1,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,0,3,384,617,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1594C2_A_02_054426.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1594,B,1,0,B,25,175,4,24,7,88,33,36,0,0,0,0,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,0,6,401,617,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1594B_A_05_012744.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1594,C,3,0,C03,17,128,8,35,7,87,13,44,3,2,0,1,0,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,0,9,359,617,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1594C3_A_02_055015.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1595,B,1,0,B,35,168,5,16,2,65,4,58,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,0,12,373,239,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597B_A_02_054609.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1595,E,1,0,E01,14,118,5,10,5,51,8,71,3,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,0,10,296,738,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1595E1_A_02_055302.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1595,E,1,6,E01C06,16,126,2,11,6,56,4,62,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,0,14,299,737,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1595E1C6_A_05_010457.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1595,E,1,1,E01C01,16,176,3,12,3,0,2,46,6,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,0,9,278,738,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1595E1C1_A_02_084330.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1595,E,1,2,E01C02,32,156,2,15,8,50,1,70,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,0,13,352,738,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1595E1C2_A_02_054248.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1595,E,1,3,E01C03,9,141,7,15,6,55,3,69,3,0,0,0,0,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,0,9,321,737,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1595E1C3_A_02_062902.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1595,E,1,4,E01C04,9,134,6,13,8,54,6,45,1,0,0,0,1,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,9,291,737,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1595E1C4_A_05_012628.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1595,E,1,5,E01C05,12,129,2,14,7,55,6,74,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,0,11,312,737,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1595E1C5_A_05_012514.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1595,E,1,7,E01C07,7,109,3,13,14,37,7,69,4,0,0,1,0,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,0,8,277,737,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1595E1C7_A_05_012344.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1595,E,1,8,E01C08,12,147,4,9,4,42,3,45,1,0,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,0,7,277,737,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1595E1C8_A_05_012216.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1596,C,1,0,C01,26,183,4,37,3,88,23,54,3,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,0,8,431,715,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1596C1_A_05_012045.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1596,C,3,0,C03,18,155,4,19,3,88,14,76,2,2,0,1,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,0,19,405,715,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1596C3_A_02_055138.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1596,B,1,0,B,17,179,6,32,5,93,16,60,1,0,0,1,0,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,0,15,429,716,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1596B_A_02_054958.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1596,C,2,0,C02,25,179,4,29,3,74,20,65,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,0,11,412,715,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1596C2_A_02_053641.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,B,1,0,B,35,169,5,18,0,65,4,73,8,4,1,1,1,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,0,13,406,703,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597B_A_05_011854.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,C,2,0,C02,23,166,1,11,2,71,5,42,6,2,0,0,0,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0,12,347,703,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597C2_A_02_055407.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,C,5,0,C05,18,161,4,10,5,71,2,44,4,1,1,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,0,0,332,702,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597C5_A_05_011547.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,E,1,2,E01C02,18,97,2,10,3,53,3,77,6,0,0,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,4,276,681,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597E1C2_A_02_053753.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,E,1,6,E01C06,27,101,5,11,3,35,7,71,3,3,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,0,6,274,680,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597E1C6_A_05_011258.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,C,1,0,C01,25,168,5,11,6,61,1,2,4,1,1,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,0,7,294,703,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597C1_A_02_055729.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,C,3,0,C03,22,159,4,5,4,60,5,49,2,1,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,0,14,328,702,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597C3_A_02_053829.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,C,4,0,C04,17,181,7,15,6,58,4,47,4,4,0,2,0,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,0,6,354,702,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597C4_A_05_011721.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,E,1,0,E01,12,88,1,13,5,37,8,77,2,1,,,4,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,11,261,681,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597E1_A_02_054025.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,E,1,1,E01C01,22,86,2,14,10,56,2,68,2,0,0,1,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,1,7,275,681,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597E1C1_A_02_055513.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,E,1,3,E01C03,27,90,2,15,1,58,8,74,3,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,9,291,680,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597E1C3_A_02_055546.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,E,1,4,E01C04,20,77,4,7,3,45,7,87,5,1,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,0,3,263,680,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597E1C4_A_05_010824.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,E,1,5,E01C05,15,96,1,15,6,46,4,63,4,0,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,0,1,254,680,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597E1C5_A_05_011421.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1597,E,1,7,E01C07,21,91,1,19,7,48,5,63,6,0,0,0,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,0,4,271,680,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1597E1C7_A_05_011130.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1598,B,1,0,B,12,186,8,7,5,77,1,33,0,0,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,0,15,347,595,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1598B_A_02_054123.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1598,C,1,0,C01,12,180,8,3,2,114,9,24,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,0,11,365,594,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1598C1_A_02_060737.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1599,B,1,0,B,39,265,7,7,4,139,2,18,0,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,0,19,504,724,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1599B_A_05_010950.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1599,C,1,0,C01,38,245,5,11,2,139,2,19,1,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,0,22,487,724,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1599C1_A_02_053952.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1600,B,1,0,B,24,46,2,4,1,45,3,19,0,1,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,0,9,157,275,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1600B_A_02_054854.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1601,C,1,0,C01,13,197,9,8,3,145,0,17,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,0,6,398,595,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1601C1_A_02_055440.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1601,C,2,0,C02,20,212,11,6,0,107,2,26,0,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,0,5,394,595,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1601C2_A_02_053716.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1601,B,1,0,B,10,223,5,18,2,108,7,16,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,0,14,404,596,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1601B_A_02_054731.jpg
1,14,JALISCO,17,JOCOTEPEC,46,IXTLAHUACAN DE LOS MEMBRILLOS,1601,E,1,0,E01,21,165,3,8,1,101,1,4,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,0,16,323,430,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1601E1_A_05_010638.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1671,C,2,0,C02,9,78,1,53,5,98,15,70,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,0,9,341,588,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1671C2_A_02_010801.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1671,B,1,0,B,16,105,3,33,4,114,13,59,0,3,0,1,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,0,9,364,588,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1671B_A_02_010743.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1671,C,1,0,C01,13,84,2,40,4,106,15,46,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,0,6,318,588,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1671C1_A_02_015426.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1671,C,3,0,C03,15,59,3,64,3,128,11,69,4,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,0,14,371,588,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1671C3_A_02_015441.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1672,C,1,0,C01,6,116,2,48,2,119,6,54,1,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,0,9,366,599,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1672C1_A_02_011220.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1672,C,2,0,C02,23,116,1,44,4,108,8,52,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,0,10,368,598,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1672C2_A_02_031214.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1672,B,1,0,B,7,110,0,44,1,137,18,55,2,2,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,0,6,384,599,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1672B_A_02_011044.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1672,S,1,0,S01,1,3,0,1,0,8,0,2,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,2,18,0,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1672E1_A_02_042426.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1673,B,1,0,B,8,98,2,41,1,81,14,30,1,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0,11,290,455,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1673B_A_02_043043.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1673,C,1,0,C01,6,91,1,39,1,82,11,34,0,5,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,0,2,274,455,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1673C1_A_04_092333.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1674,C,2,0,C02,33,88,3,66,4,117,17,57,3,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,0,6,397,668,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1674C2_A_02_022954.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1674,B,1,0,B,25,119,3,52,1,104,26,71,1,0,0,2,0,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,0,9,417,668,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1674B_A_02_023157.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1674,C,1,0,C01,24,89,0,75,5,106,22,65,1,2,0,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,2,13,412,668,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1674C1_A_02_023320.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1674,C,3,0,C03,22,81,2,55,4,107,22,60,2,5,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,0,7,372,667,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1674C3_A_02_023335.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1675,C,1,0,C01,10,59,0,45,4,118,9,60,1,2,0,4,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,0,10,323,632,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1675C1_A_02_043232.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1675,E,1,1,E01C01,13,59,0,37,4,127,7,70,1,1,1,1,0,2,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,0,0,328,626,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1675E1C1_A_04_215520.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1675,E,1,2,E01C02,20,81,1,36,2,106,10,64,5,5,0,2,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,1,8,344,626,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1675E1C2_A_02_045145.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1675,E,1,3,E01C03,22,80,1,29,1,119,16,58,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,0,13,341,626,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1675E1C3_A_04_103051.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1675,B,1,0,B,10,71,2,45,2,123,14,54,1,3,0,9,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0,5,342,632,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1675B_A_02_042556.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1675,E,1,0,E01,22,74,1,43,5,116,6,51,5,5,0,4,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,0,18,353,627,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1675E1_A_04_213541.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1676,B,1,0,B,13,114,2,37,0,110,16,45,2,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,0,12,354,571,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1676B_A_02_010819.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1676,C,1,0,C01,19,124,2,37,1,92,8,65,0,2,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,0,9,360,571,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1676C1_A_02_011236.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1676,C,2,0,C02,33,96,1,44,0,87,17,47,1,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,0,8,338,571,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1676C2_A_02_013453.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1676,C,3,0,C03,17,113,3,32,0,95,13,63,2,2,0,2,0,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,0,8,354,570,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1676C3_A_02_025144.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1677,B,1,0,B,18,143,4,49,4,104,25,67,0,3,0,1,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,0,17,438,713,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1677B_A_02_020932.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1677,C,1,0,C01,13,161,2,57,0,119,23,48,0,1,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,0,14,441,713,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1677C1_A_02_010157.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1678,C,2,0,C02,24,97,3,61,1,126,16,70,0,2,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,0,5,407,686,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1678C2_A_04_110216.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1678,C,3,0,C03,12,114,3,49,2,111,13,80,1,3,0,4,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,0,7,403,686,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1678C3_A_02_031302.jpg
1,14,JALISCO,17,JOCOTEPEC,52,JOCOTEPEC,1678,B,1,0,B,21,101,1,56,1,106,24,54,0,3,0,1,0,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,0,15,389,687,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/1678B_A_02_012340.jpg
