"Cabecera distrital","Casilla","CI 1","CI 10","CI 11","CI 12","CI 2","CI 3","CI 4","CI 5","CI 6","CI 7","CI 8","Cve. Municipio","Distrito","FXM","Lista Nominal","MC","MORENA","municipality","Municipio","No registrados","Nulos","PAN","PAN-PRD","PAN-PRI","PAN-PRI-PRD","PES","PRD","PRI","PRI-PRD","PT","PT-MORENA","PVEM","Recuento","RSP","Sección","source_file"
"Tacámbaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","19","2","326",NA,"40","NOCUPETARO","Nocupetaro","0","5","4",NA,"0",NA,NA,"59","81",NA,"15","0","1","0","1","1341","Ayuntamiento_Nocupetaro.xlsx"
"Tacámbaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","19","13","534",NA,"37","NOCUPETARO","Nocupetaro","0","9","4",NA,"4",NA,NA,"98","150",NA,"9","3","0","0","2","1342","Ayuntamiento_Nocupetaro.xlsx"
"Tacámbaro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","19","13","534",NA,"37","NOCUPETARO","Nocupetaro","0","6","5",NA,"11",NA,NA,"95","121",NA,"6","2","2","0","0","1342","Ayuntamiento_Nocupetaro.xlsx"
"Tacámbaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","19","2","482",NA,"29","NOCUPETARO","Nocupetaro","0","7","8",NA,"3",NA,NA,"173","109",NA,"9","5","2","0","2","1343","Ayuntamiento_Nocupetaro.xlsx"
"Tacámbaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","19","3","661",NA,"53","NOCUPETARO","Nocupetaro","0","27","2",NA,"9",NA,NA,"179","121",NA,"9","6","3","0","4","1344","Ayuntamiento_Nocupetaro.xlsx"
"Tacámbaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","19","0","175",NA,"10","NOCUPETARO","Nocupetaro","0","4","0",NA,"5",NA,NA,"22","45",NA,"10","2","0","0","0","1345","Ayuntamiento_Nocupetaro.xlsx"
"Tacámbaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","19","5","331",NA,"27","NOCUPETARO","Nocupetaro","0","5","5",NA,"3",NA,NA,"65","105",NA,"3","2","3","0","3","1346","Ayuntamiento_Nocupetaro.xlsx"
"Tacámbaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","19","1","192",NA,"20","NOCUPETARO","Nocupetaro","0","7","5",NA,"4",NA,NA,"49","29",NA,"2","4","0","0","0","1347","Ayuntamiento_Nocupetaro.xlsx"
"Tacámbaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","19","6","506",NA,"18","NOCUPETARO","Nocupetaro","0","11","3",NA,"4",NA,NA,"137","144",NA,"17","0","1","0","0","1348","Ayuntamiento_Nocupetaro.xlsx"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total Acumulado(17) - Suma de votos en casillas","100",NA,NA,"573","NOCUPETARO",NA,"0","170","73",NA,"87",NA,NA,"1839","2143",NA,"134","49","16",NA,"21",NA,"Ayuntamiento_Nocupetaro.xlsx"
"Apatzingán","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"731",NA,"38","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","5","22","20",NA,NA,NA,"158","193",NA,"16","9","0","0",NA,"1349","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"731",NA,"46","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","9","26","9",NA,NA,NA,"142","133",NA,"12","7","1","0",NA,"1349","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"731",NA,"32","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","7","23","27",NA,NA,NA,"152","111",NA,"24","12","1","0",NA,"1349","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"648",NA,"55","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","3","16","22",NA,NA,NA,"162","186",NA,"15","9","2","0",NA,"1350","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"647",NA,"67","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","6","17","21",NA,NA,NA,"153","146",NA,"26","19","0","0",NA,"1350","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"647",NA,"63","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","8","14","16",NA,NA,NA,"141","152",NA,"25","15","1","0",NA,"1350","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"758",NA,"80","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","5","19","17",NA,NA,NA,"172","210",NA,"18","20","1","0",NA,"1351","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"758",NA,"49","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","6","22","27",NA,NA,NA,"181","181",NA,"18","16","1","0",NA,"1351","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"666",NA,"34","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","6","18","10",NA,NA,NA,"146","226",NA,"18","9","0","0",NA,"1352","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"666",NA,"29","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","2","13","16",NA,NA,NA,"162","234",NA,"11","5","1","0",NA,"1352","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"665",NA,"36","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","2","12","19",NA,NA,NA,"155","198",NA,"13","10","2","0",NA,"1352","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"680",NA,"62","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","5","18","18",NA,NA,NA,"165","160",NA,"25","9","3","0",NA,"1353","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"680",NA,"58","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","5","18","21",NA,NA,NA,"181","136",NA,"21","14","0","0",NA,"1353","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"680",NA,"72","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","7","13","16",NA,NA,NA,"156","113",NA,"18","12","0","0",NA,"1353","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"680",NA,"66","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","6","14","26",NA,NA,NA,"185","97",NA,"13","15","0","0",NA,"1353","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"649",NA,"42","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","7","13","19",NA,NA,NA,"171","133",NA,"15","7","0","0",NA,"1354","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"649",NA,"45","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","4","22","23",NA,NA,NA,"155","139",NA,"18","14","1","0",NA,"1354","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"648",NA,"73","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","5","20","14",NA,NA,NA,"160","94",NA,"10","12","0","0",NA,"1354","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"648",NA,"47","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","7","20","16",NA,NA,NA,"168","130",NA,"12","15","1","0",NA,"1354","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"681",NA,"59","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","9","12","30",NA,NA,NA,"154","86",NA,"15","17","4","0",NA,"1355","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"487",NA,"63","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","9","14","21",NA,NA,NA,"64","34",NA,"35","28","1","0",NA,"1356","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"487",NA,"78","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","7","8","12",NA,NA,NA,"76","24",NA,"30","32","5","0",NA,"1356","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"522",NA,"62","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","4","2","6",NA,NA,NA,"69","57",NA,"13","20","2","0",NA,"1357","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"376",NA,"53","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","4","7","7",NA,NA,NA,"49","7",NA,"32","16","1","0",NA,"1357","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"145",NA,"10","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","0","0","1",NA,NA,NA,"15","51",NA,"3","0","0","0",NA,"1358","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Apatzingán","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","23",NA,"261",NA,"20","NUEVO PARANGARICUTIRO","Nuevo Parangaricutiro","0","7","7","1",NA,NA,NA,"45","26",NA,"12","2","0","0",NA,"1359","Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total Acumulado(26) - Suma de votos en casillas",NA,NA,NA,"1339","NUEVO PARANGARICUTIRO",NA,"0","145","390","435",NA,NA,NA,"3537","3257",NA,"468","344","28",NA,NA,NA,"Ayuntamiento_Nuevo_Parangaricutiro.xlsx"
"Múgica","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"733",NA,"94","NUEVO URECHO","Nuevo Urecho","0","12",NA,NA,NA,NA,"0","224",NA,NA,"85","33","3","0",NA,"1360","Ayuntamiento_Nuevo_Urecho.xlsx"
"Múgica","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"732",NA,"92","NUEVO URECHO","Nuevo Urecho","0","13",NA,NA,NA,NA,"0","274",NA,NA,"87","20","2","0",NA,"1360","Ayuntamiento_Nuevo_Urecho.xlsx"
"Múgica","E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"576",NA,"89","NUEVO URECHO","Nuevo Urecho","0","8",NA,NA,NA,NA,"1","168",NA,NA,"100","33","5","0",NA,"1360","Ayuntamiento_Nuevo_Urecho.xlsx"
"Múgica","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"416",NA,"60","NUEVO URECHO","Nuevo Urecho","0","10",NA,NA,NA,NA,"2","134",NA,NA,"54","10","2","0",NA,"1361","Ayuntamiento_Nuevo_Urecho.xlsx"
"Múgica","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"415",NA,"79","NUEVO URECHO","Nuevo Urecho","0","4",NA,NA,NA,NA,"1","134",NA,NA,"55","13","3","0",NA,"1361","Ayuntamiento_Nuevo_Urecho.xlsx"
"Múgica","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"484",NA,"108","NUEVO URECHO","Nuevo Urecho","0","3",NA,NA,NA,NA,"0","139",NA,NA,"51","19","4","0",NA,"1362","Ayuntamiento_Nuevo_Urecho.xlsx"
"Múgica","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"733",NA,"171","NUEVO URECHO","Nuevo Urecho","0","9",NA,NA,NA,NA,"3","152",NA,NA,"111","51","2","0",NA,"1363","Ayuntamiento_Nuevo_Urecho.xlsx"
"Múgica","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"401",NA,"68","NUEVO URECHO","Nuevo Urecho","0","4",NA,NA,NA,NA,"2","35",NA,NA,"40","28","3","0",NA,"1364","Ayuntamiento_Nuevo_Urecho.xlsx"
"Múgica","E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"726",NA,"139","NUEVO URECHO","Nuevo Urecho","0","1",NA,NA,NA,NA,"0","194",NA,NA,"75","28","6","1",NA,"1364","Ayuntamiento_Nuevo_Urecho.xlsx"
"Múgica","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"376",NA,"100","NUEVO URECHO","Nuevo Urecho","0","7",NA,NA,NA,NA,"2","83",NA,NA,"61","16","6","1",NA,"1365","Ayuntamiento_Nuevo_Urecho.xlsx"
"Múgica","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"386",NA,"42","NUEVO URECHO","Nuevo Urecho","0","3",NA,NA,NA,NA,"0","161",NA,NA,"63","10","0","0",NA,"1366","Ayuntamiento_Nuevo_Urecho.xlsx"
"Múgica","E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"241",NA,"20","NUEVO URECHO","Nuevo Urecho","0","3",NA,NA,NA,NA,"0","92",NA,NA,"39","5","1","0",NA,"1366","Ayuntamiento_Nuevo_Urecho.xlsx"
"Múgica","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"443",NA,"68","NUEVO URECHO","Nuevo Urecho","0","4",NA,NA,NA,NA,"2","107",NA,NA,"53","11","13","1",NA,"1367","Ayuntamiento_Nuevo_Urecho.xlsx"
"Múgica","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","22",NA,"188",NA,"37","NUEVO URECHO","Nuevo Urecho","0","0",NA,NA,NA,NA,"0","48",NA,NA,"24","3","0","1",NA,"1368","Ayuntamiento_Nuevo_Urecho.xlsx"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total Acumulado(14) - Suma de votos en casillas",NA,NA,NA,"1167","NUEVO URECHO",NA,"0","81",NA,NA,NA,NA,"13","1945",NA,NA,"898","280","50",NA,NA,NA,"Ayuntamiento_Nuevo_Urecho.xlsx"
"La Piedad","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"638",NA,"29","NUMARAN","Numaran","0","8","27",NA,NA,NA,"19","89","193",NA,"2","0","0","0",NA,"1369","Ayuntamiento_Numaran.xlsx"
"La Piedad","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"638",NA,"19","NUMARAN","Numaran","29","5","38",NA,NA,NA,"0","108","172",NA,"2","0","0","0",NA,"1369","Ayuntamiento_Numaran.xlsx"
"La Piedad","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"637",NA,"30","NUMARAN","Numaran","0","4","49",NA,NA,NA,"17","92","165",NA,"1","1","1","0",NA,"1369","Ayuntamiento_Numaran.xlsx"
"La Piedad","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"633",NA,"18","NUMARAN","Numaran","2","3","33",NA,NA,NA,"16","103","204",NA,"0","0","1","0",NA,"1370","Ayuntamiento_Numaran.xlsx"
"La Piedad","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"632",NA,"24","NUMARAN","Numaran","0","5","29",NA,NA,NA,"11","145","131",NA,"1","1","1","0",NA,"1370","Ayuntamiento_Numaran.xlsx"
"La Piedad","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"632",NA,"17","NUMARAN","Numaran","0","9","54",NA,NA,NA,"24","100","157",NA,"1","0","2","0",NA,"1370","Ayuntamiento_Numaran.xlsx"
"La Piedad","C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"632",NA,"75","NUMARAN","Numaran","0","2","49",NA,NA,NA,"15","61","133",NA,"5","3","3","0",NA,"1370","Ayuntamiento_Numaran.xlsx"
"La Piedad","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"241",NA,"25","NUMARAN","Numaran","0","2","16",NA,NA,NA,"15","11","21",NA,"4","0","2","0",NA,"1371","Ayuntamiento_Numaran.xlsx"
"La Piedad","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"395",NA,"16","NUMARAN","Numaran","0","2","59",NA,NA,NA,"2","35","54",NA,"3","0","1","0",NA,"1372","Ayuntamiento_Numaran.xlsx"
"La Piedad","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"663",NA,"32","NUMARAN","Numaran","0","9","100",NA,NA,NA,"3","31","143",NA,"5","1","0","0",NA,"1373","Ayuntamiento_Numaran.xlsx"
"La Piedad","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"662",NA,"39","NUMARAN","Numaran","0","4","61",NA,NA,NA,"4","45","158",NA,"4","0","2","0",NA,"1373","Ayuntamiento_Numaran.xlsx"
"La Piedad","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"662",NA,"21","NUMARAN","Numaran","0","1","88",NA,NA,NA,"2","29","149",NA,"3","24","2","0",NA,"1373","Ayuntamiento_Numaran.xlsx"
"La Piedad","C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"662",NA,"31","NUMARAN","Numaran","0","6","93",NA,NA,NA,"6","36","135",NA,"0","1","0","0",NA,"1373","Ayuntamiento_Numaran.xlsx"
"La Piedad","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"527",NA,"23","NUMARAN","Numaran","0","7","47",NA,NA,NA,"89","32","115",NA,"1","0","2","0",NA,"1374","Ayuntamiento_Numaran.xlsx"
"La Piedad","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"632",NA,"16","NUMARAN","Numaran","0","5","34",NA,NA,NA,"66","43","146",NA,"5","1","1","0",NA,"1375","Ayuntamiento_Numaran.xlsx"
"La Piedad","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"770",NA,"36","NUMARAN","Numaran","0","9","65",NA,NA,NA,"17","148","215",NA,"4","1","0","0",NA,"1376","Ayuntamiento_Numaran.xlsx"
"La Piedad","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1",NA,"706",NA,"25","NUMARAN","Numaran","0","11","180",NA,NA,NA,"13","46","249",NA,"2","0","2","0",NA,"1377","Ayuntamiento_Numaran.xlsx"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total Acumulado(17) - Suma de votos en casillas",NA,NA,NA,"476","NUMARAN",NA,"31","92","1022",NA,NA,NA,"319","1154","2540",NA,"43","33","20",NA,NA,NA,"Ayuntamiento_Numaran.xlsx"
"Zitácuaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","678","0","11","OCAMPO","Ocampo","0","24","171",NA,NA,NA,"1","40","70",NA,"26","5","2","0","114","1378","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","2","677","2","9","OCAMPO","Ocampo","0","19","154",NA,NA,NA,"1","41","52",NA,"43","5","3","0","108","1378","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","1","602","1","10","OCAMPO","Ocampo","0","12","102",NA,NA,NA,"2","34","85",NA,"26","5","4","0","108","1379","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","601","0","7","OCAMPO","Ocampo","0","9","150",NA,NA,NA,"1","23","55",NA,"30","4","3","0","91","1379","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","601","0","13","OCAMPO","Ocampo","0","18","124",NA,NA,NA,"3","43","59",NA,"32","4","2","0","98","1379","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","689","1","20","OCAMPO","Ocampo","0","29","37",NA,NA,NA,"3","88","91",NA,"54","7","4","0","83","1380","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","3","755","0","16","OCAMPO","Ocampo","0","21","82",NA,NA,NA,"3","74","118",NA,"46","2","2","0","121","1381","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","2","754","0","22","OCAMPO","Ocampo","0","22","69",NA,NA,NA,"2","75","85",NA,"46","2","3","0","137","1381","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","476","1","7","OCAMPO","Ocampo","0","16","77",NA,NA,NA,"1","61","67",NA,"29","3","4","0","43","1382","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","569","1","18","OCAMPO","Ocampo","0","16","67",NA,NA,NA,"2","39","60",NA,"36","3","9","0","106","1383","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","569","1","19","OCAMPO","Ocampo","0","14","92",NA,NA,NA,"1","49","58",NA,"36","7","3","0","89","1383","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","568","0","7","OCAMPO","Ocampo","0","10","127",NA,NA,NA,"2","46","60",NA,"23","6","2","0","99","1383","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","1","612","0","4","OCAMPO","Ocampo","0","12","31",NA,NA,NA,"1","23","192",NA,"33","1","10","0","70","1384","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","1","611","0","1","OCAMPO","Ocampo","0","12","47",NA,NA,NA,"1","6","207",NA,"38","0","4","0","56","1384","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","611","1","4","OCAMPO","Ocampo","0","16","26",NA,NA,NA,"3","36","195",NA,"34","3","4","0","76","1384","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","611","1","1","OCAMPO","Ocampo","0","8","29",NA,NA,NA,"2","19","151",NA,"39","5","0","0","98","1384","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","658","0","6","OCAMPO","Ocampo","0","16","55",NA,NA,NA,"0","8","206",NA,"35","2","2","0","58","1385","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","1","658","9","4","OCAMPO","Ocampo","0","23","30",NA,NA,NA,"0","18","211",NA,"23","1","0","0","88","1385","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","1","657","0","1","OCAMPO","Ocampo","0","12","28",NA,NA,NA,"4","13","221",NA,"34","1","4","0","65","1385","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","657","0","3","OCAMPO","Ocampo","0","12","38",NA,NA,NA,"2","10","226",NA,"38","0","5","0","63","1385","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","714","0","1","OCAMPO","Ocampo","0","12","19",NA,NA,NA,"3","5","307",NA,"56","3","6","0","68","1386","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","1","714","1","0","OCAMPO","Ocampo","0","14","38",NA,NA,NA,"0","4","300",NA,"40","1","13","0","67","1386","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","714","0","3","OCAMPO","Ocampo","0","13","32",NA,NA,NA,"2","8","270",NA,"52","0","9","0","76","1386","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","1","650","1","14","OCAMPO","Ocampo","0","11","62",NA,NA,NA,"1","14","49",NA,"60","10","2","0","183","1387","Ayuntamiento_Ocampo.xlsx"
"Zitácuaro","C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","13","0","649","1","10","OCAMPO","Ocampo","0","14","67",NA,NA,NA,"3","25","64",NA,"67","8","5","0","154","1387","Ayuntamiento_Ocampo.xlsx"
