ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NA,MORENA,ES,PSD,PMR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
20,OAXACA,366,SANTA CATARINA LOXICHA,2,4,21,216,21,14,104,20,10,32,605,37,,7,0,0,0,0,,,,,22,9,2,9,,,,,,2,,1131,0,57,1188,2361,
20,OAXACA,370,SANTA CATARINA QUIOQUITANI,1,1,9,6,11,2,9,4,0,6,172,5,,2,0,0,1,0,,,,,0,0,0,0,,,,,,0,,227,0,4,231,334,
20,OAXACA,385,SANTA CRUZ XITLA,3,6,137,333,21,19,95,15,26,24,786,56,,11,2,0,0,0,,,,,8,1,2,5,,,,,,0,,1541,0,64,1605,3431,
20,OAXACA,393,SANTA LUCIA MIAHUATLAN,2,6,69,172,12,9,63,12,153,19,386,31,,4,1,1,0,0,,,,,8,1,4,9,,,,,,0,,954,5,117,1076,2071,
20,OAXACA,425,SANTA MARIA OZOLOTEPEC,5,6,154,122,27,21,109,22,31,30,642,105,,7,0,2,0,2,,,,,22,4,4,15,,,,,,0,,1319,0,70,1389,2437,
20,OAXACA,496,SANTIAGO XANICA,4,4,208,118,24,65,53,22,48,23,326,13,,1,0,2,0,0,,,,,9,4,0,3,,,,,,0,,919,0,94,1013,1953,
20,OAXACA,512,SANTO DOMINGO OZOLOTEPEC,1,1,44,91,10,5,26,8,4,14,167,16,,0,1,0,0,0,,,,,3,3,1,1,,,,,,2,,396,0,15,411,676,
20,OAXACA,529,SANTO TOMAS TAMAZULAPAN,1,3,54,88,12,32,57,11,63,15,401,49,,12,1,0,0,0,,,,,13,1,0,8,,,,,,0,,817,0,56,873,1648,
20,OAXACA,535,SITIO DE XITLAPEHUA,1,1,88,33,5,3,10,3,3,7,131,11,,8,7,0,0,0,,,,,6,0,0,0,,,,,,0,,315,0,15,330,515,
20,OAXACA,70,PLUMA HIDALGO,4,5,192,350,78,25,115,65,7,28,847,73,5,24,7,4,0,2,9,7,1,0,30,6,2,5,,,,,,,,1882,0,114,1996,2344,
20,OAXACA,116,SAN BARTOLOME LOXICHA,2,4,18,55,18,4,43,12,9,12,510,49,2,11,0,1,0,0,0,2,0,2,11,7,2,1,,,,,,,,769,0,46,815,1554,
20,OAXACA,251,SAN MATEO PIÑAS,4,4,73,161,12,15,55,10,9,12,485,24,6,2,1,1,0,0,3,4,0,0,12,4,2,6,,,,,,,,897,0,40,937,1533,
20,OAXACA,304,SAN PEDRO EL ALTO,2,5,208,292,62,35,205,26,11,18,405,33,4,5,4,1,0,1,5,12,2,1,13,7,2,3,,,,,,,,1355,0,125,1480,2509,
20,OAXACA,322,SAN PEDRO POCHUTLA,18,55,892,4228,2341,1210,1429,268,408,324,7969,477,161,1385,37,39,3,17,123,109,18,21,235,72,18,50,,,,,,,,21834,4,1244,23082,32612,
20,OAXACA,406,SANTA MARIA COLOTEPEC,10,31,602,1306,200,135,541,152,74,159,6710,347,24,82,13,10,1,1,29,33,7,19,169,46,19,55,,,,,,,,10734,1,281,11016,18082,
20,OAXACA,414,SANTA MARIA HUATULCO,10,53,798,3170,271,544,452,2545,240,2459,8031,510,330,320,63,4,19,20,175,64,98,15,99,41,6,52,,,,,,,,20326,2,1022,21350,32733,
20,OAXACA,440,SANTA MARIA TONAMECA,9,30,1100,1594,228,221,561,131,1952,547,3859,504,323,492,22,11,3,0,72,22,24,6,112,41,15,52,,,,,,,,11892,0,777,12669,17931,
20,OAXACA,508,SANTO DOMINGO DE MORELOS,4,13,356,316,95,31,200,43,16,39,2201,93,7,17,4,1,1,1,6,5,2,1,25,7,1,15,,,,,,,,3483,0,139,3622,7166,
