CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NA,MORENA,ES,PSD,PMR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,438,SANTA MARIA TLAHUITOLTEPEC,1917,2,36,14,17,8,59,13,4,6,144,4,,4,0,2,0,0,0,1,0,2,7,7,2,0,,,,,,,,330,0,41,371,1224
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,455,SANTIAGO ATITLAN,1969,2,23,93,8,8,135,4,3,8,175,13,,0,0,0,1,0,0,0,0,0,16,7,4,4,,,,,,,,502,0,31,533,1133
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,455,SANTIAGO ATITLAN,1970,2,21,44,19,7,94,7,3,5,194,10,,1,1,0,0,0,1,0,0,0,17,8,0,2,,,,,,,,434,0,31,465,991
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,460,SANTIAGO CHOAPAM,1987,2,23,157,14,4,92,6,9,3,133,19,,1,1,2,1,0,2,1,1,0,14,5,1,5,,,,,,,,494,0,31,525,1216
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,460,SANTIAGO CHOAPAM,1988,2,23,131,22,13,46,7,9,6,248,26,,5,0,0,0,0,0,4,1,0,7,2,3,6,,,,,,,,559,0,51,610,1018
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,460,SANTIAGO CHOAPAM,1989,1,8,62,5,1,15,2,4,5,60,1,,0,0,0,0,0,1,1,0,0,2,3,2,0,,,,,,,,172,0,8,180,317
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,460,SANTIAGO CHOAPAM,1990,2,10,64,6,3,65,0,0,1,706,6,,0,0,0,0,0,0,0,0,0,22,2,2,0,,,,,,,,887,0,16,903,854
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,466,SANTIAGO IXCUINTEPEC,2004,2,14,209,13,5,84,7,0,7,94,14,,2,0,0,0,0,3,3,0,0,2,2,2,0,,,,,,,,461,0,28,489,1010
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,499,SANTIAGO YAVEO,2151,1,27,82,6,4,51,5,1,4,128,5,,2,1,0,0,0,2,1,0,0,9,8,0,0,,,,,,,,336,0,42,378,608
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,499,SANTIAGO YAVEO,2152,2,20,155,5,2,9,2,1,4,101,0,,1,0,1,0,0,3,4,0,0,3,0,0,4,,,,,,,,315,0,13,328,507
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,499,SANTIAGO YAVEO,2153,4,105,276,32,16,108,14,2,6,371,21,,2,3,2,0,0,8,5,1,0,14,2,1,6,,,,,,,,995,1,52,1048,1790
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,499,SANTIAGO YAVEO,2154,3,48,85,9,1,74,10,2,1,255,7,,2,3,4,0,2,1,2,0,0,17,13,3,0,,,,,,,,539,0,35,574,958
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,499,SANTIAGO YAVEO,2155,2,8,0,0,0,9,0,0,0,682,1,,0,0,0,0,0,0,0,0,0,2,3,0,0,,,,,,,,705,0,53,758,830
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,503,SANTIAGO ZACATEPEC,2167,2,11,43,6,5,94,2,3,2,198,14,,2,0,1,0,0,6,1,0,1,13,1,1,3,,,,,,,,407,0,34,441,771
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,503,SANTIAGO ZACATEPEC,2168,2,15,64,19,3,86,7,4,11,194,22,,3,0,0,0,0,0,1,0,0,8,4,7,3,,,,,,,,451,0,46,497,921
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,503,SANTIAGO ZACATEPEC,2169,2,35,42,9,4,82,3,4,7,78,2,,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,,,270,0,42,312,958
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,503,SANTIAGO ZACATEPEC,2170,2,29,24,7,6,83,9,7,6,180,9,,3,0,0,0,0,0,0,0,0,3,3,0,2,,,,,,,,371,0,20,391,800
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,517,SANTO DOMINGO TEPUXTEPEC,2231,3,60,150,29,15,147,16,16,27,489,30,,6,0,0,1,0,2,1,0,0,8,7,3,1,,,,,,,,1008,0,65,1073,2203
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,517,SANTO DOMINGO TEPUXTEPEC,2232,2,19,59,9,12,89,5,4,11,169,13,,1,0,0,0,0,1,2,1,0,4,7,2,2,,,,,,,,410,0,38,448,1018
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,517,SANTO DOMINGO TEPUXTEPEC,2233,1,9,17,5,3,41,1,1,3,87,2,,0,1,1,0,0,0,0,1,0,0,1,0,0,,,,,,,,173,0,13,186,379
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,540,TAMAZULAPAM DEL ESPIRITU SANTO,2311,3,24,26,32,7,158,10,6,7,430,9,,5,0,0,0,0,0,0,0,1,7,5,3,1,,,,,,,,731,0,42,773,1709
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,540,TAMAZULAPAM DEL ESPIRITU SANTO,2312,2,19,26,23,9,95,8,1,5,257,8,,3,0,0,0,0,1,1,0,0,6,12,0,0,,,,,,,,474,0,27,501,1120
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,540,TAMAZULAPAM DEL ESPIRITU SANTO,2313,1,1,15,9,0,132,4,5,5,84,3,,0,0,0,0,0,0,0,0,0,5,1,0,0,,,,,,,,264,0,19,283,685
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,540,TAMAZULAPAM DEL ESPIRITU SANTO,2314,2,29,82,18,12,97,13,5,8,111,6,,1,0,0,0,0,2,0,0,0,8,5,1,0,,,,,,,,398,0,38,436,992
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,540,TAMAZULAPAM DEL ESPIRITU SANTO,2315,1,13,12,14,7,47,13,4,2,87,0,,0,0,0,0,0,0,1,0,0,3,0,0,0,,,,,,,,203,0,15,218,674
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,554,TOTONTEPEC VILLA DE MORELOS,2386,2,163,34,15,9,47,5,1,4,102,6,,5,5,2,0,0,0,0,0,0,0,2,0,3,,,,,,,,403,1,38,442,1025
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,554,TOTONTEPEC VILLA DE MORELOS,2387,1,145,39,13,4,34,8,4,3,104,8,,1,7,0,0,0,0,1,0,0,2,3,0,0,,,,,,,,376,0,14,390,722
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,554,TOTONTEPEC VILLA DE MORELOS,2388,2,9,38,7,8,153,7,4,7,142,15,,2,0,0,0,0,1,0,0,0,9,5,2,1,,,,,,,,410,0,17,427,874
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,554,TOTONTEPEC VILLA DE MORELOS,2389,2,41,31,4,4,21,11,1,7,187,8,,1,0,0,0,0,0,0,0,0,1,1,1,2,,,,,,,,321,0,12,333,771
,20,OAXACA,10,SAN PEDRO Y SAN PABLO AYUTLA,554,TOTONTEPEC VILLA DE MORELOS,2390,1,72,7,5,2,18,3,2,0,53,4,,1,1,0,0,0,0,0,0,0,2,2,0,0,,,,,,,,172,0,0,172,315
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,12,EL BARRIO DE LA SOLEDAD,77,3,120,358,26,17,76,33,134,8,499,20,40,60,0,0,0,0,3,6,0,0,10,4,2,1,,,,,,,,1417,0,85,1502,2077
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,12,EL BARRIO DE LA SOLEDAD,78,2,58,238,14,9,35,7,40,0,225,19,46,27,0,0,0,0,1,2,0,0,0,0,0,1,,,,,,,,722,0,52,774,945
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,12,EL BARRIO DE LA SOLEDAD,79,3,105,240,20,12,59,30,100,10,434,19,39,40,13,2,1,0,2,3,0,0,11,5,0,1,,,,,,,,1146,0,73,1219,1716
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,12,EL BARRIO DE LA SOLEDAD,80,2,73,154,10,9,61,17,26,13,272,19,15,39,0,2,0,0,6,8,0,0,4,4,1,2,,,,,,,,735,0,37,772,1129
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,12,EL BARRIO DE LA SOLEDAD,81,1,1,22,1,1,6,1,5,2,34,0,12,1,0,0,0,0,0,0,0,0,1,0,0,2,,,,,,,,89,0,7,96,134
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,12,EL BARRIO DE LA SOLEDAD,82,2,37,140,16,11,61,9,30,4,213,12,61,18,0,0,0,0,0,2,0,0,6,2,0,1,,,,,,,,623,0,37,660,1006
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,12,EL BARRIO DE LA SOLEDAD,83,2,45,95,16,7,23,5,14,6,137,8,46,22,1,0,0,0,0,1,0,0,2,0,0,0,,,,,,,,428,0,17,445,611
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,12,EL BARRIO DE LA SOLEDAD,84,3,35,90,6,6,18,21,24,4,196,14,14,18,0,0,0,0,2,0,0,0,3,0,0,0,,,,,,,,451,0,25,476,1125
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,12,EL BARRIO DE LA SOLEDAD,85,1,14,43,6,5,29,4,39,1,104,7,24,9,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,287,0,14,301,431
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,12,EL BARRIO DE LA SOLEDAD,86,2,20,196,14,3,34,21,42,3,328,16,14,24,0,1,0,0,3,0,0,0,4,5,2,1,,,,,,,,731,0,35,766,1034
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,15,CHAHUITES,97,2,8,57,9,50,76,212,3,5,144,2,1,3,0,0,5,0,0,0,0,0,0,1,1,0,,,,,,,,577,0,70,647,939
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,15,CHAHUITES,98,2,22,88,14,68,235,354,3,8,191,11,1,2,1,0,2,0,0,0,1,0,2,0,0,0,,,,,,,,1003,0,72,1075,1451
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,15,CHAHUITES,99,2,14,87,4,63,82,155,0,2,222,12,1,2,1,0,0,0,1,1,0,0,2,0,0,1,,,,,,,,650,0,37,687,962
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,15,CHAHUITES,100,2,7,131,13,58,126,184,1,8,202,10,1,1,0,1,0,0,2,0,0,0,2,2,1,1,,,,,,,,751,0,46,797,1161
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,15,CHAHUITES,101,2,12,134,5,80,82,215,0,4,205,15,0,1,0,0,1,1,1,1,0,0,2,0,0,0,,,,,,,,759,1,48,808,1086
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,15,CHAHUITES,102,2,20,88,12,113,80,223,1,3,279,10,2,1,1,0,0,1,0,1,0,0,0,3,0,1,,,,,,,,839,0,55,894,1300
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,15,CHAHUITES,103,2,13,56,5,153,75,231,0,5,160,11,1,0,2,0,1,0,1,2,1,2,2,0,0,0,,,,,,,,721,0,67,788,1122
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,397,3,76,266,23,47,29,23,5,8,577,7,5,12,1,0,0,0,0,1,1,0,7,1,0,1,,,,,,,,1090,0,54,1144,1796
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,398,2,45,80,24,20,11,12,6,2,374,9,2,7,1,1,0,0,0,0,0,0,4,0,0,7,,,,,,,,605,0,19,624,947
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,399,2,90,143,16,38,25,16,10,7,416,16,4,16,2,0,0,0,1,3,0,1,4,1,1,4,,,,,,,,814,1,35,850,1338
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,400,3,103,157,28,88,44,35,14,27,709,29,7,32,1,2,0,0,2,6,1,0,16,3,1,6,,,,,,,,1311,0,69,1380,2164
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,401,2,79,101,11,22,16,14,6,13,347,3,1,9,0,0,0,0,0,1,0,0,2,2,0,2,,,,,,,,629,0,20,649,1019
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,402,3,112,108,9,28,24,18,7,11,565,16,5,16,1,0,0,0,0,0,0,0,6,1,1,3,,,,,,,,931,0,30,961,931
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,403,2,73,111,17,26,28,22,7,7,480,16,6,4,0,1,0,0,1,3,0,0,3,1,0,1,,,,,,,,807,0,25,832,1264
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,404,2,59,124,18,25,16,14,1,5,440,10,5,6,0,0,0,0,0,1,0,0,4,3,0,2,,,,,,,,733,0,17,750,1078
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,405,2,81,122,8,19,16,12,2,6,323,12,5,6,1,0,1,0,0,0,0,0,5,3,0,1,,,,,,,,623,0,17,640,983
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,406,2,80,102,11,35,34,25,2,7,434,16,2,7,0,0,1,0,1,1,0,0,8,2,0,2,,,,,,,,770,0,33,803,1301
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,407,3,102,225,15,91,35,16,11,16,566,21,6,17,0,0,0,0,3,5,0,0,10,4,1,5,,,,,,,,1149,0,84,1233,2073
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,408,3,89,189,23,141,30,36,5,5,477,21,8,12,1,1,0,2,6,5,0,1,4,3,0,1,,,,,,,,1060,1,62,1123,1856
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,409,3,59,115,27,93,28,47,9,260,363,16,2,8,1,0,0,0,3,2,0,1,15,1,4,1,,,,,,,,1055,1,68,1124,1695
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,410,2,37,81,22,67,14,21,5,16,436,13,1,4,0,0,0,1,1,3,1,6,6,5,0,0,,,,,,,,740,0,42,782,1220
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,411,2,23,57,11,46,21,14,10,20,283,12,1,5,2,0,0,0,0,4,0,0,4,4,0,8,,,,,,,,525,0,22,547,882
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,412,3,67,99,19,102,15,53,2,7,258,14,0,6,4,0,2,1,0,1,0,1,1,1,0,3,,,,,,,,656,0,40,696,1112
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,413,1,25,48,12,23,8,28,1,3,138,6,1,1,2,0,0,0,0,0,0,0,5,0,0,0,,,,,,,,301,0,16,317,463
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,414,3,48,36,10,74,25,25,4,14,281,11,3,5,0,0,3,0,0,1,0,0,0,0,0,3,,,,,,,,543,0,37,580,926
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,415,3,115,127,33,116,34,62,2,14,460,8,2,2,2,1,0,0,0,6,0,0,6,3,0,1,,,,,,,,994,4,43,1041,1739
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,416,2,35,29,4,40,12,35,4,159,62,11,5,2,0,1,0,0,0,0,1,2,2,1,1,1,,,,,,,,407,0,29,436,597
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,417,2,36,91,22,24,14,13,1,7,198,7,0,5,0,0,0,0,1,2,0,0,3,2,0,3,,,,,,,,429,0,39,468,729
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,418,1,31,14,5,12,16,7,4,4,93,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,188,0,11,199,307
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,419,2,51,31,16,59,11,7,6,5,162,11,2,3,1,3,0,0,0,2,0,0,2,3,0,1,,,,,,,,376,0,11,387,566
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,420,4,182,168,21,172,41,25,9,8,580,15,3,10,2,1,0,0,2,6,0,0,7,3,1,5,,,,,,,,1261,0,66,1327,2181
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,57,MATIAS ROMERO AVENDAÑO,421,1,6,25,5,14,1,10,1,0,40,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,107,0,3,110,142
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,72,REFORMA DE PINEDA,661,2,14,355,17,5,15,10,5,16,314,7,1,25,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,788,0,38,826,1027
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,72,REFORMA DE PINEDA,662,2,17,375,12,9,20,12,0,15,422,6,1,15,0,0,0,0,0,1,1,0,0,2,0,0,,,,,,,,908,1,51,960,1113
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1139,2,7,126,328,3,69,2,2,1,156,3,0,2,2,0,0,0,0,2,0,0,2,2,0,1,,,,,,,,708,0,34,742,950
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1140,2,6,119,349,10,116,0,1,1,133,3,0,0,1,2,0,0,3,1,0,0,4,3,0,0,,,,,,,,752,0,34,786,986
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1141,2,4,113,470,6,115,0,4,1,173,4,1,2,1,1,0,0,1,0,0,0,3,3,0,0,,,,,,,,902,0,38,940,1175
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1142,3,4,149,564,2,69,3,42,0,372,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,1215,0,6,1221,1515
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1143,3,15,67,174,11,23,34,1,9,57,3,1,3,1,1,0,2,2,7,0,0,1,0,0,0,,,,,,,,412,0,14,426,562
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1144,3,26,102,397,11,18,57,10,1,85,71,2,1,5,2,0,0,0,4,0,0,3,1,1,0,,,,,,,,797,0,33,830,1140
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1145,2,7,32,307,50,65,3,1,8,142,8,1,1,2,2,0,0,0,0,0,0,6,0,0,0,,,,,,,,635,0,30,665,912
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1146,2,3,42,291,3,34,1,2,4,59,6,0,2,0,1,0,0,0,0,0,0,1,3,0,0,,,,,,,,452,0,19,471,570
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1147,2,5,86,226,9,71,4,3,9,99,4,0,2,0,0,0,0,0,0,0,0,4,0,0,1,,,,,,,,523,0,26,549,763
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1148,2,1,17,356,1,35,6,1,3,53,5,0,0,0,3,0,0,0,0,0,0,3,1,0,0,,,,,,,,485,0,22,507,737
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1149,2,5,91,248,10,46,8,2,4,165,9,2,0,2,0,0,2,1,3,0,0,2,1,0,2,,,,,,,,603,0,29,632,812
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1150,2,4,48,315,9,35,4,2,2,143,7,0,3,1,2,1,1,0,6,0,0,2,1,0,1,,,,,,,,587,0,36,623,883
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1151,2,3,319,383,3,78,2,0,3,38,3,0,0,0,1,0,0,3,3,0,0,1,0,1,0,,,,,,,,841,0,38,879,1092
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1152,2,0,33,331,0,109,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,478,0,2,480,594
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1153,1,1,94,277,2,16,4,0,1,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,462,0,19,481,680
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1154,2,6,175,504,3,40,0,0,2,29,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,764,0,18,782,1079
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1155,2,5,168,405,0,92,4,1,3,85,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,773,0,15,788,996
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1156,2,14,72,371,5,163,4,2,2,75,3,0,0,3,2,0,0,2,3,0,0,2,0,0,0,,,,,,,,723,0,29,752,1078
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1157,2,15,174,393,7,30,5,4,1,157,4,0,0,2,0,0,0,6,1,0,0,2,0,0,0,,,,,,,,801,0,49,850,1261
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1158,3,18,119,408,11,149,10,6,2,86,7,5,2,1,5,0,0,1,4,0,0,2,4,0,0,,,,,,,,840,0,35,875,1251
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1159,2,1,184,352,6,56,5,4,5,68,4,1,2,0,0,0,1,2,5,0,0,2,1,1,0,,,,,,,,700,0,32,732,1000
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1160,2,1,222,683,0,38,1,0,2,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,973,0,11,984,1261
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,199,SAN JUAN GUICHICOVI,1161,2,1,10,526,0,74,0,0,2,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,852,0,1,853,1033
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,207,SAN JUAN MAZATLAN,1189,6,58,137,50,13,95,106,18,34,631,48,2,3,3,2,3,0,4,6,1,0,17,4,1,10,,,,,,,,1246,1,55,1302,1893
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,207,SAN JUAN MAZATLAN,1192,2,28,326,24,4,6,22,4,47,111,6,1,1,0,0,0,0,1,2,0,0,4,0,0,0,,,,,,,,587,0,9,596,871
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1338,2,10,293,17,6,48,3,3,13,169,5,1,0,0,0,0,1,4,13,0,0,2,0,0,1,,,,,,,,589,0,37,626,913
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1339,2,6,176,12,5,34,4,3,7,165,3,0,2,0,0,0,0,2,1,1,0,3,2,1,0,,,,,,,,427,0,16,443,683
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1340,2,12,100,18,4,13,5,2,1,95,2,0,0,0,0,0,0,1,0,1,1,2,0,0,0,,,,,,,,257,0,9,266,513
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1342,1,0,148,8,0,3,0,0,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,235,0,8,243,372
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1343,2,16,312,23,33,41,4,0,8,187,9,0,1,0,0,0,0,4,10,0,0,3,0,0,0,,,,,,,,651,0,52,703,1081
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1344,2,19,470,14,12,28,2,2,8,343,7,2,1,0,0,0,0,5,9,1,0,6,1,0,1,,,,,,,,931,0,21,952,1322
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1544,2,35,249,15,18,25,12,4,8,514,12,16,9,0,0,0,0,2,1,0,0,1,0,0,0,,,,,,,,921,0,51,972,1280
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1545,2,65,317,16,8,16,27,2,3,542,2,15,5,2,0,0,1,0,1,0,0,2,1,0,1,,,,,,,,1026,0,50,1076,1469
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1546,2,48,206,14,12,19,14,4,7,370,6,6,4,0,1,0,0,0,1,0,0,2,3,0,1,,,,,,,,718,0,45,763,996
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1547,2,59,205,11,15,18,10,0,7,336,5,3,2,0,0,0,0,0,3,0,0,0,0,0,1,,,,,,,,675,0,39,714,920
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1548,2,79,280,15,17,21,16,3,5,475,10,7,4,0,0,0,0,0,3,0,0,1,0,1,1,,,,,,,,938,0,26,964,1313
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1549,3,65,240,18,27,47,32,6,14,497,23,22,10,0,0,0,0,1,1,1,0,1,3,0,1,,,,,,,,1009,0,57,1066,1369
,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1550,4,65,389,14,35,47,52,4,8,695,18,3,4,0,0,1,0,0,2,1,0,7,4,0,0,,,,,,,,1349,0,98,1447,1814
