CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PFD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PAN_PT,PRD_PT,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,15,MEXICO,8,SULTEPEC,4,ALMOLOYA DE ALQUISIRAS,92,2,268,519,2,1,72,1,2,0,7,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,877,14,891,1133
5,15,MEXICO,8,SULTEPEC,4,ALMOLOYA DE ALQUISIRAS,93,1,186,260,1,7,7,9,2,2,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,481,13,494,630
5,15,MEXICO,8,SULTEPEC,78,SAN SIM?N DE GUERRERO,4144,3,0,522,514,11,0,449,6,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,35,1564,1879
5,15,MEXICO,8,SULTEPEC,78,SAN SIM?N DE GUERRERO,4145,1,0,183,304,0,0,56,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,14,573,682
5,15,MEXICO,8,SULTEPEC,78,SAN SIM?N DE GUERRERO,4146,2,0,192,310,5,0,59,6,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,20,621,726
5,15,MEXICO,8,SULTEPEC,78,SAN SIM?N DE GUERRERO,4147,2,0,361,382,9,0,85,2,111,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,11,968,1200
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4165,2,270,480,105,4,0,12,20,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,13,932,1138
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4166,3,374,561,183,0,0,18,22,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,31,1222,1640
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4167,3,347,652,150,6,0,46,33,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,43,1295,1644
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4168,1,152,158,74,3,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,21,422,624
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4169,3,112,569,495,4,0,8,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,56,1258,1573
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4170,3,248,569,166,7,0,153,31,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,68,1257,1802
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4171,1,16,99,13,0,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,10,179,275
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4172,2,42,175,3,1,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,6,236,337
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4173,1,60,118,35,3,0,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,26,287,426
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4174,2,226,315,231,2,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,24,841,1113
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4175,2,126,263,86,0,0,3,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,13,502,653
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4176,2,257,269,131,1,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,39,709,1051
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4177,1,105,161,48,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,13,338,466
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4178,2,214,308,173,5,0,78,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,19,808,1012
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4179,1,79,176,272,0,0,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,9,548,650
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4180,1,100,231,104,1,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,3,457,630
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4181,2,148,300,181,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,19,656,865
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4182,1,34,162,139,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,8,349,476
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4183,2,44,92,39,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,6,189,609
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4184,2,101,130,26,0,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,14,308,488
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4185,1,54,173,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,4,341,467
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4186,1,92,153,37,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,10,302,403
5,15,MEXICO,8,SULTEPEC,81,SULTEPEC,4187,1,54,121,118,0,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,2,310,396
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4380,3,204,477,392,27,5,2,11,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1125,19,1146,1528
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4381,2,103,339,207,16,3,0,6,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,682,11,693,977
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4382,2,250,254,130,27,7,4,8,5,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,690,23,713,1088
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4383,3,214,312,196,15,6,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,27,779,1127
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4384,3,451,403,243,10,11,0,8,8,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1137,41,1178,1701
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4385,2,213,309,212,4,7,6,12,25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,790,35,825,1099
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4386,2,133,268,178,5,3,2,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,597,21,618,838
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4387,3,189,395,259,5,13,2,26,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,895,34,929,1363
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4388,2,220,304,116,4,5,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,24,686,976
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4389,2,217,349,100,18,5,2,9,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,705,16,721,1088
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4390,3,227,463,356,7,15,1,15,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,33,1144,1642
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4391,2,224,216,109,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,18,580,827
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4392,1,176,200,46,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,9,439,569
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4393,2,88,414,192,3,2,0,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,26,769,1058
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4394,4,195,444,533,11,8,4,20,37,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1254,23,1277,1763
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4395,2,420,285,202,5,6,2,4,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,932,25,957,1326
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4396,1,122,143,29,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,9,309,403
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4397,1,24,368,34,6,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,14,462,597
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4398,1,147,54,72,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,280,4,284,357
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4399,1,27,183,20,3,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,8,249,328
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4400,1,155,61,9,7,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,236,2,238,325
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4401,1,236,265,40,6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,7,560,716
5,15,MEXICO,8,SULTEPEC,87,TEMASCALTEPEC,4402,1,215,155,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,4,401,526
5,15,MEXICO,8,SULTEPEC,98,TEXCALTITL?N,4601,4,790,976,24,6,0,0,39,42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895,30,1925,2510
5,15,MEXICO,8,SULTEPEC,98,TEXCALTITL?N,4602,3,418,601,6,3,0,5,29,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,26,1102,1400
5,15,MEXICO,8,SULTEPEC,98,TEXCALTITL?N,4603,3,363,789,10,6,0,4,18,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,22,1272,1761
5,15,MEXICO,8,SULTEPEC,98,TEXCALTITL?N,4604,4,739,845,6,4,0,7,51,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,37,1708,2066
5,15,MEXICO,8,SULTEPEC,98,TEXCALTITL?N,4605,2,437,470,2,3,0,3,29,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,15,984,1225
5,15,MEXICO,8,SULTEPEC,98,TEXCALTITL?N,4606,3,450,362,8,2,0,4,30,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,883,15,899,1101
5,15,MEXICO,8,SULTEPEC,98,TEXCALTITL?N,4607,2,402,470,9,1,0,6,8,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,19,978,1193
5,15,MEXICO,8,SULTEPEC,98,TEXCALTITL?N,4608,3,489,430,3,2,0,1,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,24,967,1247
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5807,2,66,362,28,5,32,280,6,110,8,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,902,21,923,1202
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5808,3,62,472,35,5,33,434,5,169,12,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1237,22,1259,1649
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5809,2,15,245,56,21,7,306,6,65,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,18,750,1066
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5810,2,24,231,14,3,17,109,10,133,22,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,568,25,593,875
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5811,1,21,164,42,5,16,102,3,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,20,431,586
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5812,2,7,211,9,2,24,102,3,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,17,421,527
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5813,1,3,66,13,1,6,13,2,84,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,193,3,196,254
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5814,1,8,84,3,3,8,36,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,5,166,195
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5815,1,2,84,6,0,2,23,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2,150,194
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5816,2,12,288,19,5,6,259,4,49,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,660,19,679,844
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5817,1,99,206,12,1,6,56,1,55,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,440,10,450,568
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5818,3,18,309,32,9,26,190,11,130,11,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,744,22,766,1058
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5819,1,48,148,5,0,9,118,3,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,355,16,371,513
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5820,2,53,170,30,3,12,65,5,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,16,393,498
5,15,MEXICO,8,SULTEPEC,118,ZACUALPAN,5821,1,41,46,2,0,5,13,1,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,4,135,188
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,166,4,211,427,750,9,5,2,2,9,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,47,1467,1798
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,167,3,212,427,587,10,3,2,4,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,41,1295,1615
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,168,1,74,71,102,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,9,265,377
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,169,1,50,105,134,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,14,309,432
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,170,2,86,301,312,2,2,1,1,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,713,31,744,970
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,171,4,473,292,592,23,7,3,3,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,71,1474,2020
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,172,1,57,75,128,0,1,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,273,5,278,340
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,173,2,95,243,206,0,2,0,1,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,558,15,573,835
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,174,1,79,64,126,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,13,288,402
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,175,3,182,206,810,17,5,3,9,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,43,1297,1875
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,176,2,121,240,538,18,8,1,1,34,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,966,24,990,1459
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,177,1,12,40,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,91,122
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,178,1,96,88,99,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,5,292,383
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,179,1,83,49,131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,6,271,362
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,180,2,331,256,198,2,2,1,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,800,28,828,1035
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,181,1,98,93,221,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,416,609
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,182,1,79,24,110,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,5,221,307
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,183,1,43,186,191,9,3,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,438,16,454,541
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,184,3,202,254,394,2,2,1,6,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,891,27,918,1286
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,185,1,70,42,30,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,4,149,227
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,186,1,171,138,223,11,1,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,550,12,562,704
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,187,1,131,207,140,2,0,0,4,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,491,20,511,640
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,188,2,18,73,39,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,133,3,136,194
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,189,1,81,86,98,2,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,8,283,408
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,190,2,142,154,167,3,2,2,3,51,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,526,24,550,777
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,191,1,18,62,180,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266,11,277,453
5,15,MEXICO,9,TEJUPILCO,8,AMATEPEC,192,2,21,69,189,3,0,0,2,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,290,6,296,446
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4256,2,109,373,314,5,0,11,33,59,1,5,1,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,944,26,971,1462
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4257,3,177,400,389,15,6,11,19,32,9,7,2,0,0,0,0,0,0,0,0,0,65,0,0,0,0,1,1132,29,1162,1855
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4258,6,373,814,806,30,18,35,58,68,25,27,6,0,0,0,0,4,0,0,0,0,109,0,0,0,0,1,2373,86,2460,3717
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4259,4,236,673,643,6,13,11,25,41,15,10,5,0,0,0,0,3,0,0,0,0,69,0,0,0,0,1,1750,54,1805,2875
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4260,3,158,401,339,9,10,11,20,54,1,5,3,0,0,0,0,1,0,0,0,0,35,0,0,0,0,1,1047,32,1080,1726
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4261,2,87,298,304,9,8,4,8,20,3,8,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,1,766,27,794,1212
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4262,3,167,464,354,4,22,15,50,61,5,5,1,0,0,0,0,1,0,0,0,0,56,0,0,0,0,1,1205,36,1242,2043
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4263,3,164,378,395,16,13,8,19,41,2,2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1067,36,1103,1632
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4264,2,97,385,326,7,10,3,24,30,4,4,2,0,0,0,0,1,0,0,0,0,29,0,0,0,0,1,922,12,935,1449
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4265,5,304,760,721,15,13,7,57,96,9,15,2,0,0,0,0,1,0,0,0,0,70,0,0,0,0,2,2070,44,2116,3331
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4274,2,96,298,164,12,7,0,7,7,6,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,607,24,631,880
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4275,2,52,59,580,4,2,2,1,9,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,715,9,724,1051
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4276,1,48,170,123,5,29,0,1,8,2,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,403,27,430,685
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4277,1,31,54,53,1,19,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,8,179,218
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4279,1,91,188,69,5,3,2,2,4,2,0,2,0,0,0,0,2,0,0,0,0,25,0,0,0,0,0,395,25,420,654
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4280,2,58,218,154,19,3,1,2,11,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,480,25,506,797
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4283,3,73,241,307,3,10,2,3,13,7,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,677,14,691,1028
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4291,4,100,317,362,7,0,3,11,18,10,1,1,0,0,0,0,1,0,0,0,0,52,0,0,0,0,0,883,31,914,1383
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4292,2,66,236,522,2,23,0,1,11,4,1,1,0,0,0,0,17,0,0,0,0,27,0,0,0,0,0,911,26,937,1327
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4293,2,104,293,132,6,22,0,7,25,6,18,2,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,624,30,654,999
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4294,6,294,854,911,24,22,6,54,95,16,11,1,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2344,62,2406,3731
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4295,2,45,195,188,2,47,2,4,4,2,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,505,29,534,845
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4297,1,32,216,110,4,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,372,13,385,626
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4298,4,104,504,365,6,8,0,6,10,4,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1016,37,1053,1734
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4299,2,106,181,129,1,6,0,2,8,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,444,16,461,664
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4300,3,145,420,288,16,14,1,5,19,2,3,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,926,38,964,1511
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4303,1,18,142,116,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,285,11,296,460
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4304,1,34,267,88,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,408,15,423,604
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4305,2,8,66,69,0,11,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,4,165,225
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4307,1,6,98,104,1,7,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,4,225,435
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4308,1,35,137,85,1,3,0,3,2,2,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,287,10,297,532
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4309,3,116,393,544,11,11,0,20,31,4,14,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1164,52,1216,2076
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4310,1,5,96,58,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,1,164,263
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4312,1,13,96,64,1,1,2,3,8,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,200,6,206,364
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4313,1,3,90,106,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,207,6,213,299
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4314,2,16,340,271,9,2,1,12,2,3,15,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,676,23,699,1130
5,15,MEXICO,9,TEJUPILCO,83,TEJUPILCO,4315,2,20,321,385,4,7,1,3,4,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,750,25,775,1279
