Sección,Casilla,Dtto,Cabecera,NMpio,Municipio,PAN,PRI,PRD,PT,PVEM,PCP,No Registrados,Nulos,Total
1999,Contigua2,14,,90,TEHUACAN,130,85,21,1,0,4,0,7,248
2000,Básica,14,,90,TEHUACAN,166,128,27,5,0,2,0,6,334
2000,Contigua,14,,90,TEHUACAN,148,137,28,3,0,2,0,17,335
2001,Básica,14,,90,TEHUACAN,78,110,13,1,0,0,0,0,202
2001,Contigua,14,,90,TEHUACAN,217,253,44,7,2,0,0,77,600
2002,Básica,14,,90,TEHUACAN,163,117,33,6,9,5,0,0,333
2002,Contigua,14,,90,TEHUACAN,169,128,28,6,0,14,0,0,345
2003,Básica,14,,90,TEHUACAN,97,147,34,3,0,4,0,0,285
2003,Contigua,14,,90,TEHUACAN,140,135,20,4,0,2,0,10,311
2003,Contigua2,14,,90,TEHUACAN,116,143,25,4,0,2,0,13,303
2004,Básica,14,,90,TEHUACAN,131,150,26,8,0,6,0,11,332
2005,Básica,14,,90,TEHUACAN,101,137,19,2,0,3,0,10,272
2005,Contigua,14,,90,TEHUACAN,127,119,9,3,0,3,0,12,273
2005,Contigua2,14,,90,TEHUACAN,82,119,23,3,0,0,0,14,241
2006,Básica,14,,90,TEHUACAN,169,179,17,1,0,0,0,7,373
2006,Contigua,14,,90,TEHUACAN,162,179,8,4,0,3,0,10,366
2006,Contigua2,14,,90,TEHUACAN,190,169,10,1,0,2,0,13,385
2007,Básica,14,,90,TEHUACAN,89,225,4,0,0,0,0,30,348
2007,Contigua,14,,90,TEHUACAN,144,198,8,2,2,0,0,0,354
2008,Básica,14,,90,TEHUACAN,79,218,4,3,0,0,0,0,304
2008,Contigua,14,,90,TEHUACAN,69,209,2,3,0,0,0,3,286
2008,Contigua2,14,,90,TEHUACAN,72,188,7,2,0,0,0,0,269
2009,Básica,14,,90,TEHUACAN,109,217,1,1,0,2,0,9,339
2009,Contigua,14,,90,TEHUACAN,92,254,3,1,0,0,0,7,357
2010,Básica,14,,90,TEHUACAN,167,115,4,1,0,1,0,0,288
2010,Extraordinaria,14,,90,TEHUACAN,69,36,1,1,0,1,0,0,108
2011,Básica,14,,90,TEHUACAN,105,163,22,4,0,4,0,12,310
2011,Contigua,14,,90,TEHUACAN,110,172,12,3,0,4,0,8,309
2012,Básica,14,,90,TEHUACAN,242,128,8,3,0,1,0,8,390
2012,Contigua,14,,90,TEHUACAN,250,138,9,1,0,1,0,0,399
2012,Contigua2,14,,90,TEHUACAN,233,136,12,1,0,1,1,4,388
2013,Básica,14,,90,TEHUACAN,100,124,29,6,0,1,0,17,277
2013,Contigua,14,,90,TEHUACAN,103,138,26,5,0,2,0,9,283
2014,Básica,14,,90,TEHUACAN,118,266,8,4,0,3,0,4,403
2015,Básica,14,,90,TEHUACAN,117,172,0,0,0,0,0,0,289
2015,Contigua,14,,90,TEHUACAN,115,140,2,0,0,2,0,0,259
2016,Básica,14,,90,TEHUACAN,146,150,74,10,0,9,0,30,419
2016,Extraordinaria,14,,90,TEHUACAN,1,9,1,1,0,0,0,1,13
2042,Básica,14,,91,TEPANCO DE LOPEZ,18,50,139,137,0,0,0,23,367
2042,Contigua,14,,91,TEPANCO DE LOPEZ,10,54,119,162,0,0,0,0,345
2043,Básica,14,,91,TEPANCO DE LOPEZ,6,88,13,85,0,0,0,24,216
2043,Contigua,14,,91,TEPANCO DE LOPEZ,9,123,8,90,0,0,0,9,239
2044,Básica,14,,91,TEPANCO DE LOPEZ,1,231,19,31,0,0,0,14,296
2044,Contigua,14,,91,TEPANCO DE LOPEZ,8,232,10,38,0,0,0,12,300
2045,Básica,14,,91,TEPANCO DE LOPEZ,18,163,45,29,0,0,0,4,259
2045,Contigua,14,,91,TEPANCO DE LOPEZ,20,144,61,17,0,0,0,7,249
2046,Básica,14,,91,TEPANCO DE LOPEZ,200,265,3,7,0,0,0,6,481
2047,Básica,14,,91,TEPANCO DE LOPEZ,7,222,26,26,0,0,0,13,294
2047,Contigua,14,,91,TEPANCO DE LOPEZ,20,192,17,30,0,0,0,56,315
2048,Básica,14,,91,TEPANCO DE LOPEZ,17,162,12,6,0,0,0,7,204
2048,Contigua,14,,91,TEPANCO DE LOPEZ,12,168,19,6,0,0,0,26,231
80,Básica,15,,95,AJALPAN,146,232,16,0,14,0,0,8,416
80,Contigua,15,,95,AJALPAN,164,202,15,0,22,0,0,7,410
81,Básica,15,,95,AJALPAN,119,103,38,0,82,0,0,5,347
81,Contigua,15,,95,AJALPAN,121,128,38,0,62,0,0,11,360
82,Básica,15,,95,AJALPAN,134,165,29,0,75,0,9,0,412
82,Contigua,15,,95,AJALPAN,178,149,10,0,66,0,0,11,414
83,Básica,15,,95,AJALPAN,231,104,10,0,56,0,0,4,405
83,Contigua,15,,95,AJALPAN,0,0,0,0,0,0,0,0,0
84,Básica,15,,95,AJALPAN,232,121,17,0,54,0,0,8,432
84,Contigua,15,,95,AJALPAN,226,133,21,0,60,0,0,16,456
85,Básica,15,,95,AJALPAN,163,148,4,0,81,0,0,7,403
85,Contigua,15,,95,AJALPAN,149,145,7,0,90,0,0,9,400
86,Básica,15,,95,AJALPAN,73,183,45,0,31,0,0,0,332
87,Básica,15,,95,AJALPAN,32,120,4,0,6,0,0,24,186
87,Contigua,15,,95,AJALPAN,44,117,4,0,7,0,0,22,194
88,Básica,15,,95,AJALPAN,20,144,16,0,3,0,0,0,183
89,Básica,15,,95,AJALPAN,60,289,14,0,18,0,0,78,459
90,Básica,15,,95,AJALPAN,116,240,22,0,9,0,0,55,442
90,Extraordinaria,15,,95,AJALPAN,11,108,3,0,2,0,0,0,124
91,Básica,15,,95,AJALPAN,54,222,10,0,11,0,0,22,319
91,Extraordinaria,15,,95,AJALPAN,16,128,4,0,8,0,0,0,156
92,Básica,15,,95,AJALPAN,5,91,4,0,5,0,0,0,105
93,Básica,15,,95,AJALPAN,0,0,0,0,0,0,0,0,0
94,Básica,15,,95,AJALPAN,37,136,2,0,5,0,0,32,212
94,Contigua,15,,95,AJALPAN,31,167,1,1,7,1,0,30,238
95,Básica,15,,95,AJALPAN,0,0,0,0,0,0,0,0,0
95,Extraordinaria,15,,95,AJALPAN,0,0,0,0,0,0,0,0,0
96,Básica,15,,95,AJALPAN,109,97,20,0,6,0,0,29,261
96,Contigua,15,,95,AJALPAN,0,0,0,0,0,0,0,0,0
96,Extraordinaria,15,,95,AJALPAN,28,71,2,0,4,0,0,0,105
96,Extraordinaria2,15,,95,AJALPAN,0,0,0,0,0,0,0,0,0
97,Básica,15,,95,AJALPAN,16,121,4,0,49,0,0,0,190
97,Extraordinaria,15,,95,AJALPAN,8,64,61,0,4,0,0,23,160
98,Básica,15,,95,AJALPAN,0,0,0,0,0,0,0,0,0
99,Básica,15,,95,AJALPAN,16,139,12,0,36,0,0,7,210
100,Básica,15,,95,AJALPAN,53,165,3,0,85,0,0,0,306
101,Básica,15,,95,AJALPAN,0,0,0,0,0,0,0,0,0
101,Extraordinaria,15,,95,AJALPAN,0,0,0,0,0,0,0,0,0
107,Básica,15,,100,ALTEPEXI,97,143,43,0,98,0,0,7,388
107,Contigua,15,,100,ALTEPEXI,120,162,35,0,82,0,0,6,405
108,Básica,15,,100,ALTEPEXI,119,171,47,0,14,0,0,0,351
108,Contigua,15,,100,ALTEPEXI,102,181,30,0,40,0,0,0,353
109,Básica,15,,100,ALTEPEXI,187,151,32,0,29,0,0,0,399
109,Contigua,15,,100,ALTEPEXI,114,189,35,0,46,0,0,0,384
110,Básica,15,,100,ALTEPEXI,176,197,37,0,49,0,0,0,459
110,Contigua,15,,100,ALTEPEXI,168,180,74,0,48,0,0,3,473
111,Básica,15,,100,ALTEPEXI,0,0,0,0,0,0,0,0,0
111,Contigua,15,,100,ALTEPEXI,102,178,26,0,19,0,0,0,325
112,Básica,15,,100,ALTEPEXI,127,191,37,0,49,0,0,7,411
112,Contigua,15,,100,ALTEPEXI,0,0,0,0,0,0,0,0,0
253,Básica,15,,97,CALTEPEC,32,270,0,0,0,0,0,0,302
254,Básica,15,,97,CALTEPEC,109,98,0,0,0,0,0,0,207
254,Extraordinaria,15,,97,CALTEPEC,18,179,0,0,0,0,0,0,197
255,Básica,15,,97,CALTEPEC,16,139,0,0,0,0,0,2,157
256,Básica,15,,97,CALTEPEC,298,272,0,0,0,0,0,7,577
257,Básica,15,,97,CALTEPEC,41,93,0,0,0,0,0,1,135
258,Básica,15,,97,CALTEPEC,70,141,0,0,0,0,0,2,213
259,Básica,15,,97,CALTEPEC,0,65,0,0,0,0,0,0,65
294,Básica,15,,102,COXCATLAN,56,177,115,0,0,0,0,5,353
295,Básica,15,,102,COXCATLAN,36,140,59,0,0,0,0,8,243
296,Básica,15,,102,COXCATLAN,73,137,112,0,0,0,0,5,327
296,Contigua,15,,102,COXCATLAN,77,153,115,0,0,0,0,0,345
297,Básica,15,,102,COXCATLAN,63,153,160,0,0,0,0,17,393
298,Básica,15,,102,COXCATLAN,3,354,14,0,0,0,0,22,393
298,Extraordinaria,15,,102,COXCATLAN,11,220,40,0,0,0,0,0,271
299,Básica,15,,102,COXCATLAN,8,416,5,0,0,0,0,7,436
299,Extraordinaria,15,,102,COXCATLAN,1,126,5,0,0,0,0,8,140
299,Extraordinaria2,15,,102,COXCATLAN,6,86,5,0,0,0,0,3,100
300,Básica,15,,102,COXCATLAN,39,196,41,0,0,0,0,9,285
300,Contigua,15,,102,COXCATLAN,33,171,56,0,0,0,0,7,267
301,Básica,15,,102,COXCATLAN,23,129,25,0,0,0,0,4,181
301,Contigua,15,,102,COXCATLAN,43,141,23,0,0,0,0,6,213
302,Básica,15,,102,COXCATLAN,12,183,19,0,0,0,0,11,225
302,Extraordinaria,15,,102,COXCATLAN,9,118,19,0,0,0,0,10,156
303,Básica,15,,102,COXCATLAN,0,0,0,0,0,0,0,0,0
304,Básica,15,,102,COXCATLAN,29,132,8,0,0,0,0,24,193
305,Básica,15,,102,COXCATLAN,44,102,10,0,0,0,0,0,156
305,Contigua,15,,102,COXCATLAN,0,0,0,0,0,0,0,0,0
306,Básica,15,,106,COYOMEAPAN,38,128,30,0,0,0,0,26,222
306,Contigua,15,,106,COYOMEAPAN,80,325,44,0,0,0,0,0,449
306,Extraordinaria,15,,106,COYOMEAPAN,16,76,23,0,0,0,0,0,115
307,Básica,15,,106,COYOMEAPAN,61,209,30,0,0,0,0,25,325
307,Extraordinaria,15,,106,COYOMEAPAN,2,110,103,0,0,0,0,97,312
308,Básica,15,,106,COYOMEAPAN,65,171,155,0,0,0,0,59,450
309,Básica,15,,106,COYOMEAPAN,7,110,17,0,0,0,0,4,138
310,Básica,15,,106,COYOMEAPAN,112,128,50,0,0,0,0,33,323
310,Extraordinaria,15,,106,COYOMEAPAN,27,100,72,0,0,0,0,0,199
311,Básica,15,,106,COYOMEAPAN,5,287,94,0,0,0,0,29,415
312,Básica,15,,106,COYOMEAPAN,0,0,0,0,0,0,0,0,0
313,Básica,15,,106,COYOMEAPAN,9,217,97,0,0,0,0,114,437
518,Básica,15,,108,ELOXOCHITLAN,55,193,5,1,2,0,0,25,281
518,Extraordinaria,15,,108,ELOXOCHITLAN,14,199,0,0,0,0,0,18,231
519,Básica,15,,108,ELOXOCHITLAN,73,192,0,0,0,0,0,19,284
519,Contigua,15,,108,ELOXOCHITLAN,56,212,0,0,0,0,0,19,287
519,Extraordinaria,15,,108,ELOXOCHITLAN,76,209,0,0,0,0,38,285,608
520,Básica,15,,108,ELOXOCHITLAN,18,1472,0,0,0,0,0,0,1490
521,Básica,15,,108,ELOXOCHITLAN,91,304,0,0,0,0,0,0,395
521,Extraordinaria,15,,108,ELOXOCHITLAN,0,0,0,0,0,0,0,0,0
522,Básica,15,,108,ELOXOCHITLAN,104,245,0,0,0,0,0,0,349
522,Extraordinaria,15,,108,ELOXOCHITLAN,0,0,0,0,0,0,0,0,0
523,Básica,15,,108,ELOXOCHITLAN,31,100,0,0,0,0,0,8,139
523,Extraordinaria,15,,108,ELOXOCHITLAN,31,111,0,0,0,0,0,2,144
1672,Básica,15,,103,SAN ANTONIO CAÑADA,13,207,169,0,0,0,0,14,403
1672,Contigua,15,,103,SAN ANTONIO CAÑADA,10,194,183,0,0,0,0,13,400
1672,Extraordinaria,15,,103,SAN ANTONIO CAÑADA,0,43,113,0,0,0,0,10,166
1673,Básica,15,,103,SAN ANTONIO CAÑADA,0,0,0,0,0,0,0,0,0
1685,Básica,15,,98,SAN GABRIEL CHILAC,120,111,275,0,0,0,0,5,511
1685,Contigua,15,,98,SAN GABRIEL CHILAC,123,114,274,0,0,0,0,3,514
1686,Básica,15,,98,SAN GABRIEL CHILAC,127,185,130,0,0,0,0,3,445
1686,Contigua,15,,98,SAN GABRIEL CHILAC,160,129,146,0,0,0,0,0,435
1687,Básica,15,,98,SAN GABRIEL CHILAC,135,210,164,0,0,0,0,0,509
1687,Contigua,15,,98,SAN GABRIEL CHILAC,128,235,156,0,0,0,0,5,524
1688,Básica,15,,98,SAN GABRIEL CHILAC,110,83,160,0,0,0,0,0,353
1689,Básica,15,,98,SAN GABRIEL CHILAC,97,152,194,0,0,0,0,5,448
1689,Contigua,15,,98,SAN GABRIEL CHILAC,105,130,176,0,0,0,0,0,411
1690,Básica,15,,98,SAN GABRIEL CHILAC,21,231,147,0,0,0,0,8,407
1708,Básica,15,,99,SAN JOSE MIAHUATLAN,0,188,116,0,0,0,0,7,311
1708,Contigua,15,,99,SAN JOSE MIAHUATLAN,0,188,116,0,0,0,0,7,311
1709,Básica,15,,99,SAN JOSE MIAHUATLAN,0,267,164,0,0,0,0,10,441
1709,Contigua,15,,99,SAN JOSE MIAHUATLAN,0,276,163,0,0,0,0,0,439
1710,Básica,15,,99,SAN JOSE MIAHUATLAN,0,193,170,0,0,0,0,0,363
1710,Contigua,15,,99,SAN JOSE MIAHUATLAN,0,157,170,0,0,0,0,16,343
1711,Básica,15,,99,SAN JOSE MIAHUATLAN,0,167,109,0,0,0,0,5,281
1712,Básica,15,,99,SAN JOSE MIAHUATLAN,0,100,226,0,0,0,0,0,326
1713,Básica,15,,99,SAN JOSE MIAHUATLAN,0,180,203,0,0,0,0,7,390
1714,Básica,15,,99,SAN JOSE MIAHUATLAN,0,232,279,0,0,0,0,0,511
2201,Básica,15,,107,SAN SEBASTIAN TLACOTEPEC,0,0,0,0,0,0,0,0,0
2201,Contigua,15,,107,SAN SEBASTIAN TLACOTEPEC,218,205,5,0,0,0,0,0,428
2201,Extraordinaria,15,,107,SAN SEBASTIAN TLACOTEPEC,0,0,0,0,0,0,0,0,0
2202,Básica,15,,107,SAN SEBASTIAN TLACOTEPEC,92,105,1,0,0,0,0,15,213
2203,Básica,15,,107,SAN SEBASTIAN TLACOTEPEC,45,254,42,0,0,0,0,15,356
2203,Extraordinaria,15,,107,SAN SEBASTIAN TLACOTEPEC,0,0,0,0,0,0,0,0,0
2204,Básica,15,,107,SAN SEBASTIAN TLACOTEPEC,5,177,36,0,0,0,0,14,232
2204,Extraordinaria,15,,107,SAN SEBASTIAN TLACOTEPEC,3,98,8,0,0,0,0,0,109
2204,Extraordinaria2,15,,107,SAN SEBASTIAN TLACOTEPEC,4,124,5,0,0,0,0,0,133
2205,Básica,15,,107,SAN SEBASTIAN TLACOTEPEC,0,0,0,0,0,0,0,0,0
2206,Básica,15,,107,SAN SEBASTIAN TLACOTEPEC,0,0,0,0,0,0,0,0,0
2206,Extraordinaria,15,,107,SAN SEBASTIAN TLACOTEPEC,10,336,4,0,0,0,0,0,350
2207,Básica,15,,107,SAN SEBASTIAN TLACOTEPEC,0,0,0,0,0,0,0,0,0
2207,Extraordinaria,15,,107,SAN SEBASTIAN TLACOTEPEC,10,61,0,0,0,0,0,0,71
2208,Básica,15,,107,SAN SEBASTIAN TLACOTEPEC,13,229,3,0,0,0,0,0,245
2349,Básica,15,,104,VICENTE GUERRERO,146,109,0,1,0,0,0,0,256
2349,Contigua,15,,104,VICENTE GUERRERO,134,86,0,2,0,0,0,23,245
2350,Básica,15,,104,VICENTE GUERRERO,157,165,0,0,0,0,0,42,364
2351,Básica,15,,104,VICENTE GUERRERO,40,157,0,5,0,0,0,35,237
2351,Contigua,15,,104,VICENTE GUERRERO,0,0,0,0,0,0,0,0,0
2352,Básica,15,,104,VICENTE GUERRERO,48,235,0,4,0,0,0,48,335
2353,Básica,15,,104,VICENTE GUERRERO,94,128,0,0,0,0,0,0,222
2353,Contigua,15,,104,VICENTE GUERRERO,69,124,0,3,0,0,0,0,196
2354,Básica,15,,104,VICENTE GUERRERO,99,74,0,4,0,0,0,15,192
2355,Básica,15,,104,VICENTE GUERRERO,135,253,0,7,0,0,0,38,433
2355,Extraordinaria,15,,104,VICENTE GUERRERO,86,146,0,6,0,0,0,29,267
2355,Extraordinaria2,15,,104,VICENTE GUERRERO,61,176,0,0,0,0,0,40,277
2356,Básica,15,,104,VICENTE GUERRERO,95,90,0,9,0,0,0,32,226
2356,Extraordinaria,15,,104,VICENTE GUERRERO,28,89,0,0,0,0,0,10,127
2357,Básica,15,,104,VICENTE GUERRERO,170,204,0,10,0,0,0,10,394
2357,Contigua,15,,104,VICENTE GUERRERO,162,227,0,5,0,0,0,0,394
2357,Contigua2,15,,104,VICENTE GUERRERO,157,200,0,19,0,0,0,12,388
2358,Básica,15,,104,VICENTE GUERRERO,23,102,0,0,0,0,0,12,137
2359,Básica,15,,104,VICENTE GUERRERO,154,140,0,5,0,0,0,0,299
2359,Contigua,15,,104,VICENTE GUERRERO,162,149,0,12,0,0,0,35,358
2490,Básica,15,,96,ZAPOTITLAN SALINAS,95,24,29,0,383,0,0,0,531
2490,Contigua,15,,96,ZAPOTITLAN SALINAS,131,55,22,0,315,0,0,0,523
2491,Básica,15,,96,ZAPOTITLAN SALINAS,14,441,2,0,6,0,0,6,469
2492,Básica,15,,96,ZAPOTITLAN SALINAS,17,21,12,0,119,0,2,11,182
2493,Básica,15,,96,ZAPOTITLAN SALINAS,27,73,1,0,4,0,0,7,112
2494,Básica,15,,96,ZAPOTITLAN SALINAS,34,368,5,0,21,0,0,0,428
2495,Básica,15,,96,ZAPOTITLAN SALINAS,1,22,1,0,46,0,0,0,70
2496,Básica,15,,96,ZAPOTITLAN SALINAS,15,187,21,0,35,0,0,0,258
2497,Básica,15,,96,ZAPOTITLAN SALINAS,4,93,2,0,22,0,0,0,121
2498,Básica,15,,96,ZAPOTITLAN SALINAS,4,23,0,0,23,0,0,0,50
2527,Básica,15,,101,ZINACATEPEC,0,0,0,0,0,0,0,0,0
2527,Contigua,15,,101,ZINACATEPEC,183,112,19,0,169,0,0,8,491
2528,Básica,15,,101,ZINACATEPEC,0,0,0,0,0,0,0,0,0
2528,Contigua,15,,101,ZINACATEPEC,102,135,21,0,175,0,0,18,451
2529,Básica,15,,101,ZINACATEPEC,161,163,14,0,193,0,0,14,545
2530,Básica,15,,101,ZINACATEPEC,58,154,11,0,59,0,0,6,288
2530,Contigua,15,,101,ZINACATEPEC,22,165,4,0,87,0,0,3,281
2531,Básica,15,,101,ZINACATEPEC,128,203,7,0,154,0,0,15,507
2532,Básica,15,,101,ZINACATEPEC,105,138,11,0,177,0,0,0,431
2532,Contigua,15,,101,ZINACATEPEC,127,107,26,0,193,0,0,0,453
2537,Básica,15,,105,ZOQUITLAN,0,277,68,0,0,0,0,0,345
2538,Básica,15,,105,ZOQUITLAN,0,134,46,0,0,0,0,16,196
2538,Contigua,15,,105,ZOQUITLAN,0,126,42,0,0,0,0,25,193
2539,Básica,15,,105,ZOQUITLAN,0,239,31,0,0,0,0,0,270
2539,Contigua,15,,105,ZOQUITLAN,0,212,39,0,0,0,0,17,268
2540,Básica,15,,105,ZOQUITLAN,0,47,127,0,0,0,0,0,174
2541,Básica,15,,105,ZOQUITLAN,0,50,31,0,0,0,0,7,88
2541,Contigua,15,,105,ZOQUITLAN,0,121,127,1,0,0,0,34,283
2542,Básica,15,,105,ZOQUITLAN,0,41,140,0,0,0,0,14,195
2543,Básica,15,,105,ZOQUITLAN,0,0,0,0,0,0,0,0,0
2544,Básica,15,,105,ZOQUITLAN,0,97,65,0,0,0,0,0,162
2544,Extraordinaria,15,,105,ZOQUITLAN,0,33,20,0,0,0,0,5,58
2545,Básica,15,,105,ZOQUITLAN,0,282,50,0,0,0,0,0,332
2545,Contigua,15,,105,ZOQUITLAN,0,266,75,0,0,0,0,0,341
2546,Básica,15,,105,ZOQUITLAN,0,11,114,0,0,0,0,0,125
2547,Básica,15,,105,ZOQUITLAN,0,208,179,0,0,0,0,0,387
2548,Básica,15,,105,ZOQUITLAN,0,85,166,0,0,0,0,0,251
2548,Contigua,15,,105,ZOQUITLAN,0,66,145,0,0,0,0,0,211
1,Básica,16,,110,ACAJETE,150,88,66,61,0,0,0,0,365
1,Contigua,16,,110,ACAJETE,0,0,0,0,0,0,0,0,0
2,Básica,16,,110,ACAJETE,184,74,67,21,0,0,2,15,363
2,Contigua,16,,110,ACAJETE,191,46,91,30,0,0,0,0,358
3,Básica,16,,110,ACAJETE,162,74,64,22,0,2,0,0,324
3,Contigua,16,,110,ACAJETE,131,84,88,21,0,0,0,0,324
4,Básica,16,,110,ACAJETE,232,66,31,56,0,1,0,7,393
4,Contigua,16,,110,ACAJETE,219,84,37,46,0,0,0,0,386
5,Básica,16,,110,ACAJETE,54,104,143,82,0,1,0,0,384
5,Contigua,16,,110,ACAJETE,47,85,148,81,0,0,0,37,398
6,Básica,16,,110,ACAJETE,41,86,70,46,0,0,0,0,243
6,Contigua,16,,110,ACAJETE,49,93,54,73,0,0,0,0,269
7,Básica,16,,110,ACAJETE,255,263,169,328,0,0,0,0,1015
7,Contigua,16,,110,ACAJETE,58,68,50,80,0,0,0,0,256
8,Básica,16,,110,ACAJETE,95,144,40,34,0,0,0,49,362
8,Contigua,16,,110,ACAJETE,117,134,27,36,0,0,0,35,349
9,Básica,16,,110,ACAJETE,44,136,24,40,0,0,0,37,281
9,Contigua,16,,110,ACAJETE,36,160,47,28,0,1,0,29,301
10,Básica,16,,110,ACAJETE,25,214,14,198,0,0,0,13,464
10,Contigua,16,,110,ACAJETE,34,182,18,220,0,0,0,4,458
11,Básica,16,,110,ACAJETE,22,133,9,238,0,1,0,6,409
11,Contigua,16,,110,ACAJETE,26,142,13,213,0,0,0,0,394
12,Básica,16,,110,ACAJETE,26,140,8,70,1,0,0,21,266
12,Contigua,16,,110,ACAJETE,24,153,8,82,0,0,0,0,267
13,Básica,16,,110,ACAJETE,27,124,23,64,0,0,0,16,254
13,Contigua,16,,110,ACAJETE,28,104,12,162,0,1,0,12,319
14,Básica,16,,110,ACAJETE,114,77,55,24,0,1,0,6,277
14,Contigua,16,,110,ACAJETE,88,59,67,24,0,0,0,0,238
15,Básica,16,,110,ACAJETE,37,85,27,48,0,0,0,0,197
15,Contigua,16,,110,ACAJETE,36,74,18,39,0,1,0,0,168
15,Extraordinaria,16,,110,ACAJETE,8,56,35,95,0,1,2,0,197
15,Extraordinaria2,16,,110,ACAJETE,16,66,21,69,0,2,0,15,189
16,Básica,16,,110,ACAJETE,22,107,19,93,0,3,0,0,244
16,Contigua,16,,110,ACAJETE,143,118,49,51,0,0,0,0,361
16,Contigua2,16,,110,ACAJETE,20,118,11,79,0,1,0,10,239
17,Básica,16,,110,ACAJETE,6,47,31,175,0,1,0,16,276
17,Contigua,16,,110,ACAJETE,7,39,23,187,0,0,0,19,275
17,Contigua2,16,,110,ACAJETE,8,35,26,169,0,1,0,0,239
18,Básica,16,,110,ACAJETE,20,172,100,36,0,0,0,13,341
18,Contigua,16,,110,ACAJETE,12,157,86,39,0,0,0,36,330
19,Básica,16,,110,ACAJETE,12,100,107,32,0,1,0,5,257
19,Contigua,16,,110,ACAJETE,12,100,103,24,0,0,0,10,249
116,Básica,16,,111,AMOZOC,27,97,67,0,0,0,0,357,548
116,Contigua,16,,111,AMOZOC,34,148,83,0,0,0,0,0,265
116,Contigua2,16,,111,AMOZOC,37,156,123,0,0,0,0,0,316
117,Básica,16,,111,AMOZOC,19,196,71,0,0,0,0,9,295
117,Contigua,16,,111,AMOZOC,28,189,94,0,0,0,0,8,319
118,Básica,16,,111,AMOZOC,49,167,143,0,0,0,0,12,371
118,Contigua,16,,111,AMOZOC,44,146,181,0,0,0,0,0,371
119,Básica,16,,111,AMOZOC,34,119,223,0,0,0,0,10,386
119,Contigua,16,,111,AMOZOC,41,134,224,0,0,0,0,4,403
120,Básica,16,,111,AMOZOC,67,143,116,0,0,0,0,0,326
120,Contigua,16,,111,AMOZOC,55,165,111,0,0,0,0,8,339
121,Básica,16,,111,AMOZOC,90,147,103,0,0,0,0,13,353
121,Contigua,16,,111,AMOZOC,89,132,120,0,0,0,0,11,352
122,Básica,16,,111,AMOZOC,86,185,120,0,0,0,0,8,399
122,Contigua,16,,111,AMOZOC,76,182,128,0,0,0,0,8,394
123,Básica,16,,111,AMOZOC,44,118,73,0,0,0,0,0,235
123,Contigua,16,,111,AMOZOC,32,122,57,0,0,0,0,0,211
124,Básica,16,,111,AMOZOC,80,107,38,0,0,0,0,8,233
124,Contigua,16,,111,AMOZOC,86,138,41,0,0,0,0,2,267
125,Básica,16,,111,AMOZOC,99,133,96,0,0,0,0,4,332
125,Contigua,16,,111,AMOZOC,126,107,73,0,0,0,0,6,312
126,Básica,16,,111,AMOZOC,81,104,57,0,0,0,0,7,249
126,Contigua,16,,111,AMOZOC,83,99,49,0,0,0,0,8,239
127,Básica,16,,111,AMOZOC,75,156,50,0,0,0,0,8,289
127,Contigua,16,,111,AMOZOC,80,141,61,0,0,0,0,9,291
127,Contigua2,16,,111,AMOZOC,77,122,63,0,0,0,0,7,269
128,Básica,16,,111,AMOZOC,76,106,55,0,0,0,0,6,243
128,Contigua,16,,111,AMOZOC,64,94,55,0,0,0,0,0,213
129,Básica,16,,111,AMOZOC,83,160,38,0,0,0,0,11,292
129,Contigua,16,,111,AMOZOC,74,158,55,0,0,0,0,8,295
129,Contigua2,16,,111,AMOZOC,0,0,0,0,0,0,0,0,0
130,Básica,16,,111,AMOZOC,76,135,92,0,0,0,0,5,308
130,Contigua,16,,111,AMOZOC,46,130,86,0,0,0,0,3,265
131,Básica,16,,111,AMOZOC,76,203,197,0,0,0,0,6,482
131,Contigua,16,,111,AMOZOC,74,163,180,0,0,0,0,0,417
132,Básica,16,,111,AMOZOC,41,220,159,0,0,0,0,12,432
132,Contigua,16,,111,AMOZOC,54,230,145,0,0,0,0,13,442
133,Básica,16,,111,AMOZOC,51,230,64,0,0,0,0,10,355
323,Básica,16,,112,CUAUTINCHAN,3,94,21,106,0,0,0,7,231
323,Extraordinaria,16,,112,CUAUTINCHAN,6,115,12,136,0,0,0,8,277
323,Extraordinaria2,16,,112,CUAUTINCHAN,2,129,16,124,0,0,0,0,271
323,Extraordinaria3,16,,112,CUAUTINCHAN,3,157,19,131,0,0,0,0,310
324,Básica,16,,112,CUAUTINCHAN,29,236,46,128,0,0,0,16,455
324,Contigua,16,,112,CUAUTINCHAN,31,225,53,145,0,0,0,20,474
324,Extraordinaria,16,,112,CUAUTINCHAN,7,86,2,100,0,0,0,8,203
823,Básica,16,,113,MIXTLA,158,283,0,0,0,0,0,8,449
824,Básica,16,,113,MIXTLA,64,164,0,0,0,0,0,2,230
1888,Básica,16,,114,SANTO TOMAS HUEYOTLIPAN,91,111,68,0,68,0,0,0,338
1888,Contigua,16,,114,SANTO TOMAS HUEYOTLIPAN,86,112,60,0,90,0,0,10,358
1889,Básica,16,,114,SANTO TOMAS HUEYOTLIPAN,103,55,96,0,150,0,0,0,404
1889,Contigua,16,,114,SANTO TOMAS HUEYOTLIPAN,123,75,95,0,120,0,0,0,413
1890,Básica,16,,114,SANTO TOMAS HUEYOTLIPAN,0,0,0,0,0,0,0,0,0
