CLAVE,MUNICIPIO,SECCIÓN,CASILLA,PRI,PT,PVEM,PSD,PAN-PRD-PC-PANAL,PRI-PVEM,PAN-PRI-PRD-PT-PVEM-PC-PANAL-PSD,NULOS,NO REGISTRADOS
16,Catazaja,187,C1,107,1,117,0,151,0,,13,0
16,Catazaja,187,C2,94,1,136,0,153,0,,15,0
16,Catazaja,188,B,79,1,259,0,25,0,,7,0
16,Catazaja,188,C1,72,0,225,0,53,0,,10,0
16,Catazaja,188,X1,156,6,127,0,46,0,,21,0
16,Catazaja,189,B,140,5,125,1,56,0,,11,1
16,Catazaja,189,X1,107,5,62,0,36,0,,5,2
16,Catazaja,190,B,153,9,118,9,70,0,,7,0
16,Catazaja,191,B,141,1,171,1,78,0,,11,0
16,Catazaja,192,B,237,0,171,1,78,0,,0,0
16,Catazaja,192,C1,234,4,147,0,91,0,,10,0
16,Catazaja,193,B,119,6,138,0,153,0,,7,0
16,Catazaja,193,C1,130,1,150,0,166,0,,5,0
16,Catazaja,193,X1,137,1,99,0,140,0,,4,0
16,Catazaja,193,X2,84,0,157,0,46,0,,2,0
16,Catazaja,194,B,157,2,180,2,85,0,,5,0
16,Catazaja,194,C1,156,2,182,0,100,0,,2,0
16,Catazaja,194,X1,199,4,110,2,143,0,,6,0
16,Catazaja,195,B* **,0,0,0,0,0,0,,0,0
16,Catazaja,196,B,144,9,106,1,141,0,,20,0
17,Cintalapa,197,B,60,31,5,1,192,0,,33,4
17,Cintalapa,197,C1,38,22,15,3,179,0,,23,0
17,Cintalapa,198,B,46,7,15,2,131,0,,9,0
17,Cintalapa,198,C1,44,12,10,2,118,0,,14,0
17,Cintalapa,199,B,61,19,5,4,183,0,,17,0
17,Cintalapa,199,C1,51,22,7,3,201,0,,20,0
17,Cintalapa,199,C2,54,21,9,2,211,0,,18,0
17,Cintalapa,200,B,27,20,10,5,156,0,,18,0
17,Cintalapa,200,C1,64,18,10,1,153,0,,14,0
17,Cintalapa,200,C2,59,29,9,3,171,0,,14,0
17,Cintalapa,201,B,28,10,12,3,171,0,,8,0
17,Cintalapa,201,C1,53,16,17,3,143,0,,7,0
17,Cintalapa,202,B,40,17,7,2,148,0,,7,0
17,Cintalapa,202,C1,52,12,13,3,137,0,,12,1
17,Cintalapa,202,C2,32,11,11,1,135,0,,16,0
17,Cintalapa,203,B,32,35,11,9,116,0,,17,0
17,Cintalapa,203,C1,35,13,12,6,132,0,,12,0
17,Cintalapa,203,C2,29,21,4,5,139,0,,16,0
17,Cintalapa,204,B,25,16,11,4,115,0,,11,0
17,Cintalapa,204,C1,31,26,12,3,129,0,,10,0
17,Cintalapa,205,B,18,7,10,5,111,0,,7,158
17,Cintalapa,205,C1,22,13,7,1,111,0,,8,0
17,Cintalapa,205,C2,36,22,15,3,109,0,,9,0
17,Cintalapa,206,B,19,16,12,1,132,0,,7,0
17,Cintalapa,206,C1,12,23,20,4,145,0,,13,0
17,Cintalapa,206,C2,30,15,11,1,126,0,,6,0
17,Cintalapa,207,B,22,23,19,3,138,0,,13,0
17,Cintalapa,207,C1,28,27,16,5,136,0,,11,0
17,Cintalapa,207,C2,32,15,25,2,121,0,,10,0
17,Cintalapa,207,C3,35,30,23,2,129,0,,9,0
17,Cintalapa,208,B,45,33,31,3,187,0,,18,1
17,Cintalapa,208,C1,49,39,13,7,194,0,,16,0
17,Cintalapa,208,C2,80,30,22,11,184,0,,16,0
17,Cintalapa,209,B,32,25,8,2,150,0,,16,3
17,Cintalapa,209,C1,53,33,9,1,120,0,,14,0
17,Cintalapa,209,C2,44,27,18,0,137,0,,19,0
17,Cintalapa,209,C3,51,22,18,2,171,0,,2,0
17,Cintalapa,210,B,26,8,9,5,135,0,,19,0
17,Cintalapa,210,C1,18,18,10,0,136,0,,9,1
17,Cintalapa,210,C2,29,16,17,0,132,0,,15,0
17,Cintalapa,211,B,51,18,7,2,144,0,,14,0
17,Cintalapa,211,C1,42,16,12,4,172,0,,17,0
17,Cintalapa,211,C2,37,17,16,4,186,0,,18,0
17,Cintalapa,211,C3,42,18,8,5,170,0,,13,0
17,Cintalapa,212,B,43,7,13,2,113,0,,9,0
17,Cintalapa,212,C1,41,17,6,1,116,0,,8,1
17,Cintalapa,212,C2,32,15,24,3,134,0,,12,0
17,Cintalapa,213,B,141,10,21,1,98,0,,80,0
17,Cintalapa,213,X1,97,13,19,2,133,0,,19,0
17,Cintalapa,214,B,38,29,46,1,180,0,,21,0
17,Cintalapa,214,C1,33,26,98,0,172,0,,57,0
17,Cintalapa,214,C2,43,19,50,4,226,0,,31,0
17,Cintalapa,215,B,47,13,57,1,226,0,,17,0
17,Cintalapa,215,C1,52,16,63,1,210,0,,18,0
17,Cintalapa,216,B,55,10,10,1,121,0,,11,0
17,Cintalapa,217,B,65,18,22,0,214,0,,30,0
17,Cintalapa,217,C1,47,21,19,2,252,0,,30,1
17,Cintalapa,218,B,43,7,19,3,174,0,,0,0
17,Cintalapa,218,C1,56,9,12,0,156,0,,12,0
17,Cintalapa,219,B,90,18,30,3,128,0,,24,0
17,Cintalapa,219,C1,88,10,27,2,141,0,,0,0
17,Cintalapa,220,B,56,13,97,0,160,0,,27,0
17,Cintalapa,221,B,157,26,25,1,119,0,,0,0
17,Cintalapa,221,C1,161,27,18,3,104,0,,37,2
17,Cintalapa,222,B,79,24,37,2,233,0,,10,0
17,Cintalapa,223,B,28,19,4,0,153,0,,14,0
17,Cintalapa,223,C1,35,19,3,0,192,0,,10,0
17,Cintalapa,223,X1A,35,106,21,2,118,0,,14,0
17,Cintalapa,223,X1B,30,126,4,0,122,0,,11,0
17,Cintalapa,224,B,21,12,2,1,158,0,,10,2
17,Cintalapa,224,C1,18,19,7,1,189,0,,6,2
17,Cintalapa,225,B,47,32,58,8,221,0,,18,0
17,Cintalapa,225,C1,58,27,42,4,218,0,,11,0
17,Cintalapa,226,B,51,33,36,1,160,0,,24,0
17,Cintalapa,227,B,46,45,17,0,39,0,,2,0
17,Cintalapa,228,B,69,46,31,4,157,0,,8,0
17,Cintalapa,229,B,27,76,28,2,84,0,,10,0
17,Cintalapa,229,C1,40,32,20,0,95,0,,13,0
17,Cintalapa,230,B,109,29,9,1,235,0,,21,0
17,Cintalapa,230,C1,120,36,8,2,182,0,,27,0
17,Cintalapa,231,B,37,88,7,0,135,0,,0,0
17,Cintalapa,231,C1,26,117,4,3,129,0,,0,0
17,Cintalapa,232,B,97,72,21,5,143,0,,17,0
17,Cintalapa,232,C1,109,72,10,2,136,0,,12,1
17,Cintalapa,232,C2,111,63,8,2,134,0,,16,0
17,Cintalapa,233,B,51,27,41,0,159,0,,5,0
17,Cintalapa,233,C1,52,25,46,4,149,0,,15,0
18,Coapilla,234,B,200,0,6,0,222,0,,3,0
18,Coapilla,234,C1,183,0,1,0,249,0,,16,0
18,Coapilla,235,B,241,0,5,0,224,0,,6,0
18,Coapilla,235,C1,225,0,12,0,225,0,,10,0
18,Coapilla,236,B,199,0,0,0,180,0,,0,0
18,Coapilla,236,X1,74,0,1,0,104,0,,3,0
18,Coapilla,237,B,199,0,0,0,206,0,,0,0
18,Coapilla,237,X1,194,4,0,0,108,0,,7,0
18,Coapilla,237,X2,113,0,0,0,88,0,,8,0
18,Coapilla,238,B,272,2,12,0,245,0,,9,0
18,Coapilla,238,X1,37,0,1,0,129,0,,26,0
19,Comitán de Domínguez,239,B,0,17,0,3,32,109,,16,3
19,Comitán de Domínguez,239,C1,0,9,0,4,39,109,,24,0
19,Comitán de Domínguez,239,C2,0,13,0,4,36,94,,21,0
19,Comitán de Domínguez,239,C3,0,11,0,5,23,134,,15,0
19,Comitán de Domínguez,239,C4,0,9,0,3,29,120,,19,0
19,Comitán de Domínguez,240,B,0,11,0,5,42,125,,18,0
19,Comitán de Domínguez,240,C1,0,12,0,3,43,90,,26,0
19,Comitán de Domínguez,240,C2,0,11,0,6,40,83,,24,0
19,Comitán de Domínguez,241,B,0,8,0,2,51,76,,21,2
19,Comitán de Domínguez,241,C1,0,11,0,6,38,82,,13,2
19,Comitán de Domínguez,242,B,0,9,0,6,36,110,,18,1
19,Comitán de Domínguez,242,C1,0,13,0,6,37,117,,18,0
19,Comitán de Domínguez,242,C2,0,11,0,5,32,114,,13,0
19,Comitán de Domínguez,242,C3,0,23,0,5,31,116,,12,4
19,Comitán de Domínguez,243,B,0,18,0,4,14,98,,10,1
19,Comitán de Domínguez,243,C1,0,16,0,4,35,106,,14,0
19,Comitán de Domínguez,244,B,0,22,0,4,28,136,,11,0
19,Comitán de Domínguez,244,C1,0,24,0,6,30,133,,19,0
19,Comitán de Domínguez,244,C2,0,24,0,8,40,124,,15,0
19,Comitán de Domínguez,244,C3,0,16,0,3,29,143,,22,0
19,Comitán de Domínguez,244,C4,0,27,0,5,36,114,,21,0
19,Comitán de Domínguez,245,B,0,34,0,3,50,114,,221,0
19,Comitán de Domínguez,245,C1,0,21,0,9,35,129,,10,0
19,Comitán de Domínguez,246,B,0,16,0,8,53,69,,13,0
19,Comitán de Domínguez,246,C1,0,17,0,7,64,68,,0,0
19,Comitán de Domínguez,247,B,0,14,0,12,28,107,,35,4
19,Comitán de Domínguez,247,C1,0,8,0,10,43,97,,21,1
19,Comitán de Domínguez,248,B,0,8,0,3,30,92,,19,0
19,Comitán de Domínguez,248,C1,0,8,0,8,34,92,,9,1
19,Comitán de Domínguez,248,C2,0,10,0,1,21,104,,11,0
19,Comitán de Domínguez,248,C3,0,9,0,4,39,91,,21,0
19,Comitán de Domínguez,249,B,0,17,0,4,44,91,,14,0
19,Comitán de Domínguez,249,C1,0,16,0,4,39,76,,12,1
19,Comitán de Domínguez,249,C2,0,14,0,3,23,93,,9,3
19,Comitán de Domínguez,249,C3,0,15,0,2,34,87,,20,1
19,Comitán de Domínguez,250,B,0,6,0,6,37,69,,20,0
19,Comitán de Domínguez,250,C1,0,12,0,4,28,57,,20,0
19,Comitán de Domínguez,250,C2,0,8,0,4,28,66,,17,1
19,Comitán de Domínguez,251,B,0,22,0,2,67,94,,26,0
19,Comitán de Domínguez,251,C1,0,23,0,0,33,105,,27,2
19,Comitán de Domínguez,252,B,0,36,0,4,63,108,,33,0
19,Comitán de Domínguez,253,B,0,16,0,1,25,70,,24,1
19,Comitán de Domínguez,253,C1,0,13,0,1,26,66,,19,0
19,Comitán de Domínguez,254,B,0,18,0,4,28,105,,17,1
19,Comitán de Domínguez,254,C1,0,20,0,3,48,60,,16,0
19,Comitán de Domínguez,254,C2,0,21,0,3,32,53,,11,0
19,Comitán de Domínguez,255,B,0,14,0,3,43,141,,12,3
19,Comitán de Domínguez,255,C1,0,13,0,1,28,115,,25,0
19,Comitán de Domínguez,255,C2,0,6,0,0,38,123,,20,0
19,Comitán de Domínguez,256,B,0,17,0,3,23,117,,16,1
19,Comitán de Domínguez,256,C1,0,13,0,2,27,104,,11,0
19,Comitán de Domínguez,256,C2,0,10,0,5,23,105,,14,0
19,Comitán de Domínguez,256,C3,0,12,0,9,26,103,,13,0
19,Comitán de Domínguez,257,B,0,6,0,1,43,105,,12,0
19,Comitán de Domínguez,257,C1,0,14,0,3,37,96,,16,0
19,Comitán de Domínguez,257,C2,0,16,0,3,36,87,,13,3
19,Comitán de Domínguez,257,C3,0,9,0,6,45,85,,16,0
19,Comitán de Domínguez,258,B,0,10,0,3,34,83,,19,0
19,Comitán de Domínguez,258,C1,0,10,0,2,33,77,,22,0
19,Comitán de Domínguez,259,B,0,11,0,6,27,137,,23,1
19,Comitán de Domínguez,259,C1,0,8,0,3,41,101,,20,2
19,Comitán de Domínguez,259,C2,0,9,0,2,52,126,,15,1
19,Comitán de Domínguez,260,B,0,15,0,3,46,113,,24,0
19,Comitán de Domínguez,260,C1,0,13,0,6,45,83,,16,2
19,Comitán de Domínguez,260,C2,0,15,0,3,36,91,,12,0
19,Comitán de Domínguez,260,C3,0,16,0,3,38,91,,17,1
19,Comitán de Domínguez,260,C4,0,9,0,2,32,113,,13,0
19,Comitán de Domínguez,260,C5,0,18,0,2,27,92,,19,0
19,Comitán de Domínguez,260,C6,0,17,0,2,46,84,,12,0
19,Comitán de Domínguez,261,B,0,20,0,3,40,97,,13,3
19,Comitán de Domínguez,261,C1,0,10,0,6,36,114,,19,1
19,Comitán de Domínguez,261,C2,0,17,0,4,29,99,,14,1
19,Comitán de Domínguez,261,C3,0,17,0,4,33,106,,24,0
19,Comitán de Domínguez,262,B,0,22,0,3,37,87,,10,1
19,Comitán de Domínguez,262,C1,0,17,0,5,31,95,,14,3
19,Comitán de Domínguez,262,C2,0,15,0,3,42,93,,17,2
19,Comitán de Domínguez,262,C3,0,15,0,3,26,67,,10,1
19,Comitán de Domínguez,262,C4,0,8,0,4,26,101,,14,1
19,Comitán de Domínguez,263,B,0,15,0,2,23,130,,11,1
19,Comitán de Domínguez,263,C1,0,18,0,7,28,132,,19,0
19,Comitán de Domínguez,263,C2,0,14,0,5,25,94,,14,2
19,Comitán de Domínguez,263,C3,0,5,0,3,44,95,,18,1
19,Comitán de Domínguez,264,B,0,18,0,3,25,116,,0,0
19,Comitán de Domínguez,264,C1,0,12,0,8,21,115,,0,0
19,Comitán de Domínguez,264,C2,0,15,0,3,31,85,,18,2
19,Comitán de Domínguez,264,C3,0,10,0,5,18,98,,5,3
19,Comitán de Domínguez,265,B,0,17,0,2,26,64,,4,0
19,Comitán de Domínguez,265,C1,0,15,0,7,14,70,,16,1
19,Comitán de Domínguez,265,C2,0,16,0,4,16,70,,9,0
19,Comitán de Domínguez,265,C3,0,12,0,4,23,67,,11,0
19,Comitán de Domínguez,266,B,0,12,0,3,30,134,,20,0
19,Comitán de Domínguez,266,C1,0,12,0,1,40,114,,11,1
19,Comitán de Domínguez,266,C2,0,14,0,1,35,125,,18,3
19,Comitán de Domínguez,266,C3,0,16,0,1,25,112,,12,1
19,Comitán de Domínguez,266,C4,0,13,0,2,29,111,,8,1
19,Comitán de Domínguez,266,C5,0,8,0,5,42,110,,6,3
19,Comitán de Domínguez,266,C6,0,12,0,3,40,103,,18,0
19,Comitán de Domínguez,267,B,0,19,0,1,31,92,,17,1
19,Comitán de Domínguez,267,C1,0,14,0,4,24,97,,18,0
19,Comitán de Domínguez,268,B,0,9,0,6,11,141,,0,0
19,Comitán de Domínguez,268,C1,0,7,0,5,13,173,,21,0
19,Comitán de Domínguez,269,B,0,0,0,9,9,70,,218,37
19,Comitán de Domínguez,270,B,0,17,0,17,75,211,,49,2
19,Comitán de Domínguez,270,C1,0,22,0,22,114,167,,32,0
19,Comitán de Domínguez,271,B,0,12,0,2,19,313,,0,0
19,Comitán de Domínguez,271,X1,0,28,0,3,47,18,,17,0
19,Comitán de Domínguez,272,B,0,34,0,3,47,36,,28,0
19,Comitán de Domínguez,272,C1,0,31,0,2,59,37,,18,2
19,Comitán de Domínguez,273,B,0,16,0,1,29,135,,23,1
19,Comitán de Domínguez,273,C1,0,21,0,0,29,154,,7,0
19,Comitán de Domínguez,273,X1,0,5,0,0,17,40,,9,0
19,Comitán de Domínguez,274,B,0,33,0,3,29,149,,23,0
19,Comitán de Domínguez,275,B,0,18,0,8,79,150,,19,0
19,Comitán de Domínguez,275,C1,0,14,0,5,48,202,,23,0
19,Comitán de Domínguez,276,B,0,12,0,1,33,73,,12,3
19,Comitán de Domínguez,276,C1,0,15,0,2,27,87,,19,1
19,Comitán de Domínguez,277,B,0,27,0,2,17,222,,22,0
19,Comitán de Domínguez,277,C1,0,29,0,4,30,175,,17,0
19,Comitán de Domínguez,278,B,0,19,0,8,23,310,,18,0
19,Comitán de Domínguez,279,B,0,32,0,7,29,203,,27,5
19,Comitán de Domínguez,279,C1,0,16,0,7,19,154,,0,0
19,Comitán de Domínguez,280,B,0,10,0,2,25,89,,18,7
19,Comitán de Domínguez,280,C1,0,21,0,2,28,142,,57,2
19,Comitán de Domínguez,281,B,0,12,0,3,12,95,,14,4
19,Comitán de Domínguez,281,C1,0,16,0,1,8,121,,17,0
19,Comitán de Domínguez,282,B,0,10,0,4,12,70,,14,3
19,Comitán de Domínguez,282,C1,0,4,0,4,31,52,,18,1
19,Comitán de Domínguez,283,B,0,18,0,2,37,61,,15,5
19,Comitán de Domínguez,283,C1,0,22,0,3,37,64,,12,1
19,Comitán de Domínguez,284,B,0,31,0,4,92,165,,35,0
19,Comitán de Domínguez,284,C1,0,26,0,4,93,198,,24,0
19,Comitán de Domínguez,285,B,0,29,0,6,15,311,,29,3
19,Comitán de Domínguez,286,B,0,28,0,6,31,255,,35,0
19,Comitán de Domínguez,286,C1,0,21,0,1,25,205,,36,1
19,Comitán de Domínguez,287,B,0,14,0,4,38,164,,16,0
19,Comitán de Domínguez,287,C1,0,13,0,6,33,170,,18,4
19,Comitán de Domínguez,288,B,0,15,0,3,16,66,,16,2
19,Comitán de Domínguez,288,C1,0,15,0,3,12,82,,13,0
19,Comitán de Domínguez,289,B,0,35,0,11,89,103,,39,1
19,Comitán de Domínguez,289,C1,0,29,0,12,62,134,,15,10
19,Comitán de Domínguez,289,C2,0,41,0,11,105,101,,26,4
19,Comitán de Domínguez,290,B,0,7,0,6,55,265,,36,0
19,Comitán de Domínguez,290,C1,0,14,0,7,48,243,,37,0
19,Comitán de Domínguez,291,B,0,12,0,3,29,156,,17,0
19,Comitán de Domínguez,291,C1,0,21,0,2,36,179,,16,1
19,Comitán de Domínguez,291,X1,0,17,0,3,53,67,,8,0
19,Comitán de Domínguez,292,B,0,5,0,0,20,15,,1,0
20,La Concordia,293,B,57,5,131,0,165,0,,21,0
20,La Concordia,293,C1,38,6,132,0,185,0,,21,0
20,La Concordia,293,C2,55,3,110,0,170,0,,27,0
20,La Concordia,294,B,34,2,123,0,171,0,,11,0
20,La Concordia,294,C1,42,6,116,0,160,0,,12,3
20,La Concordia,294,C2,42,5,116,0,151,0,,13,0
20,La Concordia,295,B,32,2,120,0,131,0,,5,0
20,La Concordia,295,C1,27,4,74,0,157,0,,10,0
20,La Concordia,296,B,52,2,97,0,128,0,,0,0
20,La Concordia,296,C1,51,1,75,0,149,0,,12,0
20,La Concordia,297,B,25,2,2,0,11,0,,3,0
20,La Concordia,298,B,16,8,186,0,229,0,,32,3
20,La Concordia,298,C1,12,7,167,0,235,0,,33,0
20,La Concordia,299,B,16,10,91,0,150,0,,0,0
20,La Concordia,299,C1,8,15,83,0,150,0,,15,0
20,La Concordia,299,C2,16,5,93,0,134,0,,0,0
20,La Concordia,299,X1,27,9,164,0,301,0,,31,0
20,La Concordia,300,B,41,16,127,0,134,0,,24,0
20,La Concordia,300,C1,65,11,133,0,123,0,,17,3
20,La Concordia,300,C2,77,7,85,0,150,0,,22,0
20,La Concordia,301,B,72,13,145,0,174,0,,17,0
20,La Concordia,301,C1,95,22,129,0,156,0,,13,0
20,La Concordia,302,B,33,20,66,0,165,0,,13,0
20,La Concordia,302,C1,38,27,63,0,143,0,,12,0
20,La Concordia,303,B,58,47,93,0,167,0,,18,0
20,La Concordia,304,B,20,1,5,0,18,0,,2,0
20,La Concordia,305,B,13,7,125,0,125,0,,13,0
20,La Concordia,305,C1,15,6,96,0,101,0,,17,0
20,La Concordia,306,B,26,7,53,0,182,0,,19,0
20,La Concordia,306,C1,20,9,61,0,176,0,,24,1
20,La Concordia,307,B,84,6,60,0,97,0,,12,0
20,La Concordia,307,C1,103,3,91,0,89,0,,10,0
20,La Concordia,308,B,110,5,29,0,113,0,,38,0
20,La Concordia,308,C1,92,4,37,0,103,0,,3,0
20,La Concordia,309,B,132,3,25,0,44,0,,15,0
20,La Concordia,310,B,35,5,93,0,102,0,,14,0
20,La Concordia,310,C1,14,5,92,0,148,0,,0,21
20,La Concordia,311,B,33,8,83,0,144,0,,22,0
20,La Concordia,311,C1,27,6,108,0,191,0,,8,0
20,La Concordia,311,C2,23,8,109,0,193,0,,28,0
20,La Concordia,312,B,57,5,130,0,165,0,,18,0
20,La Concordia,312,C1,57,6,116,0,185,0,,17,0
20,La Concordia,312,C2,56,7,124,0,170,0,,12,0
20,La Concordia,313,B,74,9,45,0,120,0,,13,0
20,La Concordia,313,C1,59,11,37,0,151,0,,14,0
20,La Concordia,314,B,29,3,122,0,75,0,,8,0
20,La Concordia,314,C1,38,0,87,0,114,0,,17,0
20,La Concordia,314,X1,77,3,63,0,63,0,,8,0
20,La Concordia,315,B,49,14,159,0,151,0,,0,0
20,La Concordia,315,C1,47,15,161,0,162,0,,0,0
20,La Concordia,316,B,84,13,91,0,203,0,,33,0
20,La Concordia,316,X1,77,6,58,0,28,0,,19,1
21,Copainalá,317,B,217,28,50,0,99,0,,11,0
21,Copainalá,317,C1,235,23,33,0,103,0,,20,0
21,Copainalá,318,B,268,27,25,0,95,0,,13,0
21,Copainalá,318,C1,231,34,11,0,109,0,,76,0
21,Copainalá,319,B,169,26,18,0,99,0,,16,0
21,Copainalá,319,C1,161,22,39,0,108,0,,9,0
21,Copainalá,320,B,162,21,51,0,99,0,,13,0
21,Copainalá,320,C1,173,19,40,0,100,0,,10,0
21,Copainalá,321,B,221,12,3,0,193,0,,24,0
21,Copainalá,321,X1,235,31,11,0,259,0,,40,0
21,Copainalá,322,B,151,35,14,0,77,0,,26,0
21,Copainalá,322,X1,183,9,75,0,69,0,,0,0
21,Copainalá,323,B,82,8,2,0,31,0,,10,0
21,Copainalá,323,X1,119,24,18,0,52,0,,12,0
21,Copainalá,324,B,210,32,15,0,216,0,,27,0
21,Copainalá,325,B,141,45,4,0,88,0,,25,0
21,Copainalá,325,C1,169,53,4,0,76,0,,14,0
21,Copainalá,326,B,151,58,1,0,135,0,,14,0
21,Copainalá,326,C1,140,55,8,0,137,0,,9,0
21,Copainalá,327,B,145,67,5,0,134,0,,22,0
21,Copainalá,327,X1,93,53,8,0,101,0,,16,0
21,Copainalá,328,B,125,55,2,0,123,0,,21,0
21,Copainalá,328,C1,134,63,3,0,97,0,,17,0
21,Copainalá,329,B,156,16,5,0,96,0,,20,0
21,Copainalá,329,C1,181,17,8,0,90,0,,3,0
21,Copainalá,329,X1,94,29,2,0,42,0,,15,0
21,Copainalá,330,B,203,18,0,0,159,0,,14,0
21,Copainalá,330,C1,203,31,7,0,139,0,,32,0
22,Chalchihuitán,331,B,198,177,7,0,9,0,,31,4
22,Chalchihuitán,332,B,46,23,0,0,7,0,,10,0
22,Chalchihuitán,332,C1,175,197,3,0,10,0,,28,4
22,Chalchihuitán,332,X1,258,97,2,0,12,0,,25,3
22,Chalchihuitán,332,X2,23,79,2,0,12,0,,12,0
22,Chalchihuitán,333,B,126,285,10,0,34,0,,36,0
22,Chalchihuitán,333,X1A,151,115,5,0,0,0,,27,0
22,Chalchihuitán,333,X1B,144,135,4,0,29,0,,29,0
22,Chalchihuitán,333,X2,135,197,0,0,9,0,,14,0
22,Chalchihuitán,334,B,195,209,9,0,23,0,,52,3
22,Chalchihuitán,334,X1A,112,98,6,0,11,0,,12,3
22,Chalchihuitán,334,X1B,94,123,2,0,8,0,,19,2
22,Chalchihuitán,334,X2,150,164,3,0,16,0,,25,1
22,Chalchihuitán,334,X3,57,23,2,0,4,0,,2,0
22,Chalchihuitán,335,B,94,121,1,0,10,0,,20,0
22,Chalchihuitán,335,X1A,193,162,5,0,12,0,,26,3
22,Chalchihuitán,335,X1B,138,213,8,0,13,0,,33,3
22,Chalchihuitán,335,X2,140,91,5,0,9,0,,20,0
22,Chalchihuitán,335,X3,46,23,0,0,7,0,,10,0
24,Chanal,375,B,137,0,231,0,87,0,,27,0
24,Chanal,375,C1,138,0,223,0,103,0,,8,4
24,Chanal,376,B,260,0,128,0,105,0,,0,0
24,Chanal,376,C1,255,0,124,0,104,0,,20,0
24,Chanal,377,B,226,0,121,0,125,0,,21,0
24,Chanal,378,B,142,0,132,0,151,0,,12,0
24,Chanal,379,B,4,0,34,0,0,0,,1,0
24,Chanal,379,X1,109,0,57,0,14,0,,9,1
24,Chanal,380,B,103,0,119,0,227,0,,11,0
24,Chanal,380,X1,295,0,18,0,83,0,,26,0
24,Chanal,380,X2,52,0,103,0,105,0,,26,2
25,Chapultenango,381,B,191,0,50,0,261,0,,24,0
25,Chapultenango,381,C1,208,0,30,0,251,0,,16,5
25,Chapultenango,381,C2,190,0,50,0,218,0,,28,0
25,Chapultenango,382,B,181,0,29,0,197,0,,33,0
25,Chapultenango,382,X1,112,0,4,0,84,0,,9,0
25,Chapultenango,383,B,127,0,26,0,153,0,,6,3
25,Chapultenango,383,C1,144,0,21,0,133,0,,12,1
25,Chapultenango,383,X1,68,0,14,0,73,0,,7,6
25,Chapultenango,383,X2,122,0,5,0,34,0,,6,1
26,Chenalho,384,B,283,0,4,0,66,0,,11,0
26,Chenalho,384,C1,283,0,5,0,85,0,,10,0
26,Chenalho,384,C2,244,0,4,0,91,0,,20,0
26,Chenalho,385,B,9,0,1,0,95,0,,26,0
26,Chenalho,385,X1,117,0,2,0,92,0,,7,0
26,Chenalho,386,B,168,0,1,61,0,0,,12,0
26,Chenalho,386,C1,131,0,2,0,69,0,,21,0
26,Chenalho,386,C2,191,0,2,0,54,0,,9,0
26,Chenalho,387,B,74,0,1,0,54,0,,7,0
26,Chenalho,387,C1,87,0,3,0,48,0,,15,0
26,Chenalho,387,X1,121,0,3,0,58,0,,9,0
26,Chenalho,388,B,154,0,2,0,151,0,,8,0
26,Chenalho,388,C1,191,0,9,0,108,0,,10,1
26,Chenalho,388,X1,111,0,4,0,108,0,,8,1
26,Chenalho,389,B,118,0,1,0,254,0,,16,0
26,Chenalho,389,C1,134,0,3,0,229,0,,17,0
26,Chenalho,389,C2,151,0,8,0,215,0,,13,0
26,Chenalho,390,B,124,0,3,0,170,0,,15,0
26,Chenalho,390,C1,154,0,7,0,134,0,,13,0
26,Chenalho,391,B,70,0,0,0,226,0,,18,0
26,Chenalho,391,C1,59,0,7,0,212,0,,15,0
26,Chenalho,391,X1,202,0,2,0,143,0,,11,1
26,Chenalho,392,B,140,0,2,0,196,0,,12,2
26,Chenalho,392,C1,107,0,6,0,165,0,,11,0
26,Chenalho,393,B,225,0,6,0,191,0,,25,0
26,Chenalho,393,C1,256,0,8,0,215,0,,9,0
26,Chenalho,393,X1A,178,0,3,0,123,0,,4,1
26,Chenalho,393,X1B,176,0,7,0,132,0,,9,0
26,Chenalho,394,B,207,0,6,0,99,0,,20,0
26,Chenalho,394,C1,183,0,13,0,117,0,,10,2
26,Chenalho,395,B,233,0,4,0,128,0,,5,0
26,Chenalho,395,C1,218,0,3,0,123,0,,11,0
26,Chenalho,396,B,178,0,11,0,109,0,,20,0
26,Chenalho,396,C1,128,0,15,0,150,0,,25,2
26,Chenalho,396,X1,173,0,0,0,54,0,,6,0
26,Chenalho,397,B,279,0,9,0,165,0,,22,2
26,Chenalho,397,C1,282,0,8,0,134,0,,21,3
112,Aldama,397,X1,160,0,0,0,0,0,,10,0
112,Aldama,398,B,158,0,5,0,54,0,,6,0
112,Aldama,398,C1,196,0,4,0,50,0,,12,0
112,Aldama,398,X1,111,0,2,0,11,0,,23,1
112,Aldama,399,B,232,0,10,0,45,0,,25,0
112,Aldama,399,C1,233,0,13,0,63,0,,26,0
112,Aldama,399,X1,99,0,8,0,98,0,,23,0
26,Chenalho,400,B,115,0,14,0,208,0,,23,6
26,Chenalho,400,C1,145,0,11,0,180,0,,44,1
112,Aldama,400,X1,22,0,1,0,38,0,,24,1
26,Chenalho,401,B,154,0,7,0,246,0,,5,0
26,Chenalho,401,C1,162,0,7,0,202,0,,21,0
27,Chiapa de Corzo,402,B,116,4,26,1,103,0,,24,0
27,Chiapa de Corzo,402,C1,106,0,23,3,111,0,,17,0
27,Chiapa de Corzo,402,C10,108,6,25,0,106,0,,18,0
27,Chiapa de Corzo,402,C2,104,3,17,0,108,0,,13,3
27,Chiapa de Corzo,402,C3,116,7,18,2,86,0,,31,0
