CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,VR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5408,4,292,372,74,44,56,33,37,710,27,34,5,5,0,0,16,5,1,5,1716,3,73,1792,2454
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5409,3,231,268,48,53,55,21,24,477,33,19,5,0,0,0,19,1,6,14,1274,0,40,1314,2091
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5410,6,438,671,94,105,45,32,34,1012,73,58,9,4,2,2,45,8,1,8,2641,0,92,2733,4139
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5411,4,278,470,62,54,44,34,25,899,33,28,10,2,2,1,16,5,0,7,1970,0,40,2010,2942
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5412,5,267,444,61,57,56,19,22,954,41,26,3,1,2,1,28,6,1,8,1997,0,60,2057,3241
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5413,2,116,127,38,15,21,16,11,301,15,10,4,3,2,0,11,2,0,3,695,1,32,728,1014
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5414,7,658,648,111,102,79,73,43,1382,73,87,12,3,4,1,30,9,0,11,3326,2,124,3452,5098
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5415,5,393,371,66,80,61,36,36,922,55,47,8,1,2,0,24,6,1,5,2114,3,59,2176,3188
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5416,6,748,517,98,93,84,55,49,1078,59,59,18,5,7,1,22,11,1,6,2911,0,80,2991,4498
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5417,9,854,637,116,104,133,63,80,1598,78,92,12,5,4,1,35,11,0,7,3830,1,120,3951,5788
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5418,5,428,358,52,58,67,37,43,943,49,73,8,2,1,6,10,3,0,18,2156,0,32,2188,3210
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5439,5,447,454,55,93,47,45,31,873,45,74,10,16,2,0,42,6,0,9,2249,0,59,2308,3518
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6433,1,40,97,10,6,3,8,3,81,6,3,1,0,0,0,8,1,0,0,267,0,6,273,454
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6434,2,134,105,15,5,21,10,9,229,14,27,1,2,1,0,6,3,1,1,584,1,10,595,784
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6435,2,144,87,21,13,12,4,8,215,17,28,2,0,0,0,3,0,0,1,555,0,14,569,760
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6436,1,59,130,23,10,16,5,7,166,26,11,1,2,0,0,16,2,0,2,476,0,20,496,686
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6437,2,146,108,13,10,19,4,8,223,6,19,3,1,0,0,2,0,1,2,565,2,10,577,751
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6438,1,79,91,16,26,14,5,8,141,7,11,1,0,0,0,8,0,0,0,407,0,18,425,596
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6439,2,290,116,29,12,35,24,13,432,26,26,2,1,1,1,7,0,0,2,1017,2,35,1054,1485
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6440,1,59,85,22,9,8,3,4,95,3,7,5,3,0,0,4,0,0,1,308,1,16,325,430
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6441,2,161,99,26,8,13,16,11,225,18,19,1,1,0,0,3,0,0,0,601,9,5,615,810
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6442,2,243,89,18,17,21,17,13,301,18,19,4,1,1,0,6,0,0,0,768,0,20,788,1020
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6443,1,63,115,17,13,7,6,2,121,7,8,0,4,0,0,8,4,0,3,378,0,24,402,560
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6444,1,121,57,13,3,22,4,5,162,12,10,5,0,0,0,8,1,0,1,424,0,8,432,582
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6445,1,106,91,11,7,24,13,9,147,11,17,3,0,0,0,6,1,0,1,447,0,12,459,600
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6446,1,90,70,12,7,10,6,8,166,9,14,6,1,1,0,7,0,0,1,408,0,10,418,569
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6447,1,65,108,10,8,5,7,8,87,6,3,4,1,1,0,3,0,0,2,318,0,12,330,448
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6448,2,200,86,19,9,20,15,10,186,9,8,0,1,1,0,4,0,0,0,568,0,12,580,760
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6449,1,106,68,8,3,10,3,7,142,3,11,3,1,1,0,3,0,0,0,369,0,10,379,494
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6450,2,136,118,16,12,25,13,9,253,16,22,5,0,0,0,4,1,0,2,632,2,19,653,844
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6451,1,93,67,5,8,7,9,9,129,5,7,1,0,0,0,1,0,0,1,342,0,4,346,460
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6452,1,121,70,13,7,8,10,6,174,7,24,3,1,0,0,3,1,0,3,451,1,12,464,591
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6453,1,67,120,21,19,10,8,3,88,9,7,0,0,0,0,0,0,0,0,352,0,20,372,528
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6454,1,78,66,14,12,16,11,10,137,9,9,7,1,0,0,2,0,0,0,372,0,4,376,517
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6455,2,133,128,13,5,26,16,16,245,9,15,0,1,0,0,4,1,0,1,613,0,16,629,872
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6456,2,171,116,21,5,20,16,18,272,13,13,3,1,0,0,10,0,0,0,679,0,18,697,891
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6457,1,86,79,15,7,8,9,11,126,11,10,1,0,1,0,2,1,0,1,368,0,16,384,512
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6458,1,96,76,12,10,15,8,9,161,5,18,2,0,0,0,4,1,0,1,418,0,10,428,552
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6459,2,130,111,18,8,17,9,11,220,17,22,4,0,0,0,3,2,0,1,573,0,11,584,796
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6460,2,114,87,13,11,18,13,11,285,13,19,3,0,0,0,5,1,1,1,595,1,19,615,895
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6461,1,89,114,8,7,13,11,5,179,8,13,1,1,0,0,2,2,0,1,454,0,16,470,630
,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6462,1,122,102,14,11,7,8,14,192,8,23,3,0,0,0,6,1,0,1,512,0,17,529,714
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1149,5,92,666,97,55,36,21,34,794,28,28,2,1,1,0,28,10,1,9,1903,0,59,1962,3197
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1150,6,132,893,131,67,44,28,23,1165,42,35,6,4,1,9,26,25,2,3,2636,0,68,2704,4460
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1151,6,116,855,125,51,33,25,45,1028,42,38,8,2,1,1,51,9,2,11,2443,0,70,2513,4461
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1152,3,48,438,44,24,22,15,20,449,16,12,2,0,1,0,29,7,3,2,1132,0,45,1177,1871
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1153,3,42,483,47,24,33,13,8,466,25,9,3,1,0,0,24,3,0,6,1187,0,39,1226,1998
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1154,3,61,464,87,31,18,9,10,468,19,14,3,1,1,1,22,5,0,5,1219,0,56,1275,2164
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1155,5,94,619,105,23,35,18,32,772,33,28,3,1,0,1,42,5,2,7,1820,0,89,1909,3194
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1156,2,40,374,44,12,16,10,12,302,10,8,4,0,0,0,16,1,0,0,849,0,31,880,1463
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1157,3,39,498,57,19,27,8,19,395,23,8,10,3,0,0,21,3,0,2,1132,0,39,1171,1912
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1160,5,66,796,117,25,28,22,22,719,23,29,3,1,1,0,41,3,1,6,1903,14,44,1961,3326
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1161,4,53,559,85,34,22,15,18,665,27,9,6,1,1,0,31,4,0,8,1538,0,32,1570,2570
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1162,4,73,583,72,28,24,16,16,570,21,18,4,0,0,1,19,4,3,6,1458,0,44,1502,2289
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1163,5,83,783,110,35,33,23,25,714,32,18,5,0,1,1,29,17,0,9,1918,0,59,1977,3316
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1164,10,172,1317,215,184,60,28,40,1558,73,39,7,5,2,0,48,11,1,11,3771,2,112,3885,6797
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1165,3,58,433,92,34,22,10,13,518,21,17,3,0,0,0,14,4,1,3,1243,0,43,1286,2117
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1166,4,62,620,81,26,23,16,26,618,26,22,0,3,0,0,24,4,1,2,1554,1,51,1606,2523
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1167,3,39,481,57,19,12,15,15,546,17,10,4,0,0,1,6,11,0,6,1239,0,42,1281,2019
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1168,3,47,613,65,28,16,14,6,425,16,15,4,0,0,0,14,5,0,0,1268,0,57,1325,2186
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1169,5,73,739,61,42,28,10,15,688,31,17,4,4,1,0,25,2,2,9,1751,0,58,1809,3082
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1170,6,114,802,113,46,32,25,25,826,40,24,4,2,0,2,32,4,3,2,2096,2,48,2146,3939
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1174,5,61,899,82,40,17,18,21,731,18,29,4,3,0,3,19,7,0,8,1960,1,45,2006,3162
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1175,4,69,659,70,26,20,17,22,569,26,15,2,2,0,0,8,4,2,1,1512,0,23,1535,2607
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1176,4,61,660,72,28,24,17,26,525,24,13,2,0,0,0,16,5,1,4,1478,4,45,1527,2467
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1177,4,48,792,60,20,17,8,25,503,20,15,0,1,2,0,9,3,0,4,1527,0,57,1584,2556
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1178,4,54,624,50,23,26,22,13,581,20,12,0,2,1,0,16,1,0,7,1452,1,40,1493,2279
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1179,3,69,536,56,16,17,12,16,427,15,9,4,0,0,0,12,2,0,4,1195,0,42,1237,1926
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1180,4,40,520,72,21,21,17,10,572,18,17,1,0,0,0,11,2,1,3,1326,2,41,1369,2311
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1181,3,45,380,70,15,18,11,28,512,13,14,1,3,0,1,11,6,0,1,1129,1,15,1145,1906
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1182,3,60,395,84,23,14,13,12,500,29,14,3,0,1,1,18,6,0,2,1175,4,34,1213,1987
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1183,4,70,364,81,24,28,11,18,663,28,13,2,1,1,0,18,5,1,5,1333,1,61,1395,2357
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1184,3,67,411,77,22,14,15,21,589,22,13,1,0,0,0,19,6,0,0,1277,1,43,1321,2123
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1185,3,58,539,75,31,19,17,28,555,25,10,2,1,0,0,27,6,2,4,1399,0,37,1436,2233
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1186,3,49,424,47,17,13,21,9,483,12,14,1,1,0,0,16,0,0,4,1111,1,23,1135,1831
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1187,3,46,489,52,19,16,13,14,484,17,14,1,2,1,1,16,2,0,3,1190,0,18,1208,1980
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1188,3,41,474,53,26,17,14,12,409,22,8,0,0,1,0,4,0,0,0,1081,0,10,1091,1692
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1189,3,43,730,38,15,13,8,11,409,8,12,1,0,0,0,5,3,1,4,1301,0,31,1332,2082
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1190,4,45,750,68,31,18,11,113,386,19,6,2,0,0,5,19,7,0,1,1481,0,48,1529,2470
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1191,6,95,1058,109,39,28,20,42,878,35,28,6,2,2,0,32,5,0,6,2385,0,62,2447,4089
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1193,12,228,2009,203,76,84,45,81,2079,79,55,12,4,0,1,56,21,3,4,5040,2,129,5171,8595
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1194,8,143,1251,157,74,38,29,46,1308,37,34,8,0,0,1,40,9,0,8,3183,0,98,3281,5420
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1195,5,64,831,86,30,27,17,19,704,21,23,3,0,2,1,25,3,0,4,1860,0,57,1917,3089
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1196,3,34,543,56,23,10,11,16,384,13,12,0,0,0,1,7,4,1,3,1118,0,26,1144,1766
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1197,3,49,423,62,28,25,8,32,506,23,16,4,3,0,1,6,1,0,3,1190,0,37,1227,1981
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1198,3,49,440,52,21,20,14,16,552,14,21,1,1,1,0,22,2,0,1,1227,0,34,1261,1954
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1199,3,57,479,58,18,22,13,23,525,26,11,0,0,0,0,15,4,0,5,1256,0,26,1282,2053
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1200,4,76,543,61,29,27,8,35,710,24,11,2,0,0,1,19,4,2,5,1557,0,28,1585,2464
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1201,4,40,397,81,25,31,9,21,652,34,13,2,2,0,1,13,6,0,5,1332,0,44,1376,2317
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1202,5,80,639,98,38,20,24,21,831,22,26,4,4,0,0,31,5,1,4,1848,0,58,1906,3390
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1203,3,51,414,62,28,26,17,11,502,25,11,2,3,0,0,13,1,0,2,1168,0,39,1207,2027
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1204,5,76,666,73,36,33,11,41,782,37,13,7,13,0,0,34,3,1,7,1833,1,59,1893,3143
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1205,4,48,503,84,36,24,22,36,656,24,21,1,1,0,0,20,8,0,4,1488,1,35,1524,2504
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1206,3,63,384,59,18,17,17,38,526,18,11,1,0,0,0,23,2,0,9,1186,0,29,1215,1910
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1207,3,43,428,47,16,24,13,24,561,19,6,1,0,0,0,19,0,0,0,1201,1,51,1253,2043
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1208,4,74,683,104,29,19,18,18,744,24,23,5,1,1,0,35,6,0,11,1795,0,46,1841,2898
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1209,5,159,793,140,43,27,20,72,1002,21,23,4,5,2,1,19,3,3,3,2340,1,54,2395,3442
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1213,4,97,563,53,22,23,14,21,702,10,25,4,0,1,0,18,3,0,4,1560,1,35,1596,1961
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1214,2,79,270,37,12,11,6,18,396,11,6,4,0,0,0,7,0,0,0,857,3,17,877,1224
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1215,4,106,538,54,22,20,19,28,596,21,15,2,1,0,1,16,3,1,1,1444,0,53,1497,2310
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1216,7,84,1254,88,46,36,18,22,968,70,27,1,1,1,0,43,11,2,13,2685,0,76,2761,4573
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1217,6,136,884,122,36,43,29,28,872,34,32,5,5,1,1,32,2,2,2,2266,0,70,2336,4137
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1218,6,123,969,153,55,31,20,48,1005,39,35,11,3,0,0,26,6,0,4,2528,0,73,2601,4361
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1219,5,69,675,70,27,24,10,57,687,28,16,41,1,1,0,203,7,1,2,1919,1,45,1965,3002
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1220,2,32,345,33,14,18,9,24,391,9,11,0,1,0,0,18,0,0,1,906,0,16,922,1448
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1221,3,53,307,61,23,19,10,18,445,21,9,4,0,0,0,15,1,0,2,988,0,27,1015,1652
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1222,3,48,451,65,23,27,11,14,567,22,8,6,2,0,0,28,6,0,2,1280,0,42,1322,2236
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1223,3,79,471,89,27,22,12,28,497,22,12,1,0,0,0,23,1,0,0,1284,0,45,1329,2111
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1224,4,98,616,68,28,20,14,34,619,31,20,3,0,0,1,33,4,0,9,1598,1,36,1635,2484
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1225,4,78,586,74,33,19,23,36,717,18,22,4,3,0,0,16,2,2,5,1638,1,52,1691,2817
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1226,2,33,330,50,23,15,11,9,367,19,5,2,1,0,0,11,3,0,5,884,1,24,909,1439
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1227,4,84,617,61,29,34,20,38,635,19,19,2,3,0,0,25,9,1,6,1602,0,52,1654,2690
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1228,3,46,311,49,18,24,10,12,478,14,13,2,0,0,1,8,9,0,2,997,0,25,1022,1715
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1229,3,46,518,54,21,16,14,13,464,16,16,0,3,0,0,9,1,0,3,1194,0,35,1229,1917
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1230,3,64,568,43,20,16,12,17,457,12,8,1,3,0,0,12,5,2,1,1241,1,20,1262,1938
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1231,3,67,443,58,29,22,21,9,470,21,11,3,0,1,0,14,4,0,10,1183,0,34,1217,1886
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1232,3,55,429,52,28,23,73,13,511,11,13,2,0,0,0,5,1,0,2,1218,0,29,1247,1930
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1233,3,51,454,67,18,24,21,16,521,20,14,6,0,0,0,19,7,2,4,1244,4,48,1296,1925
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1234,3,55,521,72,29,23,8,16,547,24,16,5,1,0,0,20,3,1,1,1342,0,47,1389,2091
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1235,4,68,465,90,29,35,12,25,677,24,24,5,1,0,0,23,5,0,3,1486,0,104,1590,2754
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1239,3,46,325,56,19,19,9,19,370,10,12,3,2,1,0,8,2,1,4,906,0,32,938,1583
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1267,10,187,1468,209,96,89,52,29,1601,74,57,7,3,2,1,60,21,0,12,3968,2,100,4070,7052
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1268,21,341,3165,304,157,105,81,83,3460,136,128,17,8,5,2,147,18,1,21,8179,0,252,8431,15115
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1271,4,46,656,68,28,24,12,10,612,27,8,2,1,3,1,27,4,2,8,1539,0,47,1586,2557
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1272,3,53,439,71,17,13,9,9,482,14,16,1,1,0,1,19,3,0,2,1150,0,38,1188,1928
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1273,3,25,471,61,24,25,14,8,484,22,29,8,0,0,0,24,6,2,3,1206,0,47,1253,2233
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1278,3,50,451,40,14,17,9,15,444,16,18,6,0,0,0,18,7,0,3,1108,1,30,1139,1861
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1279,4,68,462,50,25,21,8,20,420,20,12,3,6,0,0,14,2,0,4,1135,1,40,1176,2267
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1280,4,91,569,99,29,17,10,14,551,17,19,6,0,0,0,20,5,1,4,1452,2,35,1489,2330
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1281,7,100,891,93,71,28,29,41,1274,30,28,9,0,1,0,66,15,1,14,2691,2,80,2773,5231
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1282,2,39,390,25,12,7,7,14,322,9,4,0,0,0,1,19,2,0,1,852,0,15,867,1265
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1283,1,21,158,31,7,7,6,6,210,6,1,0,0,1,0,3,1,0,0,458,0,13,471,745
,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1284,2,33,265,25,21,12,9,4,280,15,10,1,0,1,0,16,3,1,3,699,0,18,717,1100
,15,MEXICO,4,LERMA DE VILLADA,12,ATIZAPAN,247,5,206,474,51,85,200,30,36,1038,24,78,2,3,0,0,7,1,1,1,2237,0,55,2292,3162
,15,MEXICO,4,LERMA DE VILLADA,12,ATIZAPAN,248,4,163,335,39,98,192,19,24,745,26,69,2,1,0,1,15,7,1,3,1740,0,76,1816,2487
,15,MEXICO,4,LERMA DE VILLADA,12,ATIZAPAN,249,4,160,391,38,109,218,19,30,787,20,72,2,2,0,0,21,10,0,2,1881,2,74,1957,2694
,15,MEXICO,4,LERMA DE VILLADA,19,CAPULHUAC,511,4,87,368,58,36,126,15,103,491,15,67,2,4,1,0,18,2,1,0,1394,0,59,1453,2620
,15,MEXICO,4,LERMA DE VILLADA,19,CAPULHUAC,512,4,90,367,74,52,136,26,100,552,34,81,2,1,0,0,13,1,0,1,1530,0,54,1584,2896
,15,MEXICO,4,LERMA DE VILLADA,19,CAPULHUAC,513,4,103,455,64,34,119,12,111,540,20,74,6,2,0,0,5,1,0,2,1548,2,72,1622,2646
,15,MEXICO,4,LERMA DE VILLADA,19,CAPULHUAC,514,3,94,398,35,37,97,9,105,429,17,65,11,0,0,0,4,3,0,0,1304,0,33,1337,2034
,15,MEXICO,4,LERMA DE VILLADA,19,CAPULHUAC,515,4,78,390,63,51,107,14,104,506,21,83,6,1,0,0,14,5,0,6,1449,0,37,1486,2522
,15,MEXICO,4,LERMA DE VILLADA,19,CAPULHUAC,516,3,93,232,38,29,78,10,93,395,15,36,3,2,0,1,5,2,0,0,1032,0,37,1069,1732
,15,MEXICO,4,LERMA DE VILLADA,19,CAPULHUAC,517,3,81,241,37,24,57,14,76,336,10,44,3,0,0,0,10,3,0,0,936,1,31,968,1671
,15,MEXICO,4,LERMA DE VILLADA,19,CAPULHUAC,518,5,165,699,106,51,231,24,232,652,34,93,1,1,0,0,14,5,0,1,2309,0,61,2370,3458
,15,MEXICO,4,LERMA DE VILLADA,19,CAPULHUAC,519,2,53,144,40,18,29,11,30,192,6,39,3,0,0,0,2,0,0,0,567,0,33,600,1063
,15,MEXICO,4,LERMA DE VILLADA,19,CAPULHUAC,520,3,34,234,21,27,101,6,68,419,12,37,1,0,0,0,9,2,0,1,972,0,28,1000,1432
,15,MEXICO,4,LERMA DE VILLADA,19,CAPULHUAC,521,2,27,224,36,19,87,8,48,302,8,32,1,0,0,0,3,0,0,0,795,0,35,830,1287
,15,MEXICO,4,LERMA DE VILLADA,19,CAPULHUAC,522,3,24,232,30,24,120,13,61,486,12,56,2,1,1,0,7,1,0,0,1070,0,36,1106,1653
,15,MEXICO,4,LERMA DE VILLADA,44,XALATLACO,2236,4,177,445,29,55,261,15,21,796,23,34,3,1,1,0,17,1,0,5,1884,1,64,1949,2848
,15,MEXICO,4,LERMA DE VILLADA,44,XALATLACO,2237,6,214,684,26,104,400,7,24,907,37,86,0,1,0,0,10,2,1,3,2506,0,72,2578,3803
,15,MEXICO,4,LERMA DE VILLADA,44,XALATLACO,2238,5,191,479,19,63,370,23,49,796,23,26,0,0,1,0,12,4,2,3,2061,0,54,2115,3428
,15,MEXICO,4,LERMA DE VILLADA,44,XALATLACO,2239,7,194,686,31,81,442,24,38,1074,33,45,1,2,0,0,19,4,1,9,2684,16,89,2789,3922
,15,MEXICO,4,LERMA DE VILLADA,44,XALATLACO,2240,5,121,521,18,52,316,23,35,521,15,20,0,1,0,0,19,6,1,1,1670,2,70,1742,2523
,15,MEXICO,4,LERMA DE VILLADA,44,XALATLACO,2241,2,60,362,9,28,171,10,8,275,13,7,1,1,0,0,9,3,0,2,959,0,42,1001,1495
,15,MEXICO,4,LERMA DE VILLADA,44,XALATLACO,2242,1,11,78,0,10,20,0,3,33,0,3,0,0,0,0,1,0,0,0,159,0,2,161,189
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2386,5,248,631,50,25,131,28,23,822,42,28,7,1,0,0,8,5,2,3,2054,0,55,2109,3165
