id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,Nulos,No Registrados,PAN,PRI,PRD,PT,PVEM,PC,PANAL,PSD,PAN-PSD,PRI-PC,PRD-PT,PRD-PC,PRD-PT-PC,Total
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,738,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,375,14,0,51,197,31,11,26,10,14,16,,,0,,,370
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,7,CUERNAVACA,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,375,12,0,66,198,37,12,19,11,14,15,,,,,,384
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,731,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,376,17,0,117,145,56,17,15,8,12,20,,,1,,,408
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,8,EMILIANO ZAPATA,557,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,404,12,0,70,73,72,2,17,12,11,,,,,,,269
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,1,AMACUZAC,640,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,8,0,31,93,81,67,27,3,60,,,,,,,370
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,1,AMACUZAC,577,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,8,0,8,98,56,109,26,19,51,,,,,,,375
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,46,10,0,51,157,31,7,10,31,15,,,,,,,312
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,747,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,47,12,0,90,77,33,18,21,41,23,,,,,,,315
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,487,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,51,15,0,34,106,23,13,19,97,5,,,,,,,312
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,4,AYALA,487,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,51,8,0,45,127,34,29,8,80,5,,,,,,,336
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,61,7,0,73,100,87,16,16,15,15,,,,,,,329
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,547,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,66,8,0,46,123,22,19,8,18,16,,,,,,,260
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,4,AYALA,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,54,14,0,48,103,46,7,14,8,47,,,,,,,287
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,2,ATLATLAHUCAN,507,RL,Recuento solicitado por el Tribual Local,P,T,Urna tradicional,15,6,0,11,41,76,16,72,47,37,1,,,,,,307
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,2,ATLATLAHUCAN,507,RL,Recuento solicitado por el Tribual Local,P,T,Urna tradicional,15,8,0,17,45,63,11,68,62,35,4,,,,,,313
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,2,ATLATLAHUCAN,735,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,19,,0,,,,,,,,,,,,,,0
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,2,ATLATLAHUCAN,736,RL,Recuento solicitado por el Tribual Local,P,T,Urna tradicional,19,3,0,24,114,65,9,85,106,22,6,,,,,,434
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,2,ATLATLAHUCAN,418,RL,Recuento solicitado por el Tribual Local,P,T,Urna tradicional,20,24,0,64,36,15,11,41,5,10,7,,,,,,213
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,3,AXOCHIAPAN,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,12,0,49,108,38,60,2,1,3,24,,,,0,,297
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,3,AXOCHIAPAN,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,28,10,0,45,106,29,76,8,0,4,28,,,,0,,306
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,3,AXOCHIAPAN,514,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,30,,0,,,,,,,,,,,,,,0
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,3,AXOCHIAPAN,647,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,31,16,0,69,124,32,53,13,0,6,28,,,,1,,342
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,3,AXOCHIAPAN,546,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,32,12,0,45,94,23,36,10,0,9,16,,,,0,,245
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,3,AXOCHIAPAN,542,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,33,8,0,40,116,73,39,15,3,2,22,,,,2,,320
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,3,AXOCHIAPAN,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,35,6,0,13,50,159,24,4,3,4,43,,,,4,,310
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,3,AXOCHIAPAN,353,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,42,2,0,24,46,11,16,56,0,8,27,,,,0,,190
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,4,AYALA,533,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,15,0,63,84,22,11,13,35,6,,,,,,,249
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,4,AYALA,533,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,44,9,0,61,81,29,6,20,27,10,,,,,,,243
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,6,CUAUTLA,740,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,109,20,0,52,38,44,22,19,18,8,5,,,,,,226
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,650,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,111,16,0,46,69,79,2,21,14,9,5,,,,,,261
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,622,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,114,15,0,54,55,67,16,11,25,7,0,,,,,,250
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,4,AYALA,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,67,13,0,33,103,35,8,19,32,4,,,,,,,247
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,4,AYALA,622,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,74,11,0,115,151,39,18,19,7,4,,,,,,,364
17,5/7/2009,12,Ayuntamientos,17,0,1,G,Geografica,0,4,AYALA,359,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,80,9,0,45,58,45,3,11,34,9,,,,,,,214
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,5,COATLAN DEL RIO,641,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,87,10,0,22,92,105,,,137,62,,,,,,,428
17,5/7/2009,12,Ayuntamientos,17,0,1,G,Geografica,0,5,COATLAN DEL RIO,188,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,87,6,0,1,17,44,,,47,15,,,,,,,130
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,5,COATLAN DEL RIO,665,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,14,0,6,111,33,,,136,75,,,,,,,375
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,5,COATLAN DEL RIO,419,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,92,7,0,2,46,27,,,115,66,,,,,,,263
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,5,COATLAN DEL RIO,408,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,7,0,3,39,43,,,150,25,,,,,,,267
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,637,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,97,7,0,93,78,45,6,17,39,11,3,,,,,,299
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,385,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,105,14,0,25,59,35,8,21,15,4,1,,,,,,182
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,108,13,0,61,50,59,12,14,18,5,1,,,,,,233
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,6,CUAUTLA,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,108,14,0,54,57,52,8,15,16,5,6,,,,,,227
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,740,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,109,16,0,47,55,42,19,28,23,6,4,,,,,,240
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,536,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,159,19,0,65,63,61,7,15,30,17,4,,,,,,281
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,385,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,160,9,0,45,65,26,4,11,10,9,1,,,,,,180
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,506,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,9,0,43,83,33,15,18,29,8,2,,,,,,240
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,529,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,115,12,0,48,75,59,9,12,25,5,1,,,,,,246
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,693,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,118,9,0,80,99,71,13,26,36,6,1,,,,,,341
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,124,11,0,85,71,89,8,16,11,10,3,,,,,,304
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,596,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,124,21,0,83,43,74,9,23,23,13,2,,,,,,291
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,638,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,129,16,0,63,94,66,4,25,23,4,2,,,,,,297
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,570,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,136,13,0,40,54,47,11,26,21,4,2,,,,,,218
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,518,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,139,16,0,51,68,53,19,28,11,16,9,,,,,,271
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,514,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,143,7,0,57,78,59,15,24,19,6,2,,,,,,267
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,144,16,0,54,53,41,8,26,19,5,3,,,,,,225
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,7,CUERNAVACA,595,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,199,13,0,68,120,51,5,30,6,5,12,,,,,,310
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,721,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,202,10,0,74,146,46,13,35,17,13,15,,,1,,,370
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,6,CUAUTLA,421,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,168,9,0,42,64,55,11,16,20,8,2,,,,,,227
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,173,10,0,67,91,83,13,12,26,15,1,,,,,,318
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,411,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,176,14,0,39,49,26,3,14,15,5,1,,,,,,166
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,6,CUAUTLA,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,177,22,0,61,63,64,6,20,22,12,1,,,,,,271
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,6,CUAUTLA,553,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,182,5,0,49,48,62,3,18,16,9,2,,,,,,212
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,664,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,188,14,0,107,109,46,16,19,15,9,15,,,1,,,351
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,662,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,189,12,0,80,120,27,15,43,17,12,13,,,1,,,340
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,654,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,190,18,0,73,127,42,14,27,16,6,8,,,,,,331
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,194,13,0,76,105,70,12,24,7,7,9,,,,,,323
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,627,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,197,17,0,66,92,64,18,29,5,2,13,,,,,,306
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,198,20,0,78,83,46,9,13,5,8,16,,,,,,278
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,577,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,198,21,0,80,108,61,5,16,3,2,14,,,,,,310
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,546,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,233,13,0,58,112,29,14,19,9,2,14,,,1,,,271
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,234,29,0,81,70,23,13,9,5,2,16,,,6,,,254
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,237,15,0,88,96,32,12,17,9,2,19,,,2,,,292
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,413,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,238,24,0,56,54,34,11,14,10,2,4,,,,,,209
17,5/7/2009,12,Ayuntamientos,17,0,5,C,Contigua,0,7,CUERNAVACA,678,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,239,22,0,107,120,40,18,17,8,8,21,,,,,,361
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,668,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,246,15,0,75,138,47,13,25,5,5,18,,,1,,,342
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,378,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,243,21,0,51,98,9,5,12,2,6,15,,,,,,219
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,378,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,243,12,0,42,74,14,4,11,2,5,12,,,,,,176
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,206,12,0,73,108,21,10,19,10,8,16,,,1,,,278
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,640,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,210,31,0,83,112,42,15,22,6,7,26,,,,,,344
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,533,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,212,13,0,57,91,24,8,11,6,5,16,,,2,,,233
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,214,17,0,87,122,30,11,18,8,9,18,,,,,,320
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,214,24,0,83,107,49,12,29,9,5,14,,,5,,,337
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,216,33,0,92,115,33,11,28,11,8,20,,,,,,351
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,600,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,219,15,0,75,83,43,14,17,6,7,31,,,1,,,292
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,600,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,219,16,0,79,106,23,5,25,7,3,30,,,,,,294
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,733,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,220,25,0,112,114,37,10,25,8,4,15,,,2,,,352
17,5/7/2009,12,Ayuntamientos,17,0,1,G,Geografica,0,7,CUERNAVACA,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,220,25,0,57,161,39,15,22,5,3,17,,,,,,344
17,5/7/2009,12,Ayuntamientos,17,0,3,G,Geografica,0,7,CUERNAVACA,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,220,14,0,51,139,40,7,26,14,4,22,,,1,,,318
17,5/7/2009,12,Ayuntamientos,17,0,4,G,Geografica,0,7,CUERNAVACA,724,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,220,11,0,51,126,62,15,21,5,3,27,,,2,,,323
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,19,TEPALCINGO,523,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,667,7,0,93,51,22,13,4,1,2,22,,,,0,,215
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,23,TLALNEPANTLA,423,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,705,8,0,107,168,,,,,,,,,,,,283
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,24,TLALTIZAPAN,604,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,707,11,0,89,66,66,7,8,12,13,,,,,,,272
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,28,XOCHITEPEC,698,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,787,11,0,74,145,29,10,6,57,4,,,,6,,,342
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,28,XOCHITEPEC,615,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,794,15,0,66,67,77,3,9,79,4,,,,4,,,324
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,28,XOCHITEPEC,620,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,798,15,0,94,64,38,3,14,33,4,,,,1,,,266
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,28,XOCHITEPEC,620,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,798,7,0,66,69,24,2,13,45,7,,,,3,,,236
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,28,XOCHITEPEC,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,798,14,0,77,90,19,5,10,47,1,,,,0,,,263
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,801,23,0,34,91,49,48,6,71,7,1,,,,,,330
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,538,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,812,9,0,30,58,38,64,5,54,17,5,,,,,,280
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,498,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,815,8,0,48,137,24,27,3,44,12,0,,,,,,303
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,817,14,0,39,83,24,42,8,76,12,5,,,,,,303
17,5/7/2009,12,Ayuntamientos,17,0,2,G,Geografica,0,29,YAUTEPEC,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,817,16,0,25,91,51,39,2,49,5,3,,,,,,281
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,386,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,821,8,0,53,57,33,2,7,15,13,0,,,,,,188
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,387,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,821,9,0,43,55,42,3,4,10,12,1,,,,,,179
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,662,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,831,8,0,84,33,20,2,13,26,5,2,,,,,,193
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,814,9,0,18,85,73,41,5,71,6,5,,,,,,313
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,837,14,0,54,115,19,7,12,73,5,0,,,,,,299
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,425,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,838,11,0,57,111,26,7,7,76,3,3,,,,,,301
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,557,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,839,10,0,62,83,24,18,15,84,6,3,,,,,,305
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,554,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,842,7,0,28,83,18,19,2,102,7,2,,,,,,268
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,518,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,843,6,0,41,95,41,26,2,95,7,0,,,,,,313
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,580,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,849,17,0,58,93,44,24,4,56,5,4,,,,,,305
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,30,YECAPIXTLA,688,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,850,14,0,145,82,38,64,7,11,77,26,,,,,,464
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,382,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,846,17,0,29,163,20,24,5,55,12,3,,,,,,328
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,30,YECAPIXTLA,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,856,16,0,47,44,14,154,5,71,14,17,,,,,,382
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,30,YECAPIXTLA,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,856,12,0,33,30,16,140,7,85,30,14,,,,,,367
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,30,YECAPIXTLA,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,857,8,0,23,24,74,126,4,30,25,24,,,,,,338
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,30,YECAPIXTLA,671,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,859,10,0,68,43,86,38,12,19,14,44,,,,,,334
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,30,YECAPIXTLA,518,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,865,22,0,25,37,42,9,23,21,16,6,,,,,,201
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,30,YECAPIXTLA,686,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,866,8,0,48,56,153,54,27,26,29,11,,,,,,412
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,30,YECAPIXTLA,482,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,867,14,0,65,66,52,51,6,31,27,6,,,,,,318
