CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,C_COMUN_PRI_PVEM_NVA_ALIANZA,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,28,TAMAULIPAS,09,VALLE HERMOSO,22,MATAMOROS,0703,2,147,,4,,10,6,,6,4,180,,0,357,13,370,662
2,28,TAMAULIPAS,09,VALLE HERMOSO,22,MATAMOROS,0704,2,105,,1,,5,6,,29,1,114,,0,261,17,278,437
2,28,TAMAULIPAS,09,VALLE HERMOSO,22,MATAMOROS,0705,1,119,,2,,6,6,,5,1,207,,1,346,13,360,538
2,28,TAMAULIPAS,09,VALLE HERMOSO,22,MATAMOROS,0706,1,185,,0,,4,8,,9,2,212,,0,420,16,436,688
2,28,TAMAULIPAS,09,VALLE HERMOSO,22,MATAMOROS,0707,1,55,,0,,2,1,,0,1,31,,0,90,2,92,132
2,28,TAMAULIPAS,09,VALLE HERMOSO,22,MATAMOROS,0708,1,75,,5,,2,3,,4,2,86,,0,177,5,182,277
2,28,TAMAULIPAS,09,VALLE HERMOSO,22,MATAMOROS,0709,3,414,,12,,9,23,,15,10,713,,0,1196,57,1253,2185
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MÉNDEZ,0710,2,310,366,0,0,0,0,8,6,0,,,0,690,5,695,849
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MÉNDEZ,0711,2,210,221,1,0,0,0,5,3,2,,,0,442,0,442,568
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MÉNDEZ,0712,2,449,260,7,1,2,4,8,18,5,,,0,754,15,769,1058
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MÉNDEZ,0713,1,251,209,5,3,3,1,12,9,0,,,0,493,7,500,624
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MÉNDEZ,0714,2,185,236,2,1,0,0,2,3,16,,,0,445,9,454,538
2,28,TAMAULIPAS,13,SAN FERNANDO,23,MÉNDEZ,0715,1,127,135,0,0,0,0,0,5,0,,,0,267,0,267,331
2,28,TAMAULIPAS,03,NUEVO LAREDO,24,MIER,0716,2,320,233,0,3,3,36,4,4,10,,,0,613,12,625,944
2,28,TAMAULIPAS,03,NUEVO LAREDO,24,MIER,0717,2,307,208,1,5,5,112,9,4,10,,,0,661,14,675,1023
2,28,TAMAULIPAS,03,NUEVO LAREDO,24,MIER,0718,1,92,99,1,1,5,21,2,3,2,,,0,226,9,235,392
2,28,TAMAULIPAS,03,NUEVO LAREDO,24,MIER,0719,1,171,145,0,1,3,51,7,4,2,,,0,384,11,395,640
2,28,TAMAULIPAS,03,NUEVO LAREDO,24,MIER,0720,1,255,129,1,0,12,57,5,4,6,,,0,469,5,474,741
2,28,TAMAULIPAS,03,NUEVO LAREDO,24,MIER,0721,1,214,87,0,2,4,63,7,5,2,,,0,384,15,399,665
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0722,2,348,250,2,3,3,6,17,11,14,,,0,654,9,663,1035
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0723,2,423,293,2,7,6,7,18,10,13,,,1,779,23,803,1336
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0724,1,202,145,1,2,2,2,1,12,7,,,0,374,18,392,665
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0725,3,240,138,0,2,5,2,10,8,9,,,0,414,10,424,781
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0726,1,169,131,1,0,1,2,10,2,9,,,0,325,7,332,581
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0727,2,248,227,0,4,7,2,13,5,11,,,0,517,19,536,931
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0728,2,281,322,4,5,1,2,13,11,8,,,0,647,10,657,1071
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0729,2,332,237,4,3,6,4,19,9,10,,,1,624,20,645,1084
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0730,2,261,243,6,6,2,7,11,7,16,,,0,559,11,570,923
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0731,1,199,174,2,1,0,1,9,5,10,,,2,401,14,417,670
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0732,1,231,143,4,2,3,1,16,3,2,,,0,405,11,416,748
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0733,3,674,368,5,7,7,11,37,16,18,,,0,1143,43,1186,1867
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0734,2,303,201,2,6,2,5,5,3,18,,,0,545,15,560,935
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0735,2,388,306,5,8,2,11,19,11,23,,,0,773,16,789,1275
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0736,2,258,188,1,4,2,8,12,3,11,,,1,487,19,507,813
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0737,2,422,221,3,7,2,12,13,16,15,,,3,711,23,737,1142
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0738,2,357,260,3,6,4,9,17,6,16,,,0,678,23,701,1028
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0739,3,619,406,6,9,3,11,27,15,15,,,3,1111,42,1156,1904
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0740,1,189,101,1,1,1,1,5,3,1,,,0,303,8,311,480
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0742,1,49,33,0,0,1,0,0,0,0,,,0,83,0,83,206
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0743,1,66,73,0,0,0,0,0,0,0,,,0,139,0,139,326
2,28,TAMAULIPAS,03,NUEVO LAREDO,25,MIGUEL ALEMÁN,0744,1,128,60,2,1,0,0,0,0,0,,,0,191,4,195,355
2,28,TAMAULIPAS,16,XICOTENCATL,26,MIQUIHUANA,0745,2,493,527,3,2,0,1,20,26,1,,,0,1073,26,1099,1275
2,28,TAMAULIPAS,16,XICOTENCATL,26,MIQUIHUANA,0746,1,232,196,0,1,0,6,13,30,1,,,0,479,9,488,583
2,28,TAMAULIPAS,16,XICOTENCATL,26,MIQUIHUANA,0747,2,283,344,0,0,0,0,7,35,0,,,0,669,12,681,810
2,28,TAMAULIPAS,16,XICOTENCATL,26,MIQUIHUANA,0748,1,243,201,1,0,2,3,4,2,11,,,0,467,10,477,149
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0749,12,1889,1073,55,41,16,83,60,54,54,,,4,3325,64,3502,8285
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0750,10,1420,1245,60,27,11,63,59,76,53,,,1,3014,77,3096,6485
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0751,1,168,90,4,5,2,9,1,3,2,,,0,284,5,289,686
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0752,2,372,199,8,6,5,6,6,14,0,,,0,616,15,631,1337
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0753,2,323,165,11,6,2,10,11,11,8,,,1,547,13,561,1164
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0754,5,679,783,26,13,3,27,27,22,31,,,2,1611,57,1670,3397
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0755,2,292,303,20,10,3,9,9,17,14,,,0,677,20,697,1393
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0756,7,949,903,53,23,11,57,44,36,32,,,0,2108,51,2159,4720
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0757,3,436,309,37,10,4,13,10,14,4,,,1,837,25,859,1767
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0758,4,624,559,20,13,9,22,26,38,21,,,0,1332,35,1367,2644
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0759,6,862,748,25,23,8,42,56,33,34,,,5,1831,45,1881,3848
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0760,2,214,185,10,4,3,5,21,4,5,,,0,451,7,458,1030
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0761,2,327,218,9,7,3,10,14,10,5,,,0,603,14,617,1429
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0762,2,322,275,10,7,2,5,12,16,10,,,0,659,19,678,1353
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0763,2,354,199,13,4,6,12,15,6,7,,,0,616,14,630,1276
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0764,2,199,225,4,6,2,13,15,2,7,,,0,473,12,485,1096
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0765,9,1533,992,44,37,16,60,46,50,70,,,0,2848,43,2897,6275
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0766,2,250,227,11,5,5,15,11,15,3,,,1,542,20,563,1242
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0767,2,217,202,2,6,0,5,10,8,3,,,0,453,8,461,970
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0768,1,119,108,1,4,1,3,5,14,9,,,0,264,0,268,611
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0769,1,152,128,14,4,3,6,10,5,4,,,0,326,2,328,733
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0770,2,184,149,9,4,6,4,9,10,5,,,1,380,10,391,880
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0771,1,98,96,5,1,3,4,2,7,0,,,0,216,4,220,516
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0772,1,73,36,0,1,1,6,3,0,0,,,0,120,8,128,339
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0773,1,103,109,5,5,1,6,4,3,1,,,0,237,9,246,528
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0774,2,167,202,4,4,6,14,6,5,4,,,0,412,9,421,908
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0775,2,161,145,3,2,5,21,4,10,6,,,2,357,10,371,892
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0776,1,91,67,1,0,0,4,3,11,3,,,0,180,7,187,494
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0777,1,124,61,5,2,1,3,1,5,1,,,0,203,0,203,507
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0778,2,277,193,4,5,1,6,7,8,11,,,0,512,16,528,1238
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0779,2,309,231,8,5,5,12,11,14,5,,,0,600,7,620,1275
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0780,3,364,276,13,15,3,32,21,9,9,,,0,742,27,764,1585
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0781,2,272,252,9,11,9,14,11,13,5,,,0,596,15,612,1291
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0782,2,249,232,8,4,1,18,7,13,11,,,1,543,15,559,1207
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0783,2,170,164,2,3,2,16,11,7,5,,,0,380,16,396,953
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0784,3,363,252,13,7,6,13,9,11,7,,,14,681,20,709,1636
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0785,1,17,6,1,3,0,0,1,0,0,,,0,28,2,30,195
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0786,1,91,107,4,3,2,4,3,2,8,,,2,224,2,228,496
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0787,1,148,97,4,3,1,5,10,4,7,,,0,279,3,282,660
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0788,2,174,138,7,3,10,6,4,15,4,,,0,361,6,368,919
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0789,1,72,87,5,5,0,4,1,5,2,,,0,181,6,187,516
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0790,1,97,91,3,1,4,3,1,5,1,,,0,206,2,208,461
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0791,2,179,160,3,3,1,15,8,11,4,,,1,384,14,402,936
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0792,1,124,121,3,3,2,5,7,12,1,,,0,278,14,292,717
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0793,1,188,106,1,4,0,4,0,6,7,,,0,316,10,326,700
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0794,1,178,103,4,1,5,1,4,6,5,,,0,307,7,314,712
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0795,1,114,74,3,3,0,2,4,6,5,,,0,211,6,217,455
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0796,2,218,143,9,4,4,4,5,5,10,,,0,402,10,415,896
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0797,1,155,120,9,2,3,1,1,11,5,,,0,307,6,313,720
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0798,2,205,135,6,3,6,9,5,3,4,,,0,376,9,385,874
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0799,1,128,97,4,7,3,5,8,11,2,,,1,265,4,270,680
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0800,2,181,103,6,4,1,5,2,18,16,,,0,336,9,345,803
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0801,1,168,64,3,5,5,0,3,6,5,,,1,259,2,262,659
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0802,1,154,162,1,6,0,5,6,5,5,,,0,344,4,348,649
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0803,1,174,119,1,2,3,4,4,4,8,,,0,319,3,322,675
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0804,1,117,134,2,0,2,3,3,4,3,,,0,268,5,273,539
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0805,1,136,84,6,2,2,1,3,2,4,,,0,240,5,245,554
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0806,1,189,120,3,1,3,2,6,9,3,,,0,336,7,343,686
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0807,2,241,165,10,3,6,7,8,12,7,,,0,459,11,470,1059
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0808,2,252,198,11,3,3,16,2,14,7,,,5,506,13,524,1191
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0809,2,278,175,7,8,0,12,13,7,8,,,0,508,10,524,1087
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0810,3,411,339,15,5,6,17,39,16,9,,,0,857,10,1021,1853
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0811,3,410,177,19,7,9,14,11,15,11,,,0,673,16,689,1702
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0812,5,677,493,31,19,6,36,24,30,37,,,0,1353,33,1391,3068
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0813,4,682,619,25,9,5,35,16,17,15,,,0,1423,26,1427,2930
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0814,4,821,393,36,12,5,31,11,17,40,,,1,1366,30,1398,2917
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0816,8,1388,1146,32,37,12,79,38,62,36,,,0,2830,72,2901,5940
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0817,5,594,469,20,10,10,27,22,24,25,,,2,1201,18,1221,2711
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0818,5,797,462,16,13,4,33,20,36,42,,,0,1423,29,1452,3218
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0819,2,257,178,6,9,4,5,13,16,9,,,0,497,10,507,1080
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0820,2,243,202,9,6,0,6,7,12,9,,,2,494,10,506,1062
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0821,1,126,98,4,2,1,6,2,6,4,,,0,249,6,255,497
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0822,1,125,136,10,1,1,3,2,1,0,,,0,279,11,290,585
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0823,2,260,186,7,4,4,5,9,9,2,,,2,486,2,489,1080
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0824,2,236,170,8,6,5,8,13,12,10,,,0,468,11,479,990
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0825,2,257,255,7,5,3,14,16,11,7,,,0,575,10,585,1200
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0826,2,260,205,5,4,4,13,5,8,9,,,0,513,11,524,1090
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0827,2,304,202,6,9,5,8,9,5,10,,,3,558,13,574,1243
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0828,2,316,240,9,6,2,7,19,7,14,,,1,620,20,637,1284
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0829,2,241,192,8,3,1,8,24,14,4,,,0,495,7,502,939
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0830,2,233,137,12,8,0,8,9,7,6,,,0,420,8,428,821
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0831,1,88,88,3,0,0,2,3,3,3,,,0,190,1,191,343
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0832,2,205,184,8,8,3,3,9,11,3,,,1,434,14,449,926
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0833,1,118,89,1,5,0,6,2,6,11,,,0,238,1,239,500
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0834,1,125,120,4,3,0,5,2,10,2,,,0,271,4,275,556
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0835,2,219,140,11,6,1,13,4,14,5,,,0,413,4,417,837
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0836,2,163,162,3,3,5,8,9,10,5,,,0,368,12,380,754
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0837,2,224,162,12,4,0,8,6,9,13,,,0,438,19,461,974
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0838,1,172,148,1,8,1,16,7,9,5,,,1,367,9,377,720
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0839,4,690,309,14,5,6,36,26,23,11,,,0,1120,33,1153,2345
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0840,2,203,144,7,8,0,10,8,7,4,,,0,391,12,403,898
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0841,2,234,146,2,5,2,8,7,7,7,,,1,418,12,431,841
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0842,2,236,176,4,5,3,12,7,12,7,,,0,462,11,473,969
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0843,2,181,127,3,0,2,3,2,5,13,,,0,336,10,346,765
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0844,2,303,173,6,4,2,11,11,11,5,,,0,526,7,533,1110
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0845,2,216,170,7,6,0,5,4,7,17,,,0,432,13,445,907
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0846,1,207,118,3,3,1,0,3,7,4,,,0,346,1,347,728
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0847,2,196,151,8,2,0,6,6,10,7,,,0,386,6,392,887
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0848,2,295,185,4,11,1,6,18,11,4,,,0,535,13,548,1144
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0849,2,182,151,6,6,3,9,14,8,3,,,0,382,5,387,834
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0850,1,133,125,6,6,1,4,12,6,2,,,0,295,4,299,625
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0851,1,88,98,0,1,1,1,3,2,5,,,2,199,3,154,299
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0852,3,590,428,11,8,2,12,11,13,6,,,1,1081,21,1103,1935
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0853,3,521,288,8,5,4,14,18,22,15,,,0,895,9,904,1700
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0854,3,493,289,15,7,2,17,26,10,10,,,0,869,17,886,1706
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0855,2,267,179,3,4,3,8,12,10,16,,,0,502,9,511,956
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0856,2,219,138,2,3,2,3,19,6,4,,,0,396,8,404,775
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0857,2,188,142,6,3,3,3,7,7,10,,,1,369,9,379,835
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0858,1,159,83,4,1,1,3,4,9,5,,,0,269,7,276,520
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0859,2,369,210,10,3,4,7,9,14,11,,,2,637,12,651,1390
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0860,3,345,294,7,7,5,10,9,5,14,,,2,696,17,714,1319
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0861,1,143,126,4,2,1,9,5,5,3,,,0,298,16,314,714
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0862,2,144,157,1,1,4,7,7,14,12,,,0,347,12,359,807
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0863,2,232,173,4,3,3,13,9,6,7,,,1,450,15,466,981
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0864,2,236,170,3,8,4,7,13,12,7,,,0,460,3,467,926
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0865,3,393,297,12,13,8,23,8,15,14,,,0,783,23,806,1640
2,28,TAMAULIPAS,03,NUEVO LAREDO,27,NUEVO LAREDO,0866,20,3483,2035,138,97,46,174,85,102,120,,,3,6280,153,6418,13627
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0867,3,454,277,9,4,4,31,18,20,16,,,0,833,18,851,1633
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0868,2,241,235,7,14,7,17,5,11,6,,,0,543,25,568,1255
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0869,2,203,241,2,4,0,3,10,11,6,,,0,480,11,491,1044
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0870,2,307,176,4,3,3,12,12,10,10,,,0,537,8,545,1064
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0871,2,367,178,7,2,0,7,7,16,5,,,0,589,8,597,1262
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0872,3,687,318,13,7,5,11,11,24,15,,,0,1091,23,1114,2030
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0873,5,1060,573,16,19,8,34,19,27,25,,,0,1781,25,1791,3143
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0874,2,373,204,6,6,3,4,13,11,15,,,0,635,12,647,1297
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0875,2,324,227,11,6,4,9,7,11,9,,,0,608,13,621,1236
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0876,2,249,202,9,3,4,14,11,9,5,,,0,506,15,521,1101
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0877,2,323,230,5,9,6,12,7,2,5,,,0,599,23,622,1274
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0878,2,257,187,5,7,4,7,4,4,3,,,0,478,17,495,1056
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0879,7,1282,705,18,28,14,48,42,53,58,,,5,2248,40,2303,4437
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0880,2,242,194,6,3,0,8,7,14,8,,,0,482,13,495,792
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0881,1,200,148,11,8,2,5,5,7,6,,,0,392,10,402,740
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0882,1,112,156,5,7,1,1,4,8,3,,,0,297,11,308,618
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0883,2,268,213,5,5,3,6,7,12,6,,,0,525,6,531,1004
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0884,2,249,188,9,5,6,9,3,9,8,,,1,486,13,500,975
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0885,2,243,179,10,4,5,10,10,9,12,,,0,482,9,491,993
2,28,TAMAULIPAS,02,NUEVO LAREDO,27,NUEVO LAREDO,0886,2,321,198,4,3,1,7,4,12,6,,,1,556,14,571,1019
