CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN_PRD,PVEM_PRI_PD_NVA_ALIANZA,PRI,PT,PVEM,MC,PD,NVA_ALIANAZA,MORENA,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,13,LERDO,12,LERDO,714,2,193,157,,7,,13,0,,43,21,,,,,,,,0,434,13,447,810
1,10,DURANGO,13,LERDO,12,LERDO,715,2,217,194,,14,,12,0,,47,24,,,,,,,,0,508,29,537,1032
1,10,DURANGO,13,LERDO,12,LERDO,716,2,158,216,,15,,10,0,,69,10,,,,,,,,2,478,26,506,1128
1,10,DURANGO,13,LERDO,12,LERDO,717,2,95,190,,8,,5,0,,25,17,,,,,,,,0,340,31,371,842
1,10,DURANGO,13,LERDO,12,LERDO,718,2,162,221,,15,,8,0,,41,26,,,,,,,,0,473,24,497,1104
1,10,DURANGO,13,LERDO,12,LERDO,719,2,211,226,,4,,7,0,,63,28,,,,,,,,2,539,25,566,1023
1,10,DURANGO,13,LERDO,12,LERDO,720,2,219,251,,12,,15,0,,69,53,,,,,,,,0,619,30,649,1214
1,10,DURANGO,13,LERDO,12,LERDO,721,2,185,281,,13,,8,0,,71,34,,,,,,,,1,592,32,625,1266
1,10,DURANGO,13,LERDO,12,LERDO,722,4,305,297,,29,,25,0,,87,36,,,,,,,,1,779,48,828,1511
1,10,DURANGO,13,LERDO,12,LERDO,723,2,230,273,,18,,12,0,,50,25,,,,,,,,0,608,13,621,1308
1,10,DURANGO,13,LERDO,12,LERDO,724,2,124,273,,12,,5,0,,30,18,,,,,,,,1,462,29,492,1077
1,10,DURANGO,13,LERDO,12,LERDO,725,1,61,120,,8,,2,0,,15,11,,,,,,,,0,217,12,229,497
1,10,DURANGO,13,LERDO,12,LERDO,726,2,149,136,,19,,12,0,,29,14,,,,,,,,0,359,15,374,951
1,10,DURANGO,13,LERDO,12,LERDO,727,3,208,346,,20,,10,0,,57,21,,,,,,,,1,662,36,699,1665
1,10,DURANGO,13,LERDO,12,LERDO,731,2,74,234,,9,,4,0,,11,17,,,,,,,,0,349,26,375,752
1,10,DURANGO,13,LERDO,12,LERDO,732,2,149,198,,15,,6,0,,34,13,,,,,,,,0,415,23,438,927
1,10,DURANGO,13,LERDO,12,LERDO,733,4,231,557,,25,,14,0,,69,46,,,,,,,,7,942,67,1016,2339
1,10,DURANGO,13,LERDO,12,LERDO,734,2,122,335,,26,,10,0,,100,22,,,,,,,,0,615,60,675,1246
1,10,DURANGO,13,LERDO,12,LERDO,735,3,250,643,,20,,9,0,,100,19,,,,,,,,2,1041,65,1108,1868
1,10,DURANGO,13,LERDO,12,LERDO,744,2,75,230,,7,,4,0,,23,19,,,,,,,,5,358,31,394,949
1,10,DURANGO,13,LERDO,12,LERDO,745,2,165,237,,3,,2,0,,23,7,,,,,,,,0,437,20,457,903
1,10,DURANGO,13,LERDO,12,LERDO,746,3,329,460,,22,,8,0,,48,11,,,,,,,,0,878,64,942,1804
1,10,DURANGO,13,LERDO,12,LERDO,747,3,376,433,,26,,5,0,,36,26,,,,,,,,1,902,54,957,1860
1,10,DURANGO,13,LERDO,12,LERDO,760,3,439,396,,9,,3,0,,49,5,,,,,,,,0,901,37,938,1603
1,10,DURANGO,13,LERDO,12,LERDO,761,3,477,516,,11,,4,0,,22,6,,,,,,,,1,1036,46,1083,1793
1,10,DURANGO,13,LERDO,12,LERDO,762,2,208,284,,8,,3,0,,14,9,,,,,,,,0,526,17,543,936
1,10,DURANGO,13,LERDO,12,LERDO,763,3,305,470,,20,,3,0,,39,9,,,,,,,,0,846,71,917,1676
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,66,3,358,364,,241,,6,0,,109,23,,,,,,,,0,1101,39,1140,1711
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,67,2,275,224,,150,,7,0,,89,14,,,,,,,,0,759,23,782,1232
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,68,2,204,206,,129,,5,0,,83,8,,,,,,,,0,635,20,655,918
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,69,4,358,475,,334,,5,0,,154,26,,,,,,,,0,1352,48,1400,2042
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,70,2,252,254,,85,,1,0,,106,10,,,,,,,,0,708,23,731,1095
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,72,1,147,34,,56,,1,0,,18,3,,,,,,,,0,259,9,268,461
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,73,2,218,190,,101,,4,0,,133,11,,,,,,,,0,657,17,674,1319
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,74,1,27,32,,18,,1,0,,58,0,,,,,,,,0,136,2,138,248
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,75,2,47,55,,255,,0,0,,61,1,,,,,,,,0,419,6,425,781
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,76,2,92,101,,216,,2,0,,59,4,,,,,,,,0,474,19,493,1091
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,77,1,49,34,,32,,1,0,,38,2,,,,,,,,0,156,4,160,215
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,78,1,88,127,,34,,1,0,,2,0,,,,,,,,0,252,15,267,466
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,79,1,70,82,,13,,1,0,,20,1,,,,,,,,0,187,9,196,325
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,80,2,197,317,,52,,4,0,,206,8,,,,,,,,0,784,22,806,1196
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,81,1,114,84,,27,,1,0,,7,2,,,,,,,,0,235,8,243,305
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,82,2,33,29,,38,,0,0,,5,3,,,,,,,,0,108,4,112,178
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,83,1,50,55,,30,,3,0,,45,1,,,,,,,,0,184,4,188,298
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,84,1,69,84,,50,,1,0,,41,2,,,,,,,,0,247,4,251,366
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,85,1,32,58,,18,,0,0,,40,1,,,,,,,,0,149,4,153,267
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,86,1,63,62,,28,,0,0,,31,1,,,,,,,,0,185,8,193,332
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,87,1,201,57,,58,,0,0,,41,3,,,,,,,,0,360,11,371,619
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,89,1,20,71,,10,,0,0,,26,2,,,,,,,,0,129,7,136,285
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,90,1,52,39,,17,,2,0,,12,0,,,,,,,,0,122,7,129,203
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,91,1,99,92,,51,,0,0,,3,2,,,,,,,,1,247,6,254,434
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,94,2,128,136,,36,,1,0,,70,5,,,,,,,,0,376,20,396,753
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,95,2,155,186,,36,,2,0,,86,2,,,,,,,,0,467,17,484,982
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,96,1,73,75,,16,,0,0,,28,1,,,,,,,,0,193,10,203,374
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,97,2,92,127,,31,,4,0,,57,2,,,,,,,,0,313,6,319,576
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,99,2,131,223,,123,,3,0,,149,8,,,,,,,,1,637,28,666,1100
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,100,2,139,222,,153,,4,0,,105,6,,,,,,,,0,629,23,652,1095
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,101,1,46,107,,72,,0,0,,57,1,,,,,,,,0,283,14,297,500
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,102,1,82,78,,54,,0,0,,35,0,,,,,,,,0,249,17,266,460
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,103,1,68,118,,46,,2,0,,121,1,,,,,,,,0,356,8,364,670
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,104,1,26,37,,49,,0,0,,35,1,,,,,,,,0,148,8,156,222
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,105,1,141,144,,32,,1,0,,52,12,,,,,,,,0,382,14,396,732
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,106,1,120,104,,21,,2,0,,56,10,,,,,,,,0,313,21,334,586
1,10,DURANGO,14,CUENCAMEê ,4,CUENCAME ,107,1,51,46,,8,,1,0,,26,0,,,,,,,,0,132,15,147,233
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,420,2,372,309,,2,,0,0,,3,15,,,,,,,,0,701,15,716,1022
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,422,2,351,344,,14,,0,0,,2,0,,,,,,,,0,711,29,740,970
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,423,1,108,105,,2,,0,0,,2,0,,,,,,,,0,217,7,224,305
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,424,2,268,355,,9,,0,0,,0,1,,,,,,,,0,633,29,662,833
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,425,1,81,99,,0,,0,0,,0,0,,,,,,,,0,180,4,184,241
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,426,1,244,182,,30,,0,0,,0,4,,,,,,,,0,460,16,476,722
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,427,1,132,81,,17,,0,0,,0,1,,,,,,,,0,231,16,247,326
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,428,2,78,88,,5,,0,0,,0,1,,,,,,,,0,172,10,182,247
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,429,2,223,156,,4,,0,0,,1,4,,,,,,,,0,388,13,401,567
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,430,2,94,171,,1,,0,0,,0,1,,,,,,,,0,267,6,273,444
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,431,1,278,137,,3,,0,0,,3,4,,,,,,,,0,425,10,435,644
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,432,1,25,59,,0,,0,0,,0,0,,,,,,,,0,84,0,84,110
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,433,1,91,50,,6,,0,0,,0,11,,,,,,,,0,158,14,172,242
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,434,1,34,41,,1,,1,0,,0,0,,,,,,,,0,77,1,78,130
1,10,DURANGO,14,CUENCAMEê ,7,GRAL. SIMON BOLIVAR,435,3,309,228,,8,,2,0,,0,2,,,,,,,,0,549,32,581,975
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,612,3,430,451,,72,,10,0,,40,52,,,,,,,,0,1055,41,1096,1794
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,613,2,333,267,,75,,11,0,,31,36,,,,,,,,1,753,31,785,1332
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,614,2,274,380,,79,,6,0,,56,32,,,,,,,,0,827,22,849,1404
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,615,2,264,293,,33,,9,0,,35,24,,,,,,,,1,658,27,686,1126
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,616,3,262,315,,33,,6,0,,30,15,,,,,,,,1,661,27,689,955
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,617,2,204,231,,58,,13,0,,41,26,,,,,,,,0,573,14,587,876
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,618,2,244,253,,34,,1,0,,31,16,,,,,,,,0,579,23,602,949
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,619,2,303,342,,58,,10,0,,36,29,,,,,,,,0,778,22,800,1358
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,620,3,358,317,,61,,6,0,,35,27,,,,,,,,0,804,28,832,1516
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,621,3,452,544,,79,,10,0,,55,41,,,,,,,,0,1181,35,1216,2158
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,622,1,174,145,,14,,2,0,,15,5,,,,,,,,0,355,24,379,578
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,623,1,34,47,,4,,1,0,,7,1,,,,,,,,0,94,1,95,136
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,624,2,303,172,,29,,2,0,,22,18,,,,,,,,0,546,27,573,938
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,625,2,391,246,,30,,4,0,,27,10,,,,,,,,0,708,34,742,1167
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,626,1,116,115,,17,,0,0,,18,1,,,,,,,,0,267,11,278,416
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,627,1,144,135,,9,,1,0,,21,2,,,,,,,,0,312,9,321,470
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,628,2,265,292,,16,,3,0,,129,7,,,,,,,,0,712,26,738,1162
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,629,2,289,320,,12,,7,0,,90,10,,,,,,,,6,728,23,757,1150
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,630,3,404,687,,29,,1,0,,12,32,,,,,,,,0,1165,43,1208,1722
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,631,1,146,120,,13,,3,0,,6,9,,,,,,,,0,297,9,306,467
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,632,2,260,166,,18,,0,0,,18,5,,,,,,,,0,467,18,485,890
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,633,2,270,131,,23,,2,0,,17,3,,,,,,,,0,446,23,469,932
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,634,2,260,175,,52,,7,0,,11,16,,,,,,,,0,521,28,549,1154
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,635,2,213,305,,34,,0,0,,12,19,,,,,,,,0,583,36,619,1171
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,636,3,466,449,,53,,11,0,,25,63,,,,,,,,0,1067,53,1120,1912
1,10,DURANGO,14,CUENCAMEê ,8,GUADALUPE VICTORIA,637,2,129,83,,48,,2,0,,7,25,,,,,,,,3,294,11,308,439
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,977,2,287,259,,28,,3,0,,41,5,,,,,,,,0,623,23,646,928
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,978,2,415,239,,13,,2,0,,34,6,,,,,,,,5,709,14,728,1096
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,979,2,249,309,,16,,3,0,,27,10,,,,,,,,0,614,17,631,957
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,980,2,268,472,,34,,6,0,,46,16,,,,,,,,0,842,41,883,1329
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,981,1,60,42,,1,,0,0,,0,0,,,,,,,,0,103,1,104,163
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,982,1,71,68,,4,,0,0,,4,1,,,,,,,,0,148,8,156,214
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,983,1,52,132,,9,,0,0,,20,3,,,,,,,,0,216,20,236,378
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,985,1,144,132,,10,,0,0,,10,4,,,,,,,,0,300,10,310,423
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,986,1,122,126,,5,,0,0,,11,3,,,,,,,,0,267,10,277,393
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,987,1,53,22,,2,,0,0,,0,0,,,,,,,,0,77,0,77,117
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,988,1,49,31,,4,,0,0,,3,2,,,,,,,,0,89,1,90,115
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,989,2,136,237,,21,,2,0,,12,1,,,,,,,,0,409,13,422,777
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,990,2,203,211,,15,,2,0,,15,3,,,,,,,,0,449,12,461,761
1,10,DURANGO,14,CUENCAMEê ,22,PE—ON BLANCO,991,1,103,230,,11,,4,0,,27,6,,,,,,,,0,381,15,396,713
1,10,DURANGO,14,CUENCAMEê ,28,SAN JUAN DE GUADALUPE,1140,1,172,153,,75,,3,0,,12,0,,,,,,,,0,415,33,448,653
1,10,DURANGO,14,CUENCAMEê ,28,SAN JUAN DE GUADALUPE,1141,2,213,226,,120,,1,0,,19,1,,,,,,,,0,580,29,609,853
1,10,DURANGO,14,CUENCAMEê ,28,SAN JUAN DE GUADALUPE,1142,1,6,50,,26,,0,0,,10,0,,,,,,,,0,92,0,92,105
1,10,DURANGO,14,CUENCAMEê ,28,SAN JUAN DE GUADALUPE,1143,1,81,58,,27,,0,0,,0,0,,,,,,,,0,166,4,170,210
1,10,DURANGO,14,CUENCAMEê ,28,SAN JUAN DE GUADALUPE,1144,1,38,53,,13,,0,0,,0,0,,,,,,,,0,104,7,111,142
1,10,DURANGO,14,CUENCAMEê ,28,SAN JUAN DE GUADALUPE,1145,1,24,70,,9,,1,0,,7,0,,,,,,,,0,111,12,123,146
1,10,DURANGO,14,CUENCAMEê ,28,SAN JUAN DE GUADALUPE,1147,1,105,129,,38,,1,0,,5,1,,,,,,,,0,279,21,300,452
1,10,DURANGO,14,CUENCAMEê ,28,SAN JUAN DE GUADALUPE,1148,1,32,112,,22,,2,0,,4,1,,,,,,,,0,173,9,182,276
1,10,DURANGO,14,CUENCAMEê ,28,SAN JUAN DE GUADALUPE,1149,1,46,41,,10,,0,0,,1,0,,,,,,,,0,98,3,101,140
1,10,DURANGO,14,CUENCAMEê ,28,SAN JUAN DE GUADALUPE,1150,1,100,99,,24,,1,0,,24,0,,,,,,,,0,248,11,259,359
1,10,DURANGO,14,CUENCAMEê ,28,SAN JUAN DE GUADALUPE,1151,1,214,210,,50,,0,0,,7,0,,,,,,,,0,481,40,521,680
1,10,DURANGO,14,CUENCAMEê ,28,SAN JUAN DE GUADALUPE,1152,1,80,79,,74,,0,0,,0,0,,,,,,,,0,233,12,245,347
1,10,DURANGO,14,CUENCAMEê ,28,SAN JUAN DE GUADALUPE,1154,1,22,50,,13,,0,0,,4,0,,,,,,,,0,89,4,93,143
1,10,DURANGO,14,CUENCAMEê ,32,SANTA CLARA,1191,1,127,155,,78,,5,0,,53,4,,,,,,,,0,422,21,443,628
1,10,DURANGO,14,CUENCAMEê ,32,SANTA CLARA,1192,2,288,272,,154,,2,0,,57,5,,,,,,,,0,778,41,819,1188
1,10,DURANGO,14,CUENCAMEê ,32,SANTA CLARA,1193,1,124,226,,114,,3,0,,56,5,,,,,,,,0,528,31,559,811
1,10,DURANGO,14,CUENCAMEê ,32,SANTA CLARA,1194,1,125,108,,57,,2,0,,26,3,,,,,,,,0,321,25,346,511
1,10,DURANGO,14,CUENCAMEê ,32,SANTA CLARA,1195,1,33,65,,20,,1,0,,51,0,,,,,,,,0,170,17,187,280
1,10,DURANGO,14,CUENCAMEê ,32,SANTA CLARA,1197,2,146,211,,51,,3,0,,60,3,,,,,,,,0,474,9,483,643
1,10,DURANGO,14,CUENCAMEê ,32,SANTA CLARA,1198,1,85,114,,33,,4,0,,83,1,,,,,,,,0,320,16,336,463
1,10,DURANGO,14,CUENCAMEê ,32,SANTA CLARA,1199,1,200,112,,27,,2,0,,50,1,,,,,,,,0,392,29,421,669
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,796,3,276,,435,150,5,3,2,70,9,6,,,,,,,,0,956,58,1014,953
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,797,2,159,,256,91,3,0,2,40,6,1,,,,,,,,0,558,44,602,942
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,798,1,40,,45,64,0,0,0,1,1,0,,,,,,,,0,151,13,164,358
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,799,1,37,,75,30,3,0,0,23,1,0,,,,,,,,0,169,7,176,288
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,800,2,108,,211,82,3,0,1,23,3,0,,,,,,,,0,431,28,459,804
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,801,1,7,,181,48,0,0,0,0,0,0,,,,,,,,0,236,17,253,394
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,802,1,19,,55,13,0,0,0,2,0,0,,,,,,,,0,89,2,91,112
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,803,1,42,,145,12,0,0,1,6,0,0,,,,,,,,0,206,25,231,317
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,804,1,14,,78,13,0,0,0,2,3,0,,,,,,,,57,110,15,182,162
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,805,1,7,,112,158,0,0,0,0,0,0,,,,,,,,0,277,33,310,514
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,806,1,12,,161,45,2,0,0,2,0,2,,,,,,,,0,224,17,241,349
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,807,1,69,,227,170,1,1,3,11,2,8,,,,,,,,0,492,37,529,714
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,808,1,86,,221,204,0,0,0,0,0,2,,,,,,,,0,513,44,557,726
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,809,4,82,,457,265,7,2,4,2,16,0,,,,,,,,0,835,63,898,1246
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,810,4,75,,662,557,11,1,6,2,0,0,,,,,,,,0,1314,178,1492,2070
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,811,4,215,,724,567,3,1,3,3,1,9,,,,,,,,0,1526,190,1716,2281
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,812,1,7,,177,79,0,0,1,3,0,0,,,,,,,,0,267,20,287,384
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,813,1,52,,202,64,1,2,1,23,2,14,,,,,,,,0,361,31,392,634
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,814,1,17,,170,127,0,0,0,0,0,0,,,,,,,,0,314,20,334,452
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,815,1,11,,126,112,4,0,0,2,0,2,,,,,,,,0,257,29,286,401
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,816,2,131,,494,197,2,1,2,1,1,3,,,,,,,,0,832,91,923,1296
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,817,2,35,,382,460,3,0,0,3,0,0,,,,,,,,0,883,38,921,1285
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,818,1,32,,29,75,1,0,0,0,0,0,,,,,,,,0,137,19,156,227
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,819,1,4,,56,22,1,0,1,0,0,0,,,,,,,,0,84,10,94,148
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,820,3,61,,218,252,0,0,2,4,2,36,,,,,,,,0,575,34,609,876
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,821,3,83,,581,755,8,0,2,35,0,7,,,,,,,,0,1471,104,1575,2073
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,822,3,106,,505,336,6,1,3,2,1,6,,,,,,,,0,966,130,1096,1474
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,823,3,79,,241,277,3,0,3,4,1,0,,,,,,,,0,608,75,683,970
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,824,1,6,,71,141,0,0,2,31,0,0,,,,,,,,0,251,35,286,448
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,825,2,140,,244,178,5,0,0,55,2,0,,,,,,,,0,624,114,738,968
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,826,2,187,,254,153,4,3,1,82,0,0,,,,,,,,0,684,100,784,1135
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,827,2,74,,269,294,4,1,2,17,1,8,,,,,,,,0,670,58,728,958
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,845,2,123,,185,106,12,13,91,6,21,39,,,,,,,,0,596,27,623,929
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,846,3,220,,349,317,29,29,215,15,66,106,,,,,,,,0,1346,69,1415,2048
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,847,2,162,,183,166,23,10,134,7,36,99,,,,,,,,0,820,41,861,1289
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,848,1,65,,85,101,40,9,26,3,15,94,,,,,,,,0,438,16,454,710
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,849,1,87,,122,73,11,34,30,4,15,7,,,,,,,,0,383,15,398,617
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,850,2,143,,170,183,14,46,50,6,24,22,,,,,,,,0,658,25,683,1006
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,851,2,119,,139,103,8,91,80,5,36,13,,,,,,,,0,594,28,622,891
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,852,1,13,,36,38,1,26,27,3,3,12,,,,,,,,0,159,1,160,228
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,853,1,19,,63,18,2,3,19,1,41,6,,,,,,,,0,172,4,176,248
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,854,1,24,,111,52,5,8,14,2,23,19,,,,,,,,0,258,8,266,397
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,855,1,93,,70,89,2,2,27,2,26,33,,,,,,,,0,344,12,356,526
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,856,1,116,,34,57,4,2,21,6,17,51,,,,,,,,0,308,8,316,533
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,857,2,153,,144,163,10,14,117,10,25,135,,,,,,,,0,771,28,799,1248
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,860,2,166,,79,178,12,15,34,12,24,60,,,,,,,,0,580,23,603,936
