CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD,PRI_PVEM,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2403,2,173,227,102,23,,96,17,2,,,,4,,,,,0,644,9,653,1094
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2404,2,227,349,132,32,,120,19,19,,,,9,,,,,0,907,7,914,1466
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2405,2,247,300,107,26,,109,21,13,,,,7,,,,,0,830,12,842,1318
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2406,3,345,428,168,53,,245,27,14,,,,7,,,,,0,1287,22,1309,2226
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2407,5,398,579,275,47,,310,51,15,,,,15,,,,,0,1690,25,1715,3366
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2408,3,348,405,200,21,,187,34,25,,,,8,,,,,0,1228,24,1252,2204
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2409,1,83,78,4,9,,0,2,0,,,,1,,,,,0,177,6,183,322
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2410,1,61,39,11,15,,24,5,0,,,,1,,,,,0,156,3,159,350
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2411,1,60,42,26,6,,3,0,0,,,,0,,,,,0,137,5,142,200
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2412,2,230,150,257,28,,32,8,2,,,,1,,,,,0,708,19,727,1181
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2413,3,298,243,374,55,,48,11,4,,,,5,,,,,0,1038,23,1061,1638
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2414,1,27,133,53,15,,8,1,0,,,,2,,,,,0,239,5,244,449
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2415,2,283,142,21,10,,34,3,0,,,,4,,,,,0,497,12,509,881
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2416,1,46,14,104,4,,0,0,0,,,,1,,,,,0,169,2,171,339
1,14,JALISCO,1,COLOTLÁN,95,TEQUILA,2417,2,180,139,98,10,,161,14,3,,,,0,,,,,0,605,8,613,1037
1,14,JALISCO,1,COLOTLÁN,96,TEUCHITLÁN,2418,3,624,275,407,,,44,41,10,,,,,,,,,0,1401,16,1417,2054
1,14,JALISCO,1,COLOTLÁN,96,TEUCHITLÁN,2419,2,416,208,228,,,25,15,6,,,,,,,,,0,898,12,910,1363
1,14,JALISCO,1,COLOTLÁN,96,TEUCHITLÁN,2420,1,248,103,115,,,7,1,0,,,,,,,,,0,474,2,476,621
1,14,JALISCO,1,COLOTLÁN,96,TEUCHITLÁN,2421,1,123,129,103,,,5,4,0,,,,,,,,,0,364,7,371,487
1,14,JALISCO,1,COLOTLÁN,96,TEUCHITLÁN,2422,2,325,286,261,,,24,66,8,,,,,,,,,0,970,14,984,1533
1,14,JALISCO,1,COLOTLÁN,96,TEUCHITLÁN,2423,3,513,329,451,,,24,21,1,,,,,,,,,0,1339,20,1359,1740
1,14,JALISCO,1,COLOTLÁN,105,TOTATICHE,2742,2,247,339,69,,,78,,,,,8,,,,,,0,741,9,750,1068
1,14,JALISCO,1,COLOTLÁN,105,TOTATICHE,2743,2,173,216,35,,,71,,,,,2,,,,,,0,497,10,507,803
1,14,JALISCO,1,COLOTLÁN,105,TOTATICHE,2744,1,56,99,6,,,29,,,,,2,,,,,,0,192,5,197,294
1,14,JALISCO,1,COLOTLÁN,105,TOTATICHE,2745,1,35,46,6,,,14,,,,,0,,,,,,0,101,1,102,199
1,14,JALISCO,1,COLOTLÁN,105,TOTATICHE,2746,2,105,124,20,,,22,,,,,1,,,,,,0,272,0,272,369
1,14,JALISCO,1,COLOTLÁN,105,TOTATICHE,2747,2,264,454,24,,,139,,,,,5,,,,,,0,886,23,909,1369
1,14,JALISCO,1,COLOTLÁN,115,VILLA GUERRERO,2839,2,273,289,23,,,22,,0,,,,,,,,,0,607,8,615,910
1,14,JALISCO,1,COLOTLÁN,115,VILLA GUERRERO,2840,1,196,204,19,,,17,,4,,,,,,,,,0,440,5,445,679
1,14,JALISCO,1,COLOTLÁN,115,VILLA GUERRERO,2841,2,356,347,49,,,40,,0,,,,,,,,,0,792,7,799,1161
1,14,JALISCO,1,COLOTLÁN,115,VILLA GUERRERO,2842,2,344,328,25,,,28,,0,,,,,,,,,0,725,9,734,1057
1,14,JALISCO,1,COLOTLÁN,115,VILLA GUERRERO,2843,1,37,46,7,,,1,,0,,,,,,,,,0,91,3,94,139
1,14,JALISCO,1,COLOTLÁN,115,VILLA GUERRERO,2844,1,148,81,46,,,0,,0,,,,,,,,,0,275,1,276,349
1,14,JALISCO,1,COLOTLÁN,115,VILLA GUERRERO,2845,1,57,62,51,,,2,,0,,,,,,,,,0,172,0,172,213
1,14,JALISCO,1,COLOTLÁN,115,VILLA GUERRERO,2846,1,36,30,13,,,0,,0,,,,,,,,,0,79,5,84,123
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,3358,1,260,63,,0,,18,7,3,,19,,2,,,,,0,372,9,381,579
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,3359,2,354,171,,4,,22,3,5,,49,,4,,,,,0,612,24,636,1004
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,3360,2,391,139,,1,,27,9,0,,13,,0,,,,,0,580,21,601,1000
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,3361,1,89,51,,3,,12,4,1,,8,,0,,,,,0,168,5,173,294
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,3362,1,258,69,,2,,12,9,2,,8,,2,,,,,0,362,19,381,603
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,501,5,1002,680,,8,,160,25,21,,156,,18,,,,,0,2070,23,2093,3261
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,502,2,378,285,,3,,31,4,5,,55,,4,,,,,0,765,9,774,1163
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,503,2,411,318,,1,,31,10,10,,115,,8,,,,,0,904,12,916,1291
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,504,3,599,351,,0,,45,14,18,,84,,8,,,,,0,1119,24,1143,1692
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,505,5,1284,649,,5,,113,42,25,,128,,13,,,,,0,2259,32,2291,3543
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,506,3,579,296,,8,,39,13,7,,55,,2,,,,,1,999,20,1020,1565
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,507,2,378,167,,2,,22,3,4,,30,,2,,,,,0,608,10,618,966
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,508,2,382,207,,2,,32,8,6,,40,,7,,,,,0,684,11,695,1075
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,509,4,869,428,,4,,87,22,7,,70,,15,,,,,1,1502,22,1525,2429
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,510,2,530,185,,3,,29,3,11,,55,,1,,,,,0,817,12,829,1287
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,511,1,284,46,,3,,27,2,0,,6,,0,,,,,0,368,15,383,726
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,512,3,466,472,,6,,84,8,4,,27,,7,,,,,1,1074,28,1103,1846
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,513,1,135,164,,3,,15,2,1,,10,,1,,,,,0,331,9,340,494
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,514,1,61,53,,2,,2,1,0,,2,,1,,,,,0,122,4,126,224
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,518,1,257,45,,3,,9,1,2,,5,,0,,,,,0,322,3,325,543
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,519,1,148,68,,1,,7,0,5,,2,,0,,,,,0,231,5,236,376
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,520,4,819,418,,4,,48,14,13,,94,,26,,,,,0,1436,32,1468,2442
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,521,2,503,227,,5,,31,8,13,,29,,2,,,,,0,818,18,836,1356
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,522,1,73,82,,0,,12,2,2,,10,,1,,,,,0,182,4,186,400
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,523,1,51,57,,0,,9,1,0,,3,,0,,,,,0,121,0,121,201
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,524,1,48,48,,0,,1,3,0,,1,,1,,,,,0,102,2,104,183
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,525,4,653,261,,11,,59,14,6,,27,,7,,,,,0,1038,18,1056,1942
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,526,3,474,189,,11,,64,6,2,,39,,3,,,,,0,788,18,806,1580
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,527,3,338,438,,7,,48,12,12,,144,,10,,,,,1,1009,21,1031,2011
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,528,1,179,14,,0,,1,1,0,,0,,0,,,,,1,195,3,199,335
1,14,JALISCO,2,LAGOS DE MORENO,36,ENCARNACIÓN DE DÍAZ,529,1,34,56,,2,,10,0,0,,8,,1,,,,,0,111,1,112,267
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1702,7,390,723,16,26,9,1046,71,87,,,4,21,,,,,2,2393,57,2452,4650
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1703,4,233,378,2,8,3,579,28,52,,,1,7,,,,,3,1291,39,1333,2374
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1704,3,212,332,3,11,9,255,16,22,,,0,6,,,,,0,866,24,890,1722
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1705,2,108,137,3,8,0,140,6,16,,,2,4,,,,,0,424,9,433,872
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1706,4,317,478,4,14,8,502,33,24,,,4,35,,,,,0,1419,29,1448,2665
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1707,5,385,496,5,8,12,549,29,31,,,12,8,,,,,5,1535,44,1584,3234
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1708,3,339,285,4,4,13,300,24,23,,,4,10,,,,,1,1006,24,1031,1922
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1709,3,266,253,3,3,8,258,23,34,,,5,14,,,,,0,867,24,891,1666
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1710,2,181,146,4,6,6,158,15,8,,,4,7,,,,,0,535,18,553,1195
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1711,6,559,664,12,17,19,655,73,55,,,13,31,,,,,0,2098,52,2150,4406
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1712,2,184,157,1,2,6,142,8,11,,,4,5,,,,,0,520,4,524,911
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1713,9,778,1113,18,30,21,981,76,91,,,7,47,,,,,2,3162,74,3238,6675
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1714,3,224,281,4,7,8,381,26,35,,,0,16,,,,,0,982,29,1011,1932
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1715,10,548,942,10,19,26,1303,76,76,,,81,150,,,,,2,3231,82,3315,7301
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1716,1,45,96,0,2,2,92,5,7,,,0,4,,,,,0,253,8,261,429
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1717,1,135,94,2,4,2,127,8,18,,,1,1,,,,,0,392,7,399,687
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1718,1,47,79,1,4,5,63,10,7,,,0,4,,,,,0,220,14,234,383
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1719,2,145,244,4,3,5,307,12,10,,,1,9,,,,,0,740,13,753,1434
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1720,2,80,141,1,2,2,160,4,11,,,0,4,,,,,0,405,21,426,825
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1721,2,118,164,2,4,6,231,16,19,,,1,7,,,,,0,568,17,585,1081
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1722,2,112,136,0,2,4,199,10,15,,,0,1,,,,,0,479,11,490,953
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1723,2,114,196,0,4,4,203,14,10,,,0,8,,,,,2,553,16,571,978
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1724,1,71,117,0,2,5,113,9,4,,,2,4,,,,,0,327,8,335,588
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1725,1,14,45,0,0,0,48,4,7,,,2,1,,,,,0,121,2,123,207
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1726,1,73,129,2,0,6,122,4,3,,,0,7,,,,,0,346,11,357,629
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1728,1,55,126,1,3,0,139,2,10,,,1,9,,,,,0,346,2,348,583
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1729,3,194,291,3,7,5,352,23,21,,,2,9,,,,,0,907,23,930,1769
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1730,2,116,253,3,11,2,314,12,16,,,1,3,,,,,0,731,29,760,1386
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1731,6,388,778,4,11,14,715,60,61,,,8,29,,,,,0,2068,47,2115,4234
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1732,4,248,431,6,11,11,331,74,24,,,7,29,,,,,1,1172,27,1200,2411
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1733,2,108,252,1,6,3,254,12,30,,,3,6,,,,,1,675,14,690,1192
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1734,4,217,461,1,6,10,604,99,41,,,4,21,,,,,1,1464,27,1492,2815
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1735,5,317,518,2,12,10,615,37,30,,,0,19,,,,,0,1560,35,1595,3166
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1736,4,208,285,1,10,9,340,18,31,,,5,13,,,,,0,920,18,938,1631
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1737,4,237,434,5,12,5,399,25,36,,,4,32,,,,,1,1189,41,1231,2779
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1738,2,28,228,7,13,8,41,2,9,,,1,9,,,,,0,346,12,358,904
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1739,2,69,253,4,21,3,116,12,7,,,7,10,,,,,0,502,21,523,1111
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1740,2,56,201,6,8,5,59,8,10,,,1,9,,,,,0,363,11,374,870
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1741,2,108,217,3,7,3,101,7,10,,,1,6,,,,,0,463,29,492,852
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1742,1,77,132,1,3,1,68,3,1,,,5,6,,,,,1,297,6,304,498
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1743,1,38,190,6,6,0,108,5,2,,,0,13,,,,,0,368,10,378,717
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1745,1,68,175,4,3,3,8,3,1,,,0,12,,,,,0,277,9,286,642
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1746,1,39,99,2,4,3,33,4,3,,,1,2,,,,,0,190,4,194,511
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1747,2,48,267,3,3,2,17,5,4,,,0,42,,,,,1,391,13,405,1005
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1748,5,349,604,7,13,3,229,19,13,,,12,16,,,,,0,1265,49,1314,3250
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1749,4,100,580,11,32,8,298,13,23,,,1,23,,,,,6,1089,35,1130,2867
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1751,1,30,48,0,0,2,45,3,1,,,1,6,,,,,0,136,5,141,237
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1752,1,44,125,1,0,0,16,0,2,,,0,0,,,,,0,188,6,194,336
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1753,1,11,41,1,4,3,40,4,0,,,0,3,,,,,0,107,1,108,268
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1754,4,71,580,7,23,11,183,21,8,,,3,51,,,,,0,958,29,987,2109
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1755,2,74,175,0,10,5,101,7,3,,,1,2,,,,,0,378,10,388,874
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1756,1,6,30,0,1,2,19,0,1,,,0,3,,,,,0,62,0,62,142
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1757,2,44,371,1,11,3,233,5,5,,,1,18,,,,,0,692,12,704,1230
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1758,1,9,76,0,2,0,3,0,0,,,0,10,,,,,0,100,0,100,171
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1759,2,51,252,2,6,7,105,3,2,,,0,15,,,,,0,443,18,461,907
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1760,3,104,544,2,13,3,148,7,16,,,2,28,,,,,0,867,15,882,1663
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1761,3,185,299,4,9,4,75,7,6,,,4,12,,,,,0,605,13,618,1162
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1762,2,40,229,1,14,3,155,13,3,,,0,11,,,,,0,469,14,483,1095
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1763,7,670,1187,13,30,16,594,29,25,,,8,59,,,,,1,2631,60,2692,5046
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1764,1,43,118,1,3,1,23,2,0,,,0,5,,,,,0,196,6,202,444
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1765,2,38,239,1,2,3,12,1,2,,,0,13,,,,,0,311,16,327,596
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1766,1,21,65,1,3,3,18,5,4,,,1,3,,,,,0,124,6,130,292
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1767,2,171,296,3,10,3,66,12,3,,,1,14,,,,,0,579,19,598,1399
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1768,2,78,211,1,8,1,68,8,6,,,0,1,,,,,0,382,9,391,978
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1769,5,407,540,4,16,7,435,26,25,,,8,35,,,,,0,1503,35,1538,3314
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1770,1,4,79,1,2,0,23,0,0,,,0,4,,,,,0,113,3,116,268
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1771,6,299,720,6,23,11,727,66,42,,,2,53,,,,,1,1949,46,1996,4205
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1772,2,65,462,1,15,4,99,14,7,,,1,52,,,,,4,720,19,743,1473
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1773,2,160,270,1,7,0,56,1,2,,,0,31,,,,,0,528,30,558,896
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1774,1,31,71,1,4,0,11,0,1,,,0,4,,,,,0,123,5,128,320
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,1775,1,35,53,0,0,2,21,0,3,,,2,3,,,,,2,119,123,244,278
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1886,3,85,418,274,73,,234,47,80,,,43,106,,,,,2,1360,24,1386,1973
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1887,3,79,337,363,47,,196,60,81,,,46,66,,,,,0,1275,32,1307,1902
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1888,2,45,273,214,43,,130,62,46,,,35,74,,,,,2,922,16,940,1327
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1889,4,74,450,497,103,,351,74,132,,,56,132,,,,,0,1869,31,1900,2613
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1890,2,10,78,74,7,,379,37,3,,,7,3,,,,,0,598,8,606,910
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1891,1,17,47,90,16,,97,53,16,,,9,6,,,,,0,351,14,365,580
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1892,4,71,393,261,27,,462,140,51,,,42,58,,,,,0,1505,54,1559,2454
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1893,2,38,174,79,18,,211,31,18,,,6,22,,,,,0,597,20,617,1012
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1894,1,5,151,51,9,,91,14,4,,,5,12,,,,,0,342,6,348,498
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1895,2,12,211,152,8,,237,24,18,,,32,18,,,,,0,712,22,734,1309
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1896,3,41,238,209,14,,357,23,25,,,20,36,,,,,0,963,37,1000,1639
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1897,2,14,170,193,11,,162,39,16,,,23,17,,,,,0,645,20,665,1030
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1898,1,9,54,80,5,,79,25,11,,,2,6,,,,,0,271,10,281,422
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1899,2,48,146,171,8,,106,14,10,,,17,14,,,,,0,534,14,548,869
1,14,JALISCO,2,LAGOS DE MORENO,66,OJUELOS DE JALISCO,1900,2,80,184,160,11,,83,51,10,,,24,13,,,,,0,616,37,653,1127
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2063,7,1270,142,,526,,309,95,17,107,,,36,,,,,1,2502,50,2553,4659
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2064,3,398,87,,207,,99,36,7,54,,,18,,,,,0,906,12,918,1689
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2065,2,308,67,,170,,62,29,3,12,,,9,,,,,0,660,13,673,1169
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2066,6,911,129,,484,,318,78,13,76,,,30,,,,,2,2039,30,2071,3878
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2067,6,966,192,,563,,308,122,13,134,,,36,,,,,2,2334,50,2386,4306
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2068,5,659,93,,498,,360,69,16,48,,,22,,,,,0,1765,35,1800,3253
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2069,2,348,57,,196,,91,25,1,25,,,13,,,,,0,756,14,770,1395
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2070,1,148,39,,56,,33,12,4,11,,,5,,,,,0,308,7,315,529
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2071,1,180,32,,94,,28,6,2,12,,,6,,,,,0,360,3,363,625
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2072,1,155,19,,93,,37,16,2,5,,,3,,,,,1,330,16,347,611
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2073,2,269,26,,107,,39,10,2,16,,,9,,,,,0,478,7,485,954
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2074,3,587,79,,314,,130,41,8,99,,,24,,,,,29,1282,15,1326,2253
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2075,3,383,103,,140,,193,35,4,42,,,7,,,,,0,907,21,928,1681
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2076,3,475,56,,304,,180,50,3,75,,,20,,,,,0,1163,31,1194,2304
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2077,2,300,63,,157,,85,42,4,17,,,8,,,,,3,676,16,695,1210
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2078,2,342,65,,251,,84,27,8,41,,,12,,,,,0,830,15,845,1429
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2079,5,762,131,,517,,228,91,28,70,,,23,,,,,0,1850,29,1879,3314
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2080,2,104,14,,47,,5,4,1,3,,,0,,,,,0,178,12,190,413
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2081,2,288,61,,171,,76,16,3,22,,,13,,,,,0,650,14,664,1149
1,14,JALISCO,2,LAGOS DE MORENO,75,SAN JUAN DE LOS LAGOS,2082,1,157,39,,76,,36,29,5,13,,,5,,,,,0,360,9,369,646
