CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,631,1,0,84,36,0,5,44,3,2,3,0,0,0,0,0,177,1,178,239
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,632,1,1,123,86,0,6,0,0,9,0,0,1,0,4,0,230,3,233,341
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,633,1,0,94,156,2,2,6,1,8,2,0,1,1,2,0,275,9,284,404
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,634,1,0,26,33,0,1,65,0,12,0,0,0,0,0,0,137,7,144,221
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,636,1,0,22,59,1,5,7,1,7,0,0,1,0,0,0,103,2,105,200
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,637,1,1,97,109,6,4,4,17,53,0,0,0,1,0,0,292,14,306,559
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,638,1,1,21,57,1,0,14,0,24,0,0,1,2,0,0,121,1,122,232
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,639,1,1,139,177,1,0,17,1,21,0,1,1,4,1,0,364,13,377,654
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,640,1,2,86,81,3,2,9,0,32,0,0,4,1,0,0,220,11,231,327
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,641,1,0,177,101,1,5,12,8,11,1,1,4,13,5,0,339,19,358,621
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,642,1,0,45,70,0,0,0,0,8,0,0,0,0,0,0,123,2,125,208
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,644,1,0,59,10,0,0,56,1,0,2,0,0,0,0,0,128,0,128,238
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,645,1,9,223,140,6,5,18,7,7,0,1,1,6,4,0,427,16,443,749
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,646,2,5,248,182,3,9,22,16,27,0,1,0,0,4,0,517,34,551,880
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,647,2,3,336,215,5,6,30,15,43,0,4,0,14,5,2,676,32,710,1102
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,649,1,0,49,37,2,1,5,0,0,0,0,0,0,0,0,94,3,97,124
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,650,2,0,96,106,4,90,59,4,52,8,1,0,1,1,0,422,19,441,828
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,651,1,0,14,17,1,0,20,0,4,0,0,1,0,3,0,60,6,66,101
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,652,1,0,62,75,2,8,30,2,14,1,1,0,2,3,0,200,9,209,365
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,653,1,0,64,100,0,0,6,9,9,2,4,0,0,0,0,194,14,208,406
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,654,1,0,38,49,2,2,6,1,6,0,0,0,0,0,0,104,3,107,201
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,655,1,0,52,37,1,13,24,0,13,0,0,0,0,0,0,140,0,140,198
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,656,1,0,32,46,1,1,4,4,9,1,0,0,0,0,0,98,4,102,181
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,657,2,0,229,221,5,6,23,13,49,3,11,3,5,3,0,571,54,625,1204
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,658,2,7,131,137,7,8,27,7,22,0,1,4,0,0,0,351,12,363,595
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,659,2,2,223,198,5,16,44,1,38,1,1,1,4,5,0,539,40,579,1223
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,660,1,2,97,151,3,2,28,5,10,0,2,0,0,0,0,300,12,312,453
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,661,2,6,131,159,9,25,120,8,49,4,5,1,3,2,0,522,18,540,997
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,662,1,3,61,80,5,0,5,1,13,0,0,1,0,2,0,171,9,180,453
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,663,2,4,289,142,4,12,68,2,35,2,2,0,3,1,0,564,27,591,1013
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,664,2,2,154,156,2,1,61,7,5,1,1,0,0,0,0,390,14,404,862
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,665,2,6,211,149,7,2,37,11,24,1,3,1,3,2,0,457,18,475,1027
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,666,1,0,46,31,0,35,9,1,13,2,0,0,0,0,0,137,0,137,248
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,667,1,1,120,50,3,0,15,0,8,0,0,0,1,2,0,200,13,213,429
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,668,2,2,153,112,3,61,115,9,17,0,2,0,2,3,0,479,42,521,1000
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,669,3,5,267,172,9,27,162,12,17,5,0,2,2,2,1,682,49,732,1361
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,670,3,5,270,323,8,137,146,12,59,3,3,3,22,7,0,998,51,1049,2029
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,763,2,15,296,336,6,11,30,19,17,0,3,5,5,7,0,750,32,782,1238
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,764,2,5,260,251,1,1,23,13,10,0,4,1,5,4,0,578,20,598,923
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,765,2,6,322,232,4,3,23,16,4,0,3,2,1,3,1,619,17,637,947
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,766,2,2,388,518,5,3,23,9,6,0,2,1,0,0,0,957,38,995,1374
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,767,2,5,309,329,8,7,30,21,12,3,2,2,1,2,0,731,29,760,1282
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,768,1,1,85,40,0,0,5,4,0,2,1,1,0,0,0,139,11,150,206
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,769,1,4,59,61,1,2,5,5,3,0,0,1,2,0,0,143,3,146,221
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,770,2,6,301,295,1,12,5,9,3,3,0,3,1,0,0,639,12,651,959
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,771,1,0,48,47,3,3,9,4,9,0,0,0,0,0,0,123,2,125,172
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,772,1,0,180,69,6,4,21,3,3,0,0,1,0,2,2,289,16,307,444
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,773,2,13,460,242,7,5,13,5,7,0,1,4,2,0,0,759,23,782,1240
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,774,2,6,503,330,1,1,1,10,7,0,0,1,2,8,0,870,9,879,1184
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,775,2,1,256,215,4,2,7,5,2,0,0,0,3,9,0,504,11,515,789
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,776,2,4,352,218,2,2,13,7,11,0,0,0,1,12,0,622,13,635,974
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,777,1,0,133,103,1,0,10,2,1,0,0,0,4,0,0,254,9,263,383
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2262,3,4,445,254,5,7,66,4,15,4,11,5,4,1,0,825,25,850,1508
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2263,2,10,320,221,4,6,41,6,21,2,4,1,2,6,0,644,22,666,1123
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2264,2,5,372,321,12,3,87,10,13,4,4,6,7,3,1,847,28,876,1412
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2265,3,4,428,373,10,11,164,5,13,3,20,2,7,8,0,1048,35,1083,1947
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2266,2,8,355,275,15,7,78,3,12,1,4,8,1,1,0,768,23,791,1358
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2267,2,3,391,319,9,7,63,5,8,5,3,10,8,5,0,836,7,843,1277
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2268,2,13,449,192,3,6,75,8,47,2,4,0,5,5,1,809,28,838,1379
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2269,4,4,711,510,17,7,105,16,14,12,6,5,5,12,0,1424,37,1461,2308
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2270,2,8,470,179,7,3,64,6,13,1,7,3,10,6,0,777,18,795,1321
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2271,2,8,318,66,9,1,115,10,11,1,4,1,4,2,0,550,26,576,1184
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2272,3,6,452,260,10,11,119,9,24,3,8,5,6,8,0,921,39,960,811
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2273,2,4,217,101,2,6,45,2,7,1,2,0,0,2,0,389,11,400,832
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2274,2,11,223,180,6,1,49,2,4,8,1,3,3,1,0,492,16,508,907
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2280,1,1,79,93,1,2,9,1,5,1,0,0,0,2,0,194,3,197,356
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2283,1,2,121,23,3,4,0,0,0,2,2,0,1,0,0,158,2,160,242
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2285,1,0,221,114,3,2,2,0,3,1,0,0,1,0,0,347,4,351,559
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2297,1,0,89,52,2,2,6,6,0,1,1,0,0,2,0,161,3,164,233
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2298,1,0,121,46,0,0,7,0,0,0,0,0,0,2,0,176,6,182,254
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2299,1,0,77,18,0,0,2,0,0,1,1,0,0,0,0,99,3,102,147
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2300,1,0,174,114,4,1,4,2,4,1,0,0,0,0,0,304,6,310,476
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2310,2,1,238,287,5,7,18,1,24,1,4,5,3,7,0,601,23,624,1283
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2314,1,2,97,58,0,0,2,1,2,0,0,0,0,0,0,162,4,166,234
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2316,1,0,0,0,0,0,11,0,3,1,0,0,35,29,0,79,0,79,121
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2317,1,0,150,86,3,2,4,2,1,1,0,1,2,2,0,254,7,261,419
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2318,1,0,28,32,1,2,8,2,0,1,1,0,0,0,0,75,2,77,172
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2319,1,1,185,140,4,1,36,4,1,0,1,3,2,0,0,378,17,395,647
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2320,1,0,128,121,4,2,8,4,5,1,3,1,0,2,0,279,0,279,488
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2321,1,2,97,93,13,4,33,3,5,2,10,2,0,2,0,266,7,273,517
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2322,1,1,50,19,0,0,0,0,11,0,0,0,1,0,0,82,0,82,142
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2323,2,2,242,116,1,4,19,7,9,0,0,2,2,2,0,406,19,425,1066
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2324,2,1,186,116,4,2,17,1,17,2,2,3,2,2,0,355,15,370,775
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2325,1,0,62,9,1,0,0,6,1,4,0,0,0,0,0,83,2,85,139
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2326,2,7,352,138,5,3,61,20,6,1,2,6,4,3,0,608,16,624,1176
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2327,2,3,257,140,2,0,22,22,9,0,4,1,0,1,0,461,17,478,830
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2328,2,3,247,183,2,0,17,12,8,0,1,1,0,3,0,477,21,498,913
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2329,1,2,0,0,0,0,7,1,3,0,2,2,106,40,0,163,8,171,236
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2330,3,3,392,334,9,3,28,13,7,3,0,3,2,7,0,804,64,868,1564
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1602,1,13,107,117,6,10,19,6,16,5,6,5,3,1,0,314,7,321,599
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1603,2,16,283,231,10,9,33,15,32,28,2,6,3,4,0,672,19,691,1454
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1611,4,21,409,412,25,20,122,51,32,32,19,8,5,14,0,1170,54,1224,2570
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1612,2,8,148,240,17,7,55,13,24,13,5,2,3,8,6,543,17,566,1242
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1613,3,14,297,320,21,10,67,15,18,13,7,9,2,12,0,805,16,821,1710
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1614,4,21,337,323,46,11,63,23,43,17,8,3,5,12,0,912,38,950,1766
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1615,3,17,329,301,16,2,60,14,19,11,6,6,4,9,0,794,17,811,1584
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1616,6,30,589,718,32,16,160,32,63,41,15,7,12,29,0,1744,80,1824,3955
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1626,1,6,53,54,2,4,35,5,7,2,1,1,1,2,0,173,8,181,375
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1627,1,0,94,49,2,2,0,0,1,1,0,0,0,0,0,149,7,156,273
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1628,3,8,377,366,17,10,17,4,18,24,1,1,9,12,0,864,20,884,1849
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1629,2,21,184,242,10,4,14,9,4,0,0,0,3,6,0,497,11,508,1005
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1631,1,5,84,87,6,3,16,0,3,0,0,0,2,3,0,209,6,215,347
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1634,1,1,34,34,2,1,0,0,0,0,0,0,0,2,0,74,4,78,104
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1637,1,7,60,107,8,0,0,2,0,1,0,0,3,8,0,196,1,197,355
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1642,1,8,159,101,5,2,5,1,0,1,0,0,0,0,0,282,9,291,475
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1643,9,106,962,914,80,33,272,77,143,85,46,14,8,18,1,2758,85,2844,6009
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1645,2,17,164,175,11,8,54,9,34,11,8,2,5,9,2,507,17,526,1007
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1646,3,16,291,377,21,15,58,8,48,30,7,5,3,9,0,888,38,926,2104
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1647,4,22,456,554,33,18,80,17,79,22,19,7,9,9,0,1325,52,1377,2936
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1648,3,13,345,297,18,9,61,22,39,15,13,1,6,1,0,840,24,864,1612
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1649,2,5,195,252,8,6,56,1,5,7,2,4,1,5,0,547,21,568,998
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1650,1,2,226,160,5,1,13,1,7,1,1,1,0,2,0,420,10,430,619
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1651,2,9,186,261,4,4,97,2,29,10,5,2,2,6,0,617,22,639,1267
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1652,2,5,225,176,14,8,28,8,45,7,0,2,2,3,1,523,37,561,1223
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,39,ZIHUATANEJO DE AZUETA,1653,3,23,252,299,8,7,70,5,11,17,8,6,4,6,0,716,26,742,1521
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1875,3,13,342,498,0,0,51,15,36,3,4,6,0,0,0,968,34,1002,2035
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1876,1,0,21,14,1,2,2,0,0,0,0,1,0,0,0,41,3,44,208
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1877,2,13,156,311,4,13,23,4,7,2,1,3,1,7,0,545,9,554,1054
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1878,2,5,195,240,9,9,18,0,8,1,4,1,0,3,0,493,8,501,1006
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1879,2,17,261,148,10,25,17,3,8,0,1,2,5,11,7,508,5,520,1074
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1880,2,14,219,329,13,42,26,17,7,2,0,7,2,16,1,694,0,695,1448
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1881,2,12,177,162,10,15,15,0,9,2,1,1,0,6,0,410,21,431,886
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1882,1,2,154,148,5,17,16,1,7,1,0,2,1,1,1,355,15,371,622
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1883,2,18,263,235,8,20,14,2,7,0,1,1,4,7,0,580,30,610,1125
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1884,2,27,149,182,9,23,9,2,6,1,3,3,1,11,0,426,11,437,800
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1885,2,22,240,232,5,13,18,2,13,1,5,2,5,15,0,573,8,581,977
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1886,1,7,212,165,3,6,8,1,9,1,1,0,2,7,0,422,16,438,686
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1887,4,22,733,561,28,41,35,2,33,5,9,5,4,19,0,1497,41,1538,2638
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1888,2,5,280,210,3,8,16,5,26,0,0,0,0,3,0,556,13,569,912
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1889,1,10,145,157,6,9,4,0,17,0,1,0,0,1,0,350,6,356,688
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1890,1,3,24,8,0,0,0,0,1,0,0,0,0,0,0,36,1,37,154
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1892,1,1,5,15,1,0,90,0,6,0,0,0,0,0,0,118,9,127,173
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1893,1,3,12,109,1,2,2,0,0,1,0,0,0,1,0,131,1,132,150
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1894,1,8,55,119,0,0,0,0,0,0,0,0,2,1,1,185,3,189,369
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1895,1,1,13,39,2,0,0,0,0,1,0,0,0,0,0,56,0,56,121
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1896,1,0,36,52,0,3,0,0,0,0,0,0,0,5,0,96,2,98,142
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1897,1,0,79,49,3,2,1,0,0,0,0,0,0,0,0,134,10,144,286
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1898,1,0,22,130,1,1,0,0,5,1,0,0,1,1,0,162,1,163,260
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1900,1,0,33,80,0,1,3,0,1,1,1,0,1,2,0,123,1,124,191
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1901,1,0,55,56,0,0,2,0,0,0,0,0,0,0,0,113,3,116,218
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1902,1,7,25,180,0,0,1,0,0,0,0,0,0,0,0,213,3,216,357
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1903,1,1,90,75,1,24,2,1,0,0,0,0,1,0,0,195,5,200,408
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1906,1,0,41,47,0,0,0,0,0,0,0,0,0,0,0,88,5,93,146
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1907,1,2,76,130,2,26,1,1,0,0,0,0,1,4,0,243,46,289,575
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1908,1,2,118,67,2,2,0,2,2,0,0,0,0,4,0,199,2,201,328
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1909,3,7,350,321,11,16,29,4,9,1,2,1,3,17,0,771,30,801,1520
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1910,2,13,217,259,11,32,24,1,20,1,1,2,6,10,0,597,25,622,1197
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1911,2,2,301,328,5,11,22,2,10,1,1,1,1,5,0,690,27,717,1195
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1912,2,6,129,122,0,0,31,2,8,1,15,3,154,126,0,597,22,619,922
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1913,2,7,181,252,10,3,13,0,2,1,0,1,0,5,0,475,16,491,1167
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1914,1,0,98,100,0,3,10,1,2,0,0,0,2,0,0,216,7,223,319
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1915,1,1,93,157,2,3,8,0,0,0,0,0,1,7,0,272,1,273,384
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1916,1,0,84,47,0,2,1,0,0,0,0,1,0,2,0,137,1,138,185
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1917,1,27,129,71,1,16,13,0,0,0,0,0,2,3,0,262,14,276,470
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1918,1,1,15,87,7,1,5,0,1,0,0,1,0,0,0,118,0,118,157
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1920,1,5,36,76,6,18,14,3,1,0,0,0,0,3,0,162,4,166,305
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1921,1,0,49,70,1,1,0,1,1,1,1,0,0,0,0,125,40,165,170
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1922,1,5,32,34,2,3,4,0,0,0,1,0,0,0,0,81,1,82,147
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1924,1,3,44,40,1,4,1,1,4,0,0,0,1,2,0,101,4,105,176
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1925,1,3,115,104,3,4,16,7,44,3,2,0,3,4,0,308,16,324,542
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1926,1,11,93,104,2,6,4,2,5,0,0,0,1,1,0,229,3,232,393
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1927,1,5,56,51,1,2,0,2,2,1,0,0,0,1,0,121,4,125,171
4,12,GUERRERO,11,ZIHUATANEJO DE AZUETA,49,PETATLAN,1928,1,1,70,85,1,7,3,2,0,0,0,0,1,1,0,171,4,175,252
