CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,PRI_PVEM_NVA_ALIANZA_PD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PD,PRI_NVA_ALIANZA_PD,PVEM_NVA_ALIANZA_PD,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PD,PVEM_NVA_ALIANZA,PVEM_PD,NVA_ALIANZA_PD,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,756,2,286,309,6,18,22,61,25,8,0,13,14,0,,,,,46,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,810,11,821,1351
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,757,2,135,146,3,7,19,29,9,3,0,8,4,0,,,,,24,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,387,4,391,1322
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,758,2,230,332,7,15,27,93,27,3,0,14,13,0,,,,,41,,,,,,0,1,1,0,0,1,0,0,0,0,0,0,,805,31,836,1460
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,759,5,900,645,17,45,59,261,79,5,0,56,45,0,,,,,160,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,2274,61,2335,3647
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,760,3,415,357,10,20,34,103,51,4,0,29,26,0,,,,,81,,,,,,0,4,0,0,0,2,1,0,0,0,0,0,,1137,21,1158,1837
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,761,2,161,216,5,9,7,40,10,1,0,11,10,0,,,,,26,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,497,6,503,840
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,762,2,162,245,3,14,21,42,16,1,0,13,13,0,,,,,49,,,,,,0,0,0,0,0,2,1,1,0,0,0,0,,583,20,603,1012
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,763,4,756,383,7,26,39,158,49,5,0,30,28,0,,,,,79,,,,,,0,1,0,0,0,1,0,0,1,0,0,0,,1563,29,1592,2360
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,764,3,355,310,3,17,16,82,30,2,0,19,19,0,,,,,57,,,,,,0,1,0,1,0,2,1,0,1,0,0,0,,916,23,939,1574
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,765,3,360,330,11,13,27,64,32,2,0,21,25,0,,,,,65,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,,952,23,975,1657
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,766,3,329,373,9,30,32,90,33,8,0,28,22,0,,,,,54,,,,,,2,0,0,0,0,5,1,2,1,0,0,0,,1019,21,1040,1872
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,767,4,288,567,8,16,32,63,33,4,0,21,20,0,,,,,65,,,,,,5,0,0,0,0,9,1,1,0,0,0,0,,1133,24,1157,2284
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,768,2,228,317,13,11,18,50,27,3,0,11,21,0,,,,,53,,,,,,1,2,0,1,0,1,0,0,1,0,0,0,,758,22,780,1386
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,769,3,354,315,3,32,31,89,42,1,0,25,27,0,,,,,80,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,999,24,1023,1733
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,770,3,215,481,7,13,30,50,13,3,0,26,11,0,,,,,60,,,,,,0,1,0,0,0,5,0,0,0,0,0,0,,915,18,933,1941
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,771,3,300,403,5,14,29,44,21,1,0,14,14,0,,,,,66,,,,,,0,0,1,0,0,6,1,0,0,0,0,0,,919,53,972,1893
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,772,2,225,282,9,6,30,46,13,2,0,10,13,0,,,,,47,,,,,,0,0,0,0,0,8,1,0,0,0,0,0,,692,23,715,1365
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,773,3,226,445,5,7,32,45,18,2,0,17,20,0,,,,,64,,,,,,1,1,0,0,0,2,1,0,0,0,0,0,,886,34,920,1897
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,774,2,184,241,5,13,16,37,19,3,0,7,17,0,,,,,20,,,,,,0,0,0,0,0,6,0,0,0,0,0,0,,568,16,584,1085
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,775,3,229,328,12,18,38,71,27,1,0,21,27,0,,,,,46,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,819,24,843,1555
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,776,3,262,438,19,21,38,69,35,4,0,47,21,0,,,,,45,,,,,,1,4,0,0,0,5,0,0,0,0,0,0,,1009,33,1042,1965
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,777,5,735,572,15,29,87,121,41,1,0,42,31,0,,,,,109,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,1784,32,1816,3200
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,778,2,299,214,2,18,24,63,34,2,0,17,24,0,,,,,50,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,,749,15,764,1333
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,779,3,257,388,10,19,29,54,18,4,0,15,15,0,,,,,56,,,,,,1,0,0,0,0,2,0,1,1,1,0,0,,871,21,892,1620
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,780,3,207,369,11,19,20,58,26,2,0,18,23,0,,,,,52,,,,,,0,1,0,0,0,4,0,0,0,0,0,0,,810,16,826,1628
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,781,4,699,438,9,28,27,170,53,2,0,33,29,0,,,,,108,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,,1599,28,1627,2354
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,782,2,234,273,4,17,13,45,23,1,0,8,10,0,,,,,35,,,,,,0,1,0,0,0,3,3,0,0,0,0,0,,670,20,690,1370
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,783,3,235,482,6,8,30,50,23,5,0,18,20,0,,,,,63,,,,,,0,2,0,0,0,7,4,1,0,0,0,0,,954,54,1008,2053
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,784,3,468,370,11,22,37,123,33,2,0,32,16,0,,,,,114,,,,,,0,1,0,0,0,3,0,0,0,0,0,0,,1232,31,1263,1876
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,785,3,314,337,11,28,26,69,23,3,0,32,18,0,,,,,69,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,932,32,964,1816
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,786,3,262,404,24,22,36,75,21,5,0,21,21,0,,,,,73,,,,,,0,3,0,0,0,1,0,0,0,0,0,0,,968,29,997,2077
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,787,4,584,521,19,35,60,152,38,5,0,36,32,0,,,,,105,,,,,,0,3,0,0,0,6,0,0,0,0,0,0,,1596,28,1624,2837
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,788,5,380,776,8,21,35,76,23,4,0,18,19,0,,,,,38,,,,,,0,1,2,0,0,3,0,0,0,0,0,0,,1404,30,1434,3332
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,789,4,372,707,9,20,27,42,28,11,0,27,18,0,,,,,35,,,,,,1,1,0,0,0,4,1,0,1,0,0,0,,1304,64,1368,2970
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,790,3,323,464,7,17,42,49,22,2,0,22,15,0,,,,,50,,,,,,1,4,0,0,0,4,1,0,0,0,0,0,,1023,35,1058,2231
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,791,5,389,674,14,18,64,102,44,4,0,35,44,0,,,,,80,,,,,,0,0,0,0,0,6,2,0,1,0,0,0,,1477,45,1522,3336
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,792,3,284,450,8,18,46,65,33,2,0,30,24,0,,,,,45,,,,,,0,2,0,0,0,1,1,1,1,0,0,0,,1011,30,1041,2054
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,793,3,260,338,11,14,39,85,26,2,0,21,19,0,,,,,61,,,,,,0,2,0,0,0,4,2,0,1,0,1,0,,886,33,919,1803
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,794,8,1256,945,31,40,96,380,145,8,0,98,67,0,,,,,269,,,,,,1,1,0,0,0,4,1,0,1,0,0,0,,3343,53,3396,5420
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,795,4,480,458,8,18,48,135,63,2,0,34,35,0,,,,,92,,,,,,1,1,0,0,0,1,1,0,0,0,0,0,,1377,30,1407,2301
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,796,3,402,338,13,31,50,92,46,1,0,23,30,0,,,,,77,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1103,24,1127,1900
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,797,3,311,325,7,23,31,77,33,3,0,13,22,0,,,,,74,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,920,21,941,1562
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,798,3,385,311,19,39,61,72,32,2,0,15,20,0,,,,,82,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,1039,7,1046,1744
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,799,7,906,949,29,44,79,186,88,5,0,43,52,0,,,,,181,,,,,,0,2,0,0,0,7,3,0,0,0,0,0,,2574,44,2618,4822
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,800,4,319,568,17,27,47,48,48,3,0,30,27,0,,,,,77,,,,,,1,1,0,0,0,3,1,0,0,0,0,0,,1217,57,1274,2821
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,801,3,226,478,9,20,44,53,28,12,0,25,32,0,,,,,82,,,,,,0,1,0,0,0,2,0,0,1,0,0,0,,1013,32,1045,2164
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,802,3,360,318,8,17,30,69,30,2,0,23,17,0,,,,,79,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,953,24,977,1654
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,803,4,356,375,19,15,36,108,46,3,0,33,21,0,,,,,92,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,,1106,20,1126,2790
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,804,7,752,861,23,46,73,209,67,5,0,91,51,0,,,,,208,,,,,,1,1,0,0,0,1,10,0,0,0,0,0,,2399,54,2453,4714
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,805,1,154,130,0,0,4,0,11,0,0,0,0,0,,,,,,,,,,,4,1,0,0,0,1,5,0,0,0,0,0,,310,2,312,397
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,806,1,172,167,0,0,1,0,13,1,0,0,0,0,,,,,,,,,,,1,4,0,0,0,0,7,0,0,0,0,0,,366,3,369,499
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,807,1,221,224,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,445,4,449,610
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,808,1,286,163,0,0,1,0,19,0,0,0,0,0,,,,,,,,,,,0,2,1,0,0,0,7,0,0,0,0,0,,479,5,484,637
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,809,1,91,92,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,183,0,183,306
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,810,1,93,96,0,0,2,0,9,2,0,0,0,0,,,,,,,,,,,1,1,0,0,0,0,3,0,0,0,0,0,,207,6,213,273
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,811,3,316,281,27,7,9,275,3,0,0,23,29,167,,,,,,,,,,,3,2,0,0,0,6,1,0,0,0,0,1,,1150,27,1177,1782
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,812,1,111,119,32,3,8,86,1,1,0,17,9,80,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,,469,12,481,688
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,813,2,123,201,16,3,7,127,2,1,0,6,9,96,,,,,,,,,,,2,2,0,0,0,4,0,0,0,0,0,0,,599,7,606,881
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,814,1,97,134,8,1,5,110,1,0,0,25,2,52,,,,,,,,,,,3,0,0,0,0,0,1,0,0,0,0,0,,439,6,445,589
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,815,2,204,152,27,7,11,162,7,2,0,19,5,103,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,,701,16,717,1026
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,816,4,367,395,143,12,39,577,17,1,0,48,27,279,,,,,,,,,,,2,0,1,0,0,12,1,0,0,0,2,5,,1928,26,1954,2926
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,817,3,282,277,21,10,13,306,7,2,0,60,13,269,,,,,,,,,,,1,2,1,0,0,8,0,0,0,0,0,3,,1275,20,1295,1847
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,818,2,116,121,21,5,5,241,5,1,0,13,7,80,,,,,,,,,,,1,2,0,0,0,3,0,1,0,0,0,1,,623,13,636,873
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,819,3,268,241,35,7,9,343,4,3,0,22,10,145,,,,,,,,,,,3,3,0,0,0,4,0,0,0,0,0,1,,1098,16,1114,1625
2,19,NUEVO LEON,20,HIDALGO,29,HIGUERAS,820,1,117,160,0,0,0,0,0,0,0,0,38,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,315,6,321,390
2,19,NUEVO LEON,20,HIDALGO,29,HIGUERAS,821,2,403,311,0,0,0,0,0,0,0,0,61,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,775,8,783,951
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,822,2,361,362,0,0,0,0,86,0,0,0,0,0,,,,,,57,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,866,9,875,1240
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,823,1,214,206,0,0,0,0,22,0,0,0,0,0,,,,,,52,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,494,5,499,706
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,824,2,198,258,0,0,0,0,32,0,0,0,0,0,,,,,,43,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,531,9,540,767
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,825,2,236,313,0,0,0,0,14,0,0,0,0,0,,,,,,60,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,623,3,626,862
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,826,2,370,410,0,0,0,0,54,0,0,0,0,0,,,,,,107,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,941,16,957,1444
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,827,1,144,153,0,0,0,0,9,0,0,0,0,0,,,,,,25,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,331,5,336,432
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,828,1,70,115,0,0,0,0,10,0,0,0,0,0,,,,,,18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,213,4,217,284
2,19,NUEVO LEON,25,LINARES,30,HUALAHUISES,829,1,21,45,0,0,0,0,11,0,0,0,0,0,,,,,,26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,103,3,106,139
2,19,NUEVO LEON,26,GALEANA,31,ITURBIDE,831,2,559,559,0,0,0,0,7,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1125,17,1142,1344
2,19,NUEVO LEON,26,GALEANA,31,ITURBIDE,832,2,245,398,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,647,8,655,778
2,19,NUEVO LEON,26,GALEANA,31,ITURBIDE,833,1,186,146,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,332,9,341,365
2,19,NUEVO LEON,26,GALEANA,31,ITURBIDE,834,1,166,202,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,368,9,377,428
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,835,3,211,296,9,9,23,22,9,1,0,5,15,269,,,,,,,,,,,0,3,0,0,0,6,0,0,0,0,0,0,,878,28,906,1732
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,837,3,165,218,3,1,12,12,6,0,0,6,5,494,,,,,,,,,,,3,1,0,0,0,4,4,0,0,0,0,0,,934,23,957,1754
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,838,3,189,283,5,3,34,11,10,1,0,3,10,748,,,,,,,,,,,0,4,0,0,0,2,0,0,0,0,0,0,,1303,27,1330,2179
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,839,8,320,484,7,12,39,18,16,2,0,12,15,917,,,,,,,,,,,1,4,0,0,0,11,1,1,0,0,0,0,,1860,37,1897,4848
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,841,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4928
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,842,7,409,557,8,10,43,34,19,3,0,17,13,1554,,,,,,,,,,,0,5,0,0,0,10,1,0,1,0,0,0,,2684,62,2746,5078
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,843,1,68,104,1,3,3,0,6,1,0,1,2,221,,,,,,,,,,,0,1,0,0,0,3,1,0,0,0,0,0,,415,14,429,747
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,844,20,1578,2036,39,105,126,159,74,15,0,125,56,2370,,,,,,,,,,,2,8,2,0,0,31,4,2,1,1,0,0,,6734,122,6856,12633
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,845,21,1951,1865,67,101,175,278,113,14,0,61,89,2391,,,,,,,,,,,4,3,0,0,0,12,2,1,0,0,0,0,,7127,119,7246,13866
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,846,3,191,263,7,9,18,33,18,3,0,13,14,199,,,,,,,,,,,0,1,0,0,1,4,0,0,1,0,0,0,,775,16,791,1712
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,847,3,334,285,6,21,25,52,16,6,0,19,21,222,,,,,,,,,,,0,1,0,0,0,9,0,0,0,0,0,0,,1017,24,1041,2068
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,848,1,82,58,2,2,8,10,10,0,0,3,3,35,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,,215,1,216,433
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,849,3,284,380,11,16,23,51,23,4,0,30,17,238,,,,,,,,,,,1,2,1,0,0,6,4,0,0,0,0,0,,1091,28,1119,2227
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,851,1,83,98,0,3,7,2,2,0,0,1,3,78,,,,,,,,,,,1,0,1,0,0,8,0,0,0,0,0,0,,287,16,303,613
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,852,1,20,26,0,1,0,2,2,0,0,0,1,30,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,82,2,84,165
2,19,NUEVO LEON,22,CHINA,32,JUAREZ,853,1,33,61,1,2,4,1,1,2,0,0,1,79,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,185,15,200,376
2,19,NUEVO LEON,21,SABINAS HIDALGO,33,LAMPAZOS DE NARANJO,854,2,499,179,0,0,11,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,689,6,695,884
2,19,NUEVO LEON,21,SABINAS HIDALGO,33,LAMPAZOS DE NARANJO,855,2,443,245,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,695,9,704,927
2,19,NUEVO LEON,21,SABINAS HIDALGO,33,LAMPAZOS DE NARANJO,856,3,893,345,0,0,27,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1265,11,1276,1643
2,19,NUEVO LEON,21,SABINAS HIDALGO,33,LAMPAZOS DE NARANJO,857,2,445,298,0,0,8,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,751,2,753,1016
2,19,NUEVO LEON,25,LINARES,34,LINARES,860,4,824,270,10,9,16,4,186,2,0,0,0,0,,,,,,,,,,,1,2,0,0,0,4,21,2,4,0,0,0,,1355,34,1389,2499
2,19,NUEVO LEON,25,LINARES,34,LINARES,861,2,351,109,6,2,10,5,85,3,0,0,0,0,,,,,,,,,,,2,2,0,0,0,4,10,0,0,0,1,0,,590,10,600,924
2,19,NUEVO LEON,25,LINARES,34,LINARES,862,2,410,116,1,2,8,3,106,0,0,0,0,0,,,,,,,,,,,5,3,0,0,0,3,10,0,1,0,0,0,,668,13,681,1075
2,19,NUEVO LEON,25,LINARES,34,LINARES,863,5,1078,338,10,5,26,7,276,2,0,0,0,0,,,,,,,,,,,5,4,0,0,3,4,33,0,2,0,0,0,,1793,53,1846,3550
2,19,NUEVO LEON,25,LINARES,34,LINARES,864,5,1293,281,15,9,26,5,380,4,0,0,0,0,,,,,,,,,,,8,8,2,1,0,1,14,0,0,1,0,1,,2049,30,2079,3700
2,19,NUEVO LEON,25,LINARES,34,LINARES,865,6,1435,454,22,4,34,18,492,3,0,0,0,0,,,,,,,,,,,12,18,3,2,0,7,50,2,3,0,0,0,,2559,35,2594,4320
2,19,NUEVO LEON,25,LINARES,34,LINARES,866,5,1161,318,10,4,21,6,362,4,0,0,0,0,,,,,,,,,,,3,16,3,0,0,3,22,0,2,0,0,0,,1935,27,1962,3183
2,19,NUEVO LEON,25,LINARES,34,LINARES,867,2,289,85,6,4,5,3,115,0,0,0,0,0,,,,,,,,,,,3,7,0,0,0,1,17,0,0,1,0,0,,536,25,561,1069
2,19,NUEVO LEON,25,LINARES,34,LINARES,868,1,226,60,1,0,4,2,48,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,7,0,2,0,0,0,,350,8,358,554
2,19,NUEVO LEON,25,LINARES,34,LINARES,869,3,629,134,7,5,9,7,120,2,0,0,0,0,,,,,,,,,,,4,2,0,0,0,2,5,0,1,0,0,0,,927,18,945,1354
2,19,NUEVO LEON,25,LINARES,34,LINARES,870,3,572,141,5,6,18,14,135,3,0,0,0,0,,,,,,,,,,,2,3,0,1,2,3,7,0,2,0,0,0,,914,10,924,1638
2,19,NUEVO LEON,25,LINARES,34,LINARES,871,3,694,132,3,4,14,7,148,1,0,0,0,0,,,,,,,,,,,1,10,0,1,0,2,8,0,1,0,0,0,,1026,8,1034,1642
2,19,NUEVO LEON,25,LINARES,34,LINARES,872,2,454,82,5,2,3,6,97,0,0,0,0,0,,,,,,,,,,,1,6,2,0,0,1,3,0,0,0,0,0,,662,12,674,1042
2,19,NUEVO LEON,25,LINARES,34,LINARES,873,2,480,90,2,1,7,6,97,2,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,4,0,0,0,0,0,,689,14,703,1072
2,19,NUEVO LEON,25,LINARES,34,LINARES,874,1,228,33,0,1,4,3,20,2,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,291,0,291,469
2,19,NUEVO LEON,25,LINARES,34,LINARES,875,1,263,64,4,0,4,1,44,1,0,0,0,0,,,,,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,,384,5,389,633
2,19,NUEVO LEON,25,LINARES,34,LINARES,876,2,483,215,8,1,1,1,55,1,0,0,0,0,,,,,,,,,,,3,1,0,0,0,1,6,0,0,0,0,5,,781,12,793,1283
2,19,NUEVO LEON,25,LINARES,34,LINARES,877,1,182,59,5,2,5,0,50,1,0,0,0,0,,,,,,,,,,,0,2,0,0,0,0,3,0,0,0,0,0,,309,2,311,493
2,19,NUEVO LEON,25,LINARES,34,LINARES,878,1,198,37,1,2,12,1,92,0,0,0,0,0,,,,,,,,,,,3,2,0,0,0,2,12,0,0,0,0,0,,362,6,368,601
2,19,NUEVO LEON,25,LINARES,34,LINARES,879,2,363,106,8,2,17,3,114,1,0,0,0,0,,,,,,,,,,,7,8,0,0,0,1,11,0,2,0,0,0,,643,18,661,1097
2,19,NUEVO LEON,25,LINARES,34,LINARES,880,2,318,95,5,1,5,0,91,0,0,0,0,0,,,,,,,,,,,4,6,0,0,0,2,4,0,1,0,0,0,,532,13,545,924
2,19,NUEVO LEON,25,LINARES,34,LINARES,881,3,532,213,8,3,12,2,218,2,0,0,0,0,,,,,,,,,,,8,13,0,0,0,6,26,1,3,0,0,0,,1047,21,1068,1848
2,19,NUEVO LEON,25,LINARES,34,LINARES,882,7,1514,413,25,11,32,10,455,3,0,0,0,0,,,,,,,,,,,11,11,0,1,0,4,37,0,8,0,0,0,,2535,54,2589,4570
2,19,NUEVO LEON,25,LINARES,34,LINARES,883,4,846,194,5,5,16,3,281,3,0,0,0,0,,,,,,,,,,,6,9,0,0,0,3,22,1,1,0,1,0,,1396,35,1431,2620
2,19,NUEVO LEON,25,LINARES,34,LINARES,884,2,382,66,1,2,3,3,85,1,0,0,0,0,,,,,,,,,,,3,1,0,0,0,1,7,0,1,0,0,0,,556,17,573,1092
2,19,NUEVO LEON,25,LINARES,34,LINARES,885,2,312,93,0,1,6,3,112,1,0,0,0,0,,,,,,,,,,,2,4,0,1,0,0,9,0,3,0,0,0,,547,16,563,865
2,19,NUEVO LEON,25,LINARES,34,LINARES,886,3,613,167,15,5,13,7,243,0,0,0,0,0,,,,,,,,,,,8,12,0,2,0,4,32,0,1,1,0,0,,1123,29,1152,2016
2,19,NUEVO LEON,25,LINARES,34,LINARES,887,3,722,143,5,4,13,11,131,2,0,0,0,0,,,,,,,,,,,4,4,0,0,0,1,10,0,1,0,0,0,,1051,28,1079,1894
2,19,NUEVO LEON,25,LINARES,34,LINARES,888,3,311,162,6,4,12,4,144,0,0,0,0,0,,,,,,,,,,,0,4,0,0,0,3,17,0,1,0,0,0,,668,15,683,1201
2,19,NUEVO LEON,25,LINARES,34,LINARES,889,2,283,102,11,5,6,0,130,1,0,0,0,0,,,,,,,,,,,1,6,0,0,0,1,22,0,1,0,0,0,,569,24,593,1066
2,19,NUEVO LEON,25,LINARES,34,LINARES,890,1,53,42,0,0,1,0,29,0,0,0,0,0,,,,,,,,,,,0,2,0,0,0,0,1,0,0,0,0,0,,128,6,134,206
2,19,NUEVO LEON,25,LINARES,34,LINARES,891,1,45,26,2,0,6,3,39,2,0,0,0,0,,,,,,,,,,,1,6,0,0,0,1,4,0,0,0,0,0,,135,6,141,282
