CIRCUNSCRIPCION,﻿ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2429,1,2,111,132,37,0,9,1,0,0,0,0,292,8,300,492
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2430,1,10,102,212,36,9,39,4,4,0,1,0,417,5,422,682
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2431,1,13,65,58,49,13,63,8,5,0,3,0,277,15,292,696
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2432,1,10,83,69,58,25,36,3,4,0,2,0,290,21,311,604
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2433,1,57,42,51,47,7,77,6,6,0,3,0,296,25,321,730
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2434,1,57,117,70,12,7,89,12,16,0,0,0,380,31,411,715
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2435,1,8,66,36,25,7,14,1,1,0,1,0,159,5,164,254
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,26,4,219,333,141,419,39,12,43,31,0,13,3,1250,53,1306,1540
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,27,3,78,344,40,512,24,5,41,28,0,10,0,1082,36,1118,1774
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,28,3,113,513,63,504,21,8,37,44,0,13,1,1316,57,1374,1949
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,29,2,45,241,31,211,13,7,27,18,0,7,0,600,32,632,981
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,30,2,38,246,99,211,7,2,12,5,0,2,0,622,13,635,1007
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,31,2,69,286,208,326,11,2,32,10,0,4,0,948,19,967,1379
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,32,3,125,407,111,438,18,4,30,10,0,4,0,1147,38,1185,1662
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,33,2,43,300,99,229,15,3,14,18,0,7,0,728,24,752,1089
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,34,2,92,229,66,331,7,1,15,6,0,8,0,755,15,770,1094
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,35,2,47,290,64,320,10,3,14,14,0,10,0,772,18,790,1181
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,36,2,57,180,70,287,40,4,102,23,0,1,0,764,24,788,1270
5,16,MICHOACAN,8,ZINAPÉCUARO,3,ÁLVARO OBREGÓN,37,1,13,128,89,149,3,0,6,20,0,0,0,408,10,418,732
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,324,4,248,258,478,41,106,155,28,50,0,14,0,1378,50,1428,2337
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,325,2,92,110,111,9,28,36,8,36,0,12,0,442,38,480,820
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,326,2,160,125,205,21,39,277,11,50,0,13,1,901,41,943,1465
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,327,2,87,100,147,12,26,57,10,37,0,13,0,489,27,516,822
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,328,2,152,137,316,16,45,145,13,33,0,12,2,869,47,918,1451
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,329,2,113,125,133,15,18,63,10,27,0,14,0,518,34,552,828
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,330,2,53,62,46,3,8,57,4,9,0,5,1,247,20,268,875
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,331,2,69,128,110,11,15,150,7,10,0,8,0,508,23,531,1406
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,332,2,32,115,130,13,17,35,4,6,0,2,1,354,23,378,944
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,333,3,113,263,134,18,37,69,21,19,0,20,6,694,66,766,1726
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,334,1,14,0,0,0,0,20,0,0,0,0,0,34,4,38,138
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,335,2,28,85,158,59,22,74,7,33,0,13,0,479,34,513,802
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,336,2,58,79,104,21,20,42,2,23,0,5,1,354,15,370,767
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,337,4,238,475,491,78,44,304,20,58,0,41,3,1749,123,1875,2963
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,338,3,164,267,276,35,67,189,31,31,0,65,1,1125,92,1218,2222
5,16,MICHOACAN,8,ZINAPÉCUARO,20,CUITZEO,339,3,151,278,283,39,34,139,10,29,0,22,2,985,61,1048,1830
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,346,4,542,329,514,11,44,49,15,139,0,3,2,1646,62,1710,2522
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,347,4,506,317,510,13,35,75,14,187,0,10,0,1667,83,1750,2580
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,348,2,331,113,412,6,22,11,6,32,0,5,0,938,40,978,1378
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,349,2,282,149,202,7,22,27,9,60,0,5,0,763,42,805,1358
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,350,1,126,48,119,2,17,27,1,24,0,2,0,366,22,388,555
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,351,3,409,173,246,5,14,106,4,37,0,6,0,1000,35,1035,1647
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,352,2,104,293,181,8,13,31,3,20,0,3,0,656,29,685,1153
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,353,1,98,160,67,4,9,27,3,27,0,2,0,397,27,424,711
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,354,1,37,169,22,4,11,6,4,4,0,3,0,260,6,266,357
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,355,1,52,46,42,0,0,0,4,18,0,16,0,178,0,178,313
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,356,1,87,99,32,0,0,41,0,7,0,0,0,266,22,288,407
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,357,1,77,63,28,1,11,41,2,9,0,3,0,235,10,245,377
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,358,1,62,126,79,4,4,45,0,8,0,2,0,330,20,350,490
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,359,2,157,112,181,5,10,10,8,34,0,1,0,518,21,539,923
5,16,MICHOACAN,8,ZINAPÉCUARO,22,CHARO,360,1,56,79,50,1,5,38,3,17,0,2,0,251,5,256,434
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,651,4,157,451,556,22,34,16,14,32,0,12,0,1294,58,1352,2264
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,652,2,61,357,301,48,18,2,7,18,0,25,0,837,36,873,1355
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,653,2,64,406,251,13,16,4,2,23,0,3,0,782,31,813,1368
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,654,2,97,271,418,14,29,9,19,24,0,2,0,883,72,955,1482
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,655,2,15,203,233,11,12,3,6,9,0,4,0,496,16,512,898
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,656,1,16,140,167,5,5,1,5,4,0,6,0,349,13,362,541
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,657,1,11,94,148,10,10,2,1,7,0,0,0,283,12,295,563
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,658,1,11,72,91,15,4,0,6,14,0,2,0,215,13,228,355
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,659,4,41,624,487,10,29,14,13,113,0,1,0,1332,44,1376,2358
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,660,2,16,259,135,4,7,2,5,58,0,4,0,490,11,501,764
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,661,1,4,78,27,2,3,1,0,1,0,0,2,116,9,127,185
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,662,1,32,169,53,2,0,0,0,3,0,0,0,259,12,271,372
5,16,MICHOACAN,8,ZINAPÉCUARO,40,INDAPARAPEO,664,1,14,28,41,0,3,2,0,2,0,0,0,90,7,97,136
5,16,MICHOACAN,8,ZINAPÉCUARO,54,MORELIA,2692,2,73,74,58,22,40,24,7,29,0,19,11,346,31,388,970
5,16,MICHOACAN,8,ZINAPÉCUARO,54,MORELIA,2703,6,302,327,245,48,142,76,43,129,0,108,11,1420,136,1567,4132
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1788,1,61,89,69,24,4,58,3,43,0,4,0,355,23,378,588
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1789,2,150,142,98,54,13,118,19,101,0,5,0,700,54,754,1350
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1790,3,223,304,98,57,26,177,14,134,0,15,0,1048,49,1097,1778
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1791,3,280,347,139,65,24,174,35,176,0,15,1,1255,66,1322,1949
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1792,2,74,119,41,12,6,44,4,22,0,1,0,323,21,344,1299
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1793,1,89,109,33,11,6,55,5,34,0,0,0,342,17,359,614
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1794,1,14,13,28,4,2,12,1,4,0,0,0,78,6,84,138
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1795,2,92,68,47,21,6,137,6,17,0,4,0,398,24,422,943
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1796,1,36,94,72,20,3,32,4,14,0,2,0,277,11,288,655
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1797,1,57,61,12,16,4,70,2,19,0,3,0,244,10,254,690
5,16,MICHOACAN,8,ZINAPÉCUARO,79,SANTA ANA MAYA,1798,1,12,57,97,11,2,30,1,9,0,1,0,220,13,233,468
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1959,2,200,210,160,268,41,14,11,14,0,4,0,922,46,968,1436
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1960,3,335,228,245,272,38,17,11,28,0,28,0,1202,40,1242,1841
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1961,3,326,190,169,226,39,12,12,21,0,16,0,1011,52,1063,1509
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1962,2,32,91,100,67,3,74,1,8,0,3,0,379,26,405,1417
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1963,2,48,119,134,290,13,156,4,16,0,4,1,784,41,826,1481
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1964,1,47,89,70,88,13,26,5,29,0,4,0,371,19,390,668
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1965,3,102,216,200,296,23,44,15,59,0,20,0,975,30,1005,1780
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1966,4,48,180,243,467,41,25,6,13,0,15,1,1038,27,1066,1903
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1967,4,157,300,267,802,36,22,13,15,0,8,0,1620,57,1677,2757
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1968,2,41,81,108,114,16,6,8,3,0,31,0,408,21,429,786
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1969,2,62,101,178,278,15,59,5,11,0,3,0,712,33,745,1210
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1970,2,66,166,87,271,12,2,2,1,0,1,1,608,23,632,1423
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1971,3,123,322,348,406,38,47,16,22,0,15,2,1337,71,1410,2227
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1972,2,70,159,281,191,30,17,6,7,0,6,0,767,33,800,1319
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1973,2,71,145,213,156,22,25,8,10,0,5,1,655,31,687,1237
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1974,3,205,197,211,371,33,13,21,23,0,16,2,1090,36,1128,2113
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1975,3,34,317,492,111,22,19,10,10,0,7,0,1022,23,1045,1605
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1977,14,692,755,806,561,191,225,90,221,0,159,5,3700,241,3946,8989
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,1978,3,238,74,210,142,26,33,12,21,0,18,1,774,32,807,1443
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2678,2,43,60,59,49,15,15,9,22,0,16,0,288,9,297,850
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2679,2,187,102,43,20,21,30,14,33,0,36,3,486,57,546,972
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2680,1,76,37,86,13,16,17,15,14,0,17,1,291,21,313,666
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2681,2,82,76,185,46,24,14,18,11,0,19,0,475,24,499,896
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2682,1,70,64,48,36,15,11,6,27,0,22,2,299,36,337,658
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2683,1,39,35,28,26,22,8,8,12,0,9,0,187,11,198,658
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2684,2,39,64,37,50,23,15,3,15,0,14,1,260,18,279,789
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2685,2,51,75,45,67,25,19,12,14,0,12,0,320,22,342,829
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2686,2,65,80,87,28,31,26,12,11,0,16,0,356,28,384,887
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2687,2,50,80,49,78,27,14,11,17,0,16,1,342,23,366,923
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2688,2,36,101,37,52,14,13,6,15,0,15,1,289,16,306,751
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2689,2,94,123,58,76,53,31,20,31,0,28,1,514,48,563,1344
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2690,2,69,71,77,59,36,20,12,23,0,27,1,394,24,419,829
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2691,2,91,87,58,36,30,32,10,26,0,22,1,392,32,425,761
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2693,1,44,45,36,53,26,17,14,18,0,11,0,264,16,280,644
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2694,1,56,56,60,53,19,24,14,13,0,22,1,317,28,346,740
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2695,2,56,75,53,55,30,30,10,17,0,14,0,340,25,365,812
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2696,2,99,93,33,24,42,31,12,24,0,26,0,384,41,425,857
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2697,2,128,115,106,51,43,64,8,30,0,38,2,583,51,636,1307
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2698,2,93,65,87,76,31,30,5,39,0,27,2,453,28,483,1101
5,16,MICHOACAN,8,ZINAPÉCUARO,89,TARÍMBARO,2699,2,173,118,93,30,53,34,21,21,0,34,0,577,51,628,1066
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2538,2,67,245,191,4,123,25,15,68,0,22,0,760,31,791,1390
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2539,2,30,154,116,4,59,27,8,32,0,5,0,435,23,458,848
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2540,2,80,236,215,10,80,36,22,65,0,21,0,765,46,811,1488
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2541,2,87,176,90,8,48,25,27,64,0,22,0,547,39,586,954
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2542,3,126,317,150,6,68,20,30,70,0,18,2,805,38,845,1516
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2543,2,117,220,103,7,65,26,19,41,0,20,1,618,48,667,1155
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2544,3,170,304,115,9,60,21,22,43,0,14,1,758,77,836,1065
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2545,3,112,308,152,6,115,40,49,109,0,22,2,913,63,978,1768
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2546,3,98,322,206,10,118,44,47,71,0,29,0,945,57,1002,1667
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2547,2,47,110,191,2,95,3,12,9,0,8,1,477,28,506,933
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2548,2,35,149,183,2,44,14,9,21,0,9,2,466,35,503,861
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2549,2,84,354,232,4,79,12,16,20,0,22,0,823,26,849,1453
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2550,3,103,314,250,14,117,38,64,41,0,21,0,962,52,1014,1926
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2551,1,15,107,52,2,12,4,5,33,0,2,0,232,15,247,565
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2552,2,101,222,52,8,53,53,13,18,0,9,0,529,38,567,1144
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2553,2,14,125,40,0,41,11,5,22,0,2,0,260,14,274,967
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2554,1,7,85,33,0,3,2,0,28,0,2,0,160,0,160,292
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2555,2,35,230,165,10,43,12,13,64,0,33,0,605,11,616,1129
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2556,2,65,117,205,2,15,11,8,77,0,14,0,514,34,548,876
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2557,2,98,170,264,4,35,33,10,73,0,14,0,701,61,762,1494
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2558,2,73,85,126,1,55,19,9,17,0,9,0,394,29,423,945
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2559,3,74,149,111,10,76,329,16,36,0,8,0,809,46,855,1634
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2560,2,86,105,87,4,85,215,10,25,0,8,1,625,39,665,1368
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2561,2,50,116,119,3,76,27,10,38,0,9,0,448,28,476,1136
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2562,1,11,26,118,4,18,11,5,8,0,4,1,205,15,221,434
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2563,2,25,110,198,10,36,55,10,21,0,6,0,471,30,501,1160
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2564,3,62,243,89,9,69,18,13,184,0,74,0,761,65,826,1353
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2565,3,92,262,184,6,67,19,37,50,0,35,0,752,45,797,1721
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2566,2,61,243,134,7,53,8,13,20,0,6,0,545,30,575,1091
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2567,1,50,142,31,5,29,10,16,20,0,5,0,308,24,332,737
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2568,2,17,246,226,5,38,96,18,36,0,11,0,693,25,718,1381
5,16,MICHOACAN,8,ZINAPÉCUARO,111,ZINAPÉCUARO,2569,1,5,86,86,36,25,25,3,15,0,21,0,302,9,311,531
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,305,2,52,67,155,52,134,10,2,1,0,1,0,474,21,495,962
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,306,2,73,99,53,28,116,4,7,0,0,2,0,382,15,397,766
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,307,3,115,157,281,149,213,10,7,14,0,2,0,948,30,978,1636
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,308,2,56,87,207,27,116,6,4,1,0,1,0,505,0,505,941
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,309,1,108,76,62,25,114,9,3,4,0,2,1,403,14,418,749
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,310,2,69,70,74,19,97,3,1,4,0,1,0,338,15,353,1135
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,311,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,312,3,199,93,232,89,323,16,13,13,0,5,0,983,44,1027,1741
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,313,3,257,118,139,72,269,8,11,7,0,1,0,882,42,924,1532
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,314,2,176,61,76,45,144,9,4,1,0,1,0,517,27,544,924
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,315,1,69,32,62,34,83,7,3,1,0,1,0,292,18,310,682
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,316,2,22,39,60,5,36,0,3,1,0,0,0,166,4,170,299
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,317,2,8,55,54,4,6,0,1,0,0,0,0,128,9,137,266
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,318,3,64,235,320,56,114,0,2,4,0,0,0,795,22,817,1416
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,319,1,26,91,96,31,74,3,2,1,0,0,0,324,10,334,557
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,320,1,44,38,20,17,57,1,1,1,0,0,0,179,11,190,315
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,321,3,84,90,47,16,74,8,1,0,0,0,0,320,34,354,847
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,322,2,62,57,49,41,58,3,4,0,0,0,0,274,20,294,448
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,323,1,23,25,5,16,9,0,0,0,0,0,0,78,5,83,149
5,16,MICHOACAN,9,LOS REYES,21,CHARAPAN,340,2,41,343,90,352,19,12,11,113,0,1,0,982,38,1020,1251
5,16,MICHOACAN,9,LOS REYES,21,CHARAPAN,341,3,39,310,245,489,5,9,21,274,0,6,1,1398,59,1458,1785
5,16,MICHOACAN,9,LOS REYES,21,CHARAPAN,342,2,14,85,405,346,5,3,13,27,0,2,0,900,32,932,1299
5,16,MICHOACAN,9,LOS REYES,21,CHARAPAN,343,2,4,106,334,324,9,1,10,11,0,2,0,801,24,825,1209
5,16,MICHOACAN,9,LOS REYES,21,CHARAPAN,344,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284
5,16,MICHOACAN,9,LOS REYES,21,CHARAPAN,345,3,15,371,382,551,15,2,13,28,0,1,3,1378,39,1420,1740
5,16,MICHOACAN,9,LOS REYES,69,PERIBÁN,1517,4,589,363,220,14,288,54,18,28,0,19,6,1593,64,1663,2844
5,16,MICHOACAN,9,LOS REYES,69,PERIBÁN,1518,3,290,161,185,18,267,30,2,8,0,11,0,972,24,996,1656
5,16,MICHOACAN,9,LOS REYES,69,PERIBÁN,1519,2,275,292,121,2,88,19,9,5,0,2,0,813,44,857,1351
5,16,MICHOACAN,9,LOS REYES,69,PERIBÁN,1520,3,354,222,127,3,180,28,10,9,0,6,0,939,20,959,1522
5,16,MICHOACAN,9,LOS REYES,69,PERIBÁN,1521,3,346,241,106,12,213,27,11,10,0,10,1,976,51,1028,1667
5,16,MICHOACAN,9,LOS REYES,69,PERIBÁN,1522,2,236,208,150,6,227,22,4,11,0,3,0,867,39,906,1475
5,16,MICHOACAN,9,LOS REYES,69,PERIBÁN,1523,2,180,95,123,6,111,10,5,8,0,8,1,546,40,587,1143
5,16,MICHOACAN,9,LOS REYES,69,PERIBÁN,1524,2,279,221,261,10,67,26,10,5,0,7,1,886,18,905,1474
5,16,MICHOACAN,9,LOS REYES,69,PERIBÁN,1525,3,347,241,494,8,165,19,11,28,0,7,1,1320,46,1367,2230
5,16,MICHOACAN,9,LOS REYES,69,PERIBÁN,1526,2,485,92,49,5,108,20,4,9,0,4,0,776,17,793,1238
5,16,MICHOACAN,9,LOS REYES,69,PERIBÁN,1527,1,125,76,90,3,19,9,1,2,0,0,0,325,10,335,586
5,16,MICHOACAN,9,LOS REYES,69,PERIBÁN,1528,1,117,49,10,6,27,5,3,1,0,0,0,218,9,227,406
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1684,3,372,382,208,23,32,62,11,17,0,8,1,1115,39,1155,1920
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1685,3,223,246,193,16,16,19,4,10,0,2,0,729,28,757,1441
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1686,2,177,201,228,14,19,26,7,8,0,7,0,687,32,719,1500
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1687,3,297,269,370,53,31,56,15,17,0,3,0,1111,42,1153,2128
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1688,2,212,164,141,12,12,36,6,11,0,4,0,598,25,623,1183
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1689,2,150,121,138,13,20,18,3,10,0,1,0,474,14,488,844
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1690,2,144,139,120,13,7,18,6,20,0,6,1,473,13,487,836
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1691,3,275,238,221,13,23,44,17,23,0,3,1,857,29,887,1529
