CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRD,PRI_PVEM_PD_NVA_ALIANZA,PT,MORENA,ES,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1050,B,99,91,2,0,1,1,0,194,0,194,441,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/GOBERNADOR/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_GOB_1050B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1050,C01,99,95,2,0,0,1,1,197,10,208,441,Grupo de Recuento,,,
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1051,B,55,79,1,2,1,2,0,140,8,148,323,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/GOBERNADOR/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_GOB_1051B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1052,B,56,60,1,2,0,3,0,122,6,128,261,Grupo de Recuento,,,
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1053,B,67,67,6,4,1,8,0,153,11,164,341,Grupo de Recuento,,,
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1054,B,12,57,6,1,11,3,0,90,4,94,194,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/GOBERNADOR/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_GOB_1054B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1055,B,54,77,15,18,21,8,0,193,8,201,349,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/GOBERNADOR/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_GOB_1055B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1057,B,0,15,1,0,0,2,0,18,3,21,114,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/GOBERNADOR/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_GOB_1057B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1058,B,23,34,4,7,4,3,0,75,3,78,142,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/GOBERNADOR/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_GOB_1058B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1059,B,9,7,1,0,0,0,0,17,1,18,153,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/GOBERNADOR/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_GOB_1059B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1060,B,29,64,4,2,0,1,0,100,7,107,206,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/GOBERNADOR/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_GOB_1060B.pdf
