CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,NVA _ALIANZA,MORENA,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1049,2,244,252,10,3,3,14,4,0,0,3,0,0,533,30,563,794
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1050,2,390,236,7,5,5,16,4,0,1,0,0,0,664,31,695,966
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1051,1,125,180,10,6,9,45,23,0,1,1,1,0,401,54,455,593
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1052,1,177,137,1,0,4,15,2,0,0,0,0,0,336,12,348,476
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1053,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1054,1,89,96,9,2,1,3,3,0,0,1,0,0,204,15,219,288
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1055,2,380,282,16,7,7,47,6,0,0,2,0,0,747,55,802,1256
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1056,2,411,198,11,4,5,11,3,0,0,1,0,0,644,31,675,958
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1057,2,362,220,19,2,4,18,11,0,0,0,0,0,636,57,693,947
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1058,1,111,187,36,10,4,28,4,0,0,0,0,2,380,24,406,589
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1059,2,251,320,114,7,7,44,39,1,0,1,2,0,786,68,854,1323
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1060,3,296,411,152,10,9,78,27,2,3,4,0,1,992,95,1088,1686
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1061,4,778,727,50,7,5,50,17,0,1,2,0,3,1637,23,1663,2796
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1062,4,520,363,24,13,14,69,16,5,1,1,0,0,1026,78,1104,2249
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1063,2,341,355,7,6,2,31,6,0,0,4,1,0,753,36,789,1054
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1064,2,173,87,9,3,3,15,6,0,0,0,0,2,296,15,313,412
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1065,1,53,146,15,2,4,14,28,0,0,0,0,0,262,32,294,389
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1066,2,65,119,7,1,3,47,2,0,0,0,0,0,244,22,266,827
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1067,2,144,292,363,7,15,67,98,3,1,3,0,1,993,26,1020,1450
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1068,3,74,311,116,13,12,80,74,7,3,7,1,0,698,58,756,1505
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1069,1,10,126,63,7,2,9,19,1,0,0,2,0,239,31,270,566
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1070,2,94,376,162,9,3,31,65,3,2,7,2,0,754,22,776,1223
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1071,1,14,154,162,0,1,5,18,0,0,1,0,0,355,6,361,534
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1072,2,54,234,261,9,4,38,44,12,0,6,1,3,663,17,683,1074
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1073,2,50,191,389,4,10,16,39,2,1,3,0,0,705,21,726,1026
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1074,2,79,132,163,4,5,37,60,4,0,2,0,0,486,27,513,904
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1075,1,32,88,81,5,5,36,86,1,0,1,0,0,335,6,341,530
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1076,2,59,150,218,2,4,33,47,8,1,2,1,2,525,23,550,756
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1077,1,36,106,162,4,6,50,20,1,0,5,0,3,390,8,401,590
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1078,2,61,146,93,9,3,56,31,6,1,3,1,0,410,19,429,1342
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1079,3,294,320,219,19,11,84,134,6,2,0,0,3,1089,44,1136,2153
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1080,1,102,115,123,3,4,19,65,3,0,1,0,0,435,19,454,611
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1081,2,31,140,175,10,4,31,90,3,0,3,0,0,487,36,523,858
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1082,1,14,112,134,3,2,15,32,2,0,4,0,0,318,11,329,449
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1083,1,13,54,105,2,4,15,15,1,0,0,0,0,209,17,226,356
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1084,2,117,126,174,4,7,55,102,2,0,2,1,0,590,12,602,826
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1085,4,228,378,530,15,18,162,165,17,5,11,0,0,1529,51,1580,2374
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1086,2,20,138,37,4,3,16,16,3,0,1,0,0,238,13,251,802
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1087,3,188,538,227,18,12,57,122,17,1,5,2,0,1187,73,1260,1710
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,188,2,88,408,123,42,11,32,51,2,5,5,0,5,767,58,830,1268
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1089,1,24,244,61,6,4,31,36,0,0,1,0,0,407,21,428,669
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1090,2,62,263,199,19,4,34,41,9,0,0,0,1,631,34,666,1074
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1091,3,336,474,142,24,11,113,96,0,0,1,1,5,1198,63,1266,1855
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1092,1,8,47,10,3,1,21,2,0,0,0,0,0,92,1,93,141
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1093,1,7,35,12,2,1,11,6,0,0,0,0,1,74,4,79,113
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1094,1,27,67,40,1,1,15,6,0,0,0,0,1,157,8,166,249
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1095,1,14,65,6,0,1,8,0,1,0,0,0,0,95,4,99,140
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1096,2,84,141,46,8,6,47,67,0,3,0,1,4,403,49,456,773
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1097,1,37,116,13,7,2,64,11,0,0,2,1,0,253,12,265,399
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1098,1,40,168,11,3,4,54,6,2,0,0,1,2,289,7,298,417
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1099,3,249,436,215,15,10,169,53,2,0,6,2,0,1157,73,1230,2007
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1100,2,153,398,78,13,4,135,91,1,0,3,2,0,878,38,916,1334
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1101,1,68,262,45,6,0,49,20,0,0,1,0,0,451,10,461,689
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1102,1,61,88,46,5,3,27,20,1,0,1,0,0,252,29,281,451
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1103,1,16,104,36,9,2,17,7,0,0,0,0,0,191,4,195,327
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1104,1,7,81,9,4,1,17,16,1,0,0,0,0,136,8,144,292
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1105,2,107,184,109,7,1,42,41,0,0,1,0,0,492,32,524,759
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1106,1,31,177,37,6,0,37,42,0,0,0,0,0,330,20,350,524
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1107,1,58,223,22,1,3,24,30,0,0,0,0,0,361,8,369,544
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1108,1,46,172,33,7,2,42,21,0,1,1,2,0,327,30,357,505
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1109,2,92,434,57,12,6,34,81,2,0,0,0,1,718,7,726,958
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1110,4,481,375,221,12,18,39,51,2,3,2,0,1,1204,34,1239,2958
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1111,3,603,418,181,14,12,47,46,6,0,1,0,1,1328,24,1353,1939
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1112,3,523,391,217,9,8,32,40,2,2,0,1,0,1225,35,1260,1947
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1113,3,158,122,59,1,5,4,13,0,1,0,0,0,363,11,374,1817
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1114,7,1028,832,516,20,31,79,95,4,3,2,1,0,2611,66,2677,4586
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1115,1,57,121,12,4,1,3,7,1,1,0,0,0,207,0,207,369
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1116,8,861,753,432,31,50,68,146,2,3,0,0,0,2346,81,2427,5648
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1117,2,85,114,79,4,3,21,16,0,0,0,0,0,322,8,330,961
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1118,4,409,621,291,18,17,32,44,2,0,1,1,1,1436,55,1492,2418
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1119,1,54,131,45,1,1,9,0,0,0,0,0,0,241,10,251,424
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1120,1,178,204,85,1,6,10,23,0,0,0,0,0,507,10,517,730
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1121,4,451,637,151,29,158,245,79,19,3,11,0,1,1783,50,1834,2775
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1122,3,260,338,86,14,80,198,22,29,2,5,0,0,1034,34,1068,1554
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1123,3,201,317,144,17,72,148,61,4,0,9,0,0,973,56,1029,1885
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1124,1,99,156,26,7,52,38,25,6,0,5,0,0,414,0,414,706
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1125,2,202,230,93,16,78,116,49,10,0,7,1,0,802,48,850,1332
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1126,1,77,87,20,15,13,85,16,0,0,1,0,0,314,19,333,554
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1127,1,77,105,12,5,24,47,10,2,2,6,0,0,290,10,300,446
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1128,1,76,114,26,4,79,134,8,6,0,4,1,0,452,20,472,698
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1129,1,26,150,23,5,47,88,9,4,1,7,0,1,360,21,382,589
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1130,2,39,189,83,11,39,148,19,1,1,4,1,0,535,43,578,770
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1131,1,54,131,44,4,44,105,25,4,0,2,0,0,413,14,427,591
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1132,1,65,121,119,14,16,31,27,0,0,1,0,0,394,9,403,679
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1133,2,101,141,330,7,31,50,76,2,0,1,0,0,739,24,763,1327
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1134,3,136,321,346,24,22,75,75,11,0,4,1,0,1015,42,1057,1874
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1135,1,2,95,48,4,16,7,14,3,0,0,0,2,189,12,203,542
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1136,1,3,14,20,1,3,2,1,0,0,0,0,0,44,3,47,120
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1137,1,27,94,198,14,13,20,32,2,1,1,0,0,402,8,410,729
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1138,1,54,106,147,3,13,37,55,3,0,4,0,0,422,8,430,687
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1139,1,34,47,97,5,9,10,25,1,0,1,0,0,229,8,237,454
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1140,1,0,10,25,2,1,3,1,0,0,0,0,0,42,3,45,101
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1141,1,4,70,32,0,3,6,0,1,0,0,0,0,116,8,124,333
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1142,1,29,92,154,5,12,11,48,2,1,0,0,0,354,28,382,721
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1143,1,4,59,66,4,5,5,3,0,0,1,0,0,147,6,153,313
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1144,1,8,45,108,1,4,13,40,0,0,1,0,0,220,7,227,464
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1145,1,22,68,131,2,15,4,20,0,2,0,1,0,265,6,271,400
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1146,2,12,67,137,5,6,32,46,4,0,5,0,0,314,15,329,771
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1147,1,12,61,110,1,10,6,13,2,1,1,0,1,217,9,227,417
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1148,1,11,94,121,9,9,16,33,1,2,0,0,0,296,25,321,651
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1149,1,12,76,137,8,11,34,12,1,0,0,0,0,291,47,338,635
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1150,3,90,290,227,9,5,44,43,7,1,9,1,3,726,59,788,1530
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1151,3,39,305,203,7,4,37,105,4,3,1,0,0,708,41,749,1579
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1152,4,1199,325,37,64,12,37,56,6,1,0,1,2,1738,31,1771,2588
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1153,4,1003,279,47,76,6,27,75,4,2,1,2,3,1522,34,1559,2538
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1154,1,264,39,5,20,3,3,6,0,0,0,0,0,340,11,351,727
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1155,1,218,69,7,26,4,4,13,0,0,0,0,0,341,10,351,656
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1156,1,250,73,7,16,0,2,9,1,0,0,0,0,358,2,360,681
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1157,3,465,334,17,75,1,8,15,7,4,1,1,0,928,11,939,1510
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1158,2,196,146,25,71,4,7,9,2,4,0,0,0,464,9,473,895
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1159,3,660,216,54,106,4,24,23,7,2,0,0,0,1096,33,1129,1933
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1160,2,300,103,30,75,5,14,17,5,4,11,0,3,564,2,569,993
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1161,2,360,210,38,68,5,14,19,1,4,0,2,0,721,39,760,1218
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1162,3,590,237,201,80,7,28,24,7,7,1,0,0,1182,38,1220,2005
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1163,2,382,234,16,53,4,39,16,4,2,0,0,0,750,19,769,1346
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1164,1,137,79,14,20,0,3,8,2,1,0,0,1,264,10,275,416
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1165,1,234,66,28,13,2,7,13,0,1,0,1,0,365,18,383,509
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1166,1,96,33,3,13,2,2,4,0,0,0,0,0,153,2,155,396
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1167,1,54,30,2,28,4,1,5,0,0,0,0,0,124,6,130,294
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1168,1,121,55,6,48,4,8,5,3,0,0,0,0,250,9,259,624
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1169,1,99,58,2,14,1,3,2,0,1,0,0,0,180,8,188,250
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1170,2,460,136,15,12,1,9,26,0,1,0,0,0,660,13,673,1055
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1171,2,309,193,14,92,3,8,14,2,2,0,0,0,637,14,651,1149
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1172,1,80,103,5,23,1,4,2,2,0,0,0,0,220,3,223,324
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1173,2,276,222,34,148,3,6,14,3,4,0,1,1,711,11,723,1071
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1174,3,654,286,28,72,7,17,16,8,4,0,0,1,1092,30,1123,1825
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1175,2,243,109,31,6,3,14,15,0,1,0,0,0,422,10,432,767
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1176,1,35,32,9,22,0,5,3,0,1,0,0,0,107,6,113,244
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1177,2,86,260,136,24,2,113,77,8,3,8,0,0,717,34,751,1078
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1178,3,227,534,204,27,10,334,83,24,3,8,2,0,1456,52,1508,2083
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1179,1,4,85,58,9,3,54,6,5,0,1,0,0,225,7,232,345
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1180,4,61,333,301,14,9,101,28,5,0,2,1,0,855,70,925,1481
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1181,2,7,158,173,12,7,73,26,1,0,1,0,0,458,44,502,701
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1182,1,18,153,130,3,1,11,15,0,0,0,0,0,331,5,336,438
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1183,2,10,212,151,10,3,167,19,12,1,3,0,1,588,59,648,964
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1184,1,11,78,46,4,4,57,13,6,0,0,0,0,219,43,262,399
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1185,1,45,152,69,11,4,68,18,3,1,3,0,1,374,7,382,519
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1186,1,7,132,79,4,2,72,21,8,0,0,0,0,325,11,336,457
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1187,1,5,89,87,7,2,119,25,3,0,3,1,0,341,37,378,564
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1188,2,25,192,255,12,6,183,26,12,0,2,0,0,713,50,763,1114
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1189,2,17,100,231,12,9,145,23,5,0,1,0,0,543,81,624,942
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1190,2,19,103,57,6,1,69,5,1,1,5,1,0,268,16,284,857
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1191,3,183,390,99,17,14,50,64,3,1,1,0,2,822,33,857,1989
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1192,3,129,315,65,37,16,49,62,0,1,0,3,0,677,40,717,1743
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1193,2,129,313,53,29,14,34,52,2,1,0,0,0,627,16,643,1436
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1194,1,91,151,36,9,4,20,25,0,2,0,0,0,338,13,351,670
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1195,2,115,212,38,5,15,17,38,0,0,0,0,0,440,15,455,889
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1196,2,169,220,92,11,9,34,68,2,0,2,0,3,607,26,636,1183
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1197,3,174,312,54,18,8,37,60,1,0,0,0,0,664,23,687,1979
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1198,2,77,181,36,16,9,29,33,1,0,0,0,0,382,4,386,868
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1199,3,112,220,63,13,13,55,47,1,0,1,0,1,525,21,547,1682
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1200,1,13,97,9,4,2,4,7,0,0,0,0,0,136,2,138,299
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1201,1,18,158,11,16,2,25,9,0,0,1,0,0,240,2,242,493
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1202,1,28,230,19,23,2,39,9,1,0,0,0,2,351,8,361,593
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1203,1,3,55,1,1,2,8,4,0,0,0,0,0,74,3,77,106
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1204,1,24,140,6,5,2,15,7,1,0,0,0,0,200,10,210,481
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1205,2,60,250,20,17,15,56,48,1,0,0,0,6,467,17,490,921
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1206,1,66,115,19,5,5,15,47,0,2,0,0,0,274,15,289,611
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1207,1,115,75,33,5,7,21,38,0,0,0,0,1,294,10,305,609
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1208,2,210,183,38,9,10,32,73,0,0,0,2,2,557,28,587,1170
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1209,2,75,93,30,8,9,13,50,0,0,1,0,2,279,7,288,1373
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1210,2,185,161,37,35,13,41,43,1,0,0,0,2,516,20,538,1141
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1211,2,147,148,22,8,6,29,46,0,0,0,0,0,406,12,418,755
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1212,2,310,222,49,7,14,34,86,3,1,1,0,1,727,35,763,1308
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1213,2,206,166,34,11,13,25,61,2,0,1,0,0,519,22,541,1050
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1214,2,146,158,51,8,9,27,57,1,0,0,0,2,457,19,478,1131
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1215,2,313,247,46,7,17,43,104,3,0,0,1,18,781,17,816,1358
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1216,1,198,114,25,7,9,13,55,0,0,2,0,4,423,12,439,748
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1218,2,249,162,43,8,8,21,47,1,0,1,0,3,540,18,561,946
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1219,2,153,129,46,8,13,18,90,1,0,0,0,0,458,20,478,945
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1220,2,310,242,46,11,11,35,68,2,1,0,0,2,726,36,764,1353
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1221,2,295,159,29,9,7,8,65,0,0,3,0,0,575,18,593,1064
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1222,4,263,206,41,6,18,36,86,0,0,0,0,1,656,23,680,1587
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1223,2,214,158,36,4,12,12,53,0,0,1,0,1,490,24,515,944
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1224,5,258,187,50,9,20,29,65,1,0,1,0,0,620,22,642,3575
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1225,2,115,84,16,5,7,10,35,0,0,0,0,3,272,5,280,997
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1226,2,61,166,13,13,4,76,30,4,2,2,0,2,371,13,386,904
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1227,2,76,61,12,5,3,7,44,0,0,0,0,0,208,6,214,757
