CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRD,PVEM_PRI_PD_NVA_ALIANZA,PRI,PT,PVEM,MC,PD,NVA_ALIANZA,MORENA,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1311,B,3,,117,3,10,28,0,0,0,0,,,,,,,,0,161,15,176,259,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1311B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1311,E01,0,,75,1,8,32,0,0,0,0,,,,,,,,0,116,4,120,163,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/CONSTANCIAS DE RECUENTO/1311E1.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1312,B,16,,99,1,0,55,1,2,1,0,,,,,,,,0,175,11,186,339,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1312B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1313,B,10,,51,4,3,23,1,3,3,0,,,,,,,,0,98,6,104,188,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1313B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1314,B,2,,69,0,2,41,1,2,0,0,,,,,,,,0,117,6,123,166,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1314B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1315,B,1,,68,2,3,19,0,0,0,0,,,,,,,,0,93,4,97,176,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1315B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1315,E01,0,,45,2,0,31,0,3,0,0,,,,,,,,0,81,7,88,157,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1315E1.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1316,B,1,,20,0,1,19,1,1,1,0,,,,,,,,0,44,2,46,197,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/CONSTANCIAS DE RECUENTO/1316B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1316,E01,7,,35,0,6,31,1,0,0,0,,,,,,,,0,80,3,83,116,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1316E1.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1317,B,9,,24,2,5,20,0,0,0,0,,,,,,,,0,60,3,63,136,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1317B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1318,B,5,,35,0,2,46,0,0,0,0,,,,,,,,0,88,3,91,147,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1318B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1318,E01,3,,34,2,37,26,0,0,1,0,,,,,,,,0,103,5,108,154,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/CONSTANCIAS DE RECUENTO/1318E1.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1319,B,21,,28,2,16,43,4,3,2,2,,,,,,,,0,121,8,129,277,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1319B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1320,B,10,,30,0,5,14,0,2,1,0,,,,,,,,0,62,3,65,124,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/CONSTANCIAS DE RECUENTO/1320B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1321,B,46,,70,1,23,47,1,7,3,0,,,,,,,,0,198,6,204,390,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/CONSTANCIAS DE RECUENTO/1321B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1322,B,9,,39,1,4,18,0,1,1,0,,,,,,,,0,73,4,77,153,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/CONSTANCIAS DE RECUENTO/1322B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1323,B,5,,40,0,7,6,0,1,0,0,,,,,,,,0,59,1,60,121,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1323B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1324,B,31,,81,1,19,37,2,4,6,0,,,,,,,,0,181,13,194,396,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1324B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1325,B,22,,52,1,2,14,0,4,4,0,,,,,,,,0,99,2,101,253,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1325B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1326,B,15,,150,1,4,10,1,1,2,1,,,,,,,,0,185,5,190,363,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1326B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1327,B,19,,22,2,1,6,0,0,1,0,,,,,,,,0,51,0,51,110,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1327B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1328,B,8,,48,0,2,14,0,1,2,1,,,,,,,,0,76,1,77,154,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/CONSTANCIAS DE RECUENTO/1328B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1329,B,32,,41,0,1,41,2,0,2,3,,,,,,,,0,122,6,128,244,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/CONSTANCIAS DE RECUENTO/1329B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1330,B,11,,82,2,3,58,0,25,6,1,,,,,,,,0,188,6,194,325,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/CONSTANCIAS DE RECUENTO/1330B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1330,E01,18,,74,0,3,25,0,2,1,0,,,,,,,,0,123,3,126,185,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/CONSTANCIAS DE RECUENTO/1330E1.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1331,B,4,,35,2,0,45,0,3,0,0,,,,,,,,0,89,4,93,149,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/CONSTANCIAS DE RECUENTO/1331B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1332,B,8,,31,0,3,15,0,2,0,1,,,,,,,,0,60,0,60,101,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TEPEHUANES/DIPUTADOS/ACTAS DE ESCRUTINIO/TEPEHUANES_AEC_DIP_1332B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1360,B,63,,122,0,55,1,2,1,6,5,,,,,,,,0,255,12,267,409,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/ACTAS DE ESCRUTINIO/TOPIA_AEC_DIP_1360B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1360,C01,64,,141,1,48,0,0,0,2,2,,,,,,,,0,258,13,271,408,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/CONSTANCIAS DE RECUENTO/1360C1.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1361,B,71,,152,1,78,1,1,4,15,3,,,,,,,,0,326,10,336,479,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/ACTAS DE ESCRUTINIO/TOPIA_AEC_DIP_1361B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1362,B,81,,202,3,69,0,1,7,12,4,,,,,,,,0,379,16,395,580,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/CONSTANCIAS DE RECUENTO/1362B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1363,B,28,,47,0,10,0,0,0,0,0,,,,,,,,0,85,2,87,146,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/ACTAS DE ESCRUTINIO/TOPIA_AEC_DIP_1363B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1364,B,12,,50,1,23,0,0,0,0,0,,,,,,,,0,86,2,88,118,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/ACTAS DE ESCRUTINIO/TOPIA_AEC_DIP_1364B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1365,B,50,,188,2,15,1,2,0,2,0,,,,,,,,0,260,11,271,418,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/CONSTANCIAS DE RECUENTO/1365B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1367,B,31,,61,3,11,0,0,0,1,0,,,,,,,,0,107,9,116,278,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/ACTAS DE ESCRUTINIO/TOPIA_AEC_DIP_1367B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1368,B,20,,89,0,24,0,1,0,1,0,,,,,,,,0,135,10,145,342,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/ACTAS DE ESCRUTINIO/TOPIA_AEC_DIP_1368B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1369,B,61,,164,5,41,0,3,1,0,0,,,,,,,,0,275,18,293,490,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/ACTAS DE ESCRUTINIO/TOPIA_AEC_DIP_1369B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1369,E01,50,,113,0,12,0,1,3,0,0,,,,,,,,1,179,8,188,347,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/CONSTANCIAS DE RECUENTO/1369E1.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1370,B,25,,52,0,33,0,1,1,0,7,,,,,,,,0,119,4,123,171,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/ACTAS DE ESCRUTINIO/TOPIA_AEC_DIP_1370B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1371,B,44,,58,1,60,0,1,0,0,1,,,,,,,,0,165,3,168,251,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/CONSTANCIAS DE RECUENTO/1371B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1372,B,31,,128,1,68,0,0,0,1,1,,,,,,,,0,230,16,246,424,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/ACTAS DE ESCRUTINIO/TOPIA_AEC_DIP_1372B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1373,B,62,,91,1,7,0,1,0,2,0,,,,,,,,0,164,8,172,380,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/ACTAS DE ESCRUTINIO/TOPIA_AEC_DIP_1373B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1373,C01,63,,89,1,9,0,2,0,0,0,,,,,,,,0,164,11,175,380,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TOPIA/DIPUTADOS/ACTAS DE ESCRUTINIO/TOPIA_AEC_DIP_1373C1.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1391,B,55,,111,4,5,1,4,3,9,0,,,,,,,,0,192,6,198,700,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/SANTIAGO PAPASQUIARO/DIPUTADOS/ACTAS DE ESCRUTINIO/SANTIAGOPAPASQUIARO_AEC_DIP_1391B.pdf
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1391,SMR01,31,,71,2,0,0,0,2,3,0,,,,,,,,0,109,5,114,0,Acta casilla,,,
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,57,B,119,344,,11,,3,,0,5,6,,,,,,,,1,488,12,501,645,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CONETO DE COMONFORT/DIPUTADOS/ACTAS DE ESCRUTINIO/CONETO DE COMONFORT_AEC_DIP_0057B.pdf
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,58,B,3,112,,0,,2,,0,0,0,,,,,,,,0,117,2,119,222,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CONETO DE COMONFORT/DIPUTADOS/ACTAS DE ESCRUTINIO/CONETO DE COMONFORT_AEC_DIP_0058B.pdf
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,59,B,5,106,,2,,0,,0,0,0,,,,,,,,0,113,4,117,149,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CONETO DE COMONFORT/DIPUTADOS/ACTAS DE ESCRUTINIO/CONETO DE COMONFORT_AEC_DIP_0059B.pdf
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,60,B,33,174,,9,,0,,0,0,1,,,,,,,,0,217,10,227,378,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CONETO DE COMONFORT/DIPUTADOS/ACTAS DE ESCRUTINIO/CONETO DE COMONFORT_AEC_DIP_0060B.pdf
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,61,B,13,70,,4,,0,,0,0,0,,,,,,,,0,87,2,89,140,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CONETO DE COMONFORT/DIPUTADOS/ACTAS DE ESCRUTINIO/CONETO DE COMONFORT_AEC_DIP_0061B.pdf
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,62,B,0,127,,5,,1,,0,1,0,,,,,,,,0,134,13,147,246,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CONETO DE COMONFORT/DIPUTADOS/ACTAS DE ESCRUTINIO/CONETO DE COMONFORT_AEC_DIP_0062B.pdf
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,63,B,41,238,,5,,0,,0,0,0,,,,,,,,0,284,15,299,429,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CONETO DE COMONFORT/DIPUTADOS/ACTAS DE ESCRUTINIO/CONETO DE COMONFORT_AEC_DIP_0063B.pdf
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,63,C01,47,247,,5,,1,,0,0,0,,,,,,,,0,300,3,303,428,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CONETO DE COMONFORT/DIPUTADOS/ACTAS DE ESCRUTINIO/CONETO DE COMONFORT_AEC_DIP_0063C1.pdf
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,63,E01,10,39,,1,,0,,0,1,1,,,,,,,,0,52,0,52,74,Acta casilla,,,
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,64,B,48,115,,11,,0,,0,2,0,,,,,,,,0,176,9,185,272,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CONETO DE COMONFORT/DIPUTADOS/ACTAS DE ESCRUTINIO/CONETO DE COMONFORT_AEC_DIP_0064B.pdf
1,10,DURANGO,8,EL ORO ,3,CONETO DE COMONFORT,65,B,39,267,,24,,3,,0,9,4,,,,,,,,0,346,11,357,486,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/CONETO DE COMONFORT/DIPUTADOS/ACTAS DE ESCRUTINIO/CONETO DE COMONFORT_AEC_DIP_0065B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,638,B,196,166,,4,,0,,0,1,3,,,,,,,,0,370,8,378,508,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0638B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,638,C01,212,140,,8,,0,,0,1,2,,,,,,,,0,363,9,372,508,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0638C1.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,638,C02,193,179,,6,,1,,0,3,3,,,,,,,,0,385,9,394,507,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0638C2.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,638,SMR01,35,44,,3,,1,,0,0,0,,,,,,,,0,83,4,87,0,Acta casilla,,,
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,639,B,283,189,,12,,4,,0,0,0,,,,,,,,0,488,17,505,686,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0639B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,640,B,19,61,,4,,0,,0,1,0,,,,,,,,0,85,12,97,178,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0640B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,641,B,42,44,,3,,0,,0,1,0,,,,,,,,0,90,8,98,131,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/CONSTANCIAS DE RECUENTO/0641B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,641,E01,20,53,,0,,0,,0,0,0,,,,,,,,0,73,8,81,112,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0641E1.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,642,B,48,45,,2,,0,,0,0,0,,,,,,,,0,95,7,102,130,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/CONSTANCIAS DE RECUENTO/0642B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,642,E01,21,68,,4,,0,,0,0,0,,,,,,,,0,93,11,104,125,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0642E1.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,643,B,17,110,,1,,0,,0,1,0,,,,,,,,0,129,7,136,192,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0643B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,644,B,13,95,,0,,0,,0,0,0,,,,,,,,0,108,0,108,199,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0644B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,644,E01,20,43,,1,,0,,0,1,0,,,,,,,,0,65,8,73,94,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0644E1.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,644,E02,49,125,,2,,0,,0,0,0,,,,,,,,0,176,15,191,182,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0644E2.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,645,B,36,45,,6,,0,,0,0,1,,,,,,,,0,88,8,96,124,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0645B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,646,B,55,33,,5,,0,,0,0,0,,,,,,,,0,93,11,104,138,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0646B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,649,B,101,67,,3,,0,,0,0,0,,,,,,,,0,171,13,184,256,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0649B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,651,B,81,54,,4,,0,,0,0,0,,,,,,,,0,139,13,152,192,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0651B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,653,B,82,53,,3,,0,,0,0,0,,,,,,,,0,138,5,143,175,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0653B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,654,B,143,369,,5,,1,,0,0,1,,,,,,,,0,519,25,544,704,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0654B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,655,B,31,163,,5,,0,,0,0,0,,,,,,,,0,199,12,211,283,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0655B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,656,B,109,146,,3,,1,,0,0,0,,,,,,,,0,259,12,271,341,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0656B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,657,B,69,18,,1,,0,,0,0,2,,,,,,,,0,90,1,91,112,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0657B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,658,B,66,73,,2,,0,,0,0,0,,,,,,,,0,141,10,151,187,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/CONSTANCIAS DE RECUENTO/0658B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,659,B,106,75,,3,,0,,0,0,6,,,,,,,,0,190,17,207,298,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/ACTAS DE ESCRUTINIO/GUANACEVÍ_AEC_DIP_0659B.pdf
1,10,DURANGO,8,EL ORO ,9,GUANACEVI,661,B,171,163,,7,,0,,0,1,1,,,,,,,,0,343,26,369,589,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GUANACEVÍ/DIPUTADOS/CONSTANCIAS DE RECUENTO/0661B.pdf
