CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1127,B,1,0,B,2,24,0,6,7,2,2,3,86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,138,0,4,142,254,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1128,B,1,0,B,10,40,2,4,6,1,2,14,122,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,,,,,212,0,6,218,376,GRUPO DE RECUENTO,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1129,B,1,0,B,24,41,2,6,11,5,7,12,101,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,0,1,,,,,223,0,18,241,448,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1130,B,1,0,B,19,30,2,4,7,1,6,9,114,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,3,0,0,,,,,204,0,7,211,369,GRUPO DE RECUENTO,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1131,B,1,0,B,17,36,2,4,3,6,2,4,90,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,,,,,171,0,3,174,296,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1132,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,627,PAQUETE NO ENTREGADO,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1133,B,1,0,B,22,31,1,1,8,3,2,10,107,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,1,,,,,195,0,2,197,321,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1134,B,1,0,B,14,37,2,4,2,1,4,18,90,0,4,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,,,,,186,0,5,191,352,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1135,B,1,0,B,14,28,0,4,4,6,5,5,83,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,,,,,162,0,6,168,300,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1136,B,1,0,B,7,22,3,5,10,4,2,21,78,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,1,,,,,161,0,8,169,278,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1137,B,1,0,B,15,23,2,3,5,4,5,7,98,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,172,0,1,173,294,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1138,B,1,0,B,13,40,4,4,7,4,4,11,92,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,,,,,187,2,12,201,410,ACTA CASILLA,,,,
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1139,B,1,0,B,11,38,2,8,2,3,5,8,75,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,,,,,159,0,3,162,282,GRUPO DE RECUENTO,,,,
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1140,B,1,0,B,14,33,1,6,8,2,5,14,100,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,,,,,195,0,3,198,349,GRUPO DE RECUENTO,,,,
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1141,B,1,0,B,16,40,1,5,7,5,5,9,107,5,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0,1,4,1,1,1,,,,,217,0,6,223,361,GRUPO DE RECUENTO,,,,
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1142,B,1,0,B,14,40,1,7,11,3,5,18,103,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,1,,,,,216,1,1,218,434,GRUPO DE RECUENTO,,,,
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1143,B,1,0,B,13,35,3,14,11,5,3,9,115,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,,,,,217,0,9,226,397,GRUPO DE RECUENTO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1144,B,1,0,B,15,24,2,3,11,4,7,18,85,1,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4,1,0,0,,,,,182,0,6,188,335,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1145,B,1,0,B,26,54,10,12,18,6,10,13,149,5,6,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5,3,0,0,,,,,321,0,7,328,580,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1146,B,1,0,B,39,59,4,4,15,10,5,33,159,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,,,,,340,1,9,350,585,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1147,B,1,0,B,22,50,3,5,11,8,5,22,128,5,5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,2,,,,,276,0,4,280,449,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1148,B,1,0,B,12,24,2,3,5,3,3,19,82,2,3,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,3,1,0,0,,,,,167,0,2,169,327,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1149,B,1,0,B,30,70,3,6,15,6,8,25,175,1,7,0,0,0,1,0,0,0,1,0,0,0,2,0,1,1,5,1,1,0,,,,,359,0,13,372,649,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1150,B,1,0,B,11,51,4,8,12,10,2,28,132,1,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,5,,,,,278,0,4,282,561,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1151,B,1,0,B,14,45,3,3,13,8,3,24,143,8,3,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,8,1,0,2,,,,,287,0,7,294,701,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1152,B,1,0,B,22,57,7,7,13,5,3,25,191,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,1,1,0,,,,,353,1,18,372,746,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1153,B,1,0,B,24,78,7,7,10,6,8,30,173,2,13,0,2,0,0,0,0,0,0,0,0,0,3,1,1,1,3,3,0,0,,,,,372,0,9,381,672,GRUPO DE RECUENTO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1154,B,1,0,B,18,53,3,5,14,5,4,14,126,8,0,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,5,2,1,0,,,,,268,0,8,276,523,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1155,B,1,0,B,20,71,9,7,12,7,3,22,105,2,4,0,0,0,1,1,0,0,0,0,0,0,4,6,0,0,5,1,0,0,,,,,280,0,0,280,532,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1156,B,1,0,B,17,52,6,7,10,9,5,18,141,4,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,,,,,285,0,4,289,573,GRUPO DE RECUENTO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1157,B,1,0,B,16,33,4,4,11,3,3,11,95,0,9,2,0,0,0,0,1,0,0,0,0,0,0,4,0,0,3,1,0,3,,,,,203,0,6,209,383,GRUPO DE RECUENTO,,,,
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1158,B,1,0,B,13,23,6,5,12,5,2,7,90,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,,,,,174,0,6,180,348,GRUPO DE RECUENTO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1159,B,1,0,B,14,38,3,7,5,5,3,13,77,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,,,,183,0,5,188,361,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1160,B,1,0,B,14,33,5,4,6,7,1,22,102,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,2,,,,,206,0,8,214,387,GRUPO DE RECUENTO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1161,B,1,0,B,13,36,3,3,4,9,2,12,57,2,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,,,,,157,0,0,157,273,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1162,B,1,0,B,21,37,7,4,7,9,5,19,94,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,,,,,215,0,0,215,406,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1163,B,1,0,B,12,49,3,6,13,2,1,10,90,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,193,0,6,199,364,GRUPO DE RECUENTO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1164,B,1,0,B,27,48,5,3,10,7,0,13,76,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,,,,203,0,9,212,458,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1165,B,1,0,B,19,46,4,3,9,6,3,21,105,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,,,,,226,0,7,233,407,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1166,B,1,0,B,13,32,3,3,11,3,3,9,85,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,2,0,0,,,,,181,1,4,186,372,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1167,B,1,0,B,16,25,1,6,7,2,2,10,87,2,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,10,3,0,1,,,,,180,0,8,188,354,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1168,B,1,0,B,20,35,3,6,12,3,6,6,72,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,,,,,171,0,5,176,286,GRUPO DE RECUENTO,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1169,B,1,0,B,49,61,6,4,8,6,3,26,149,6,7,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,4,0,0,0,,,,,334,0,6,340,561,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1170,B,1,0,B,20,45,3,5,8,6,4,24,183,5,45,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,6,0,0,2,,,,,362,0,12,374,541,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1171,B,1,0,B,27,75,2,6,17,5,2,24,170,6,4,1,0,0,0,0,0,0,0,0,0,1,1,5,1,0,7,1,0,2,,,,,357,0,11,368,574,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1172,B,1,0,B,11,54,1,5,25,6,10,15,174,4,4,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,2,2,,,,,329,0,26,355,648,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1173,B,1,0,B,10,27,3,3,7,9,1,15,65,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,,,,,150,0,6,156,293,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1174,B,1,0,B,14,40,1,4,17,10,6,22,75,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,10,6,0,0,,,,,213,1,13,227,400,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1175,B,1,0,B,12,40,5,3,13,3,3,20,90,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,,,,,202,1,2,205,355,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1176,B,1,0,B,12,33,5,5,12,6,4,21,78,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,184,0,3,187,367,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1177,B,1,0,B,9,32,1,3,6,1,1,13,80,2,8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,160,0,8,168,282,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1178,B,1,0,B,10,45,3,9,14,5,4,26,167,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,,,,,297,0,10,307,702,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1179,B,1,0,B,21,55,2,7,6,6,6,8,130,3,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,,,,,256,0,15,271,480,GRUPO DE RECUENTO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1180,B,1,0,B,15,42,4,5,11,1,0,10,93,3,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,1,0,0,1,,,,,192,0,13,205,358,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1181,B,1,0,B,15,36,7,4,9,5,8,17,142,10,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,3,,,,,265,1,7,273,609,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1182,B,1,0,B,18,46,5,3,20,2,2,14,122,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,5,0,1,,,,,257,0,8,265,622,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1183,B,1,0,B,8,44,1,4,7,0,1,9,89,1,4,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,3,,,,,178,0,5,183,300,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1184,B,1,0,B,29,49,5,10,15,7,3,12,144,3,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,1,0,0,,,,,289,0,12,301,516,GRUPO DE RECUENTO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1185,B,1,0,B,27,63,3,9,17,8,7,11,172,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,6,7,1,,,,,344,0,9,353,735,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1186,B,1,0,B,27,82,3,7,15,8,9,14,175,6,8,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,1,0,1,,,,,364,0,8,372,714,GRUPO DE RECUENTO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1187,B,1,0,B,13,31,5,3,14,9,2,20,88,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,,,,,193,0,9,202,385,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1188,B,1,0,B,16,56,2,6,12,5,4,16,144,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,2,,,,,281,0,17,298,611,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1189,B,1,0,B,23,69,4,8,15,8,9,30,147,9,10,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,2,1,5,,,,,347,0,13,360,642,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1190,B,1,0,B,38,74,3,9,16,7,20,23,164,8,4,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,8,1,0,0,,,,,381,1,7,389,640,ACTA CASILLA,,,,
1,25,SINALOA,15,CULIACAN DE ROSALES,6,CULIACAN,1191,B,1,0,B,22,53,8,9,20,5,5,26,203,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,3,,,,,373,0,7,380,624,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1192,B,1,0,B,24,77,2,11,18,13,4,28,204,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,,,,,398,0,3,401,748,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1193,B,1,0,B,28,54,4,6,9,9,5,26,186,2,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,,,,,343,0,6,349,632,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1194,B,1,0,B,18,60,6,6,14,7,5,24,135,4,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,,,,,293,0,7,300,525,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1195,B,1,0,B,9,74,5,4,6,4,4,23,170,5,10,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,6,0,0,1,,,,,326,0,4,330,530,GRUPO DE RECUENTO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1196,B,1,0,B,17,85,8,7,13,7,4,24,178,2,6,0,1,1,0,0,1,1,0,0,0,0,1,2,1,0,2,3,0,0,,,,,364,1,15,380,698,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1197,B,1,0,B,12,44,0,5,12,7,9,21,115,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,236,2,3,241,360,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1198,B,1,0,B,38,68,1,9,13,10,8,29,205,8,10,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2,1,1,,,,,413,0,7,420,731,GRUPO DE RECUENTO,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1199,B,1,0,B,33,56,8,9,14,8,7,23,190,14,7,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,4,0,0,0,,,,,378,0,17,395,679,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1200,B,1,0,B,24,92,4,10,24,7,5,22,182,6,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,,,,,390,0,4,394,638,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1201,B,1,0,B,19,66,1,4,9,7,7,22,228,8,5,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,2,,,,,386,0,6,392,723,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1202,B,1,0,B,18,64,2,5,26,4,4,21,153,3,8,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,5,4,1,2,,,,,325,0,4,329,528,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1203,B,1,0,B,21,72,2,8,13,9,5,17,126,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,291,0,15,306,502,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1204,B,1,0,B,35,63,5,7,12,4,5,31,177,5,11,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,1,0,0,2,,,,,364,0,7,371,708,ACTA CASILLA,,,,
1,25,SINALOA,16,CULIACAN DE ROSALES,6,CULIACAN,1205,B,1,0,B,20,65,5,4,17,11,11,26,186,3,8,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,0,0,,,,,366,0,10,376,720,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1206,B,1,0,B,5,78,1,5,11,5,1,25,149,1,6,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,,,,,293,0,9,302,602,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1207,B,1,0,B,9,68,6,6,7,11,3,18,185,6,5,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,3,,,,,333,0,7,340,681,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1208,B,1,0,B,19,33,2,1,9,9,6,8,135,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,236,0,4,240,340,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1209,B,1,0,B,8,25,1,5,7,3,2,12,111,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,3,,,,,188,1,8,197,321,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1210,B,1,0,B,25,65,5,8,12,7,2,17,188,8,8,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,6,2,0,1,,,,,357,1,6,364,709,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1211,B,1,0,B,15,46,3,2,8,5,2,15,122,3,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,,,,,238,0,9,247,449,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1212,B,1,0,B,14,59,5,3,6,1,1,15,154,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,,,,,284,0,16,300,470,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1213,B,1,0,B,8,43,7,7,8,3,1,12,93,0,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,1,,,,,195,0,5,200,333,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1214,B,1,0,B,28,146,4,5,12,4,4,36,155,8,15,0,1,0,0,0,0,0,0,0,0,0,4,1,3,0,5,0,0,2,,,,,433,1,8,442,735,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1215,B,1,0,B,10,35,0,1,0,2,0,18,103,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,,,,,183,0,4,187,335,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1216,B,1,0,B,47,67,4,6,11,7,4,35,137,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,,,,,334,0,10,344,595,ACTA CASILLA,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1217,B,1,0,B,10,63,0,6,9,3,5,11,102,1,2,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,,,,,219,0,5,224,485,ACTA CASILLA,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1218,B,1,0,B,19,84,2,7,16,4,5,30,191,11,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,4,,,,,384,0,8,392,728,ACTA CASILLA,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1219,B,1,0,B,16,57,2,7,14,1,5,26,185,4,6,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0,,,,,331,0,10,341,658,ACTA CASILLA,,,,
1,25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,1220,B,1,0,B,16,54,5,2,13,5,4,22,189,8,5,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,6,0,0,2,,,,,336,0,19,355,712,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1221,B,1,0,B,5,31,1,1,5,2,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,75,0,0,75,113,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1222,B,1,0,B,6,108,2,8,15,6,3,4,53,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,,,,,213,0,11,224,426,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1223,B,1,0,B,21,107,9,4,9,8,5,15,86,4,5,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,3,1,0,0,,,,,286,0,12,298,515,ACTA CASILLA,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1224,B,1,0,B,7,89,10,5,9,5,3,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,,,,,185,0,7,192,413,GRUPO DE RECUENTO,,,,
1,25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,1225,B,1,0,B,6,42,2,1,3,0,0,2,48,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,,,,,111,0,1,112,234,ACTA CASILLA,,,,
