CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,108,B,212,190,1,0,6,20,4,3,6,0,2,0,444,5,449,662,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,108,C01,231,167,3,2,9,23,3,0,3,2,3,0,446,12,458,662,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,109,B,147,164,2,1,7,7,6,0,2,0,3,1,339,10,350,456,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,109,C01,152,151,2,1,5,9,5,0,1,2,3,0,331,3,334,456,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,110,B,172,151,5,5,4,16,4,1,0,1,0,0,359,7,366,520,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,110,C01,156,140,1,0,10,20,1,4,3,2,3,0,340,12,352,519,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,111,B,191,243,4,2,10,17,5,2,6,1,6,0,487,10,497,718,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,111,C01,215,231,8,5,10,20,1,3,4,1,7,0,505,7,512,718,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,111,C02,190,274,6,1,10,14,1,1,1,3,4,0,505,3,508,717,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,112,B,34,59,0,0,1,2,0,1,0,0,3,0,100,3,103,124,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,112,E01,31,87,1,3,4,19,0,1,0,1,1,0,148,4,152,206,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,113,B,106,140,3,7,6,5,1,1,3,0,0,0,272,12,284,391,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,114,B,68,86,1,0,4,3,1,3,0,0,0,0,166,2,168,223,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,115,B,48,123,3,4,2,5,1,2,2,1,1,0,192,5,197,292,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,116,B,166,190,2,1,3,20,4,0,1,4,5,0,396,8,404,656,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,116,C01,202,157,1,1,2,14,1,0,4,7,5,0,394,14,408,656,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,116,E01,14,21,0,0,3,1,0,1,0,0,1,0,41,3,44,69,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,117,B,125,131,0,2,1,7,0,2,1,0,2,0,271,6,277,417,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,117,C01,111,119,1,0,3,11,0,0,1,0,5,0,251,8,259,417,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,118,B,102,182,1,2,1,18,1,1,3,2,5,0,318,9,327,509,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,118,E01,24,37,0,0,7,1,1,0,1,1,0,0,72,1,73,103,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,119,B,82,135,2,3,11,12,2,0,9,0,0,0,256,6,262,397,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,119,E01,10,38,1,2,11,10,0,0,2,1,1,0,76,1,77,111,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,120,B,87,217,41,2,7,5,7,3,6,0,2,0,377,12,389,646,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,120,C01,133,205,21,2,7,10,7,2,3,0,6,0,396,15,411,646,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,120,C02,110,227,48,5,9,4,5,5,4,0,5,0,422,13,435,646,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,121,B,129,167,18,3,6,11,5,4,2,0,3,0,348,9,357,538,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,121,C01,118,168,24,1,11,5,5,3,6,0,0,0,341,13,354,537,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,122,B,95,179,15,3,9,7,8,0,2,0,4,0,322,10,332,512,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,122,C01,100,147,40,1,6,16,5,5,1,0,2,0,323,11,334,512,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,123,B,139,213,35,1,10,13,7,13,3,0,7,0,441,17,458,697,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,123,C01,162,213,35,1,10,9,6,5,3,0,8,0,452,14,466,697,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,124,B,92,178,26,2,8,6,5,2,1,0,1,0,321,2,323,524,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,124,C01,88,198,31,6,9,5,6,2,3,0,4,0,352,9,361,523,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,124,C02,115,169,18,2,6,6,11,4,1,0,2,0,334,7,341,523,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,125,B,166,142,26,2,6,2,5,4,4,0,0,1,357,12,370,571,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,125,C01,181,123,23,1,4,9,3,8,4,0,2,0,358,7,365,571,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,125,E01,36,57,3,3,2,1,2,2,6,0,0,0,112,2,114,166,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,126,B,162,122,33,2,2,7,2,7,7,0,7,0,351,4,355,529,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,126,C01,152,111,23,3,3,7,1,11,3,0,1,0,315,5,320,529,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,126,C02,149,113,24,2,6,7,3,4,4,0,2,0,314,3,317,529,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,127,B,163,131,28,3,6,9,3,9,3,0,2,0,357,4,361,555,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,127,C01,184,124,25,6,9,7,4,6,6,0,0,0,371,3,374,554,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,128,B,132,98,26,2,4,4,1,4,1,0,1,0,273,7,280,416,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,128,C01,128,102,14,4,7,2,0,3,4,0,1,0,265,5,270,416,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,129,B,154,121,16,0,5,6,2,5,7,0,4,0,320,6,326,470,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,129,C01,139,130,28,3,6,4,1,8,4,0,0,0,323,4,327,470,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,130,B,143,131,30,4,6,7,4,10,4,0,0,0,339,10,349,508,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,130,C01,114,149,26,1,4,13,4,7,3,0,4,0,325,9,334,507,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,131,B,114,81,13,4,3,3,3,6,5,0,3,0,235,4,239,383,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,131,C01,92,105,17,5,6,5,4,1,6,0,2,0,243,5,248,382,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,131,E01,138,127,11,2,1,8,2,5,7,0,1,0,302,11,313,463,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,132,B,102,187,52,4,2,3,3,2,5,0,3,0,363,11,374,514,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,132,C01,122,143,59,3,5,3,2,3,6,0,2,0,348,8,356,514,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,132,C02,89,167,70,3,3,5,1,2,6,0,3,0,349,10,359,514,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,133,B,183,215,24,3,6,0,1,2,0,0,2,0,436,16,452,660,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,133,E01,49,43,8,0,1,0,0,1,0,0,2,0,104,1,105,134,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,134,B,95,160,12,2,9,7,6,12,6,0,7,0,316,15,331,538,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,134,C01,110,160,11,3,7,9,4,5,1,0,4,0,314,4,318,537,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,134,C02,119,167,21,5,5,4,4,16,5,0,1,0,347,9,356,537,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,135,B,123,124,16,3,4,4,1,9,4,0,5,0,293,8,301,521,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,135,C01,133,104,31,5,6,6,5,9,0,0,2,0,301,9,310,521,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,135,E01,152,132,5,3,2,7,2,0,2,0,4,0,309,9,318,414,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,136,B,175,107,19,8,3,2,0,0,2,0,8,0,324,9,333,467,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,137,B,117,124,55,3,16,3,2,5,1,0,2,0,328,7,335,493,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,137,C01,121,134,51,2,9,2,0,6,1,0,2,0,328,9,337,492,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,191,B,89,215,5,164,11,3,3,0,2,0,0,0,492,12,504,605,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,191,C01,96,188,7,171,12,2,8,3,1,0,0,0,488,9,497,605,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,192,B,76,209,7,132,13,3,8,1,0,0,0,0,449,28,477,601,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,192,C01,78,217,14,146,11,2,10,0,3,0,0,0,481,16,497,601,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,193,B,12,64,1,38,3,1,2,1,0,0,0,0,122,5,127,141,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,193,E01,10,41,3,43,1,0,0,0,0,0,0,0,98,2,100,149,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,194,B,46,156,3,64,2,0,1,4,3,0,0,0,279,4,283,313,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,195,B,47,111,7,156,2,4,5,0,0,0,0,0,332,22,354,571,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,196,B,49,94,4,80,5,2,1,1,1,0,0,0,237,11,248,340,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,197,B,25,84,5,43,1,1,1,0,2,0,0,0,162,5,167,248,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,199,B,47,256,20,97,1,0,4,6,17,0,0,0,448,19,467,583,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,199,E01,14,60,0,14,0,0,0,0,0,0,0,0,88,1,89,118,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,200,B,150,97,8,43,5,18,1,10,7,1,3,0,343,6,349,619,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,201,B,27,35,1,5,2,3,1,4,2,1,1,0,82,1,83,129,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,202,B,161,88,8,23,7,9,7,6,7,9,4,0,329,8,337,620,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,202,C01,148,102,5,20,10,14,6,6,6,6,10,0,333,11,344,620,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,202,C02,160,107,2,24,8,12,9,6,2,4,9,0,343,5,348,620,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,202,C03,154,83,5,12,7,5,10,6,3,4,7,1,296,8,305,619,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,203,B,103,83,1,7,3,8,3,9,6,9,0,0,232,4,236,505,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,203,C01,116,79,5,7,3,12,5,9,6,1,6,0,249,8,257,504,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,204,B,105,77,3,10,11,9,5,9,11,3,3,0,246,9,255,510,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,204,C01,128,67,4,10,12,11,3,8,10,5,4,0,262,8,270,510,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,204,C02,106,95,2,8,9,5,5,8,5,3,6,0,252,5,257,510,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,205,B,112,89,2,11,4,4,2,3,11,4,3,0,245,9,254,460,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,205,C01,102,84,2,5,1,4,2,4,3,6,5,0,218,7,225,459,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,206,B,173,83,2,13,5,12,5,7,3,7,4,0,314,4,318,572,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,206,C01,182,62,5,11,9,6,4,4,9,6,1,1,299,7,307,572,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,206,C02,181,78,5,11,2,7,4,6,8,5,2,0,309,12,321,571,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,207,B,147,122,5,5,3,23,6,9,6,6,3,0,335,5,340,564,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,208,B,127,57,5,11,3,18,5,6,7,4,1,0,244,7,251,444,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,208,C01,116,64,3,6,2,30,2,7,3,9,0,0,242,13,255,444,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,209,B,134,155,7,9,5,9,4,4,2,9,5,0,343,15,358,613,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,209,C01,135,118,3,14,4,13,5,3,1,2,4,0,302,11,313,613,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,210,B,151,92,6,12,2,9,2,12,5,10,10,0,311,12,323,629,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,210,C01,139,98,5,6,5,10,1,2,7,9,14,0,296,9,305,629,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,211,B,128,93,1,10,3,4,4,8,5,9,6,0,271,15,286,642,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,211,C01,166,91,3,8,7,2,2,9,6,12,3,0,309,10,319,641,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,211,C02,150,113,1,9,6,6,1,4,7,5,2,1,304,10,315,641,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,212,B,183,82,5,8,3,27,6,12,3,17,3,0,349,10,359,590,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,213,B,194,116,4,5,6,12,0,8,8,3,7,0,363,8,371,589,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,213,C01,185,118,4,9,8,14,7,9,5,4,9,0,372,12,384,589,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,214,B,161,93,1,21,8,3,3,6,6,13,3,0,318,7,325,571,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,214,C01,154,86,4,15,10,14,2,9,12,10,0,4,316,4,324,570,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,215,B,165,95,4,6,7,9,2,6,4,4,2,0,304,10,314,583,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,215,C01,160,86,9,13,6,15,2,5,4,6,6,0,312,8,320,582,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,215,C02,160,105,1,6,5,5,0,13,4,9,5,0,313,5,318,582,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,216,B,155,103,9,11,4,16,0,8,12,15,6,0,339,13,352,703,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,216,C01,135,112,4,10,12,5,2,6,4,14,7,0,311,11,322,703,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,216,C02,125,123,2,16,6,8,2,4,7,10,2,0,305,16,321,702,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,217,B,168,118,1,9,6,4,2,9,2,4,5,0,328,6,334,509,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,217,C01,172,97,3,13,7,12,1,11,5,4,7,1,332,7,340,509,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,218,B,158,129,3,17,5,16,5,13,4,14,8,1,372,13,386,635,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,219,B,165,98,3,21,6,19,8,12,1,9,5,0,347,15,362,585,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,219,C01,173,135,4,22,6,9,8,12,1,8,6,0,384,10,394,585,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,220,B,159,126,10,11,8,13,9,19,6,21,4,0,386,11,397,581,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,221,B,144,115,3,11,2,6,5,2,3,7,1,1,299,9,309,520,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,221,C01,171,112,5,18,6,9,2,6,5,3,5,0,342,8,350,520,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,222,B,101,56,1,4,4,0,2,1,0,0,0,0,169,5,174,227,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,222,E01,123,49,1,19,3,3,4,0,0,1,0,0,203,7,210,295,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,223,B,250,123,5,15,3,2,3,1,3,0,0,0,405,24,429,626,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,223,E01,54,15,0,7,0,0,9,2,1,0,0,0,88,1,89,108,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,224,B,141,54,1,3,2,0,9,2,0,0,0,0,212,19,231,359,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,225,B,160,84,2,3,5,0,32,3,7,0,0,0,296,16,312,518,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,225,C01,152,69,2,5,8,3,38,1,9,1,0,0,288,20,308,518,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,226,B,168,78,5,12,2,4,28,1,13,0,0,0,311,7,318,524,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,226,E01,122,65,1,12,1,8,7,0,2,0,0,0,218,8,226,330,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,226,E02,121,38,0,11,1,0,7,6,2,2,0,0,188,4,192,240,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,227,B,174,131,6,6,5,8,7,3,1,1,0,0,342,11,353,610,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,227,E01,135,13,5,1,4,4,5,2,0,0,0,0,169,4,173,231,Acta Casilla,,,
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,228,B,131,98,2,3,4,15,7,11,1,2,4,0,278,6,284,426,Acta Casilla,,,
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,228,C01,120,82,2,3,2,11,7,3,1,14,4,0,249,12,261,425,Acta Casilla,,,
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,228,E01,102,62,0,1,5,6,0,2,2,4,1,0,185,3,188,263,Acta Casilla,,,
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,228,E02,146,181,0,4,4,16,6,4,1,4,2,0,368,4,372,544,Acta Casilla,,,
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,228,E03,110,74,0,1,0,1,0,0,1,2,2,0,191,2,193,274,Acta Casilla,,,
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,229,B,86,27,1,1,1,23,1,4,0,1,1,0,146,0,146,225,Acta Casilla,,,
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,230,B,192,108,3,7,8,19,4,10,3,10,3,0,367,8,375,624,Acta Casilla,,,
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,230,C01,218,98,3,6,6,11,1,9,0,9,3,1,364,9,374,623,Acta Casilla,,,
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,230,E01,148,118,6,2,7,5,2,10,3,5,1,0,307,5,312,560,Acta Casilla,,,
5,6,COLIMA,11,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,230,E01C01,162,91,7,9,9,7,3,6,3,13,1,0,311,9,320,560,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,231,B,87,55,0,1,0,4,12,1,0,1,0,0,161,4,165,231,Acta Casilla,,,
