"seccion","casilla","pan","pri","prd","pvem","pt","mc","morena","na","pes","mas","progresa","rsp","c_pan_pri_prd_rsp","c_pan_pri_prd","c_pan_pri_rsp","c_pan_prd_rsp","c_pri_prd_rsp","c_pan_pri","c_pan_prd","c_pan_rsp","c_pri_prd","c_pri_rsp","c_prd_rsp","no_registrados","num_votos_nulos","tot_votos","l_nominal","municipality","source_file","c_morena_na_pes_mas","c_morena_na_pes","c_morena_na_mas","c_morena_pes_mas","c_na_pes_mas","c_morena_na","c_morena_pes","c_morena_mas","c_na_pes","c_na_mas","c_pes_mas","c_mc_progresa","cand_ind_luis_armando_jaime_maldonado","cand_ind_andres_tapia_franco","cand_ind_perseo_quiroz_rendon"
"915","C1",60,123,8,11,43,9,85,4,1,2,1,10,9,6,0,0,0,5,2,0,0,1,0,0,7,393,624,"XOCHITEPEC","Registro de Computos XOCHITEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"915","C2",55,124,8,10,52,6,68,7,0,0,0,10,12,10,0,1,0,1,0,0,1,1,0,0,11,382,623,"XOCHITEPEC","Registro de Computos XOCHITEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
"915","C3",51,120,9,10,46,6,82,4,0,0,0,11,11,8,0,0,0,1,0,0,2,0,0,0,14,380,623,"XOCHITEPEC","Registro de Computos XOCHITEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
"Totales","",2846,9070,982,948,5592,481,7552,461,256,118,50,1173,679,494,49,10,19,173,47,4,47,41,5,3,1165,32876,57024,"XOCHITEPEC","Registro de Computos XOCHITEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",364,36,38,13,8,73,31,24,7,13,4,NA,NA,NA,NA
"799","B1",9,6,3,4,199,20,58,27,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,343,732,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,1,0,0,0,2,0,0,1,0,0,2,NA,NA,NA
"799","C1",6,2,3,3,189,14,68,21,3,1,3,2,1,2,0,0,0,1,0,0,0,0,1,0,26,362,731,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",10,0,0,0,0,4,0,0,0,0,0,2,NA,NA,NA
"799","C2",4,6,3,5,193,18,65,23,2,1,7,2,0,0,0,0,0,0,1,0,0,0,0,0,19,361,731,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",8,1,0,0,0,2,1,0,0,0,0,0,NA,NA,NA
"799","C3",4,4,6,5,188,6,51,21,4,1,4,5,0,2,0,0,0,0,0,0,0,0,0,0,18,335,731,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",9,2,0,1,0,2,0,1,0,1,0,0,NA,NA,NA
"799","C4",9,8,6,6,181,16,69,24,1,2,3,3,0,0,0,0,0,1,1,0,0,0,0,0,13,355,731,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",8,0,2,0,0,1,0,0,0,0,1,0,NA,NA,NA
"800","B1",6,8,8,5,229,9,47,41,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16,387,638,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",6,0,2,0,1,3,0,0,0,0,0,0,NA,NA,NA
"800","C1",8,5,3,6,191,9,77,38,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,10,369,638,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,0,0,0,0,5,1,0,0,0,0,1,NA,NA,NA
"800","C2",2,3,3,4,234,12,49,22,3,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,18,364,637,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,2,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
"801","B1",14,7,3,6,184,20,44,18,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,8,323,552,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,4,0,0,0,4,0,0,0,0,0,1,NA,NA,NA
"801","C1",16,9,2,9,166,18,42,17,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,10,304,551,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,1,0,0,0,1,0,0,0,0,0,1,NA,NA,NA
"801","C2",17,8,5,8,200,9,46,20,0,1,3,8,0,2,0,0,0,1,0,0,0,0,0,0,11,350,551,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,1,0,1,0,1,0,1,0,0,0,2,NA,NA,NA
"801","E1",16,4,4,12,182,10,73,30,8,1,7,2,0,0,0,0,0,0,1,0,0,0,0,0,19,378,657,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,3,0,0,0,2,0,0,0,0,0,0,NA,NA,NA
"802","B1",12,6,3,2,140,23,58,37,7,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,7,322,563,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",11,0,0,0,0,4,0,0,0,0,0,0,NA,NA,NA
"802","C1",21,2,1,8,165,16,65,32,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,329,563,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,0,0,0,0,3,0,0,0,0,0,0,NA,NA,NA
"802","C2",17,9,4,2,142,18,69,25,2,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,11,321,563,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",10,2,0,0,0,1,0,0,0,0,0,2,NA,NA,NA
"802","C3",15,3,3,6,152,17,73,34,4,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,22,347,563,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,3,0,0,0,3,1,0,0,0,0,0,NA,NA,NA
"803","B1",24,18,9,4,227,23,68,45,3,11,7,3,2,3,0,0,0,0,0,0,0,0,0,0,21,480,714,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",8,0,1,1,0,2,0,0,0,0,0,0,NA,NA,NA
"803","C1",23,16,5,7,199,13,77,60,5,7,3,3,0,2,0,0,0,1,0,0,0,0,0,0,13,461,714,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",12,0,1,0,1,7,3,0,1,1,0,1,NA,NA,NA
"804","B1",15,10,2,6,163,9,35,29,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,18,309,502,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,2,0,0,0,4,0,0,0,0,0,1,NA,NA,NA
"804","C1",11,11,7,6,171,15,39,26,2,3,3,5,1,1,1,0,0,0,0,0,0,0,0,0,6,318,501,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",6,1,1,0,0,1,0,0,1,0,0,0,NA,NA,NA
"804","C2",10,7,5,1,162,11,60,34,4,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,6,320,501,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,0,0,1,8,0,4,0,0,0,0,0,NA,NA,NA
"805","B1",11,6,5,6,271,16,57,41,8,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,9,449,703,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA
"805","C1",17,4,2,5,262,13,56,42,9,4,6,3,1,2,0,0,0,0,0,0,0,0,0,0,7,451,703,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",11,0,1,1,0,4,0,0,0,0,0,1,NA,NA,NA
"806","B1",14,8,4,3,152,22,74,33,3,9,3,3,0,2,0,0,0,0,0,0,0,0,0,0,10,354,526,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",14,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"806","C1",15,15,1,5,173,20,66,32,4,6,5,1,0,2,0,0,0,0,0,0,0,0,0,0,11,363,526,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"807","B1",5,4,2,4,99,11,71,21,1,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,11,258,408,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,0,0,0,15,0,0,0,0,0,0,1,NA,NA,NA
"807","C1",8,3,2,3,112,12,59,28,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,253,408,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,1,4,0,0,2,0,0,1,0,0,0,NA,NA,NA
"808","B1",13,4,7,5,176,6,52,23,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,10,318,475,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",6,1,0,0,0,2,1,0,0,1,1,0,NA,NA,NA
"808","C1",17,6,6,5,155,16,45,24,2,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,300,475,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,0,0,0,0,2,0,0,0,0,1,1,NA,NA,NA
"809","B1",20,13,2,8,143,16,38,30,6,2,5,3,0,1,1,0,0,0,0,0,0,0,0,0,11,309,446,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",6,0,0,0,0,2,0,1,0,0,0,1,NA,NA,NA
"809","C1",24,10,3,2,132,15,49,37,1,2,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,288,446,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
"810","B1",11,10,4,7,196,21,69,47,7,2,4,2,0,0,0,0,0,0,3,0,0,0,0,0,9,406,599,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,1,2,0,0,0,2,0,0,0,0,2,NA,NA,NA
"810","C1",31,12,5,3,170,17,47,50,3,6,3,1,1,2,0,0,0,1,0,0,0,0,0,0,14,379,599,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",6,1,0,0,0,3,0,0,0,0,0,3,NA,NA,NA
"810","C2",20,18,8,5,165,16,70,51,12,8,0,2,0,3,0,0,0,0,0,0,0,0,0,0,12,406,598,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",12,0,0,0,1,3,0,0,0,0,0,0,NA,NA,NA
"811","B1",5,2,2,6,192,26,80,36,1,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,23,404,734,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",11,1,1,0,1,3,0,1,0,0,0,2,NA,NA,NA
"811","C1",3,4,2,4,199,32,67,33,2,3,8,2,0,2,0,0,0,0,0,0,0,0,0,0,16,393,733,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",6,1,2,0,0,0,0,0,0,2,0,5,NA,NA,NA
"811","C2",7,4,3,10,185,12,59,20,3,4,11,2,0,3,0,0,0,0,0,0,0,0,0,0,0,337,733,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",6,1,1,1,0,1,1,1,0,0,0,2,NA,NA,NA
"811","C3",11,6,3,13,190,29,57,35,5,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,20,387,733,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,2,0,0,0,0,0,0,1,0,0,4,NA,NA,NA
"811","C4",10,6,2,8,207,10,60,28,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,15,376,733,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,1,1,1,0,3,2,0,0,0,0,2,NA,NA,NA
"812","B1",16,9,5,4,171,23,38,37,1,7,4,1,1,0,0,0,0,0,1,0,0,0,1,0,13,345,569,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,0,2,1,1,1,0,0,0,0,0,1,NA,NA,NA
"812","C1",15,3,2,5,161,17,60,25,3,5,8,3,0,1,0,0,0,0,0,0,0,0,0,0,18,337,568,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,1,1,0,0,3,1,0,0,0,0,1,NA,NA,NA
"812","C2",8,4,3,4,171,16,58,26,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,8,330,568,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",17,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
"813","B1",8,3,3,9,149,25,37,17,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7,282,517,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,0,1,0,0,2,1,0,0,2,0,2,NA,NA,NA
"813","C1",3,3,5,8,163,13,36,26,2,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,24,300,517,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,0,1,0,0,1,0,0,0,1,0,0,NA,NA,NA
"813","C2",4,8,1,8,133,16,45,30,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,15,274,517,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
"814","B1",9,6,1,9,182,19,64,30,4,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,333,664,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"815","B1",33,16,2,12,140,39,74,45,2,5,6,3,3,5,0,0,0,1,0,0,0,0,0,0,17,419,639,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",11,1,0,1,0,3,0,0,0,0,0,0,NA,NA,NA
"815","C1",47,15,8,4,157,29,79,34,4,7,8,2,1,7,0,0,0,0,0,0,0,0,0,0,12,434,639,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",14,3,0,0,0,1,0,0,0,0,0,2,NA,NA,NA
"816","B1",10,8,3,4,175,22,60,29,4,3,6,2,1,2,0,0,0,1,0,0,0,0,0,0,11,356,593,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,3,0,1,0,2,0,1,0,0,0,1,NA,NA,NA
"816","C1",7,5,3,8,169,11,66,30,4,6,5,5,0,0,0,0,0,0,0,2,0,0,2,1,12,345,593,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,3,0,0,0,0,0,0,0,0,2,0,NA,NA,NA
"816","C2",14,13,3,5,178,18,55,24,2,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,14,347,592,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",13,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA
"818","B1",15,8,0,9,155,17,59,29,3,7,2,2,0,2,0,0,0,0,0,0,0,0,0,0,20,344,611,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,2,2,1,0,4,0,1,0,0,0,1,NA,NA,NA
"818","C1",10,5,3,4,141,21,68,43,3,6,4,3,0,3,0,0,0,1,0,0,0,0,0,0,13,347,611,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",14,0,0,0,0,3,1,0,0,0,1,0,NA,NA,NA
"818","C2",8,5,6,5,145,19,47,44,3,8,3,1,1,2,0,0,0,0,0,0,0,0,0,0,22,332,610,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,2,1,0,0,3,1,1,0,0,0,1,NA,NA,NA
"818","C3",7,4,9,3,148,14,65,29,3,5,3,4,1,2,0,0,0,0,1,0,0,0,0,0,21,339,610,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",11,0,1,0,1,5,0,0,1,0,0,1,NA,NA,NA
"818","C4",12,7,8,6,132,16,69,28,6,8,4,4,0,1,0,0,0,2,0,0,0,0,0,0,17,345,610,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",10,2,1,0,0,6,1,1,1,0,0,3,NA,NA,NA
"819","B1",18,8,5,4,70,28,144,58,2,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,14,379,627,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",6,4,1,0,0,2,2,0,0,0,0,0,NA,NA,NA
"819","C1",18,8,5,4,70,28,144,58,2,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,14,364,627,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"820","B1",21,11,3,3,52,24,113,42,4,1,2,5,0,2,0,0,0,0,0,0,0,0,0,0,21,333,603,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",14,2,2,0,0,8,0,0,0,1,0,2,NA,NA,NA
"820","C1",21,10,4,12,60,22,104,37,2,2,2,10,0,1,0,0,0,3,0,0,1,0,0,0,17,341,602,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",15,5,1,1,1,4,1,0,0,0,0,5,NA,NA,NA
"821","B1",8,8,3,3,28,18,108,31,1,2,4,6,0,1,0,0,0,0,0,0,0,0,0,0,9,245,450,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,2,0,0,0,5,1,0,0,0,0,0,NA,NA,NA
"821","C1",8,15,1,6,26,14,110,30,6,2,2,4,0,3,0,0,0,0,1,0,0,0,0,0,17,256,449,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,0,0,0,0,1,1,0,0,0,0,2,NA,NA,NA
"822","B1",15,11,2,8,21,17,135,79,5,3,2,5,2,2,0,0,0,0,0,0,0,0,0,0,8,351,694,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",23,0,1,0,0,8,0,0,3,1,0,0,NA,NA,NA
"822","C1",13,6,3,8,24,16,153,55,1,1,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,321,693,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,12,0,0,0,5,0,0,14,0,0,0,NA,NA,NA
"822","C2",10,6,1,14,25,15,163,44,3,3,3,2,0,3,0,0,0,0,0,0,0,0,0,0,16,339,693,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",19,2,2,2,0,4,0,0,1,0,0,1,NA,NA,NA
"823","B1",19,11,6,10,37,24,136,55,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,15,338,634,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",8,0,0,1,0,6,1,0,0,0,0,1,NA,NA,NA
"823","C1",24,8,1,10,61,29,143,46,3,2,5,4,0,1,0,0,0,0,0,0,0,0,0,0,30,385,633,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",9,1,2,0,1,2,0,0,0,1,0,2,NA,NA,NA
"824","B1",12,4,0,4,30,16,113,44,5,3,4,6,0,1,0,0,0,1,0,0,0,0,0,0,12,286,651,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",16,2,3,0,1,7,0,0,0,1,0,1,NA,NA,NA
"824","C1",15,6,1,3,36,17,120,39,5,1,2,3,0,6,0,0,0,0,0,0,0,0,0,0,15,291,651,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",9,2,2,1,2,2,2,0,0,0,0,2,NA,NA,NA
"825","B1",17,5,5,3,31,18,94,69,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,14,280,587,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",10,1,1,0,0,5,0,1,0,0,0,0,NA,NA,NA
"825","C1",8,4,5,6,41,15,104,86,4,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,13,314,586,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",9,0,0,0,1,9,0,0,0,0,0,0,NA,NA,NA
"826","B1",8,5,1,4,25,7,70,43,4,2,4,3,2,3,0,0,0,0,1,0,0,0,0,0,12,219,504,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",12,5,3,0,0,4,1,0,0,0,0,0,NA,NA,NA
"826","C1",4,5,2,6,24,14,88,39,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,9,219,503,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,4,1,0,0,5,0,0,1,1,0,1,NA,NA,NA
"826","C2",12,5,3,5,40,18,69,38,1,0,3,4,0,3,0,0,0,0,0,1,0,0,0,0,17,232,503,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",8,1,1,0,0,2,0,0,0,0,0,1,NA,NA,NA
"827","B1",4,8,3,7,33,11,102,49,2,1,5,3,2,0,0,0,0,0,0,0,1,0,0,0,23,260,504,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,0,0,0,0,2,0,1,0,0,0,0,NA,NA,NA
"827","C1",10,5,1,8,40,15,104,53,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,14,282,504,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",11,0,0,0,1,8,1,0,0,0,0,0,NA,NA,NA
"828","B1",18,6,2,9,196,30,87,32,4,7,6,1,1,1,0,0,0,0,0,0,0,0,0,0,13,426,690,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,2,0,0,0,4,0,0,0,0,0,0,NA,NA,NA
"828","C1",12,7,2,11,200,29,104,30,7,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,12,433,689,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"829","B1",6,7,2,8,185,26,61,22,7,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,16,357,562,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,1,0,1,0,2,2,1,0,0,0,1,NA,NA,NA
"829","C1",7,3,0,8,167,13,75,26,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,14,345,561,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",9,2,0,0,0,7,1,0,0,0,0,2,NA,NA,NA
"830","B1",22,9,5,16,45,44,104,18,43,0,8,3,0,1,0,0,0,1,0,1,0,0,0,0,11,344,609,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,2,0,0,0,0,1,0,1,0,1,1,NA,NA,NA
"830","C1",19,10,8,14,62,45,92,31,23,2,11,6,0,0,0,0,0,2,0,0,0,0,0,0,20,354,608,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,0,0,0,0,3,1,0,0,0,0,2,NA,NA,NA
"831","B1",25,14,3,17,51,48,113,56,33,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,18,392,742,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"831","C1",27,14,3,16,51,48,109,59,34,2,7,2,2,0,0,0,0,1,0,0,2,0,0,0,19,416,742,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,0,2,0,0,5,3,0,0,0,2,3,NA,NA,NA
"831","C2",31,17,7,13,54,58,103,62,29,5,9,3,3,2,0,0,0,0,0,0,0,0,0,0,15,429,741,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",9,0,0,2,0,2,3,0,1,0,1,0,NA,NA,NA
"832","B1",39,20,4,13,51,45,55,23,21,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,16,300,565,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,0,1,0,0,1,1,0,1,0,0,0,NA,NA,NA
"833","B1",17,9,4,15,58,42,56,34,20,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,15,303,478,"YAUTEPEC","Registro de Computos YAUTEPEC  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",10,1,0,0,0,4,3,0,1,1,0,1,NA,NA,NA
