CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,PUP,NA,MORENA,ES,PSD,PMR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,C_COMUN_PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,C_COMUN_PRD_MC_PUP,PRD_MC,PRD_PUP,MC_PUP,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,C_COMUN_PRD_MC,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,329,B,1,0,B,1,71,4,30,11,1,3,7,88,1,12,,0,0,0,0,2,4,0,0,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,0,7,246,388,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,329,C,1,0,C01,1,63,8,21,12,1,2,2,113,1,12,,1,1,0,0,1,2,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0,7,251,387,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,331,B,1,0,B,0,80,2,1,2,1,1,11,221,5,20,,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,0,12,357,595,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,331,C,1,0,C01,0,56,0,1,2,1,0,20,235,0,25,,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,0,5,348,594,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,331,C,2,0,C02,0,85,5,3,2,0,1,11,219,1,17,,0,0,0,0,0,1,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,0,12,360,594,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,332,B,1,0,B,1,168,5,22,21,0,0,4,68,1,25,,0,0,0,1,1,6,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,0,10,336,563,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,127,SAN DIONISIO DEL MAR,838,B,1,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,526,Paquete no entregado,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,127,SAN DIONISIO DEL MAR,838,C,1,0,C01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,526,Paquete no entregado,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,127,SAN DIONISIO DEL MAR,838,C,2,0,C02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,526,Paquete no entregado,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,127,SAN DIONISIO DEL MAR,839,B,1,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,516,Paquete no entregado,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,127,SAN DIONISIO DEL MAR,839,C,1,0,C01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,516,Paquete no entregado,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,127,SAN DIONISIO DEL MAR,840,B,1,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,642,Paquete no entregado,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,127,SAN DIONISIO DEL MAR,840,C,1,0,C01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,641,Paquete no entregado,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,877,B,1,0,B,0,208,0,,23,0,162,,152,1,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,0,6,552,706,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,877,C,1,0,C01,0,228,0,,22,0,216,,109,3,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,0,4,582,705,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,877,C,2,0,C02,0,172,1,,9,0,225,,124,0,,,0,0,0,0,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,0,5,538,705,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,878,B,1,0,B,0,182,1,,3,0,154,,113,0,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,0,2,455,585,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,878,C,1,0,C01,0,182,0,,4,0,171,,85,0,,,0,0,0,0,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,0,5,449,584,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,878,C,2,0,C02,0,201,0,,8,0,174,,77,0,,,0,0,0,0,,,,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,0,2,464,584,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,879,B,1,0,B,0,492,2,,0,0,9,,7,0,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,0,4,514,645,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,879,E,1,0,E01,0,0,0,,0,0,0,,0,0,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,113,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,880,B,1,0,B,0,165,0,,0,0,19,,81,2,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,0,2,269,299,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,881,B,1,0,B,0,107,1,,0,0,96,,196,0,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0,0,400,466,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,881,C,1,0,C01,1,98,0,,0,1,80,,213,0,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,0,0,393,466,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,883,B,1,0,B,101,175,44,1,18,23,104,0,74,1,,,1,0,0,0,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,0,9,554,707,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,883,E,1,0,E01,36,106,20,2,66,7,4,0,40,3,,,1,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,0,5,293,363,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,884,B,1,0,B,79,130,84,0,18,12,38,0,63,3,,,3,0,0,0,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,0,7,442,566,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,884,C,1,0,C01,55,148,60,2,26,15,32,2,79,2,,,1,4,1,0,1,0,0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,0,9,440,566,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,884,E,1,0,E01,71,79,31,0,3,5,2,0,12,0,,,0,2,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,0,5,212,245,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,885,B,1,0,B,73,150,65,0,15,6,56,1,82,0,,,1,0,0,0,0,2,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,0,14,466,664,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,885,C,1,0,C01,65,169,62,1,16,8,41,2,86,2,,,5,0,0,0,1,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,0,15,478,664,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,886,B,1,0,B,45,109,35,1,3,2,41,1,43,0,,,0,0,0,0,1,2,0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,0,7,294,386,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,886,C,1,0,C01,55,85,39,0,9,6,40,0,50,1,,,1,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,0,9,297,386,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,887,B,1,0,B,56,141,49,2,13,3,70,3,90,4,,,3,0,2,0,3,2,2,0,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,0,21,469,627,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,887,E,1,0,E01,193,172,36,0,10,18,54,2,47,0,,,0,4,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,0,8,546,690,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,888,B,1,0,B,60,78,22,3,2,0,8,0,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,0,4,179,196,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,889,B,1,0,B,60,144,88,0,3,1,60,1,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,0,9,370,422,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,889,C,1,0,C01,65,165,65,1,2,0,52,0,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,0,12,367,422,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,890,B,1,0,B,7,7,5,0,5,0,21,1,4,2,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,0,52,90,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2394,B,1,0,B,2,185,7,1,30,0,15,6,5,4,196,,1,1,0,0,0,4,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,0,36,495,641,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2394,C,1,0,C01,1,202,6,0,38,1,15,0,17,3,184,,0,0,0,0,0,2,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,0,20,490,641,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2395,B,1,0,B,0,132,7,0,11,2,17,0,10,0,145,,1,0,0,0,0,0,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,0,11,340,431,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2395,C,1,0,C01,1,107,3,3,23,0,10,3,7,1,171,,0,0,0,0,0,1,1,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,0,9,343,430,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2396,B,1,0,B,0,96,16,0,8,0,6,2,5,0,160,,0,0,0,0,2,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,0,15,313,378,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2396,C,1,0,C01,0,97,7,1,9,1,4,1,3,0,171,,0,0,0,0,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,1,11,309,378,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2397,B,1,0,B,2,145,1,0,13,0,3,0,5,1,199,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,0,11,380,448,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2397,C,1,0,C01,0,151,1,0,17,2,5,0,8,4,187,,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,0,10,387,447,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2398,B,1,0,B,0,92,6,0,19,1,1,3,12,5,177,,0,0,0,0,2,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,0,14,334,412,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2398,C,1,0,C01,0,90,1,0,11,1,3,4,15,8,181,,0,0,0,0,2,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,0,14,333,411,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2399,B,1,0,B,1,131,9,2,18,0,3,4,11,1,332,,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,0,17,530,671,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2400,B,1,0,B,1,182,8,0,38,1,8,5,9,3,316,,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,0,23,596,746,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2401,B,1,0,B,0,166,6,1,29,1,16,3,7,0,279,,0,0,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,1,26,538,682,Cotejo,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2401,C,1,0,C01,0,143,3,0,40,0,11,1,9,0,307,,0,0,0,0,0,0,0,0,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,0,28,547,682,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2402,B,1,0,B,0,169,1,0,26,0,8,1,8,0,178,,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0,19,413,507,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2402,C,1,0,C01,0,162,0,1,37,0,4,1,9,0,172,,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,0,14,403,507,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2402,C,2,0,C02,1,171,2,0,29,1,6,0,17,0,179,,0,0,0,0,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,0,16,425,507,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2403,B,1,0,B,1,136,6,0,21,1,5,1,15,0,240,,0,0,0,0,3,1,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,0,19,451,560,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2403,C,1,0,C01,0,157,3,0,23,1,6,1,14,2,234,,0,0,0,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,0,17,461,559,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2404,B,1,0,B,1,151,7,1,14,1,9,1,7,3,141,,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,1,19,357,441,Recuento,,,
,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2404,C,1,0,C01,0,164,5,0,28,0,3,1,9,0,140,,0,0,0,0,1,0,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,0,11,365,441,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,157,B,1,0,B,178,138,5,,2,4,,2,135,5,1,0,1,0,1,0,,,,,4,0,1,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,481,0,24,505,676,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,157,C,1,0,C01,153,133,6,,3,2,,4,127,2,2,4,1,3,0,0,,,,,4,0,0,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,447,0,24,471,676,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,157,C,2,0,C02,179,121,7,,6,3,,5,154,3,3,4,1,0,0,0,,,,,2,1,0,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,493,0,16,509,676,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,157,C,3,0,C03,184,103,3,,5,8,,4,139,1,0,1,2,1,1,0,,,,,0,0,0,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,455,0,14,469,676,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,158,B,1,0,B,202,67,5,,14,9,,2,152,6,0,8,0,0,0,0,,,,,1,1,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,467,0,18,485,691,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,158,C,1,0,C01,207,81,2,,7,3,,2,185,0,1,5,0,1,0,1,,,,,5,0,0,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,504,0,13,517,691,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,158,C,2,0,C02,210,79,4,,8,6,,4,162,3,1,6,2,0,1,0,,,,,3,1,2,4,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,498,0,15,513,690,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,159,B,1,0,B,186,60,1,,2,3,,1,115,1,2,6,1,0,0,0,,,,,5,1,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,385,0,10,395,531,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,159,C,1,0,C01,158,66,2,,9,7,,2,133,4,1,4,1,0,0,1,,,,,4,0,0,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,394,0,12,406,530,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,160,B,1,0,B,170,128,0,,4,0,,1,119,2,1,5,0,1,2,0,,,,,0,2,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,439,0,17,456,605,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,160,C,1,0,C01,148,107,5,,8,7,,0,132,6,2,12,0,2,1,0,,,,,3,0,0,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,437,0,16,453,604,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,160,C,2,0,C02,160,125,4,,3,2,,2,133,6,0,12,0,0,0,0,,,,,1,1,0,0,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,452,1,24,477,604,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,160,S,1,0,S01,16,9,0,,0,0,,0,7,0,0,0,0,0,0,0,,,,,1,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,0,33,0,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,161,B,1,0,B,185,70,1,,7,3,,0,112,9,0,16,2,1,0,0,,,,,4,0,0,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,411,0,21,432,597,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,161,C,1,0,C01,207,59,5,,7,3,,0,122,4,2,4,3,0,0,0,,,,,4,0,0,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,421,0,19,440,597,Recuento,,,
,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,162,B,1,0,B,84,15,1,,5,2,,0,26,1,0,7,0,0,0,0,,,,,0,0,0,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,142,0,5,147,247,Cotejo,,,
