CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,C_COMUN_PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRD_PVEM_PSD,PRD_PVEM,PRD_PSD,PVEM_PSD,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,734,3,20,128,65,56,102,100,147,274,92,37,80,,3,27,2,3,6,,,,,,,,,,,,,,,,1142,1,82,1225,1939
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,735,3,25,96,55,57,54,89,51,243,66,28,56,,2,10,33,2,6,,,,,,,,,,,,,,,,873,1,64,938,1531
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,736,2,4,72,29,29,49,52,45,223,49,13,40,,1,11,2,3,1,,,,,,,,,,,,,,,,623,2,42,667,1042
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,737,5,24,163,137,55,172,124,100,453,133,73,129,,9,27,5,2,4,,,,,,,,,,,,,,,,1610,0,109,1719,2627
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,738,4,36,114,77,41,81,63,75,388,74,27,153,,1,23,2,3,5,,,,,,,,,,,,,,,,1163,0,70,1233,1643
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,739,3,11,126,57,38,100,68,81,304,84,23,91,,6,8,3,1,5,,,,,,,,,,,,,,,,1006,1,63,1070,1611
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,740,4,26,199,90,66,129,81,132,447,127,54,97,,11,17,0,1,1,,,,,,,,,,,,,,,,1478,0,86,1564,2274
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,741,3,48,124,78,28,78,50,70,386,86,34,70,,3,11,1,0,11,,,,,,,,,,,,,,,,1078,3,62,1143,1619
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,742,2,22,75,42,34,75,40,51,264,69,25,66,,3,14,2,3,0,,,,,,,,,,,,,,,,785,0,51,836,1149
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,743,3,14,120,91,37,112,83,69,301,65,47,32,,8,16,4,2,4,,,,,,,,,,,,,,,,1005,2,73,1080,1841
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,744,1,6,70,25,32,30,24,50,98,29,8,32,,1,3,2,1,3,,,,,,,,,,,,,,,,414,1,34,449,646
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,745,3,11,103,39,50,111,27,52,212,77,11,25,,1,12,3,2,5,,,,,,,,,,,,,,,,741,0,38,779,1222
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,746,1,5,42,29,29,37,22,28,74,28,19,20,,0,7,1,0,3,,,,,,,,,,,,,,,,344,0,24,368,655
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,747,1,5,57,18,51,12,17,11,18,16,16,6,,2,7,0,0,0,,,,,,,,,,,,,,,,236,0,11,247,362
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,748,1,8,122,55,31,33,23,18,52,32,18,22,,4,6,0,2,3,,,,,,,,,,,,,,,,429,0,24,453,578
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,749,2,8,83,64,52,45,22,77,129,37,24,15,,3,5,0,0,1,,,,,,,,,,,,,,,,565,0,43,608,876
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,750,1,2,27,22,40,53,10,10,50,24,25,5,,3,1,2,0,2,,,,,,,,,,,,,,,,276,0,25,301,484
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,751,1,3,56,24,13,26,6,21,54,25,16,7,,1,4,0,0,2,,,,,,,,,,,,,,,,258,0,20,278,404
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,752,1,3,55,21,7,14,4,3,34,12,5,2,,1,1,0,1,2,,,,,,,,,,,,,,,,165,0,17,182,245
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,753,1,6,15,17,16,21,16,17,46,3,28,6,,0,2,0,0,0,,,,,,,,,,,,,,,,193,0,21,214,382
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,754,1,1,34,18,10,18,19,5,9,10,6,3,,0,3,0,0,0,,,,,,,,,,,,,,,,136,0,9,145,218
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,755,1,3,41,35,23,7,7,16,20,5,32,11,,1,2,0,0,0,,,,,,,,,,,,,,,,203,0,13,216,293
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,756,2,14,74,30,42,39,10,41,111,31,11,20,,1,8,61,11,4,,,,,,,,,,,,,,,,508,0,44,552,783
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,757,2,3,64,38,8,8,8,14,13,5,7,15,,0,2,0,0,1,,,,,,,,,,,,,,,,186,0,17,203,280
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,758,1,0,27,5,9,3,4,4,12,0,2,0,,0,0,0,0,0,,,,,,,,,,,,,,,,66,0,5,71,103
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,759,1,2,22,14,18,13,8,4,12,3,8,0,,0,2,0,0,1,,,,,,,,,,,,,,,,107,0,8,115,168
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,455,8,173,185,433,230,147,78,63,1165,173,122,39,8,,47,10,4,33,9,8,3,0,,,,,,,,,,,136,3066,3,168,3237,5311
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,5,107,110,245,104,118,53,39,664,131,62,20,2,,44,5,4,22,10,4,2,3,,,,,,,,,,,91,1840,1,103,1944,3229
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,12,418,251,613,264,202,139,85,1865,226,146,59,3,,92,10,4,44,20,7,6,1,,,,,,,,,,,239,4694,1,228,4923,7576
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,476,3,184,83,125,65,35,24,23,403,39,28,9,3,,18,0,1,8,2,1,0,0,,,,,,,,,,,65,1116,1,69,1186,1829
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,487,9,169,189,621,219,206,60,57,1211,207,113,49,5,,81,10,14,45,27,21,11,3,,,,,,,,,,,87,3405,8,202,3615,6071
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,488,6,155,84,761,168,95,49,40,855,87,159,27,1,,29,7,7,25,37,10,7,9,,,,,,,,,,,93,2705,1,105,2811,4289
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,489,7,218,102,503,133,166,58,44,845,148,80,31,6,,78,11,4,21,26,10,12,1,,,,,,,,,,,120,2617,0,156,2773,4615
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,490,2,34,25,134,31,43,26,15,281,40,32,10,2,,9,5,0,3,11,0,1,0,,,,,,,,,,,36,738,0,48,786,1305
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,491,2,20,35,170,35,30,19,14,221,47,42,10,3,,20,2,1,11,12,2,1,0,,,,,,,,,,,7,702,1,58,761,1256
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,492,2,61,68,241,71,37,19,19,279,25,29,14,1,,14,0,1,4,10,7,1,0,,,,,,,,,,,42,943,0,47,990,1474
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,493,3,81,46,200,63,62,34,13,405,41,43,7,4,,24,4,3,10,12,2,3,2,,,,,,,,,,,63,1122,0,76,1198,1988
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,494,2,37,49,133,39,26,10,6,206,32,18,3,1,,7,3,1,2,1,2,0,0,,,,,,,,,,,24,600,1,32,633,982
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,495,3,61,53,325,50,52,26,17,307,38,42,11,2,,12,4,1,12,11,2,2,1,,,,,,,,,,,29,1058,0,50,1108,1891
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,496,4,171,155,396,126,66,55,32,621,69,70,20,1,,17,3,3,9,10,7,4,1,,,,,,,,,,,83,1919,0,120,2039,2978
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,799,5,146,169,384,69,47,72,52,341,57,107,47,5,,12,1,0,6,18,5,26,0,,,,,,,,,,,136,1700,1,83,1784,3198
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,800,3,88,135,201,39,27,33,47,211,66,52,82,1,,5,0,0,3,5,1,5,0,,,,,,,,,,,99,1100,0,79,1179,1758
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,801,4,159,109,281,63,29,42,31,256,34,66,69,10,,8,0,0,6,16,5,12,1,,,,,,,,,,,100,1297,1,65,1363,2107
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,802,3,115,166,227,49,42,59,46,243,32,68,27,7,,3,4,3,2,15,4,4,0,,,,,,,,,,,127,1243,0,66,1309,2099
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,803,2,88,106,167,22,26,34,25,187,36,36,32,4,,3,0,0,3,5,2,1,1,,,,,,,,,,,134,912,0,46,958,1361
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,804,2,64,57,250,33,21,39,41,170,38,40,23,2,,6,3,1,0,10,1,7,0,,,,,,,,,,,110,916,3,41,960,1471
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,805,2,74,85,181,31,19,51,73,190,41,34,21,3,,4,1,0,5,3,2,7,0,,,,,,,,,,,84,909,0,41,950,1449
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,806,2,54,130,128,29,10,37,20,148,24,22,12,0,,5,1,0,3,6,2,2,0,,,,,,,,,,,105,738,0,20,758,1046
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,807,2,58,77,95,25,11,42,8,112,14,22,8,5,,1,2,0,2,5,1,2,0,,,,,,,,,,,52,542,0,23,565,820
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,808,2,46,69,117,22,18,25,28,153,30,24,14,5,,0,0,1,3,5,0,1,0,,,,,,,,,,,99,660,0,27,687,986
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,809,2,62,72,97,18,12,42,22,143,23,23,12,3,,2,0,0,2,4,1,3,0,,,,,,,,,,,94,635,0,30,665,925
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,810,3,76,171,200,40,23,54,37,279,43,34,12,3,,4,2,0,6,11,1,1,0,,,,,,,,,,,181,1178,0,55,1233,1818
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,811,5,140,344,369,61,40,69,48,388,59,77,40,9,,15,4,1,14,18,6,16,6,,,,,,,,,,,159,1883,0,62,1945,3505
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,812,3,79,98,200,47,23,51,46,208,32,42,18,3,,5,3,1,2,6,3,6,0,,,,,,,,,,,140,1013,2,55,1070,1618
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,813,3,74,127,157,44,40,37,31,158,28,49,10,8,,5,1,1,4,9,0,6,0,,,,,,,,,,,48,837,0,57,894,1544
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,814,1,29,71,101,21,16,18,7,55,12,25,3,5,,0,0,0,1,2,0,1,0,,,,,,,,,,,29,396,0,16,412,674
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,815,2,79,102,154,24,18,14,11,136,28,36,8,4,,5,0,0,2,4,2,12,1,,,,,,,,,,,74,714,1,34,749,1141
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,816,3,84,111,178,41,23,61,28,223,24,49,14,6,,6,2,2,3,4,9,6,0,,,,,,,,,,,125,999,0,65,1064,1728
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,817,10,253,344,664,128,134,173,86,719,131,175,64,22,,36,5,2,41,34,12,27,3,,,,,,,,,,,282,3335,31,153,3519,6139
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,818,4,119,156,319,86,37,54,53,270,45,85,42,7,,18,1,1,7,26,5,15,1,,,,,,,,,,,98,1445,1,106,1552,2687
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,819,2,30,41,232,42,22,21,18,180,18,16,24,0,,12,0,0,0,26,0,0,0,,,,,,,,,,,28,710,0,30,740,1164
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,820,2,32,29,194,33,18,11,9,154,14,43,15,1,,17,1,1,4,15,8,10,0,,,,,,,,,,,41,650,0,29,679,1162
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,821,2,30,32,171,21,15,11,15,93,20,19,7,2,,5,0,1,0,11,3,2,0,,,,,,,,,,,32,490,0,30,520,845
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,822,3,61,56,323,45,28,40,40,222,26,52,13,4,,13,1,2,4,12,1,3,0,,,,,,,,,,,57,1003,0,59,1062,1833
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,823,2,42,43,228,42,27,29,9,169,12,27,7,2,,4,1,2,5,11,5,3,0,,,,,,,,,,,25,693,0,24,717,1161
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,824,2,37,51,162,19,23,31,10,139,13,23,5,3,,1,1,0,6,6,1,1,0,,,,,,,,,,,19,551,0,54,605,1228
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,825,2,25,49,217,35,19,20,8,132,16,34,6,2,,4,0,1,8,13,1,11,0,,,,,,,,,,,33,634,0,29,663,1126
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,826,2,51,33,252,38,27,41,8,125,13,45,2,2,,10,0,1,2,7,4,9,0,,,,,,,,,,,35,705,0,38,743,1374
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,827,2,50,67,92,26,28,54,3,103,14,16,5,4,,9,0,0,3,8,1,0,1,,,,,,,,,,,17,501,1,27,529,891
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,828,2,53,62,181,36,15,34,16,235,18,34,22,3,,8,1,2,6,8,1,3,0,,,,,,,,,,,99,837,0,25,862,1285
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,829,2,38,45,141,30,23,25,15,192,17,32,10,1,,5,1,2,1,3,5,2,4,,,,,,,,,,,61,653,0,39,692,1060
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,830,2,35,37,123,22,16,10,14,129,12,32,227,0,,8,0,4,5,3,2,7,0,,,,,,,,,,,39,725,0,39,764,1174
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,831,3,59,73,260,38,38,19,25,165,17,28,258,3,,10,1,1,5,12,4,6,0,,,,,,,,,,,48,1070,6,74,1150,1868
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,832,1,29,19,48,5,6,4,3,61,2,12,80,0,,4,0,0,2,1,0,1,1,,,,,,,,,,,0,278,6,13,297,475
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,833,2,29,48,85,18,14,11,17,108,10,15,180,1,,10,2,1,1,3,1,5,1,,,,,,,,,,,32,592,0,37,629,913
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,834,4,100,89,221,41,16,27,28,266,94,36,173,5,,11,1,1,6,8,4,5,1,,,,,,,,,,,103,1236,0,56,1292,1897
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,835,3,104,49,62,29,16,8,11,147,16,10,73,1,,9,0,0,3,0,0,1,0,,,,,,,,,,,49,588,0,18,606,825
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,836,2,80,58,138,29,14,40,14,181,16,22,38,2,,4,4,1,3,2,3,0,0,,,,,,,,,,,181,830,0,30,860,1222
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,837,3,54,70,201,23,26,25,11,202,15,21,92,3,,7,0,0,6,1,0,9,1,,,,,,,,,,,96,863,0,50,913,1565
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,838,2,52,41,125,31,18,31,11,151,19,17,26,1,,4,1,1,6,2,0,0,0,,,,,,,,,,,114,651,0,26,677,1017
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,839,3,63,110,203,28,27,31,24,229,26,25,25,3,,10,6,0,2,5,3,1,0,,,,,,,,,,,261,1082,0,55,1137,1681
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,840,2,51,72,88,23,13,34,15,134,10,11,34,7,,3,2,1,5,3,1,4,0,,,,,,,,,,,218,729,0,26,755,1060
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,841,1,21,13,69,3,3,8,1,61,4,11,15,1,,0,0,0,2,2,0,3,2,,,,,,,,,,,60,279,0,14,293,472
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,842,2,37,73,177,17,17,20,13,155,18,16,17,1,,6,0,0,1,4,1,3,0,,,,,,,,,,,144,720,0,30,750,1118
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,843,3,84,130,334,47,17,35,37,186,32,43,24,5,,11,3,0,3,4,2,13,1,,,,,,,,,,,129,1140,0,49,1189,1643
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,844,5,147,155,598,92,59,77,48,387,59,101,61,9,,17,4,2,6,15,5,23,0,,,,,,,,,,,227,2092,0,89,2181,3439
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,845,2,32,41,204,28,20,26,7,118,13,88,22,1,,4,1,0,1,10,6,8,0,,,,,,,,,,,47,677,0,34,711,1110
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,846,2,42,44,189,16,11,10,7,127,19,35,43,1,,2,0,0,2,6,1,5,0,,,,,,,,,,,13,573,3,29,605,880
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,847,2,65,68,209,28,21,24,21,125,27,46,85,2,,3,4,1,2,14,1,0,1,,,,,,,,,,,58,805,0,36,841,1241
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,848,3,51,130,270,33,28,26,22,157,24,52,14,2,,6,0,1,2,4,6,11,0,,,,,,,,,,,69,908,0,53,961,1551
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,849,1,7,77,135,14,12,5,13,64,20,72,36,0,,5,0,0,1,1,1,6,1,,,,,,,,,,,25,495,0,20,515,706
