CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,C_COMUN_PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRD_PVEM_PSD,PRD_PVEM,PRD_PSD,PVEM_PSD,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,681,B,1,0,B,5,35,91,17,22,25,15,149,21,3,5,0,,3,1,0,6,,,,,,,,,,,,,,,,398,0,43,441,629,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,681,C,1,0,C01,4,25,73,12,16,18,8,148,23,8,11,1,,6,2,0,10,,,,,,,,,,,,,,,,365,0,35,400,629,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,682,B,1,0,B,9,21,45,16,30,28,11,159,21,1,7,2,,7,2,0,8,,,,,,,,,,,,,,,,367,0,29,396,640,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,682,C,1,0,C01,3,26,57,22,17,28,13,131,11,4,1,0,,8,4,1,5,,,,,,,,,,,,,,,,331,0,37,368,640,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,682,C,2,0,C02,8,19,56,14,25,27,16,143,21,5,2,1,,7,0,1,3,,,,,,,,,,,,,,,,348,1,29,378,640,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,682,E,1,0,E01,15,18,16,26,19,4,10,164,18,5,12,0,,9,0,0,6,,,,,,,,,,,,,,,,322,0,25,347,640,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,682,E,1,1,E01C01,12,14,7,13,23,6,12,171,17,4,8,0,,12,1,0,6,,,,,,,,,,,,,,,,306,0,20,326,639,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,683,B,1,0,B,6,14,47,14,23,24,9,138,17,2,3,0,,9,2,0,7,,,,,,,,,,,,,,,,315,0,25,340,585,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,683,C,1,0,C01,7,11,44,14,34,38,8,149,19,3,2,0,,13,0,0,4,,,,,,,,,,,,,,,,346,0,19,365,585,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,683,C,2,0,C02,3,11,48,11,26,43,19,168,8,1,3,0,,3,0,0,9,,,,,,,,,,,,,,,,353,0,24,377,584,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,684,B,1,0,B,6,4,48,10,32,17,31,85,9,4,9,0,,4,2,0,5,,,,,,,,,,,,,,,,266,0,22,288,483,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,684,C,1,0,C01,6,10,62,4,27,17,39,87,4,4,6,0,,11,2,1,0,,,,,,,,,,,,,,,,280,0,20,300,482,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,685,B,1,0,B,19,37,75,12,6,32,19,49,9,6,9,1,,4,0,0,2,,,,,,,,,,,,,,,,280,0,22,302,588,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,685,C,1,0,C01,17,32,70,14,12,17,17,138,14,3,6,0,,3,0,1,5,,,,,,,,,,,,,,,,349,0,29,378,587,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,686,B,1,0,B,5,10,103,13,29,18,27,143,16,4,11,1,,6,0,6,17,,,,,,,,,,,,,,,,409,0,22,431,583,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,686,C,1,0,C01,8,12,88,21,20,26,25,154,22,2,5,1,,4,1,0,4,,,,,,,,,,,,,,,,393,0,21,414,583,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,686,E,1,0,E01,36,32,24,18,16,10,21,145,15,4,3,1,,5,0,0,1,,,,,,,,,,,,,,,,331,0,17,348,569,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,686,E,1,1,E01C01,16,24,23,26,13,13,20,151,16,1,9,1,,10,1,0,2,,,,,,,,,,,,,,,,326,1,15,342,569,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,686,E,1,2,E01C02,24,30,18,19,14,9,26,140,18,2,5,0,,9,0,0,1,,,,,,,,,,,,,,,,315,7,14,336,569,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,687,B,1,0,B,10,44,37,12,8,8,17,137,14,0,9,0,,4,1,2,3,,,,,,,,,,,,,,,,306,0,0,306,485,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,687,C,1,0,C01,5,27,38,8,9,6,30,153,11,4,7,0,,8,0,0,2,,,,,,,,,,,,,,,,308,1,11,320,484,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,688,B,1,0,B,13,9,66,4,8,7,10,125,11,7,5,0,,7,0,1,4,,,,,,,,,,,,,,,,277,0,12,289,475,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,20,TEPOZTLAN,688,C,1,0,C01,3,10,68,9,17,11,13,91,9,7,6,0,,5,1,1,2,,,,,,,,,,,,,,,,253,0,26,279,475,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,23,TLALNEPANTLA,703,B,1,0,B,4,14,8,3,22,2,81,101,16,5,20,0,,8,1,0,0,,,,,,,,,,,,,,,,285,0,42,327,565,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,23,TLALNEPANTLA,703,C,1,0,C01,9,21,115,8,36,7,74,115,14,7,24,0,,6,0,1,0,,,,,,,,,,,,,,,,437,0,25,462,565,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,23,TLALNEPANTLA,703,C,2,0,C02,6,16,120,7,24,0,85,94,16,3,16,0,,1,1,0,1,,,,,,,,,,,,,,,,390,0,36,426,564,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,23,TLALNEPANTLA,704,B,1,0,B,4,11,93,10,23,4,4,102,15,4,17,0,,3,0,1,1,,,,,,,,,,,,,,,,292,0,33,325,554,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,23,TLALNEPANTLA,704,C,1,0,C01,7,11,107,16,18,7,86,113,17,2,12,0,,2,0,0,0,,,,,,,,,,,,,,,,398,0,32,430,553,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,23,TLALNEPANTLA,704,C,2,0,C02,3,10,107,6,12,3,100,97,10,1,35,0,,4,1,0,2,,,,,,,,,,,,,,,,391,0,39,430,553,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,23,TLALNEPANTLA,705,B,1,0,B,19,12,59,6,13,7,107,52,8,17,78,0,,4,0,0,2,,,,,,,,,,,,,,,,384,0,20,404,516,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,23,TLALNEPANTLA,705,C,1,0,C01,14,6,48,2,8,9,99,79,8,15,65,0,,0,2,0,0,,,,,,,,,,,,,,,,355,0,28,383,516,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,23,TLALNEPANTLA,706,B,1,0,B,4,21,179,6,13,6,75,80,12,23,55,0,,6,0,0,2,,,,,,,,,,,,,,,,482,0,37,519,641,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,760,B,1,0,B,10,12,255,10,15,4,32,175,15,8,5,0,,6,0,0,0,,,,,,,,,,,,,,,,547,0,23,570,679,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,760,C,1,0,C01,6,6,256,6,8,5,57,189,12,15,6,1,,4,0,0,1,,,,,,,,,,,,,,,,572,0,19,591,678,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,761,B,1,0,B,8,8,195,12,9,6,39,138,17,3,4,0,,1,0,1,1,,,,,,,,,,,,,,,,442,0,18,460,576,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,761,C,1,0,C01,9,17,185,12,18,8,36,135,12,2,8,0,,3,0,0,4,,,,,,,,,,,,,,,,449,0,16,465,575,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,761,C,2,0,C02,5,10,214,10,6,3,4,141,23,9,3,0,,3,0,0,0,,,,,,,,,,,,,,,,431,0,20,451,575,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,761,C,3,0,C03,6,9,178,23,16,3,30,164,16,13,4,0,,0,1,0,2,,,,,,,,,,,,,,,,465,0,0,465,575,Grupo de recuento,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,762,B,1,0,B,16,13,148,13,18,3,46,166,19,2,6,0,,7,0,0,3,,,,,,,,,,,,,,,,460,1,24,485,611,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,762,C,1,0,C01,5,13,161,11,11,4,29,167,17,5,9,0,,5,0,2,2,,,,,,,,,,,,,,,,441,1,22,464,610,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,762,C,2,0,C02,10,5,167,8,5,6,29,175,17,3,6,0,,4,1,0,5,,,,,,,,,,,,,,,,441,0,30,471,610,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,763,B,1,0,B,12,5,177,10,8,3,65,127,13,9,4,0,,2,0,0,2,,,,,,,,,,,,,,,,437,0,28,465,572,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,763,C,1,0,C01,13,21,178,12,18,4,57,129,19,7,6,0,,3,0,0,1,,,,,,,,,,,,,,,,468,0,20,488,572,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,764,B,1,0,B,15,26,183,18,10,2,26,110,11,4,4,0,,3,1,0,3,,,,,,,,,,,,,,,,416,0,27,443,539,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,764,C,1,0,C01,20,28,155,20,10,9,21,123,12,2,15,0,,2,2,0,3,,,,,,,,,,,,,,,,422,0,14,436,538,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,765,B,1,0,B,59,25,152,22,12,20,37,120,20,4,9,1,,2,1,1,2,,,,,,,,,,,,,,,,487,0,34,521,682,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,766,B,1,0,B,23,15,157,22,7,5,44,56,16,5,10,1,,3,0,0,2,,,,,,,,,,,,,,,,366,1,33,400,529,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,766,C,1,0,C01,12,10,147,15,9,11,47,97,9,5,5,0,,2,0,0,0,,,,,,,,,,,,,,,,369,0,20,389,529,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,766,C,2,0,C02,20,12,140,11,4,8,34,107,11,4,12,1,,2,0,1,1,,,,,,,,,,,,,,,,368,0,29,397,528,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,767,B,1,0,B,10,9,160,14,10,9,43,114,18,4,4,0,,3,1,1,4,,,,,,,,,,,,,,,,404,0,23,427,628,Grupo de recuento,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,767,C,1,0,C01,14,12,160,12,10,8,40,111,15,5,7,0,,5,0,2,0,,,,,,,,,,,,,,,,401,0,21,422,627,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,767,C,2,0,C02,6,9,144,6,10,2,35,135,23,3,11,0,,8,1,0,3,,,,,,,,,,,,,,,,396,0,29,425,627,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,768,B,1,0,B,10,19,157,14,18,11,153,117,18,2,9,1,,5,1,0,7,,,,,,,,,,,,,,,,542,0,27,569,747,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,768,C,1,0,C01,6,29,165,14,16,8,71,102,8,3,5,0,,4,1,0,2,,,,,,,,,,,,,,,,434,1,26,461,746,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,26,TLAYACAPAN,768,C,2,0,C02,10,14,180,16,9,7,68,131,11,5,6,1,,2,2,1,0,,,,,,,,,,,,,,,,463,0,22,485,746,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,769,B,1,0,B,49,20,54,31,9,7,94,80,17,4,23,0,,4,1,0,4,,,,,,,,,,,,,,,,397,0,28,425,574,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,769,C,1,0,C01,64,38,50,27,15,8,95,79,13,1,29,0,,2,0,0,2,,,,,,,,,,,,,,,,423,0,28,451,573,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,769,C,2,0,C02,44,26,72,18,12,6,104,80,16,0,23,2,,4,2,0,4,,,,,,,,,,,,,,,,413,0,23,436,573,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,769,C,3,0,C03,53,28,48,28,11,14,80,81,14,3,25,1,,2,0,0,1,,,,,,,,,,,,,,,,389,0,24,413,573,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,770,B,1,0,B,46,21,47,21,7,15,119,57,11,3,19,0,,3,0,0,1,,,,,,,,,,,,,,,,370,0,23,393,508,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,770,C,1,0,C01,44,26,38,18,14,9,109,89,7,1,23,2,,2,1,0,2,,,,,,,,,,,,,,,,385,0,21,406,508,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,770,C,2,0,C02,35,26,62,22,12,6,88,82,18,1,12,0,,6,0,0,1,,,,,,,,,,,,,,,,371,0,26,397,507,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,771,B,1,0,B,46,37,80,24,12,16,107,63,10,3,18,2,,2,1,1,2,,,,,,,,,,,,,,,,424,0,24,448,573,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,771,C,1,0,C01,31,29,65,21,22,10,110,68,13,3,15,1,,3,2,0,0,,,,,,,,,,,,,,,,393,0,38,431,573,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,771,C,2,0,C02,53,36,69,23,16,13,109,56,15,0,22,0,,1,0,0,1,,,,,,,,,,,,,,,,414,0,22,436,573,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,772,B,1,0,B,17,9,44,10,5,1,49,32,8,1,10,0,,6,0,2,3,,,,,,,,,,,,,,,,197,0,7,204,260,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,773,B,1,0,B,31,16,93,31,7,4,32,106,7,7,37,1,,3,2,1,3,,,,,,,,,,,,,,,,381,1,16,398,532,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,773,C,1,0,C01,41,18,95,58,7,10,41,89,6,7,21,1,,1,0,0,2,,,,,,,,,,,,,,,,397,6,7,410,532,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,773,C,2,0,C02,17,23,102,56,7,4,29,86,9,3,37,1,,3,0,0,1,,,,,,,,,,,,,,,,378,0,24,402,531,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,774,B,1,0,B,19,14,72,10,11,9,35,92,12,3,10,0,,5,1,1,1,,,,,,,,,,,,,,,,295,0,23,318,381,Acta casilla,,,
4,17,MORELOS,3,TEPOZTLAN,27,TOTOLAPAN,775,B,1,0,B,20,3,36,11,10,6,34,66,4,0,4,3,,4,0,0,1,,,,,,,,,,,,,,,,202,0,8,210,232,Acta casilla,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,12,B,1,0,B,23,38,26,27,66,16,12,146,22,9,48,,1,5,1,1,1,,,,,,,,,,,,,,,,442,14,15,471,629,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,12,C,1,0,C01,29,30,20,27,70,16,11,133,29,5,44,,1,17,1,4,0,,,,,,,,,,,,,,,,437,0,33,470,629,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,12,C,2,0,C02,32,35,11,25,62,16,10,145,18,12,51,,0,5,1,0,1,,,,,,,,,,,,,,,,424,0,33,457,629,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,12,C,3,0,C03,23,28,18,21,67,16,10,148,22,3,61,,0,3,0,0,0,,,,,,,,,,,,,,,,420,3,42,465,628,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,13,B,1,0,B,29,46,17,27,83,18,7,164,19,10,29,,1,3,0,0,1,,,,,,,,,,,,,,,,454,0,0,454,614,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,13,C,1,0,C01,33,38,16,29,66,18,9,22,22,5,44,,2,6,1,1,0,,,,,,,,,,,,,,,,312,0,24,336,614,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,13,C,2,0,C02,26,41,21,16,74,17,8,152,20,8,46,,0,8,1,0,2,,,,,,,,,,,,,,,,440,0,40,480,614,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,14,B,1,0,B,33,39,17,38,64,23,8,171,28,5,76,,0,1,0,0,0,,,,,,,,,,,,,,,,503,2,36,541,716,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,14,C,1,0,C01,34,29,17,38,76,36,10,159,21,11,54,,1,4,0,0,2,,,,,,,,,,,,,,,,492,2,33,527,715,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,15,B,1,0,B,23,24,20,35,66,26,24,156,22,5,45,,0,6,0,0,1,,,,,,,,,,,,,,,,453,0,53,506,736,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,15,C,1,0,C01,17,37,17,39,50,29,12,136,22,9,65,,0,5,3,1,2,,,,,,,,,,,,,,,,444,0,0,444,735,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,15,C,2,0,C02,26,29,18,41,58,21,8,134,23,8,59,,1,6,0,5,6,,,,,,,,,,,,,,,,443,0,47,490,735,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,16,B,1,0,B,23,17,12,21,22,32,3,67,15,6,19,,0,1,2,0,0,,,,,,,,,,,,,,,,240,0,20,260,385,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,16,C,1,0,C01,19,8,16,20,24,28,5,99,12,5,26,,0,1,0,0,2,,,,,,,,,,,,,,,,265,0,17,282,384,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,17,B,1,0,B,38,17,22,19,54,49,6,19,10,2,28,,0,6,0,1,0,,,,,,,,,,,,,,,,271,0,30,301,505,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,17,C,1,0,C01,27,32,23,24,49,37,9,110,18,8,26,,1,4,1,0,0,,,,,,,,,,,,,,,,369,0,17,386,505,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,17,C,2,0,C02,31,21,18,23,43,63,6,78,17,0,29,,5,6,2,0,1,,,,,,,,,,,,,,,,343,0,33,376,505,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,18,B,1,0,B,29,18,26,32,61,17,9,115,232,8,25,,0,7,0,0,1,,,,,,,,,,,,,,,,580,1,38,619,557,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,18,C,1,0,C01,28,44,17,30,64,4,11,108,11,7,28,,1,4,2,2,0,,,,,,,,,,,,,,,,361,0,36,397,556,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,19,B,1,0,B,20,22,29,17,54,25,8,144,26,13,44,,1,3,2,2,6,,,,,,,,,,,,,,,,416,1,32,449,726,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,19,C,1,0,C01,31,25,33,23,75,36,8,151,24,9,35,,1,9,4,0,4,,,,,,,,,,,,,,,,468,0,29,497,725,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,19,C,2,0,C02,22,40,41,11,64,15,13,145,27,5,50,,1,6,0,0,3,,,,,,,,,,,,,,,,443,0,26,469,725,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,19,C,3,0,C03,15,31,27,23,47,33,10,129,25,9,51,,1,8,1,0,4,,,,,,,,,,,,,,,,414,0,46,460,725,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,19,C,4,0,C04,16,35,28,29,71,27,4,125,17,8,66,,0,3,0,0,4,,,,,,,,,,,,,,,,433,0,31,464,725,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,20,B,1,0,B,108,30,9,33,14,8,4,68,6,1,8,,2,1,0,0,0,,,,,,,,,,,,,,,,292,0,15,307,462,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,21,B,1,0,B,150,31,12,34,12,6,8,64,7,3,5,,0,0,0,0,3,,,,,,,,,,,,,,,,335,0,15,350,515,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,22,B,1,0,B,166,77,11,44,20,17,6,69,4,3,13,,0,1,1,0,0,,,,,,,,,,,,,,,,432,0,25,457,667,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,2,ATLATLAHUCAN,23,B,1,0,B,95,20,6,29,5,5,7,41,4,1,6,,1,5,0,0,1,,,,,,,,,,,,,,,,226,0,5,231,337,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,97,B,1,0,B,25,34,51,34,23,35,13,152,17,12,35,,4,8,0,1,3,,,,,,,,,,,,,,,,447,0,24,471,704,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,97,C,1,0,C01,31,26,45,24,17,25,14,173,27,10,32,,3,4,0,5,0,,,,,,,,,,,,,,,,436,2,21,459,703,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,97,C,2,0,C02,46,21,39,19,44,16,10,140,43,3,3,,1,11,1,3,9,,,,,,,,,,,,,,,,409,16,8,433,703,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,97,C,3,0,C03,16,18,68,32,13,26,13,160,13,20,21,,4,5,1,0,0,,,,,,,,,,,,,,,,410,1,23,434,703,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,97,C,4,0,C04,18,19,75,33,22,39,13,140,18,16,29,,3,14,0,2,0,,,,,,,,,,,,,,,,441,3,20,464,703,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,97,C,5,0,C05,28,27,50,28,13,29,11,155,22,20,33,,4,11,3,1,3,,,,,,,,,,,,,,,,438,1,28,467,703,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,98,B,1,0,B,29,17,35,17,21,28,8,138,13,11,26,,1,7,0,0,6,,,,,,,,,,,,,,,,357,0,20,377,528,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,98,C,1,0,C01,35,30,40,18,18,27,11,116,20,8,27,,2,0,1,0,1,,,,,,,,,,,,,,,,354,0,6,360,528,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,99,B,1,0,B,16,24,78,17,21,29,11,166,30,9,57,,4,3,0,2,0,,,,,,,,,,,,,,,,467,0,20,487,686,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,99,C,1,0,C01,24,24,53,12,16,33,7,178,12,19,46,,1,2,0,0,1,,,,,,,,,,,,,,,,428,1,26,455,686,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,99,C,2,0,C02,18,18,57,17,24,30,11,154,20,16,70,,4,7,0,0,2,,,,,,,,,,,,,,,,448,0,0,448,685,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,100,B,1,0,B,14,18,62,13,30,26,7,165,17,11,41,,4,14,3,0,6,,,,,,,,,,,,,,,,431,1,26,458,668,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,100,C,1,0,C01,8,18,57,21,24,33,13,120,11,6,38,,1,9,2,0,3,,,,,,,,,,,,,,,,364,1,30,395,668,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,100,C,2,0,C02,8,16,44,14,19,27,8,148,18,8,36,,1,7,0,1,4,,,,,,,,,,,,,,,,359,1,29,389,668,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,100,C,3,0,C03,8,21,40,8,19,28,10,161,20,12,37,,1,9,3,1,3,,,,,,,,,,,,,,,,381,0,23,404,668,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,101,B,1,0,B,51,30,23,19,24,26,9,143,17,7,28,,2,10,0,0,3,,,,,,,,,,,,,,,,392,0,33,425,577,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,101,C,1,0,C01,30,18,39,16,19,42,5,161,9,7,25,,2,6,1,2,1,,,,,,,,,,,,,,,,383,0,30,413,577,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,102,B,1,0,B,34,26,39,24,14,27,9,163,27,14,29,,1,8,1,1,3,,,,,,,,,,,,,,,,420,0,29,449,747,Grupo de recuento,,,
4,17,MORELOS,4,YECAPIXTLA,6,CUAUTLA,102,C,1,0,C01,46,35,33,23,20,27,8,191,14,11,20,,2,5,2,0,1,,,,,,,,,,,,,,,,438,1,28,467,747,Grupo de recuento,,,
