MUNICIPIO,DISTRITO,CASILLA,TIPO,PAN_PRD_PANAL_PEBC,PRI_PVEM_PES_PT,MC,NO ,NULO,TOTAL,LISTA NOMINAL
MEXICALI,5,645,C2,175,108,11,2,7,303,725
MEXICALI,5,645,C3,164,126,13,2,10,315,725
MEXICALI,5,645,C4,159,108,15,0,13,295,725
MEXICALI,5,693,B,105,120,13,0,9,247,441
MEXICALI,5,693,C1,96,122,6,2,5,231,441
MEXICALI,6,495,B,111,123,19,0,16,269,666
MEXICALI,6,495,C1,140,102,23,0,11,276,667
MEXICALI,6,496,B,104,107,20,0,5,236,660
MEXICALI,6,496,C1,109,74,11,1,7,202,661
MEXICALI,6,496,C2,110,92,17,0,11,230,661
MEXICALI,6,496,C3,95,87,19,0,12,213,661
MEXICALI,6,496,C4,103,91,17,0,6,217,661
MEXICALI,6,497,B,56,102,10,0,4,172,452
MEXICALI,6,497,C1,52,86,14,0,16,168,453
MEXICALI,6,507,B,66,77,9,1,8,161,401
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MEXICALI,6,507,C1,58,79,5,0,13,155,402
MEXICALI,6,508,B,65,90,7,1,8,171,440
MEXICALI,6,508,C1,66,83,6,0,5,160,440
MEXICALI,6,509,B,52,71,12,1,3,139,406
MEXICALI,6,509,C1,62,77,8,0,5,152,407
MEXICALI,6,510,B,64,64,9,0,6,143,395
MEXICALI,6,510,C1,58,74,6,1,1,140,395
MEXICALI,6,511,B,81,59,9,0,7,156,427
MEXICALI,6,511,C1,67,54,11,1,10,143,428
MEXICALI,6,512,B,81,44,6,1,3,135,399
MEXICALI,6,512,C1,65,57,12,1,1,136,400
MEXICALI,6,513,B,65,57,11,0,6,139,407
MEXICALI,6,513,C1,72,50,14,0,6,142,408
MEXICALI,6,514,B,79,49,6,0,10,144,414
MEXICALI,6,514,C1,58,64,4,0,4,130,414
MEXICALI,6,515,B,78,45,7,0,6,136,411
MEXICALI,6,515,C1,77,47,7,2,3,136,411
MEXICALI,6,516,B,137,75,5,2,2,221,631
MEXICALI,6,516,C1,107,61,18,1,0,187,631
MEXICALI,6,516,C2,126,70,18,6,0,220,632
MEXICALI,6,516,C3,117,78,14,0,10,219,632
MEXICALI,6,524,B,60,60,21,0,8,149,518
MEXICALI,6,524,C1,77,74,18,2,4,175,519
MEXICALI,6,525,B,81,71,13,0,10,175,519
MEXICALI,6,525,C1,64,81,13,0,8,166,519
MEXICALI,6,526,B,67,95,12,0,6,180,493
MEXICALI,6,526,C1,45,84,19,1,9,158,493
MEXICALI,6,527,B,77,61,16,0,13,167,435
MEXICALI,6,527,C1,73,57,8,0,4,142,436
MEXICALI,6,528,B,78,81,14,0,1,174,547
MEXICALI,6,528,C1,75,64,12,0,6,157,547
MEXICALI,6,529,B,105,75,15,0,14,209,623
MEXICALI,6,529,C1,101,77,15,0,5,198,624
MEXICALI,6,530,B,88,78,12,2,9,189,574
MEXICALI,6,530,C1,85,91,12,0,7,195,575
MEXICALI,6,531,B,96,84,18,1,2,201,608
MEXICALI,6,531,C1,80,85,27,0,6,198,608
MEXICALI,6,532,B,96,118,18,0,5,237,676
MEXICALI,6,532,C1,89,116,16,0,9,230,677
MEXICALI,6,533,B,97,96,28,0,13,234,663
MEXICALI,6,533,C1,129,98,20,3,5,255,663
MEXICALI,6,534,B,98,71,24,0,3,196,634
MEXICALI,6,534,C1,96,92,21,0,7,216,634
MEXICALI,6,535,B,78,68,19,0,3,168,517
MEXICALI,6,536,B,114,86,12,1,7,220,661
MEXICALI,6,537,B,63,82,9,1,8,163,460
MEXICALI,6,537,C1,48,78,9,0,3,138,461
MEXICALI,6,538,B,134,77,10,0,5,226,692
MEXICALI,6,538,C1,120,80,11,0,0,211,692
MEXICALI,6,538,C10,130,85,15,0,1,231,693
MEXICALI,6,538,C11,121,91,14,2,4,232,693
MEXICALI,6,538,C2,136,74,10,4,8,232,692
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MEXICALI,6,538,C3,113,77,12,3,7,212,692
MEXICALI,6,538,C4,107,89,24,0,0,220,692
MEXICALI,6,538,C5,137,99,11,0,3,250,692
MEXICALI,6,538,C6,112,80,12,0,3,207,692
MEXICALI,6,538,C7,133,81,9,0,2,225,692
MEXICALI,6,538,C8,105,71,13,1,5,195,692
MEXICALI,6,538,C9,110,88,12,1,2,213,692
MEXICALI,6,539,B,68,59,7,0,3,137,454
MEXICALI,6,539,C1,79,50,12,0,8,149,455
MEXICALI,6,540,B,72,67,15,0,3,157,650
MEXICALI,6,540,C1,58,81,9,0,2,150,650
MEXICALI,6,540,C2,92,71,13,0,5,181,650
MEXICALI,6,540,C3,74,79,12,0,1,166,650
MEXICALI,6,540,C4,80,90,5,0,5,180,651
MEXICALI,6,540,C5,76,79,11,0,4,170,651
MEXICALI,6,540,C6,63,80,13,1,8,165,651
MEXICALI,6,541,B,82,109,10,0,5,206,670
MEXICALI,6,541,C1,91,102,10,1,11,215,671
MEXICALI,6,541,C2,89,113,7,1,4,214,671
MEXICALI,6,541,C3,84,101,16,0,8,209,671
MEXICALI,6,542,B,112,77,11,2,7,209,732
MEXICALI,6,542,C1,123,97,11,0,6,237,732
MEXICALI,6,542,C2,109,100,12,4,12,237,733
MEXICALI,6,543,B,82,108,12,6,16,224,625
MEXICALI,6,543,C1,127,92,10,1,13,243,625
MEXICALI,6,543,C2,96,125,13,0,11,245,625
MEXICALI,6,544,B,102,75,7,0,5,189,702
MEXICALI,6,544,C1,126,83,6,0,5,220,702
MEXICALI,6,544,C10,113,87,9,0,7,216,703
MEXICALI,6,544,C2,98,80,18,0,4,200,702
MEXICALI,6,544,C3,123,87,19,0,6,235,703
MEXICALI,6,544,C4,101,64,15,0,7,187,703
MEXICALI,6,544,C5,87,82,17,0,9,195,703
MEXICALI,6,544,C6,99,65,19,0,9,192,703
MEXICALI,6,544,C7,93,74,16,1,3,187,703
MEXICALI,6,544,C8,117,87,12,0,4,220,703
MEXICALI,6,544,C9,111,69,10,0,3,193,703
MEXICALI,6,544,D1,50,91,12,0,4,157,628
MEXICALI,6,544,D1C1,52,87,14,1,3,157,628
MEXICALI,6,544,D1C2,60,89,17,0,7,173,629
MEXICALI,6,544,D1C3,63,86,6,1,7,163,629
MEXICALI,6,545,B,131,98,12,1,7,249,685
MEXICALI,6,545,C1,124,100,7,0,6,237,685
MEXICALI,6,545,C2,106,108,17,0,15,246,685
MEXICALI,6,545,C3,117,84,16,0,16,233,686
MEXICALI,6,546,B,97,131,14,2,9,253,735
MEXICALI,6,547,B,148,102,10,3,10,273,617
MEXICALI,6,547,C1,142,64,13,0,17,236,618
MEXICALI,6,547,C2,122,94,12,0,7,235,618
MEXICALI,6,565,B,94,85,9,0,9,197,693
MEXICALI,6,565,C1,115,69,10,0,6,200,693
MEXICALI,6,565,C2,84,76,13,2,4,179,693
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MEXICALI,6,565,C3,82,81,11,0,6,180,693
MEXICALI,6,565,C4,101,95,11,3,5,215,693
MEXICALI,6,565,C5,91,85,9,0,4,189,694
MEXICALI,6,565,C6,96,78,14,0,1,189,694
MEXICALI,6,565,C7,87,102,20,0,7,216,694
MEXICALI,6,565,D1,76,116,16,2,12,222,675
MEXICALI,6,565,D1C1,111,116,25,1,6,259,676
MEXICALI,6,566,B,124,96,9,0,9,238,708
MEXICALI,6,566,C1,108,88,8,1,9,214,708
MEXICALI,6,566,C2,93,110,5,0,8,216,709
MEXICALI,6,567,B,106,86,23,0,9,224,604
MEXICALI,6,567,C1,109,74,6,2,9,200,605
MEXICALI,6,568,B,84,104,8,3,5,204,723
MEXICALI,6,568,C1,81,74,12,0,0,167,723
MEXICALI,6,568,C10,67,95,11,2,6,181,723
MEXICALI,6,568,C11,72,82,15,0,7,176,723
MEXICALI,6,568,C12,76,99,7,0,3,185,723
MEXICALI,6,568,C13,76,87,20,1,2,186,724
MEXICALI,6,568,C14,84,84,19,0,0,187,724
MEXICALI,6,568,C15,89,76,7,1,4,177,724
MEXICALI,6,568,C16,91,91,15,0,8,205,724
MEXICALI,6,568,C2,92,82,19,0,1,194,723
MEXICALI,6,568,C3,92,77,12,0,6,187,723
MEXICALI,6,568,C4,97,96,13,0,4,210,723
MEXICALI,6,568,C5,72,87,10,1,4,174,723
MEXICALI,6,568,C6,78,70,20,0,1,169,723
MEXICALI,6,568,C7,85,70,17,0,5,177,723
MEXICALI,6,568,C8,68,92,15,1,4,180,723
MEXICALI,6,568,C9,89,82,11,0,6,188,723
MEXICALI,6,568,D1,96,115,7,0,4,222,627
MEXICALI,6,569,B,134,100,15,2,5,256,492
MEXICALI,6,570,B,114,112,17,7,6,256,615
MEXICALI,6,570,C1,95,84,10,1,7,197,615
MEXICALI,6,570,C2,96,86,11,0,6,199,615
MEXICALI,6,570,C3,101,91,16,2,6,216,615
MEXICALI,6,597,B,151,131,24,0,18,324,745
MEXICALI,6,597,C1,121,123,19,0,14,277,745
MEXICALI,6,616,B,96,78,6,0,7,187,416
MEXICALI,6,616,C1,73,87,8,0,6,174,417
MEXICALI,6,633,B,180,144,9,0,11,344,749
MEXICALI,6,633,C1,191,156,8,2,12,369,749
MEXICALI,6,636,B,90,91,12,0,10,203,438
MEXICALI,6,637,B,77,88,7,0,11,183,374
MEXICALI,6,646,B,130,117,13,0,15,275,549
MEXICALI,6,647,B,181,157,19,0,14,371,694
MEXICALI,6,648,B,107,159,18,1,6,291,564
MEXICALI,6,648,C1,109,147,5,0,12,273,564
MEXICALI,6,649,B,189,146,5,0,8,348,687
MEXICALI,6,650,B,83,237,11,0,7,338,649
MEXICALI,6,651,B,101,98,9,2,6,216,462
MEXICALI,6,651,C1,90,106,11,2,13,222,463
MEXICALI,6,652,B,138,154,18,0,22,332,660
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MEXICALI,6,653,B,88,123,14,2,9,236,536
MEXICALI,6,653,C1,120,127,16,0,12,275,536
MEXICALI,6,654,B,80,90,7,0,7,184,410
MEXICALI,6,654,C1,75,88,8,0,7,178,410
MEXICALI,6,655,B,92,106,30,1,10,239,512
MEXICALI,6,655,C1,84,113,14,0,5,216,513
MEXICALI,6,656,B,89,80,22,0,10,201,476
MEXICALI,6,656,C1,84,103,23,0,13,223,477
MEXICALI,6,657,B,100,72,8,0,9,189,409
MEXICALI,6,657,C1,87,91,15,0,10,203,410
MEXICALI,6,658,B,106,92,6,0,5,209,421
MEXICALI,6,658,C1,128,82,4,0,3,217,422
MEXICALI,6,659,B,131,185,11,0,7,334,626
MEXICALI,6,660,B,112,134,8,0,16,270,488
MEXICALI,6,661,B,20,17,1,0,3,41,63
MEXICALI,6,662,B,24,34,1,0,0,59,103
MEXICALI,6,663,B,148,155,10,5,14,332,711
MEXICALI,6,663,C1,153,170,10,3,15,351,711
MEXICALI,6,664,B,209,121,12,2,8,352,739
MEXICALI,6,664,C1,199,130,8,1,14,352,739
MEXICALI,6,665,B,90,72,2,0,9,173,412
MEXICALI,6,665,C1,85,65,4,3,3,160,413
MEXICALI,6,666,B,139,114,12,2,8,275,549
MEXICALI,6,667,B,84,96,7,0,4,191,401
MEXICALI,6,667,C1,88,95,3,2,3,191,401
MEXICALI,6,668,B,117,103,8,0,13,241,451
MEXICALI,6,668,C1,117,98,5,0,9,229,452
MEXICALI,6,669,B,68,84,0,1,3,156,300
MEXICALI,6,670,B,141,36,4,2,17,200,366
MEXICALI,6,671,B,114,38,6,0,10,168,313
MEXICALI,6,672,B,88,64,2,0,5,159,390
MEXICALI,6,673,B,78,111,3,0,3,195,421
MEXICALI,6,673,C1,83,119,3,1,7,213,422
MEXICALI,6,674,B,102,162,4,0,6,274,676
MEXICALI,6,675,B,94,78,1,3,3,179,487
MEXICALI,6,675,C1,103,89,5,0,4,201,488
MEXICALI,6,676,B,103,108,4,0,4,219,581
MEXICALI,6,676,C1,98,103,1,0,4,206,582
MEXICALI,6,677,B,123,155,4,1,2,285,620
MEXICALI,6,678,B,129,127,2,0,11,269,601
MEXICALI,6,678,C1,99,124,2,0,4,229,602
MEXICALI,6,678,C2,123,94,2,0,4,223,602
MEXICALI,6,678,C3,112,115,6,0,10,243,602
MEXICALI,6,678,C4,103,143,7,0,0,253,602
MEXICALI,6,678,D1,81,132,0,0,6,219,582
MEXICALI,6,679,B,119,164,9,0,4,296,700
MEXICALI,6,679,C1,138,163,3,0,9,313,701
MEXICALI,6,680,B,97,122,3,2,2,226,540
MEXICALI,6,680,C1,103,125,6,0,7,241,540
MEXICALI,6,680,C2,118,137,4,2,5,266,540
MEXICALI,6,690,B,96,109,14,0,7,226,699
MEXICALI,6,690,C1,104,97,13,0,4,218,700
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MEXICALI,6,690,C2,130,110,15,2,10,267,700
MEXICALI,6,690,C3,102,83,13,0,8,206,700
MEXICALI,6,690,C4,111,109,19,0,5,244,700
MEXICALI,6,690,C5,115,92,15,3,3,228,700
MEXICALI,6,690,C6,120,85,14,4,4,227,700
MEXICALI,6,690,C7,114,80,21,0,6,221,700
MEXICALI,6,690,C8,119,105,15,0,8,247,700
MEXICALI,6,690,C9,96,117,20,0,5,238,700
MEXICALI,6,691,B,86,122,32,0,6,246,749
MEXICALI,6,691,C1,115,114,33,0,12,274,749
MEXICALI,6,691,C10,81,129,26,1,10,247,750
MEXICALI,6,691,C11,86,119,20,0,4,229,750
MEXICALI,6,691,C12,89,113,32,0,10,244,750
MEXICALI,6,691,C2,118,122,24,0,1,265,749
MEXICALI,6,691,C3,94,128,26,0,4,252,750
MEXICALI,6,691,C4,118,112,32,3,6,271,750
MEXICALI,6,691,C5,87,126,38,1,9,261,750
MEXICALI,6,691,C6,76,140,27,0,8,251,750
MEXICALI,6,691,C7,105,113,26,0,12,256,750
MEXICALI,6,691,C8,81,117,22,0,10,230,750
MEXICALI,6,691,C9,90,110,26,0,4,230,750
MEXICALI,6,1642,B,116,69,27,0,4,216,434
MEXICALI,6,1642,C1,119,88,24,2,4,237,434
MEXICALI,6,1643,B,148,66,14,1,6,235,478
MEXICALI,6,1644,B,92,80,15,3,2,192,415
MEXICALI,6,1644,C1,91,88,15,3,1,198,415
MEXICALI,6,1645,B,163,110,29,2,8,312,597
MEXICALI,6,1646,B,163,77,17,1,1,259,627
MEXICALI,6,1647,B,104,94,11,3,4,216,627
MEXICALI,6,1647,C1,142,76,14,0,4,236,627
MEXICALI,6,1648,B,105,62,13,1,3,184,489
MEXICALI,6,1648,C1,84,60,14,1,10,169,489
MEXICALI,6,1649,B,73,65,12,1,4,155,407
MEXICALI,6,1649,C1,76,63,17,0,2,158,407
MEXICALI,6,1650,B,79,71,11,2,2,165,488
MEXICALI,6,1650,C1,73,74,15,0,2,164,489
MEXICALI,6,1651,B,117,85,20,2,4,228,557
MEXICALI,6,1651,C1,90,95,18,0,3,206,558
MEXICALI,6,1652,B,95,98,16,0,4,213,583
MEXICALI,6,1652,C1,109,105,21,0,5,240,583
MEXICALI,6,1653,B,96,78,15,0,4,193,529
MEXICALI,6,1653,C1,114,76,20,1,2,213,529
MEXICALI,6,1654,B,75,73,12,0,3,163,446
MEXICALI,6,1654,C1,70,69,6,0,7,152,446
MEXICALI,6,1655,B,67,62,10,1,3,143,412
MEXICALI,6,1655,C1,51,72,12,0,1,136,413
MEXICALI,6,1656,B,134,116,18,0,3,271,725
MEXICALI,6,1657,B,97,87,19,2,1,206,578
MEXICALI,6,1657,C1,112,99,11,1,9,232,579
MEXICALI,6,1658,B,89,82,15,2,0,188,605
MEXICALI,6,1658,C1,66,100,10,0,2,178,605
MEXICALI,6,1659,B,75,67,15,0,2,159,435
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
MEXICALI,6,1659,C1,73,58,12,0,1,144,436
MEXICALI,6,1660,B,100,84,21,0,3,208,581
MEXICALI,6,1661,B,103,91,21,0,5,220,540
MEXICALI,6,1662,B,84,70,16,1,4,175,560
MEXICALI,6,1663,B,59,64,5,0,2,130,423
MEXICALI,6,1663,C1,59,51,9,0,5,124,423
MEXICALI,6,1664,B,57,59,5,0,7,128,395
MEXICALI,6,1664,C1,53,62,3,1,1,120,395
MEXICALI,6,1665,B,76,61,7,1,5,150,434
MEXICALI,6,1665,C1,70,70,11,0,0,151,434
MEXICALI,6,1666,B,86,102,29,2,5,224,736
MEXICALI,6,1667,B,99,117,12,2,9,239,718
MEXICALI,6,1668,B,80,72,20,0,0,172,535
MEXICALI,6,1669,B,73,87,17,1,3,181,485
MEXICALI,6,1670,B,104,101,18,0,8,231,577
MEXICALI,6,1671,B,75,94,14,0,0,183,608
MEXICALI,6,1672,B,73,72,11,0,4,160,538
MEXICALI,6,1673,B,84,75,15,0,2,176,531
MEXICALI,6,1674,B,174,96,27,1,5,303,561
MEXICALI,6,1675,B,93,78,16,2,2,191,531
MEXICALI,6,1676,B,86,98,26,1,3,214,572
MEXICALI,6,1677,B,62,62,11,0,5,140,422
MEXICALI,6,1677,C1,53,60,5,1,4,123,423
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TECATE,7,694,B,120,125,11,2,6,264,583
TECATE,7,694,C1,114,123,12,2,7,258,583
TECATE,7,694,C2,117,133,8,0,9,267,583
TECATE,7,695,B,157,147,13,2,6,325,700
TECATE,7,695,C1,142,172,13,0,11,338,701
TECATE,7,696,B,156,160,14,4,7,341,678
TECATE,7,696,C1,160,137,12,1,5,315,678
TECATE,7,696,C2,139,148,4,1,8,300,679
TECATE,7,697,B,114,151,16,0,5,286,593
TECATE,7,697,C1,109,142,8,0,0,259,594
TECATE,7,698,B,64,83,8,0,6,161,391
TECATE,7,698,C1,64,86,7,0,8,165,391
TECATE,7,699,B,83,109,8,0,2,202,471
TECATE,7,699,C1,79,119,16,0,6,220,472
TECATE,7,700,B,145,162,13,4,3,327,653
TECATE,7,700,C1,127,172,18,0,6,323,653
TECATE,7,701,B,135,144,3,0,8,290,637
TECATE,7,701,C1,130,151,9,0,5,295,638
TECATE,7,702,B,120,120,6,1,4,251,682
TECATE,7,702,C1,138,136,11,1,7,293,682
TECATE,7,702,C2,129,120,11,0,4,264,682
TECATE,7,702,C3,120,110,10,3,7,250,682
TECATE,7,702,C4,133,137,10,2,11,293,683
TECATE,7,702,D1,102,108,13,0,11,234,639
TECATE,7,702,D1C1,109,120,16,0,6,251,640
TECATE,7,702,D2,79,79,9,0,5,172,438
TECATE,7,702,D2C1,79,85,8,1,4,177,439
TECATE,7,703,B,147,130,7,1,8,293,635
TECATE,7,703,C1,119,162,12,0,7,300,635
TECATE,7,703,C2,136,185,8,3,8,340,635
TECATE,7,704,B,115,101,8,0,8,232,519
TECATE,7,704,C1,110,124,6,1,5,246,519
TECATE,7,705,B,109,114,12,1,10,246,525
TECATE,7,705,C1,90,114,8,0,12,224,525
TECATE,7,705,C2,104,104,5,0,2,215,525
TECATE,7,706,B,117,103,9,2,2,233,512
TECATE,7,706,C1,101,97,5,0,5,208,512
TECATE,7,706,C2,99,96,11,1,6,213,512
TECATE,7,707,B,113,139,6,0,8,266,562
TECATE,7,707,C1,122,134,4,0,7,267,562
TECATE,7,708,B,147,161,15,1,9,333,655
TECATE,7,708,C1,133,167,19,0,4,323,655
TECATE,7,709,B,93,122,10,1,6,232,600
TECATE,7,709,C1,129,87,15,2,10,243,601
TECATE,7,709,C2,136,95,5,0,6,242,601
TECATE,7,710,B,99,101,2,0,9,211,543
TECATE,7,710,C1,118,105,8,2,3,236,544
TECATE,7,710,C2,99,101,6,2,3,211,544
TECATE,7,711,B,121,143,6,2,12,284,694
TECATE,7,711,C1,140,138,14,1,4,297,694
TECATE,7,711,C2,114,137,15,0,5,271,694
TECATE,7,711,C3,106,159,11,0,3,279,695
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TECATE,7,712,B,116,97,4,2,3,222,518
TECATE,7,712,C1,104,90,10,1,5,210,519
TECATE,7,712,C2,102,100,7,0,3,212,519
TECATE,7,713,B,150,114,16,0,7,287,668
TECATE,7,713,C1,138,129,9,0,6,282,668
TECATE,7,714,B,97,157,10,0,11,275,623
TECATE,7,714,C1,100,154,9,0,8,271,623
TECATE,7,714,C2,108,143,16,1,8,276,623
TECATE,7,714,C3,107,131,7,0,3,248,623
TECATE,7,714,C4,94,136,6,1,10,247,623
TECATE,7,715,B,107,140,10,0,8,265,653
TECATE,7,715,C1,118,155,20,1,9,303,653
TECATE,7,715,C2,112,148,8,0,2,270,653
TECATE,7,715,C3,101,167,8,0,6,282,654
TECATE,7,715,C4,107,149,13,0,9,278,654
TECATE,7,716,B,104,147,11,0,5,267,613
TECATE,7,716,C1,111,148,6,0,5,270,614
TECATE,7,716,D1,125,138,9,2,8,282,643
TECATE,7,716,D1C1,126,146,8,0,8,288,643
TECATE,7,717,B,149,143,8,0,14,314,702
TECATE,7,717,C1,148,137,11,0,9,305,702
TECATE,7,718,B,81,141,16,0,17,255,598
TECATE,7,718,C1,90,158,9,0,4,261,599
TECATE,7,718,C2,94,142,13,0,8,257,599
TECATE,7,719,B,104,132,7,0,10,253,556
TECATE,7,719,C1,104,120,13,0,6,243,556
TECATE,7,720,B,138,149,12,1,7,307,653
TECATE,7,720,C1,135,151,9,0,13,308,653
TECATE,7,721,B,102,115,6,2,8,233,650
TECATE,7,721,C1,103,136,6,1,6,252,651
TECATE,7,721,D1,106,154,14,2,8,284,641
TECATE,7,721,D1C1,98,140,14,1,5,258,642
TECATE,7,721,D1C2,80,140,11,1,5,237,642
TECATE,7,722,B,112,134,9,0,12,267,683
TECATE,7,722,C1,124,130,10,4,3,271,683
TECATE,7,722,C2,123,111,9,2,6,251,683
TECATE,7,722,C3,106,148,10,1,4,269,683
TECATE,7,722,C4,102,142,7,0,6,257,683
TECATE,7,722,D1,162,90,11,0,9,272,647
TECATE,7,722,D1C1,147,108,10,0,9,274,647
TECATE,7,722,D1C2,132,106,5,0,6,249,647
TECATE,7,722,D2,119,156,14,1,1,291,746
TECATE,7,722,D2C1,124,159,9,0,4,296,746
TECATE,7,722,D2C2,151,139,13,0,9,312,747
TECATE,7,722,D2C3,156,148,10,1,4,319,747
TECATE,7,722,D2C4,140,144,17,2,9,312,747
TECATE,7,722,D2C5,144,163,13,3,2,325,747
TECATE,7,722,D2C6,143,151,17,2,4,317,747
TECATE,7,722,D3,66,98,5,0,4,173,402
TECATE,7,722,D3C1,69,87,9,1,8,174,402
TECATE,7,723,B,104,130,15,5,6,260,670
TECATE,7,723,C1,112,155,7,0,8,282,670
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TECATE,7,723,C2,76,183,10,0,11,280,670
TECATE,7,723,C3,84,164,6,1,5,260,670
TECATE,7,723,D1,76,82,8,1,7,174,446
TECATE,7,723,D1C1,46,93,6,0,0,145,446
TECATE,7,724,B,129,137,8,1,12,287,720
TECATE,7,724,C1,134,131,10,2,8,285,720
TECATE,7,724,C2,127,144,8,0,11,290,720
TECATE,7,724,C3,152,147,6,1,8,314,720
TECATE,7,724,C4,137,143,8,0,9,297,720
TECATE,7,725,B,49,80,8,1,0,138,392
TECATE,7,725,C1,50,90,5,4,5,154,393
TECATE,7,726,B,102,160,9,3,17,291,719
TECATE,7,726,C1,110,162,12,1,12,297,720
TECATE,7,727,B,123,110,4,0,5,242,460
TECATE,7,727,D1,24,57,0,0,3,84,188
TECATE,7,728,B,105,187,3,0,12,307,701
TECATE,7,729,B,98,100,6,1,11,216,532
TECATE,7,729,C1,101,130,8,3,3,245,532
TECATE,7,730,B,77,116,7,0,6,206,432
TECATE,7,730,C1,84,113,4,1,8,210,433
TECATE,7,730,D1,65,160,3,0,8,236,548
TECATE,7,731,B,82,77,4,0,3,166,387
TECATE,7,731,C1,79,91,5,1,5,181,387
TECATE,7,732,B,99,109,3,1,6,218,315
TECATE,7,733,B,78,113,2,0,5,198,407
TECATE,7,733,C1,79,98,3,0,7,187,407
TECATE,7,734,B,73,136,9,0,5,223,480
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,8,735,B,90,147,8,0,15,260,643
TIJUANA,8,735,C1,91,132,7,0,6,236,643
TIJUANA,8,735,C2,96,145,8,0,8,257,643
TIJUANA,8,736,B,81,133,7,0,8,229,661
TIJUANA,8,736,C1,78,115,8,0,9,210,662
TIJUANA,8,737,B,123,108,7,0,5,243,574
TIJUANA,8,737,C1,137,116,6,0,6,265,575
TIJUANA,8,738,B,111,120,9,0,9,249,507
TIJUANA,8,738,C1,120,96,8,1,3,228,508
TIJUANA,8,739,B,118,123,12,1,13,267,690
TIJUANA,8,739,C1,117,119,8,0,10,254,691
TIJUANA,8,740,B,123,109,2,0,7,241,669
TIJUANA,8,740,C1,138,117,10,1,8,274,670
TIJUANA,8,741,B,122,126,8,1,6,263,657
TIJUANA,8,741,C1,109,109,18,2,4,242,658
TIJUANA,8,742,B,98,128,8,0,7,241,705
TIJUANA,8,742,C1,115,110,24,0,7,256,705
TIJUANA,8,743,B,99,178,12,0,9,298,728
TIJUANA,8,744,B,66,87,4,1,7,165,393
TIJUANA,8,744,C1,80,83,8,0,2,173,394
TIJUANA,8,745,B,46,88,4,0,4,142,381
TIJUANA,8,745,C1,43,84,3,0,12,142,381
TIJUANA,8,759,B,100,127,9,0,10,246,690
TIJUANA,8,760,B,116,128,15,0,10,269,736
TIJUANA,8,761,B,90,155,5,0,6,256,694
TIJUANA,8,761,C1,67,141,15,0,9,232,694
TIJUANA,8,762,B,62,107,6,0,6,181,582
TIJUANA,8,762,C1,52,139,11,0,7,209,582
TIJUANA,8,763,B,67,146,14,0,6,233,677
TIJUANA,8,763,C1,82,156,12,0,13,263,678
TIJUANA,8,764,B,87,90,11,0,7,195,591
TIJUANA,8,764,C1,85,106,6,0,8,205,591
TIJUANA,8,764,C2,77,115,14,0,8,214,592
TIJUANA,8,764,C3,70,123,5,0,8,206,592
TIJUANA,8,765,B,157,143,7,1,6,314,657
TIJUANA,8,765,C1,159,151,7,0,6,323,657
TIJUANA,8,766,B,86,138,11,2,10,247,641
TIJUANA,8,766,C1,112,134,10,0,5,261,642
TIJUANA,8,766,C2,115,142,8,0,0,265,642
TIJUANA,8,766,C3,94,127,21,6,14,262,642
TIJUANA,8,767,B,109,112,6,1,7,235,666
TIJUANA,8,767,C1,100,138,18,3,5,264,667
TIJUANA,8,768,B,94,99,7,2,6,208,444
TIJUANA,8,768,C1,85,79,14,2,0,180,445
TIJUANA,8,769,B,53,123,6,0,1,183,463
TIJUANA,8,769,C1,70,131,8,0,3,212,463
TIJUANA,8,770,B,65,175,13,0,3,256,569
TIJUANA,8,771,B,104,124,6,0,4,238,545
TIJUANA,8,771,C1,94,107,2,2,2,207,546
