CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,11,GUANAJUATO,7,LEON,20,LEON,1630,2,290,86,3,27,7,5,10,15,7,20,4,0,0,0,474,18,492,941
2,11,GUANAJUATO,7,LEON,20,LEON,1631,5,692,211,19,110,8,29,21,36,20,40,13,0,0,2,1201,46,1247,3597
2,11,GUANAJUATO,7,LEON,20,LEON,1633,8,1035,230,13,103,14,35,26,27,28,55,5,0,0,0,1571,44,1615,5264
2,11,GUANAJUATO,7,LEON,20,LEON,1634,16,2890,767,51,255,38,125,148,122,95,217,34,0,0,6,4748,149,4897,11760
2,11,GUANAJUATO,7,LEON,20,LEON,1635,4,753,265,16,75,9,34,31,39,37,46,12,0,0,2,1319,54,1373,2950
2,11,GUANAJUATO,6,LEON,20,LEON,1636,2,193,69,11,34,4,6,15,5,8,14,0,0,0,0,359,8,367,955
2,11,GUANAJUATO,6,LEON,20,LEON,1637,2,281,119,5,29,5,11,5,12,8,9,1,0,0,0,485,9,494,1198
2,11,GUANAJUATO,6,LEON,20,LEON,1638,2,185,113,7,31,5,8,8,8,6,11,8,0,0,0,390,9,399,1001
2,11,GUANAJUATO,6,LEON,20,LEON,1639,2,296,165,4,35,4,13,10,10,16,30,9,0,0,0,592,22,614,1282
2,11,GUANAJUATO,6,LEON,20,LEON,1640,2,165,96,9,33,5,6,9,10,0,7,7,0,0,2,349,14,363,1282
2,11,GUANAJUATO,7,LEON,20,LEON,1641,6,730,243,5,89,22,22,30,107,29,43,18,0,0,1,1339,40,1379,4128
2,11,GUANAJUATO,7,LEON,20,LEON,1642,18,2073,781,42,342,28,89,90,119,70,182,43,0,0,4,3863,118,3981,13064
2,11,GUANAJUATO,7,LEON,20,LEON,1643,9,852,482,43,176,14,31,30,41,29,73,31,0,0,3,1805,572,2377,6246
2,11,GUANAJUATO,7,LEON,20,LEON,1644,7,848,321,14,198,6,23,28,24,17,53,22,0,0,0,1554,37,1591,4725
2,11,GUANAJUATO,7,LEON,20,LEON,1645,5,550,252,13,65,8,15,23,27,19,28,17,0,0,0,1017,24,1041,3130
2,11,GUANAJUATO,7,LEON,20,LEON,1646,4,405,234,13,60,11,11,16,19,9,32,19,0,0,0,829,37,866,2730
2,11,GUANAJUATO,7,LEON,20,LEON,1647,15,1619,751,43,216,25,68,65,96,49,120,49,0,0,3,3104,79,3183,10925
2,11,GUANAJUATO,6,LEON,20,LEON,1648,1,130,62,4,12,0,2,2,2,0,5,5,0,0,0,224,11,235,577
2,11,GUANAJUATO,6,LEON,20,LEON,1649,3,318,309,12,61,10,4,16,18,8,22,35,0,0,0,813,22,835,2040
2,11,GUANAJUATO,6,LEON,20,LEON,1650,3,228,323,7,57,3,7,15,16,8,16,26,0,0,3,709,22,731,1791
2,11,GUANAJUATO,6,LEON,20,LEON,1651,4,421,210,4,56,6,14,17,17,12,20,18,0,0,0,795,25,820,2355
2,11,GUANAJUATO,7,LEON,20,LEON,1652,5,475,478,139,88,13,8,15,28,9,17,46,0,0,0,1316,27,1343,3740
2,11,GUANAJUATO,7,LEON,20,LEON,1653,4,589,175,8,57,7,17,18,12,8,18,19,0,0,0,928,29,957,2593
2,11,GUANAJUATO,7,LEON,20,LEON,1654,3,474,155,4,42,6,6,10,8,11,17,17,0,0,0,750,29,779,1669
2,11,GUANAJUATO,6,LEON,20,LEON,1655,3,278,235,7,39,9,6,18,10,9,12,9,0,0,0,632,17,649,1749
2,11,GUANAJUATO,6,LEON,20,LEON,1656,2,177,167,5,21,1,3,6,1,6,2,11,0,0,1,401,17,418,924
2,11,GUANAJUATO,6,LEON,20,LEON,1657,2,229,211,2,38,0,7,7,5,5,6,11,0,0,0,521,11,532,1483
2,11,GUANAJUATO,6,LEON,20,LEON,1658,7,761,640,17,82,18,6,39,13,10,46,41,0,0,0,1673,52,1725,4545
2,11,GUANAJUATO,7,LEON,20,LEON,1659,2,226,166,6,26,3,7,11,11,19,6,11,0,0,0,492,22,514,1220
2,11,GUANAJUATO,7,LEON,20,LEON,1660,2,218,163,7,23,1,1,7,4,11,5,17,0,0,0,457,16,473,1242
2,11,GUANAJUATO,7,LEON,20,LEON,1661,3,333,180,16,52,2,6,8,15,15,2,7,0,0,0,636,16,652,1941
2,11,GUANAJUATO,7,LEON,20,LEON,1662,3,408,348,11,38,4,6,19,4,11,16,15,0,0,0,880,29,909,2227
2,11,GUANAJUATO,6,LEON,20,LEON,1663,3,517,258,7,31,3,3,8,2,5,16,14,0,0,0,864,25,889,1844
2,11,GUANAJUATO,7,LEON,20,LEON,1664,4,535,389,12,62,4,9,17,9,12,12,26,0,0,5,1092,33,1125,2399
2,11,GUANAJUATO,6,LEON,20,LEON,1665,4,395,363,9,42,5,4,12,17,14,14,27,0,0,0,902,28,930,2719
2,11,GUANAJUATO,7,LEON,20,LEON,1666,1,173,92,0,12,2,1,9,1,48,4,5,0,0,0,347,8,355,661
2,11,GUANAJUATO,7,LEON,20,LEON,1667,4,564,485,8,56,8,6,27,11,21,8,43,0,0,1,1238,35,1273,2499
2,11,GUANAJUATO,7,LEON,20,LEON,1668,3,245,151,6,30,7,12,12,16,151,5,6,0,0,0,641,33,674,1586
2,11,GUANAJUATO,7,LEON,20,LEON,1669,3,366,172,15,30,7,5,14,12,18,19,8,0,0,0,666,19,685,1806
2,11,GUANAJUATO,7,LEON,20,LEON,1670,2,213,147,4,18,4,9,5,1,2,11,14,0,0,0,428,15,443,1206
2,11,GUANAJUATO,7,LEON,20,LEON,1671,2,235,120,1,11,5,5,4,1,9,3,10,0,0,0,404,12,416,1141
2,11,GUANAJUATO,6,LEON,20,LEON,1672,3,361,151,7,61,3,12,22,9,8,17,12,0,0,0,663,20,683,1943
2,11,GUANAJUATO,6,LEON,20,LEON,1673,2,259,94,3,17,6,11,19,7,5,11,2,0,0,0,434,18,452,933
2,11,GUANAJUATO,3,LEON,20,LEON,1674,4,694,207,11,85,14,47,34,32,30,52,8,0,0,8,1222,38,1260,2839
2,11,GUANAJUATO,3,LEON,20,LEON,1675,5,823,243,10,103,6,52,46,27,25,60,17,0,0,1,1413,58,1471,3245
2,11,GUANAJUATO,3,LEON,20,LEON,1676,2,353,92,5,34,5,20,13,16,15,21,2,0,0,0,576,32,608,1235
2,11,GUANAJUATO,3,LEON,20,LEON,1677,5,719,218,28,149,12,32,25,17,10,31,30,0,0,0,1271,29,1300,3634
2,11,GUANAJUATO,3,LEON,20,LEON,1678,2,250,89,1,32,1,13,6,22,3,18,1,0,0,2,438,19,457,874
2,11,GUANAJUATO,3,LEON,20,LEON,1679,2,314,87,4,29,5,17,8,24,12,21,4,0,0,0,525,14,539,1042
2,11,GUANAJUATO,3,LEON,20,LEON,1680,2,339,97,2,28,6,7,10,9,14,21,6,0,0,0,539,15,554,1102
2,11,GUANAJUATO,3,LEON,20,LEON,1681,11,2021,522,32,158,16,67,56,59,52,98,32,0,0,8,3121,109,3230,8168
2,11,GUANAJUATO,3,LEON,20,LEON,1682,2,309,99,2,23,6,12,12,19,6,10,2,0,0,0,500,19,519,1007
2,11,GUANAJUATO,3,LEON,20,LEON,1683,2,276,79,4,26,1,6,4,8,6,29,7,0,0,1,447,30,477,884
2,11,GUANAJUATO,3,LEON,20,LEON,1684,1,192,73,4,46,2,7,5,11,3,8,6,0,0,1,358,9,367,732
2,11,GUANAJUATO,3,LEON,20,LEON,1685,1,140,50,5,16,1,3,11,9,10,11,4,0,0,0,260,7,267,612
2,11,GUANAJUATO,3,LEON,20,LEON,1686,2,248,101,3,33,4,10,14,10,5,17,8,0,0,0,453,24,477,914
2,11,GUANAJUATO,3,LEON,20,LEON,1687,5,1461,290,5,44,1,18,10,15,14,6,8,0,0,2,1874,44,1918,3261
2,11,GUANAJUATO,3,LEON,20,LEON,1688,2,255,77,10,27,2,8,15,10,10,9,4,0,0,2,429,11,440,874
2,11,GUANAJUATO,3,LEON,20,LEON,1689,2,344,115,12,41,3,11,14,12,13,27,12,0,0,0,604,17,621,1161
2,11,GUANAJUATO,3,LEON,20,LEON,1690,3,460,125,12,65,7,19,11,18,18,24,2,0,0,0,761,24,785,1542
2,11,GUANAJUATO,3,LEON,20,LEON,1691,2,391,104,6,55,3,14,11,7,8,26,4,0,0,5,634,21,655,1374
2,11,GUANAJUATO,3,LEON,20,LEON,1692,2,408,118,4,36,5,14,17,21,10,22,9,0,0,1,665,26,691,1490
2,11,GUANAJUATO,3,LEON,20,LEON,1693,2,201,37,0,9,3,12,11,12,6,10,0,0,0,0,301,12,313,1131
2,11,GUANAJUATO,3,LEON,20,LEON,1694,4,821,220,8,58,2,21,11,19,13,20,12,0,0,5,1210,28,1238,2277
2,11,GUANAJUATO,3,LEON,20,LEON,1695,4,818,214,6,39,5,30,18,19,27,28,11,0,0,2,1217,48,1265,2387
2,11,GUANAJUATO,3,LEON,20,LEON,1696,3,436,139,7,49,12,14,19,16,7,23,7,0,0,0,729,32,761,1709
2,11,GUANAJUATO,3,LEON,20,LEON,1697,5,1185,268,13,43,7,58,25,27,29,38,5,0,0,0,1698,62,1760,3124
2,11,GUANAJUATO,3,LEON,20,LEON,1698,2,444,118,1,19,2,12,5,6,4,2,3,0,0,1,617,29,646,981
2,11,GUANAJUATO,3,LEON,20,LEON,1699,2,286,81,3,23,1,8,1,12,12,15,3,0,0,2,447,21,468,817
2,11,GUANAJUATO,3,LEON,20,LEON,1700,2,407,167,5,33,4,12,12,21,12,7,10,0,0,1,691,30,721,1478
2,11,GUANAJUATO,3,LEON,20,LEON,1701,2,338,85,2,24,4,9,6,23,9,23,6,0,0,0,529,13,542,1035
2,11,GUANAJUATO,3,LEON,20,LEON,1702,2,542,176,0,31,1,18,9,6,8,6,5,0,0,0,802,23,825,1409
2,11,GUANAJUATO,3,LEON,20,LEON,1703,1,74,19,0,4,0,2,3,1,5,1,1,0,0,1,111,5,116,239
2,11,GUANAJUATO,3,LEON,20,LEON,1704,2,381,111,4,11,3,9,4,12,7,9,3,0,0,1,555,19,574,917
2,11,GUANAJUATO,3,LEON,20,LEON,1705,2,382,112,4,11,1,3,4,10,11,13,10,0,0,1,562,27,589,956
2,11,GUANAJUATO,3,LEON,20,LEON,1706,2,331,76,6,38,6,10,14,10,5,12,5,0,0,0,513,19,532,1115
2,11,GUANAJUATO,3,LEON,20,LEON,1707,1,176,51,1,11,3,5,8,9,3,3,1,0,0,0,271,13,284,592
2,11,GUANAJUATO,3,LEON,20,LEON,1708,2,477,124,6,20,1,21,14,13,8,12,5,0,0,2,703,23,726,1128
2,11,GUANAJUATO,3,LEON,20,LEON,1709,2,400,99,5,42,4,4,18,21,6,16,6,0,0,0,621,32,653,1419
2,11,GUANAJUATO,3,LEON,20,LEON,1710,2,319,103,3,21,0,12,15,9,8,6,5,0,0,1,502,17,519,976
2,11,GUANAJUATO,3,LEON,20,LEON,1711,5,1041,255,14,34,3,22,18,22,23,24,4,0,0,4,1464,30,1494,3398
2,11,GUANAJUATO,3,LEON,20,LEON,1712,1,179,58,2,6,0,11,2,5,7,7,0,0,0,1,278,7,285,516
2,11,GUANAJUATO,3,LEON,20,LEON,1713,2,386,107,4,18,0,17,13,8,9,10,5,0,0,2,579,23,602,932
2,11,GUANAJUATO,3,LEON,20,LEON,1714,2,350,116,0,9,2,11,6,5,5,9,6,0,0,0,519,22,541,929
2,11,GUANAJUATO,3,LEON,20,LEON,1715,2,323,98,4,22,1,11,9,11,8,12,2,0,0,1,502,19,521,838
2,11,GUANAJUATO,3,LEON,20,LEON,1716,2,266,103,2,12,1,9,5,10,4,16,1,0,0,2,431,14,445,789
2,11,GUANAJUATO,3,LEON,20,LEON,1717,2,324,84,0,12,0,8,4,5,6,11,6,0,0,0,460,17,477,790
2,11,GUANAJUATO,3,LEON,20,LEON,1718,2,346,86,6,36,3,6,15,14,5,8,2,0,0,0,527,10,537,1173
2,11,GUANAJUATO,3,LEON,20,LEON,1719,2,364,109,8,24,5,10,9,4,5,10,7,0,0,1,556,36,592,1364
2,11,GUANAJUATO,3,LEON,20,LEON,1720,2,277,80,4,26,2,8,15,12,7,9,5,0,0,0,445,21,466,1061
2,11,GUANAJUATO,3,LEON,20,LEON,1721,2,158,54,2,12,3,2,6,10,1,7,2,0,0,0,257,16,273,1211
2,11,GUANAJUATO,3,LEON,20,LEON,1722,2,296,123,8,49,3,14,18,47,10,18,10,0,0,0,596,19,615,1347
2,11,GUANAJUATO,3,LEON,20,LEON,1723,2,337,133,6,37,2,8,17,22,14,15,6,0,0,0,597,30,627,1109
2,11,GUANAJUATO,3,LEON,20,LEON,1724,2,247,98,2,34,6,11,19,7,10,12,6,0,0,2,454,13,467,985
2,11,GUANAJUATO,3,LEON,20,LEON,1725,1,149,46,2,14,1,6,8,3,2,4,4,0,0,0,239,6,245,485
2,11,GUANAJUATO,3,LEON,20,LEON,1726,2,250,125,2,28,2,9,12,15,4,10,13,0,0,0,470,15,485,961
2,11,GUANAJUATO,3,LEON,20,LEON,1727,2,292,117,4,33,1,9,9,7,9,12,4,0,0,0,497,21,518,1176
2,11,GUANAJUATO,3,LEON,20,LEON,1728,1,217,65,2,6,0,10,4,5,3,4,1,0,0,0,317,25,342,569
2,11,GUANAJUATO,3,LEON,20,LEON,1729,3,319,126,5,34,5,7,12,9,5,15,9,0,0,0,546,18,564,926
2,11,GUANAJUATO,3,LEON,20,LEON,1730,2,250,94,4,33,1,3,14,6,5,15,10,0,0,1,436,21,457,869
2,11,GUANAJUATO,3,LEON,20,LEON,1731,3,314,125,3,60,6,13,12,16,12,22,13,0,0,0,596,19,615,1591
2,11,GUANAJUATO,3,LEON,20,LEON,1732,3,249,116,5,35,4,17,21,15,11,14,17,0,0,0,504,18,522,1953
2,11,GUANAJUATO,3,LEON,20,LEON,1733,3,292,106,6,26,5,5,10,11,16,20,12,0,0,0,509,21,530,1821
2,11,GUANAJUATO,3,LEON,20,LEON,1734,2,368,126,11,45,3,8,8,12,8,15,4,0,0,2,610,30,640,1351
2,11,GUANAJUATO,3,LEON,20,LEON,1735,2,248,90,7,36,7,9,13,11,5,7,1,0,0,1,435,10,445,1030
2,11,GUANAJUATO,3,LEON,20,LEON,1736,2,216,78,2,45,2,10,10,7,4,15,5,0,0,3,397,11,408,799
2,11,GUANAJUATO,3,LEON,20,LEON,1737,2,252,55,5,38,1,8,8,1,4,9,9,0,0,0,390,14,404,999
2,11,GUANAJUATO,3,LEON,20,LEON,1739,2,354,100,3,37,3,11,7,10,7,20,4,0,0,0,556,21,577,1168
2,11,GUANAJUATO,3,LEON,20,LEON,1740,2,263,66,3,20,2,9,8,8,5,4,6,0,0,0,394,16,410,913
2,11,GUANAJUATO,3,LEON,20,LEON,1741,5,608,240,11,103,9,22,30,14,13,29,14,0,0,3,1096,36,1132,3371
2,11,GUANAJUATO,3,LEON,20,LEON,1742,2,258,95,12,44,5,20,9,6,5,10,3,0,0,0,467,11,478,1102
2,11,GUANAJUATO,3,LEON,20,LEON,1743,1,151,66,2,17,2,1,9,1,8,8,4,0,0,0,269,16,285,539
2,11,GUANAJUATO,3,LEON,20,LEON,1744,2,279,107,2,8,3,8,10,12,7,14,1,0,0,1,452,15,467,864
2,11,GUANAJUATO,3,LEON,20,LEON,1745,2,367,165,10,40,4,16,14,4,10,12,16,0,0,2,660,23,683,1458
2,11,GUANAJUATO,3,LEON,20,LEON,1746,2,260,120,3,17,2,4,9,6,4,11,3,0,0,0,439,8,447,950
2,11,GUANAJUATO,3,LEON,20,LEON,1747,5,664,226,23,78,8,29,28,20,20,38,14,0,0,1,1149,27,1176,3082
2,11,GUANAJUATO,3,LEON,20,LEON,1748,2,375,103,13,27,2,21,14,8,6,19,6,0,0,0,594,23,617,1315
2,11,GUANAJUATO,3,LEON,20,LEON,1749,2,273,111,3,39,3,10,4,10,9,12,3,0,0,0,477,22,499,1056
2,11,GUANAJUATO,3,LEON,20,LEON,1750,2,224,97,9,42,8,11,13,8,11,18,5,0,0,0,446,21,467,1129
2,11,GUANAJUATO,3,LEON,20,LEON,1751,2,297,111,16,46,4,11,11,11,9,10,11,0,0,0,537,11,548,1420
2,11,GUANAJUATO,3,LEON,20,LEON,1752,2,287,101,13,33,10,12,10,11,17,14,6,0,0,0,514,15,529,1262
2,11,GUANAJUATO,3,LEON,20,LEON,1753,3,449,121,9,41,7,21,17,11,8,17,8,0,0,1,710,15,725,1594
2,11,GUANAJUATO,3,LEON,20,LEON,1754,2,374,108,9,44,10,22,15,12,7,11,12,0,0,0,624,27,651,1399
2,11,GUANAJUATO,3,LEON,20,LEON,1755,2,311,102,6,27,3,5,12,7,3,6,8,0,0,0,490,17,507,964
2,11,GUANAJUATO,3,LEON,20,LEON,1756,2,274,69,2,16,3,11,9,7,7,12,10,0,0,0,420,37,457,862
2,11,GUANAJUATO,3,LEON,20,LEON,1757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445
2,11,GUANAJUATO,3,LEON,20,LEON,1758,2,133,47,0,9,0,6,5,11,2,10,1,0,0,1,225,10,235,908
2,11,GUANAJUATO,3,LEON,20,LEON,1759,2,379,134,9,43,4,14,9,14,6,14,9,0,0,0,635,22,657,1319
2,11,GUANAJUATO,3,LEON,20,LEON,1760,2,399,145,5,20,0,10,12,23,16,11,8,0,0,1,650,14,664,1344
2,11,GUANAJUATO,3,LEON,20,LEON,1761,2,251,100,2,21,3,8,9,8,6,11,4,0,0,1,424,20,444,853
2,11,GUANAJUATO,3,LEON,20,LEON,1762,2,215,93,5,22,3,10,6,3,4,12,3,0,0,0,376,18,394,801
2,11,GUANAJUATO,3,LEON,20,LEON,1763,2,230,100,2,26,2,14,10,9,10,11,5,0,0,0,419,12,431,843
2,11,GUANAJUATO,3,LEON,20,LEON,1764,2,322,124,3,30,3,6,8,4,5,11,10,0,0,0,526,14,540,1033
2,11,GUANAJUATO,3,LEON,20,LEON,1765,2,159,56,5,25,2,4,5,10,6,4,4,0,0,0,280,7,287,1363
2,11,GUANAJUATO,3,LEON,20,LEON,1766,2,133,60,0,17,0,7,2,5,6,5,5,0,0,0,240,15,255,1334
2,11,GUANAJUATO,3,LEON,20,LEON,1767,2,373,90,7,36,4,15,8,6,6,11,5,0,0,1,562,11,573,1223
2,11,GUANAJUATO,3,LEON,20,LEON,1768,3,373,137,3,59,3,10,13,11,36,14,11,0,0,5,675,232,907,1622
2,11,GUANAJUATO,3,LEON,20,LEON,1769,2,176,62,2,21,3,8,7,4,5,5,4,0,0,0,297,2,299,1368
2,11,GUANAJUATO,3,LEON,20,LEON,1770,3,283,115,3,26,6,12,9,10,10,5,3,0,0,0,482,18,500,1530
2,11,GUANAJUATO,3,LEON,20,LEON,1771,2,314,87,3,27,4,14,7,13,7,9,3,0,0,0,488,12,500,1064
2,11,GUANAJUATO,3,LEON,20,LEON,1772,2,212,64,6,23,2,10,3,13,6,10,1,0,0,1,351,8,359,775
2,11,GUANAJUATO,3,LEON,20,LEON,1773,3,406,139,7,32,2,10,13,12,11,18,5,0,0,0,655,22,677,1569
2,11,GUANAJUATO,3,LEON,20,LEON,1774,2,184,50,3,20,2,2,7,6,6,15,3,0,0,0,298,12,310,1371
2,11,GUANAJUATO,3,LEON,20,LEON,1775,2,307,85,2,40,3,7,16,15,8,15,4,0,0,0,502,20,522,1153
2,11,GUANAJUATO,3,LEON,20,LEON,1776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700
2,11,GUANAJUATO,3,LEON,20,LEON,1777,1,214,82,9,18,3,10,12,7,2,5,4,0,0,1,367,15,382,742
2,11,GUANAJUATO,3,LEON,20,LEON,1778,1,187,97,4,20,0,3,5,9,4,6,0,0,0,0,335,5,340,660
2,11,GUANAJUATO,5,LEON,20,LEON,1779,2,239,115,6,34,3,14,8,7,10,15,4,0,0,0,455,17,472,980
2,11,GUANAJUATO,5,LEON,20,LEON,1780,2,305,162,4,63,2,11,6,10,12,9,16,0,0,1,601,20,621,1224
2,11,GUANAJUATO,5,LEON,20,LEON,1781,2,256,92,8,35,3,3,6,13,12,5,6,0,0,0,439,23,462,1066
2,11,GUANAJUATO,5,LEON,20,LEON,1782,1,123,50,3,18,0,4,5,2,3,1,1,0,0,0,210,5,215,599
2,11,GUANAJUATO,5,LEON,20,LEON,1783,2,279,79,5,31,5,8,14,9,5,10,72,0,0,0,517,8,525,946
2,11,GUANAJUATO,5,LEON,20,LEON,1784,2,202,70,1,38,2,14,10,9,4,12,7,0,0,0,369,15,384,953
2,11,GUANAJUATO,5,LEON,20,LEON,1785,2,245,107,4,22,1,3,13,9,7,10,15,0,0,3,439,22,461,1029
2,11,GUANAJUATO,5,LEON,20,LEON,1786,2,350,122,7,19,4,10,13,13,6,20,5,0,0,1,570,21,591,1230
2,11,GUANAJUATO,5,LEON,20,LEON,1787,5,727,238,10,86,5,24,26,33,27,33,18,0,0,0,1227,43,1270,3178
2,11,GUANAJUATO,5,LEON,20,LEON,1788,1,162,57,2,8,2,4,6,8,0,9,0,0,0,0,258,12,270,555
2,11,GUANAJUATO,5,LEON,20,LEON,1789,2,257,94,4,34,1,6,10,7,5,10,7,0,0,0,435,22,457,904
2,11,GUANAJUATO,5,LEON,20,LEON,1790,2,234,60,6,26,1,22,7,8,4,9,9,0,0,0,386,12,398,1061
2,11,GUANAJUATO,5,LEON,20,LEON,1791,2,280,90,5,52,8,16,12,15,8,12,4,0,0,0,502,14,516,1125
2,11,GUANAJUATO,5,LEON,20,LEON,1792,1,141,64,4,23,0,11,5,8,6,9,5,0,0,0,276,8,284,671
2,11,GUANAJUATO,5,LEON,20,LEON,1793,2,177,118,7,28,6,9,7,11,7,15,6,0,0,3,394,18,412,960
2,11,GUANAJUATO,5,LEON,20,LEON,1794,9,1458,446,27,158,16,54,76,72,49,93,27,0,0,2,2478,94,2572,6266
2,11,GUANAJUATO,5,LEON,20,LEON,1795,2,343,105,2,38,1,12,4,9,11,9,13,0,0,0,547,15,562,1180
2,11,GUANAJUATO,5,LEON,20,LEON,1796,2,263,97,3,30,5,16,28,13,14,18,7,0,0,0,494,4,498,1311
2,11,GUANAJUATO,5,LEON,20,LEON,1797,2,246,85,3,41,1,17,7,12,14,24,7,0,0,0,457,13,470,1033
2,11,GUANAJUATO,5,LEON,20,LEON,1798,1,197,55,3,17,2,12,7,5,9,7,3,0,0,0,317,11,328,688
2,11,GUANAJUATO,5,LEON,20,LEON,1799,1,158,58,1,12,3,5,3,11,6,5,9,0,0,0,271,12,283,559
2,11,GUANAJUATO,5,LEON,20,LEON,1800,2,243,121,2,19,4,7,7,8,9,17,4,0,0,1,442,22,464,1004
2,11,GUANAJUATO,5,LEON,20,LEON,1801,2,202,65,12,19,4,8,6,6,1,5,3,0,0,0,331,16,347,757
2,11,GUANAJUATO,5,LEON,20,LEON,1802,2,362,108,1,32,1,18,12,10,8,6,8,0,0,0,566,17,583,1258
2,11,GUANAJUATO,5,LEON,20,LEON,1803,3,443,142,8,42,5,19,16,25,15,18,7,0,0,0,740,30,770,1629
2,11,GUANAJUATO,5,LEON,20,LEON,1804,1,249,90,7,15,1,7,5,3,6,7,5,0,0,2,397,7,404,711
2,11,GUANAJUATO,5,LEON,20,LEON,1805,2,299,78,3,7,1,10,6,10,5,1,7,0,0,1,428,9,437,774
2,11,GUANAJUATO,5,LEON,20,LEON,1806,2,181,101,2,22,0,7,8,9,3,5,11,0,0,1,350,13,363,854
2,11,GUANAJUATO,5,LEON,20,LEON,1807,2,223,59,3,21,4,1,14,10,4,5,4,0,0,0,348,8,356,903
2,11,GUANAJUATO,5,LEON,20,LEON,1808,1,116,44,1,24,2,4,4,5,1,15,3,0,0,0,219,5,224,619
2,11,GUANAJUATO,5,LEON,20,LEON,1809,8,1429,371,40,144,20,65,67,60,47,115,78,0,0,1,2437,82,2519,4976
2,11,GUANAJUATO,5,LEON,20,LEON,1810,2,264,97,7,47,4,9,13,13,6,13,8,0,0,0,481,11,492,1237
2,11,GUANAJUATO,5,LEON,20,LEON,1811,2,272,81,3,26,1,7,8,5,4,5,11,0,0,0,423,9,432,828
2,11,GUANAJUATO,5,LEON,20,LEON,1812,1,95,83,1,12,1,8,6,2,4,4,9,0,0,0,225,11,236,601
2,11,GUANAJUATO,5,LEON,20,LEON,1813,3,683,191,4,25,5,39,13,17,14,29,7,0,0,2,1029,36,1065,1904
2,11,GUANAJUATO,5,LEON,20,LEON,1814,3,357,116,6,40,3,19,13,17,19,20,6,0,0,1,617,27,644,1565
2,11,GUANAJUATO,5,LEON,20,LEON,1815,1,142,52,2,15,1,9,7,8,2,3,10,0,0,1,252,4,256,516
2,11,GUANAJUATO,5,LEON,20,LEON,1816,2,375,105,3,9,2,8,5,15,4,14,5,0,0,1,546,14,560,922
2,11,GUANAJUATO,5,LEON,20,LEON,1817,2,328,86,0,30,3,18,3,4,3,5,4,0,0,0,484,22,506,1084
2,11,GUANAJUATO,5,LEON,20,LEON,1818,2,239,112,4,44,4,8,11,19,14,12,5,0,0,1,473,13,486,1211
2,11,GUANAJUATO,5,LEON,20,LEON,1819,1,95,54,1,22,0,1,4,4,5,7,4,0,0,0,197,7,204,575
2,11,GUANAJUATO,5,LEON,20,LEON,1820,1,137,83,2,26,2,6,3,5,3,4,0,0,0,0,271,8,279,621
2,11,GUANAJUATO,5,LEON,20,LEON,1821,1,141,92,3,22,1,6,4,3,3,4,2,0,0,1,282,5,287,670
2,11,GUANAJUATO,5,LEON,20,LEON,1823,2,285,85,6,56,2,12,10,19,10,4,6,0,0,0,495,15,510,1287
2,11,GUANAJUATO,5,LEON,20,LEON,1824,2,96,44,3,24,0,8,2,9,0,13,2,0,0,0,201,7,208,1098
2,11,GUANAJUATO,5,LEON,20,LEON,1825,2,191,89,4,23,1,23,5,10,5,16,6,0,0,0,373,12,385,827
2,11,GUANAJUATO,5,LEON,20,LEON,1826,2,394,91,3,25,5,42,12,10,6,19,7,0,0,0,614,20,634,1220
2,11,GUANAJUATO,5,LEON,20,LEON,1827,2,484,135,3,23,9,24,18,20,18,12,7,0,0,1,754,20,774,1368
2,11,GUANAJUATO,5,LEON,20,LEON,1828,2,218,100,4,37,2,11,9,10,6,14,12,0,0,0,423,14,437,1274
2,11,GUANAJUATO,5,LEON,20,LEON,1829,2,346,75,1,19,1,19,5,7,6,19,1,0,0,1,500,15,515,1055
2,11,GUANAJUATO,5,LEON,20,LEON,1830,2,248,85,6,27,1,11,13,5,8,15,5,0,0,1,425,19,444,881
2,11,GUANAJUATO,5,LEON,20,LEON,1831,2,351,104,5,41,4,16,4,13,6,11,8,0,0,2,565,20,585,1103
2,11,GUANAJUATO,5,LEON,20,LEON,1832,3,249,61,4,44,4,6,16,6,3,4,5,0,0,0,402,0,402,1577
2,11,GUANAJUATO,5,LEON,20,LEON,1833,2,226,73,5,55,9,18,4,7,5,9,11,0,0,0,422,22,444,1114
2,11,GUANAJUATO,5,LEON,20,LEON,1834,2,248,81,4,40,3,17,8,2,14,10,5,0,0,0,432,13,445,1109
2,11,GUANAJUATO,5,LEON,20,LEON,1835,2,274,105,4,54,1,13,10,5,5,10,9,0,0,0,490,13,503,1182
2,11,GUANAJUATO,5,LEON,20,LEON,1836,2,170,100,4,37,7,4,10,9,6,10,7,0,0,0,364,19,383,924
2,11,GUANAJUATO,5,LEON,20,LEON,1837,2,328,112,7,29,5,12,12,8,3,12,10,0,0,0,538,17,555,1187
