CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1339,B,3,49,16,1,2,2,11,14,42,,,,,0,140,10,150,192,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1339B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1340,B,0,116,52,2,7,2,17,3,140,,,,,0,339,37,376,529,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1340B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1341,B,13,112,14,5,2,5,66,24,119,,,,,0,360,41,401,530,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1341B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1342,B,11,36,20,5,6,3,30,4,76,,,,,0,191,201,392,445,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1342B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1342,C01,5,58,24,2,9,2,14,2,173,,,,,0,289,38,327,444,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1342C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1343,B,3,107,35,2,6,3,13,6,39,,,,,0,214,14,228,302,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1343B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1344,B,14,57,95,4,6,4,14,3,131,,,,,0,328,68,396,608,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1344B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1344,C01,6,62,90,3,8,8,14,2,123,,,,,23,316,16,355,607,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1344C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1345,B,10,75,18,2,7,5,16,8,117,,,,,0,258,42,300,448,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1345B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1346,B,14,118,14,5,3,6,25,7,130,,,,,1,322,21,344,447,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1346B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1346,E01,1,49,5,3,0,2,9,1,149,,,,,1,219,12,232,300,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1346E01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1347,B,9,94,20,10,9,183,16,5,88,,,,,0,434,24,458,740,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1347B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1348,B,25,138,80,9,2,0,22,10,96,,,,,0,382,23,405,540,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1348B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1350,B ,46,132,13,9,3,30,32,25,34,,,,,1,324,13,338,735,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1350B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1350,C01,48,116,11,9,4,32,23,40,44,,,,,0,327,8,335,735,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1350C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1350,C02,59,116,22,8,11,35,26,25,37,,,,,0,339,0,339,734,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1350C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1351,B ,29,123,8,11,8,39,37,21,19,,,,,0,295,11,306,619,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1351B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1351,C01,31,111,6,13,2,34,23,32,30,,,,,0,282,7,289,618,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1351C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1351,C02,28,140,6,9,4,34,33,24,52,,,,,0,330,0,330,618,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1351C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1352,B ,51,123,8,18,2,18,26,22,52,,,,,0,320,6,326,670,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1352B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1352,C01,25,167,10,11,6,40,22,25,50,,,,,0,356,5,361,670,ACTA CASILLA,,,
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1352,C02,29,141,6,11,10,19,25,24,34,,,,,0,299,9,308,670,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1352C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1352,C03,32,120,10,11,7,27,26,18,37,,,,,0,288,10,298,670,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1352C03.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1352,C04,33,130,11,7,8,29,29,22,36,,,,,0,305,12,317,670,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1352C04.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1353,B ,33,111,10,5,4,26,20,21,58,,,,,2,288,7,297,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1353B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1353,C01,37,184,18,2,5,35,31,15,46,,,,,1,373,10,384,646,ACTA CASILLA,,,
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1353,C02,50,134,9,7,2,14,26,19,42,,,,,0,303,8,311,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1353C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1353,C03,32,123,6,18,3,25,26,14,54,,,,,2,301,10,313,646,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1353C03.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1354,B ,43,98,18,9,3,28,28,28,26,,,,,0,281,14,295,651,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1354B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1354,C01,19,108,18,6,4,33,24,25,36,,,,,0,273,12,285,650,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1354C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1354,S01,35,57,12,5,4,11,13,20,35,,,,,0,192,5,197,0,ACTA CASILLA,,,
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1355,B ,35,97,9,10,1,16,38,18,47,,,,,0,271,5,276,559,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1355B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1355,C01,28,73,7,3,7,17,36,15,47,,,,,0,233,8,241,558,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1355C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1355,C02,31,100,12,7,2,25,35,21,32,,,,,2,265,7,274,558,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1355C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1356,B ,36,128,6,11,9,15,39,33,41,,,,,0,318,12,330,702,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1356B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1356,C01,29,113,9,15,2,13,48,34,32,,,,,0,295,7,302,702,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1356C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1357,B ,29,70,6,3,4,8,12,14,28,,,,,0,174,7,181,604,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1357B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1357,C01,23,72,9,5,2,12,14,15,40,,,,,0,192,3,195,604,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1357C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1357,C02,22,70,14,2,2,8,15,18,39,,,,,0,190,3,193,604,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1357C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1357,C03,21,97,10,10,5,6,17,17,28,,,,,0,211,6,217,603,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1357C03.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1357,C04,20,60,6,5,2,13,17,11,33,,,,,1,167,9,177,603,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1357C04.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1358,B ,27,7,14,13,1,7,15,27,48,,,,,0,159,0,159,630,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1358B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1358,C01,41,93,9,8,2,10,22,31,27,,,,,0,243,9,252,630,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1358C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1358,C02,17,82,8,10,2,4,14,21,36,,,,,0,194,3,197,629,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1358C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1358,C03,29,86,4,8,2,11,17,0,0,,,,,0,157,0,157,629,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1358C03.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1358,C04,31,116,9,5,5,12,21,22,29,,,,,0,250,11,261,629,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1358C04.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1358,C05,17,93,8,9,1,11,14,23,31,,,,,0,207,13,220,629,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1358C05.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1359,B ,27,86,15,5,2,10,14,38,33,,,,,0,230,16,246,493,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1359B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1359,C01,33,74,14,3,2,14,12,32,43,,,,,1,227,16,244,492,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1359C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1360,B ,50,105,10,11,4,19,17,48,41,,,,,0,305,8,313,654,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1360B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1360,C01,43,94,12,2,3,14,27,39,35,,,,,1,269,8,278,653,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1360C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1361,B ,23,90,12,6,3,11,12,31,17,,,,,0,205,10,215,452,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1361B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1361,C01,32,85,11,6,3,13,8,32,24,,,,,0,214,9,223,452,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1361C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1362,B ,37,96,12,5,1,10,22,43,30,,,,,1,256,11,268,748,ACTA CASILLA,,,
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1362,C01,43,98,14,9,8,16,19,41,33,,,,,1,281,6,288,747,ACTA CASILLA,,,
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1362,C02,32,98,14,7,4,15,22,33,40,,,,,0,265,8,273,747,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1362C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1362,C03,45,92,11,6,2,11,31,45,34,,,,,1,277,13,291,747,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1362C03.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1362,C04,39,98,13,2,3,11,26,34,32,,,,,1,258,12,271,747,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1362C04.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1362,C05,40,99,10,7,5,12,17,35,34,,,,,0,259,6,265,747,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1362C05.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1362,C06,55,104,9,8,7,16,21,52,34,,,,,0,306,9,315,747,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1362C06.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,B ,23,73,8,1,2,4,10,16,21,,,,,0,158,1,159,380,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,C01,24,74,1,3,3,4,24,13,23,,,,,0,169,4,173,379,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E01,25,76,15,3,6,14,24,37,21,,,,,0,221,12,233,586,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363E01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E01C01,35,65,4,2,6,9,23,22,32,,,,,1,198,4,203,586,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363E01C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E01C02,33,74,22,5,9,6,21,37,22,,,,,0,229,0,229,586,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363E01C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E01C03,21,76,8,3,12,7,16,15,29,,,,,0,187,5,192,586,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363E01C03.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E02,17,74,9,3,5,3,23,20,20,,,,,0,174,5,179,710,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363E02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E02C01,35,66,9,4,0,7,30,31,14,,,,,0,196,6,202,710,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363E02C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E02C02,19,66,9,0,2,3,21,20,29,,,,,0,169,4,173,710,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363E02C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E02C03,32,62,10,2,3,6,17,23,22,,,,,0,177,8,185,710,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363E02C03.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E02C04,29,65,10,2,2,3,20,28,19,,,,,0,178,5,183,710,ACTA CASILLA,,,
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E02C05,34,63,11,2,4,7,22,39,22,,,,,0,204,9,213,710,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363E02C05.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E02C06,27,70,3,3,1,1,13,35,23,,,,,0,176,7,183,710,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363E02C06.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E02C07,23,70,13,3,2,5,29,29,20,,,,,0,194,8,202,710,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363E02C07.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E02C08,37,65,8,2,1,12,22,25,23,,,,,0,195,8,203,710,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363E02C08.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,E02C09,24,51,8,8,6,6,9,28,26,,,,,1,166,8,175,710,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1363E02C09.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1364,B ,11,79,9,1,3,8,22,38,23,,,,,0,194,12,206,555,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1364B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1364,C01,26,72,4,6,3,3,25,48,17,,,,,1,204,5,210,555,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1364C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1364,E01,26,102,10,4,0,2,13,32,31,,,,,1,220,2,223,721,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1364E01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1364,E01C01,23,103,6,4,2,6,14,30,20,,,,,0,208,0,208,721,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1364E01C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1364,E01C02,20,99,10,1,5,5,22,41,28,,,,,1,231,4,236,720,ACTA CASILLA,,,
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1364,E01C03,21,110,7,6,1,2,12,33,25,,,,,0,217,4,221,720,ACTA CASILLA,,,
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1364,E01C04,17,116,9,5,1,3,14,27,22,,,,,0,214,9,223,720,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1364E01C04.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1365,B ,32,119,12,13,2,11,34,23,33,,,,,0,279,5,284,710,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1365B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1365,C01,45,101,19,8,4,4,22,30,34,,,,,1,267,5,273,709,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1365C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1365,C02,37,100,13,6,6,15,27,34,27,,,,,0,265,14,279,709,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1365C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1366,B ,28,118,13,4,2,10,9,25,20,,,,,0,229,8,237,566,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1366B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1366,C01,44,121,13,6,2,12,17,18,22,,,,,0,255,8,263,566,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1366C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1366,C02,34,154,5,3,4,8,18,21,24,,,,,0,271,0,271,565,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1366C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1366,C03,35,114,10,8,3,6,17,23,18,,,,,0,234,10,244,565,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1366C03.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1367,B ,23,149,8,5,3,12,17,20,17,,,,,0,254,5,259,654,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1367B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1367,C01,42,130,11,5,5,11,19,31,33,,,,,0,287,5,292,654,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1367C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1367,C02,28,169,10,5,3,7,9,21,18,,,,,0,270,11,281,653,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1367C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1367,C03,38,135,8,3,6,3,17,33,27,,,,,0,270,11,281,653,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1367C03.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1367,C04,26,167,9,7,8,6,12,22,21,,,,,0,278,5,283,653,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1367C04.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1367,C05,34,156,13,8,5,12,7,23,22,,,,,0,280,10,290,653,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1367C05.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1368,B ,44,105,5,11,5,16,22,17,22,,,,,1,247,6,254,728,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1368B00.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1368,C01,36,99,11,8,5,24,27,30,36,,,,,0,276,6,282,728,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1368C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1368,C02,37,115,7,7,6,6,27,19,27,,,,,0,251,10,261,728,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1368C02.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1368,C03,40,99,9,6,3,7,35,27,24,,,,,0,250,7,257,728,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1368C03.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1368,C04,51,88,18,11,3,12,25,22,29,,,,,0,259,10,269,727,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1368C04.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1368,C05,37,110,7,9,5,12,22,19,32,,,,,0,253,5,258,727,ACTA CASILLA,,,
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1368,E01,27,120,9,5,3,5,15,20,28,,,,,0,232,15,247,604,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1368E01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1368,E01C01,28,132,8,6,5,11,18,14,22,,,,,0,244,9,253,604,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1368E01C01.jpg
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1368,E01C02,24,122,6,5,8,5,22,20,33,,,,,0,245,6,251,603,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD1368E01C02.jpg
