CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD,PRI_PVEM_NA_ES,PRI_PVEM_NA,PRI_PVEM_ES,PRI_PVEM,PRI_NA,PRI_ES,PRI_NA_ES,PVEM_NA_ES,PVEM_NA,PVEM_ES,NA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,639,1,5,96,3,1,7,4,7,84,22,0,,,,,,,,,,,,229,0,35,264,358
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,640,1,4,153,13,3,31,5,20,112,54,0,,,,,,,,,,,,395,0,37,432,638
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,641,1,3,114,12,0,2,4,6,140,33,1,,,,,,,,,,,,315,0,20,335,544
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,642,1,2,176,111,1,8,2,29,77,6,0,,,,,,,,,,,,412,0,16,428,617
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,643,1,3,97,66,1,6,3,5,34,0,0,,,,,,,,,,,,215,0,16,231,349
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,644,1,0,147,70,1,6,3,5,123,2,0,,,,,,,,,,,,357,0,21,378,598
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,645,2,18,238,151,5,7,4,29,110,11,3,,,,,,,,,,,,576,0,20,596,881
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,646,2,9,164,310,2,13,7,4,125,4,2,0,0,0,1,1,0,0,0,0,0,0,642,0,44,686,948
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,647,2,5,116,225,1,12,3,0,76,4,5,0,2,0,2,0,0,0,0,0,0,0,451,0,42,493,768
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,648,1,4,80,158,3,14,5,2,40,0,2,0,2,0,0,0,0,0,0,0,0,0,310,5,21,336,468
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,649,1,10,80,207,5,12,3,4,109,4,4,0,4,0,0,0,0,0,0,0,0,0,442,0,31,473,719
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,650,2,22,155,551,11,15,10,7,58,4,16,0,1,0,3,0,1,0,0,0,0,0,854,0,52,906,1303
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,651,1,9,42,139,3,10,1,3,18,1,1,0,0,0,0,0,0,0,0,0,0,0,227,0,16,243,353
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,652,1,4,35,91,0,0,2,9,39,0,2,0,0,0,1,0,0,0,0,0,0,0,183,0,25,208,335
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,653,1,6,43,178,2,10,4,3,52,1,2,0,0,0,3,0,0,0,0,0,0,0,304,0,31,335,491
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,654,2,20,70,296,3,24,6,12,104,4,10,0,1,0,1,0,0,0,0,0,0,0,551,0,41,592,871
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,655,3,31,65,565,4,25,3,5,61,3,23,0,2,0,1,0,0,0,0,0,0,0,788,0,49,837,1248
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,656,1,9,21,171,1,24,1,2,13,1,5,0,2,0,1,0,0,0,0,0,0,0,251,0,4,255,397
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,657,1,13,139,4,5,20,3,98,185,27,0,,,,,,,,,,,,494,0,19,513,690
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,658,1,14,95,4,4,30,9,13,72,6,1,,,,,,,,,,,,248,0,21,269,427
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,659,2,58,255,24,5,109,9,39,197,18,2,,,,,,,,,,,,716,0,74,790,1147
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,660,2,68,225,30,8,55,13,38,235,12,0,,,,,,,,,,,,684,0,82,766,1107
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,661,2,70,131,25,10,58,11,29,258,15,2,,,,,,,,,,,,609,0,56,665,927
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,662,1,13,147,7,3,17,9,44,215,25,1,,,,,,,,,,,,481,0,52,533,750
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,663,2,20,165,12,10,24,4,72,366,8,0,,,,,,,,,,,,681,0,38,719,985
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,664,2,22,145,8,1,22,10,44,289,7,0,,,,,,,,,,,,548,0,54,602,836
5,13,HIDALGO,9,METEPEC,36,METEPEC,665,5,127,168,628,41,17,19,273,374,18,24,,,,,,,,,,,,1689,26,63,1778,2254
5,13,HIDALGO,9,METEPEC,36,METEPEC,666,1,7,16,49,2,1,0,39,29,0,4,,,,,,,,,,,,147,0,10,157,213
5,13,HIDALGO,9,METEPEC,36,METEPEC,667,2,48,53,331,14,12,10,130,184,7,13,,,,,,,,,,,,802,0,51,853,1257
5,13,HIDALGO,9,METEPEC,36,METEPEC,668,3,84,63,758,74,22,7,179,194,9,32,,,,,,,,,,,,1422,2,77,1501,2226
5,13,HIDALGO,9,METEPEC,36,METEPEC,669,1,19,14,83,31,4,3,49,50,0,4,,,,,,,,,,,,257,0,32,289,364
5,13,HIDALGO,9,METEPEC,36,METEPEC,670,2,36,26,226,30,0,7,80,103,4,14,,,,,,,,,,,,526,0,29,555,799
5,13,HIDALGO,9,METEPEC,36,METEPEC,671,2,26,135,172,2,12,7,226,88,4,5,,,,,,,,,,,,677,0,45,722,1005
5,13,HIDALGO,9,METEPEC,36,METEPEC,672,1,5,16,44,1,2,2,42,22,1,2,,,,,,,,,,,,137,0,16,153,281
5,13,HIDALGO,9,METEPEC,36,METEPEC,673,1,36,31,130,2,5,3,86,68,5,6,,,,,,,,,,,,372,0,28,400,656
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,674,2,13,176,64,6,16,5,49,245,181,37,,,,,,,,,,,,792,0,25,817,1191
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,675,2,24,235,71,7,19,8,69,232,136,1,,,,,,,,,,,,802,0,72,874,1435
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,676,1,3,86,175,0,11,6,23,53,21,0,,,,,,,,,,,,378,0,13,391,569
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,677,1,5,37,63,5,6,5,8,28,8,0,,,,,,,,,,,,165,0,13,178,309
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,678,2,19,167,46,9,8,3,36,87,115,3,,,,,,,,,,,,493,0,32,525,750
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,679,2,9,113,59,5,4,4,9,58,44,0,,,,,,,,,,,,305,0,39,344,655
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,680,2,29,121,39,9,25,13,61,219,112,1,,,,,,,,,,,,629,0,59,688,1288
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,681,3,24,230,89,9,19,10,53,188,146,0,,,,,,,,,,,,768,0,53,821,1278
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,682,1,2,15,4,0,4,2,1,14,30,0,,,,,,,,,,,,72,0,10,82,118
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,683,2,1,25,15,3,2,2,5,21,61,0,,,,,,,,,,,,135,1,20,156,270
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,684,1,6,80,77,6,4,0,25,73,58,0,,,,,,,,,,,,329,26,355,710,613
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,685,1,6,69,33,2,9,1,5,57,11,1,,,,,,,,,,,,194,0,23,217,346
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,686,2,13,58,44,3,18,4,30,146,102,0,,,,,,,,,,,,418,1,42,461,798
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,687,1,6,111,18,3,3,0,9,42,25,0,,,,,,,,,,,,217,0,25,242,461
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,688,1,7,77,20,0,4,6,12,58,48,0,,,,,,,,,,,,232,0,16,248,386
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,689,2,4,80,125,2,5,6,15,94,96,1,,,,,,,,,,,,428,0,32,460,772
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,690,1,3,42,19,2,5,4,4,32,18,0,,,,,,,,,,,,129,0,10,139,264
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,691,1,7,83,66,2,9,8,10,63,24,0,,,,,,,,,,,,272,0,41,313,592
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,692,1,7,96,10,0,10,3,3,34,9,1,,,,,,,,,,,,173,1,14,188,392
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,693,1,7,99,53,2,10,4,25,125,72,0,,,,,,,,,,,,397,0,22,419,622
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,694,1,15,61,65,5,16,5,47,106,62,4,,,,,,,,,,,,386,0,25,411,632
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,695,2,19,66,63,7,20,8,5,128,71,2,,,,,,,,,,,,389,0,52,441,994
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,696,1,3,48,0,1,2,2,0,38,42,0,,,,,,,,,,,,136,0,12,148,230
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,697,2,21,134,129,8,53,11,17,193,79,2,,,,,,,,,,,,647,0,53,700,992
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,698,1,8,63,43,3,8,9,9,130,50,1,,,,,,,,,,,,324,0,22,346,542
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,699,1,1,39,0,3,4,0,6,45,5,0,,,,,,,,,,,,103,0,14,117,183
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,700,1,57,135,72,9,9,13,13,132,6,6,,,,,,,,,,,,452,0,17,469,654
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,702,1,9,31,104,9,5,5,3,48,0,1,,,,,,,,,,,,215,0,16,231,387
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,704,2,69,226,162,15,29,21,40,374,16,3,,,,,,,,,,,,955,0,60,1015,1580
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,705,1,5,27,5,1,4,3,2,30,0,0,,,,,,,,,,,,77,0,8,85,130
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,707,1,8,43,63,4,1,0,4,64,2,2,,,,,,,,,,,,191,0,9,200,326
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,708,1,10,128,37,9,9,7,2,101,11,1,,,,,,,,,,,,315,1,13,329,472
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,709,1,4,34,46,1,3,2,2,26,0,2,,,,,,,,,,,,120,0,5,125,156
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,710,3,82,244,110,54,17,20,29,475,19,5,,,,,,,,,,,,1055,2,67,1124,1625
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,711,1,13,26,29,8,2,1,2,45,6,0,,,,,,,,,,,,132,0,9,141,280
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,712,2,48,183,40,17,15,28,8,388,16,2,,,,,,,,,,,,745,0,40,785,1089
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,713,2,56,76,21,12,11,11,40,342,11,0,,,,,,,,,,,,580,0,27,607,980
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,714,2,58,92,11,13,16,3,66,332,17,1,,,,,,,,,,,,609,0,18,627,978
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,715,2,63,151,24,8,13,10,70,438,16,2,,,,,,,,,,,,795,1,36,832,1397
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,716,2,63,149,12,17,12,5,79,370,15,2,,,,,,,,,,,,724,1,37,762,1077
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,717,2,51,86,11,4,9,6,70,298,10,1,,,,,,,,,,,,546,2,19,567,783
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,718,2,62,123,17,13,9,6,102,359,10,0,,,,,,,,,,,,701,0,33,734,1242
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,719,2,62,108,14,11,9,13,59,338,10,1,,,,,,,,,,,,625,0,26,651,1062
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,720,3,92,136,31,23,18,14,80,553,19,0,,,,,,,,,,,,966,1,41,1008,1507
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,721,1,17,69,5,25,13,4,28,234,13,0,,,,,,,,,,,,408,0,33,441,638
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,722,1,7,29,2,1,6,2,32,50,3,0,,,,,,,,,,,,132,0,7,139,212
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,723,2,65,118,14,18,18,11,52,284,8,0,,,,,,,,,,,,588,0,47,635,1001
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,724,1,16,20,1,1,7,2,25,81,2,0,,,,,,,,,,,,155,0,6,161,229
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,726,5,498,360,15,21,32,27,70,901,33,14,1,11,0,4,3,0,0,0,0,0,0,1990,1,74,2065,3019
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,727,6,328,314,36,46,57,32,67,1248,28,9,1,7,0,11,5,0,0,0,0,0,0,2189,0,113,2302,4100
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,728,4,256,203,26,41,62,31,60,910,32,4,0,2,0,3,2,0,0,0,0,0,0,1632,0,83,1715,2702
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,729,4,175,159,26,32,48,21,53,904,23,4,0,2,0,2,2,0,0,0,0,0,0,1451,0,70,1521,2568
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,730,4,232,255,21,46,66,23,66,969,32,7,0,8,1,8,3,0,1,0,0,1,0,1739,0,87,1826,2888
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,731,17,1364,1205,68,167,190,157,306,4192,190,20,4,14,1,6,7,2,1,1,0,0,0,7895,5,230,8130,11788
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,732,2,137,178,9,24,31,20,40,538,26,1,0,3,0,1,1,0,0,1,0,0,0,1010,2,45,1057,1459
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,733,1,88,127,9,11,13,7,32,226,13,1,1,2,2,0,0,0,0,0,0,0,0,532,21,0,553,741
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,734,8,654,604,52,82,77,56,143,1864,73,6,2,9,1,4,2,0,1,0,0,0,0,3630,5,106,3741,5440
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,735,2,122,122,8,10,18,15,38,387,8,2,0,1,0,1,0,0,0,0,0,0,0,732,0,28,760,955
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,736,2,126,155,10,15,13,9,60,487,15,1,3,4,0,3,0,0,0,0,0,0,0,901,0,29,930,1231
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,737,13,748,719,58,115,153,96,195,3437,118,14,1,11,0,8,6,0,0,0,1,0,0,5680,8,183,5871,9584
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,738,2,126,104,8,10,15,7,29,379,10,0,1,3,0,4,0,0,0,0,0,0,0,696,0,16,712,952
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,740,22,1263,1101,117,230,203,166,291,4833,181,17,4,29,0,13,4,0,0,0,0,0,0,8452,8,347,8807,15525
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,741,5,327,221,20,55,42,35,81,919,41,5,1,8,0,3,3,0,0,0,0,0,0,1761,0,80,1841,2979
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,929,2,92,118,7,10,34,12,24,419,10,2,0,5,0,2,0,0,0,0,0,0,0,735,1,37,773,1094
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,937,2,77,88,9,9,11,8,29,300,11,2,0,1,0,3,1,0,0,0,0,0,0,549,0,27,576,790
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,938,1,35,51,9,11,11,5,10,211,12,0,0,0,0,0,0,0,1,0,1,0,0,357,0,22,379,580
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1708,1,35,37,3,10,8,10,12,229,6,0,0,1,0,1,2,0,0,0,0,0,0,354,1,12,367,580
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1709,2,195,148,6,11,16,13,19,342,10,4,1,2,0,4,0,0,0,0,0,0,0,771,1,31,803,1043
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1710,3,340,272,9,26,30,30,43,568,18,2,2,3,0,1,0,0,0,0,0,0,0,1344,3,47,1394,1824
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1711,2,84,80,8,7,25,10,28,284,14,1,0,1,0,1,0,0,0,0,0,0,0,543,0,18,561,817
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1712,2,104,98,8,12,26,12,18,330,9,1,0,1,0,1,0,0,0,0,0,0,0,620,0,28,648,1062
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1713,2,68,87,8,13,18,11,15,306,12,0,0,0,0,1,0,0,0,0,0,0,0,539,2,9,550,847
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1714,1,58,68,8,8,6,7,9,199,8,1,0,1,0,1,0,0,0,0,0,0,0,374,0,12,386,519
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1715,1,80,53,2,3,15,10,17,255,11,1,0,1,0,0,0,0,0,0,0,0,0,448,1,11,460,652
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1716,2,139,160,13,10,23,16,158,631,24,5,0,3,0,1,2,0,0,0,0,0,0,1185,0,33,1218,1480
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1717,3,249,177,23,36,37,29,65,781,41,3,0,10,1,0,1,1,1,0,0,0,1,1456,1,30,1487,2196
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1719,1,109,87,10,4,10,6,6,195,10,2,0,2,0,0,0,0,0,0,1,0,0,442,0,22,464,700
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1720,1,65,62,3,10,5,10,12,189,9,1,0,1,0,1,0,0,0,0,0,0,0,368,1,9,378,556
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1721,1,69,70,7,2,12,12,24,276,13,0,0,1,0,2,0,0,0,0,0,0,0,488,1,14,503,671
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1722,1,79,73,5,15,7,11,11,234,7,0,0,0,0,2,0,0,0,0,0,0,0,444,0,14,458,649
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1723,1,93,61,4,10,11,4,18,184,7,1,0,0,0,1,0,0,0,0,0,0,0,394,0,12,406,581
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1724,1,58,68,2,15,15,3,28,237,8,1,0,0,0,1,0,0,0,0,0,0,0,436,0,20,456,678
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1725,1,77,46,3,6,5,7,17,209,11,0,0,0,0,0,0,0,0,0,0,0,0,381,1,14,396,597
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1726,1,74,45,5,7,5,6,12,156,6,0,0,0,0,0,0,0,0,0,0,0,0,316,0,10,326,428
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1727,1,92,94,4,11,8,9,19,251,8,3,0,2,0,2,0,0,0,1,0,0,0,504,0,15,519,728
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1728,1,74,68,3,14,8,2,6,234,10,0,1,1,0,1,0,0,0,0,0,0,0,422,0,12,434,609
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1729,1,61,82,6,15,11,9,23,195,12,1,0,1,0,0,0,0,0,0,0,1,1,418,2,14,434,645
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1730,1,40,63,7,9,6,4,14,180,4,1,0,3,0,2,0,0,0,0,0,0,0,333,0,15,348,511
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1731,1,49,27,7,2,6,1,4,185,10,0,0,0,0,0,0,0,0,0,0,0,0,291,0,11,302,390
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1732,1,61,67,2,4,19,9,19,174,6,0,0,1,0,0,0,0,0,0,0,0,0,362,0,11,373,559
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1733,1,75,58,2,4,11,6,19,256,13,1,0,1,0,1,0,0,0,0,0,0,0,447,0,15,462,685
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1734,1,52,38,2,4,2,7,29,147,5,0,1,0,0,1,0,0,0,0,0,0,0,288,0,12,300,397
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1735,1,58,85,2,13,9,7,35,223,9,0,1,2,1,0,1,0,1,0,0,0,0,447,0,11,458,603
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1736,1,62,93,12,4,10,6,18,278,17,1,0,0,0,1,3,0,0,0,0,0,1,506,0,11,517,710
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1737,1,75,97,2,9,11,8,26,269,9,0,0,2,0,0,0,0,0,0,0,0,0,508,0,19,527,715
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1738,1,57,55,7,3,9,12,67,242,7,1,0,1,0,1,2,0,0,0,0,0,0,464,1,10,475,640
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1739,1,55,55,11,7,7,8,25,184,13,1,0,2,0,2,0,0,0,0,0,0,0,370,0,9,379,556
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1740,1,64,52,4,7,6,12,37,228,4,0,0,2,0,0,0,0,0,0,0,0,0,416,0,10,426,621
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1741,2,86,88,5,15,17,13,30,267,11,0,2,1,0,0,0,0,0,0,0,0,0,535,4,18,557,776
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1742,1,62,52,6,14,20,6,22,259,13,3,0,0,0,0,2,0,0,0,0,0,0,459,1,16,476,695
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1743,1,50,69,4,7,10,9,17,197,9,0,1,0,0,0,0,0,0,0,0,0,0,373,0,10,383,529
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1744,2,95,98,8,13,16,7,34,271,6,1,0,3,0,1,1,0,0,1,0,0,0,555,0,18,573,787
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1745,2,66,84,6,17,18,8,15,274,11,3,0,3,0,2,0,0,0,0,0,0,0,507,0,25,532,786
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1746,1,44,39,2,9,9,7,19,173,13,1,1,0,0,0,0,0,0,0,0,0,0,317,0,13,330,525
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1747,1,66,66,4,10,17,11,18,267,7,0,1,0,0,0,0,0,0,0,0,0,0,467,0,13,480,708
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1748,1,50,72,6,16,12,8,15,260,13,0,0,1,0,0,0,0,0,0,0,0,0,453,0,15,468,727
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1749,1,46,60,6,15,13,3,18,189,10,0,0,2,0,0,0,0,0,0,0,0,0,362,0,11,373,568
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1750,2,219,143,5,18,21,12,48,514,19,5,0,0,0,1,0,1,0,0,0,0,0,1006,2,38,1046,1433
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1751,2,138,102,7,13,14,9,29,395,11,1,1,2,0,0,0,0,0,0,0,0,0,722,0,21,743,1097
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1752,2,142,112,8,5,15,7,19,287,10,3,0,1,0,2,1,0,0,0,0,0,1,613,0,28,641,1065
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1753,2,165,177,13,9,13,9,21,355,20,4,0,1,0,0,0,0,0,0,0,0,0,787,3,21,811,635
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1754,2,44,76,11,9,22,6,18,323,14,0,0,1,0,0,0,0,0,0,0,0,0,524,0,27,551,974
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1755,2,90,78,14,11,12,14,21,394,16,1,0,1,0,1,0,3,0,0,0,0,0,656,1,26,683,1089
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1756,2,62,60,4,9,7,10,17,249,8,0,1,2,0,5,0,0,0,0,0,0,0,434,0,26,460,804
