CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1517,C01,65,185,1,1,1,0,1,5,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,70,,0,351,7,358,604,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1517C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1518,B,91,195,2,1,8,3,2,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,87,,0,399,5,404,701,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1518B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1518,C01,82,201,3,1,2,2,3,6,23,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,67,,0,394,7,401,700,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1518C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1519,B,58,137,3,0,0,1,5,8,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,58,,0,288,2,290,539,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1519B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1519,C01,67,153,4,1,4,3,2,4,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,45,,0,304,3,307,539,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1519C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1520,B,88,214,2,2,6,1,8,2,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,83,,0,428,12,440,719,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1520B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1520,C01,127,202,2,2,4,0,0,3,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,76,,0,432,8,440,718,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1520C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1521,B,72,138,3,0,1,1,4,1,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,46,,0,273,13,286,504,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1521B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1521,C01,87,119,1,2,3,2,2,0,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,41,,0,272,0,272,504,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1521C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1521,C02,79,139,2,0,5,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,52,,0,280,0,280,503,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1521C2.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1522,B,84,182,3,0,10,2,1,4,21,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,74,,0,384,14,398,708,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1522B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1522,C01,80,187,2,1,5,3,5,6,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,88,,0,398,10,408,708,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1522C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1523,B,81,170,0,1,8,2,1,5,21,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,56,,0,349,9,358,622,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1523B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1523,C01,71,168,1,2,1,1,7,4,18,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,73,,1,350,7,358,621,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1523C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1524,B,53,138,1,0,2,5,0,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,53,,0,255,6,261,452,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1524B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1524,C01,51,129,0,1,4,0,1,3,15,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,58,,0,265,1,266,451,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1524C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1525,B,58,158,0,0,0,1,2,6,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,65,,0,310,8,318,576,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1525B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1525,SMR01,9,23,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,15,,0,49,0,49,,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1525S1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1526,B,56,199,1,2,3,2,1,4,19,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,56,,0,348,9,357,644,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1526B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1527,B,79,165,2,1,0,0,0,1,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,59,,0,322,12,334,516,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1527B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1527,C01,72,154,4,0,1,2,0,8,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,59,,0,318,2,320,516,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1527C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1528,B,110,157,1,2,2,4,0,6,21,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,67,,0,373,8,381,672,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1528B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1528,C01,87,157,3,1,0,0,3,6,8,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,74,,0,340,8,348,671,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1528C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1529,B,97,172,4,1,2,0,8,1,28,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,81,,0,395,5,400,716,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1529B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1529,C01,130,176,8,1,2,1,0,1,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,63,,0,401,3,404,716,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1529C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1530,B,70,139,3,0,1,1,3,1,11,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,57,,1,288,5,294,531,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1530B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1530,C01,63,94,1,0,0,1,2,4,16,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,47,,0,229,63,292,531,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1530C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1530,C02,65,117,2,0,2,2,3,1,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,68,,0,278,6,284,531,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1530C2.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1531,B,75,141,2,1,1,0,0,6,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,62,,0,303,2,305,520,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1531B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1531,C01,83,115,3,1,2,0,5,6,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,68,,1,295,4,300,519,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1531C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1533,B,53,155,1,0,1,0,5,2,20,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,44,,0,284,2,286,725,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1533B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1534,B,40,101,1,1,3,1,0,1,18,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,44,,0,211,0,211,556,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1534B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1534,C01,41,119,0,0,1,0,0,0,10,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,47,,0,219,2,221,391,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1534C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1535,B,32,85,4,0,1,0,0,2,22,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,40,,0,187,3,190,390,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1535B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1536,B,57,136,0,4,15,0,8,3,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,55,,0,299,6,305,363,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1536B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1536,C01,60,152,0,0,15,1,3,2,14,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,43,,0,291,4,295,528,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1536C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1537,B,47,147,1,0,4,0,0,3,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,81,,0,303,6,309,527,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1537B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1537,C01,65,151,2,0,4,0,3,5,28,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,61,,0,322,11,333,551,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1537C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1537,C02,69,144,0,1,4,0,0,6,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,48,,0,307,7,314,550,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1537C2.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1538,B,76,150,1,0,1,3,7,4,22,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,65,,0,331,8,339,550,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1538B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1538,C01,88,137,1,0,3,0,6,8,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,46,,0,314,8,322,571,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1538C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1539,B,94,173,1,3,5,3,5,4,17,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,86,,0,396,7,403,571,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1539B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1540,B,50,163,3,0,3,5,4,4,18,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,47,,0,298,8,306,710,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1540B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1540,C01,68,154,0,0,2,0,0,0,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,64,,0,315,3,318,574,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1540C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1541,B,58,211,2,1,3,1,11,6,17,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,83,,0,395,9,404,573,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1541B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1542,B,87,131,3,3,4,1,2,2,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,50,,0,295,7,302,750,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1542B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1542,C01,88,144,2,1,4,4,2,2,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,72,,0,330,5,335,569,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1542C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1543,B,97,162,4,1,1,1,4,6,13,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,87,,0,379,7,386,568,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1543B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1543,C01,105,157,2,2,3,1,8,3,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,109,,0,414,7,421,684,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1543C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1543,C02,97,147,2,1,4,21,6,7,4,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,83,,0,373,3,376,684,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1543C2.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1543,C03,111,138,5,1,2,5,9,7,13,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,91,,0,384,9,393,683,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1543C3.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1544,B,58,115,3,4,1,2,2,0,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,81,,0,284,6,290,683,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1544B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1544,C01,62,107,2,2,2,1,4,3,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,89,,0,289,9,298,497,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1544C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1545,B,84,113,0,0,0,1,4,2,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,6,,0,215,5,220,497,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1545B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1545,C01,64,113,0,1,0,9,3,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,8,,0,203,3,206,392,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1545C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1546,B,112,214,2,2,5,7,5,7,16,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,7,,0,380,6,386,391,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1546B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1547,B,32,76,2,1,1,0,0,2,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,9,,0,127,1,128,671,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1547B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1548,B,72,117,1,2,1,2,3,5,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,5,,0,223,9,232,248,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1548B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1548,C01,72,119,2,3,0,0,0,2,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,0,213,5,218,434,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1548C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1549,B,17,44,0,0,0,1,0,0,5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,7,,0,75,1,76,434,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1549B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1550,B,89,128,1,3,1,2,1,4,10,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,37,,0,281,7,288,148,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1550B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1550,C01,86,150,1,1,1,5,2,3,13,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,26,,0,289,5,294,515,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1550C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1550,C02,113,127,2,0,1,1,0,2,10,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,39,,0,296,4,300,515,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1550C2.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1551,B,111,131,3,0,3,3,2,6,5,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,23,,0,289,1,290,514,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1551B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1551,C01,96,129,4,4,0,1,5,5,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,25,,0,276,7,283,544,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1551C1.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1551,C02,103,121,1,1,2,5,3,5,17,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,19,,0,278,5,283,544,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1551C2.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1552,B,74,209,1,1,2,1,8,7,10,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,96,,0,410,7,417,544,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1552B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1552,B,64,192,1,0,1,0,0,2,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,27,,0,308,16,324,561,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1552B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1553,B,36,74,1,1,1,1,1,4,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,11,,0,140,4,144,247,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1553B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1554,B,17,59,0,1,1,1,0,0,12,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,8,,0,101,6,107,197,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1554B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1554,E01,50,114,0,1,0,1,3,2,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,11,,0,186,2,188,290,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1554E01.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1555,B,88,177,2,0,1,3,3,3,49,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,39,,0,367,8,375,745,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1555B.pdf
2,28,TAMAULIPAS,09,VALLE HERMOSO,40,VALLE HERMOSO,1555,C01,83,208,0,5,2,3,3,2,45,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,40,,0,393,17,410,745,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Ayuntamientos/VALLE HERMOSO/A_1555C1.pdf
