CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,329,2,110,82,7,4,13,9,15,192,47,6,0,0,0,0,0,0,0,2,,,,42,,529,0,14,543,809
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,330,2,140,91,4,8,15,11,14,260,70,2,1,1,0,3,2,0,1,9,,,,95,,727,0,21,748,1165
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,331,6,151,99,16,10,30,19,9,327,75,6,5,0,0,3,1,0,0,5,,,,79,,835,1,38,874,764
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,332,2,157,135,8,6,16,9,12,227,70,4,0,0,1,0,1,0,1,1,,,,99,,747,1,14,762,1043
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,333,2,167,112,4,9,15,16,15,291,75,10,1,0,0,6,1,1,0,2,,,,108,,833,0,18,851,1128
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,334,4,401,171,17,14,24,27,29,575,115,8,4,1,0,4,1,0,0,6,,,,205,,1602,1,40,1643,2664
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,335,2,160,76,11,9,16,15,7,307,45,4,0,2,1,1,2,0,0,4,,,,42,,702,0,29,731,1146
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,336,1,67,27,15,6,10,7,5,157,38,4,1,1,1,1,0,0,0,1,,,,46,,387,0,18,405,666
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,337,4,328,151,25,11,45,22,31,570,126,9,1,2,0,5,4,1,0,10,,,,157,,1498,0,37,1535,2382
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,338,2,146,93,14,7,14,11,13,245,41,6,1,0,0,6,4,0,1,9,,,,40,,651,0,28,679,992
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,339,2,99,57,9,9,29,7,5,277,36,1,3,1,0,0,3,0,0,3,,,,42,,581,0,23,604,889
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,340,1,51,35,6,2,3,10,4,115,23,0,3,0,0,2,0,0,0,0,,,,44,,298,0,12,310,418
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,341,1,85,45,7,4,7,9,9,152,25,5,0,1,0,1,0,0,0,1,,,,45,,396,1,12,409,620
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,342,2,174,94,15,11,24,11,17,322,59,3,1,1,0,1,1,0,0,3,,,,87,,824,1,24,849,1283
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,343,2,120,76,15,8,14,15,6,313,46,4,6,1,0,0,3,1,0,3,,,,81,,712,0,29,741,1074
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,344,2,134,81,5,7,22,7,18,286,56,1,1,3,0,2,0,0,1,4,,,,88,,716,1,33,750,1144
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,357,2,151,79,8,8,16,9,11,265,62,6,5,0,0,3,0,0,0,4,,,,56,,683,2,25,710,1020
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,358,2,129,68,12,1,17,16,4,225,41,10,3,0,0,2,1,0,0,2,,,,72,,603,0,16,619,901
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,359,2,120,68,8,6,20,10,12,310,45,5,1,1,0,3,2,2,0,8,,,,80,,701,0,21,722,1094
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,360,1,79,46,10,7,9,10,9,194,35,1,0,0,0,2,3,0,0,3,,,,41,,449,0,16,465,644
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,361,2,137,57,12,10,27,8,14,271,55,5,1,0,0,1,2,0,0,7,,,,43,,650,0,22,672,1079
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,362,2,123,44,7,6,16,11,7,286,33,6,0,1,0,1,1,1,0,6,,,,53,,602,0,21,623,919
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,363,2,136,70,15,5,27,11,16,290,61,2,0,3,0,2,1,4,0,8,,,,87,,738,1,31,770,1207
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,364,2,122,103,9,7,7,4,10,144,47,0,0,0,0,3,0,1,0,1,,,,86,,544,0,8,552,752
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,365,2,135,93,10,9,18,7,22,263,48,5,1,1,0,4,0,0,0,6,,,,90,,712,0,30,742,1074
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,377,2,190,188,8,6,15,7,12,188,92,2,2,2,0,1,5,1,0,3,,,,146,,868,0,18,886,1351
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,378,3,212,127,21,8,18,13,28,318,82,11,2,2,0,2,5,0,0,7,,,,166,,1022,0,36,1058,1537
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,413,3,128,101,24,15,46,18,13,576,68,3,3,1,0,2,3,0,0,11,,,,21,,1033,0,60,1093,1869
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,421,2,133,33,12,8,24,9,10,217,20,4,1,1,0,2,1,1,0,7,,,,2,,485,1,38,524,869
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,422,2,163,85,37,11,24,12,11,387,35,5,2,0,0,0,1,0,0,4,,,,18,,795,0,46,841,1390
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,423,4,200,104,39,23,60,20,21,557,66,5,6,0,1,10,3,1,1,9,,,,17,,1143,0,53,1196,2017
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,424,2,124,48,18,7,34,14,12,414,36,0,1,0,0,2,0,0,0,5,,,,25,,740,0,50,790,1388
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,425,3,133,83,16,9,51,18,11,477,43,3,2,0,0,1,0,1,1,15,,,,39,,903,0,56,959,1822
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,429,4,316,156,33,32,46,22,22,586,57,7,5,1,2,4,9,1,0,5,,,,20,,1324,0,102,1426,2258
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,448,2,146,37,14,2,22,12,11,203,17,4,4,1,0,0,0,0,0,5,,,,3,,481,0,36,517,885
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,785,2,110,80,6,5,16,7,5,206,36,4,2,0,0,1,0,0,0,4,,,,57,,539,1,14,554,798
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,786,2,72,39,12,10,15,10,4,222,32,1,1,4,0,3,0,0,0,6,,,,30,,461,0,21,482,823
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,807,2,130,49,5,7,14,4,9,264,49,3,4,0,0,0,2,0,0,3,,,,50,,593,0,19,612,976
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,808,1,47,38,8,5,3,5,3,217,27,1,1,1,0,1,0,1,0,6,,,,36,,400,0,13,413,664
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,809,1,60,35,12,4,17,8,6,172,36,1,0,0,0,1,1,0,0,7,,,,42,,402,0,16,418,707
,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO ,810,1,44,32,5,4,3,0,3,89,6,0,0,0,0,0,0,0,0,1,,,,55,,242,0,8,250,348
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,300,5,301,243,33,14,33,34,29,648,140,6,6,0,1,5,2,0,0,9,,,,236,,1740,0,30,1770,2646
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,301,1,64,37,2,4,3,4,2,83,19,1,0,0,0,1,0,0,0,0,,,,26,,246,0,4,250,385
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,302,4,230,116,14,8,19,17,20,480,86,7,1,0,0,4,5,1,0,9,,,,121,,1138,1,31,1170,1699
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,308,2,144,74,8,7,25,17,12,309,67,1,1,0,0,4,1,0,0,7,,,,41,,718,0,33,751,1171
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,309,2,158,71,25,6,20,19,17,343,57,9,3,1,0,1,1,0,0,3,,,,77,,811,0,35,846,1398
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,310,2,109,80,18,10,26,12,6,284,40,4,1,1,0,4,2,0,1,9,,,,50,,657,0,14,671,1166
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,311,2,111,83,13,5,17,9,6,278,45,6,1,2,0,2,1,0,0,1,,,,65,,645,1,44,690,1100
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,312,2,129,75,10,7,18,9,15,290,48,2,1,0,0,3,1,0,0,1,,,,54,,663,0,21,684,1057
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,313,1,53,49,7,7,9,6,2,137,42,3,0,0,0,0,1,0,0,2,,,,54,,372,0,19,391,607
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,314,1,59,34,4,4,9,3,2,116,25,1,0,0,0,0,1,1,0,5,,,,40,,304,0,14,318,464
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,324,1,36,9,3,0,4,5,3,63,13,0,1,0,0,0,0,0,0,2,,,,24,,163,0,10,173,274
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,325,2,85,60,5,10,9,7,7,217,38,9,1,0,0,0,1,1,0,9,,,,39,,498,0,25,523,786
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,326,2,97,63,5,7,19,10,7,275,45,1,2,3,0,1,1,0,0,7,,,,77,,620,0,20,640,965
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,327,1,74,59,6,6,12,5,1,124,41,3,0,0,0,1,1,0,0,5,,,,46,,384,0,21,405,659
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,328,2,133,51,12,9,12,7,13,172,50,6,2,0,0,0,1,2,0,4,,,,68,,542,0,21,563,832
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,345,1,63,32,5,3,11,3,3,118,39,0,0,0,1,0,0,0,0,0,,,,39,,317,0,15,332,484
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,346,1,83,36,7,3,11,5,12,193,27,9,0,0,0,1,1,0,0,3,,,,62,,453,0,26,479,734
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,347,2,100,63,5,1,16,8,11,260,64,3,1,0,0,2,0,0,0,7,,,,77,,618,0,27,645,983
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,348,1,49,54,5,2,8,7,6,0,0,0,0,0,0,0,0,0,0,138,,,,53,,322,0,17,339,595
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,349,1,92,29,4,2,13,7,13,196,27,3,0,0,0,0,1,0,0,7,,,,48,,442,0,17,459,699
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,350,1,74,48,5,1,4,12,4,160,36,2,0,0,0,0,1,1,0,2,,,,56,,406,0,8,414,602
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,351,1,92,57,2,5,3,2,3,117,29,2,1,0,0,2,1,1,0,0,,,,69,,386,2,10,398,579
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,352,2,153,104,16,5,15,11,11,270,55,2,2,1,0,2,2,1,1,4,,,,102,,757,1,19,777,1137
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,353,2,90,38,10,3,11,8,12,231,30,0,0,0,0,0,1,0,1,4,,,,54,,493,0,15,508,752
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,354,1,95,43,4,2,10,3,10,200,36,2,3,0,1,2,0,0,0,3,,,,75,,489,0,14,503,739
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,355,1,63,57,7,4,11,4,3,143,26,1,0,1,0,2,0,0,0,2,,,,37,,361,1,9,371,556
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,356,1,78,67,5,5,8,5,8,153,34,4,1,0,0,0,1,0,1,1,,,,37,,408,0,31,439,666
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,366,1,79,58,6,4,10,4,10,154,30,0,0,0,0,1,2,0,0,6,,,,49,,413,0,20,433,605
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,367,1,69,59,6,2,11,13,6,141,27,0,0,0,0,0,0,0,0,0,,,,52,,386,0,17,403,614
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,368,2,70,76,10,5,14,8,15,196,46,1,0,0,0,2,2,0,0,4,,,,66,,515,0,17,532,806
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,369,1,53,27,8,2,6,6,2,103,19,1,0,0,0,3,0,1,0,1,,,,39,,271,0,10,281,439
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,370,1,64,42,9,1,8,6,6,187,29,1,0,0,0,0,1,0,5,0,,,,43,,402,1,0,403,685
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,371,2,172,103,10,6,33,19,13,299,49,0,0,0,0,0,3,0,1,6,,,,78,,792,0,14,806,1269
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,372,1,39,25,1,7,12,4,4,90,16,3,0,0,0,0,2,0,0,6,,,,26,,235,0,6,241,368
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,374,1,41,64,4,6,11,3,6,139,40,1,0,0,0,0,1,0,0,3,,,,66,,385,0,16,401,636
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,375,2,80,57,8,6,14,9,9,231,67,2,2,0,0,1,0,0,1,56,,,,42,,585,0,25,610,925
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,379,1,72,37,1,2,10,11,2,129,33,5,0,0,0,1,4,0,0,6,,,,68,,381,0,9,390,638
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,380,1,84,47,3,2,9,7,3,158,50,1,1,0,0,4,0,1,0,1,,,,102,,473,0,17,490,706
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,381,1,53,42,8,3,1,4,5,97,33,2,1,0,0,2,1,0,0,2,,,,26,,280,0,6,286,414
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,382,1,64,60,9,1,7,9,4,185,31,0,2,2,0,1,1,0,0,6,,,,75,,457,0,28,485,733
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,383,1,84,55,6,5,5,4,0,104,32,3,2,0,0,1,1,0,0,1,,,,49,,352,0,11,363,532
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,393,1,15,17,7,1,3,3,6,212,15,0,0,0,0,0,0,0,0,4,,,,3,,286,0,11,297,613
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,410,3,85,51,10,13,16,14,10,317,30,1,0,1,0,0,1,0,0,4,,,,11,,564,1,40,605,1361
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,411,1,39,35,9,7,21,6,8,217,33,0,1,1,0,4,2,0,0,4,,,,12,,399,0,34,433,720
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,412,2,79,46,13,4,24,7,11,243,44,6,1,0,0,1,1,0,0,5,,,,18,,503,0,36,539,826
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,426,2,149,66,26,13,28,18,13,354,60,1,1,1,0,2,2,1,0,8,,,,17,,760,0,61,821,1349
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,427,2,147,104,10,6,30,17,11,356,71,4,4,0,0,4,3,0,0,12,,,,53,,832,0,29,861,1425
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,428,6,279,165,39,15,72,30,28,828,155,10,3,1,0,2,2,0,0,14,,,,94,,1737,1,75,1813,3581
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,775,5,362,165,34,13,44,33,15,831,158,19,8,3,1,1,2,0,0,22,,,,201,,1912,1,66,1979,3405
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,776,1,53,17,7,2,16,7,4,123,28,2,2,0,0,0,1,0,0,3,,,,29,,294,1,13,308,526
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,777,2,68,40,11,5,11,7,7,203,37,4,1,0,0,5,0,0,0,10,,,,38,,447,0,20,467,764
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,778,1,59,36,5,1,9,7,6,138,25,1,0,0,0,3,0,0,0,2,,,,25,,317,0,11,328,578
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,779,1,54,25,5,2,7,2,4,143,26,1,0,0,0,2,0,0,0,3,,,,27,,301,0,10,311,539
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,780,1,65,41,3,2,12,8,9,273,2,2,0,0,0,2,0,0,0,0,,,,27,,446,0,19,465,678
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,781,2,83,45,8,4,15,9,14,209,48,4,0,0,0,1,1,1,0,2,,,,48,,492,0,10,502,772
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,782,1,52,35,7,3,7,6,4,217,41,0,0,0,0,0,1,0,0,2,,,,43,,418,1,10,429,704
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,783,2,166,58,12,6,10,11,24,291,50,7,0,1,0,1,3,2,0,1,,,,93,,736,0,22,758,1108
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,784,1,78,39,7,4,15,0,2,193,32,2,1,0,0,0,0,0,0,5,,,,40,,418,0,19,437,737
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,787,2,97,39,8,6,22,12,13,287,31,1,1,0,0,0,2,0,0,4,,,,34,,557,1,23,581,948
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,788,1,65,17,2,4,8,5,6,180,25,2,1,1,0,1,1,0,0,0,,,,34,,352,0,15,367,628
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,789,1,65,23,11,3,16,9,3,188,42,0,2,0,0,0,0,0,0,3,,,,23,,388,0,17,405,665
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,790,2,85,26,13,3,17,11,8,216,45,6,1,1,0,3,0,0,0,6,,,,27,,468,2,16,486,885
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,791,1,59,32,7,2,8,9,9,195,34,2,1,0,0,1,2,1,1,5,,,,52,,420,0,7,427,643
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,792,2,109,41,18,6,16,13,14,303,25,2,0,3,1,0,2,1,0,7,,,,37,,598,0,14,612,985
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,793,2,126,71,11,7,20,12,5,365,65,4,0,0,0,1,1,0,0,0,,,,57,,745,0,19,764,1447
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,794,6,430,211,34,26,66,41,34,1180,183,11,5,2,0,6,3,0,1,17,,,,236,,2486,1,104,2591,4273
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,795,1,68,52,3,3,17,4,8,193,22,2,0,0,0,0,0,0,0,4,,,,60,,436,0,7,443,717
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,796,1,46,38,8,4,12,5,9,172,23,4,0,0,0,0,0,0,0,1,,,,45,,367,0,20,387,634
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,797,2,115,34,10,10,16,10,5,192,51,6,0,0,0,1,0,0,5,37,,,,36,,528,0,11,539,840
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,798,1,53,33,7,3,14,13,5,181,32,1,1,0,0,2,0,0,0,0,,,,28,,373,0,5,378,663
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,799,1,91,63,7,4,10,8,3,162,36,4,2,0,0,2,0,0,0,2,,,,51,,445,0,7,452,673
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,800,2,82,48,9,6,21,9,4,208,39,2,0,1,0,1,0,0,0,3,,,,40,,473,0,14,487,816
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,801,2,77,43,6,9,25,7,14,209,40,2,0,0,0,1,0,0,0,3,,,,46,,482,0,20,502,846
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,802,2,138,66,12,3,28,14,13,293,53,6,0,0,1,2,1,1,0,7,,,,56,,694,1,34,729,1168
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,803,1,38,26,6,2,17,1,5,115,0,1,1,0,0,1,1,0,0,3,,,,20,,237,0,8,245,471
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,804,2,123,63,7,5,24,14,9,350,43,67,6,0,0,0,0,2,0,5,,,,57,,775,0,34,809,1199
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,805,2,103,54,9,10,19,4,10,340,49,5,0,1,0,2,1,1,0,2,,,,54,,664,0,23,687,1088
,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO ,806,2,98,32,11,6,10,7,5,210,27,2,0,1,0,0,0,0,0,6,,,,32,,447,0,19,466,751
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,206,16,1285,784,147,67,78,130,60,1666,228,43,19,13,1,26,21,8,1,30,,,,,,4607,4,195,4806,11040
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,733,2,187,117,13,5,17,27,7,250,32,3,2,3,3,3,3,0,0,7,,,,,,679,0,23,702,1156
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,734,2,217,53,15,7,5,15,8,110,13,3,1,1,0,1,1,0,0,2,,,,,,452,2,24,478,903
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,735,1,112,55,10,0,7,4,3,81,11,3,1,0,0,1,0,1,0,1,,,,,,290,0,5,295,485
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,736,2,149,101,22,8,9,11,9,202,44,4,1,3,1,3,5,0,0,1,,,,,,573,0,19,592,1191
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,738,2,148,76,12,6,6,13,6,160,15,6,1,2,0,2,1,0,0,4,,,,,,458,0,16,474,995
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,739,1,93,77,23,3,6,6,5,113,16,6,0,1,0,3,2,0,0,0,,,,,,354,0,10,364,740
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,740,2,176,110,17,13,19,16,6,199,23,11,2,0,0,2,3,0,0,5,,,,,,602,0,21,623,1292
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,741,2,106,79,8,3,7,10,4,140,9,7,1,0,0,3,1,1,0,1,,,,,,380,0,13,393,856
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,742,1,78,59,23,1,7,9,4,129,15,1,2,1,0,2,1,0,0,5,,,,,,337,0,18,355,649
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,743,1,66,35,9,0,4,6,8,105,6,1,0,1,0,1,2,0,0,4,,,,,,248,0,9,257,471
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,744,1,77,76,15,5,9,15,4,142,19,7,3,2,0,1,2,0,0,2,,,,,,379,0,23,402,736
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,745,2,122,55,21,3,13,5,6,146,18,10,1,1,0,1,1,0,0,2,,,,,,405,3,27,435,754
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,746,2,132,100,19,4,13,15,5,246,24,3,2,0,0,3,1,0,0,5,,,,,,572,1,28,601,1086
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,747,1,96,44,16,4,6,6,1,94,21,2,0,1,0,0,1,0,0,0,,,,,,292,2,13,307,584
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,748,2,120,84,15,4,11,10,6,167,30,2,0,1,0,1,4,0,0,6,,,,,,461,0,20,481,910
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,749,1,55,32,5,1,4,5,4,66,5,2,0,0,0,1,0,0,0,3,,,,,,183,0,6,189,347
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,750,1,67,48,8,4,12,10,5,89,12,4,0,0,1,0,0,0,0,3,,,,,,263,22,0,285,550
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,751,1,57,51,4,0,3,3,2,74,9,0,1,0,0,1,0,0,0,2,,,,,,207,0,8,215,412
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,752,1,81,58,7,4,8,6,5,125,18,4,1,0,0,2,1,0,0,4,,,,,,324,0,13,337,644
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,753,2,104,77,9,7,10,9,7,148,27,3,2,1,0,4,2,2,0,3,,,,,,415,0,23,438,761
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,754,1,61,24,12,4,3,2,1,63,5,2,0,1,0,2,0,0,0,0,,,,,,180,0,9,189,370
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,755,1,49,35,12,0,2,6,2,63,10,3,0,0,0,0,0,0,0,2,,,,,,184,0,8,192,347
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,756,1,58,40,4,7,2,10,6,97,15,5,0,0,0,1,0,0,0,6,,,,,,251,0,5,256,603
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,757,1,82,51,10,5,3,8,4,138,7,4,1,0,0,1,1,0,0,0,,,,,,315,0,9,324,738
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,758,1,65,27,6,1,8,4,0,103,14,1,0,1,0,2,0,0,0,2,,,,,,234,0,9,243,524
,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,759,2,187,50,10,11,5,7,9,119,21,4,6,0,0,1,0,0,0,2,,,,,,432,0,7,439,764
