uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
28018,2010,PRI_PNA,JORGE SALAZAR MENDEZ,PAN,,0.7466367713
28018,2013,PRI_PVEM_PNA,JOSE GUADALUPE SAUCEDO GARCIA,PAN,,0.2686125212
28018,2016,PRI_PVEM_PNA,MONICA SALDIVAR QUINTANILLA,PAN,,0.0217965654
28018,2018,PAN,ELDA DE LEON RANGEL,PNA,CORINA ESTHER GARZA ARREOLA,0.0751058614
28018,2021,PRI,LUIS ENRIQUE SALAZAR SANCHEZ,PAN,TERESA DE JESUS BARRIENTOS SALDIVAR,0.0125384954
28019,1989,PRI,?,PARM,,0.6054794521
28019,1992,PRI,?,PRD,,0.2944021102
28019,1995,PRI,?,PAN,,0.1660401815
28019,1998,PRI,?,PAN,,0.362697046
28019,2001,PRI,DAVID MANRIQUEZ PEREZ,PAN,,0.1743007207
28019,2004,PRI,CARLOS ALBERTO FLORES QUIROGA,PAN,,0.1346459582
28019,2007,PAN,HECTOR MANUEL DE LA TORRE VALENZUELA,PRI_PNA,,0.0326495543
28019,2010,PRI_PNA,MARIO ALBERTO ORTIZ CANO,PAN,,0.0774441183
28019,2013,PRI_PVEM_PNA,JOSE PABLO VALADEZ HERNANDEZ,MC,,0.1037878788
28019,2016,INDEP,HECTOR MANUEL DE LA TORRE VALENZUELA,PRI_PVEM_PNA,,0.1156462585
28019,2018,INDEP,HECTOR MANUEL DE LA TORRE VALENZUELA,PAN_PRD_MC,MARTHA ALICIA PONCE CEPEDA,0.0436766623
28019,2021,PAN,MOISES ANTONIO BORJON OLVERA,INDEP,ELISA PATRICIA QUINTANILLA ARCOS,0.1578103282
28020,1989,PRI,?,PFCRN,,0.3878453039
28020,1992,PRI,?,PAN,,0.1433389545
28020,1995,PRI,?,PAN,,0.2322580645
28020,1998,PRI,?,PAN,,0.5919583023
28020,2001,PRI,VICENTE ESCALONA PUENTE,PAN,,0.021111893
28020,2004,PRI,JESUS TOVAR GONZALEZ,PAN,,0.2955599735
28020,2007,PRI_PNA,LUIS ALEJANDRO CUELLAR AGUILAR,PAN,,0.2087007643
28020,2010,PRI_PNA,MARTIN IRINEO TOVAR GONZALEZ,PAN,,0.0862818125
28020,2013,PAN,LAZARA NELLY GONZALEZ AGUILAR,PRI_PVEM_PNA,,0.0701513067
28020,2016,PAN,MARIA DOLORES CUELLAR LUNA,PRD,,0.9566176471
28020,2018,PAN_PRD_MC,ISABEL MARTINEZ GONZALEZ,PRI,MARGARITA CARRANZA MENDEZ,0.8938628159
28020,2021,PAN,MARGARITA CARRANZA MENDEZ,PT_MORENA,CRISOGONO CASTRO SANCHEZ,0.685442575
