DISTRITO LOCAL,NUM MPO,MUNICIPIO,Coalicion1,Coalicion2,SECCION,TIPO,LISTANOMINAL,PAN,PRI,PRD,PT,PVEM,PCP,PAS,PSN,PC,PRI-PVEM,CC1,CC2,SumaCC1,SumaCC2,NoRegistrados,Nulos,Total
2,8,CERRITOS,,,141,B,602,170,155,20,,,,,,,,,,,,,1,346
2,8,CERRITOS,,,141,C1,602,148,177,21,,,,,,,,,,,,,1,347
2,8,CERRITOS,,,142,B,418,165,105,5,,,,,,,,,,,,,0,275
2,8,CERRITOS,,,142,C1,419,141,98,7,,,,,,,,,,,,,2,248
2,8,CERRITOS,,,143,B,697,224,176,20,,,,,,,,,,,,,0,420
2,8,CERRITOS,,,143,C1,698,252,169,12,,,,,,,,,,,,,1,434
2,8,CERRITOS,,,144,B,697,237,203,7,,,,,,,,,,,,,1,448
2,8,CERRITOS,,,144,C1,698,230,170,16,,,,,,,,,,,,,6,422
2,8,CERRITOS,,,145,B,154,12,62,2,,,,,,,,,,,,,0,76
2,8,CERRITOS,,,146,B,82,19,23,0,,,,,,,,,,,,,0,42
2,8,CERRITOS,,,147,B,492,91,181,5,,,,,,,,,,,,,2,279
2,8,CERRITOS,,,148,B,340,112,63,0,,,,,,,,,,,,,0,175
2,8,CERRITOS,,,149,B,173,29,78,0,,,,,,,,,,,,,0,107
2,8,CERRITOS,,,150,B,153,47,44,1,,,,,,,,,,,,,0,92
2,8,CERRITOS,,,151,B,115,40,32,0,,,,,,,,,,,,,0,72
2,8,CERRITOS,,,152,B,384,119,69,0,,,,,,,,,,,,,2,190
2,8,CERRITOS,,,152,C1,384,106,79,0,,,,,,,,,,,,,3,188
2,8,CERRITOS,,,153,B,217,77,59,2,,,,,,,,,,,,,1,139
2,8,CERRITOS,,,154,B,133,44,35,2,,,,,,,,,,,,,0,81
2,8,CERRITOS,,,155,B,286,63,65,1,,,,,,,,,,,,,7,136
2,8,CERRITOS,,,156,B,691,173,215,2,,,,,,,,,,,,,4,394
2,8,CERRITOS,,,157,B,99,15,26,1,,,,,,,,,,,,,1,43
2,8,CERRITOS,,,158,B,448,129,78,5,,,,,,,,,,,,,0,212
2,8,CERRITOS,,,159,B,108,33,30,0,,,,,,,,,,,,,0,63
2,8,CERRITOS,,,160,B,172,68,29,0,,,,,,,,,,,,,0,97
2,8,CERRITOS,,,161,B,356,111,82,0,,,,,,,,,,,,,2,195
2,8,CERRITOS,,,162,B,105,39,24,0,,,,,,,,,,,,,2,65
2,8,CERRITOS,,,163,B,375,148,57,1,,,,,,,,,,,,,6,212
2,8,CERRITOS,,,164,B,112,62,21,0,,,,,,,,,,,,,1,84
,,,,,,,,,,,,,,,,,,,,,,,,
2,17,GUADALCAZAR,,,437,B,504,129,,4,,,,,,,141,,,,,,5,279
2,17,GUADALCAZAR,,,438,B,131,45,,0,,,,,,,31,,,,,,0,76
2,17,GUADALCAZAR,,,439,B,382,115,,2,,,,,,,88,,,,,,2,207
2,17,GUADALCAZAR,,,439,EXT,114,24,,0,,,,,,,36,,,,,,0,60
2,17,GUADALCAZAR,,,440,B,511,151,,0,,,,,,,194,,,,,,4,349
2,17,GUADALCAZAR,,,441,B,550,144,,3,,,,,,,174,,,,,,4,325
2,17,GUADALCAZAR,,,441,C1,551,116,,2,,,,,,,207,,,,,,10,335
2,17,GUADALCAZAR,,,442,B,221,60,,0,,,,,,,74,,,,,,0,134
2,17,GUADALCAZAR,,,443,B,595,98,,5,,,,,,,130,,,,,,6,239
2,17,GUADALCAZAR,,,444,B,213,47,,0,,,,,,,87,,,,,,1,135
2,17,GUADALCAZAR,,,445,B,466,100,,0,,,,,,,96,,,,,,1,197
2,17,GUADALCAZAR,,,446,B,600,246,,3,,,,,,,117,,,,,,4,370
2,17,GUADALCAZAR,,,447,B,660,277,,6,,,,,,,121,,,,,,12,416
2,17,GUADALCAZAR,,,447,C1,661,235,,8,,,,,,,149,,,,,,3,395
2,17,GUADALCAZAR,,,448,B,573,177,,1,,,,,,,191,,,,,,5,374
2,17,GUADALCAZAR,,,449,B,631,194,,2,,,,,,,185,,,,,,6,387
2,17,GUADALCAZAR,,,450,B,698,151,,10,,,,,,,184,,,,,,6,351
2,17,GUADALCAZAR,,,451,B,435,168,,27,,,,,,,108,,,,,,2,305
2,17,GUADALCAZAR,,,451,C1,436,131,,29,,,,,,,114,,,,,,0,274
2,17,GUADALCAZAR,,,451,EXT,537,261,,8,,,,,,,134,,,,,,0,403
2,17,GUADALCAZAR,,,452,B,331,53,,1,,,,,,,118,,,,,,3,175
2,17,GUADALCAZAR,,,453,B,159,26,,0,,,,,,,55,,,,,,1,82
2,17,GUADALCAZAR,,,454,B,387,127,,0,,,,,,,95,,,,,,5,227
2,17,GUADALCAZAR,,,454,C1,388,152,,0,,,,,,,87,,,,,,6,245
2,17,GUADALCAZAR,,,455,B,99,22,,0,,,,,,,42,,,,,,3,67
2,17,GUADALCAZAR,,,456,B,137,24,,1,,,,,,,64,,,,,,2,91
2,17,GUADALCAZAR,,,457,B,390,130,,1,,,,,,,139,,,,,,2,272
2,17,GUADALCAZAR,,,458,B,420,146,,5,,,,,,,133,,,,,,1,285
2,17,GUADALCAZAR,,,459,B,130,44,,0,,,,,,,41,,,,,,0,85
2,17,GUADALCAZAR,,,460,B,177,29,,0,,,,,,,46,,,,,,5,80
2,17,GUADALCAZAR,,,461,B,247,37,,1,,,,,,,96,,,,,,1,135
2,17,GUADALCAZAR,,,462,B,675,185,,1,,,,,,,142,,,,,,11,339
2,17,GUADALCAZAR,,,463,B,590,161,,5,,,,,,,192,,,,,,8,366
2,17,GUADALCAZAR,,,464,B,363,70,,30,,,,,,,114,,,,,,3,217
2,17,GUADALCAZAR,,,465,B,399,74,,1,,,,,,,107,,,,,,3,185
2,17,GUADALCAZAR,,,465,C1,400,89,,1,,,,,,,100,,,,,,3,193
2,17,GUADALCAZAR,,,466,B,526,84,,0,,,,,,,190,,,,,,8,282
2,17,GUADALCAZAR,,,466,C1,526,101,,0,,,,,,,197,,,,,1,8,307
2,17,GUADALCAZAR,,,467,B,240,32,,1,,,,,,,83,,,,,,1,117
,,,,,,,,,,,,,,,,,,,,,,,,
2,30,SAN NICOLAS TOLENTINO,,,1148,B,579,190,90,,,32,7,,,,,,,,,,7,326
2,30,SAN NICOLAS TOLENTINO,,,1149,B,245,46,48,,,6,5,,,,,,,,,,1,106
2,30,SAN NICOLAS TOLENTINO,,,1150,B,222,42,7,,,54,3,,,,,,,,,,0,106
2,30,SAN NICOLAS TOLENTINO,,,1151,B,276,67,90,,,17,1,,,,,,,,,,1,176
2,30,SAN NICOLAS TOLENTINO,,,1152,B,347,42,81,,,41,4,,,,,,,,,,4,172
2,30,SAN NICOLAS TOLENTINO,,,1153,B,597,186,103,,,44,13,,,,,,,,,,2,348
2,30,SAN NICOLAS TOLENTINO,,,1154,B,96,25,28,,,1,1,,,,,,,,,,1,56
2,30,SAN NICOLAS TOLENTINO,,,1155,B,362,119,28,,,45,12,,,,,,,,,,2,206
2,30,SAN NICOLAS TOLENTINO,,,1156,B,328,162,33,,,2,4,,,,,,,,,,3,204
2,30,SAN NICOLAS TOLENTINO,,,1157,B,96,6,13,,,30,9,,,,,,,,,,3,61
2,30,SAN NICOLAS TOLENTINO,,,1158,B,309,62,64,,,19,25,,,,,,,,,,0,170
2,30,SAN NICOLAS TOLENTINO,,,1159,B,628,56,133,,,34,122,,,,,,,,,,5,350
2,30,SAN NICOLAS TOLENTINO,,,1159,C1,628,65,125,,,54,120,,,,,,,,,,3,367
,,,,,,,,,,,,,,,,,,,,,,,,
2,46,VILLA DE ARISTA,,,1556,B,528,133,,19,,,,,,,160,,,,,0,2,314
2,46,VILLA DE ARISTA,,,1556,C1,528,121,,24,,,,,,,153,,,,,0,3,301
2,46,VILLA DE ARISTA,,,1556,C2,528,144,,16,,,,,,,162,,,,,0,5,327
2,46,VILLA DE ARISTA,,,1557,B,701,143,,23,,,,,,,233,,,,,0,14,413
2,46,VILLA DE ARISTA,,,1557,C1,701,160,,18,,,,,,,278,,,,,0,6,462
2,46,VILLA DE ARISTA,,,1558,B,485,114,,12,,,,,,,174,,,,,0,9,309
2,46,VILLA DE ARISTA,,,1558,C1,485,124,,20,,,,,,,150,,,,,0,1,295
2,46,VILLA DE ARISTA,,,1559,B,154,26,,6,,,,,,,38,,,,,1,1,72
2,46,VILLA DE ARISTA,,,1560,B,146,57,,10,,,,,,,52,,,,,0,1,120
2,46,VILLA DE ARISTA,,,1561,B,626,183,,16,,,,,,,198,,,,,0,20,417
2,46,VILLA DE ARISTA,,,1562,B,379,79,,3,,,,,,,213,,,,,0,4,299
2,46,VILLA DE ARISTA,,,1563,B,229,55,,2,,,,,,,96,,,,,0,3,156
2,46,VILLA DE ARISTA,,,1564,B,400,57,,18,,,,,,,156,,,,,0,4,235
2,46,VILLA DE ARISTA,,,1565,B,577,185,,4,,,,,,,203,,,,,0,1,393
2,46,VILLA DE ARISTA,,,1565,EXT,399,117,,1,,,,,,,148,,,,,0,2,268
2,46,VILLA DE ARISTA,,,1566,B,244,66,,3,,,,,,,45,,,,,0,3,117
2,46,VILLA DE ARISTA,,,1567,B,379,117,,2,,,,,,,101,,,,,0,2,222
2,46,VILLA DE ARISTA,,,1567,C1,380,131,,1,,,,,,,86,,,,,0,1,219
2,46,VILLA DE ARISTA,,,1568,B,321,112,,1,,,,,,,79,,,,,1,2,195
,,,,,,,,,,,,,,,,,,,,,,,,
2,52,VILLA HIDALGO,,,1670,B,421,160,97,8,,,,,,,,,,,,,1,266
2,52,VILLA HIDALGO,,,1670,C1,422,126,123,21,,,,,,,,,,,,,1,271
2,52,VILLA HIDALGO,,,1671,B,389,148,102,11,,,,,,,,,,,,,2,263
2,52,VILLA HIDALGO,,,1671,EXT,389,146,75,2,,,,,,,,,,,,,3,226
2,52,VILLA HIDALGO,,,1672,B,634,216,188,6,,,,,,,,,,,,,3,413
2,52,VILLA HIDALGO,,,1673,B,225,51,75,14,,,,,,,,,,,,,1,141
2,52,VILLA HIDALGO,,,1673,EXT,276,86,96,5,,,,,,,,,,,,,2,189
2,52,VILLA HIDALGO,,,1674,B,710,209,181,0,,,,,,,,,,,,,5,395
2,52,VILLA HIDALGO,,,1675,B,578,183,128,3,,,,,,,,,,,,,4,318
2,52,VILLA HIDALGO,,,1676,B,509,74,178,0,,,,,,,,,,,,,7,259
2,52,VILLA HIDALGO,,,1677,B,597,219,109,4,,,,,,,,,,,,,1,333
2,52,VILLA HIDALGO,,,1678,B,179,36,60,0,,,,,,,,,,,,,2,98
2,52,VILLA HIDALGO,,,1679,B,472,58,145,8,,,,,,,,,,,,,6,217
2,52,VILLA HIDALGO,,,1680,B,474,145,98,14,,,,,,,,,,,,,6,263
2,52,VILLA HIDALGO,,,1680,C1,474,131,106,34,,,,,,,,,,,,,7,278
2,52,VILLA HIDALGO,,,1681,B,248,61,81,0,,,,,,,,,,,,,1,143
2,52,VILLA HIDALGO,,,1682,B,271,112,60,4,,,,,,,,,,,,,3,179
2,52,VILLA HIDALGO,,,1683,B,403,132,137,1,,,,,,,,,,,,,2,272
2,52,VILLA HIDALGO,,,1684,B,241,96,61,0,,,,,,,,,,,,,1,158
2,52,VILLA HIDALGO,,,1685,B,743,177,180,1,,,,,,,,,,,,,5,363
2,52,VILLA HIDALGO,,,1685,EXT,251,90,60,0,,,,,,,,,,,,,0,150
2,52,VILLA HIDALGO,,,1686,B,392,98,132,5,,,,,,,,,,,,,2,237
2,52,VILLA HIDALGO,,,1687,B,382,99,93,0,,,,,,,,,,,,1,0,193
2,52,VILLA HIDALGO,,,1688,B,280,95,53,0,,,,,,,,,,,,,2,150
,,,,,,,,,,,,,,,,,,,,,,,,
2,53,VILLA JUAREZ,,,1689,B,697,251,116,,,,,,,,,,,,,1,4,372
2,53,VILLA JUAREZ,,,1690,B,549,203,71,,,,,,,,,,,,,0,2,276
2,53,VILLA JUAREZ,,,1691,B,630,215,115,,,,,,,,,,,,,0,7,337
2,53,VILLA JUAREZ,,,1692,B,562,156,181,,,,,,,,,,,,,0,4,341
2,53,VILLA JUAREZ,,,1693,B,385,159,76,,,,,,,,,,,,,0,0,235
2,53,VILLA JUAREZ,,,1694,B,193,57,25,,,,,,,,,,,,,0,2,84
2,53,VILLA JUAREZ,,,1695,B,378,110,85,,,,,,,,,,,,,0,1,196
2,53,VILLA JUAREZ,,,1695,C1,379,95,102,,,,,,,,,,,,,0,0,197
2,53,VILLA JUAREZ,,,1696,B,231,52,73,,,,,,,,,,,,,0,0,125
2,53,VILLA JUAREZ,,,1697,B,548,103,186,,,,,,,,,,,,,0,2,291
2,53,VILLA JUAREZ,,,1697,C1,549,86,164,,,,,,,,,,,,,0,1,251
2,53,VILLA JUAREZ,,,1698,B,434,119,83,,,,,,,,,,,,,1,8,211
2,53,VILLA JUAREZ,,,1698,C1,435,100,112,,,,,,,,,,,,,0,4,216
2,53,VILLA JUAREZ,,,1699,B,387,81,96,,,,,,,,,,,,,0,4,181
2,53,VILLA JUAREZ,,,1700,B,489,98,182,,,,,,,,,,,,,0,2,282
2,53,VILLA JUAREZ,,,1701,B,125,33,34,,,,,,,,,,,,,0,0,67
2,53,VILLA JUAREZ,,,1702,B,190,55,43,,,,,,,,,,,,,0,3,101
2,53,VILLA JUAREZ,,,1703,B,110,36,30,,,,,,,,,,,,,0,0,66
2,53,VILLA JUAREZ,,,1704,B,570,193,105,,,,,,,,,,,,,0,8,306
,,,,,,,,,,,,,,,,,,,,,,,,
2,56,ZARAGOZA,,,1773,B,703,90,272,96,,,,,,,,,,,,,3,461
2,56,ZARAGOZA,,,1773,C1,704,104,274,70,,,,,,,,,,,,,5,453
2,56,ZARAGOZA,,,1774,B,539,73,190,76,,,,,,,,,,,,,8,347
2,56,ZARAGOZA,,,1774,C1,540,97,150,87,,,,,,,,,,,,,3,337
2,56,ZARAGOZA,,,1775,B,647,66,188,132,,,,,,,,,,,,,7,393
2,56,ZARAGOZA,,,1775,C1,648,72,188,130,,,,,,,,,,,,,4,394
2,56,ZARAGOZA,,,1776,B,450,69,94,67,,,,,,,,,,,,,2,232
2,56,ZARAGOZA,,,1776,C1,450,98,97,66,,,,,,,,,,,,,0,261
2,56,ZARAGOZA,,,1776,EXT1,462,134,191,6,,,,,,,,,,,,,6,337
2,56,ZARAGOZA,,,1776,EXT2,462,110,228,11,,,,,,,,,,,,,10,359
2,56,ZARAGOZA,,,1777,B,161,32,41,6,,,,,,,,,,,,,2,81
2,56,ZARAGOZA,,,1778,B,355,38,140,34,,,,,,,,,,,,,4,216
2,56,ZARAGOZA,,,1779,B,745,49,167,5,,,,,,,,,,,,,8,229
2,56,ZARAGOZA,,,1780,B,165,15,68,3,,,,,,,,,,,,,5,91
2,56,ZARAGOZA,,,1781,B,402,59,132,5,,,,,,,,,,,,,1,197
2,56,ZARAGOZA,,,1782,B,194,19,78,4,,,,,,,,,,,,,1,102
2,56,ZARAGOZA,,,1783,B,339,52,103,16,,,,,,,,,,,,,3,174
2,56,ZARAGOZA,,,1784,B,405,49,192,4,,,,,,,,,,,,,5,250
2,56,ZARAGOZA,,,1785,B,405,107,119,21,,,,,,,,,,,,,2,249
2,56,ZARAGOZA,,,1786,B,252,34,84,12,,,,,,,,,,,,,1,131
2,56,ZARAGOZA,,,1787,B,432,79,178,21,,,,,,,,,,,,,1,279
2,56,ZARAGOZA,,,1787,C1,433,127,141,25,,,,,,,,,,,,,2,295
2,56,ZARAGOZA,,,1788,B,214,103,16,4,,,,,,,,,,,,,1,124
2,56,ZARAGOZA,,,1789,B,102,10,40,,,,,,,,,,,,,,2,52
2,56,ZARAGOZA,,,1790,B,319,36,66,19,,,,,,,,,,,,,,121
2,56,ZARAGOZA,,,1791,B,196,62,45,,,,,,,,,,,,,,1,108
2,56,ZARAGOZA,,,1792,B,362,124,77,8,,,,,,,,,,,,,4,213
2,56,ZARAGOZA,,,1793,B,467,57,165,26,,,,,,,,,,,,,0,248
2,56,ZARAGOZA,,,1794,B,193,39,30,14,,,,,,,,,,,,,2,85
2,56,ZARAGOZA,,,1795,B,320,83,73,1,,,,,,,,,,,,,3,160
,,,,,,,,,,,,,,,,,,,,,,,,
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,555,B,386,200,50,0,,1,3,,,0,,1,,4,,0,2,257
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,555,C1,386,188,49,0,,3,3,,,1,,1,,5,,0,4,249
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,555,EXT,230,115,49,0,,2,1,,,0,,0,,1,,0,2,169
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,556,B,548,116,80,0,,41,5,,,0,,0,,5,,0,7,249
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,556,C1,548,120,100,0,,40,3,,,0,,1,,4,,1,3,268
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,556,EXT,316,8,40,0,,90,0,,,1,,4,,5,,0,1,144
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,557,B,618,21,100,2,,63,51,,,6,,11,,68,,0,13,267
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,558,B,677,58,78,2,,137,1,,,1,,0,,2,,0,5,282
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,559,B,504,32,40,1,,92,21,,,1,,0,,22,,0,6,193
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,559,C1,504,49,56,1,,90,10,,,3,,4,,17,,0,3,216
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,559,C2,505,42,36,1,,89,23,,,3,,2,,28,,0,4,200
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,560,B,413,55,66,0,,54,0,,,3,,0,,3,,0,2,180
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,560,C1,414,38,70,2,,62,7,,,2,,7,,16,,0,1,189
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,561,B,624,105,159,1,,33,8,,,1,,1,,10,,0,4,312
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,561,EXT,385,50,109,0,,11,11,,,0,,4,,15,,0,1,186
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,562,B,376,59,101,1,,6,2,,,1,,1,,4,,0,2,173
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,562,C1,377,51,105,1,,8,1,,,2,,2,,5,,0,2,172
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,563,B,178,39,13,0,,39,1,,,0,,0,,1,,0,0,92
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,564,B,286,23,28,0,,50,4,,,0,,0,,4,,0,2,107
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,565,B,530,65,118,4,,16,1,,,0,,0,,1,,0,7,211
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,565,C1,531,64,148,2,,9,3,,,0,,1,,4,,0,4,231
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,566,B,663,100,204,7,,8,21,,,2,,2,,25,,0,3,347
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,567,B,308,44,106,0,,25,1,,,0,,0,,1,,0,1,177
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,568,B,685,142,210,0,,3,2,,,0,,0,,2,,0,2,359
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,569,B,200,76,28,0,,0,4,,,1,,0,,5,,0,0,109
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,570,B,468,77,98,0,,70,0,,,0,,0,,0,,0,4,249
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,571,B,458,74,166,1,,7,14,,,4,,4,,22,,0,2,272
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,572,B,449,112,116,20,,3,1,,,1,,3,,5,,0,1,257
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,572,C1,450,136,99,24,,3,3,,,0,,1,,4,,0,4,270
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,572,EXT,231,73,31,3,,2,0,,,0,,1,,1,,0,2,112
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,573,B,617,117,48,5,,6,19,,,6,,14,,39,,0,2,217
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,573,C1,618,89,78,8,,15,31,,,5,,8,,44,,0,5,239
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,574,B,559,116,133,2,,10,2,,,0,,0,,2,,0,2,265
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,575,B,262,78,34,1,,13,0,,,1,,0,,1,,0,5,132
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,576,B,246,36,53,0,,14,4,,,1,,0,,5,,0,1,109
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,577,B,631,66,116,0,,134,3,,,1,,2,,6,,0,11,333
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,578,B,715,174,144,2,,75,1,,,1,,0,,2,,2,15,414
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,579,B,499,26,73,13,,2,51,,,6,,24,,81,,0,4,199
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,579,EXT,301,23,71,2,,6,30,,,6,,9,,45,,0,4,151
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,580,B,540,47,92,1,,3,106,,,13,,42,,161,,0,4,308
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,580,C1,540,80,98,0,,4,85,,,40,,0,,125,,0,1,308
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,581,B,547,127,65,1,,5,16,,,4,,6,,26,,0,7,231
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,581,EXT,240,72,46,19,,1,5,,,0,,4,,9,,0,3,150
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,582,B,459,94,137,1,,2,8,,,0,,0,,8,,0,3,245
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,582,EXT,292,58,64,2,,5,3,,,0,,0,,3,,0,1,133
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,583,B,553,81,134,3,,66,3,,,0,,0,,3,,0,2,289
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,584,B,570,86,143,8,,91,11,,,1,,5,,17,,0,4,349
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,585,B,403,53,48,1,,1,5,,,1,,4,,10,,0,4,117
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,585,C1,404,62,33,3,,2,3,,,1,,0,,4,,0,6,110
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,586,B,389,89,65,2,,5,1,,,0,,0,,1,,0,1,163
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,586,C1,389,83,75,6,,4,2,,,0,,0,,2,,0,3,173
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,586,EXT,494,88,64,0,,5,0,,,0,,1,,1,,0,1,159
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,587,B,385,63,59,1,,3,16,,,1,,9,,26,,0,0,152
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,587,C1,385,63,79,1,,3,30,,,3,,3,,36,,0,0,182
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,588,B,677,166,142,1,,4,7,,,3,,0,,10,,0,3,326
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,588,EXT,338,76,24,0,,5,1,,,0,,0,,1,,0,2,108
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,589,B,543,117,72,1,,8,6,,,0,,0,,6,,0,4,208
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,589,C1,543,93,64,1,,13,3,,,1,,0,,4,,0,2,177
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,590,B,542,98,67,8,,5,16,,,4,,0,,20,,0,4,202
3,21,MEXQUITIC DE CARMONA,PCP-Convergencia,,590,EXT,239,69,19,0,,2,4,,,1,,0,,5,,0,1,96
,,,,,,,,,,,,,,,,,,,,,,,,
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1188,B,617,153,56,17,49,1,3,,,4,,6,,28,,,11,300
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1188,C1,618,99,95,30,59,0,10,,,0,,4,,34,,,6,303
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1189,B,576,112,127,20,50,0,11,,,0,,2,,22,,,2,324
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1189,C1,576,125,95,,43,,6,,,,,27,,27,,,5,301
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1190,B,413,107,63,8,25,1,3,,,0,,1,,10,,,3,211
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1190,C1,413,127,73,5,24,1,1,,,0,,5,,11,,,3,239
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1191,B,566,159,71,11,19,,,,,,,,,11,,,4,264
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1191,C1,566,137,77,10,37,1,6,,,0,,1,,12,,,6,275
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1192,B,684,133,123,12,67,2,4,,,,,3,,17,,,3,347
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1192,C1,684,138,125,17,68,1,15,,,,,2,,20,,,7,373
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1193,B,557,103,87,13,98,0,2,,,0,,,,13,,,1,304
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1193,C1,557,115,79,10,87,2,13,,,,,1,,13,,,3,310
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1193,C2,558,118,96,7,85,2,5,,,,,,,9,,,4,317
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1194,B,514,121,76,6,23,,,,,,,4,,10,,,7,237
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1194,C1,515,105,69,4,19,1,1,,,,,2,,7,,,4,205
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1195,B,484,122,29,15,29,,1,,,,,3,,18,,,11,210
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1196,B,420,38,24,14,6,1,2,,,,,,,15,,,4,89
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1197,B,140,15,5,13,14,,,,,,,,,13,,,5,52
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1198,B,126,22,11,6,3,,,,,,,,,6,,,5,47
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1199,B,80,6,19,4,9,,,,,,,,,4,,,1,39
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1200,B,269,40,21,4,44,,,,,1,,,,5,,1,8,119
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1201,B,537,80,11,13,60,1,1,,,,,2,,16,,,6,174
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1201,EXT,119,19,19,,4,,,,,,,,,0,,,,42
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1202,B,399,78,69,9,34,,1,,,,,,,9,,,5,196
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1203,B,632,181,25,72,21,1,,,,1,,3,,77,,,5,309
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1204,B,701,183,61,18,68,,2,,,,,,,18,,1,9,342
3,33,SANTA MARIA DEL RIO,PRD-PVEM-Convergencia,,1205,B,593,114,51,7,29,0,1,,,1,,1,,9,,,5,209
