id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,Nulos,NoRegistrados,PAN,PRI,PRD-PT-Convergencia,PVEM,PCP,PNA,PASC,PAN-PNA,PAN-PCP-PNA,PRI-PASC,PRI-PCP-PASC,PVEM-PCP,PVEM-PCP-PNA,PCP-PNA,Total
24,2/7/2006,12,Ayuntamientos,24,0,550,1,B,Basica,0,20,MATEHUALA,395,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,1,72,64,1,0,2,0,0,0,0,17,0,0,0,0,171
24,2/7/2006,12,Ayuntamientos,24,0,1527,1,B,Basica,0,44,VANEGAS,506,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,0,112,197,5,0,0,1,0,0,0,0,0,0,0,0,315
24,2/7/2006,12,Ayuntamientos,24,0,1532,1,B,Basica,0,44,VANEGAS,258,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,0,74,54,5,0,0,8,0,0,0,22,0,0,0,0,168
24,2/7/2006,12,Ayuntamientos,24,0,1673,1,B,Basica,0,52,VILLA HIDALGO,229,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,0,91,63,0,0,1,0,0,0,0,0,0,0,0,0,162
24,2/7/2006,12,Ayuntamientos,24,0,1674,1,B,Basica,0,52,VILLA HIDALGO,389,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,0,136,98,13,0,3,1,0,0,0,0,0,0,0,0,263
24,2/7/2006,12,Ayuntamientos,24,0,1675,1,B,Basica,0,52,VILLA HIDALGO,628,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,0,129,136,0,0,12,11,0,13,0,0,0,0,0,0,315
24,2/7/2006,12,Ayuntamientos,24,0,1680,1,C,Contigua,0,52,VILLA HIDALGO,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,0,125,91,22,0,4,6,0,30,0,0,0,0,0,0,291
24,2/7/2006,12,Ayuntamientos,24,0,1690,1,B,Basica,0,53,VILLA JUAREZ,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,0,160,93,0,0,0,2,2,32,0,16,0,0,0,0,312
24,2/7/2006,12,Ayuntamientos,24,0,1701,1,B,Basica,0,53,VILLA JUAREZ,136,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,0,30,35,0,0,0,0,0,2,0,5,0,0,0,0,75
24,2/7/2006,12,Ayuntamientos,24,0,1773,1,B,Basica,0,56,ZARAGOZA,577,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,0,99,134,5,148,20,0,0,0,0,0,0,0,0,0,420
24,2/7/2006,12,Ayuntamientos,24,0,259,1,C,Contigua,0,12,TANCANHUITZ,671,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,19,0,22,196,206,0,2,0,0,0,0,0,0,0,0,0,445
24,2/7/2006,12,Ayuntamientos,24,0,1741,1,B,Basica,0,55,XILITLA,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,279,217,18,0,0,0,0,0,0,0,0,0,0,0,525
24,2/7/2006,12,Ayuntamientos,24,0,1742,1,B,Basica,0,55,XILITLA,319,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,0,92,117,4,0,0,0,0,0,0,0,0,0,0,0,223
24,2/7/2006,12,Ayuntamientos,24,0,1749,1,B,Basica,0,55,XILITLA,411,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,15,116,117,9,0,0,0,0,0,0,0,0,0,0,0,268
24,2/7/2006,12,Ayuntamientos,24,0,1754,1,B,Basica,0,55,XILITLA,436,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,16,146,88,13,0,0,0,0,0,0,0,0,0,0,0,273
24,2/7/2006,12,Ayuntamientos,24,0,1757,1,B,Basica,0,55,XILITLA,331,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,1,116,89,0,0,0,0,0,0,0,0,0,0,0,0,216
24,2/7/2006,12,Ayuntamientos,24,0,1759,1,B,Basica,0,55,XILITLA,571,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,21,0,165,135,3,0,0,0,0,0,0,0,0,0,0,0,324
24,2/7/2006,12,Ayuntamientos,24,0,1351,1,B,Basica,0,58,MATLAPA,475,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,20,0,122,33,123,0,4,1,0,0,0,0,0,0,0,0,303
24,2/7/2006,12,Ayuntamientos,24,0,1353,1,C,Contigua,0,58,MATLAPA,590,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,21,0,254,48,98,0,3,2,0,0,0,0,0,0,0,0,426
24,2/7/2006,12,Ayuntamientos,24,0,1418,1,C,Contigua,0,38,TAMPACAN,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,20,0,223,68,48,0,0,0,44,0,0,1,0,0,0,0,404
24,2/7/2006,12,Ayuntamientos,24,0,1420,1,B,Basica,0,38,TAMPACAN,190,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,0,55,58,12,0,0,0,27,0,0,1,0,0,0,0,158
24,2/7/2006,12,Ayuntamientos,24,0,1134,1,B,Basica,0,29,SAN MARTIN CHALCHICUAUTLA,721,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,0,202,131,124,0,2,0,0,0,0,0,0,0,0,0,472
24,2/7/2006,12,Ayuntamientos,24,0,1137,1,B,Basica,0,29,SAN MARTIN CHALCHICUAUTLA,247,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,0,58,46,36,0,2,0,0,0,0,0,0,0,0,0,152
24,2/7/2006,12,Ayuntamientos,24,0,1336,1,B,Basica,0,37,TAMAZUNCHALE,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,0,51,205,167,0,0,4,0,0,0,0,0,0,0,0,440
24,2/7/2006,12,Ayuntamientos,24,0,1347,1,B,Basica,0,37,TAMAZUNCHALE,542,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,0,61,134,134,0,0,1,0,0,0,0,0,0,0,1,344
24,2/7/2006,12,Ayuntamientos,24,0,1348,2,C,Contigua,0,37,TAMAZUNCHALE,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,74,166,165,0,1,1,0,0,0,0,0,0,0,1,416
24,2/7/2006,12,Ayuntamientos,24,0,1367,1,C,Contigua,0,37,TAMAZUNCHALE,462,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,0,30,118,80,0,3,1,0,0,0,0,0,0,0,0,246
24,2/7/2006,12,Ayuntamientos,24,0,1371,1,B,Basica,0,37,TAMAZUNCHALE,465,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,0,68,133,79,0,0,0,0,0,0,0,0,0,0,0,306
24,2/7/2006,12,Ayuntamientos,24,0,1373,1,B,Basica,0,37,TAMAZUNCHALE,475,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,23,1,13,103,106,0,2,0,0,0,0,0,0,0,0,0,248
24,2/7/2006,12,Ayuntamientos,24,0,1374,1,B,Basica,0,37,TAMAZUNCHALE,308,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,24,0,24,83,75,0,0,1,0,0,0,0,0,0,0,0,207
24,2/7/2006,12,Ayuntamientos,24,0,1375,1,B,Basica,0,37,TAMAZUNCHALE,476,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,0,35,105,132,0,2,1,0,0,0,0,0,0,0,0,289
24,2/7/2006,12,Ayuntamientos,24,0,1380,1,C,Contigua,0,37,TAMAZUNCHALE,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,9,0,71,83,130,0,0,2,0,0,0,0,0,0,0,0,295
24,2/7/2006,12,Ayuntamientos,24,0,1381,1,B,Basica,0,37,TAMAZUNCHALE,617,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,27,0,16,124,111,0,0,2,0,0,0,0,0,0,0,0,280
24,2/7/2006,12,Ayuntamientos,24,0,1385,1,C,Contigua,0,37,TAMAZUNCHALE,678,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,17,0,13,151,143,0,1,4,0,0,0,0,0,0,0,0,329
24,2/7/2006,12,Ayuntamientos,24,0,1390,1,B,Basica,0,37,TAMAZUNCHALE,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,0,50,104,145,0,3,4,0,0,0,0,0,0,0,0,332
24,2/7/2006,12,Ayuntamientos,24,0,1391,1,B,Basica,0,37,TAMAZUNCHALE,538,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,0,15,118,178,0,2,3,0,0,0,0,0,0,0,0,342
24,2/7/2006,12,Ayuntamientos,24,0,1392,1,C,Contigua,0,37,TAMAZUNCHALE,510,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,23,0,27,111,108,0,2,2,0,0,0,0,0,0,0,2,275
24,2/7/2006,12,Ayuntamientos,24,0,1395,1,C,Contigua,0,37,TAMAZUNCHALE,513,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,43,150,133,0,1,2,0,0,0,0,0,0,0,0,340
24,2/7/2006,12,Ayuntamientos,24,0,1396,1,B,Basica,0,37,TAMAZUNCHALE,474,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,0,41,132,139,0,1,1,0,0,0,0,0,0,0,1,341
24,2/7/2006,12,Ayuntamientos,24,0,1401,1,C,Contigua,0,37,TAMAZUNCHALE,391,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,21,0,40,86,71,0,0,1,0,0,0,0,0,0,0,0,219
24,2/7/2006,12,Ayuntamientos,24,0,1405,1,B,Basica,0,37,TAMAZUNCHALE,658,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,34,0,48,127,128,0,0,13,0,0,0,0,0,0,0,0,350
24,2/7/2006,12,Ayuntamientos,24,0,1406,1,B,Basica,0,37,TAMAZUNCHALE,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,22,0,34,150,151,0,7,3,0,0,0,0,0,0,0,1,368
24,2/7/2006,12,Ayuntamientos,24,0,1409,1,B,Basica,0,37,TAMAZUNCHALE,639,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,2,124,110,93,0,0,1,0,0,0,0,0,0,0,0,356
24,2/7/2006,12,Ayuntamientos,24,0,1776,1,B,Basica,0,56,ZARAGOZA,508,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,58,50,3,130,23,7,3,16,0,19,0,0,0,0,317
24,2/7/2006,12,Ayuntamientos,24,0,1786,1,B,Basica,0,56,ZARAGOZA,247,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,0,45,28,12,16,25,5,0,2,0,0,0,0,0,0,145
24,2/7/2006,12,Ayuntamientos,24,0,1787,1,B,Basica,0,56,ZARAGOZA,483,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,17,0,100,81,99,16,10,4,5,0,0,0,0,0,0,0,332
24,2/7/2006,12,Ayuntamientos,24,0,1788,1,B,Basica,0,56,ZARAGOZA,248,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,1,81,2,0,22,9,11,0,14,0,1,0,0,0,0,144
24,2/7/2006,12,Ayuntamientos,24,0,1587,1,B,Basica,0,48,VILLA DE GUADALUPE,500,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,87,28,52,0,3,88,0,0,0,0,0,0,0,0,266
24,2/7/2006,12,Ayuntamientos,24,0,1587,1,E,Extraordinaria,1,48,VILLA DE GUADALUPE,389,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,72,27,35,0,1,76,0,0,0,0,0,0,0,0,222
24,2/7/2006,12,Ayuntamientos,24,0,1588,1,B,Basica,0,48,VILLA DE GUADALUPE,593,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,118,46,42,0,1,100,0,0,0,0,0,0,0,0,315
24,2/7/2006,12,Ayuntamientos,24,0,1590,1,B,Basica,0,48,VILLA DE GUADALUPE,610,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,17,0,149,63,16,0,13,85,0,0,0,0,0,0,0,0,343
24,2/7/2006,12,Ayuntamientos,24,0,1596,1,B,Basica,0,48,VILLA DE GUADALUPE,434,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,0,60,37,20,0,2,67,0,0,0,0,0,0,0,0,199
24,2/7/2006,12,Ayuntamientos,24,0,1604,1,B,Basica,0,49,VILLA DE LA PAZ,216,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,0,60,55,26,0,0,0,2,0,0,2,0,0,0,0,148
24,2/7/2006,12,Ayuntamientos,24,0,69,1,B,Basica,0,4,ARMADILLO DE LOS INFANTE,180,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,0,22,46,2,0,19,2,3,3,0,19,0,0,0,0,121
24,2/7/2006,12,Ayuntamientos,24,0,143,1,B,Basica,0,8,CERRITOS,513,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,0,99,155,39,0,2,7,0,8,0,0,0,0,0,0,314
24,2/7/2006,12,Ayuntamientos,24,0,145,1,B,Basica,0,8,CERRITOS,153,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,0,16,46,18,0,0,0,0,0,0,0,0,0,0,0,84
24,2/7/2006,12,Ayuntamientos,24,0,160,1,B,Basica,0,8,CERRITOS,196,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,0,48,42,10,0,0,3,0,3,0,0,0,0,0,0,109
24,2/7/2006,12,Ayuntamientos,24,0,440,1,B,Basica,0,17,GUADALCAZAR,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,3,129,185,0,0,0,0,0,0,0,0,0,0,0,0,331
24,2/7/2006,12,Ayuntamientos,24,0,1159,1,B,Basica,0,30,SAN NICOLAS TOLENTINO,688,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,0,56,93,199,0,0,4,0,11,0,0,0,0,0,0,377
24,2/7/2006,12,Ayuntamientos,24,0,1561,1,B,Basica,0,46,VILLA DE ARISTA,675,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,22,0,124,126,154,0,0,0,5,0,0,11,0,0,0,0,442
24,2/7/2006,12,Ayuntamientos,24,0,1568,1,B,Basica,0,46,VILLA DE ARISTA,357,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,0,100,78,20,0,0,0,1,0,0,5,0,0,0,0,211
24,2/7/2006,12,Ayuntamientos,24,0,557,1,B,Basica,0,21,MEXQUITIC DE CARMONA,666,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,24,6,88,90,6,8,11,4,0,0,0,0,0,0,0,0,237
24,2/7/2006,12,Ayuntamientos,24,0,558,1,B,Basica,0,21,MEXQUITIC DE CARMONA,733,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,20,0,121,99,4,17,26,4,0,7,0,0,0,0,0,0,298
24,2/7/2006,12,Ayuntamientos,24,0,572,1,E,Extraordinaria,1,21,MEXQUITIC DE CARMONA,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,0,198,107,4,2,21,10,0,0,0,0,0,0,0,0,354
24,2/7/2006,12,Ayuntamientos,24,0,573,1,B,Basica,0,21,MEXQUITIC DE CARMONA,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,25,0,143,97,9,7,67,11,0,20,0,0,0,0,0,0,379
24,2/7/2006,12,Ayuntamientos,24,0,574,1,B,Basica,0,21,MEXQUITIC DE CARMONA,630,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,0,84,174,6,7,70,3,0,11,0,0,0,0,0,0,370
24,2/7/2006,12,Ayuntamientos,24,0,579,1,E,Extraordinaria,1,21,MEXQUITIC DE CARMONA,359,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,0,44,98,10,2,45,5,0,5,0,0,0,0,0,0,212
24,2/7/2006,12,Ayuntamientos,24,0,582,1,B,Basica,0,21,MEXQUITIC DE CARMONA,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,97,162,3,13,79,7,0,8,0,0,0,0,0,0,380
24,2/7/2006,12,Ayuntamientos,24,0,585,1,B,Basica,0,21,MEXQUITIC DE CARMONA,478,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,2,70,104,5,16,23,8,0,1,0,0,0,0,0,0,241
24,2/7/2006,12,Ayuntamientos,24,0,586,1,B,Basica,0,21,MEXQUITIC DE CARMONA,742,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,161,132,10,22,67,4,0,12,0,0,0,0,0,0,419
24,2/7/2006,12,Ayuntamientos,24,0,588,1,C,Contigua,0,21,MEXQUITIC DE CARMONA,597,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,0,132,114,13,15,75,4,0,9,0,0,0,0,0,0,367
24,2/7/2006,12,Ayuntamientos,24,0,590,1,B,Basica,0,21,MEXQUITIC DE CARMONA,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,14,0,179,146,25,9,23,5,0,8,0,0,0,0,0,0,409
24,2/7/2006,12,Ayuntamientos,24,0,1188,1,B,Basica,0,33,SANTA MARIA DEL RIO,731,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,1,188,126,51,8,0,0,2,0,0,0,20,0,0,0,407
24,2/7/2006,12,Ayuntamientos,24,0,396,1,C,Contigua,0,15,CHARCAS,387,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,43,67,66,0,2,0,5,0,0,29,0,0,0,0,220
24,2/7/2006,12,Ayuntamientos,24,0,607,1,B,Basica,0,22,MOCTEZUMA,697,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,19,0,31,44,50,16,176,3,0,0,0,0,0,0,0,0,339
24,2/7/2006,12,Ayuntamientos,24,0,609,1,B,Basica,0,22,MOCTEZUMA,519,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,0,65,68,19,27,36,1,0,0,0,0,0,0,0,0,231
24,2/7/2006,12,Ayuntamientos,24,0,725,1,B,Basica,0,25,SALINAS,593,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,17,0,106,117,11,0,75,9,0,11,0,0,0,0,0,0,346
24,2/7/2006,12,Ayuntamientos,24,0,725,2,C,Contigua,0,25,SALINAS,593,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,0,117,135,3,0,74,12,0,9,0,0,0,0,0,0,360
24,2/7/2006,12,Ayuntamientos,24,0,726,1,B,Basica,0,25,SALINAS,688,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,0,161,133,13,0,83,8,0,19,0,0,0,0,0,0,427
24,2/7/2006,12,Ayuntamientos,24,0,730,2,C,Contigua,0,25,SALINAS,681,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,0,156,163,5,0,79,10,0,23,0,0,0,0,0,0,451
24,2/7/2006,12,Ayuntamientos,24,0,736,1,B,Basica,0,25,SALINAS,399,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,22,0,76,98,5,0,66,0,0,8,0,0,0,0,0,0,275
24,2/7/2006,12,Ayuntamientos,24,0,1221,1,B,Basica,0,34,SANTO DOMINGO,662,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,0,134,20,221,0,2,1,1,0,0,4,0,0,0,0,396
24,2/7/2006,12,Ayuntamientos,24,0,1222,1,B,Basica,0,34,SANTO DOMINGO,119,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,0,17,21,22,0,2,0,0,0,0,0,0,0,0,0,65
24,2/7/2006,12,Ayuntamientos,24,0,1224,1,B,Basica,0,34,SANTO DOMINGO,204,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,0,72,71,61,0,0,0,0,0,0,0,0,0,0,0,216
24,2/7/2006,12,Ayuntamientos,24,0,1230,1,B,Basica,0,34,SANTO DOMINGO,175,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,0,53,38,16,0,5,2,0,0,0,0,0,0,0,0,117
24,2/7/2006,12,Ayuntamientos,24,0,1231,1,B,Basica,0,34,SANTO DOMINGO,161,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,0,56,0,30,0,21,2,0,0,0,8,0,0,0,0,121
24,2/7/2006,12,Ayuntamientos,24,0,1233,1,B,Basica,0,34,SANTO DOMINGO,376,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,0,86,39,108,0,4,0,4,0,0,0,0,0,0,0,256
24,2/7/2006,12,Ayuntamientos,24,0,1238,1,B,Basica,0,34,SANTO DOMINGO,557,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,0,114,56,53,0,52,18,3,0,0,2,0,0,0,0,311
24,2/7/2006,12,Ayuntamientos,24,0,1550,1,B,Basica,0,45,VENADO,368,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,1,10,120,3,83,0,7,0,0,0,0,0,0,0,0,235
24,2/7/2006,12,Ayuntamientos,24,0,1612,1,B,Basica,0,50,VILLA DE RAMOS,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,0,78,236,97,0,0,1,0,0,0,0,0,0,0,0,422
24,2/7/2006,12,Ayuntamientos,24,0,1616,1,C,Contigua,0,50,VILLA DE RAMOS,662,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,0,85,147,151,0,0,2,0,0,0,0,0,0,0,0,397
24,2/7/2006,12,Ayuntamientos,24,0,1619,1,B,Basica,0,50,VILLA DE RAMOS,638,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,0,26,268,114,0,0,0,0,0,0,0,0,0,0,0,414
24,2/7/2006,12,Ayuntamientos,24,0,1619,1,C,Contigua,0,50,VILLA DE RAMOS,638,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,21,1,31,132,114,0,0,0,0,0,0,0,0,0,0,0,299
24,2/7/2006,12,Ayuntamientos,24,0,1622,2,C,Contigua,0,50,VILLA DE RAMOS,557,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,0,261,61,68,0,0,0,0,0,0,0,0,0,0,0,400
24,2/7/2006,12,Ayuntamientos,24,0,1623,1,B,Basica,0,50,VILLA DE RAMOS,527,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,0,0,90,140,90,0,0,0,0,0,0,0,0,0,0,0,320
24,2/7/2006,12,Ayuntamientos,24,0,1631,1,B,Basica,0,50,VILLA DE RAMOS,562,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,0,13,133,159,0,0,2,0,0,0,0,0,0,0,0,314
24,2/7/2006,12,Ayuntamientos,24,0,1633,1,B,Basica,0,50,VILLA DE RAMOS,457,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,0,22,116,100,0,0,0,0,0,0,0,0,0,0,0,245
24,2/7/2006,12,Ayuntamientos,24,0,1637,1,B,Basica,0,50,VILLA DE RAMOS,192,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,0,2,24,79,0,0,1,0,0,0,0,0,0,0,0,107
24,2/7/2006,12,Ayuntamientos,24,0,778,1,C,Contigua,0,28,SAN LUIS POTOSI,609,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,159,54,85,14,14,11,0,6,0,0,0,0,0,0,354
24,2/7/2006,12,Ayuntamientos,24,0,786,1,B,Basica,0,28,SAN LUIS POTOSI,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,6,0,223,80,99,13,12,20,0,1,0,0,0,1,0,0,455
24,2/7/2006,12,Ayuntamientos,24,0,788,1,C,Contigua,0,28,SAN LUIS POTOSI,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,0,129,29,59,11,7,5,0,0,0,0,0,1,0,0,245
24,2/7/2006,12,Ayuntamientos,24,0,789,1,B,Basica,0,28,SAN LUIS POTOSI,538,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,0,125,46,84,13,8,10,0,5,0,0,0,3,0,0,307
24,2/7/2006,12,Ayuntamientos,24,0,790,1,C,Contigua,0,28,SAN LUIS POTOSI,742,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,2,195,74,80,12,11,12,0,4,0,0,0,3,0,0,398
24,2/7/2006,12,Ayuntamientos,24,0,790,2,C,Contigua,0,28,SAN LUIS POTOSI,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,0,148,86,99,17,8,9,0,3,0,0,0,1,0,0,382
24,2/7/2006,12,Ayuntamientos,24,0,794,2,C,Contigua,0,28,SAN LUIS POTOSI,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,0,162,44,86,21,11,8,0,0,0,0,0,0,0,0,347
24,2/7/2006,12,Ayuntamientos,24,0,800,1,C,Contigua,0,28,SAN LUIS POTOSI,728,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,256,51,85,21,13,17,0,3,0,0,0,3,0,0,457
24,2/7/2006,12,Ayuntamientos,24,0,801,1,B,Basica,0,28,SAN LUIS POTOSI,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,0,205,52,51,15,6,8,0,4,0,0,0,2,0,0,346
24,2/7/2006,12,Ayuntamientos,24,0,804,1,B,Basica,0,28,SAN LUIS POTOSI,681,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,1,196,60,98,29,17,28,0,0,0,0,0,0,0,0,436
24,2/7/2006,12,Ayuntamientos,24,0,818,1,B,Basica,0,28,SAN LUIS POTOSI,394,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,0,131,30,46,5,7,10,0,1,0,0,0,1,0,0,236
24,2/7/2006,12,Ayuntamientos,24,0,818,1,C,Contigua,0,28,SAN LUIS POTOSI,395,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,1,157,54,34,11,3,2,0,0,0,0,0,0,0,0,263
24,2/7/2006,12,Ayuntamientos,24,0,824,1,B,Basica,0,28,SAN LUIS POTOSI,561,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,0,187,62,75,20,11,9,0,0,0,0,0,0,0,0,367
24,2/7/2006,12,Ayuntamientos,24,0,834,2,C,Contigua,0,28,SAN LUIS POTOSI,625,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,8,0,179,52,63,21,6,10,0,7,0,0,0,1,0,0,347
