CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_PRI_ES,CAND_IND_1,CAND_IND_2,CAND_IND_3,CAND_IND_4,CAND_IND_5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,655,B,14,25,59,7,64,9,14,2,10,129,,25,0,2,,,,,,,0,360,34,394,628,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,655,C01,8,34,48,6,72,9,12,8,13,105,,31,0,0,,,,,,,0,346,23,369,628,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,656,B,9,30,45,6,21,27,3,2,9,179,,10,0,1,,,,,,,0,342,40,382,602,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,656,C01,7,25,31,7,26,25,7,5,7,164,,6,0,0,,,,,,,0,310,48,358,601,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,657,B,17,24,46,13,43,25,28,2,8,113,,33,0,0,,,,,,,0,352,34,386,667,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,657,C01,8,19,30,9,48,31,29,2,11,95,,33,0,1,,,,,,,0,316,32,348,666,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,658,B,18,31,46,8,11,14,12,4,9,30,,30,0,1,,,,,,,0,214,27,241,441,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,659,B,1,48,33,5,20,22,19,2,15,85,,10,0,0,,,,,,,0,260,28,288,462,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,659,C01,3,72,18,4,9,8,8,3,9,88,,4,0,0,,,,,,,0,226,23,249,461,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,659,E01,3,57,13,10,71,39,8,0,3,70,,45,0,0,,,,,,,0,319,34,353,599,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,660,B,8,123,33,5,1,32,1,3,15,17,,20,1,2,,,,,,,0,261,26,287,484,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,71,PUTLA VILLA DE GUERRERO,660,C01,12,112,32,5,5,24,0,2,13,33,,16,0,3,,,,,,,0,257,33,290,483,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,73,LA REFORMA,663,B,1,52,18,26,75,0,46,2,1,20,,0,0,9,,,,,,,0,250,3,253,565,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,73,LA REFORMA,663,C01,2,92,12,15,56,0,28,0,1,17,,1,0,5,,,,,,,0,229,7,236,564,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,73,LA REFORMA,664,B,5,93,25,4,45,0,8,2,2,101,,1,0,3,,,,,,,0,289,5,294,710,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,73,LA REFORMA,665,B,0,21,8,28,24,0,17,0,4,4,,0,0,0,,,,,,,0,106,1,107,224,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,73,LA REFORMA,665,E01,2,68,17,1,7,4,39,0,1,46,,1,0,0,,,,,,,0,186,4,190,291,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,85,SAN ANDRES CABECERA NUEVA,738,B,4,149,44,11,50,0,0,0,0,25,,0,1,16,,,,,,,0,300,10,310,418,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,85,SAN ANDRES CABECERA NUEVA,738,C01,7,138,60,10,47,0,0,2,2,16,,0,0,15,,,,,,,0,297,12,309,417,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,85,SAN ANDRES CABECERA NUEVA,739,B,7,69,121,9,128,2,0,0,2,10,,0,0,2,,,,,,,0,350,15,365,497,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,85,SAN ANDRES CABECERA NUEVA,740,B,6,155,119,11,133,0,3,1,0,19,,0,3,9,,,,,,,0,459,13,472,655,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1193,B,1,25,44,5,5,2,0,2,1,96,,1,0,0,,,,,,,0,182,6,188,487,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1194,B,2,21,54,2,11,3,1,2,4,181,,0,0,0,,,,,,,0,281,117,398,686,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1195,B,4,30,34,3,6,2,2,5,2,93,,0,0,0,,,,,,,0,181,13,194,458,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1195,C01,6,15,38,2,5,0,2,2,4,125,,2,3,0,,,,,,,0,204,13,217,457,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1196,B,0,19,10,4,6,2,0,4,3,33,,1,1,3,,,,,,,0,86,21,107,275,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1197,B,0,26,6,6,0,0,0,1,0,21,,1,0,1,,,,,,,0,62,9,71,152,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1198,B,5,31,92,7,5,2,0,3,4,83,,0,3,1,,,,,,,0,236,10,246,644,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1199,B,2,13,29,1,7,1,1,3,4,106,,3,0,0,,,,,,,0,170,9,179,425,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1199,C01,1,5,19,2,5,1,2,3,7,110,,6,1,0,,,,,,,0,162,12,174,424,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1199,E01,5,38,12,3,7,3,1,7,3,75,,4,0,1,,,,,,,0,159,11,170,403,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1200,B,2,8,34,2,5,2,1,3,5,146,,4,2,0,,,,,,,0,214,14,228,585,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1201,B,0,13,27,5,7,6,1,6,6,184,,4,0,0,,,,,,,1,259,6,266,693,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1202,B,5,14,63,1,5,1,1,16,2,62,,0,0,0,,,,,,,0,170,16,186,393,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1202,C01,3,17,59,4,5,2,1,13,3,68,,1,0,0,,,,,,,0,176,4,180,392,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,208,SAN JUAN MIXTEPEC,1203,B,2,82,37,15,7,2,3,4,6,61,,1,0,1,,,,,,,0,221,18,239,519,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,240,SAN MARTIN ITUNYOSO,1284,B,2,80,72,4,25,3,0,1,2,42,,0,0,0,,,,,,,0,231,10,241,539,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,240,SAN MARTIN ITUNYOSO,1284,C01,2,98,54,1,10,3,1,4,3,39,,2,0,0,,,,,,,0,217,24,241,538,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,240,SAN MARTIN ITUNYOSO,1284,E01,3,7,9,0,7,1,1,3,5,222,,2,0,0,,,,,,,0,260,10,270,557,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,240,SAN MARTIN ITUNYOSO,1284,E02,0,18,10,2,16,1,3,1,2,56,,1,0,0,,,,,,,0,110,4,114,200,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1286,B,17,25,56,11,23,1,8,12,0,22,,0,0,1,,,,,,,0,176,23,199,631,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1286,C01,13,46,44,13,17,2,1,6,2,35,,0,0,3,,,,,,,0,182,22,204,630,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1286,C02,16,45,51,11,17,0,2,7,0,27,,0,0,8,,,,,,,0,184,18,202,630,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1287,B,13,43,31,11,31,1,5,15,2,40,,1,0,0,,,,,,,0,193,27,220,607,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1287,C01,8,45,35,16,35,6,5,7,3,31,,1,0,0,,,,,,,0,192,16,208,607,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1287,C02,16,24,43,10,34,2,4,6,0,33,,0,0,0,,,,,,,0,172,10,182,607,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1288,B,4,33,46,5,42,0,1,7,2,19,,0,0,0,,,,,,,0,159,14,173,549,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1288,C01,4,27,50,6,42,1,3,6,1,33,,0,0,0,,,,,,,0,173,11,184,549,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1289,B,5,67,26,6,11,1,5,8,2,35,,3,0,0,,,,,,,0,169,17,186,477,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1289,E01,3,5,9,1,27,1,0,1,1,6,,1,0,0,,,,,,,0,55,4,59,400,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1289,E01C01,2,9,12,1,26,0,1,1,0,6,,0,0,1,,,,,,,0,59,3,62,400,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1290,B,0,192,8,0,21,0,1,0,0,1,,0,0,2,,,,,,,0,225,8,233,451,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1290,C01,0,220,8,2,14,0,0,0,0,7,,0,0,3,,,,,,,0,254,7,261,451,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1290,E01,8,77,23,6,19,0,2,4,3,7,,0,0,4,,,,,,,0,153,18,171,394,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1290,E01C01,3,67,25,5,19,1,1,5,2,11,,0,0,3,,,,,,,0,142,16,158,393,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,242,SAN MARTIN PERAS,1290,E02,0,0,8,0,123,0,0,0,0,0,,0,0,0,,,,,,,0,131,1,132,147,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,298,SAN PEDRO AMUZGOS,1449,B,1,209,199,1,10,0,2,0,15,62,,1,0,2,,,,,,,1,502,13,516,708,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,298,SAN PEDRO AMUZGOS,1449,C01,0,249,173,4,9,1,1,0,12,58,,0,1,3,,,,,,,0,511,12,523,707,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,298,SAN PEDRO AMUZGOS,1449,C02,2,217,188,3,12,0,1,0,13,59,,0,1,1,,,,,,,0,497,9,506,707,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,298,SAN PEDRO AMUZGOS,1450,B,3,167,168,2,18,1,2,0,5,50,,0,0,3,,,,,,,0,419,5,424,597,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,298,SAN PEDRO AMUZGOS,1450,C01,1,201,173,1,12,1,3,1,1,44,,0,0,0,,,,,,,0,438,10,448,597,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,298,SAN PEDRO AMUZGOS,1451,B,1,201,155,1,7,1,4,2,10,57,,1,1,1,,,,,,,0,442,7,449,598,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,298,SAN PEDRO AMUZGOS,1451,C01,1,214,135,1,2,2,4,0,9,58,,1,4,0,,,,,,,0,431,10,441,597,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1617,B,12,70,29,6,11,0,0,1,2,114,,2,0,5,,,,,,,0,252,12,264,672,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1617,C01,6,79,24,11,22,4,4,2,3,94,,0,0,3,,,,,,,0,252,0,252,672,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1618,B,8,84,17,6,19,2,2,4,6,80,,3,0,2,,,,,,,0,233,13,246,552,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1618,C01,12,85,13,1,21,2,1,4,0,91,,1,1,3,,,,,,,0,235,9,244,551,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1619,B,9,51,26,3,10,0,0,1,0,21,,0,1,2,,,,,,,0,124,8,132,376,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1619,C01,6,35,21,3,6,0,3,0,1,52,,2,0,4,,,,,,,0,133,7,140,376,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1620,B,1,9,19,5,3,0,5,2,3,39,,1,1,1,,,,,,,1,89,13,103,341,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1621,B,11,48,31,5,13,0,0,3,2,11,,0,0,0,,,,,,,1,124,10,135,415,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1622,B,4,30,21,1,3,2,0,2,0,13,,1,1,0,,,,,,,0,78,1,79,232,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1623,B,2,22,53,3,4,0,5,6,1,88,,2,1,0,,,,,,,0,187,13,200,337,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1624,B,2,24,82,2,16,2,2,7,8,74,,0,0,0,,,,,,,0,219,17,236,596,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1624,C01,3,30,81,1,7,7,3,5,3,77,,2,0,0,,,,,,,0,219,21,240,596,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,345,SAN SEBASTIAN TECOMAXTLAHUACA,1625,B,4,17,31,1,7,4,4,2,7,49,,0,0,1,,,,,,,0,127,11,138,345,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1691,B,6,228,92,13,2,0,0,2,0,45,,0,0,2,,,,,,,0,390,12,402,510,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1691,C01,1,191,111,13,4,0,1,1,0,45,,0,2,3,,,,,,,0,372,11,383,510,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1692,B,0,239,166,26,2,0,1,0,0,3,,0,1,3,,,,,,,0,441,10,451,545,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1693,B,1,142,184,2,2,1,1,3,1,77,,0,0,3,,,,,,,0,417,20,437,571,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1693,E01,2,109,299,8,1,1,0,2,1,27,,0,1,4,,,,,,,0,455,7,462,666,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1694,B,1,205,27,5,3,0,1,0,0,26,,0,0,3,,,,,,,0,271,13,284,389,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1694,C01,3,196,40,1,5,1,1,1,0,35,,0,0,1,,,,,,,0,284,10,294,389,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1695,B,53,196,159,17,7,0,1,2,0,18,,0,0,2,,,,,,,0,455,21,476,626,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1695,E01,3,244,45,3,2,0,0,1,0,11,,0,0,2,,,,,,,0,311,10,321,364,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1696,B,0,116,86,31,1,0,0,0,0,8,,0,2,0,,,,,,,0,244,2,246,297,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1696,E01,7,75,115,7,1,0,0,2,1,12,,0,0,1,,,,,,,0,221,2,223,259,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1697,B,2,127,142,8,2,0,1,1,0,9,,0,0,4,,,,,,,0,296,9,305,439,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1697,C01,4,141,152,4,0,0,0,1,1,7,,0,1,2,,,,,,,0,313,11,324,438,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1698,B,1,190,209,3,6,0,1,0,0,31,,0,1,2,,,,,,,0,444,8,452,627,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1698,C01,0,210,171,8,1,0,2,0,1,29,,0,0,1,,,,,,,0,423,14,437,626,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,378,SANTA CRUZ ITUNDUJIA,1698,E01,11,86,67,8,3,0,0,0,0,17,,0,1,3,,,,,,,0,196,2,198,273,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,416,SANTA MARIA IPALAPA,1856,B,53,36,84,4,1,0,198,2,0,13,,0,3,0,,,,,,,0,394,20,414,529,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,416,SANTA MARIA IPALAPA,1856,C01,90,63,84,5,3,0,120,0,0,24,,0,7,0,,,,,,,0,396,16,412,528,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,416,SANTA MARIA IPALAPA,1856,C02,86,67,78,2,3,0,155,1,0,31,,0,4,0,,,,,,,0,427,9,436,528,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,416,SANTA MARIA IPALAPA,1857,B,5,33,125,4,43,0,30,2,0,21,,0,8,0,,,,,,,0,271,12,283,437,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,416,SANTA MARIA IPALAPA,1857,C01,5,31,137,2,34,0,30,2,1,22,,0,10,1,,,,,,,0,275,23,298,437,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,416,SANTA MARIA IPALAPA,1857,E01,4,6,52,0,1,0,12,0,0,0,,0,1,0,,,,,,,0,76,5,81,94,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,416,SANTA MARIA IPALAPA,1858,B,28,55,99,2,13,1,90,1,1,14,,1,4,0,,,,,,,0,309,25,334,511,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,416,SANTA MARIA IPALAPA,1858,C01,13,61,98,1,25,1,87,2,2,17,,1,4,0,,,,,,,0,312,22,334,511,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1940,B,4,111,114,5,5,1,9,4,2,77,,1,2,3,,,,,,,0,338,14,352,512,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1940,C01,0,88,144,8,10,0,6,1,2,58,,0,1,8,,,,,,,0,326,23,349,512,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1940,C02,2,114,120,9,9,0,4,0,4,53,,0,0,5,,,,,,,0,320,16,336,511,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1941,B,2,142,108,7,3,0,10,1,0,64,,0,2,4,,,,,,,0,343,19,362,538,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1941,C01,3,146,95,8,6,1,8,2,2,64,,1,1,10,,,,,,,0,347,9,356,538,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1941,C02,4,147,111,7,6,1,5,0,0,53,,2,0,4,,,,,,,0,340,12,352,538,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1942,B,5,161,105,8,4,1,7,7,6,62,,2,1,12,,,,,,,0,381,17,398,591,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1942,C01,1,165,93,6,12,0,11,1,1,59,,1,0,12,,,,,,,0,362,24,386,590,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1942,C02,3,146,117,8,9,0,11,1,4,71,,0,0,10,,,,,,,0,380,13,393,590,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1943,B,2,124,64,95,6,0,1,0,0,101,,2,1,5,,,,,,,0,401,3,404,589,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1943,E01,9,116,40,24,24,1,31,4,4,108,,1,0,4,,,,,,,0,366,19,385,578,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1944,B,3,136,83,21,11,1,11,0,3,61,,1,0,6,,,,,,,0,337,13,350,537,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1944,C01,1,111,117,31,11,1,6,1,0,44,,1,0,5,,,,,,,0,329,19,348,536,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1945,B,2,148,107,69,13,2,7,7,2,80,,4,1,5,,,,,,,0,447,18,465,739,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1946,B,1,118,138,57,4,1,45,1,0,23,,0,2,10,,,,,,,0,400,10,410,632,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1946,C01,2,99,138,74,2,1,57,1,0,25,,1,1,6,,,,,,,0,407,16,423,631,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1947,B,2,120,94,2,9,2,25,2,1,39,,1,0,0,,,,,,,0,297,13,310,580,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1947,C01,1,115,80,4,5,2,39,2,2,41,,2,1,3,,,,,,,0,297,14,311,580,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1948,B,2,153,102,2,2,0,2,2,3,61,,0,0,3,,,,,,,0,332,12,344,469,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1948,E01,1,139,11,0,0,0,1,0,0,2,,0,0,2,,,,,,,0,156,0,156,204,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,448,SANTA MARIA ZACATEPEC,1949,B,1,268,42,8,3,1,4,2,0,49,,0,0,9,,,,,,,0,387,10,397,647,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2033,B,13,124,15,5,12,1,7,3,8,121,,1,1,1,,,,,,,0,312,13,325,529,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2033,C01,9,121,13,4,14,3,1,3,9,102,,1,0,2,,,,,,,0,282,13,295,529,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2033,C02,10,121,12,5,9,4,1,3,11,108,,4,0,4,,,,,,,0,292,10,302,529,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2033,SMR01,3,38,10,3,8,1,0,1,18,212,,0,0,0,,,,,,,0,294,14,308,,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2033,SMR02,,,,,,,,,,,,,,,,,,,,,,,,,,No instalada,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2033,SRP01,9,30,11,2,11,4,1,2,3,96,,0,0,0,,,,,,,0,169,8,177,,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2033,SRP02,,,,,,,,,,,,,,,,,,,,,,,,,,No instalada,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2034,B,5,122,20,10,14,4,2,5,9,127,,2,0,1,,,,,,,0,321,18,339,619,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2034,C01,9,103,19,10,9,0,4,2,6,125,,0,1,0,,,,,,,0,288,12,300,619,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2034,C02,11,104,16,10,12,4,6,2,6,114,,4,0,2,,,,,,,1,291,12,304,619,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2034,C03,9,119,20,8,14,4,3,7,14,131,,1,0,0,,,,,,,0,330,8,338,618,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2035,B,7,200,8,7,17,1,2,7,6,171,,1,0,3,,,,,,,0,430,17,447,627,,,,
3,20,OAXACA,7,PUTLA VILLA DE GUERRERO,470,SANTIAGO JUXTLAHUACA,2035,C01,15,161,26,6,16,4,0,9,10,132,,2,0,0,,,,,,,0,381,15,396,627,,,,
