CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PLC,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,516,B,1,0,B,41,58,8,3,12,2,7,144,4,11,0,4,0,1,0,,,,,,,,295,0,14,309,551,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/516 B.JPG
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,517,B,1,0,B,26,34,10,2,9,5,11,174,1,5,0,1,0,0,0,,,,,,,,278,0,12,290,520,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/517 B.JPG
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,517,C,1,0,C01,36,53,6,0,8,0,0,174,4,5,2,0,0,0,0,,,,,,,,288,0,15,303,520,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/517 C1.JPG
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,518,B,1,0,B,40,49,10,5,10,1,5,151,4,7,1,1,0,1,0,,,,,,,,285,0,12,297,485,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/518 B.JPG
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,519,B,1,0,B,40,62,18,7,9,4,5,126,6,10,0,0,0,0,0,,,,,,,,287,0,12,299,485,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/519 B.JPG
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,520,B,1,0,B,40,83,15,3,13,3,8,219,9,8,0,0,1,0,0,,,,,,,,402,0,8,410,669,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/520 B.JPG
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,521,B,1,0,B,47,52,5,3,8,7,1,181,8,10,0,3,0,0,0,,,,,,,,325,0,8,333,486,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/521 B.JPG
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,522,B,1,0,B,33,61,18,3,10,5,3,193,2,4,0,1,1,1,0,,,,,,,,335,0,12,347,548,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/522 B.JPG
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,523,B,1,0,B,37,50,16,2,9,2,6,148,6,3,0,3,0,0,0,,,,,,,,282,0,19,301,504,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/523 B.JPG
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,524,B,1,0,B,21,66,8,1,12,4,3,115,1,9,0,0,0,0,0,,,,,,,,240,0,12,252,447,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/11.PDF
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,525,B,1,0,B,39,40,12,1,14,1,7,134,5,5,0,0,0,1,0,,,,,,,,259,0,5,264,427,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/525 B.JPG
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,526,B,1,0,B,43,41,8,1,0,1,12,102,2,1,0,2,0,0,0,,,,,,,,213,1,10,224,393,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/11.PDF
 ,4,CAMPECHE,11,CD DEL CARMEN,3,CARMEN,527,B,1,0,B,40,36,14,2,13,0,5,99,0,5,0,5,0,0,0,,,,,,,,219,0,7,226,358,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/527 B.JPG
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,250,B,1,0,B,75,159,4,7,18,8,4,83,5,3,2,5,2,0,0,,,,,,,,375,0,33,408,640,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,250,C,1,0,C01,75,141,6,8,21,10,4,115,2,3,1,2,2,1,0,,,,,,,,391,0,40,431,639,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,250,C,2,0,C02,84,149,14,4,18,8,3,94,1,3,3,5,1,1,0,,,,,,,,388,0,28,416,639,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,251,B,1,0,B,74,137,6,5,8,6,6,88,0,2,0,3,2,0,0,,,,,,,,337,0,23,360,532,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,251,C,1,0,C01,72,165,2,5,9,10,4,94,2,3,0,3,1,2,0,,,,,,,,372,0,17,389,532,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,252,B,1,0,B,91,170,3,2,14,2,11,57,1,1,0,7,0,2,0,,,,,,,,361,0,21,382,506,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,252,C,1,0,C01,113,153,1,2,18,6,9,44,3,3,0,2,1,0,0,,,,,,,,355,0,25,380,505,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,253,B,1,0,B,82,160,2,4,19,6,4,78,3,1,1,6,3,1,0,,,,,,,,370,0,28,398,550,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,253,C,1,0,C01,54,193,3,4,20,6,7,68,2,1,0,4,1,3,0,,,,,,,,366,0,22,388,550,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,253,C,2,0,C02,65,180,2,1,16,6,9,72,1,1,0,6,3,2,0,,,,,,,,364,0,20,384,550,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,254,B,1,0,B,40,153,5,7,41,4,0,189,2,3,1,8,3,1,1,,,,,,,,458,0,29,487,675,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,255,B,1,0,B,55,135,6,0,15,3,3,207,2,1,0,11,7,1,0,,,,,,,,446,0,20,466,580,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,256,B,1,0,B,57,99,8,4,42,7,7,139,6,3,1,3,6,0,0,,,,,,,,382,0,38,420,738,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,256,C,1,0,C01,43,129,11,1,33,4,5,149,6,3,0,6,3,0,1,,,,,,,,394,0,34,428,737,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,256,C,2,0,C02,48,110,9,4,39,2,3,164,9,4,0,7,1,0,0,,,,,,,,400,0,28,428,737,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,257,B,1,0,B,34,86,7,9,48,4,12,115,9,5,0,1,1,0,0,,,,,,,,331,0,23,354,603,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,257,C,1,0,C01,33,84,2,5,28,2,0,145,8,3,2,3,2,1,1,,,,,,,,319,0,23,342,603,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,257,C,2,0,C02,23,70,14,2,53,0,5,128,11,3,1,1,2,1,0,,,,,,,,314,0,22,336,603,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,257,C,3,0,C03,23,83,8,9,46,4,6,117,4,2,0,5,0,0,0,,,,,,,,307,0,24,331,602,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,257,C,4,0,C04,30,81,5,5,48,6,7,135,10,3,0,3,2,2,0,,,,,,,,337,0,19,356,602,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,258,B,1,0,B,70,169,8,3,27,5,0,132,1,0,2,3,1,0,0,,,,,,,,421,0,25,446,697,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,258,C,1,0,C01,54,163,6,1,31,10,4,148,4,1,0,6,3,2,0,,,,,,,,433,0,29,462,697,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,259,B,1,0,B,37,164,3,9,43,1,7,153,2,3,0,8,1,3,0,,,,,,,,434,0,19,453,672,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,259,C,1,0,C01,34,128,2,11,45,6,8,171,7,3,0,3,3,0,0,,,,,,,,421,0,25,446,672,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,260,B,1,0,B,46,178,7,3,34,10,1,187,4,0,1,6,1,2,0,,,,,,,,480,0,20,500,729,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,261,B,1,0,B,56,137,7,3,27,1,2,99,1,9,0,10,8,1,0,,,,,,,,361,0,36,397,618,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,261,C,1,0,C01,54,145,5,3,44,4,4,107,5,7,1,13,2,0,0,,,,,,,,394,0,38,432,617,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,262,B,1,0,B,51,137,9,1,33,4,5,137,6,1,0,12,4,1,2,,,,,,,,403,0,30,433,696,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,262,C,1,0,C01,62,146,7,3,31,2,2,146,6,6,1,22,2,0,1,,,,,,,,437,0,24,461,695,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,262,E,1,0,E01,6,22,1,0,9,2,2,27,0,0,0,0,2,0,0,,,,,,,,71,0,6,77,110,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,270,B,1,0,B,4,66,0,0,0,1,0,91,1,0,0,1,2,0,0,,,,,,,,166,0,10,176,255,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,271,B,1,0,B,39,102,6,6,10,4,3,156,6,9,1,0,3,0,0,,,,,,,,345,0,43,388,667,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,272,B,1,0,B,5,35,2,1,2,4,2,23,1,0,0,0,0,0,0,,,,,,,,75,0,0,75,114,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,284,B,1,0,B,2,54,5,2,6,0,2,46,0,0,0,2,1,0,0,,,,,,,,120,0,11,131,298,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,472,B,1,0,B,47,109,3,11,12,3,5,138,1,2,0,1,1,1,0,,,,,,,,334,0,25,359,517,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,472,C,1,0,C01,40,86,3,5,5,2,7,179,2,0,0,4,1,0,0,,,,,,,,334,0,33,367,516,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,473,B,1,0,B,36,103,5,18,11,5,8,143,2,0,1,7,4,2,0,,,,,,,,345,0,18,363,489,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,473,C,1,0,C01,25,102,2,10,14,3,11,155,2,1,0,3,4,1,0,,,,,,,,333,0,18,351,489,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,474,B,1,0,B,28,37,1,2,6,12,1,76,1,0,0,0,0,0,0,,,,,,,,164,0,6,170,255,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,478,B,1,0,B,65,170,2,5,8,1,8,164,4,7,0,5,3,3,0,,,,,,,,445,0,18,463,616,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,478,C,1,0,C01,71,151,4,5,5,4,19,165,5,6,0,9,1,2,0,,,,,,,,447,0,18,465,616,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,479,B,1,0,B,38,127,5,6,7,7,9,186,5,0,1,4,0,0,0,,,,,,,,395,0,29,424,558,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,483,B,1,0,B,17,64,2,1,5,6,1,134,3,2,0,0,0,0,0,,,,,,,,235,0,15,250,331,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,484,B,1,0,B,46,95,6,0,67,6,7,167,1,3,1,8,2,0,0,,,,,,,,409,0,29,438,655,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,484,C,1,0,C01,43,127,7,2,41,7,3,184,2,2,2,2,2,0,0,,,,,,,,424,0,27,451,654,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,486,B,1,0,B,27,90,14,1,12,6,3,120,3,0,0,1,0,0,0,,,,,,,,277,0,30,307,507,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,486,C,1,0,C01,26,88,10,12,10,5,3,126,1,3,1,3,1,0,0,,,,,,,,289,0,21,310,506,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,486,C,2,0,C02,26,64,7,11,3,8,0,116,2,2,0,2,0,0,0,,,,,,,,241,0,25,266,506,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,487,B,1,0,B,77,210,7,5,12,5,10,189,1,1,1,3,5,1,0,,,,,,,,527,0,28,555,746,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,488,B,1,0,B,39,72,11,1,11,4,1,131,4,0,1,4,0,1,0,,,,,,,,280,0,22,302,430,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,491,B,1,0,B,124,65,3,4,11,2,4,264,6,11,0,3,0,1,0,,,,,,,,498,0,11,509,735,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,491,C,1,0,C01,98,67,7,7,11,12,6,254,8,7,1,2,1,0,0,,,,,,,,481,0,17,498,734,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,492,B,1,0,B,99,58,4,5,17,9,3,239,3,13,1,2,0,0,0,,,,,,,,453,0,17,470,741,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,12,SABANCUY CARMEN,3,CARMEN,492,C,1,0,C01,91,50,3,2,11,8,4,237,8,2,0,2,0,0,0,,,,,,,,418,2,12,432,740,GRUPO DE RECUENTO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/CONSEJOS/12.PDF
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,448,B,1,0,B,52,90,4,4,53,10,7,207,11,1,1,1,3,0,0,,,,,,,,444,0,17,461,692,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/448 B.JPG
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,448,C,1,0,C01,60,65,9,8,52,8,1,190,6,2,0,9,2,1,0,,,,,,,,413,0,19,432,692,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/448 C1.JPG
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,448,C,2,0,C02,45,83,7,5,51,6,8,149,10,1,7,10,3,1,0,,,,,,,,386,0,29,415,692,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/448 C2.JPG
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,448,C,3,0,C03,54,65,9,6,47,5,4,176,16,2,0,6,0,0,0,,,,,,,,390,0,13,403,692,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/448 C3.JPG
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,449,B,1,0,B,53,79,13,6,29,11,5,194,4,1,1,12,2,0,0,,,,,,,,410,0,30,440,683,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/449 B.JPG
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,449,C,1,0,C01,48,92,9,15,46,12,4,179,5,3,1,7,1,1,0,,,,,,,,423,0,19,442,682,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/449 C1.JPG
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,450,B,1,0,B,62,88,10,4,38,15,2,146,9,1,2,2,3,0,0,,,,,,,,382,0,16,398,632,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/450 B.JPG
 ,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,450,C,1,0,C01,53,77,13,1,46,12,1,157,2,2,3,6,1,0,0,,,,,,,,374,0,18,392,632,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/DIPUTADOS/450 C1.JPG
