municipality,uniqueid,section,year,month,PRI,PAN,PRD,PT,PVEM,Partido_Democrata,PSN,PC,PAS,PCDT,PJS,total,valid,listanominal,STATE,turnout,PRI_PVEM,PT_PCDT_PJS,PCDT_PJS,PT_PCDT,PT_PJS,PAN_PAC,PANAL,PS,PRI_PVEM_PS,PAN_PANAL,PRI_PST,PRD_PT_PC,PRD_PC,PRD_PT,PT_PC,PST,PAC,PP,PLT,PPT,type,MC,no registrados,PAC_PS,PT_PAC,CASILLA,MORENA,PES,PRI_PANAL,PRI_PVEM_PANAL_PS,CI_1,CI_2,CI_3,PRI_PANAL_PS,PRI_PS,CI_4,PRI_PT,PRI_PVEM_PANAL,PVEM_PS,PEST,PISS,RSP,FXM,CI_5,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,CI_22,CI_23,CI_24,CI_25,CI_26,CI_27,CI_28,CI_29,CI_30,CI_31,CI_32,CI_33,CI_34,CI_35,no_reg,nulos,PAN_PRI,MORENA_RSP_PANAL,MORENA_PANAL,MORENA_RSP,RSP_PANAL
HUAMANTLA,29013,200,2010,July,0,,145,7,0,,,0,,,,926,891,1223,TLAXCALA,0.757154538021259,445,,,,,,,,,249,0,0,0,0,0,0,24,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,201,2010,July,0,,143,38,0,,,0,,,,1822,1671,2668,TLAXCALA,0.682908545727137,882,,,,,,,,,515,0,0,0,0,0,64,0,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,202,2010,July,0,,24,8,0,,,0,,,,329,309,428,TLAXCALA,0.768691588785047,181,,,,,,,,,84,0,0,0,0,0,8,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,203,2010,July,0,,87,23,0,,,0,,,,1166,1114,1742,TLAXCALA,0.669345579793341,547,,,,,,,,,400,0,0,0,0,0,30,0,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,204,2010,July,0,,112,16,0,,,0,,,,967,901,1453,TLAXCALA,0.665519614590503,452,,,,,,,,,267,0,0,0,0,0,24,0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,205,2010,July,0,,7,1,0,,,0,,,,165,165,612,TLAXCALA,0.269607843137255,65,,,,,,,,,92,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,206,2010,July,0,,30,24,0,,,0,,,,600,567,773,TLAXCALA,0.776196636481242,217,,,,,,,,,217,0,0,0,0,0,0,77,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,207,2010,July,0,,64,7,0,,,0,,,,460,446,669,TLAXCALA,0.687593423019432,285,,,,,,,,,80,0,0,0,0,0,0,8,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,208,2010,July,0,,32,15,0,,,0,,,,461,461,634,TLAXCALA,0.727129337539432,194,,,,,,,,,173,0,0,0,0,0,0,45,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,209,2010,July,0,,23,7,0,,,0,,,,511,494,647,TLAXCALA,0.789799072642968,267,,,,,,,,,166,0,0,0,0,0,0,29,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,210,2010,July,0,,6,1,0,,,0,,,,131,129,189,TLAXCALA,0.693121693121693,56,,,,,,,,,65,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,211,2010,July,0,,30,4,0,,,0,,,,571,544,778,TLAXCALA,0.733933161953727,347,,,,,,,,,156,0,0,0,0,0,0,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,212,2010,July,0,,10,9,0,,,0,,,,278,266,386,TLAXCALA,0.72020725388601,128,,,,,,,,,110,0,0,0,0,0,3,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,213,2010,July,0,,187,22,0,,,0,,,,1534,1437,2352,TLAXCALA,0.652210884353742,735,,,,,,,,,347,0,0,0,0,0,90,0,56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,214,2010,July,0,,55,13,0,,,0,,,,1099,1027,1629,TLAXCALA,0.674647022713321,605,,,,,,,,,266,0,0,0,0,0,59,0,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,215,2010,July,0,,11,1,0,,,0,,,,201,193,255,TLAXCALA,0.788235294117647,87,,,,,,,,,83,0,0,0,0,0,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,216,2010,July,0,,8,11,0,,,0,,,,466,423,699,TLAXCALA,0.666666666666667,229,,,,,,,,,141,0,0,0,0,0,0,32,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,217,2010,July,0,,27,2,0,,,0,,,,402,386,612,TLAXCALA,0.656862745098039,239,,,,,,,,,110,0,0,0,0,0,0,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,218,2010,July,0,,32,6,0,,,0,,,,412,396,598,TLAXCALA,0.688963210702341,215,,,,,,,,,107,0,0,0,0,0,0,28,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUAMANTLA,29013,219,2010,July,0,,32,7,0,,,0,,,,401,377,601,TLAXCALA,0.667221297836938,166,,,,,,,,,149,0,0,0,0,0,0,16,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUEYOTLIPAN,29014,220,2010,July,0,,10,34,0,,,0,,,,1203,1161,1852,TLAXCALA,0.649568034557236,101,,,,,,,,,363,0,0,0,0,0,142,485,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUEYOTLIPAN,29014,221,2010,July,0,,8,36,0,,,0,,,,1212,1163,1923,TLAXCALA,0.630265210608424,65,,,,,,,,,393,0,0,0,0,0,186,459,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUEYOTLIPAN,29014,222,2010,July,0,,42,11,0,,,0,,,,658,622,925,TLAXCALA,0.711351351351351,94,,,,,,,,,171,0,0,0,0,0,51,248,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUEYOTLIPAN,29014,223,2010,July,0,,2,11,0,,,0,,,,229,211,334,TLAXCALA,0.68562874251497,22,,,,,,,,,75,0,0,0,0,0,11,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUEYOTLIPAN,29014,224,2010,July,0,,7,5,0,,,0,,,,438,433,548,TLAXCALA,0.799270072992701,20,,,,,,,,,225,0,0,0,0,0,8,162,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUEYOTLIPAN,29014,225,2010,July,0,,8,14,0,,,0,,,,168,158,243,TLAXCALA,0.691358024691358,18,,,,,,,,,54,0,0,0,0,0,5,57,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUEYOTLIPAN,29014,226,2010,July,0,,4,6,0,,,0,,,,320,299,457,TLAXCALA,0.700218818380744,111,,,,,,,,,87,0,0,0,0,0,26,64,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUEYOTLIPAN,29014,227,2010,July,0,,17,21,0,,,0,,,,410,396,582,TLAXCALA,0.70446735395189,62,,,,,,,,,124,0,0,0,0,0,27,142,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUEYOTLIPAN,29014,228,2010,July,0,,283,59,0,,,0,,,,1395,1308,2621,TLAXCALA,0.532239603204884,642,,,,,,,,,140,0,0,0,0,0,46,127,0,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUEYOTLIPAN,29014,229,2010,July,0,,18,7,0,,,0,,,,85,78,115,TLAXCALA,0.739130434782609,27,,,,,,,,,3,0,0,0,0,0,11,11,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUEYOTLIPAN,29014,230,2010,July,0,,51,15,0,,,0,,,,338,338,537,TLAXCALA,0.629422718808194,69,,,,,,,,,40,0,0,0,0,0,15,147,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUEYOTLIPAN,29014,231,2010,July,0,,2,11,0,,,0,,,,140,133,289,TLAXCALA,0.484429065743945,47,,,,,,,,,29,0,0,0,0,0,6,29,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,232,2010,July,601,,0,0,0,,,0,,,,995,976,1713,TLAXCALA,0.580852305896089,0,,,,,,,,,306,0,69,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,233,2010,July,448,,0,0,0,,,0,,,,922,891,1646,TLAXCALA,0.560145808019441,0,,,,,,,,,375,0,68,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,234,2010,July,313,,0,0,0,,,0,,,,734,691,1224,TLAXCALA,0.599673202614379,0,,,,,,,,,360,0,18,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,235,2010,July,59,,0,0,0,,,0,,,,136,129,204,TLAXCALA,0.666666666666667,0,,,,,,,,,60,0,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,236,2010,July,53,,0,0,0,,,0,,,,169,164,265,TLAXCALA,0.637735849056604,0,,,,,,,,,97,0,14,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,237,2010,July,93,,0,0,0,,,0,,,,197,191,337,TLAXCALA,0.584569732937685,0,,,,,,,,,86,0,12,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,238,2010,July,65,,0,0,0,,,0,,,,152,147,309,TLAXCALA,0.491909385113269,0,,,,,,,,,69,0,13,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,239,2010,July,98,,0,0,0,,,0,,,,267,261,470,TLAXCALA,0.568085106382979,0,,,,,,,,,159,0,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,240,2010,July,214,,0,0,0,,,0,,,,419,394,688,TLAXCALA,0.609011627906977,0,,,,,,,,,143,0,37,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,241,2010,July,357,,0,0,0,,,0,,,,805,761,1519,TLAXCALA,0.529953917050691,0,,,,,,,,,308,0,96,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,242,2010,July,324,,0,0,0,,,0,,,,613,593,1236,TLAXCALA,0.495954692556634,0,,,,,,,,,171,0,98,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,243,2010,July,88,,0,0,0,,,0,,,,201,196,274,TLAXCALA,0.733576642335767,0,,,,,,,,,102,0,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,244,2010,July,140,,0,0,0,,,0,,,,268,253,475,TLAXCALA,0.56421052631579,0,,,,,,,,,72,0,41,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,245,2010,July,791,,0,0,0,,,0,,,,1407,1366,2121,TLAXCALA,0.663366336633663,0,,,,,,,,,368,0,207,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,246,2010,July,234,,0,0,0,,,0,,,,458,438,622,TLAXCALA,0.736334405144695,0,,,,,,,,,146,0,58,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,247,2010,July,432,,0,0,0,,,0,,,,936,898,1490,TLAXCALA,0.628187919463087,0,,,,,,,,,358,0,108,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,248,2010,July,475,,0,0,0,,,0,,,,778,759,1112,TLAXCALA,0.699640287769784,0,,,,,,,,,222,0,62,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,249,2010,July,115,,0,0,0,,,0,,,,337,320,524,TLAXCALA,0.643129770992367,0,,,,,,,,,170,0,35,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,250,2010,July,301,,0,0,0,,,0,,,,573,556,841,TLAXCALA,0.681331747919144,0,,,,,,,,,182,0,73,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,251,2010,July,577,,0,0,0,,,0,,,,1534,1480,2543,TLAXCALA,0.603224537947306,0,,,,,,,,,503,0,400,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,252,2010,July,559,,0,0,0,,,0,,,,924,915,1668,TLAXCALA,0.553956834532374,0,,,,,,,,,286,0,70,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,253,2010,July,552,,0,0,0,,,0,,,,899,883,1509,TLAXCALA,0.595758780649437,0,,,,,,,,,242,0,89,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,256,2010,July,286,,0,0,0,,,0,,,,748,735,1329,TLAXCALA,0.562829194883371,0,,,,,,,,,365,0,84,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,257,2010,July,216,,0,0,0,,,0,,,,477,459,896,TLAXCALA,0.532366071428571,0,,,,,,,,,172,0,71,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTACUIXTLA DE MARIANO MATAMOROS,29015,258,2010,July,102,,0,0,0,,,0,,,,218,210,399,TLAXCALA,0.546365914786967,0,,,,,,,,,74,0,34,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTENCO,29016,259,2010,July,0,,65,16,0,,,94,,,,853,803,1312,TLAXCALA,0.65015243902439,163,,,,,,,,,126,0,0,0,0,0,114,196,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTENCO,29016,260,2010,July,0,,54,12,0,,,76,,,,776,734,1133,TLAXCALA,0.684907325684025,136,,,,,,,,,88,0,0,0,0,0,132,206,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTENCO,29016,261,2010,July,0,,47,13,0,,,105,,,,754,699,1414,TLAXCALA,0.533239038189533,122,,,,,,,,,92,0,0,0,0,0,170,134,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IXTENCO,29016,262,2010,July,0,,25,5,0,,,51,,,,300,287,471,TLAXCALA,0.636942675159236,45,,,,,,,,,46,0,0,0,0,0,56,51,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA MAGDALENA TLALTELULCO,29048,150,2010,July,87,,42,12,33,,,0,,,,303,298,919,TLAXCALA,0.329706202393906,0,,,,,,,,,33,0,0,0,0,0,34,0,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA MAGDALENA TLALTELULCO,29048,151,2010,July,287,,454,0,264,,,0,,,,2577,2524,3804,TLAXCALA,0.677444794952681,0,,,,,,,,,456,0,0,0,0,266,459,0,0,338,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA MAGDALENA TLALTELULCO,29048,152,2010,July,174,,213,0,495,,,0,,,,1642,1595,2384,TLAXCALA,0.688758389261745,0,,,,,,,,,245,0,0,0,0,133,238,0,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA MAGDALENA TLALTELULCO,29048,153,2010,July,125,,184,0,81,,,0,,,,805,766,1269,TLAXCALA,0.634357762017337,0,,,,,,,,,103,0,0,0,0,74,90,0,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA MAGDALENA TLALTELULCO,29048,154,2010,July,99,,156,0,88,,,0,,,,925,896,1402,TLAXCALA,0.659771754636234,0,,,,,,,,,180,0,0,0,0,95,101,0,0,177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA MAGDALENA TLALTELULCO,29048,155,2010,July,137,,125,0,126,,,0,,,,990,962,1512,TLAXCALA,0.654761904761905,0,,,,,,,,,155,0,0,0,0,91,119,0,0,209,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAZARO CARDENAS,29047,402,2010,July,0,,6,3,0,,,9,,,,168,161,224,TLAXCALA,0.75,32,,,,,,,,,35,0,0,0,0,0,28,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAZARO CARDENAS,29047,606,2010,July,0,,271,35,0,,,87,,,,1208,1182,1628,TLAXCALA,0.742014742014742,162,,,,,,,,,231,0,0,0,0,0,34,247,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZATECOCHCO DE JOSE MARIA MORELOSS,29017,263,2010,July,0,,599,0,0,,,0,,,,1310,1280,1810,TLAXCALA,0.723756906077348,208,,,,,,,,,128,0,0,0,0,0,0,254,0,0,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZATECOCHCO DE JOSE MARIA MORELOSS,29017,264,2010,July,0,,274,0,0,,,0,,,,1109,1082,1519,TLAXCALA,0.730085582620145,374,,,,,,,,,155,0,0,0,0,0,0,212,0,0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZATECOCHCO DE JOSE MARIA MORELOSS,29017,265,2010,July,0,,311,0,0,,,0,,,,1094,1074,1596,TLAXCALA,0.68546365914787,213,,,,,,,,,242,0,0,0,0,0,0,269,0,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZATECOCHCO DE JOSE MARIA MORELOSS,29017,266,2010,July,0,,377,0,0,,,0,,,,1006,984,1509,TLAXCALA,0.666666666666667,152,,,,,,,,,157,0,0,0,0,0,0,258,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUNOZ DE DOMINGO ARENAS,29011,161,2010,July,0,,142,0,0,,,0,,,,1148,1103,1630,TLAXCALA,0.704294478527607,183,,,,,,,,,70,0,0,0,0,302,101,0,0,0,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUNOZ DE DOMINGO ARENAS,29011,162,2010,July,0,,23,0,0,,,0,,,,629,601,920,TLAXCALA,0.683695652173913,134,,,,,,,,,136,0,0,0,0,56,223,0,0,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUNOZ DE DOMINGO ARENAS,29011,163,2010,July,0,,50,0,0,,,0,,,,295,286,434,TLAXCALA,0.679723502304148,61,,,,,,,,,27,0,0,0,0,35,97,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUNOZ DE DOMINGO ARENAS,29011,164,2010,July,0,,29,26,0,,,0,,,,180,173,218,TLAXCALA,0.825688073394496,32,,,,,,,,,14,0,0,0,0,0,54,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NANACAMILPA DE MARIANO ARISTA,29021,299,2010,July,178,,457,0,20,,,78,,,,1228,1177,2242,TLAXCALA,0.547725245316682,0,,,,,,,,,257,0,0,0,0,0,48,86,53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NANACAMILPA DE MARIANO ARISTA,29021,300,2010,July,158,,190,0,16,,,70,,,,796,768,1292,TLAXCALA,0.61609907120743,0,,,,,,,,,220,0,0,0,0,0,13,76,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NANACAMILPA DE MARIANO ARISTA,29021,301,2010,July,309,,242,0,18,,,161,,,,1313,1252,2213,TLAXCALA,0.593312245820154,0,,,,,,,,,270,0,0,0,0,0,26,167,59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NANACAMILPA DE MARIANO ARISTA,29021,302,2010,July,323,,237,0,18,,,107,,,,1211,1187,2248,TLAXCALA,0.538701067615658,0,,,,,,,,,256,0,0,0,0,0,90,120,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NANACAMILPA DE MARIANO ARISTA,29021,303,2010,July,123,,117,0,5,,,61,,,,551,540,921,TLAXCALA,0.598262757871878,0,,,,,,,,,101,0,0,0,0,0,20,96,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NANACAMILPA DE MARIANO ARISTA,29021,304,2010,July,169,,31,0,6,,,128,,,,612,573,904,TLAXCALA,0.676991150442478,0,,,,,,,,,129,0,0,0,0,0,20,87,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NANACAMILPA DE MARIANO ARISTA,29021,305,2010,July,82,,24,0,2,,,11,,,,207,201,336,TLAXCALA,0.616071428571429,0,,,,,,,,,51,0,0,0,0,0,3,25,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
