CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,PRD_NVA_ALIANZA,PRD_PT,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,703,4,4,350,536,65,9,6,5,41,2,0,,,,,,,,,,,,,0,1018,40,1058,1764
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,704,2,2,120,434,139,10,15,2,45,2,4,,,,,,,,,,,,,0,773,41,814,1444
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,705,2,1,235,387,110,7,3,9,7,9,1,,,,,,,,,,,,,0,769,35,804,1123
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,706,4,3,429,751,90,6,0,11,24,6,4,,,,,,,,,,,,,0,1324,39,1363,2118
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,707,3,5,298,725,371,2,7,8,9,15,2,,,,,,,,,,,,,1,1442,59,1502,2074
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,708,4,3,422,738,124,5,4,7,10,3,6,,,,,,,,,,,,,0,1322,40,1362,1825
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,709,2,1,133,255,60,4,1,0,1,2,1,,,,,,,,,,,,,0,458,12,470,701
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,710,2,1,266,424,77,9,1,12,3,2,0,,,,,,,,,,,,,0,795,21,816,1269
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,711,2,3,266,443,30,5,7,4,12,2,1,,,,,,,,,,,,,1,773,38,812,1265
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,712,3,4,400,498,59,4,7,8,17,2,4,,,,,,,,,,,,,0,1003,38,1041,1606
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,713,3,3,261,604,35,7,8,12,12,2,1,,,,,,,,,,,,,0,945,25,970,1507
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,714,3,3,266,584,12,6,3,38,51,4,6,,,,,,,,,,,,,0,973,21,994,1607
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,715,1,1,17,42,0,1,0,0,2,0,0,,,,,,,,,,,,,0,63,1,64,158
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,716,3,1,263,596,112,9,9,11,7,5,1,,,,,,,,,,,,,0,1014,45,1059,1614
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,717,2,0,209,323,48,2,0,0,5,1,0,,,,,,,,,,,,,0,588,15,603,940
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,718,2,3,366,446,25,4,5,9,28,0,0,,,,,,,,,,,,,0,886,24,910,1374
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,719,3,1,269,688,34,3,3,3,28,1,2,,,,,,,,,,,,,0,1032,25,1057,1504
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,720,2,2,364,503,40,9,1,7,8,2,9,,,,,,,,,,,,,0,945,37,982,1401
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,721,2,2,347,458,52,5,0,5,7,0,8,,,,,,,,,,,,,0,884,21,905,1277
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,722,3,2,506,545,243,7,1,12,24,0,2,,,,,,,,,,,,,0,1342,23,1365,2094
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,723,3,5,495,680,89,9,4,5,14,1,21,,,,,,,,,,,,,0,1323,36,1359,2078
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,724,5,4,662,918,83,27,7,8,54,2,4,,,,,,,,,,,,,0,1769,45,1814,3733
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,725,4,2,250,742,247,11,4,19,13,1,9,,,,,,,,,,,,,0,1298,27,1325,2086
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,726,2,1,412,427,32,6,2,19,3,28,3,,,,,,,,,,,,,0,933,16,949,1499
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,727,4,10,599,888,63,26,7,64,22,4,12,,,,,,,,,,,,,0,1695,69,1764,2540
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,728,2,1,292,534,61,2,1,6,18,1,23,,,,,,,,,,,,,0,939,22,961,1424
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,729,4,5,675,998,126,11,7,4,14,7,2,,,,,,,,,,,,,0,1849,60,1909,2689
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,730,2,2,397,306,109,5,2,7,6,2,7,,,,,,,,,,,,,0,843,16,859,1317
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,731,3,1,373,562,184,5,6,36,39,9,2,,,,,,,,,,,,,0,1217,32,1249,1757
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,732,2,2,201,222,144,2,2,3,4,0,0,,,,,,,,,,,,,0,580,10,590,808
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,733,3,4,547,709,89,5,6,7,5,0,6,,,,,,,,,,,,,0,1378,53,1431,2083
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,734,1,3,80,112,32,2,0,0,0,0,0,,,,,,,,,,,,,0,229,11,240,360
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,735,3,3,391,364,139,4,1,11,11,1,1,,,,,,,,,,,,,0,926,18,944,1431
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,736,2,1,487,446,76,5,1,7,1,3,5,,,,,,,,,,,,,0,1032,24,1056,1416
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,737,1,1,186,267,16,0,1,1,1,0,21,,,,,,,,,,,,,0,494,12,506,714
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,738,3,4,588,556,188,8,2,34,13,4,15,,,,,,,,,,,,,7,1412,38,1457,2168
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,739,1,3,166,218,1,2,0,1,0,0,1,,,,,,,,,,,,,0,392,15,407,578
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,740,1,0,57,54,6,1,0,2,0,0,0,,,,,,,,,,,,,0,120,2,122,143
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,741,3,2,666,614,131,5,2,6,2,1,1,,,,,,,,,,,,,0,1430,28,1458,1940
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,742,3,2,527,416,139,1,1,1,2,0,13,,,,,,,,,,,,,0,1102,30,1132,1540
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,743,3,4,569,632,99,6,2,40,14,2,4,,,,,,,,,,,,,0,1372,32,1404,2045
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,744,2,3,344,456,28,9,4,13,6,1,4,,,,,,,,,,,,,0,868,29,897,1397
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,745,1,1,135,243,24,1,0,2,1,1,0,,,,,,,,,,,,,0,408,14,422,599
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,746,2,3,528,404,44,4,2,8,6,1,4,,,,,,,,,,,,,0,1004,28,1032,1404
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,747,4,5,554,670,154,5,2,30,8,2,3,,,,,,,,,,,,,0,1433,33,1466,2300
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,748,3,2,342,627,89,1,1,37,10,1,2,,,,,,,,,,,,,0,1112,24,1136,1797
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,749,3,1,237,310,157,4,0,1,2,0,0,,,,,,,,,,,,,0,712,25,737,1180
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,750,1,2,150,201,68,0,0,5,2,0,0,,,,,,,,,,,,,0,428,10,438,630
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,751,2,1,129,229,37,0,0,2,1,0,0,,,,,,,,,,,,,0,399,9,408,499
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,752,1,4,240,214,27,4,2,10,1,1,0,,,,,,,,,,,,,0,503,10,513,743
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,753,1,3,105,153,24,2,0,0,0,0,0,,,,,,,,,,,,,0,287,4,291,410
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,754,1,1,157,214,32,1,10,4,4,3,1,,,,,,,,,,,,,0,427,8,435,641
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,755,1,0,103,182,28,4,0,4,4,0,0,,,,,,,,,,,,,0,325,15,340,521
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,756,2,3,214,283,116,2,0,3,3,2,1,,,,,,,,,,,,,0,627,17,644,892
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,757,3,5,287,492,115,1,6,4,9,4,1,,,,,,,,,,,,,0,924,7,931,1603
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,758,2,1,153,271,78,4,2,8,6,0,0,,,,,,,,,,,,,0,523,20,543,845
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,759,2,3,203,384,134,4,0,2,7,2,3,,,,,,,,,,,,,0,742,29,771,1228
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,760,3,5,371,308,126,2,0,50,0,0,7,,,,,,,,,,,,,0,869,32,901,1508
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,761,1,0,39,148,21,0,1,11,0,0,0,,,,,,,,,,,,,0,220,7,227,308
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,762,2,1,61,113,38,1,0,5,0,0,0,,,,,,,,,,,,,0,219,6,225,357
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,763,2,3,194,248,39,2,2,4,15,1,0,,,,,,,,,,,,,0,508,22,530,872
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,764,1,4,235,223,38,7,0,5,5,0,1,,,,,,,,,,,,,0,518,28,546,744
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,765,3,5,378,473,262,4,2,3,19,2,3,,,,,,,,,,,,,0,1151,32,1183,2149
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,766,2,6,190,217,72,1,1,3,16,1,7,,,,,,,,,,,,,0,514,6,520,924
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,767,2,4,193,320,123,2,0,3,7,0,2,,,,,,,,,,,,,0,654,18,672,1129
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,768,2,4,183,230,80,1,2,3,15,0,1,,,,,,,,,,,,,0,519,20,539,945
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,769,2,0,127,321,120,2,0,5,10,1,6,,,,,,,,,,,,,0,592,15,607,978
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,770,2,9,209,331,128,5,3,2,11,0,1,,,,,,,,,,,,,0,699,35,734,1202
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,771,2,5,154,322,56,2,1,8,1,1,1,,,,,,,,,,,,,0,551,19,570,782
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,772,1,1,165,120,119,3,0,12,0,1,0,,,,,,,,,,,,,0,421,16,437,626
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,773,2,2,325,304,86,5,0,13,3,1,0,,,,,,,,,,,,,0,739,29,768,1172
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,774,2,6,198,299,181,4,2,11,3,1,1,,,,,,,,,,,,,0,706,22,728,1004
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,775,1,1,42,157,28,2,0,0,1,0,0,,,,,,,,,,,,,0,231,8,239,384
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,776,2,0,95,210,26,4,3,3,2,0,0,,,,,,,,,,,,,0,343,10,353,568
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,777,2,5,250,254,95,7,0,27,0,1,1,,,,,,,,,,,,,0,640,21,661,1004
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,778,2,3,168,153,105,9,0,2,3,1,2,,,,,,,,,,,,,0,446,22,468,764
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,779,2,2,265,247,27,9,1,0,6,0,1,,,,,,,,,,,,,0,558,34,592,888
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,780,2,3,168,163,26,2,2,1,5,1,1,,,,,,,,,,,,,0,372,13,385,771
1,27,TABASCO,11,CENTRO,9,JALAPA,781,3,2,448,633,156,1,9,24,10,1,7,,,,,,,4,,,,,,0,1295,37,1332,1846
1,27,TABASCO,11,CENTRO,9,JALAPA,782,3,3,359,467,65,1,2,15,10,3,2,,,,,,,4,,,,,,1,931,16,948,994
1,27,TABASCO,11,CENTRO,9,JALAPA,783,2,2,309,330,62,0,3,14,15,0,3,,,,,,,4,,,,,,0,742,19,761,1026
1,27,TABASCO,11,CENTRO,9,JALAPA,784,1,2,101,77,27,1,2,2,8,2,14,,,,,,,0,,,,,,0,236,10,246,459
1,27,TABASCO,11,CENTRO,9,JALAPA,785,2,7,222,183,51,7,6,14,19,3,93,,,,,,,3,,,,,,0,608,16,624,1146
1,27,TABASCO,11,CENTRO,9,JALAPA,786,2,14,349,256,75,5,1,7,24,3,17,,,,,,,6,,,,,,0,757,32,789,1351
1,27,TABASCO,11,CENTRO,9,JALAPA,787,2,6,164,170,51,8,1,7,12,1,4,,,,,,,1,,,,,,0,425,18,443,661
1,27,TABASCO,11,CENTRO,9,JALAPA,788,2,1,148,289,81,6,1,3,3,1,0,,,,,,,1,,,,,,0,534,17,551,840
1,27,TABASCO,11,CENTRO,9,JALAPA,789,2,5,262,377,144,12,1,7,19,1,7,,,,,,,0,,,,,,0,835,21,856,1481
1,27,TABASCO,11,CENTRO,9,JALAPA,790,1,0,47,33,12,0,1,1,6,0,3,,,,,,,0,,,,,,0,103,5,108,146
1,27,TABASCO,11,CENTRO,9,JALAPA,791,1,2,94,127,37,0,1,3,1,1,0,,,,,,,3,,,,,,0,269,3,272,366
1,27,TABASCO,11,CENTRO,9,JALAPA,792,3,2,304,505,91,4,6,36,8,1,1,,,,,,,3,,,,,,0,961,44,1005,1377
1,27,TABASCO,11,CENTRO,9,JALAPA,793,2,1,179,337,110,2,0,5,7,1,2,,,,,,,2,,,,,,0,646,19,665,1097
1,27,TABASCO,11,CENTRO,9,JALAPA,794,2,16,231,198,42,37,4,7,18,3,36,,,,,,,0,,,,,,0,592,24,616,1159
1,27,TABASCO,11,CENTRO,9,JALAPA,795,2,17,238,277,30,3,5,2,19,2,14,,,,,,,0,,,,,,0,607,29,636,1193
1,27,TABASCO,11,CENTRO,9,JALAPA,796,1,1,83,163,88,1,1,0,6,2,0,,,,,,,0,,,,,,0,345,15,360,536
1,27,TABASCO,11,CENTRO,9,JALAPA,798,2,9,369,407,144,2,6,18,1,2,6,,,,,,,1,,,,,,0,965,39,1004,1420
1,27,TABASCO,11,CENTRO,9,JALAPA,799,2,1,148,228,131,7,1,4,9,2,2,,,,,,,2,,,,,,0,535,24,559,791
1,27,TABASCO,11,CENTRO,9,JALAPA,800,3,16,404,359,104,6,4,11,7,1,1,,,,,,,4,,,,,,0,917,29,946,1728
1,27,TABASCO,11,CENTRO,9,JALAPA,801,2,0,229,341,107,2,4,5,5,0,4,,,,,,,0,,,,,,0,697,28,725,1198
1,27,TABASCO,11,CENTRO,9,JALAPA,802,2,3,337,289,70,3,1,2,2,0,0,,,,,,,2,,,,,,0,709,28,737,1025
1,27,TABASCO,11,CENTRO,9,JALAPA,803,2,3,171,310,130,2,3,24,5,0,1,,,,,,,3,,,,,,0,652,24,676,929
1,27,TABASCO,11,CENTRO,9,JALAPA,804,2,0,228,335,33,3,0,4,3,2,4,,,,,,,3,,,,,,0,615,19,634,1017
1,27,TABASCO,11,CENTRO,9,JALAPA,805,1,0,66,84,41,0,0,0,1,0,0,,,,,,,3,,,,,,0,195,9,204,303
1,27,TABASCO,11,CENTRO,9,JALAPA,806,2,1,191,353,30,4,8,2,2,1,1,,,,,,,2,,,,,,0,595,25,620,965
1,27,TABASCO,11,CENTRO,9,JALAPA,807,1,0,125,251,23,1,0,3,2,2,3,,,,,,,2,,,,,,0,412,20,432,615
1,27,TABASCO,11,CENTRO,9,JALAPA,808,2,1,314,390,70,2,1,10,1,0,2,,,,,,,12,,,,,,0,803,26,829,1141
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,809,2,27,491,172,196,43,12,8,11,2,9,,,,,,,0,,,,,,0,971,25,996,1348
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,810,4,60,537,494,402,127,27,10,59,2,5,,,,,,,4,,,,,,0,1727,42,1769,2690
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,811,3,25,400,284,240,47,10,2,33,1,9,,,,,,,2,,,,,,1,1053,18,1072,1365
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,812,2,27,317,181,292,48,11,9,25,3,8,,,,,,,1,,,,,,0,922,27,949,1441
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,813,3,36,345,298,292,67,9,8,45,22,7,,,,,,,5,,,,,,0,1134,35,1169,1829
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,814,2,16,222,174,208,60,14,9,6,3,5,,,,,,,2,,,,,,0,719,19,738,1047
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,815,2,8,313,236,303,51,7,14,33,4,6,,,,,,,4,,,,,,0,979,24,1003,1442
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,816,2,11,305,187,196,57,10,3,24,4,5,,,,,,,1,,,,,,0,803,14,817,1109
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,817,2,7,277,131,189,81,26,5,29,1,4,,,,,,,2,,,,,,0,752,15,767,1137
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,818,2,12,250,360,179,3,0,1,2,0,0,,,,,,,0,,,,,,0,807,13,820,1004
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,819,2,4,152,236,221,9,1,2,18,2,6,,,,,,,0,,,,,,0,651,23,674,1141
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,820,1,2,89,226,154,16,7,0,6,1,0,,,,,,,0,,,,,,0,501,19,520,721
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,821,3,26,241,414,643,36,4,5,33,5,0,,,,,,,2,,,,,,0,1409,45,1454,2116
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,822,3,9,256,329,689,12,3,8,31,0,1,,,,,,,4,,,,,,0,1342,49,1391,1870
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,823,4,18,316,481,574,149,18,11,87,14,4,,,,,,,4,,,,,,0,1676,46,1722,2694
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,824,2,15,149,229,257,94,14,7,45,3,1,,,,,,,1,,,,,,0,815,35,850,1361
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,825,3,25,428,211,605,64,47,6,30,3,3,,,,,,,1,,,,,,0,1423,25,1448,2108
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,826,3,23,435,300,527,68,20,8,36,2,5,,,,,,,0,,,,,,0,1424,32,1456,2161
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,827,4,3,391,559,473,95,33,5,44,7,10,,,,,,,5,,,,,,0,1625,45,1670,2609
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,828,2,21,133,290,196,21,1,8,34,3,5,,,,,,,3,,,,,,0,715,26,741,1246
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,829,5,19,707,551,435,95,27,5,70,8,12,,,,,,,0,,,,,,0,1929,38,1967,3031
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,830,1,25,53,78,87,5,3,2,8,2,4,,,,,,,1,,,,,,0,268,5,273,328
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,831,2,15,250,210,176,29,3,5,67,2,0,,,,,,,0,,,,,,0,757,15,772,1046
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,832,3,13,273,527,323,79,14,3,39,6,4,,,,,,,8,,,,,,0,1289,19,1308,1817
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,833,2,21,186,249,264,38,0,3,8,2,3,,,,,,,3,,,,,,0,777,17,794,1264
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,834,3,9,288,323,305,32,5,5,19,2,4,,,,,,,4,,,,,,0,996,22,1018,1718
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,835,2,6,176,197,195,30,9,2,4,3,2,,,,,,,2,,,,,,0,626,6,632,859
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,836,3,37,436,255,253,74,61,4,61,9,5,,,,,,,3,,,,,,0,1198,25,1223,1845
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,837,1,1,44,116,37,17,150,3,6,0,1,,,,,,,1,,,,,,0,376,11,387,463
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,838,3,14,368,344,285,148,41,11,34,9,11,,,,,,,4,,,,,,0,1269,31,1300,1978
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,839,3,35,207,365,357,150,32,9,20,9,3,,,,,,,1,,,,,,0,1188,35,1223,1834
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,840,3,17,199,341,198,77,172,16,120,10,3,,,,,,,4,,,,,,0,1157,34,1191,1741
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,841,3,17,405,362,267,99,153,28,50,4,2,,,,,,,3,,,,,,0,1390,44,1434,2167
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,842,3,53,277,401,472,100,23,7,26,6,12,,,,,,,3,,,,,,0,1380,45,1425,2248
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,843,2,26,192,225,91,110,42,5,27,2,2,,,,,,,3,,,,,,0,725,22,747,1198
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,844,2,54,147,217,306,29,20,2,7,3,1,,,,,,,0,,,,,,0,786,18,804,1325
2,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,845,3,34,280,440,158,39,13,16,72,3,7,,,,,,,0,,,,,,0,1062,25,1087,1566
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,846,3,0,358,443,371,2,18,2,106,0,2,,,,,,,3,,,,,,0,1305,25,1330,1679
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,847,3,2,322,365,319,2,2,2,113,0,4,,,,,,,166,,,,,,0,1297,9,1306,1407
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,848,2,1,232,330,214,0,4,4,98,1,4,,,,,,,0,,,,,,0,888,10,898,1162
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,849,2,0,214,302,228,1,4,1,122,0,1,,,,,,,0,,,,,,0,873,16,889,1131
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,850,1,2,90,155,83,0,1,0,21,1,0,,,,,,,0,,,,,,0,353,10,363,442
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,851,1,0,146,243,179,0,1,1,30,0,0,,,,,,,0,,,,,,0,600,8,608,746
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,852,1,0,186,138,118,1,2,1,47,0,3,,,,,,,0,,,,,,0,496,9,505,592
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,853,1,2,137,236,102,1,3,2,74,1,0,,,,,,,0,,,,,,0,558,7,565,628
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,854,1,0,54,53,29,0,0,1,3,1,0,,,,,,,0,,,,,,0,141,0,141,161
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,855,1,0,46,97,82,2,3,2,48,1,4,,,,,,,0,,,,,,0,285,7,292,343
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,856,1,1,56,94,35,0,2,0,58,0,0,,,,,,,0,,,,,,0,246,13,259,313
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,857,1,2,93,249,131,0,3,5,33,1,1,,,,,,,0,,,,,,0,518,14,532,657
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,858,2,0,157,226,194,2,0,1,101,3,1,,,,,,,0,,,,,,0,685,10,695,917
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,859,2,2,209,198,76,2,9,5,246,6,0,,,,,,,0,,,,,,0,753,15,768,1024
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,860,2,2,191,222,80,0,2,3,144,3,0,,,,,,,0,,,,,,0,647,22,669,791
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,861,2,1,177,432,276,0,2,4,99,0,1,,,,,,,0,,,,,,0,992,22,1014,1224
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,862,1,1,173,151,107,1,2,2,50,1,1,,,,,,,0,,,,,,0,489,11,500,623
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,863,2,2,226,376,306,2,1,1,37,2,0,,,,,,,0,,,,,,0,953,6,959,1198
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,864,1,0,124,52,63,0,0,2,49,2,0,,,,,,,0,,,,,,0,292,4,296,337
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,865,2,0,176,130,251,1,4,1,181,4,0,,,,,,,0,,,,,,0,748,2,750,870
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,866,1,3,117,82,80,0,2,1,65,3,1,,,,,,,0,,,,,,0,354,21,375,492
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,867,1,0,47,153,111,0,0,9,60,0,0,,,,,,,0,,,,,,0,380,0,380,533
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,868,2,0,76,225,193,1,0,0,52,0,0,,,,,,,0,,,,,,0,547,2,549,1426
