CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,PRD_NVA_ALIANZA,PRD_PT,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,27,TABASCO,2,CARDENAS,2,CARDENAS,55,C02,3,79,74,12,57,6,4,31,4,2,20,,,,,,0,,,,,,0,292,8,300,680,Acta casilla,Modificada,Modificada en base a TET-JI-30/2015-III -TET-JI-37/2015-III -TET-JI-38/2015-III Y TET-AP-48/2015-III,http://iepct.mx/resultados/2015/municipal/cardenas/0055_C2.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,55,C03,7,103,72,12,34,4,2,27,6,2,19,,,,,,0,,,,,,0,288,6,294,680,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0055_C3.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,55,C04,8,93,67,13,45,7,2,44,3,2,21,,,,,,0,,,,,,0,305,15,320,680,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0055_C4.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,56,B,3,78,101,11,30,5,0,16,0,1,27,,,,,,0,,,,,,0,272,3,275,548,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0056_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,56,C01,7,74,82,12,35,5,0,17,5,7,19,,,,,,0,,,,,,0,263,8,271,548,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0056_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,57,B,8,105,67,20,40,4,4,20,0,2,21,,,,,,0,,,,,,1,291,7,299,613,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0057_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,58,B,4,67,32,20,34,10,2,19,0,1,15,,,,,,0,,,,,,0,204,3,207,385,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0058_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,58,C01,5,70,49,19,15,14,2,10,0,1,5,,,,,,0,,,,,,0,190,3,193,384,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0058_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,59,B,5,77,73,17,32,2,1,28,1,4,23,,,,,,0,,,,,,0,263,8,271,478,Acta casilla,Modificada,Modificada en base a TET-JI-30/2015-III -TET-JI-37/2015-III -TET-JI-38/2015-III Y TET-AP-48/2015-III,http://iepct.mx/resultados/2015/municipal/cardenas/0059_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,59,C01,7,83,51,17,41,3,1,20,4,6,18,,,,,,0,,,,,,0,251,18,269,477,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0059_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,60,B,8,64,114,10,21,4,2,23,1,2,18,,,,,,0,,,,,,0,267,4,271,511,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0060_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,60,C01,4,66,109,8,21,5,2,30,2,2,21,,,,,,0,,,,,,0,270,6,276,511,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0060_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,61,B,7,112,62,47,15,7,3,20,0,1,19,,,,,,0,,,,,,0,293,11,304,682,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0061_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,62,B,6,69,71,7,24,4,3,15,1,2,19,,,,,,1,,,,,,0,222,6,228,408,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0062_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,62,C01,9,52,83,8,36,1,0,11,1,2,14,,,,,,0,,,,,,0,217,5,222,408,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0062_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,63,B,8,78,79,5,56,2,3,38,2,3,24,,,,,,0,,,,,,1,298,6,305,612,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0063_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,63,C01,10,71,56,10,55,8,6,39,3,2,28,,,,,,2,,,,,,0,290,7,297,612,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0063_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,63,C02,9,61,66,5,71,4,2,35,3,0,18,,,,,,0,,,,,,0,274,5,279,612,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0063_C2.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,63,C03,7,85,75,11,57,11,5,28,0,2,23,,,,,,0,,,,,,0,304,5,309,611,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0063_C3.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,64,B,8,106,81,14,65,10,3,43,2,2,18,,,,,,1,,,,,,0,353,14,367,690,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0064_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,64,C01,14,97,74,12,71,12,0,32,3,0,26,,,,,,0,,,,,,0,341,11,352,689,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0064_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,65,B,6,102,50,16,62,8,1,17,1,1,13,,,,,,0,,,,,,0,277,9,286,495,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0065_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,65,C01,10,85,60,12,63,5,4,17,3,3,21,,,,,,0,,,,,,0,283,1,284,494,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0065_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,66,B,12,143,54,28,70,10,3,33,1,4,20,,,,,,0,,,,,,0,378,7,385,700,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0066_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,67,B,16,106,66,19,40,24,2,27,0,2,17,,,,,,0,,,,,,1,319,5,325,628,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0067_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,68,B,10,122,119,21,39,2,5,19,1,4,18,,,,,,0,,,,,,0,360,2,362,671,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0068_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,69,B,6,99,83,20,49,6,1,34,4,17,20,,,,,,0,,,,,,0,339,7,346,658,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0069_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,70,B,35,74,102,11,27,8,0,17,1,4,14,,,,,,0,,,,,,0,293,3,296,558,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0070_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,70,C01,26,72,81,14,42,7,8,22,3,6,12,,,,,,0,,,,,,0,293,6,299,558,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0070_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,70,C02,30,75,97,12,46,12,2,22,1,3,19,,,,,,0,,,,,,0,319,1,320,557,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0070_C2.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,71,B,8,129,67,25,60,9,2,28,6,4,19,,,,,,0,,,,,,0,357,3,360,676,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0071_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,71,C01,16,116,63,26,38,6,2,14,2,1,14,,,,,,0,,,,,,0,298,6,304,676,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0071_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,71,C02,6,90,91,17,47,13,7,23,1,7,9,,,,,,0,,,,,,1,311,14,326,676,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0071_C2.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,71,C03,4,114,85,19,41,8,9,20,1,2,12,,,,,,0,,,,,,0,315,12,327,676,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0071_C3.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,71,C04,11,112,87,36,46,8,1,24,4,3,14,,,,,,0,,,,,,0,346,7,353,675,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0071_C4.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,71,C05,17,123,89,24,28,13,4,25,3,3,23,,,,,,0,,,,,,1,352,8,361,675,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0071_C5.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,72,B,5,72,83,13,41,11,3,23,0,5,14,,,,,,2,,,,,,0,272,6,278,568,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0072_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,72,C01,5,89,92,13,41,4,3,22,2,15,24,,,,,,0,,,,,,0,310,3,313,568,Acta casilla,Modificada,Modificada en base a TET-JI-30/2015-III -TET-JI-37/2015-III -TET-JI-38/2015-III Y TET-AP-48/2015-III,http://iepct.mx/resultados/2015/municipal/cardenas/0072_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,72,S01,11,80,70,8,48,5,1,20,0,1,13,,,,,,1,,,,,,0,258,4,262,0,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0072_ES1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,73,B,3,77,46,12,32,5,0,29,2,2,11,,,,,,0,,,,,,0,219,5,224,433,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0073_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,73,C01,5,87,48,14,23,10,4,25,1,2,16,,,,,,0,,,,,,0,235,3,238,433,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0073_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,74,B,12,144,54,54,47,6,5,29,0,4,22,,,,,,1,,,,,,0,378,4,382,716,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0074_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,75,B,16,101,45,17,55,7,1,41,3,9,20,,,,,,0,,,,,,0,315,7,322,640,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0075_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,75,C01,12,106,56,11,58,8,4,46,1,3,23,,,,,,1,,,,,,0,329,8,337,640,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0075_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,76,B,6,73,50,11,33,4,0,18,1,0,18,,,,,,0,,,,,,0,214,5,219,406,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0076_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,76,C01,6,75,44,11,29,3,1,12,3,0,13,,,,,,1,,,,,,0,198,7,205,406,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0076_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,77,B,8,108,65,11,45,6,1,18,2,3,24,,,,,,0,,,,,,0,291,7,298,503,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0077_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,77,C01,6,112,54,7,47,3,6,28,0,5,20,,,,,,0,,,,,,0,288,1,289,503,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0077_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,78,B,8,69,68,8,73,8,4,33,0,4,13,,,,,,0,,,,,,0,288,8,296,501,Acta casilla,Modificada,Modificada en base a TET-JI-30/2015-III -TET-JI-37/2015-III -TET-JI-38/2015-III Y TET-AP-48/2015-III,http://iepct.mx/resultados/2015/municipal/cardenas/0078_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,78,C01,13,73,71,8,76,2,1,17,1,2,15,,,,,,0,,,,,,0,279,5,284,500,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0078_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,79,B,13,112,69,14,43,9,2,22,4,4,23,,,,,,1,,,,,,0,316,4,320,523,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0079_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,79,C01,5,108,84,16,24,13,2,33,2,2,17,,,,,,0,,,,,,0,306,1,307,523,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0079_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,80,B,10,100,84,18,48,9,8,28,3,1,25,,,,,,0,,,,,,0,334,9,343,734,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0080_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,81,B,4,103,91,21,38,13,2,35,1,1,25,,,,,,0,,,,,,0,334,7,341,664,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0081_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,81,C01,9,83,88,10,48,10,3,40,1,4,17,,,,,,0,,,,,,0,313,9,322,664,Acta casilla,Anulada,Anulada en base a TET-JI-30/2015-III - TET-JI-37/2015-III Y TET JI-38/2015-III,http://iepct.mx/resultados/2015/municipal/cardenas/0081_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,81,C02,8,88,81,12,31,11,1,31,0,1,20,,,,,,0,,,,,,0,284,8,292,664,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0081_C2.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,82,B,11,88,104,9,39,6,3,36,3,1,6,,,,,,0,,,,,,0,306,11,317,550,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0082_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,82,C01,11,89,100,8,27,9,1,26,3,1,12,,,,,,0,,,,,,0,287,5,292,550,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0082_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,83,B,18,114,81,24,42,13,4,34,1,1,22,,,,,,0,,,,,,0,354,3,357,623,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0083_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,83,C01,32,125,68,20,46,8,7,30,2,0,20,,,,,,0,,,,,,0,358,11,369,623,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0083_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,84,B,18,87,57,8,28,11,2,36,1,2,14,,,,,,0,,,,,,1,264,3,268,512,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0084_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,84,C01,10,80,59,5,33,3,1,35,2,1,15,,,,,,0,,,,,,0,244,6,250,512,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0084_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,84,C02,8,92,59,11,26,11,1,42,2,3,9,,,,,,0,,,,,,0,264,3,267,512,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0084_C2.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,85,B,6,73,96,28,72,18,1,21,2,1,11,,,,,,2,,,,,,0,331,18,349,674,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0085_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,85,C01,14,141,52,14,34,8,3,50,5,1,25,,,,,,0,,,,,,0,347,6,353,673,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0085_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,86,B,12,102,78,19,23,15,1,40,0,2,22,,,,,,0,,,,,,1,314,7,322,645,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0086_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,86,C01,11,116,74,17,31,9,2,25,2,2,26,,,,,,0,,,,,,0,315,6,321,645,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0086_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,86,C02,4,92,67,34,47,13,4,30,1,3,36,,,,,,0,,,,,,1,331,7,339,645,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0086_C2.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,86,C03,8,100,65,23,37,25,2,19,1,1,36,,,,,,0,,,,,,0,317,1,318,645,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0086_C3.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,86,C04,6,103,73,18,46,19,1,21,1,1,29,,,,,,0,,,,,,0,318,2,320,645,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0086_C4.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,87,B,16,97,72,10,31,17,0,59,0,4,22,,,,,,1,,,,,,0,329,7,336,715,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0087_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,87,C01,3,104,111,13,43,13,4,22,0,2,13,,,,,,0,,,,,,0,328,9,337,714,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0087_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,87,C02,4,88,107,32,42,32,5,9,0,4,9,,,,,,0,,,,,,0,332,3,335,714,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0087_C2.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,88,B,18,100,66,10,34,13,6,41,3,3,19,,,,,,0,,,,,,0,313,10,323,635,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0088_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,88,C01,8,86,81,15,53,9,4,49,1,0,20,,,,,,0,,,,,,0,326,10,336,634,Acta casilla,Modificada,Modificada en base a TET-JI-30/2015-III -TET-JI-37/2015-III -TET-JI-38/2015-III Y TET-AP-48/2015-III,http://iepct.mx/resultados/2015/municipal/cardenas/0088_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,88,C02,17,73,74,11,34,12,3,52,1,5,29,,,,,,0,,,,,,0,311,8,319,634,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0088_C2.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,89,B,4,81,105,8,26,25,3,28,1,2,17,,,,,,0,,,,,,0,300,8,308,684,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0089_BA.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,89,C01,4,87,111,10,16,22,1,26,1,2,25,,,,,,0,,,,,,0,305,9,314,683,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0089_C1.jpg
2,27,TABASCO,2,CARDENAS,2,CARDENAS,89,C02,11,80,139,11,22,30,3,22,0,2,7,,,,,,0,,,,,,0,327,12,339,683,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0089_C2.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,90,B,6,149,163,3,59,1,2,49,0,4,4,,,,,,0,,,,,,0,440,5,445,600,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0090_BA.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,90,C01,4,94,174,4,71,2,2,72,2,9,1,,,,,,1,,,,,,0,436,7,443,600,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0090_C1.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,91,B,2,46,98,20,218,1,0,2,1,4,14,,,,,,0,,,,,,0,406,21,427,589,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0091_BA.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,91,C01,1,84,90,18,168,0,0,4,0,1,23,,,,,,0,,,,,,0,389,24,413,589,Acta casilla,Modificada,Modificada en base a TET-JI-30/2015-III -TET-JI-37/2015-III -TET-JI-38/2015-III Y TET-AP-48/2015-III,http://iepct.mx/resultados/2015/municipal/cardenas/0091_C1.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,92,B,12,96,99,3,72,3,1,43,1,1,5,,,,,,0,,,,,,0,336,3,339,515,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0092_BA.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,92,C01,13,107,69,3,45,1,2,44,4,0,3,,,,,,0,,,,,,0,291,9,300,515,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0092_C1.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,92,C02,13,114,76,2,59,0,3,39,3,2,8,,,,,,0,,,,,,0,319,8,327,514,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0092_C2.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,93,B,27,162,91,1,38,0,2,35,3,0,9,,,,,,0,,,,,,0,368,3,371,586,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0093_BA.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,93,C01,24,147,113,1,24,0,13,26,1,3,11,,,,,,0,,,,,,0,363,4,367,585,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0093_C1.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,93,S01,1,11,12,3,11,1,1,9,0,0,0,,,,,,0,,,,,,0,49,0,49,0,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0093_ES1.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,94,B,8,129,56,1,34,6,3,15,6,0,11,,,,,,0,,,,,,0,269,4,273,431,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0094_BA.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,94,C01,9,133,57,1,34,3,1,15,8,0,4,,,,,,0,,,,,,0,265,5,270,431,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0094_C1.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,95,B,13,126,122,4,83,12,1,29,27,2,5,,,,,,0,,,,,,0,424,2,426,679,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0095_BA.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,95,C01,19,147,115,1,95,4,2,16,19,0,14,,,,,,0,,,,,,0,432,11,443,678,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0095_C1.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,96,B,5,103,72,4,147,2,2,0,2,9,104,,,,,,0,,,,,,0,450,15,465,731,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0096_BA.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,97,B,1,83,84,2,130,3,0,0,2,1,7,,,,,,0,,,,,,0,313,11,324,461,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0097_BA.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,97,C01,5,102,72,1,100,5,1,6,0,0,6,,,,,,0,,,,,,0,298,10,308,460,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0097_C1.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,98,B,2,89,134,17,105,2,2,37,0,0,8,,,,,,0,,,,,,0,396,14,410,710,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0098_BA.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,98,C01,0,111,121,13,85,4,2,50,0,0,11,,,,,,0,,,,,,0,397,17,414,709,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/cardenas/0098_C1.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,99,B,2,90,63,7,98,1,1,4,0,0,2,,,,,,0,,,,,,0,268,7,275,409,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0099_BA.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,99,C01,0,53,70,9,119,0,0,2,0,0,3,,,,,,0,,,,,,0,256,11,267,408,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0099_C1.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,99,E01,4,170,110,0,58,0,3,1,3,13,29,,,,,,0,,,,,,0,391,11,402,678,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0099_EX.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,100,B,5,112,69,11,49,3,2,9,3,2,90,,,,,,0,,,,,,0,355,8,363,597,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0100_BA.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,100,C01,8,102,71,15,69,3,7,3,1,8,79,,,,,,0,,,,,,0,366,4,370,597,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0100_C1.jpg
2,27,TABASCO,3,CARDENAS,2,CARDENAS,100,C02,1,114,59,9,63,3,3,9,1,7,101,,,,,,0,,,,,,0,370,10,380,597,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0100_C2.jpg
2,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,101,B,23,103,125,5,118,13,8,36,1,1,0,,,,,,0,,,,,,0,433,15,448,747,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0101_BA.jpg
2,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,101,E01,14,81,102,2,55,1,3,32,1,0,2,,,,,,0,,,,,,0,293,5,298,504,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0101_EX.jpg
2,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,102,B,2,47,83,2,16,0,2,21,0,0,0,,,,,,1,,,,,,0,174,9,183,291,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0102_BA.jpg
2,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,102,E01,9,36,193,5,47,14,2,39,2,5,0,,,,,,0,,,,,,0,352,5,357,594,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cardenas/0102_EX.jpg
