id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,PC,PANAL,PAS,Alianza Guerrero,PRI-PVEM,PT-PC,Nulos,Total
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,35,HUITZUCO DE LOS FIGUEROA,745,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1456,3,170,100,11,0,0,0,0,0,0,0,7,291
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,36,IGUALA DE LA INDEPENDENCIA,389,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1544,13,87,50,0,3,0,2,2,0,0,0,2,159
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,39,ZIHUATANEJO DE AZUETA,540,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1635,3,143,93,0,7,2,0,0,0,0,0,3,251
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,35,HUITZUCO DE LOS FIGUEROA,472,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1465,2,128,21,8,0,0,0,0,0,0,0,6,165
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,35,HUITZUCO DE LOS FIGUEROA,429,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1469,4,91,71,20,0,0,0,0,0,0,0,5,191
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,35,HUITZUCO DE LOS FIGUEROA,586,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1472,2,106,69,2,0,0,0,0,0,0,0,6,185
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,36,IGUALA DE LA INDEPENDENCIA,574,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1547,10,140,92,1,2,1,0,0,0,0,0,4,250
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,40,JUAN R. ESCUDERO,691,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1656,110,0,182,0,0,0,2,0,16,18,1,10,339
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,40,JUAN R. ESCUDERO,440,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1660,56,0,81,0,0,0,5,0,35,21,11,5,214
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,40,JUAN R. ESCUDERO,635,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1662,77,0,237,0,0,0,3,0,13,12,1,7,350
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,35,HUITZUCO DE LOS FIGUEROA,582,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1478,1,111,93,10,0,0,0,0,0,0,0,0,215
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,36,IGUALA DE LA INDEPENDENCIA,606,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1480,3,91,67,0,4,5,0,0,0,0,0,9,179
12,5/10/2008,12,Ayuntamientos,12,0,3,C,Contigua,0,36,IGUALA DE LA INDEPENDENCIA,606,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1480,9,96,90,0,1,3,0,0,0,0,0,6,205
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,36,IGUALA DE LA INDEPENDENCIA,416,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1558,5,67,72,1,2,0,1,0,0,0,0,0,148
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,36,IGUALA DE LA INDEPENDENCIA,546,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1562,2,188,65,1,0,2,0,1,0,0,0,3,262
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,37,IGUALAPA,413,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1565,2,127,176,1,0,0,1,0,0,0,0,9,316
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,37,IGUALAPA,413,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1569,0,104,113,0,0,0,16,0,0,0,0,16,249
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,37,IGUALAPA,413,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1569,4,103,120,0,0,0,11,0,0,0,0,6,244
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,39,ZIHUATANEJO DE AZUETA,575,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1640,3,134,95,0,4,0,0,0,0,0,0,0,236
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,39,ZIHUATANEJO DE AZUETA,707,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1641,11,208,126,0,2,0,0,0,0,0,0,7,354
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,39,ZIHUATANEJO DE AZUETA,446,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1642,20,145,71,0,2,2,1,0,0,0,0,4,245
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,23,CUAJINICUILAPA,389,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1025,41,34,58,38,7,0,10,0,0,0,0,0,188
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,27,CUTZAMALA DE PINZON,594,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1104,14,61,113,0,0,0,25,0,0,0,0,5,218
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,27,CUTZAMALA DE PINZON,273,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1110,5,37,54,0,0,0,0,0,0,0,0,3,99
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,28,CHILAPA DE ALVAREZ,524,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1178,22,0,119,12,0,2,3,1,7,162,0,14,342
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,28,CHILAPA DE ALVAREZ,489,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1181,7,0,119,55,0,4,5,4,3,95,0,30,322
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,28,CHILAPA DE ALVAREZ,287,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1182,1,0,93,4,0,0,0,0,1,74,0,6,179
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,29,CHILPANCINGO DE LOS BRAVO,560,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1226,5,151,26,4,6,4,16,2,14,0,0,5,233
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,29,CHILPANCINGO DE LOS BRAVO,541,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1228,4,132,38,2,5,4,3,1,22,0,0,4,215
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,29,CHILPANCINGO DE LOS BRAVO,714,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1232,8,138,52,4,8,7,3,2,21,0,0,10,253
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,23,CUAJINICUILAPA,145,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1028,6,41,33,1,0,0,6,0,0,0,0,1,88
12,5/10/2008,12,Ayuntamientos,12,0,1,E,Extraordinaria,0,24,CUALAC,244,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1031,15,57,3,0,0,0,99,0,0,0,0,0,174
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,28,CHILAPA DE ALVAREZ,672,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1117,15,0,115,5,0,4,1,0,6,251,0,3,400
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,28,CHILAPA DE ALVAREZ,709,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1194,82,0,96,99,0,3,1,1,0,75,0,40,397
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,77,JOSE JOAQUIN DE HERRERA,595,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1198,45,153,80,25,3,39,0,0,0,0,0,26,371
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,29,CHILPANCINGO DE LOS BRAVO,589,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1234,5,132,34,0,6,3,3,1,10,0,0,5,199
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,29,CHILPANCINGO DE LOS BRAVO,590,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1234,2,108,33,0,3,0,4,0,30,0,0,3,183
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,29,CHILPANCINGO DE LOS BRAVO,666,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1236,6,108,35,2,10,1,4,2,14,0,0,4,186
12,5/10/2008,12,Ayuntamientos,12,0,1,S,Especial,0,29,CHILPANCINGO DE LOS BRAVO,0,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1237,8,89,37,3,4,2,4,1,21,0,0,2,171
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,25,CUAUTEPEC,508,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1039,56,80,140,0,0,28,0,0,0,0,0,0,304
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,25,CUAUTEPEC,602,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1042,60,126,208,0,0,2,0,0,0,0,0,11,407
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,25,CUAUTEPEC,637,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1045,49,211,104,0,0,4,0,0,0,0,0,11,379
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,25,CUAUTEPEC,637,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1045,40,203,103,0,0,2,0,0,0,0,0,13,361
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,25,CUAUTEPEC,608,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1048,117,211,61,0,0,4,0,0,0,0,0,16,409
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,28,CHILAPA DE ALVAREZ,583,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1124,3,0,97,1,0,2,10,1,46,77,0,9,246
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,26,CUETZALA DEL PROGRESO,713,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1058,4,229,231,0,0,0,15,1,0,0,0,7,487
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,26,CUETZALA DEL PROGRESO,500,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1062,0,99,148,0,0,0,2,4,0,0,0,7,260
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,28,CHILAPA DE ALVAREZ,717,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1129,2,0,183,13,0,2,0,5,1,189,0,20,415
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,28,CHILAPA DE ALVAREZ,473,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1135,41,0,113,7,0,4,3,1,1,101,0,11,282
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,28,CHILAPA DE ALVAREZ,473,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1135,15,0,111,8,0,6,1,0,6,96,0,0,243
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,29,CHILPANCINGO DE LOS BRAVO,680,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1206,7,121,48,1,15,4,2,0,36,0,0,5,239
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,29,CHILPANCINGO DE LOS BRAVO,648,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1209,8,112,43,0,15,10,4,0,13,0,0,5,210
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,29,CHILPANCINGO DE LOS BRAVO,536,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1251,6,136,33,4,7,4,4,0,15,0,0,4,213
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,27,CUTZAMALA DE PINZON,510,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1069,9,143,101,0,0,0,5,0,0,0,0,15,273
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,27,CUTZAMALA DE PINZON,602,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1070,16,161,117,0,0,0,4,0,0,0,0,12,310
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,28,CHILAPA DE ALVAREZ,344,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1144,70,0,53,21,0,3,2,0,1,99,0,17,266
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,28,CHILAPA DE ALVAREZ,604,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1154,21,0,163,18,0,5,0,0,1,89,0,24,321
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,29,CHILPANCINGO DE LOS BRAVO,732,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1213,7,127,70,2,7,5,4,1,29,0,0,8,260
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,29,CHILPANCINGO DE LOS BRAVO,592,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1214,2,150,46,4,5,2,1,0,20,0,0,4,234
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,29,CHILPANCINGO DE LOS BRAVO,636,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1216,7,154,41,3,6,7,5,2,32,0,0,5,262
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,596,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,298,6,0,73,0,0,0,3,1,1,76,69,0,229
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,1,ACAPULCO DE JUAREZ,596,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,298,4,0,72,0,0,0,4,6,2,78,43,13,222
12,5/10/2008,12,Ayuntamientos,12,0,3,C,Contigua,0,1,ACAPULCO DE JUAREZ,596,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,298,4,0,56,0,0,0,1,3,2,80,52,4,202
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,2,AHUACUOTZINGO,419,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,405,0,101,156,0,0,0,0,0,0,0,0,11,268
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,6,APAXTLA DE CASTREJON,586,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,483,24,140,108,0,5,29,0,0,0,0,0,5,311
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,6,APAXTLA DE CASTREJON,586,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,483,27,143,105,0,8,23,0,1,0,0,0,9,316
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,6,APAXTLA DE CASTREJON,320,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,489,6,107,97,0,2,5,0,0,0,0,0,5,222
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,6,APAXTLA DE CASTREJON,396,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,492,13,102,32,0,7,21,0,2,0,0,0,5,182
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,7,ARCELIA,540,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,507,2,114,155,1,0,2,0,0,0,0,0,6,280
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,7,ARCELIA,612,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,509,5,113,193,5,0,2,0,0,0,0,0,13,331
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,7,ARCELIA,658,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,510,9,161,180,9,0,3,0,0,0,0,0,18,380
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,3,AJUCHITLAN DEL PROGRESO,390,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,413,5,111,116,0,0,0,0,0,0,0,0,3,235
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,7,ARCELIA,74,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,532,7,16,28,0,0,0,0,0,0,0,0,0,51
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,7,ARCELIA,98,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,541,3,12,51,0,0,2,0,0,0,0,0,3,71
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,8,ATENANGO DEL RIO,500,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,553,63,124,59,8,0,0,59,0,0,0,0,6,319
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,8,ATENANGO DEL RIO,67,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,558,3,14,4,0,0,0,22,0,0,0,0,1,44
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,8,ATENANGO DEL RIO,658,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,560,47,155,103,4,0,0,39,0,0,0,0,9,357
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,10,ATLIXTAC,567,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,582,254,58,8,0,2,12,0,0,0,0,0,17,351
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,10,ATLIXTAC,218,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,588,24,32,7,0,72,1,0,1,0,0,0,0,137
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,737,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,597,2,153,129,1,2,1,4,0,0,0,0,8,300
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,405,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,606,1,83,62,0,6,2,9,1,5,0,0,5,174
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,516,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,611,1,101,147,0,2,1,25,2,6,0,0,5,290
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,441,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,624,1,94,75,0,8,1,0,0,0,0,0,2,181
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,579,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,637,3,144,161,2,2,0,2,3,4,0,0,16,337
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,668,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,639,5,125,139,0,2,1,3,82,7,0,0,11,375
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,220,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,642,0,9,83,0,0,0,10,1,0,0,0,0,103
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,509,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,603,0,165,81,0,6,2,14,4,1,0,0,5,278
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,95,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,651,0,9,39,0,0,0,1,0,0,0,0,2,51
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,316,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,652,0,53,87,0,0,2,14,3,0,0,0,4,163
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,192,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,654,0,30,85,0,0,0,3,1,0,0,0,4,123
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,612,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,659,1,92,148,0,0,1,18,1,6,0,0,2,269
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,528,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,665,1,39,115,3,2,5,10,0,15,0,0,11,201
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,11,ATOYAC DE ALVAREZ,691,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,669,0,87,75,0,1,20,30,0,3,0,0,4,220
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,522,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,670,7,185,112,0,2,1,10,3,0,0,0,21,341
12,5/10/2008,12,Ayuntamientos,12,0,1,E,Extraordinaria,0,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,52,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,793,24,0,19,0,0,0,0,0,0,0,0,0,43
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATOYAC DE ALVAREZ,107,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,649,0,18,44,0,0,0,1,0,0,0,0,4,67
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,21,COYUCA DE BENITEZ,395,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,900,1,99,31,0,2,0,2,0,0,0,77,10,222
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,21,COYUCA DE BENITEZ,550,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,903,3,61,82,0,0,0,33,6,1,0,95,12,293
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,21,COYUCA DE BENITEZ,171,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,906,12,46,33,0,0,0,0,0,1,0,4,0,96
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,21,COYUCA DE BENITEZ,582,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,907,19,83,77,0,1,0,11,5,1,0,170,20,387
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,21,COYUCA DE BENITEZ,583,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,907,28,91,59,0,1,0,17,0,0,0,152,19,367
12,5/10/2008,12,Ayuntamientos,12,0,3,C,Contigua,0,12,AYUTLA DE LOS LIBRES,641,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,671,37,156,63,1,72,1,4,0,0,0,0,15,349
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,142,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,811,15,5,35,0,0,0,0,0,0,0,0,0,55
12,5/10/2008,12,Ayuntamientos,12,0,2,C,Contigua,0,21,COYUCA DE BENITEZ,618,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,917,2,92,49,0,3,0,27,1,1,0,72,12,259
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,21,COYUCA DE BENITEZ,572,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,919,0,149,12,0,3,0,77,0,3,0,107,14,365
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,12,AYUTLA DE LOS LIBRES,342,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,681,45,45,43,2,27,0,8,0,0,0,0,0,170
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,12,AYUTLA DE LOS LIBRES,251,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,686,49,13,40,0,52,3,4,0,0,0,0,9,170
12,5/10/2008,12,Ayuntamientos,12,0,1,B,Basica,0,12,AYUTLA DE LOS LIBRES,301,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,688,50,31,40,0,60,4,0,0,0,0,0,12,197
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,12,AYUTLA DE LOS LIBRES,632,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,692,4,33,113,2,111,0,2,0,0,0,0,21,286
12,5/10/2008,12,Ayuntamientos,12,0,1,E,Extraordinaria,0,16,COAHUAYUTLA DE JOSE MARIA IZAZAGA,90,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,815,15,11,12,0,0,0,0,0,0,0,0,0,38
12,5/10/2008,12,Ayuntamientos,12,0,1,C,Contigua,0,17,COCULA,432,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,821,10,168,83,0,0,0,13,0,0,0,0,3,277
