CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAS,MORENA,ES,C_COMUN_PRI_NVA_ALIANZA,C_COMUN_MC_PAS,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2030,1,11,56,3,1,38,0,0,61,2,3,0,0,12,,,,,,,,,,,0,187,0,187,283
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2031,1,35,65,5,3,13,1,0,61,2,2,0,0,5,,,,,,,,,,,0,192,4,196,343
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2032,1,33,113,1,3,72,2,2,86,4,6,0,0,5,,,,,,,,,,,0,327,3,330,572
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2033,1,10,35,0,0,37,0,2,24,0,2,0,0,1,,,,,,,,,,,0,111,4,115,191
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2034,1,38,118,3,3,66,0,4,43,3,9,0,0,5,,,,,,,,,,,0,292,9,301,553
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2035,1,13,50,1,3,35,0,7,18,1,6,0,0,4,,,,,,,,,,,0,138,3,141,221
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2036,1,11,43,0,1,5,0,2,9,0,0,0,0,0,,,,,,,,,,,0,71,3,74,126
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2037,1,14,43,0,0,8,1,1,9,2,0,0,0,1,,,,,,,,,,,0,79,3,82,184
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2039,1,43,169,4,4,32,0,0,67,3,5,0,0,31,,,,,,,,,,,0,358,10,368,614
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2040,1,10,79,2,0,18,9,0,20,3,8,0,0,1,,,,,,,,,,,0,150,4,154,236
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2041,1,45,76,0,0,28,0,4,23,0,6,0,0,1,,,,,,,,,,,0,183,7,190,307
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2042,1,30,62,0,1,14,0,1,9,3,5,0,0,1,,,,,,,,,,,0,126,6,132,187
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2043,1,143,159,1,1,36,0,3,34,3,29,0,0,1,,,,,,,,,,,0,410,10,420,622
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2044,1,79,145,0,3,35,3,9,47,3,24,1,0,14,,,,,,,,,,,0,363,16,379,633
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2045,1,28,64,0,2,35,2,20,31,1,6,1,1,3,,,,,,,,,,,0,194,12,206,316
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2046,1,48,89,4,9,56,2,23,72,0,5,5,0,10,,,,,,,,,,,0,323,15,338,560
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2047,1,54,107,5,3,83,0,4,47,4,5,0,0,3,,,,,,,,,,,0,315,11,326,529
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2048,1,42,83,3,3,95,1,4,51,7,9,0,0,10,,,,,,,,,,,0,308,12,320,591
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2049,1,42,61,1,3,99,0,2,46,1,0,0,0,1,,,,,,,,,,,0,256,4,260,356
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2050,2,66,149,5,4,85,5,8,97,10,2,2,1,6,,,,,,,,,,,0,440,14,454,764
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2051,1,9,23,0,10,27,1,0,17,2,13,0,0,2,,,,,,,,,,,0,104,3,107,149
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2052,1,3,30,0,0,12,0,0,11,0,7,0,0,4,,,,,,,,,,,0,67,5,72,107
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2053,1,14,22,1,8,25,0,2,31,2,1,0,0,1,,,,,,,,,,,0,107,5,112,159
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2054,1,30,55,1,7,61,0,2,65,1,2,0,0,2,,,,,,,,,,,0,226,5,231,414
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2055,1,49,89,12,5,33,13,0,83,34,5,0,0,22,,,,,,,,,,,0,345,12,357,622
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2056,1,18,67,5,3,24,9,2,58,20,3,0,0,29,,,,,,,,,,,0,238,7,245,438
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2057,1,4,108,4,12,16,0,1,61,2,7,0,0,10,,,,,,,,,,,0,225,3,228,376
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2058,1,22,58,9,4,77,26,3,72,21,3,0,3,25,,,,,,,,,,,0,323,8,331,511
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2059,1,16,33,12,4,44,32,2,29,10,6,0,2,18,,,,,,,,,,,0,208,8,216,351
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2060,1,38,107,17,9,26,43,9,91,12,9,2,4,7,,,,,,,,,,,0,374,13,387,640
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2061,1,87,79,13,15,59,12,3,43,14,20,0,0,7,,,,,,,,,,,0,352,9,361,724
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2062,1,74,91,18,11,37,2,0,67,6,10,0,0,21,,,,,,,,,,,0,337,8,345,677
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2063,1,40,64,63,3,73,5,5,67,18,4,0,0,3,,,,,,,,,,,0,345,5,350,691
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2064,2,30,97,34,37,23,1,14,109,6,77,0,0,7,,,,,,,,,,,0,435,19,454,764
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2065,1,20,33,1,2,1,1,1,77,7,51,0,0,2,,,,,,,,,,,0,196,10,206,353
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2066,1,14,88,3,2,11,6,2,170,6,6,0,1,20,,,,,,,,,,,0,329,7,336,593
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2067,2,33,65,6,2,11,11,1,330,6,12,0,0,29,,,,,,,,,,,0,506,15,521,828
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2068,2,54,77,18,1,10,48,1,224,9,22,0,3,7,,,,,,,,,,,0,474,13,487,907
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2069,1,18,52,13,2,8,14,0,147,4,44,0,0,14,,,,,,,,,,,0,316,7,323,588
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2070,1,52,45,16,2,40,5,8,166,8,24,0,1,19,,,,,,,,,,,0,386,10,396,724
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2071,1,9,65,9,8,27,0,1,58,0,23,0,0,3,,,,,,,,,,,0,203,4,207,390
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2072,1,26,50,5,1,53,7,2,129,8,16,0,0,10,,,,,,,,,,,0,307,5,312,558
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2073,1,30,110,10,2,26,4,5,85,1,11,0,0,12,,,,,,,,,,,0,296,4,300,569
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2074,1,10,101,29,0,50,9,1,122,6,8,0,0,0,,,,,,,,,,,0,336,10,346,643
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2075,1,13,95,8,1,51,3,1,90,7,10,0,0,3,,,,,,,,,,,0,282,2,284,515
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2076,1,9,77,19,11,42,5,2,112,4,10,0,0,10,,,,,,,,,,,0,301,5,306,543
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2077,1,40,98,34,17,28,0,3,76,7,17,0,0,11,,,,,,,,,,,0,331,12,343,614
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2078,1,18,54,12,8,56,1,0,25,21,10,0,0,13,,,,,,,,,,,0,218,4,222,405
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2079,1,20,55,19,12,44,2,2,62,3,12,0,0,10,,,,,,,,,,,0,241,6,247,400
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2080,1,9,35,17,10,26,2,1,38,6,6,0,0,5,,,,,,,,,,,0,155,3,158,234
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2081,1,15,47,9,5,33,1,4,30,0,13,0,0,0,,,,,,,,,,,0,157,8,165,247
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2082,2,11,154,17,5,60,9,2,263,5,12,1,6,1,,,,,,,,,,,0,546,13,559,993
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2083,1,14,52,10,1,46,7,2,115,3,4,0,0,2,,,,,,,,,,,0,256,2,258,498
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2084,1,14,58,2,1,16,0,2,21,0,70,0,0,3,,,,,,,,,,,0,187,,187,272
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2085,1,39,69,4,3,83,1,5,54,12,4,1,0,3,,,,,,,,,,,0,278,12,290,528
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2086,1,30,52,1,4,59,4,3,131,8,4,0,0,2,,,,,,,,,,,0,298,7,305,535
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2087,1,24,105,1,5,63,2,2,40,6,3,1,1,22,,,,,,,,,,,0,275,3,278,465
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2088,1,13,54,22,4,30,1,4,42,2,15,0,0,0,,,,,,,,,,,0,187,6,193,371
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2089,1,20,66,4,2,98,0,3,83,4,15,0,0,7,,,,,,,,,,,0,302,11,313,557
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2090,1,46,90,5,11,27,0,5,32,5,4,0,0,3,,,,,,,,,,,0,228,12,240,596
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2091,1,24,45,8,5,13,1,0,43,4,3,0,0,13,,,,,,,,,,,0,159,2,161,396
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2092,1,29,81,19,4,26,3,1,85,13,8,0,0,13,,,,,,,,,,,0,282,4,286,619
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2093,1,46,26,8,6,8,2,0,38,9,1,0,0,0,,,,,,,,,,,0,144,6,150,293
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2094,1,25,65,12,10,34,3,1,72,11,19,0,0,8,,,,,,,,,,,0,260,9,269,554
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2095,2,41,118,15,3,33,5,2,69,8,17,0,0,2,,,,,,,,,,,0,313,18,331,781
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2096,2,46,143,22,15,70,3,7,155,12,19,0,0,21,,,,,,,,,,,0,513,19,532,1095
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2097,2,15,64,8,16,15,9,2,131,17,14,5,2,9,,,,,,,,,,,13,307,17,337,754
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2098,1,30,54,0,0,61,2,5,21,3,1,0,0,6,,,,,,,,,,,0,183,8,191,485
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2099,1,41,113,4,1,5,1,7,30,12,4,0,1,3,,,,,,,,,,,0,222,7,229,678
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2100,1,91,100,6,0,13,0,4,15,4,1,0,0,0,,,,,,,,,,,0,234,10,244,464
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,1,17,1390,1064,64,53,84,37,637,534,253,45,,1,,95,505,,,,,,,,,1,4762,135,4898,12276
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,2,1,34,24,4,3,3,3,12,25,13,3,,0,,10,17,,,,,,,,,0,151,5,156,274
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,3,1,68,84,5,3,3,3,49,19,21,1,,0,,19,69,,,,,,,,,0,344,7,351,641
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,4,1,58,47,5,0,1,0,42,28,11,3,,0,,8,33,,,,,,,,,0,236,6,242,403
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,5,1,52,49,0,3,3,0,27,38,19,2,,0,,6,15,,,,,,,,,0,214,3,217,486
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,6,1,56,26,1,0,3,0,8,9,4,1,,0,,1,9,,,,,,,,,0,118,3,121,224
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,7,1,94,48,7,1,1,2,61,26,15,5,,0,,6,19,,,,,,,,,0,285,7,292,607
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,8,1,79,57,4,5,4,0,28,35,15,3,,0,,5,30,,,,,,,,,0,265,13,278,565
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,9,1,40,46,5,2,4,0,35,10,18,4,,0,,1,14,,,,,,,,,0,179,10,189,377
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,10,1,73,47,4,0,4,2,29,12,6,4,,0,,1,18,,,,,,,,,0,200,2,202,428
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,11,1,49,42,8,4,7,3,22,15,10,1,,0,,4,9,,,,,,,,,0,174,6,180,403
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,12,1,32,40,5,2,0,3,13,15,12,3,,0,,1,9,,,,,,,,,0,135,3,138,282
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,13,1,71,47,2,3,4,0,5,14,4,1,,0,,3,8,,,,,,,,,0,162,9,171,376
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,14,2,115,87,2,3,9,4,25,15,15,4,,0,,5,28,,,,,,,,,0,312,7,319,770
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,111,2,134,75,10,2,3,1,43,38,16,5,,0,,19,56,,,,,,,,,1,402,9,412,767
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,112,1,144,85,4,5,6,1,38,30,13,2,,0,,9,63,,,,,,,,,0,400,6,406,733
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,113,1,34,25,5,2,2,0,8,16,0,0,,0,,13,22,,,,,,,,,0,127,5,132,271
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,114,3,288,192,13,9,32,4,120,57,44,9,,0,,34,211,,,,,,,,,1,1013,33,1047,1876
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,115,2,172,90,9,8,9,3,57,51,20,6,,0,,15,106,,,,,,,,,1,546,10,557,1183
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,116,2,157,136,8,8,8,4,67,51,32,9,,1,,8,79,,,,,,,,,0,568,16,584,1133
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,117,1,62,50,2,2,1,0,9,24,7,1,,0,,8,37,,,,,,,,,0,203,7,210,356
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,118,1,48,38,3,9,2,3,16,16,12,6,,0,,3,11,,,,,,,,,0,167,4,171,338
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,119,1,94,67,2,2,3,4,24,11,13,0,,0,,12,14,,,,,,,,,0,246,12,258,561
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,120,1,102,63,2,2,2,3,21,22,13,14,,0,,6,22,,,,,,,,,1,272,12,285,567
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,121,1,91,63,3,8,1,1,40,21,29,3,,0,,3,24,,,,,,,,,0,287,12,299,659
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,122,2,209,112,11,4,9,6,67,53,61,7,,0,,11,128,,,,,,,,,0,678,14,692,1470
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,123,1,65,69,10,3,3,3,36,22,12,2,,0,,2,29,,,,,,,,,0,256,15,271,600
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,124,1,37,44,11,1,6,1,16,10,14,1,,0,,7,10,,,,,,,,,0,158,0,158,379
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,125,1,29,49,2,3,3,0,10,3,8,1,,0,,1,5,,,,,,,,,0,114,5,119,297
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,126,1,71,66,4,3,7,1,20,15,8,1,,0,,6,19,,,,,,,,,0,221,14,235,511
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,127,1,39,46,2,5,1,3,13,10,9,2,,0,,11,11,,,,,,,,,0,152,1,153,311
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,128,1,48,31,2,0,1,0,16,13,9,1,,0,,4,21,,,,,,,,,0,146,2,148,340
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,129,1,47,65,3,1,4,2,26,14,10,1,,0,,1,27,,,,,,,,,0,201,9,210,409
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,130,1,54,46,1,2,3,0,16,18,10,1,,0,,2,10,,,,,,,,,0,163,4,167,300
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,131,1,45,47,1,0,4,3,11,12,8,3,,0,,2,20,,,,,,,,,0,156,9,165,286
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,132,1,80,52,2,0,1,2,18,18,4,0,,0,,3,21,,,,,,,,,1,201,14,216,496
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,133,1,88,79,7,5,4,5,13,21,14,1,,0,,9,29,,,,,,,,,0,275,11,286,589
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,134,1,40,14,0,2,1,0,9,17,4,0,,0,,4,15,,,,,,,,,0,106,4,110,240
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,135,1,36,36,5,1,1,1,6,13,7,2,,0,,10,9,,,,,,,,,0,127,5,132,260
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,136,1,58,44,3,3,,3,13,11,12,,,,,,,,,,,,,,,,147,,147,386
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,137,1,61,28,1,3,3,3,10,10,1,5,,1,,10,16,,,,,,,,,1,152,19,172,372
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,138,1,70,42,5,1,3,1,23,14,26,2,,0,,3,18,,,,,,,,,0,208,10,218,460
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,139,1,55,66,3,1,4,3,10,18,12,0,,0,,8,17,,,,,,,,,0,197,12,209,467
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,140,1,35,45,6,9,2,1,5,5,8,2,,0,,8,10,,,,,,,,,0,136,7,143,293
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,141,1,41,99,6,3,3,4,24,18,14,6,,0,,3,18,,,,,,,,,0,239,6,245,524
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,142,9,672,515,45,24,30,19,282,176,141,36,,0,,53,326,,,,,,,,,1,2319,59,2379,5412
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,143,1,98,73,9,2,0,4,20,18,26,5,,0,,8,56,,,,,,,,,0,319,10,329,668
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,144,1,100,59,4,5,0,0,33,19,8,1,,0,,15,56,,,,,,,,,0,300,10,310,558
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,145,1,70,50,2,2,5,0,26,15,19,2,,1,,8,46,,,,,,,,,0,246,7,253,462
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,146,1,86,61,3,5,3,1,33,20,11,3,,0,,11,71,,,,,,,,,0,308,9,317,559
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,147,1,92,63,4,6,5,1,28,27,8,4,,0,,12,37,,,,,,,,,1,287,11,299,640
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,148,1,51,40,4,3,1,0,12,20,21,2,,0,,1,21,,,,,,,,,0,176,8,184,359
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,149,1,47,44,2,0,3,0,13,9,15,0,,0,,0,8,,,,,,,,,0,141,2,143,322
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,150,1,63,36,2,2,1,2,11,27,14,2,,0,,4,16,,,,,,,,,0,180,3,183,380
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,151,1,78,67,3,1,0,1,21,16,9,2,,0,,13,65,,,,,,,,,1,276,8,285,505
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,152,1,58,51,0,0,0,1,29,3,11,2,,0,,8,43,,,,,,,,,0,206,4,210,378
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,153,1,84,66,0,0,2,6,33,17,4,0,,0,,21,50,,,,,,,,,0,283,9,292,471
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,157,2,183,160,5,4,8,2,61,18,21,6,,0,,29,154,,,,,,,,,0,651,11,662,1101
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,158,2,168,99,3,4,1,2,59,28,26,9,,0,,15,109,,,,,,,,,1,523,7,531,991
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,159,1,22,30,2,0,0,1,6,8,5,1,,0,,0,14,,,,,,,,,0,89,3,92,179
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,160,1,72,87,3,2,5,1,33,30,19,1,,0,,4,56,,,,,,,,,1,313,8,322,650
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,161,1,62,53,3,2,3,1,24,31,16,3,,1,,2,29,,,,,,,,,0,230,2,232,483
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,162,2,168,105,10,9,4,6,40,38,22,6,,0,,6,76,,,,,,,,,0,490,14,504,1021
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,163,2,97,86,12,2,5,6,40,23,11,5,,0,,12,57,,,,,,,,,0,356,12,368,801
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,164,6,498,396,34,12,23,4,268,172,106,15,,1,,66,422,,,,,,,,,3,2017,43,2063,4033
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,165,1,41,50,6,2,2,1,15,11,8,1,,0,,3,14,,,,,,,,,0,154,10,164,361
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,166,2,100,92,7,3,7,0,45,40,28,3,,0,,32,40,,,,,,,,,0,397,12,409,771
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,198,1,40,28,0,0,2,1,11,7,6,3,,0,,8,24,,,,,,,,,0,130,1,131,230
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,199,3,176,158,13,5,8,4,215,59,30,0,,0,,15,75,,,,,,,,,0,758,27,785,1754
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,200,1,55,80,2,1,3,3,17,10,17,5,,0,,8,41,,,,,,,,,0,242,4,246,398
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,201,1,46,41,1,1,0,1,9,10,4,0,,0,,12,42,,,,,,,,,0,167,12,179,277
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,202,2,132,148,5,5,5,3,63,43,19,15,,0,,19,126,,,,,,,,,0,583,11,594,971
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,255,2,45,119,9,3,2,2,42,139,7,3,,0,,1,10,,,,,,,,,0,382,13,395,772
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,257,1,42,88,2,2,2,2,53,49,9,2,,0,,3,11,,,,,,,,,0,265,8,273,430
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,258,1,62,97,2,0,5,5,92,45,6,3,,0,,15,20,,,,,,,,,0,352,17,369,656
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,259,1,57,92,1,0,2,2,100,44,12,2,,0,,2,9,,,,,,,,,0,323,6,329,538
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,261,1,68,96,5,0,2,3,105,70,4,2,,0,,4,7,,,,,,,,,0,366,26,392,716
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,262,1,57,58,2,3,4,1,51,59,8,1,,1,,4,10,,,,,,,,,0,259,11,270,566
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,263,1,37,64,1,1,3,1,61,25,13,1,,0,,4,6,,,,,,,,,0,217,3,220,327
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,264,1,24,46,1,0,1,4,54,25,11,1,,0,,2,6,,,,,,,,,0,175,2,177,288
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,265,1,55,58,0,1,2,6,80,58,15,6,,0,,0,10,,,,,,,,,0,291,16,307,548
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,266,1,15,39,1,1,1,1,11,21,4,0,,0,,0,1,,,,,,,,,0,95,6,101,182
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,267,1,29,186,0,0,0,0,62,4,1,0,,0,,0,1,,,,,,,,,0,283,10,293,413
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,268,1,28,90,2,1,0,1,21,1,0,0,,0,,0,0,,,,,,,,,0,144,4,148,234
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,269,1,43,141,1,5,12,2,67,72,10,6,,0,,0,4,,,,,,,,,0,363,11,374,717
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,270,1,55,102,2,0,8,0,81,33,6,4,,0,,2,13,,,,,,,,,0,306,15,321,613
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,271,1,34,212,4,0,9,1,101,72,5,2,,0,,1,1,,,,,,,,,0,442,6,448,747
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,272,1,18,98,1,4,2,0,52,38,4,0,,0,,1,0,,,,,,,,,0,218,3,221,367
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,273,2,41,233,28,3,26,3,110,40,15,2,,0,,1,6,,,,,,,,,0,508,21,529,925
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,275,1,17,81,4,1,0,0,60,8,3,0,,0,,0,4,,,,,,,,,0,178,6,184,253
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,276,1,40,159,3,0,3,0,112,11,5,0,,0,,3,1,,,,,,,,,0,337,11,348,522
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,277,1,37,120,2,3,12,3,44,27,19,1,,0,,7,5,,,,,,,,,0,280,4,284,525
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,278,1,40,120,6,3,15,0,52,31,19,1,,0,,2,0,,,,,,,,,0,289,18,307,564
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,279,1,73,147,6,3,3,0,62,38,8,2,,0,,0,13,,,,,,,,,1,355,12,368,668
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,280,1,63,166,3,0,3,0,61,46,6,2,,0,,3,16,,,,,,,,,0,369,11,380,669
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,281,2,105,217,7,3,8,1,56,37,4,4,,0,,2,5,,,,,,,,,0,449,19,468,939
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,282,2,117,168,9,7,2,2,101,44,2,3,,0,,3,15,,,,,,,,,0,473,15,488,950
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,293,1,87,104,4,3,4,2,25,49,10,1,,0,,4,31,,,,,,,,,0,324,13,337,648
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,294,1,67,102,10,1,16,3,32,28,13,6,,0,,0,19,,,,,,,,,0,297,18,315,647
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,295,1,62,74,6,1,4,2,17,34,9,0,,0,,3,16,,,,,,,,,0,228,4,232,482
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,296,1,36,37,2,1,1,0,39,10,1,1,,0,,0,11,,,,,,,,,0,139,13,152,285
