CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND6,PRI_PVEM,CC_PRD_PT_PH_ES,CC_PRD_PT_PH,CC_PRD_PT_ES,CC_PT_PH_ES,CC_PRD_PT,CC_PRD_ES,CC_PRD_NVA_ALIANZA,CC_PT_ES,CC_PAN_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,1,LA PIEDAD,110,ZINÁPARO,2537,1,42,143,167,3,2,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366,9,375,637
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,38,2,38,280,258,12,4,0,1,11,0,0,0,3,0,0,0,0,0,0,0,0,0,1,607,13,621,882
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,39,2,26,313,232,4,3,0,7,12,0,5,0,3,0,0,0,0,0,0,0,0,0,0,605,14,619,844
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,40,2,61,318,435,22,13,0,3,15,0,3,0,3,0,0,0,0,0,0,0,0,0,1,873,21,895,1300
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,41,2,27,240,486,36,8,0,3,15,0,0,0,3,0,0,0,0,0,0,0,0,0,1,818,24,843,1290
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,42,2,29,108,294,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,440,11,451,769
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,43,2,33,114,354,35,4,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,549,12,561,938
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,44,1,28,81,348,20,0,0,3,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,487,10,497,688
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,45,3,27,393,856,27,10,0,3,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1331,36,1367,2221
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,46,1,6,131,322,28,4,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,497,11,508,663
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,47,1,7,18,29,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,62,106
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,48,1,4,91,156,12,1,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,283,2,285,398
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,49,1,5,87,113,90,2,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,17,326,485
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734
5,16,MICHOACAN,2,PURUÁNDIRO,4,ANGAMACUTIRO,51,2,17,175,331,18,6,0,3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,557,24,581,972
5,16,MICHOACAN,2,PURUÁNDIRO,18,COPÁNDARO,299,2,124,181,102,114,4,0,5,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,562,22,584,970
5,16,MICHOACAN,2,PURUÁNDIRO,18,COPÁNDARO,300,2,182,136,130,122,13,0,8,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,618,23,642,960
5,16,MICHOACAN,2,PURUÁNDIRO,18,COPÁNDARO,301,2,282,211,117,158,8,0,19,13,0,7,0,1,0,0,0,0,0,0,0,0,0,0,816,51,867,1398
5,16,MICHOACAN,2,PURUÁNDIRO,18,COPÁNDARO,302,2,172,206,130,194,7,0,5,16,0,5,0,2,0,0,0,0,0,0,0,0,0,0,737,41,778,1256
5,16,MICHOACAN,2,PURUÁNDIRO,18,COPÁNDARO,303,2,99,124,328,282,11,0,11,27,0,10,0,0,0,0,0,0,0,0,0,0,0,0,892,27,919,1253
5,16,MICHOACAN,2,PURUÁNDIRO,18,COPÁNDARO,304,2,156,234,226,98,7,0,8,18,0,5,0,1,0,0,0,0,0,0,0,0,0,0,753,21,774,1232
5,16,MICHOACAN,2,PURUÁNDIRO,27,CHUCÁNDIRO,405,2,122,163,167,9,7,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,475,15,490,784
5,16,MICHOACAN,2,PURUÁNDIRO,27,CHUCÁNDIRO,406,2,72,149,190,2,5,0,1,12,0,4,0,6,0,0,0,0,0,0,0,0,0,0,441,21,462,791
5,16,MICHOACAN,2,PURUÁNDIRO,27,CHUCÁNDIRO,407,2,63,143,269,2,12,0,2,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,506,39,545,937
5,16,MICHOACAN,2,PURUÁNDIRO,27,CHUCÁNDIRO,408,2,7,136,215,5,4,0,2,54,0,2,0,3,0,0,0,0,0,0,0,0,0,0,428,33,461,666
5,16,MICHOACAN,2,PURUÁNDIRO,27,CHUCÁNDIRO,409,2,55,250,199,3,9,0,4,28,0,1,0,8,0,0,0,0,0,0,0,0,0,0,557,23,580,1233
5,16,MICHOACAN,2,PURUÁNDIRO,27,CHUCÁNDIRO,410,1,4,45,214,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,3,271,475
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,580,2,180,105,291,7,40,0,9,10,0,3,0,0,0,0,0,0,0,0,0,0,0,3,645,34,682,1090
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,581,2,145,103,217,6,40,0,10,9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,534,36,570,885
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,582,1,67,96,79,5,22,0,5,10,0,8,0,1,0,0,0,0,0,0,0,0,0,0,293,19,312,515
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,583,2,122,96,125,10,40,0,8,20,0,11,0,0,0,0,0,0,0,0,0,0,0,0,432,42,474,756
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,584,2,210,125,255,20,42,0,17,28,0,14,0,1,0,0,0,0,0,0,0,0,0,0,712,53,765,1193
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,585,1,105,79,106,7,22,0,5,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,334,11,345,554
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,586,2,205,178,208,14,69,0,13,14,0,10,0,2,0,0,0,0,0,0,0,0,0,0,713,32,745,1196
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,587,1,98,91,73,0,16,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,283,18,303,610
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,588,2,181,122,406,4,27,0,9,7,0,5,0,1,0,0,0,0,0,0,0,0,0,0,762,36,798,1144
5,16,MICHOACAN,2,PURUÁNDIRO,36,HUANDACAREO,589,3,276,200,385,13,73,0,12,18,0,15,0,1,0,0,0,0,0,0,0,0,0,0,993,54,1047,1551
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,756,2,51,116,285,185,16,0,134,23,0,32,0,0,0,0,0,0,0,0,0,0,0,0,842,46,888,1197
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,757,1,37,84,196,90,14,0,65,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,518,26,544,732
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,758,3,54,228,505,319,29,0,205,33,0,83,0,4,0,0,0,0,0,0,0,0,0,0,1460,55,1515,2068
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,759,2,44,143,160,193,15,0,95,16,0,53,0,0,0,0,0,0,0,0,0,0,0,0,719,31,750,1074
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,760,3,62,412,363,243,26,0,141,22,0,51,0,3,0,0,0,0,0,0,0,0,0,0,1323,38,1361,1915
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,761,2,12,151,404,99,15,0,110,16,0,5,0,0,0,0,0,0,0,0,0,0,0,1,812,34,847,1345
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,762,2,19,268,327,128,8,0,45,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,814,34,848,1316
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,763,2,10,228,145,101,6,0,14,27,0,10,0,0,0,0,0,0,0,0,0,0,0,0,541,23,564,825
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,764,3,14,379,291,207,13,0,45,12,0,16,0,3,0,0,0,0,0,0,0,0,0,3,980,21,1004,1539
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,765,2,16,206,214,113,10,0,41,102,0,11,0,2,0,0,0,0,0,0,0,0,0,0,715,32,747,1058
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,766,2,16,165,250,113,5,0,29,18,0,12,0,1,0,0,0,0,0,0,0,0,0,8,609,20,637,1248
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,767,1,7,47,71,36,1,0,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,178,7,185,263
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,768,1,5,63,91,38,8,0,40,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,271,16,287,451
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,769,2,34,284,160,91,4,0,139,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,737,18,755,1095
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,770,3,33,334,325,183,11,0,41,14,0,12,0,1,0,0,0,0,0,0,0,0,0,0,954,27,981,1583
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,771,2,12,286,198,126,7,0,15,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,652,19,671,1030
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,772,2,25,145,413,96,11,0,59,8,0,26,0,0,0,0,0,0,0,0,0,0,0,0,783,35,818,1176
5,16,MICHOACAN,2,PURUÁNDIRO,46,JOSÉ SIXTO VERDUZCO,773,2,14,70,196,111,3,0,91,7,0,4,0,1,0,0,0,0,0,0,0,0,0,0,497,17,514,860
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1288,2,182,63,152,14,7,0,87,8,0,9,0,1,0,0,0,0,0,0,0,0,0,0,523,47,570,904
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1289,2,196,147,159,21,9,0,116,12,0,5,0,2,0,0,0,0,0,0,0,0,0,1,667,65,733,1065
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1290,1,125,66,101,10,3,0,71,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,380,21,401,623
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1291,1,85,71,79,11,6,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290,17,308,489
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1292,2,90,85,129,51,9,0,91,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,474,19,493,1131
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1293,2,116,128,129,8,16,0,99,28,0,3,0,0,0,0,0,0,0,0,0,0,0,1,527,31,559,1042
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1294,2,61,102,199,15,9,0,46,51,0,4,0,0,0,0,0,0,0,0,0,0,0,1,487,33,521,827
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1295,2,90,112,96,16,5,0,54,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,381,24,405,655
5,16,MICHOACAN,2,PURUÁNDIRO,55,MORELOS,1296,2,63,94,116,33,8,0,47,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,367,35,402,785
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1407,1,4,79,70,1,9,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,168,6,174,259
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1408,1,9,103,116,2,8,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,244,14,259,363
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1409,2,19,314,281,5,10,0,8,9,0,2,0,7,0,0,0,0,0,0,0,0,0,0,655,22,677,944
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1410,1,6,297,127,4,6,0,9,2,0,1,0,5,0,0,0,0,0,0,0,0,0,2,457,22,481,656
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1411,2,26,251,185,6,17,0,0,16,0,4,0,3,0,0,0,0,0,0,0,0,0,0,508,27,535,781
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1412,2,20,258,226,8,7,0,3,7,0,4,0,6,0,0,0,0,0,0,0,0,0,1,539,28,568,882
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1413,2,33,300,245,9,13,0,7,32,0,6,0,9,0,0,0,0,0,0,0,0,0,2,654,33,689,1066
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1414,1,11,221,145,3,6,0,9,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,403,7,410,736
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1415,1,12,110,144,2,4,0,1,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,284,16,300,575
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1416,1,0,21,41,3,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,83,2,85,214
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1417,2,4,216,432,10,7,0,0,18,0,1,0,7,0,0,0,0,0,0,0,0,0,0,695,42,737,1218
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1418,2,8,63,150,5,2,0,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,239,13,252,424
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1419,1,20,209,143,4,4,0,2,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,397,22,419,676
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1420,1,8,93,140,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,248,2,250,400
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1421,3,10,380,536,8,7,0,3,30,0,1,0,6,0,0,0,0,0,0,0,0,0,0,981,30,1011,1536
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1422,1,4,118,106,2,4,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,244,17,261,389
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1423,1,4,180,145,4,5,0,2,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,354,20,374,513
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1424,2,4,196,297,117,5,0,5,5,0,2,0,5,0,0,0,0,0,0,0,0,0,0,636,31,667,937
5,16,MICHOACAN,2,PURUÁNDIRO,64,PANINDÍCUARO,1425,2,10,105,240,2,8,0,4,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,380,19,399,872
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1601,2,100,192,150,42,19,0,37,40,0,39,0,2,0,0,0,0,0,0,0,0,0,0,621,49,670,1307
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1602,3,241,296,186,50,34,0,91,43,0,65,0,4,0,0,0,0,0,0,0,0,0,0,1010,86,1096,2024
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1603,5,254,377,299,56,37,0,103,63,0,52,0,8,0,0,0,0,0,0,0,0,0,2,1249,83,1334,2551
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1604,2,98,157,220,57,20,0,69,28,0,23,0,2,0,0,0,0,0,0,0,0,0,2,674,69,745,1445
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1605,2,80,168,126,23,23,0,39,24,0,15,0,3,0,0,0,0,0,0,0,0,0,1,501,39,541,922
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1606,2,105,113,90,24,17,0,48,20,0,32,0,0,0,0,0,0,0,0,0,0,0,1,449,40,490,820
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1607,3,146,312,201,71,40,0,100,32,0,29,0,1,0,0,0,0,0,0,0,0,0,3,932,72,1007,1913
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1608,2,92,237,177,54,40,0,53,39,0,27,0,4,0,0,0,0,0,0,0,0,0,0,723,53,776,1463
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1609,4,184,407,301,126,64,0,83,51,0,56,0,7,0,0,0,0,0,0,0,0,0,2,1279,89,1370,2925
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1610,2,68,187,73,32,14,0,31,18,0,18,0,1,0,0,0,0,0,0,0,0,0,2,442,28,472,802
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1611,3,132,329,185,68,57,0,86,25,0,37,0,11,0,0,0,0,0,0,0,0,0,2,930,53,985,1818
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1612,2,52,145,139,37,35,0,41,21,0,35,0,1,0,0,0,0,0,0,0,0,0,0,506,63,569,1073
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1613,4,168,390,371,113,53,0,93,45,0,54,0,8,0,0,0,0,0,0,0,0,0,4,1295,103,1402,2693
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1614,2,90,208,100,86,30,0,24,20,0,21,0,4,0,0,0,0,0,0,0,0,0,0,583,36,619,1163
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1615,3,95,161,225,139,21,0,24,10,0,19,0,62,0,0,0,0,0,0,0,0,0,1,756,38,795,1670
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1616,2,62,97,124,74,14,0,14,9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,398,17,415,951
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1617,2,14,58,196,63,9,0,13,15,0,8,0,2,0,0,0,0,0,0,0,0,0,0,378,17,395,920
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1618,2,29,72,175,69,9,0,14,15,0,2,0,1,0,0,0,0,0,0,0,0,0,0,386,27,413,981
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1619,2,16,90,177,32,8,0,25,34,0,7,0,1,0,0,0,0,0,0,0,0,0,8,390,19,417,927
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1620,1,28,67,99,22,10,0,17,35,0,5,0,77,0,0,0,0,0,0,0,0,0,0,360,15,375,713
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1621,1,81,21,37,19,6,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,15,189,595
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1622,1,73,18,45,16,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,9,170,603
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1623,2,42,142,222,49,2,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,474,30,504,1331
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1624,3,71,199,314,40,10,0,14,18,0,9,0,8,0,0,0,0,0,0,0,0,0,0,683,34,717,1890
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1625,3,83,187,268,71,29,0,60,54,0,22,0,1,0,0,0,0,0,0,0,0,0,0,775,60,835,2022
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1626,2,8,88,225,95,11,0,8,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,454,27,481,965
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1628,2,14,82,227,119,4,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,455,6,465,1057
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1629,2,15,68,186,74,9,0,8,8,0,3,0,0,0,0,0,0,0,0,0,0,0,1,371,26,398,1363
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1630,1,2,32,190,82,1,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,316,11,327,745
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1631,1,33,48,132,51,11,0,15,48,0,3,0,80,0,0,0,0,0,0,0,0,0,0,421,16,437,694
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1632,2,27,87,326,15,13,0,16,20,0,2,0,3,0,0,0,0,0,0,0,0,0,1,509,29,539,1156
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1633,2,13,104,94,15,9,0,8,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,248,27,275,996
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1634,1,31,72,61,29,11,0,4,4,0,5,0,1,0,0,0,0,0,0,0,0,0,1,218,22,241,704
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1635,3,27,127,187,164,21,0,23,9,0,6,0,4,0,0,0,0,0,0,0,0,0,0,568,33,601,1813
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1636,2,25,158,130,57,23,0,26,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,425,24,449,1083
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1637,3,49,84,137,93,14,0,28,7,0,9,0,24,0,0,0,0,0,0,0,0,0,1,445,41,487,1594
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1638,2,66,100,131,25,16,0,37,11,0,13,0,1,0,0,0,0,0,0,0,0,0,1,400,27,428,1041
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1639,1,15,16,39,30,4,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,116,17,133,398
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1640,2,66,58,48,25,16,0,6,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,233,16,249,878
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1641,2,20,205,176,33,12,0,20,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,478,21,499,1008
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1642,1,11,92,39,10,5,0,3,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,171,24,195,462
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1643,1,4,83,79,17,6,0,7,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,204,18,222,611
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1644,1,3,38,171,18,3,0,10,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,248,8,256,635
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1645,1,17,80,104,25,8,0,19,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,262,16,278,715
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1646,1,14,110,134,43,12,0,9,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,329,16,347,707
5,16,MICHOACAN,3,MARAVATÍO,7,APORO,132,2,246,271,207,54,4,2,2,19,2,16,0,4,0,0,0,0,1,0,0,0,0,0,828,29,857,1057
5,16,MICHOACAN,3,MARAVATÍO,7,APORO,133,2,235,213,155,15,3,5,3,19,0,20,0,0,0,0,0,0,2,0,0,0,0,0,670,35,705,908
5,16,MICHOACAN,3,MARAVATÍO,7,APORO,134,1,54,48,69,7,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,183,18,201,246
5,16,MICHOACAN,3,MARAVATÍO,7,APORO,135,1,114,94,37,29,1,0,1,6,2,9,0,2,0,0,0,0,2,0,0,0,0,0,297,15,312,351
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,286,3,530,328,282,6,21,88,12,8,4,9,0,4,0,0,0,0,6,0,0,0,0,0,1298,37,1335,1906
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,287,1,196,113,145,1,3,22,3,5,2,3,0,2,0,0,0,0,5,0,0,0,0,0,500,16,516,727
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,288,5,760,550,616,13,13,100,29,22,6,14,0,6,0,0,0,0,8,0,0,0,0,2,2137,58,2197,3087
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,289,1,32,140,161,4,2,40,8,14,0,2,0,1,0,0,0,0,5,0,0,0,0,0,409,2,411,578
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,290,3,52,255,234,9,5,44,9,15,3,3,0,3,0,0,0,0,8,0,0,0,0,1,640,21,662,911
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,291,2,127,245,149,6,7,40,6,23,1,1,0,5,0,0,0,0,6,0,0,0,0,0,616,43,659,936
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,292,3,161,333,291,15,7,185,13,109,4,6,0,2,0,0,0,0,10,0,0,0,0,2,1136,38,1176,1599
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,293,4,291,635,516,13,8,196,25,32,4,10,0,6,0,0,0,0,3,0,0,0,0,0,1739,54,1793,2630
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,294,4,139,491,514,97,13,119,22,29,9,11,0,3,0,0,0,0,23,0,0,0,0,0,1470,39,1509,2450
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,295,3,218,362,340,30,9,107,13,9,7,2,0,7,0,0,0,0,10,0,0,0,0,0,1114,42,1156,1768
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,296,2,248,201,254,10,4,111,6,15,2,6,0,1,0,0,0,0,7,0,0,0,0,0,865,32,897,1369
