Dtto,Cve Mpio,Municipio,Seccion,Tipo    Casilla,Contigua,Contigua Ext.,PAN,PRI,PRD,PT,PVEM,CONVERGENCIA,PANAL,PSD,PRI-PANAL,PRD-PT,PT-CONVERGENCIA,Total PRI-PANAL,Total PRD-PT,Total PT-CONVERGENCIA,NULOS,No Registrados,Total
8,41,GUADALAJARA,1207,C,2,,100,159,10,8,18,1,4,2,0,,,163,,,14,0,316
8,41,GUADALAJARA,1207,C,3,,95,135,12,13,21,1,5,3,0,,,140,,,15,1,301
8,41,GUADALAJARA,1208,B,0,,77,170,5,4,28,4,4,1,2,,,176,,,10,2,307
8,41,GUADALAJARA,1208,C,1,,85,136,13,9,30,6,3,0,0,,,139,,,15,0,297
8,41,GUADALAJARA,1208,C,2,,84,124,8,5,28,1,7,2,1,,,132,,,14,0,274
8,41,GUADALAJARA,1209,B,0,,87,142,7,7,20,1,4,1,0,,,146,,,16,0,285
8,41,GUADALAJARA,1209,C,1,,75,147,3,6,14,5,4,3,1,,,152,,,12,0,270
8,41,GUADALAJARA,1209,C,2,,70,133,6,4,23,1,2,4,0,,,135,,,17,0,260
8,41,GUADALAJARA,1209,C,3,,90,143,7,8,18,4,9,3,0,,,152,,,13,0,295
8,41,GUADALAJARA,1210,B,0,,65,161,5,10,20,3,12,2,0,,,173,,,19,1,298
8,41,GUADALAJARA,1210,C,1,,71,194,11,10,23,6,14,3,1,,,209,,,12,3,348
8,41,GUADALAJARA,1211,B,0,,102,190,10,7,25,1,8,4,1,,,199,,,15,0,363
8,41,GUADALAJARA,1211,C,1,,103,203,8,11,19,3,11,5,3,,,217,,,18,1,385
8,41,GUADALAJARA,1212,B,0,,95,140,5,10,18,6,6,6,2,,,148,,,7,0,295
8,41,GUADALAJARA,1212,C,1,,86,140,6,3,20,6,5,1,0,,,145,,,11,0,278
8,41,GUADALAJARA,1213,B,0,,107,131,5,13,23,5,11,4,2,,,144,,,13,0,314
8,41,GUADALAJARA,1213,C,1,,101,117,11,8,17,2,7,3,0,,,124,,,14,0,280
8,41,GUADALAJARA,1213,C,2,,101,134,6,7,15,0,8,3,3,,,145,,,10,0,287
8,41,GUADALAJARA,1213,C,3,,96,126,4,5,22,2,13,2,1,,,140,,,16,1,288
8,41,GUADALAJARA,1214,B,0,,57,110,5,18,22,1,7,2,0,,,117,,,8,0,230
8,41,GUADALAJARA,1214,C,1,,64,125,3,13,14,3,4,1,0,,,129,,,0,0,227
8,41,GUADALAJARA,1214,C,2,,61,111,6,13,16,3,3,3,0,,,114,,,10,0,226
8,41,GUADALAJARA,1215,B,0,,83,122,4,14,27,3,7,6,1,,,130,,,16,0,283
8,41,GUADALAJARA,1215,C,1,,95,148,10,7,26,4,6,6,0,,,154,,,15,0,317
8,41,GUADALAJARA,1216,B,0,,83,142,7,14,17,1,0,2,0,,,142,,,19,0,285
8,41,GUADALAJARA,1216,C,1,,88,141,4,14,18,7,8,3,1,,,150,,,11,0,295
8,41,GUADALAJARA,1216,C,2,,93,150,8,13,23,4,6,0,0,,,156,,,20,0,317
8,41,GUADALAJARA,1216,C,3,,71,164,9,7,22,1,4,7,1,,,169,,,0,0,286
8,41,GUADALAJARA,1217,B,0,,105,178,6,7,17,1,5,1,1,,,184,,,17,0,338
8,41,GUADALAJARA,1217,C,1,,91,170,9,11,24,6,4,2,0,,,174,,,20,0,337
8,41,GUADALAJARA,1217,C,2,,111,171,13,10,18,2,9,6,3,,,183,,,10,0,353
8,41,GUADALAJARA,1217,C,3,,83,188,16,8,15,0,9,2,0,,,197,,,24,0,345
8,41,GUADALAJARA,1218,B,0,,114,140,16,13,25,4,6,1,0,,,146,,,16,0,335
8,41,GUADALAJARA,1218,C,1,,109,145,10,9,27,2,8,1,2,,,155,,,9,0,322
8,41,GUADALAJARA,1218,C,2,,112,131,16,19,22,5,8,5,1,,,140,,,17,0,336
8,41,GUADALAJARA,1219,B,0,,115,149,5,12,30,5,4,3,1,,,154,,,10,0,334
8,41,GUADALAJARA,1219,C,1,,99,147,7,3,36,0,13,2,1,,,161,,,15,1,324
8,41,GUADALAJARA,1219,C,2,,102,149,8,11,16,1,5,0,0,,,154,,,11,0,303
8,41,GUADALAJARA,1220,B,0,,105,125,12,11,19,7,6,3,4,,,135,,,18,0,310
8,41,GUADALAJARA,1220,C,1,,119,144,10,7,14,5,5,4,1,,,150,,,16,0,325
8,41,GUADALAJARA,1220,C,2,,94,152,12,5,18,4,10,7,2,,,164,,,11,1,316
8,41,GUADALAJARA,1221,B,0,,72,102,9,1,10,1,7,3,1,,,110,,,10,0,216
8,41,GUADALAJARA,1221,C,1,,66,116,14,7,18,1,1,2,1,,,118,,,6,0,232
8,41,GUADALAJARA,1221,C,2,,74,120,3,8,10,1,6,3,0,,,126,,,5,0,230
9,41,GUADALAJARA,1222,B,0,,85,124,8,15,13,3,5,3,0,,,129,,,21,1,278
9,41,GUADALAJARA,1222,C,1,,73,118,17,8,11,3,6,5,0,,,124,,,9,0,250
9,41,GUADALAJARA,1223,B,0,,73,142,3,16,26,0,12,6,0,,,154,,,0,0,278
9,41,GUADALAJARA,1223,C,1,,97,35,14,20,0,2,10,3,1,,,46,,,11,0,193
9,41,GUADALAJARA,1224,B,0,,134,149,7,8,22,5,8,5,0,,,157,,,13,1,352
9,41,GUADALAJARA,1224,C,1,,118,148,6,7,19,3,5,3,1,,,154,,,12,2,324
9,41,GUADALAJARA,1224,C,2,,113,155,8,8,17,3,7,1,0,,,162,,,19,0,331
9,41,GUADALAJARA,1224,C,3,,97,156,9,11,27,2,7,2,1,,,164,,,23,0,335
9,41,GUADALAJARA,1224,C,4,,110,149,5,8,22,2,7,6,0,,,156,,,13,0,322
9,41,GUADALAJARA,1224,C,5,,109,148,8,15,20,7,7,2,2,,,157,,,15,1,334
9,41,GUADALAJARA,1225,B,0,,109,151,8,16,16,2,7,2,0,,,158,,,19,0,330
9,41,GUADALAJARA,1225,C,1,,96,160,11,16,27,1,3,2,1,,,164,,,14,0,331
9,41,GUADALAJARA,1226,B,0,,86,148,11,7,9,2,7,5,0,,,155,,,19,0,294
9,41,GUADALAJARA,1226,C,1,,87,159,4,8,14,2,9,7,0,,,168,,,11,0,301
9,41,GUADALAJARA,1227,B,0,,91,140,7,11,14,1,8,5,0,,,148,,,15,1,293
9,41,GUADALAJARA,1227,C,1,,102,150,10,11,15,0,9,4,1,,,160,,,12,0,314
9,41,GUADALAJARA,1227,C,2,,124,155,7,9,18,0,0,5,0,,,155,,,0,0,318
9,41,GUADALAJARA,1228,B,0,,94,157,8,10,18,1,9,2,0,,,166,,,17,0,316
9,41,GUADALAJARA,1228,C,1,,87,159,5,5,22,2,10,4,0,,,169,,,20,0,314
9,41,GUADALAJARA,1229,B,0,,113,140,8,12,27,2,2,4,2,,,144,,,12,0,322
9,41,GUADALAJARA,1229,C,1,,68,182,15,13,15,3,12,0,1,,,195,,,10,0,319
9,41,GUADALAJARA,1230,B,0,,106,140,11,15,30,2,6,3,2,,,148,,,18,0,333
9,41,GUADALAJARA,1230,C,1,,87,154,7,3,18,3,11,1,2,,,167,,,21,0,307
9,41,GUADALAJARA,1231,B,0,,96,126,4,8,8,4,4,2,1,,,131,,,8,0,261
9,41,GUADALAJARA,1231,C,1,,78,126,4,4,8,3,3,4,0,,,129,,,12,0,242
9,41,GUADALAJARA,1232,B,0,,70,111,5,7,23,2,8,4,0,,,119,,,10,0,240
9,41,GUADALAJARA,1232,C,1,,57,132,6,5,17,3,8,0,1,,,141,,,12,0,241
9,41,GUADALAJARA,1233,B,0,,119,121,5,6,25,3,9,5,0,,,130,,,29,0,322
9,41,GUADALAJARA,1233,C,1,,101,130,4,9,24,3,6,2,0,,,136,,,20,0,299
9,41,GUADALAJARA,1233,C,2,,85,108,6,7,30,3,8,4,3,,,119,,,20,0,274
9,41,GUADALAJARA,1234,B,0,,80,173,6,7,21,3,2,1,1,,,176,,,13,1,308
9,41,GUADALAJARA,1234,C,1,,102,158,6,6,25,4,5,3,2,,,165,,,12,0,323
9,41,GUADALAJARA,1234,C,2,,98,159,6,9,20,1,7,2,0,,,166,,,6,0,308
9,41,GUADALAJARA,1235,B,0,,97,163,7,5,14,3,5,2,1,,,169,,,8,0,305
9,41,GUADALAJARA,1235,C,1,,98,147,5,8,14,3,4,1,3,,,154,,,8,0,291
9,41,GUADALAJARA,1235,C,2,,73,150,6,5,9,1,83,1,0,,,233,,,16,0,344
9,41,GUADALAJARA,1236,B,0,,71,164,7,2,21,0,11,0,7,,,182,,,9,0,292
9,41,GUADALAJARA,1236,C,1,,80,156,2,7,17,1,0,1,0,,,156,,,10,0,274
9,41,GUADALAJARA,1236,C,2,,97,157,7,2,23,2,9,3,2,,,168,,,8,0,310
9,41,GUADALAJARA,1237,B,0,,91,137,10,6,17,7,5,3,0,,,142,,,17,0,293
9,41,GUADALAJARA,1237,C,1,,86,129,12,8,14,2,11,0,0,,,140,,,11,2,275
9,41,GUADALAJARA,1237,C,2,,101,136,7,10,18,3,7,3,0,,,143,,,12,0,297
9,41,GUADALAJARA,1238,B,0,,66,115,11,16,21,5,6,1,1,,,122,,,11,2,255
9,41,GUADALAJARA,1238,C,1,,96,107,4,15,24,4,12,4,0,,,119,,,20,0,286
9,41,GUADALAJARA,1238,C,2,,75,100,11,17,31,0,11,1,0,,,111,,,10,0,256
9,41,GUADALAJARA,1238,C,3,,92,130,5,12,21,3,5,1,0,,,135,,,10,0,279
9,41,GUADALAJARA,1239,B,0,,77,117,8,8,16,4,6,4,0,,,123,,,10,0,250
9,41,GUADALAJARA,1239,C,1,,86,147,7,12,17,2,6,0,0,,,153,,,6,0,283
9,41,GUADALAJARA,1239,C,2,,86,147,7,12,17,2,6,0,0,,,153,,,6,0,283
9,41,GUADALAJARA,1240,B,0,,126,173,7,4,25,1,5,3,0,,,178,,,14,0,358
9,41,GUADALAJARA,1240,C,1,,117,180,12,13,23,2,0,4,0,,,180,,,11,0,362
9,41,GUADALAJARA,1241,B,0,,104,138,8,7,26,0,7,3,0,,,145,,,16,1,310
9,41,GUADALAJARA,1241,C,1,,98,127,10,3,16,5,2,1,1,,,130,,,22,0,285
9,41,GUADALAJARA,1242,B,0,,95,131,9,7,22,2,8,2,0,,,139,,,0,0,276
9,41,GUADALAJARA,1242,C,1,,94,120,5,10,22,1,5,3,1,,,126,,,10,0,271
9,41,GUADALAJARA,1242,C,2,,108,140,13,7,18,2,8,3,2,,,150,,,11,0,312
9,41,GUADALAJARA,1242,C,3,,92,130,5,4,13,2,10,6,1,,,141,,,0,0,263
9,41,GUADALAJARA,1242,C,4,,106,152,3,18,18,3,2,2,1,,,155,,,11,0,316
9,41,GUADALAJARA,1243,B,0,,80,161,11,8,29,1,1,3,1,,,163,,,12,4,311
9,41,GUADALAJARA,1243,C,1,,84,133,19,10,21,6,5,1,3,,,141,,,18,0,300
9,41,GUADALAJARA,1243,C,2,,95,124,24,8,22,7,1,2,0,,,125,,,9,0,292
9,41,GUADALAJARA,1244,B,0,,104,154,6,11,21,3,5,4,1,,,160,,,15,0,324
9,41,GUADALAJARA,1244,C,1,,104,173,4,12,15,9,11,0,1,,,185,,,14,0,343
9,41,GUADALAJARA,1244,C,2,,109,147,15,16,21,10,5,1,0,,,152,,,14,0,338
9,41,GUADALAJARA,1245,B,0,,93,123,11,7,18,2,6,1,1,,,130,,,10,0,272
9,41,GUADALAJARA,1245,C,1,,104,99,3,20,20,6,3,5,2,,,104,,,16,0,278
9,41,GUADALAJARA,1246,B,0,,87,152,11,10,19,8,4,0,0,,,156,,,10,0,301
9,41,GUADALAJARA,1246,C,1,,79,167,5,9,21,5,7,5,1,,,175,,,9,0,308
8,41,GUADALAJARA,1247,B,0,,109,227,9,4,14,2,24,15,2,,,253,,,22,0,428
8,41,GUADALAJARA,1247,C,1,,103,231,13,12,16,2,14,6,1,,,246,,,12,0,410
8,41,GUADALAJARA,1247,C,2,,104,235,17,6,20,1,14,18,1,,,250,,,13,1,430
8,41,GUADALAJARA,1247,C,3,,100,191,16,7,24,6,14,9,3,,,208,,,24,0,394
8,41,GUADALAJARA,1248,B,0,,101,188,9,10,22,3,14,5,1,,,203,,,0,0,353
8,41,GUADALAJARA,1248,C,1,,94,167,6,10,18,3,17,7,1,,,185,,,13,0,336
8,41,GUADALAJARA,1248,C,2,,99,179,4,7,18,3,17,5,0,,,196,,,27,0,359
8,41,GUADALAJARA,1249,B,0,,83,142,5,3,16,4,4,1,1,,,147,,,8,0,267
8,41,GUADALAJARA,1249,C,1,,108,129,6,9,23,1,5,1,3,,,137,,,13,0,298
8,41,GUADALAJARA,1249,C,2,,103,132,7,10,14,1,6,2,0,,,138,,,13,0,288
8,41,GUADALAJARA,1249,C,3,,95,151,12,5,18,2,4,1,0,,,155,,,8,0,296
8,41,GUADALAJARA,1250,B,0,,84,143,7,4,18,0,1,2,0,,,144,,,13,0,272
8,41,GUADALAJARA,1250,C,1,,97,126,7,7,25,0,4,2,0,,,130,,,7,0,275
8,41,GUADALAJARA,1251,B,0,,100,128,11,4,11,3,9,4,3,,,140,,,15,0,288
8,41,GUADALAJARA,1251,C,1,,113,132,2,7,11,1,8,4,0,,,140,,,16,0,294
8,41,GUADALAJARA,1252,B,0,,124,181,11,8,28,0,7,3,1,,,189,,,25,0,388
8,41,GUADALAJARA,1252,C,1,,119,177,5,9,24,8,8,12,1,,,186,,,14,1,378
8,41,GUADALAJARA,1252,C,2,,121,209,7,8,13,5,5,4,0,,,214,,,31,1,404
8,41,GUADALAJARA,1253,B,0,,88,139,4,10,18,4,2,3,2,,,143,,,24,0,294
8,41,GUADALAJARA,1253,C,1,,121,106,8,12,12,1,5,2,1,,,112,,,0,0,268
8,41,GUADALAJARA,1254,B,0,,131,133,8,11,24,3,5,3,0,,,138,,,27,1,346
8,41,GUADALAJARA,1254,C,1,,129,121,3,14,19,3,10,1,1,,,132,,,18,0,319
8,41,GUADALAJARA,1255,B,0,,110,174,7,8,23,2,8,3,0,,,182,,,26,0,361
8,41,GUADALAJARA,1255,C,1,,120,156,7,3,15,0,6,5,1,,,163,,,24,1,338
8,41,GUADALAJARA,1255,C,2,,124,161,7,11,25,2,8,2,4,,,173,,,30,0,374
8,41,GUADALAJARA,1256,B,0,,100,165,10,9,16,3,10,4,0,,,175,,,29,0,346
8,41,GUADALAJARA,1256,C,1,,123,164,11,7,16,3,10,5,2,,,176,,,19,2,362
8,41,GUADALAJARA,1256,C,2,,113,170,8,10,25,4,9,2,4,,,183,,,32,0,377
8,41,GUADALAJARA,1257,B,0,,100,144,5,5,15,3,6,2,0,,,150,,,19,2,301
8,41,GUADALAJARA,1257,C,1,,115,132,8,6,24,2,5,3,0,,,137,,,22,0,317
8,41,GUADALAJARA,1257,C,2,,99,171,5,7,19,0,8,5,0,,,179,,,22,0,336
8,41,GUADALAJARA,1258,B,0,,126,209,8,9,16,6,5,3,0,,,214,,,0,0,382
8,41,GUADALAJARA,1259,B,0,,86,98,9,10,15,1,5,5,1,,,104,,,0,0,230
8,41,GUADALAJARA,1260,B,0,,80,148,12,6,16,1,9,4,0,,,157,,,10,0,286
8,41,GUADALAJARA,1260,C,1,,60,186,7,2,22,2,15,2,3,,,204,,,13,2,314
8,41,GUADALAJARA,1261,B,0,,79,180,5,7,13,2,7,1,1,,,188,,,9,0,304
8,41,GUADALAJARA,1261,C,1,,78,169,6,5,15,7,9,6,0,,,178,,,12,2,309
8,41,GUADALAJARA,1261,C,2,,97,165,6,7,21,2,4,0,0,,,169,,,12,1,315
8,41,GUADALAJARA,1261,C,3,,88,149,10,4,16,2,15,5,0,,,164,,,14,0,303
9,41,GUADALAJARA,1262,B,0,,99,137,2,10,25,6,6,2,1,,,144,,,18,1,307
9,41,GUADALAJARA,1262,C,1,,107,160,5,10,20,2,5,7,1,,,166,,,18,1,336
9,41,GUADALAJARA,1262,C,2,,114,184,9,12,17,2,5,2,1,,,190,,,13,0,359
9,41,GUADALAJARA,1263,B,0,,81,111,10,3,18,2,6,0,1,,,118,,,13,0,245
9,41,GUADALAJARA,1263,C,1,,99,86,6,5,19,1,8,7,0,,,94,,,12,0,243
9,41,GUADALAJARA,1264,B,0,,81,116,8,11,18,4,10,1,0,,,126,,,6,0,255
9,41,GUADALAJARA,1264,C,1,,67,112,8,7,19,6,7,2,3,,,122,,,14,0,245
9,41,GUADALAJARA,1265,B,0,,89,130,7,14,16,5,5,3,2,,,137,,,7,0,278
9,41,GUADALAJARA,1265,C,1,,79,102,6,6,18,1,8,2,0,,,110,,,310,2,534
9,41,GUADALAJARA,1265,C,2,,101,117,10,6,15,1,4,4,1,,,122,,,8,0,267
9,41,GUADALAJARA,1266,B,0,,104,156,5,8,21,4,12,6,1,,,169,,,0,0,317
9,41,GUADALAJARA,1266,C,1,,105,137,5,14,31,3,10,0,0,,,147,,,14,0,319
9,41,GUADALAJARA,1267,B,0,,131,157,8,6,21,4,11,5,0,,,168,,,20,1,364
9,41,GUADALAJARA,1267,C,1,,129,143,13,6,32,1,9,2,0,,,152,,,15,0,350
9,41,GUADALAJARA,1267,C,2,,112,149,6,5,22,8,7,2,0,,,156,,,23,0,334
9,41,GUADALAJARA,1268,B,0,,103,119,6,8,16,1,4,2,1,,,124,,,10,0,270
9,41,GUADALAJARA,1268,C,1,,77,107,10,10,20,2,4,4,0,,,111,,,7,0,241
9,41,GUADALAJARA,1268,C,2,,104,106,14,7,21,4,5,2,1,,,112,,,12,0,276
9,41,GUADALAJARA,1269,B,0,,96,120,7,6,22,2,5,5,1,,,126,,,3,0,267
9,41,GUADALAJARA,1269,C,1,,105,98,8,4,10,3,8,4,2,,,108,,,14,0,256
9,41,GUADALAJARA,1269,C,2,,93,137,6,7,15,2,10,0,0,,,147,,,8,0,278
9,41,GUADALAJARA,1270,B,0,,103,123,12,6,21,3,5,2,1,,,129,,,10,0,286
9,41,GUADALAJARA,1270,C,1,,91,131,2,5,16,1,4,1,1,,,136,,,12,0,264
9,41,GUADALAJARA,1270,C,2,,100,127,7,3,20,5,2,6,0,,,129,,,15,0,285
9,41,GUADALAJARA,1271,B,0,,69,149,3,6,13,1,6,1,0,,,155,,,16,0,264
9,41,GUADALAJARA,1271,C,1,,88,134,6,7,19,3,7,5,3,,,144,,,17,1,290
9,41,GUADALAJARA,1271,C,2,,91,139,4,2,16,2,6,0,0,,,145,,,14,0,274
9,41,GUADALAJARA,1272,B,0,,88,145,5,4,7,1,5,0,2,,,152,,,10,0,267
9,41,GUADALAJARA,1272,C,1,,85,155,12,8,14,3,9,3,3,,,167,,,15,0,307
9,41,GUADALAJARA,1272,C,2,,70,132,6,4,20,1,4,2,0,,,136,,,6,0,245
9,41,GUADALAJARA,1273,B,0,,106,157,3,16,13,3,5,5,1,,,163,,,11,0,320
9,41,GUADALAJARA,1273,C,1,,77,175,2,10,18,4,9,2,3,,,187,,,11,0,311
9,41,GUADALAJARA,1273,C,2,,93,144,9,8,16,4,4,1,0,,,148,,,7,0,286
9,41,GUADALAJARA,1274,B,0,,125,122,3,3,18,2,5,2,2,,,129,,,12,0,294
9,41,GUADALAJARA,1274,C,1,,113,141,7,6,19,1,8,1,0,,,149,,,12,0,308
9,41,GUADALAJARA,1274,C,2,,93,123,12,7,18,3,7,1,0,,,130,,,10,0,274
9,41,GUADALAJARA,1275,B,0,,100,138,10,6,27,4,3,1,1,,,142,,,12,0,302
9,41,GUADALAJARA,1275,C,1,,80,155,3,9,32,1,4,2,0,,,159,,,16,0,302
9,41,GUADALAJARA,1276,B,0,,103,120,6,8,16,1,0,3,0,,,120,,,15,0,272
9,41,GUADALAJARA,1276,C,1,,118,132,6,9,17,4,6,6,0,,,138,,,17,0,315
9,41,GUADALAJARA,1277,B,0,,84,120,7,11,19,3,6,2,0,,,126,,,18,0,270
9,41,GUADALAJARA,1277,C,1,,82,129,14,6,22,1,2,1,0,,,131,,,7,0,264
9,41,GUADALAJARA,1277,C,2,,80,111,7,7,13,2,6,1,0,,,117,,,15,0,242
9,41,GUADALAJARA,1278,B,0,,100,154,8,11,21,4,8,6,0,,,162,,,13,0,325
9,41,GUADALAJARA,1278,C,1,,104,180,5,7,24,0,2,2,1,,,183,,,20,0,345
9,41,GUADALAJARA,1278,C,2,,114,135,15,6,28,1,7,2,2,,,144,,,12,0,322
9,41,GUADALAJARA,1279,B,0,,106,128,9,4,31,3,11,3,1,,,140,,,27,0,323
9,41,GUADALAJARA,1279,C,1,,145,129,10,13,16,5,8,2,1,,,138,,,12,1,342
9,41,GUADALAJARA,1280,B,0,,111,115,17,6,18,3,8,5,1,,,124,,,11,1,296
9,41,GUADALAJARA,1280,C,1,,95,127,8,6,24,1,10,2,1,,,138,,,14,0,288
9,41,GUADALAJARA,1280,C,2,,90,104,8,9,32,0,14,0,0,,,118,,,17,0,274
9,41,GUADALAJARA,1281,B,0,,93,134,9,8,21,2,8,5,0,,,142,,,0,0,280
9,41,GUADALAJARA,1281,C,1,,74,168,4,7,18,4,12,1,1,,,181,,,14,0,303
9,41,GUADALAJARA,1282,B,0,,90,87,3,7,14,1,11,3,0,,,98,,,10,0,226
9,41,GUADALAJARA,1282,C,1,,88,79,10,5,15,0,3,3,2,,,84,,,14,0,219
9,41,GUADALAJARA,1283,B,0,,97,126,8,12,30,3,4,2,1,,,131,,,18,0,301
9,41,GUADALAJARA,1283,C,1,,120,143,8,7,11,0,4,2,0,,,147,,,12,0,307
9,41,GUADALAJARA,1283,C,2,,119,141,4,5,23,1,11,3,1,,,153,,,0,0,308
9,41,GUADALAJARA,1284,B,0,,105,110,10,8,22,2,10,2,0,,,120,,,15,0,284
9,41,GUADALAJARA,1284,C,1,,100,109,4,9,17,2,6,4,0,,,115,,,30,0,281
9,41,GUADALAJARA,1285,B,0,,99,119,4,8,6,2,5,1,0,,,124,,,7,0,251
9,41,GUADALAJARA,1285,C,1,,86,118,8,9,12,3,8,1,0,,,126,,,12,1,258
9,41,GUADALAJARA,1286,B,0,,116,132,11,6,18,6,6,2,0,,,138,,,15,0,312
9,41,GUADALAJARA,1286,C,1,,131,135,4,2,22,7,5,3,2,,,142,,,14,0,325
9,41,GUADALAJARA,1287,B,0,,109,162,4,3,20,6,12,4,2,,,176,,,10,0,332
9,41,GUADALAJARA,1287,C,1,,82,153,7,14,15,1,5,10,0,,,158,,,9,0,296
9,41,GUADALAJARA,1288,B,0,,98,133,6,8,21,3,11,1,1,,,145,,,10,0,292
9,41,GUADALAJARA,1288,C,1,,99,143,4,12,18,1,9,5,1,,,153,,,0,0,292
9,41,GUADALAJARA,1288,C,2,,112,123,10,6,26,3,8,2,0,,,131,,,19,0,309
9,41,GUADALAJARA,1289,B,0,,102,182,10,8,26,6,17,2,3,,,202,,,18,0,374
9,41,GUADALAJARA,1289,C,1,,106,167,16,6,28,2,11,5,1,,,179,,,23,0,365
9,41,GUADALAJARA,1290,B,0,,99,146,7,4,17,1,5,1,1,,,152,,,14,0,295
9,41,GUADALAJARA,1290,C,1,,84,156,8,6,8,1,5,2,0,,,161,,,6,0,276
9,41,GUADALAJARA,1291,B,0,,101,160,6,7,19,2,8,5,1,,,169,,,13,0,322
9,41,GUADALAJARA,1291,C,1,,100,165,4,8,22,3,1,2,1,,,167,,,14,3,323
9,41,GUADALAJARA,1292,B,0,,94,136,6,4,23,3,2,1,0,,,138,,,10,0,279
9,41,GUADALAJARA,1292,C,1,,96,132,5,9,13,1,6,3,2,,,140,,,16,1,284
9,41,GUADALAJARA,1292,C,2,,116,127,5,8,16,3,3,1,1,,,131,,,19,0,299
9,41,GUADALAJARA,1293,B,0,,156,143,12,11,25,1,6,1,2,,,151,,,15,0,372
9,41,GUADALAJARA,1293,C,1,,134,163,15,9,13,0,5,3,0,,,168,,,24,1,367
9,41,GUADALAJARA,1293,C,2,,123,179,5,16,16,0,9,7,2,,,190,,,16,0,373
8,41,GUADALAJARA,1294,B,0,,97,159,2,4,13,1,4,4,1,,,164,,,17,0,302
8,41,GUADALAJARA,1294,C,1,,88,174,2,7,6,0,2,2,0,,,176,,,15,0,296
8,41,GUADALAJARA,1295,B,0,,108,110,4,5,15,2,6,2,0,,,116,,,14,0,266
8,41,GUADALAJARA,1295,C,1,,95,138,2,6,15,1,2,6,3,,,143,,,14,0,282
8,41,GUADALAJARA,1296,B,0,,138,195,10,11,24,2,5,4,1,,,201,,,31,0,421
8,41,GUADALAJARA,1296,C,1,,146,195,8,9,22,3,8,3,0,,,203,,,27,0,421
8,41,GUADALAJARA,1297,B,0,,146,196,9,8,8,4,8,4,2,,,206,,,19,1,405
8,41,GUADALAJARA,1297,C,1,,147,232,6,12,22,0,5,5,0,,,237,,,19,3,451
8,41,GUADALAJARA,1298,B,0,,162,156,7,7,21,0,4,11,161,,,321,,,25,0,554
8,41,GUADALAJARA,1298,C,1,,134,161,8,4,15,2,6,7,0,,,167,,,35,1,373
8,41,GUADALAJARA,1299,B,0,,120,119,11,7,14,3,4,1,1,,,124,,,22,0,302
8,41,GUADALAJARA,1299,C,1,,108,121,2,2,8,1,3,2,0,,,124,,,15,0,262
8,41,GUADALAJARA,1300,B,0,,113,141,9,6,15,2,3,4,0,,,144,,,13,1,307
8,41,GUADALAJARA,1300,C,1,,123,149,4,11,18,4,4,6,0,,,153,,,22,0,341
8,41,GUADALAJARA,1301,B,0,,116,166,1,11,19,2,0,3,0,,,166,,,34,0,352
8,41,GUADALAJARA,1301,C,1,,112,160,7,3,11,0,5,1,0,,,165,,,20,1,320
8,41,GUADALAJARA,1302,B,0,,124,172,3,4,17,2,4,3,2,,,178,,,36,0,367
8,41,GUADALAJARA,1302,C,1,,134,128,3,6,10,0,6,7,0,,,134,,,18,0,312
8,41,GUADALAJARA,1303,B,0,,120,140,7,8,12,1,3,7,0,,,143,,,18,1,317
8,41,GUADALAJARA,1303,C,1,,107,140,7,12,14,2,4,9,0,,,144,,,20,0,315
8,41,GUADALAJARA,1303,C,2,,104,137,4,6,10,3,7,4,0,,,144,,,24,0,299
8,41,GUADALAJARA,1304,B,0,,74,167,8,9,9,3,6,2,0,,,173,,,18,0,296
8,41,GUADALAJARA,1304,C,1,,92,163,6,10,20,5,5,1,2,,,170,,,18,0,322
8,41,GUADALAJARA,1305,B,0,,110,130,2,4,19,5,12,3,3,,,145,,,13,1,302
8,41,GUADALAJARA,1305,C,1,,111,136,6,6,17,1,5,2,2,,,143,,,10,1,297
8,41,GUADALAJARA,1306,B,0,,90,145,5,13,16,2,6,5,3,,,154,,,20,5,310
8,41,GUADALAJARA,1306,C,1,,112,125,8,8,10,2,3,5,0,,,128,,,22,1,296
8,41,GUADALAJARA,1307,B,0,,159,196,7,4,11,1,9,4,0,,,205,,,16,0,407
8,41,GUADALAJARA,1307,C,1,,134,169,4,11,15,3,14,3,0,,,183,,,18,1,372
8,41,GUADALAJARA,1307,C,2,,162,168,8,15,13,2,8,6,0,,,176,,,26,0,408
8,41,GUADALAJARA,1308,B,0,,108,147,6,4,9,4,7,5,1,,,155,,,21,2,314
8,41,GUADALAJARA,1308,C,1,,103,154,6,10,19,2,7,1,1,,,162,,,13,2,318
9,41,GUADALAJARA,1309,B,0,,116,191,3,5,15,2,6,7,0,,,197,,,15,0,360
9,41,GUADALAJARA,1309,C,1,,127,178,8,9,9,0,10,4,0,,,188,,,17,1,363
9,41,GUADALAJARA,1309,C,2,,140,143,6,10,30,2,10,4,2,,,155,,,19,2,368
9,41,GUADALAJARA,1310,B,0,,129,129,11,11,13,3,4,2,2,,,135,,,16,0,320
9,41,GUADALAJARA,1310,C,1,,122,147,10,9,15,1,11,3,1,,,159,,,19,0,338
9,41,GUADALAJARA,1310,C,2,,140,142,4,5,18,1,8,6,0,,,150,,,21,2,347
9,41,GUADALAJARA,1311,B,0,,82,136,6,4,13,2,4,3,1,,,141,,,12,0,263
