CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3573,1,3,62,7,3,14,5,2,7,75,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4,0,1,0,0,0,1,0,185,0,11,196,284
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3575,1,8,46,9,1,12,6,5,14,33,5,2,0,1,0,0,0,0,0,0,0,0,2,,,,,1,0,0,0,0,0,0,0,145,0,9,154,236
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3576,1,34,96,15,1,24,3,1,9,85,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,3,2,0,0,1,1,3,0,280,0,8,288,540
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3577,1,28,55,4,2,20,4,4,31,73,4,1,1,0,0,0,0,0,0,1,0,0,0,,,,,5,6,1,0,0,3,0,1,244,1,16,261,465
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3578,1,19,47,5,3,8,3,5,8,79,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,3,0,1,1,3,0,0,188,0,9,197,380
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3579,1,16,34,2,2,9,3,7,8,84,3,1,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,170,0,9,179,348
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3580,1,12,65,5,2,12,5,3,24,90,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,2,0,0,0,0,0,0,0,222,0,8,230,504
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3581,1,8,46,8,1,9,2,0,1,71,1,0,0,0,0,0,0,0,0,1,1,0,0,,,,,0,1,0,0,0,0,1,0,151,0,7,158,212
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3582,1,12,76,8,3,8,11,4,17,87,2,0,0,0,0,0,0,1,0,0,0,0,1,,,,,3,3,1,0,0,1,0,0,238,0,8,246,366
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3583,1,15,76,5,1,12,6,5,12,101,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,3,1,0,0,5,0,2,0,248,0,6,254,383
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3584,1,15,114,13,1,11,10,10,27,175,5,1,1,0,0,0,0,0,1,0,0,1,0,,,,,2,2,0,2,0,0,0,0,391,0,16,407,658
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3585,1,4,33,1,0,6,2,3,4,71,3,0,0,0,0,0,0,0,0,0,1,0,0,,,,,4,2,0,0,0,2,0,0,136,0,5,141,214
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3586,1,2,36,6,0,9,3,3,7,83,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,2,3,0,0,0,0,0,0,155,0,1,156,231
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3587,1,29,142,11,2,16,2,5,13,211,5,1,0,1,0,0,0,1,0,0,0,0,0,,,,,1,1,0,4,2,1,1,0,449,0,11,460,716
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3588,1,16,41,9,1,9,5,2,7,61,3,1,0,0,0,0,0,1,0,0,0,1,0,,,,,1,1,0,0,0,1,0,0,160,0,11,171,265
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3589,1,3,52,23,1,3,7,3,13,55,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,3,2,0,0,1,1,0,0,169,0,4,173,305
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3590,1,54,132,36,1,17,6,8,26,143,6,2,0,1,1,1,0,3,0,0,0,0,0,,,,,1,0,0,1,0,1,0,0,440,0,18,458,729
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3591,1,9,101,22,1,7,4,2,14,159,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,1,3,0,0,1,0,0,0,329,0,4,333,473
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3592,1,8,48,11,0,11,2,6,8,150,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,3,1,0,0,1,1,0,0,255,0,3,258,393
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3593,1,7,57,9,3,21,2,3,11,138,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,3,1,0,4,1,0,0,0,268,0,9,277,450
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3594,1,13,67,13,1,20,5,5,8,169,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2,3,1,0,1,1,0,0,313,0,11,324,487
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3595,1,41,35,51,1,10,3,3,2,37,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,2,1,0,1,0,0,0,0,188,0,4,192,304
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3596,1,37,14,34,0,4,3,4,7,31,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,0,141,0,8,149,250
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3597,1,26,18,43,2,1,2,2,6,29,0,0,0,1,0,0,0,0,0,1,1,0,0,,,,,2,0,0,0,1,1,0,0,136,0,7,143,233
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3598,1,17,50,2,1,14,2,1,34,55,2,1,0,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,0,1,0,0,1,182,0,7,189,311
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3599,1,9,74,4,5,33,4,5,12,45,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,2,0,0,0,1,2,0,198,0,11,209,285
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3600,1,20,47,6,3,28,29,6,5,92,5,0,0,1,0,0,0,0,1,0,1,0,1,,,,,1,1,0,1,0,0,0,0,248,0,24,272,459
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3601,1,3,37,0,2,1,11,1,4,44,1,0,0,0,0,0,0,0,0,0,1,0,1,,,,,0,1,0,1,0,0,0,0,108,0,9,117,201
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3602,1,1,67,4,1,12,7,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,1,2,0,0,119,0,1,120,190
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3603,1,8,76,1,1,6,7,3,2,32,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,2,0,0,0,4,1,3,0,151,0,13,164,305
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3604,1,4,47,1,1,5,1,2,2,17,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,2,1,2,0,0,88,0,6,94,167
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3605,1,8,36,3,0,6,15,1,1,34,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,109,0,16,125,264
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3606,1,5,43,2,0,14,4,4,4,21,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,100,0,7,107,185
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3607,1,2,144,6,8,12,25,4,9,89,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,4,1,0,306,0,30,336,526
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3608,1,5,126,6,6,44,16,7,3,94,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,0,0,2,0,0,316,0,21,337,520
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3609,1,17,77,6,3,22,16,6,3,87,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,2,0,2,0,0,0,2,249,0,13,262,382
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3610,1,14,120,4,20,12,28,6,8,128,3,1,0,0,0,0,0,0,1,0,1,0,0,,,,,4,1,1,0,3,4,0,1,360,0,27,387,574
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3611,1,13,81,5,20,5,37,8,19,101,2,1,0,1,0,1,0,0,0,1,0,1,0,,,,,4,0,1,1,0,0,1,0,303,0,20,323,456
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3612,1,2,58,1,13,6,9,4,3,53,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,1,0,0,154,0,8,162,232
1,25,SINALOA,6,SINALOA DE LEYVA,17,SINALOA,3613,1,11,116,7,4,16,14,3,17,165,5,2,1,0,0,0,0,0,2,0,1,0,0,,,,,3,1,0,0,0,1,1,0,370,0,12,382,576
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2102,1,11,91,3,5,11,1,28,5,169,2,4,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,3,2,0,1,,,,,342,0,16,358,531
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2103,1,14,65,3,1,18,2,15,7,88,2,2,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,3,1,0,7,,,,,237,0,7,244,377
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2104,1,12,63,3,1,20,3,7,0,78,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,1,1,,,,,199,0,14,213,346
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2105,1,18,76,3,6,8,4,8,5,158,4,1,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,2,0,0,0,,,,,301,0,12,313,469
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2106,1,15,66,7,4,14,3,10,9,171,4,0,0,0,0,0,0,0,0,0,1,0,0,1,5,3,0,5,0,0,1,,,,,319,0,7,326,494
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2107,1,13,76,11,5,7,3,8,7,109,8,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,3,0,1,,,,,265,0,5,270,425
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2108,1,13,55,2,5,17,5,15,6,145,2,2,0,3,0,0,0,0,0,0,0,0,0,5,2,0,0,5,1,0,0,,,,,283,0,7,290,462
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2109,1,14,87,2,7,18,2,8,12,171,12,3,0,1,0,0,0,0,1,0,0,0,1,2,5,1,0,4,1,0,0,,,,,352,0,11,363,577
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2110,3,46,251,11,16,51,7,35,37,433,17,16,0,0,0,0,0,0,0,0,4,4,1,5,13,2,0,12,2,1,2,,,,,966,0,20,986,1641
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2111,4,88,338,13,20,70,19,47,47,712,16,12,1,1,0,1,0,0,1,0,0,0,0,3,7,2,0,22,6,0,3,,,,,1429,10,28,1467,2379
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2112,1,12,134,1,4,15,3,11,22,175,4,4,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,7,2,1,1,,,,,406,0,7,413,554
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2113,2,48,154,10,12,20,9,15,33,357,14,9,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,6,0,0,,,,,695,0,27,722,540
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2114,1,10,76,1,3,13,3,13,3,106,8,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,0,0,0,,,,,248,1,3,252,354
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2115,1,7,60,0,3,7,2,7,5,60,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,6,0,0,0,,,,,164,0,5,169,244
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2116,1,30,116,1,5,0,0,17,16,176,5,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,19,0,0,,,,,398,0,0,398,589
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2117,1,30,64,3,4,23,2,8,12,116,7,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,,,,,281,0,3,284,408
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2118,1,37,98,3,5,12,0,12,15,147,8,7,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,5,3,1,1,,,,,362,0,11,373,601
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2121,1,27,86,3,5,12,2,11,8,150,14,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,,,,,330,0,7,337,488
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2122,1,21,57,2,6,9,0,5,8,100,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,,,,,215,0,7,222,329
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2123,1,35,45,2,4,6,1,5,5,74,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,,,,,194,0,6,200,272
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2124,1,46,56,3,2,11,6,3,3,54,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,192,0,2,194,313
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2125,1,20,44,0,2,8,1,2,5,62,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,,,,,153,0,4,157,227
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2126,1,26,75,3,6,25,2,14,14,100,4,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,4,3,0,0,,,,,289,0,5,294,472
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2127,1,27,36,2,2,5,0,5,3,52,5,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,0,0,2,,,,,150,0,3,153,233
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2128,1,16,40,2,2,16,0,2,6,61,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,1,,,,,156,0,3,159,213
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2129,1,28,74,1,5,6,3,5,4,42,5,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,,,,,183,0,3,186,236
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2130,1,35,58,0,4,8,0,5,6,50,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,181,1,3,185,246
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2131,1,21,52,0,4,5,0,8,5,39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,138,0,7,145,197
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2132,2,143,131,5,9,19,8,20,14,309,4,8,0,0,0,0,0,1,0,0,0,0,0,6,1,1,0,3,1,0,0,,,,,683,1,36,720,391
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2133,1,39,147,5,9,23,1,15,6,177,8,8,0,0,0,0,0,0,0,0,0,0,1,1,7,3,0,5,4,0,1,,,,,460,1,9,470,673
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2137,1,20,64,2,5,17,4,14,10,129,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,,,,,280,0,5,285,385
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2138,1,26,85,1,2,13,2,14,15,135,2,9,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,3,1,0,0,,,,,314,0,8,322,466
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2139,1,19,57,1,6,16,3,12,8,163,10,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,2,,,,,306,1,7,314,502
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2140,1,12,67,4,3,21,2,8,10,94,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,,,,,238,0,2,240,378
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2141,1,17,34,0,6,5,0,7,1,65,7,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,,,,,159,0,7,166,236
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2142,1,22,58,2,3,12,2,7,4,54,12,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,,,,,185,0,8,193,274
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2143,1,16,31,1,0,7,1,4,3,33,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,100,0,2,102,152
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2144,1,19,44,2,1,3,3,2,2,38,0,3,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,,,,,124,0,3,127,211
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2145,1,24,59,0,6,9,4,3,8,69,6,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,,,,,196,0,6,202,270
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2146,1,14,74,1,5,14,5,13,11,93,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,,,,,239,0,7,246,341
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2147,1,1,48,3,2,11,5,5,13,107,2,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3,0,4,0,0,2,,,,,211,0,4,215,329
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2148,1,15,34,0,0,2,2,2,5,57,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,,,,,129,0,5,134,211
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2149,1,13,43,2,3,8,1,13,6,62,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,1,,,,,163,0,3,166,234
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2150,1,12,47,0,3,3,1,9,1,34,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,118,0,2,120,157
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2151,1,15,24,2,7,5,2,2,5,32,6,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,,,,107,0,8,115,158
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2152,1,12,56,1,4,7,2,2,8,73,1,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,,,,,180,0,8,188,260
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2153,1,12,54,3,6,15,3,7,4,125,3,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,1,0,1,,,,,243,0,7,250,351
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2154,1,26,79,7,9,19,5,13,8,164,4,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,1,1,0,,,,,345,5,12,362,525
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2155,9,150,811,26,51,187,43,95,159,1722,53,37,1,0,0,0,0,0,0,0,0,0,1,16,4,2,0,34,12,3,11,,,,,3418,0,49,3467,6047
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2156,2,43,156,10,10,69,8,24,17,373,9,13,0,1,0,0,0,1,0,0,0,0,0,6,1,1,1,9,8,0,2,,,,,762,0,19,781,1140
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2157,1,28,121,14,11,20,8,10,5,132,3,6,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,2,0,0,0,,,,,367,0,8,375,509
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2158,1,41,118,4,13,18,3,12,16,166,5,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,1,0,0,,,,,408,1,9,418,648
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2159,1,14,38,0,7,11,2,1,3,48,2,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,,,,,134,0,0,134,187
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2160,1,20,42,1,2,4,1,6,4,39,2,4,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,2,,,,,133,1,4,138,201
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2161,1,32,59,4,2,5,0,1,1,47,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,156,0,3,159,220
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2162,1,35,40,2,1,4,5,8,4,35,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,,,,,143,0,3,146,195
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2163,1,31,55,2,2,13,2,2,3,102,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,,,,,221,0,1,222,321
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2164,1,9,80,5,0,21,2,0,7,98,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,1,,,,,232,0,7,239,384
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2165,1,33,92,2,2,13,1,4,12,104,6,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3,1,0,1,,,,,279,0,9,288,399
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2166,1,9,43,0,2,5,1,1,3,47,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,1,1,0,,,,,121,0,3,124,202
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2167,1,36,60,2,4,4,1,1,4,37,4,3,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,1,0,1,0,,,,,164,0,6,170,236
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2168,1,21,59,0,4,6,0,3,5,45,2,3,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,4,0,0,,,,,160,0,5,165,222
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2169,1,8,37,1,3,2,2,2,2,21,4,2,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,,,,,89,0,3,92,116
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2170,1,28,47,2,3,7,1,6,3,67,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,175,0,5,180,245
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2171,1,22,48,7,3,12,2,9,13,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,0,0,,,,,179,0,9,188,274
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2172,1,22,48,0,10,9,0,6,11,60,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,,,,,173,0,5,178,247
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2173,1,38,67,3,3,13,2,12,11,125,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,0,0,,,,,295,0,6,301,456
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2174,1,20,66,6,5,17,0,14,9,133,6,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,,,,,292,0,3,295,407
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2175,1,20,68,3,3,20,9,3,5,180,7,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,,,,,326,1,5,332,497
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2176,1,18,94,4,6,24,4,7,10,152,8,1,0,3,0,0,0,1,0,0,0,0,0,2,1,1,0,5,2,0,2,,,,,345,0,7,352,547
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2177,1,13,64,18,3,5,1,10,8,100,2,3,2,1,0,1,0,1,0,0,0,0,0,4,2,1,0,2,3,0,1,,,,,245,0,10,255,355
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2178,2,84,69,14,15,19,5,8,110,95,6,4,0,1,0,0,0,0,0,0,0,3,3,2,1,2,1,6,2,2,1,,,,,453,0,24,477,808
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2179,1,25,67,4,5,11,5,10,35,142,6,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,4,0,0,0,,,,,321,0,7,328,501
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2180,2,29,96,4,8,40,6,16,52,273,8,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,2,0,0,,,,,545,0,15,560,827
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2181,1,10,83,2,4,15,2,6,9,114,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,4,0,2,,,,,259,0,5,264,399
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2182,1,10,73,4,3,28,0,6,3,84,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,2,1,4,,,,,229,0,7,236,338
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2183,1,9,77,2,5,18,5,5,12,111,5,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,,,,,270,0,10,280,448
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2184,1,21,103,5,7,36,4,10,13,206,6,5,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,7,2,0,3,,,,,434,0,18,452,715
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2185,1,13,92,2,5,21,0,4,6,128,7,2,1,4,0,0,0,0,0,0,0,0,0,3,1,1,1,2,2,0,2,,,,,297,0,3,300,503
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2186,1,14,109,7,14,29,1,8,11,182,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,4,0,1,,,,,389,0,12,401,717
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2258,1,4,74,3,10,47,3,9,5,159,11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,5,3,0,0,,,,,338,0,12,350,551
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2259,1,5,38,3,1,63,2,2,1,54,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,5,0,2,,,,,187,0,4,191,261
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2260,1,0,60,3,0,34,0,1,1,61,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,,,,,173,0,6,179,244
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2262,1,14,57,8,1,47,1,1,0,129,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,,,,,279,0,10,289,425
