CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD,PAN_PRD_PT,PAN_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PH,PRI_ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_ES,PRI_NVA_ALIANZA_ES,PRI_PH_ES,PRI_PVEM_NVA_ALIANZA_PH,PRI_PVEM_NVA_ALIANZA_ES,PRI_PVEM_PH_ES,PRI_NVA_ALIANZA_PH_ES,PRI_PVEM_NVA_ALIANZA_PH_ES,PRD_PT,PRD_PT_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
,31,YUCATAN,9,PROGRESO,59,PROGRESO,743,B,72,149,18,4,4,2,135,12,3,3,,,,,,,,,,,,,,2,,,,5,,,5,409,15,429,727,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,744,B,96,100,28,7,3,7,163,11,0,0,,,,,,,,,,,,,,2,,,,1,,,0,418,17,435,680,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,745,B,49,112,7,0,8,3,86,11,0,0,,,,,,,,,,,,,,1,,,,0,,,1,277,4,282,466,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,745,C01,48,84,7,1,3,6,107,11,0,0,,,,,,,,,,,,,,1,,,,2,,,0,270,11,281,466,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,746,B,61,138,13,5,8,7,148,14,2,0,,,,,,,,,,,,,,0,,,,0,,,0,396,15,411,673,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,746,C01,68,155,13,8,6,9,138,18,3,2,,,,,,,,,,,,,,3,,,,2,,,0,425,8,433,672,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,747,B,36,98,7,3,5,9,93,4,0,0,,,,,,,,,,,,,,3,,,,4,,,0,262,7,269,471,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,747,C01,30,78,12,5,2,2,114,5,1,1,,,,,,,,,,,,,,1,,,,0,,,0,251,8,259,471,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,748,B,48,102,13,7,9,5,119,15,3,2,,,,,,,,,,,,,,2,,,,1,,,0,326,11,337,644,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,748,C01,52,98,8,5,3,7,109,7,3,2,,,,,,,,,,,,,,5,,,,5,,,0,304,5,309,644,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,748,C02,45,81,8,4,6,8,121,13,3,1,,,,,,,,,,,,,,5,,,,2,,,2,297,10,309,644,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,749,B,34,110,8,6,3,30,79,9,0,0,,,,,,,,,,,,,,0,,,,3,,,0,282,23,305,533,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,749,C01,34,106,10,7,3,26,109,11,0,4,,,,,,,,,,,,,,0,,,,1,,,0,311,12,323,533,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,749,C02,31,112,6,9,5,22,104,13,0,0,,,,,,,,,,,,,,0,,,,0,,,0,302,13,315,532,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,750,B,42,156,11,7,2,80,131,8,0,0,,,,,,,,,,,,,,0,,,,0,,,0,437,23,460,652,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,750,C01,44,130,8,8,3,56,126,7,0,0,,,,,,,,,,,,,,3,,,,4,,,4,389,15,408,652,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,752,B,12,70,1,1,1,5,20,2,1,1,,,,,,,,,,,,,,0,,,,0,,,0,114,3,117,205,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,753,B,34,147,12,8,10,2,162,9,3,0,,,,,,,,,,,,,,0,,,,3,,,0,390,9,399,682,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,753,C01,48,136,14,6,6,7,146,9,0,0,,,,,,,,,,,,,,3,,,,6,,,0,381,18,399,682,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,753,C02,42,120,14,6,4,3,137,14,0,0,,,,,,,,,,,,,,4,,,,4,,,0,348,12,360,682,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,753,C03,25,110,13,9,9,5,207,12,0,0,,,,,,,,,,,,,,3,,,,1,,,1,394,17,412,682,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,753,C04,40,122,8,11,6,5,144,4,0,0,,,,,,,,,,,,,,3,,,,5,,,0,348,17,365,681,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,754,B,37,139,19,4,4,6,154,14,2,3,,,,,,,,,,,,,,0,,,,0,,,0,382,14,396,664,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,754,C01,28,107,24,7,5,9,139,8,1,4,,,,,,,,,,,,,,3,,,,3,,,0,338,12,350,663,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,754,C02,33,138,10,5,6,8,141,15,0,0,,,,,,,,,,,,,,3,,,,4,,,0,363,15,378,663,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,754,C03,30,112,17,6,6,10,151,0,0,0,,,,,,,,,,,,,,0,,,,0,,,0,332,14,346,663,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,755,B,38,129,15,3,12,14,120,14,0,0,,,,,,,,,,,,,,0,,,,0,,,0,345,15,360,608,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,755,C01,46,103,15,8,3,15,131,12,0,0,,,,,,,,,,,,,,3,,,,3,,,0,339,15,354,608,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,755,C02,43,135,8,8,3,4,111,14,1,1,,,,,,,,,,,,,,0,,,,5,,,0,333,14,347,608,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,756,B,58,98,18,2,2,8,90,12,0,0,,,,,,,,,,,,,,1,,,,2,,,0,291,9,300,482,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,756,C01,66,99,19,6,4,6,90,9,0,0,,,,,,,,,,,,,,4,,,,6,,,0,309,11,320,482,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,756,S01,3,26,4,0,0,1,12,1,0,0,,,,,,,,,,,,,,0,,,,0,,,0,47,5,52,0,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,757,B,54,104,21,7,4,9,132,26,0,0,,,,,,,,,,,,,,0,,,,0,,,1,357,20,378,639,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,757,C01,60,108,13,7,3,9,130,15,0,0,,,,,,,,,,,,,,4,,,,4,,,0,353,20,373,639,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,757,C02,34,102,21,3,16,9,134,14,0,0,,,,,,,,,,,,,,6,,,,2,,,0,341,9,350,639,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,758,B,23,131,10,8,7,5,171,15,1,2,,,,,,,,,,,,,,1,,,,1,,,0,375,27,402,693,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,758,C01,33,123,16,9,9,6,165,12,0,0,,,,,,,,,,,,,,4,,,,7,,,0,384,27,411,692,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,758,C02,53,121,15,8,5,5,171,11,1,4,,,,,,,,,,,,,,4,,,,6,,,0,404,21,425,692,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,759,B,29,88,8,4,1,3,31,13,1,1,,,,,,,,,,,,,,0,,,,0,,,0,179,11,190,399,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,760,B,15,120,7,3,6,3,105,10,0,1,,,,,,,,,,,,,,0,,,,1,,,0,271,20,291,662,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,760,C01,21,117,11,5,10,5,130,11,0,0,,,,,,,,,,,,,,1,,,,4,,,4,315,17,336,662,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,761,B,21,95,3,5,7,8,110,15,0,0,,,,,,,,,,,,,,0,,,,4,,,0,268,12,280,503,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,761,C01,19,96,5,1,7,2,77,7,0,1,,,,,,,,,,,,,,4,,,,3,,,0,222,14,236,503,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,761,C02,13,87,11,5,6,4,78,9,2,1,,,,,,,,,,,,,,0,,,,0,,,0,216,13,229,503,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,762,B,23,222,14,8,14,5,99,9,0,0,,,,,,,,,,,,,,3,,,,1,,,0,398,0,398,607,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,763,B,17,96,17,11,5,2,164,12,0,2,,,,,,,,,,,,,,2,,,,5,,,0,333,17,350,613,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,763,C01,27,111,11,5,11,0,139,13,2,4,,,,,,,,,,,,,,1,,,,5,,,0,329,13,342,613,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,763,C02,21,82,17,5,4,2,173,13,0,2,,,,,,,,,,,,,,4,,,,4,,,0,327,12,339,613,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,764,B,36,180,7,9,5,47,135,7,0,4,,,,,,,,,,,,,,5,,,,1,,,0,436,18,454,665,Acta casilla,,,
,31,YUCATAN,9,PROGRESO,59,PROGRESO,764,C01,40,142,7,2,12,72,118,10,3,1,,,,,,,,,,,,,,4,,,,5,,,0,416,18,434,664,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,60,QUINTANA ROO,765,B,233,235,0,1,0,0,1,0,0,0,,,,,,,,,,,,,0,,,,,,,,0,470,1,471,518,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,60,QUINTANA ROO,765,C01,206,248,0,1,0,0,0,0,0,1,,,,,,,,,,,,,0,,,,,,,,0,456,4,460,517,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,61,RIO LAGARTOS,766,B,154,254,0,3,0,0,1,0,0,0,,,,,,,,,,,,,,,,3,,,,,0,415,4,419,447,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,61,RIO LAGARTOS,766,C01,153,262,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,,,,,0,418,3,421,447,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,61,RIO LAGARTOS,767,B,202,237,0,2,0,0,1,0,0,0,,,,,,,,,,,,,,,,1,,,,,0,443,2,445,477,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,61,RIO LAGARTOS,767,C01,184,238,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,3,,,,,0,427,2,429,476,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,61,RIO LAGARTOS,768,B,163,182,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,0,,,,,0,347,3,350,407,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,61,RIO LAGARTOS,768,C01,183,175,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,360,7,367,406,Acta casilla,,,
,31,YUCATAN,13,TICUL,62,SACALUM,769,B,207,251,0,110,1,35,3,0,0,0,,,,,,,,,,,0,,,,,,0,,,,0,607,4,611,670,Acta casilla,,,
,31,YUCATAN,13,TICUL,62,SACALUM,769,C01,223,243,2,97,0,32,4,0,0,0,,,,,,,,,,,0,,,,,,0,,,,0,601,7,608,669,Acta casilla,,,
,31,YUCATAN,13,TICUL,62,SACALUM,770,B,166,222,0,94,0,20,6,0,0,0,,,,,,,,,,,0,,,,,,0,,,,0,508,5,513,562,Acta casilla,,,
,31,YUCATAN,13,TICUL,62,SACALUM,770,C01,173,222,1,84,0,21,8,0,0,0,,,,,,,,,,,0,,,,,,0,,,,0,509,9,518,562,Acta casilla,,,
,31,YUCATAN,13,TICUL,62,SACALUM,770,C02,195,215,0,65,1,17,4,0,0,0,,,,,,,,,,,0,,,,,,0,,,,0,497,6,503,562,Acta casilla,,,
,31,YUCATAN,13,TICUL,62,SACALUM,771,B,112,235,0,54,0,3,10,0,0,0,,,,,,,,,,,0,,,,,,0,,,,0,414,6,420,450,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,772,B,56,347,213,0,0,0,1,0,1,1,,,,,,,,,,,,,,,0,,,,,,0,619,9,628,714,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,772,C01,34,402,201,1,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,,,0,638,9,647,713,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,772,C02,55,314,264,2,0,0,0,0,0,0,,,,,,,,,,,,,,,1,,,,,,0,636,9,645,713,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,773,B,15,364,244,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,,,0,623,6,629,669,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,774,B,28,151,208,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,,,0,387,12,399,470,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,774,C01,24,190,182,0,0,0,0,0,0,2,,,,,,,,,,,,,,,0,,,,,,0,398,10,408,469,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,64,SANAHCAT,775,B,286,350,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2,,,,,,,,1,638,3,642,683,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,64,SANAHCAT,775,C01,282,354,0,3,0,0,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,0,640,2,642,682,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,65,SAN FELIPE,776,B,205,257,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,2,,,,,0,465,5,470,498,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,65,SAN FELIPE,776,C01,156,305,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,3,,,,,0,466,3,469,498,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,65,SAN FELIPE,777,B,251,358,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,609,7,616,641,Acta casilla,,,
,31,YUCATAN,13,TICUL,66,SANTA ELENA,778,B,219,237,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,,,,,0,457,1,458,538,Acta casilla,,,
,31,YUCATAN,13,TICUL,66,SANTA ELENA,778,C01,169,273,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,442,1,443,538,Acta casilla,,,
,31,YUCATAN,13,TICUL,66,SANTA ELENA,778,C02,184,255,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,440,4,444,538,Acta casilla,,,
,31,YUCATAN,13,TICUL,66,SANTA ELENA,779,B,201,206,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,,,,,0,408,8,416,488,Acta casilla,,,
,31,YUCATAN,13,TICUL,66,SANTA ELENA,779,C01,205,201,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,4,,,,,0,410,4,414,488,Acta casilla,,,
,31,YUCATAN,13,TICUL,66,SANTA ELENA,780,B,102,127,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,231,0,231,249,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,67,SEYE,781,B,126,152,128,1,0,6,0,98,7,5,,,,,,,0,,,,,,,,,,,,,,0,523,0,523,607,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,67,SEYE,781,C01,130,166,136,3,0,2,0,70,0,8,,,,,,,0,,,,,,,,,,,,,,0,515,0,515,606,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,67,SEYE,781,C02,122,169,124,7,0,3,0,89,3,4,,,,,,,0,,,,,,,,,,,,,,0,521,0,521,606,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,67,SEYE,782,B,115,176,73,0,0,6,0,69,1,5,,,,,,,0,,,,,,,,,,,,,,0,445,0,445,517,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,67,SEYE,782,C01,130,149,87,3,0,4,0,72,0,1,,,,,,,0,,,,,,,,,,,,,,0,446,0,446,516,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,67,SEYE,783,B,167,207,96,2,0,1,0,75,1,0,,,,,,,0,,,,,,,,,,,,,,0,549,0,549,649,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,67,SEYE,783,C01,158,190,110,2,0,6,0,83,0,2,,,,,,,0,,,,,,,,,,,,,,0,551,0,551,649,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,67,SEYE,783,C02,154,203,91,1,0,5,0,73,0,3,,,,,,,0,,,,,,,,,,,,,,0,530,0,530,648,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,67,SEYE,784,B,142,213,156,5,0,0,0,77,0,0,,,,,,,0,,,,,,,,,,,,,,0,593,0,593,733,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,67,SEYE,784,C01,120,224,153,4,0,0,0,95,0,1,,,,,,,0,,,,,,,,,,,,,,0,597,0,597,732,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,67,SEYE,785,B,168,145,71,5,0,1,0,22,0,2,,,,,,,0,,,,,,,,,,,,,,0,414,0,414,482,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,67,SEYE,785,E01,70,38,11,1,0,1,0,73,0,2,,,,,,,0,,,,,,,,,,,,,,0,196,0,196,190,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,68,SINANCHE,786,B,170,218,4,0,0,0,0,37,0,0,,,,,,,,,,,,,,,,3,0,,,,0,432,2,434,506,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,68,SINANCHE,786,C01,160,207,10,2,5,0,0,53,0,0,,,,,,,,,,,,,,,,3,3,,,,0,443,9,452,506,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,68,SINANCHE,787,B,187,219,7,0,0,0,0,34,0,0,,,,,,,,,,,,,,,,0,2,,,,0,449,4,453,514,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,68,SINANCHE,787,C01,184,207,9,0,2,0,1,46,0,0,,,,,,,,,,,,,,,,2,2,,,,0,453,4,457,513,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,68,SINANCHE,788,B,120,137,13,3,5,0,0,61,0,0,,,,,,,,,,,,,,,,0,2,,,,0,341,6,347,399,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,69,SOTUTA,789,B,98,164,131,4,0,19,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,416,0,416,546,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,69,SOTUTA,789,C01,69,177,157,5,0,24,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,432,8,440,546,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,69,SOTUTA,790,B,55,288,139,7,0,20,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,509,12,521,626,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,69,SOTUTA,791,B,71,140,103,4,0,10,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,328,3,331,420,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,69,SOTUTA,791,C01,56,145,130,2,0,7,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,340,4,344,419,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,69,SOTUTA,792,B,93,181,143,6,0,12,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,435,9,444,588,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,69,SOTUTA,792,C01,64,254,100,6,0,6,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,430,10,440,587,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,69,SOTUTA,793,B,26,167,239,4,0,2,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,438,19,457,541,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,69,SOTUTA,793,C01,28,143,246,7,0,5,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,429,7,436,540,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,69,SOTUTA,794,B,39,110,155,2,0,8,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,314,6,320,438,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,69,SOTUTA,795,B,51,100,119,16,0,6,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,292,14,306,420,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,70,SUCILA,796,B,248,291,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,539,3,542,605,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,70,SUCILA,796,C01,277,267,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,545,5,550,605,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,70,SUCILA,797,B,240,260,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,4,,,,,0,504,3,507,553,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,70,SUCILA,797,C01,193,298,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,491,7,498,553,Acta casilla,,,
,31,YUCATAN,10,TIZIMIN,70,SUCILA,797,C02,241,243,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,2,,,,,0,487,6,493,553,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,71,SUDZAL,798,B,185,186,17,146,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,0,,,,0,534,8,542,585,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,71,SUDZAL,798,C01,155,194,8,180,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,0,,,,0,537,7,544,585,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,71,SUDZAL,799,B,67,124,1,96,1,0,0,0,0,0,,,,,,,,,,,,,,,0,,0,,,,0,289,0,289,319,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,72,SUMA,800,B,7,202,142,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,0,351,9,360,422,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,72,SUMA,800,C01,1,227,128,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,0,356,4,360,422,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,72,SUMA,801,B,3,221,104,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,0,328,6,334,392,Acta casilla,,,
,31,YUCATAN,15,IZAMAL,72,SUMA,801,C01,2,207,130,2,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,0,341,2,343,392,Acta casilla,,,
,31,YUCATAN,12,TEKAX,73,TAHDZIU,802,B,18,330,259,1,1,0,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,0,609,4,613,650,Acta casilla,,,
,31,YUCATAN,12,TEKAX,73,TAHDZIU,802,C01,15,298,298,1,0,0,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,0,612,5,617,649,Acta casilla,,,
,31,YUCATAN,12,TEKAX,73,TAHDZIU,802,C02,21,215,253,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,0,489,5,494,649,Acta casilla,,,
,31,YUCATAN,12,TEKAX,73,TAHDZIU,802,C03,24,341,239,2,1,0,1,0,0,0,,0,,,,,,,,,,,,,,0,,,,,0,608,1,609,649,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,74,TAHMEK,803,B,27,233,0,314,0,0,12,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,586,6,592,672,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,74,TAHMEK,803,C01,33,280,0,269,0,0,11,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,593,15,608,672,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,74,TAHMEK,804,B,25,225,0,214,0,0,24,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,488,3,491,545,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,74,TAHMEK,804,C01,27,210,0,236,0,0,6,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,479,2,481,544,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,74,TAHMEK,804,C02,28,202,0,239,0,0,3,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,472,6,478,544,Acta casilla,,,
,31,YUCATAN,12,TEKAX,75,TEABO,805,B,154,347,0,0,0,0,0,2,0,0,,,,,,,,,,,,,6,,,,,,,,0,509,13,522,590,Acta casilla,,,
,31,YUCATAN,12,TEKAX,75,TEABO,805,C01,183,334,0,0,0,0,0,1,0,0,,,,,,,,,,,,,5,,,,,,,,0,523,2,525,590,Acta casilla,,,
,31,YUCATAN,12,TEKAX,75,TEABO,805,C02,164,346,0,5,0,0,1,2,0,0,,,,,,,,,,,,,3,,,,,,,,0,521,6,527,589,Acta casilla,,,
,31,YUCATAN,12,TEKAX,75,TEABO,806,B,183,376,0,0,0,0,0,9,0,0,,,,,,,,,,,,,0,,,,,,,,0,568,4,572,641,Acta casilla,,,
,31,YUCATAN,12,TEKAX,75,TEABO,806,C01,185,370,0,0,0,0,0,3,0,0,,,,,,,,,,,,,0,,,,,,,,0,558,6,564,641,Acta casilla,,,
,31,YUCATAN,12,TEKAX,75,TEABO,806,C02,190,364,0,0,0,0,0,6,0,0,,,,,,,,,,,,,0,,,,,,,,0,560,3,563,640,Acta casilla,,,
,31,YUCATAN,12,TEKAX,75,TEABO,806,C03,210,353,0,0,0,0,0,2,0,0,,,,,,,,,,,,,0,,,,,,,,0,565,4,569,640,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,76,TECOH,807,B,184,286,12,32,1,0,2,0,0,0,,,,,,,,,,,,,,,0,,,,,,0,517,8,525,643,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,76,TECOH,807,C01,198,280,10,29,1,0,1,0,0,0,,,,,,,,,,,,,,,0,,,,,,0,519,9,528,642,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,76,TECOH,807,C02,206,261,15,28,7,0,4,0,0,0,,,,,,,,,,,,,,,0,,,,,,0,521,9,530,642,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,76,TECOH,807,C03,178,294,11,40,3,0,1,0,0,0,,,,,,,,,,,,,,,0,,,,,,0,527,9,536,642,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,76,TECOH,808,B,165,255,2,32,2,0,2,0,0,0,,,,,,,,,,,,,,,0,,,,,,0,458,5,463,562,Acta casilla,,,
,31,YUCATAN,14,TIXKOKOB,76,TECOH,808,C01,168,264,7,22,4,0,2,0,0,0,,,,,,,,,,,,,,,0,,,,,,0,467,8,475,561,Acta casilla,,,
